lineage_id,verdict,version_order,version_role,applies_to,vn_id,source_id,record_kind,pdf_pages,locator,distortion_type,reference_vn_ids,counts_as_independent,required_original_or_cited,required_status,required_scope,required_scale,global_rule_flags,downstream_must_say,status,scope,confidence,notes
LIN-25,EDITION_ECHO,3,SECONDARY_COPY,RECORD,EV-VN-S037-0894,VKM-SRC-037,parameter,167,"pdf p.167 (печ. 334), табл. 8.25",NONE_VERBATIM;UNIT_MISPRINT,,N,CITED,,,LAB,,"LIN-25 (Стандартная (усреднённая) прочность соляных пород ВКМ 21,5/23,0/19,0/11,5 МПа (= 2150/2300): повтор табл. 1.5 той же книги (эхо [20] 1985), не независимое подтверждение; напечатанная единица «Па» — опечатка (МПа); original_or_cited=CITED; scale LAB",DERIVATION,PROJECT,HIGH,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-25,EDITION_ECHO,3,SECONDARY_COPY,RECORD,EV-VN-S037-0895,VKM-SRC-037,parameter,167,"pdf p.167 (печ. 334), табл. 8.25",NONE_VERBATIM;UNIT_MISPRINT,,N,CITED,,,LAB,,"LIN-25 (Стандартная (усреднённая) прочность соляных пород ВКМ 21,5/23,0/19,0/11,5 МПа (= 2150/2300): повтор табл. 1.5 той же книги (эхо [20] 1985), не независимое подтверждение; напечатанная единица «Па» — опечатка (МПа); original_or_cited=CITED; scale LAB",DERIVATION,PROJECT,HIGH,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-25,EDITION_ECHO,3,SECONDARY_COPY,RECORD,EV-VN-S037-0896,VKM-SRC-037,parameter,167,"pdf p.167 (печ. 334), табл. 8.25",NONE_VERBATIM;UNIT_MISPRINT,,N,CITED,,,LAB,,"LIN-25 (Стандартная (усреднённая) прочность соляных пород ВКМ 21,5/23,0/19,0/11,5 МПа (= 2150/2300): повтор табл. 1.5 той же книги (эхо [20] 1985), не независимое подтверждение; напечатанная единица «Па» — опечатка (МПа); original_or_cited=CITED; scale LAB",DERIVATION,PROJECT,HIGH,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-25,EDITION_ECHO,3,SECONDARY_COPY,RECORD,EV-VN-S037-0897,VKM-SRC-037,visual_check,167,"pdf p.167 (печ. 334), табл. 8.25",NONE_VERBATIM;UNIT_MISPRINT,,N,CITED,,,LAB,,"LIN-25 (Стандартная (усреднённая) прочность соляных пород ВКМ 21,5/23,0/19,0/11,5 МПа (= 2150/2300): повтор табл. 1.5 той же книги (эхо [20] 1985), не независимое подтверждение; напечатанная единица «Па» — опечатка (МПа); original_or_cited=CITED; scale LAB",DERIVATION,PROJECT,HIGH,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-25,EDITION_ECHO,4,SECONDARY_COPY,RECORD,EV-VN-S012-0066,VKM-SRC-012,parameter,26,"pdf p.26, табл. 1.2 [69]; список [69]",EDITION_ECHO;UNIT_CONVERSION;GROUPING_CHANGE,,N,CITED,,,LAB,,"LIN-25 (Стандартная (усреднённая) прочность соляных пород ВКМ 21,5/23,0/19,0/11,5 МПа (= 2150/2300): CITED: [69] «Указания (мероприятия)…» ПАО «Уралкалий», 2022, 117 с. (не в корпусе); 2150/2300/1900/1150 тс/м² = 21,5/23,0/19,0/11,5 МПа при 1 тс/м² = 0,01 МПа (практика источников; строго 0,00980665 → 21,08/22,56/18,63/11,28 МПа) — коэффициент пересчёта записать как MODEL_CHOICE; scale LAB, не MASSIF; совпадение с 1985/1992 — эхо одной таблицы; в 2022 пласт КрI в группе 1900 тс/м² (в 1990/92 — в группе 23,0 МПа)",DERIVATION,PROJECT,HIGH,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-26,ATTRIBUTION_CONFLICT,1,ATTRIBUTED_COPY,RECORD,EV-VN-S023-0304,VKM-SRC-023,parameter,48,"pdf p.48, рис. 24а,б; список p.113 [32]",ATTRIBUTION_CONFLICT,,N,CITED,DERIVATION,,,,"LIN-26 (Слои ВКР Филатовой по СКРУ-1 «kз.Т» и «комплексный коэффициент опасности нарушения ВЗТ kо»): переоцифровка ВКР чужой расчётной карты: status DERIVATION (производный индекс по чужой методике), не FACT и не наблюдение; рис. 24а,б приписаны [32] Барях, Асанов, Токсаров, Аникин 2011 (ГИАБ №9, с.19–24; не в корпусе); для kо в той же ВКР назван и [35] 2021 — конфликт атрибуции LIN-26; принадлежность карты СКРУ-1 не проверена (relevance: SKRU1_SECONDARY, не SKRU1_DIRECT); confidence LOW",DERIVATION,PROJECT,LOW,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-26,ATTRIBUTION_CONFLICT,1,ATTRIBUTED_COPY,RECORD,EV-VN-S023-0305,VKM-SRC-023,parameter,48,"pdf p.48, рис. 24а,б; список p.113 [32]",ATTRIBUTION_CONFLICT,,N,CITED,DERIVATION,,,,"LIN-26 (Слои ВКР Филатовой по СКРУ-1 «kз.Т» и «комплексный коэффициент опасности нарушения ВЗТ kо»): переоцифровка ВКР чужой расчётной карты: status DERIVATION (производный индекс по чужой методике), не FACT и не наблюдение; рис. 24а,б приписаны [32] Барях, Асанов, Токсаров, Аникин 2011 (ГИАБ №9, с.19–24; не в корпусе); для kо в той же ВКР назван и [35] 2021 — конфликт атрибуции LIN-26; принадлежность карты СКРУ-1 не проверена (relevance: SKRU1_SECONDARY, не SKRU1_DIRECT); confidence LOW",DERIVATION,PROJECT,LOW,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-26,ATTRIBUTION_CONFLICT,1,ATTRIBUTED_COPY,RECORD,EV-VN-S023-0307,VKM-SRC-023,visual_check,48,"pdf p.48, рис. 24а,б; список p.113 [32]",ATTRIBUTION_CONFLICT,,N,CITED,DERIVATION,,,,"LIN-26 (Слои ВКР Филатовой по СКРУ-1 «kз.Т» и «комплексный коэффициент опасности нарушения ВЗТ kо»): переоцифровка ВКР чужой расчётной карты: status DERIVATION (производный индекс по чужой методике), не FACT и не наблюдение; рис. 24а,б приписаны [32] Барях, Асанов, Токсаров, Аникин 2011 (ГИАБ №9, с.19–24; не в корпусе); для kо в той же ВКР назван и [35] 2021 — конфликт атрибуции LIN-26; принадлежность карты СКРУ-1 не проверена (relevance: SKRU1_SECONDARY, не SKRU1_DIRECT); confidence LOW",DERIVATION,PROJECT,LOW,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-26,ATTRIBUTION_CONFLICT,1,ATTRIBUTED_COPY,RECORD,EV-VN-S023-0311,VKM-SRC-023,claim,48,"pdf p.48, рис. 24а,б; список p.113 [32]",ATTRIBUTION_CONFLICT,,N,CITED,DERIVATION,,,,"LIN-26 (Слои ВКР Филатовой по СКРУ-1 «kз.Т» и «комплексный коэффициент опасности нарушения ВЗТ kо»): переоцифровка ВКР чужой расчётной карты: status DERIVATION (производный индекс по чужой методике), не FACT и не наблюдение; рис. 24а,б приписаны [32] Барях, Асанов, Токсаров, Аникин 2011 (ГИАБ №9, с.19–24; не в корпусе); для kо в той же ВКР назван и [35] 2021 — конфликт атрибуции LIN-26; принадлежность карты СКРУ-1 не проверена (relevance: SKRU1_SECONDARY, не SKRU1_DIRECT); confidence LOW",DERIVATION,PROJECT,LOW,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-26,ATTRIBUTION_CONFLICT,2,ATTRIBUTED_COPY,RECORD,EV-VN-S023-0407,VKM-SRC-023,parameter,79,"pdf p.78–79, рис. 40а; список p.113 [35]",ATTRIBUTION_CONFLICT,,N,CITED,DERIVATION,,,,"LIN-26 (Слои ВКР Филатовой по СКРУ-1 «kз.Т» и «комплексный коэффициент опасности нарушения ВЗТ kо»): тот же слой kо в гл. 4 приписан [35] Барях, Тенисон 2021 (Горный журнал №4, с.57–63) — конфликт с рис. 24б ([32]); первоисточник карты не установлен; status DERIVATION, confidence LOW",DERIVATION,PROJECT,LOW,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-26,ATTRIBUTION_CONFLICT,2,ATTRIBUTED_COPY,RECORD,EV-VN-S023-0424,VKM-SRC-023,visual_check,79,"pdf p.78–79, рис. 40а; список p.113 [35]",ATTRIBUTION_CONFLICT,,N,CITED,DERIVATION,,,,"LIN-26 (Слои ВКР Филатовой по СКРУ-1 «kз.Т» и «комплексный коэффициент опасности нарушения ВЗТ kо»): тот же слой kо в гл. 4 приписан [35] Барях, Тенисон 2021 (Горный журнал №4, с.57–63) — конфликт с рис. 24б ([32]); первоисточник карты не установлен; status DERIVATION, confidence LOW",DERIVATION,PROJECT,LOW,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-26,ATTRIBUTION_CONFLICT,3,ATTRIBUTED_COPY,RECORD,EV-VN-S023-0422,VKM-SRC-023,claim,81,"pdf p.81, табл. 4.1 (F1)",ATTRIBUTION_CONFLICT,,N,CITED,DERIVATION,,,,"LIN-26 (Слои ВКР Филатовой по СКРУ-1 «kз.Т» и «комплексный коэффициент опасности нарушения ВЗТ kо»): табл. 4.1 (признак F1): по ВКР — оцифровка карты из [35]; см. LIN-26: status DERIVATION, атрибуция конфликтует с рис. 24б ([32])",DERIVATION,PROJECT,LOW,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,1,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0653,VKM-SRC-037,claim,107,"pdf p.107 (печ. 212), §6.10.1",HIDDEN_DEPENDENCY;ATTRIBUTION_MISMATCH;UNRESOLVABLE_REFERENCE,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): CITED/GENERALISED: §6.10 — обобщение отдельной «Методики расчёта времени устойчивого состояния выработок…» (УФ ВНИИГ; не в корпусе); ссылки [3, 29] неразрешимы ([3] — Вяткин и др. 1983 о закладке, [29] нет в списке из 22 позиций); origin ≠ ORIGINAL_SOURCE руководства 1990/92",DERIVATION,PROJECT,HIGH,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,1,HIDDEN_PRIMARY,RECORD,EV-VN-S037-1232,VKM-SRC-037,visual_check,107,"pdf p.107 (печ. 212), §6.10.1",HIDDEN_DEPENDENCY;ATTRIBUTION_MISMATCH;UNRESOLVABLE_REFERENCE,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): CITED/GENERALISED: §6.10 — обобщение отдельной «Методики расчёта времени устойчивого состояния выработок…» (УФ ВНИИГ; не в корпусе); ссылки [3, 29] неразрешимы ([3] — Вяткин и др. 1983 о закладке, [29] нет в списке из 22 позиций); origin ≠ ORIGINAL_SOURCE руководства 1990/92",DERIVATION,PROJECT,HIGH,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,1,HIDDEN_PRIMARY,RECORD,EV-VN-S037-1252,VKM-SRC-037,open_question,107,"pdf p.107 (печ. 212), §6.10.1",HIDDEN_DEPENDENCY;ATTRIBUTION_MISMATCH;UNRESOLVABLE_REFERENCE,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): CITED/GENERALISED: §6.10 — обобщение отдельной «Методики расчёта времени устойчивого состояния выработок…» (УФ ВНИИГ; не в корпусе); ссылки [3, 29] неразрешимы ([3] — Вяткин и др. 1983 о закладке, [29] нет в списке из 22 позиций); origin ≠ ORIGINAL_SOURCE руководства 1990/92",DERIVATION,PROJECT,HIGH,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,2,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0654,VKM-SRC-037,formula,107,"pdf p.107–113, ф. (6.19)–(6.30), табл. 6.11–6.17",HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): CITED/GENERALISED: «Методика…» по VKM-SRC-037 §6.10 (первоисточник не установлен); эмпирические коэффициенты чужой модели — калибровочная база не раскрыта; не самостоятельная норма 1990/92",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,2,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0655,VKM-SRC-037,parameter,107,"pdf p.107–113, ф. (6.19)–(6.30), табл. 6.11–6.17",HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): CITED/GENERALISED: «Методика…» по VKM-SRC-037 §6.10 (первоисточник не установлен); эмпирические коэффициенты чужой модели — калибровочная база не раскрыта; не самостоятельная норма 1990/92",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,2,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0664,VKM-SRC-037,formula,108,"pdf p.107–113, ф. (6.19)–(6.30), табл. 6.11–6.17",HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): CITED/GENERALISED: «Методика…» по VKM-SRC-037 §6.10 (первоисточник не установлен); эмпирические коэффициенты чужой модели — калибровочная база не раскрыта; не самостоятельная норма 1990/92",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,2,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0665,VKM-SRC-037,parameter,108,"pdf p.107–113, ф. (6.19)–(6.30), табл. 6.11–6.17",HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): CITED/GENERALISED: «Методика…» по VKM-SRC-037 §6.10 (первоисточник не установлен); эмпирические коэффициенты чужой модели — калибровочная база не раскрыта; не самостоятельная норма 1990/92",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,2,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0666,VKM-SRC-037,parameter,108,"pdf p.107–113, ф. (6.19)–(6.30), табл. 6.11–6.17",HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): CITED/GENERALISED: «Методика…» по VKM-SRC-037 §6.10 (первоисточник не установлен); эмпирические коэффициенты чужой модели — калибровочная база не раскрыта; не самостоятельная норма 1990/92",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,2,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0672,VKM-SRC-037,formula,109,"pdf p.107–113, ф. (6.19)–(6.30), табл. 6.11–6.17",HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): CITED/GENERALISED: «Методика…» по VKM-SRC-037 §6.10 (первоисточник не установлен); эмпирические коэффициенты чужой модели — калибровочная база не раскрыта; не самостоятельная норма 1990/92",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,2,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0677,VKM-SRC-037,formula,109,"pdf p.107–113, ф. (6.19)–(6.30), табл. 6.11–6.17",HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): CITED/GENERALISED: «Методика…» по VKM-SRC-037 §6.10 (первоисточник не установлен); эмпирические коэффициенты чужой модели — калибровочная база не раскрыта; не самостоятельная норма 1990/92",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,2,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0688,VKM-SRC-037,formula,111,"pdf p.107–113, ф. (6.19)–(6.30), табл. 6.11–6.17",HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): CITED/GENERALISED: «Методика…» по VKM-SRC-037 §6.10 (первоисточник не установлен); эмпирические коэффициенты чужой модели — калибровочная база не раскрыта; не самостоятельная норма 1990/92",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,2,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0689,VKM-SRC-037,parameter,111,"pdf p.107–113, ф. (6.19)–(6.30), табл. 6.11–6.17",HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): CITED/GENERALISED: «Методика…» по VKM-SRC-037 §6.10 (первоисточник не установлен); эмпирические коэффициенты чужой модели — калибровочная база не раскрыта; не самостоятельная норма 1990/92",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,2,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0692,VKM-SRC-037,formula,112,"pdf p.107–113, ф. (6.19)–(6.30), табл. 6.11–6.17",HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): CITED/GENERALISED: «Методика…» по VKM-SRC-037 §6.10 (первоисточник не установлен); эмпирические коэффициенты чужой модели — калибровочная база не раскрыта; не самостоятельная норма 1990/92",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,2,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0693,VKM-SRC-037,visual_check,113,"pdf p.107–113, ф. (6.19)–(6.30), табл. 6.11–6.17",HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): CITED/GENERALISED: «Методика…» по VKM-SRC-037 §6.10 (первоисточник не установлен); эмпирические коэффициенты чужой модели — калибровочная база не раскрыта; не самостоятельная норма 1990/92",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,3,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0673,VKM-SRC-037,information_lifecycle,109,"pdf p.109, апробация методики",HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): апробация «Методики…» (350 сечений выработок рудников «Уралкалий»/«Сильвинит») пересказана без первичных данных: CITED; не наблюдение этого источника",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,3,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0674,VKM-SRC-037,parameter,109,"pdf p.109, апробация методики",HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): апробация «Методики…» (350 сечений выработок рудников «Уралкалий»/«Сильвинит») пересказана без первичных данных: CITED; не наблюдение этого источника",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,3,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0675,VKM-SRC-037,claim,109,"pdf p.109, апробация методики",HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): апробация «Методики…» (350 сечений выработок рудников «Уралкалий»/«Сильвинит») пересказана без первичных данных: CITED; не наблюдение этого источника",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,3,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0676,VKM-SRC-037,parameter,109,"pdf p.109, апробация методики",HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): апробация «Методики…» (350 сечений выработок рудников «Уралкалий»/«Сильвинит») пересказана без первичных данных: CITED; не наблюдение этого источника",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,3,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0725,VKM-SRC-037,monitoring_observation,109,"pdf p.109, апробация методики",HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): апробация «Методики…» (350 сечений выработок рудников «Уралкалий»/«Сильвинит») пересказана без первичных данных: CITED; не наблюдение этого источника",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,4,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0679,VKM-SRC-037,parameter,110,"pdf p.110, табл. 6.18 (в т.ч. СКПРУ-1)",HIDDEN_DEPENDENCY,,N,CITED,DERIVATION,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): уровни напряжений γHпр/σсж (табл. 6.18, в т.ч. СКПРУ-1) — расчёт по «Методике…» (DERIVATION), не измерение; CITED «Методика…» (первоисточник не установлен)",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,4,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0680,VKM-SRC-037,parameter,110,"pdf p.110, табл. 6.18 (в т.ч. СКПРУ-1)",HIDDEN_DEPENDENCY,,N,CITED,DERIVATION,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): уровни напряжений γHпр/σсж (табл. 6.18, в т.ч. СКПРУ-1) — расчёт по «Методике…» (DERIVATION), не измерение; CITED «Методика…» (первоисточник не установлен)",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,4,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0681,VKM-SRC-037,parameter,110,"pdf p.110, табл. 6.18 (в т.ч. СКПРУ-1)",HIDDEN_DEPENDENCY,,N,CITED,DERIVATION,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): уровни напряжений γHпр/σсж (табл. 6.18, в т.ч. СКПРУ-1) — расчёт по «Методике…» (DERIVATION), не измерение; CITED «Методика…» (первоисточник не установлен)",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,4,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0682,VKM-SRC-037,parameter,110,"pdf p.110, табл. 6.18 (в т.ч. СКПРУ-1)",HIDDEN_DEPENDENCY,,N,CITED,DERIVATION,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): уровни напряжений γHпр/σсж (табл. 6.18, в т.ч. СКПРУ-1) — расчёт по «Методике…» (DERIVATION), не измерение; CITED «Методика…» (первоисточник не установлен)",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,4,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0683,VKM-SRC-037,parameter,110,"pdf p.110, табл. 6.18 (в т.ч. СКПРУ-1)",HIDDEN_DEPENDENCY,,N,CITED,DERIVATION,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): уровни напряжений γHпр/σсж (табл. 6.18, в т.ч. СКПРУ-1) — расчёт по «Методике…» (DERIVATION), не измерение; CITED «Методика…» (первоисточник не установлен)",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,4,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0684,VKM-SRC-037,parameter,110,"pdf p.110, табл. 6.18 (в т.ч. СКПРУ-1)",HIDDEN_DEPENDENCY,,N,CITED,DERIVATION,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): уровни напряжений γHпр/σсж (табл. 6.18, в т.ч. СКПРУ-1) — расчёт по «Методике…» (DERIVATION), не измерение; CITED «Методика…» (первоисточник не установлен)",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,4,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0685,VKM-SRC-037,conflict_note,110,"pdf p.110, табл. 6.18 (в т.ч. СКПРУ-1)",HIDDEN_DEPENDENCY,,N,CITED,DERIVATION,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): уровни напряжений γHпр/σсж (табл. 6.18, в т.ч. СКПРУ-1) — расчёт по «Методике…» (DERIVATION), не измерение; CITED «Методика…» (первоисточник не установлен)",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,4,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0720,VKM-SRC-037,open_question,110,"pdf p.110, табл. 6.18 (в т.ч. СКПРУ-1)",HIDDEN_DEPENDENCY,,N,CITED,DERIVATION,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): уровни напряжений γHпр/σсж (табл. 6.18, в т.ч. СКПРУ-1) — расчёт по «Методике…» (DERIVATION), не измерение; CITED «Методика…» (первоисточник не установлен)",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
