row_id,citing_source,citing_locator,citation_vn_ids,intext_usage_vn_ids,cited_work_id,cited_work_key,work_group_id,cited_work_full,cited_year,cited_year_variants,cited_type,relation,local_copy_source_id,local_copy_match,external_capture_id,external_capture_match,is_primary,is_primary_basis,external_lookup_needed,lineage_ids,lookup_priority,dependent_claims,dependent_claims_n,dependency_evidence,dependent_kinds,cited_for,intext_cited_for,n_citing_sources,status,scope,scale,confidence,quote_check,notes
CG-01504,VKM-SRC-011,pdf p.172 | ref None,EV-VN-S011-3798,,CW-1373,iarzhemskaia|1949|вещественном составе соляных глин,WG-1373,"Яржемская Е.А. О вещественном составе соляных глин // Докл. АН СССР. 1949. Т. 66, № 5. С. 919–921.",1949,1949,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,"not determinable from this unnumbered alphabetical list (in-text citations of this monograph are author-year, outside this chunk); topic tags: mineralogy_geochemistry",,1,FACT,UNSTATED,NOT_APPLICABLE,HIGH,EXACT,from appendix/secondary list of the monograph (numbering namespace ALPHA)
CG-01505,VKM-SRC-011,pdf p.172 | ref None,EV-VN-S011-3801,,CW-1374,iarzhemskii|1979|сравнительная характеристика условий формирования главных,WG-1374,"Яржемский Я.Я. Сравнительная характеристика условий формирования главных калиеносных месторождений СССР / Соленосные формации и практическое значение их изучения: тез. докл. II Всесоюз. солевого сов-я. Новосибирск: ИГиГ СО АН СССР, 1979. Т. 1. С. 17–18.",1979,1979,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,"not determinable from this unnumbered alphabetical list (in-text citations of this monograph are author-year, outside this chunk); topic tags: none",,1,FACT,UNSTATED,NOT_APPLICABLE,HIGH,EXACT,from appendix/secondary list of the monograph (numbering namespace ALPHA)
CG-01506,VKM-SRC-011,pdf p.172 | ref None,EV-VN-S011-3802,,CW-1375,iarzhemskii|1981|сравнительная характеристика условий формирования главных,WG-1374,"Яржемский Я.Я. Сравнительная характеристика условий формирования главных калиеносных месторождений СССР / Строение и условия формирования месторождений калийных солей. Новосибирск: Наука, 1981. С. 16–21.",1981,1981,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,"not determinable from this unnumbered alphabetical list (in-text citations of this monograph are author-year, outside this chunk); topic tags: none",,1,FACT,UNSTATED,NOT_APPLICABLE,HIGH,EXACT,from appendix/secondary list of the monograph (numbering namespace ALPHA)
CG-01507,VKM-SRC-011,pdf p.172 | ref None,EV-VN-S011-3803,,CW-1376,iarzhemskii|1974|атлас структур текстур галогенных пород,WG-1376,"Яржемский Я.Я., Протопопов А.Л. и др. Атлас структур и текстур галогенных пород СССР. Л.: Недра, 1974. 231 с.",1974,1974,book,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,"not determinable from this unnumbered alphabetical list (in-text citations of this monograph are author-year, outside this chunk); topic tags: mineralogy_geochemistry",,1,FACT,UNSTATED,NOT_APPLICABLE,HIGH,EXACT,from appendix/secondary list of the monograph (numbering namespace ALPHA)
CG-01508,VKM-SRC-011,pdf p.172 | ref None,EV-VN-S011-3804,,CW-1377,iarzhemskii|1989|вторичные изменения соляных пород верхнекамского,WG-1377,"Яржемский Я.Я., Третьяков Ю.А. Вторичные изменения соляных пород Верхнекамского месторождения // Литология и полезные ископаемые. 1989. № 2. С. 85–91.",1989,1989,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,"not determinable from this unnumbered alphabetical list (in-text citations of this monograph are author-year, outside this chunk); topic tags: none",,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,from appendix/secondary list of the monograph (numbering namespace ALPHA)
CG-01509,VKM-SRC-011,pdf p.172 | ref None,EV-VN-S011-3806,,CW-1378,iarzhemskii|1983|фациальные осложнения некоторых галогенных породах,WG-1378,"Яржемский Я.Я., Третьяков Ю.А. Фациальные осложнения в некоторых галогенных породах / Литолого-фациальные особенности осадконакопления в эвапоритовых бассейнах. Новосибирск: ИГиГ СО АН СССР, 1983. С. 15–16.",1983,1983,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,"not determinable from this unnumbered alphabetical list (in-text citations of this monograph are author-year, outside this chunk); topic tags: none",,1,FACT,UNSTATED,NOT_APPLICABLE,HIGH,EXACT,from appendix/secondary list of the monograph (numbering namespace ALPHA)
CG-01510,VKM-SRC-012,pdf p.118 | ref 1,EV-VN-S012-0618,,CW-1379,ermakov|1995|анализ аварийной ситуации втором соликамском,WG-1379,"Анализ аварийной ситуации на Втором Соликамском руднике / Г. И. Ермаков, В. И. Фоминых, А. Е. Красноштейн [и др.] // Проблемы безопасности при эксплуатации месторождений полезных ископаемых в зонах градопромышленных агломераций: Тез. докл. Междунар. симп. – Пермь: УрО РАН, 1995. – С. 47-48.",1995,1995,article,cites;reproduces_data,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P3] citing source reproduces formula/data/figure from it; original not in corpus,,P3,EV-VN-S012-0037;EV-VN-S012-0071;EV-VN-S012-0072;EV-VN-S012-0178;EV-VN-S012-0358;EV-VN-S012-0617,6,quote:4;notes:3,claim:2;conflict_note:2;stress_measurement:1;seismic:1,"cited in text on pp. 17, 24, 27, 35 (§1.2 модели соляных пород (реология); §1.3 опыт натурных (геофизических) исследований; §1.4.1 ФМС и исходное НДС; §1.4.3 геофизика и сохранность ВЗТ) — (in-text contexts do not match this entry — see conflict_note)",,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,
CG-01511,VKM-SRC-012,pdf p.118 | ref 3,EV-VN-S012-0620,,CW-1380,baklashov|1992|механика подземных сооружений конструкций крепи,WG-1380,"Баклашов, И. В. Механика подземных сооружений и конструкций крепи / И.В. Баклашов, Б.А. Картозия. – 2-е изд., перераб. и доп. – Москва : Недра, 1992. – 543 с. : ил.",1992,1992,book,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,not cited in text body pp.1-117 (bracket search of text layer),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01512,VKM-SRC-012,pdf p.118 | ref 5,EV-VN-S012-0622,,CW-1381,bariah|2009|комплексное геофизическое исследование потенциально опасных,WG-1381,"Барях, А. А. Комплексное геофизическое исследование потенциально-опасных участков ВЗТ на подработанных и перспективных площадях / Барях А.А. – Пермь: ГИ УрО РАН, 2009.",2009,2009,book,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,not cited in text body pp.1-117 (bracket search of text layer),,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,FUZZY_68,
CG-01513,VKM-SRC-012,pdf p.118 | ref 9,EV-VN-S012-0626,,CW-1382,bahaeva|2013|прогноз изменения прочностных свойств намывных,WG-1382,"Бахаева, С. П. Прогноз изменения прочностных свойств намывных пород методом электросопротивления / С. П. Бахаева, Н. А. Смирнова // Труды международной научно-практической конференции. Под редакцией В.И. Клишина, З.Р. Исмагилова, В.Ю. Блюменштейна, С.И. Протасова, Г.П. Дубинина, 2013. – С. 34-36.",2013,2013,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] dependent records rely on it; not in corpus,,P5,EV-VN-S012-0054,1,quote:1,claim:1,cited in text on pp. 23 (§1.3 опыт натурных (геофизических) исследований),,1,FACT,NON_VKM,NOT_APPLICABLE,HIGH,FUZZY_65,
CG-01514,VKM-SRC-012,pdf p.119 | ref 10,EV-VN-S012-0627,,CW-1383,beniavski|1990|управление горным давлением м мир,WG-1383,"Бенявски, З. Т. Управление горным давлением. – М.: Мир, 1990. – 254 с.",1990,1990,book,cites;reproduces_data;reproduces_figure,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] citing source reproduces formula/data/figure from it; original not in corpus,,P5,EV-VN-S012-0526;EV-VN-S012-0536;EV-VN-S012-0537;EV-VN-S012-0538;EV-VN-S012-0540;EV-VN-S012-0541,6,quote:3;notes:2;field:1,parameter:2;subsidence_method:1;claim:1;visual_check:1;conflict_note:1,"cited in text on pp. 100, 101 (§4.2 расчёты и сравнение с наблюдениями) — pp.100-101: scale effect / structural weakening coefficient Kстр, Fig.4.7",,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01515,VKM-SRC-012,pdf p.119 | ref 11,EV-VN-S012-0628,EV-VN-S012-0529,CW-1384,bulichev|1989|механика подземных сооружений примерах задачах,WG-1384,"Булычев, Н. С. Механика подземных сооружений в примерах и задачах : учебное пособие для вузов / Н. С. Булычев. – Москва: Недра, 1989. – 270 с.",1989,1989,book,cites;reproduces_formula,,,,,N,textbook/handbook/review/teaching material: secondary compilation,Y — [P5 low] citing source reproduces formula/data/figure from it; original not in corpus,,P5,EV-VN-S012-0502;EV-VN-S012-0508,2,quote:1;field:1,process_mechanism:1;formula:1,cited in text on pp. 95 (§4.1 КЭ-схемы),"concept of 'conditional failure zones' from elastic solution + failure criterion (p.95, Kt eq. 4.1)",1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01516,VKM-SRC-012,pdf p.119 | ref 12,EV-VN-S012-0629,,CW-1385,vialov|1978|реологические основы механики грунтов,WG-1385,"Вялов, С. С. Реологические основы механики грунтов / С. С. Вялов. – М.: Высшая школа, 1978. – 317 с.",1978,1978,book,cites;reproduces_data;reproduces_formula,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P3] citing source reproduces formula/data/figure from it; original not in corpus,,P3,EV-VN-S012-0040;EV-VN-S012-0041,2,quote:1;field:1,rheology_law:1;formula:1,cited in text on pp. 18 (§1.2 модели соляных пород (реология)) — p.18: Abel creep kernel,,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01517,VKM-SRC-012,pdf p.119 | ref 13,EV-VN-S012-0630,,CW-1386,NOAUTHOR|1985|гост 21153 2 84 породы,WG-1386,"ГОСТ 21153.2-84 Породы горные. Методы определения предела прочности при одноосном сжатии. – М.: Издательство стандартов, 1985. – 10 с.",1985,1985,normative,cites,,,,,Y,normative/regulatory document: primary for the RULE it states (normative ≠ measurement),N — no dependent records extracted; low priority,,,,0,,,not cited in text body pp.1-117 (bracket search of text layer),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01518,VKM-SRC-012,pdf p.119 | ref 14,EV-VN-S012-0631,,CW-1387,NOAUTHOR|1988|гост 21153 8 88 породы,WG-1386,"ГОСТ 21153.8-88 Породы горные. Методы определения предела прочности при объемном сжатии. – М.: Издательство стандартов, 1988. – 10 с.",1988,1988,normative,cites,,,,,Y,normative/regulatory document: primary for the RULE it states (normative ≠ measurement),N — no dependent records extracted; low priority,,,,0,,,not cited in text body pp.1-117 (bracket search of text layer),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01519,VKM-SRC-012,pdf p.119 | ref 15,EV-VN-S012-0632,,CW-1388,NOAUTHOR|1991|гост 28985 91 породы горные,WG-1388,"ГОСТ 28985-91 Породы горные. Методы определения деформационных характеристик при одноосном сжатии. – М.: Издательство стандартов, 1991. – 19 с.",1991,1991,normative,cites,,,,,Y,normative/regulatory document: primary for the RULE it states (normative ≠ measurement),N — no dependent records extracted; low priority,,,,0,,,not cited in text body pp.1-117 (bracket search of text layer),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01520,VKM-SRC-012,pdf p.119 | ref 16,EV-VN-S012-0633,,CW-1389,gudman|1987|механика скальных пород м стройиздат,WG-1389,"Гудман, Р. Механика скальных пород. – М.: Стройиздат, 1987. – 232 с.",1987,1987,book,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,not cited in text body pp.1-117 (bracket search of text layer),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01521,VKM-SRC-012,pdf p.119 | ref 17,EV-VN-S012-0634,,CW-1390,deviatkov|2018|обоснование условий образования провалов земной,WG-1390,"Девятков, С. Ю. Обоснование условий образования провалов на земной поверхности при аварийных затоплениях калийных рудников: дис. … канд. техн. наук: 25.00.20. – ФГБУН ПФИЦ УрО РАН, 2018. – 169 с.",2018,2018,dissertation,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] dependent records rely on it; not in corpus,,P5,EV-VN-S012-0543,1,quote:1,claim:1,cited in text on pp. 101 (§4.2 расчёты и сравнение с наблюдениями) — p.101: reduced massif properties in large-scale modelling (with [4]),,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,
CG-01522,VKM-SRC-012,pdf p.119 | ref 18,EV-VN-S012-0635,,CW-1391,eremenko|1990|разработка железорудных месторождений зонах повышенной,WG-1391,"Еременко, А. А. Разработка железорудных месторождений в зонах повышенной сейсмической активности / А. А. Еременко, М. В. Курленя // Физико-технические проблемы разработки полезных ископаемых. – 1990. – № 2. – С. 3-11.",1990,1990,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] dependent records rely on it; not in corpus,,P5,EV-VN-S012-0054,1,quote:1,claim:1,cited in text on pp. 23 (§1.3 опыт натурных (геофизических) исследований),,1,FACT,NON_VKM,NOT_APPLICABLE,HIGH,FUZZY_78,
CG-01523,VKM-SRC-012,pdf p.119 | ref 19,EV-VN-S012-0636,,CW-1392,erzhanov|1977|ползучесть соляных пород,WG-1392,"Ержанов, Ж. С. Ползучесть соляных пород / Ж. С. Ержанов, Э. И. Бергман. – Алма-Ата. : Изд-во «Наука» Казахстанской ССР, 1977. – 112 с.",1977,1977,book,cites;reproduces_data;reproduces_formula,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P3] citing source reproduces formula/data/figure from it; original not in corpus,,P3,EV-VN-S012-0037;EV-VN-S012-0040;EV-VN-S012-0041;EV-VN-S012-0042,4,quote:3;field:1,formula:2;claim:1;rheology_law:1,"cited in text on pp. 16, 18 (§1.2 модели соляных пород (реология)) — pp.16,18: salt creep models, creep kernel formula (1.5)",,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01524,VKM-SRC-012,pdf p.119 | ref 20,EV-VN-S012-0637,,CW-1393,erzhanov|1964|теория ползучести горных пород приложения,WG-1393,"Ержанов, Ж. С. Теория ползучести горных пород и ее приложения. – Алма-Ата. : Изд-во «Наука» Казахстанской ССР, 1964. – 175 с.",1964,1964,book,cites;reproduces_formula,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] citing source reproduces formula/data/figure from it; original not in corpus,,P5,EV-VN-S012-0037;EV-VN-S012-0042,2,quote:2,claim:1;formula:1,"cited in text on pp. 16, 18 (§1.2 модели соляных пород (реология)) — pp.16,18: creep theory, kernel (1.5)",,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01525,VKM-SRC-012,pdf p.120 | ref 22,EV-VN-S012-0639,,CW-1394,zhuravkov|1995|теоретические основы деформационной механики блочно,WG-1394,"Журавков, М. А. Теоретические основы деформационной механики блочно-слоистого массива соляных горных пород / М. А. Журавков, М. Д. Мартыненко – Мн.: Университетское, 1995. – 255 с.",1995,1995,book,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,cited in text on pp. 17 (§1.2 модели соляных пород (реология)),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01526,VKM-SRC-012,pdf p.120 | ref 23,EV-VN-S012-0640,,CW-1395,zhuravkov|2009|устойчивость сдвижение массивов горных пород,WG-1395,"Журавков, М. А. Устойчивость и сдвижение массивов горных пород / М. А. Журавков, В. С. Зубович. – М.: РУДН, 2009. – 432 с.",2009,2009,book,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,cited in text on pp. 17 (§1.2 модели соляных пород (реология)),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01527,VKM-SRC-012,pdf p.120 | ref 24,EV-VN-S012-0641,,CW-1396,zhuravkov|2021|численное моделирование реологических процессов недостаточном,WG-1396,"Журавков, М. А. Численное моделирование реологических процессов при недостаточном количестве реологических констант / М. А. Журавков, С. Н. Лопатин // Фундаментальные и прикладные вопросы горных наук. – 2021. – Т. 8, № 1. – С. 79-85.",2021,2021,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,not cited in text body pp.1-117 (bracket search of text layer),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01528,VKM-SRC-012,pdf p.120 | ref 25,EV-VN-S012-0642,,CW-1397,NOAUTHOR|2017|инструкция наблюдению сдвижением земной поверхности,WG-1397,"Инструкция по наблюдению за сдвижением земной поверхности и за подработанными зданиями и сооружениями на калийных рудниках ПАО «Уралкалий», 2017.",2017,2017,normative,cites;reproduces_data,,,,,Y,normative/regulatory document: primary for the RULE it states (normative ≠ measurement),"Y — [P1] «Инструкция по наблюдению за сдвижением земной поверхности… на калийных рудниках ПАО «Уралкалий»» (2017) — нормативная основа нивелирных наблюдательных станций ВКМ (схема реперов, классы нивелирования, периодичность). Прямо определяет оператор наблюдения «levelling» в WorldSpec.",,P1,EV-VN-S012-0192;EV-VN-S012-0358,2,quote:2,monitoring_observation:1;claim:1,cited in text on pp. 40 (§2.1 наблюдательная станция) — p.40: instruction regulating levelling observations of ground movement at Uralkali potash mines (observation station methodology),,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,
CG-01529,VKM-SRC-012,pdf p.120 | ref 26,EV-VN-S012-0643,,CW-1398,kartoziia|1998|строительная геотехнология,WG-1398,"Картозия, Б. А. Строительная геотехнология / Б. А. Картозия. – М. : МГГУ, 1998. – 36 с.",1998,1998,book,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,not cited in text body pp.1-117 (bracket search of text layer),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01530,VKM-SRC-012,pdf p.120 | ref 28,EV-VN-S012-0645,EV-VN-S012-0530,CW-1399,kashnikov|2019|механика горных пород разработке месторождений,WG-1399,"Кашников, Ю. А. Механика горных пород при разработке месторождений углеводородного сырья: монография / Ю. А. Кашников, С. Г. Ашихмин. – М.: Изд-во «Горная книга», 2019. – 496 с.",2019,2019,book,cites;same_author_series,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] dependent records rely on it; not in corpus,,P5,EV-VN-S012-0358;EV-VN-S012-0460,2,quote:2,claim:2,"cited in text on pp. 17, 24, 59, 82 (§1.2 модели соляных пород (реология); §1.3 опыт натурных (геофизических) исследований; §3.1 принципы геол.-геомех. модели; §3.4 статические/динамические свойства) — pp.17,24,59: 3D geomechanical modelling approach (oil-gas) adapted to potash",static–dynamic relations of salt rocks similar to those of terrigenous/carbonate reservoir rocks (p.82),1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,FUZZY_75,
CG-01531,VKM-SRC-012,pdf p.120 | ref 29,EV-VN-S012-0646,,CW-1400,kozirev|2012|техногенная сейсмичность ведении горных работ,WG-1400,"Козырев, А. А. Техногенная сейсмичность при ведении горных работ на рудниках Кольского полуострова / А. А. Козырев, В. И. Панин, Ю. В. Федотова // Геодинамика и современные технологии отработки удароопасных месторождений : сб. науч. тр. науч.-практ. конф. – Норильск : ГМК «Норильский никель», 2012. – С. 64-69.",2012,2012,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] dependent records rely on it; not in corpus,,P5,EV-VN-S012-0054,1,quote:1,claim:1,cited in text on pp. 23 (§1.3 опыт натурных (геофизических) исследований),,1,FACT,NON_VKM,NOT_APPLICABLE,HIGH,EXACT,
CG-01532,VKM-SRC-012,pdf p.120 | ref 30,EV-VN-S012-0647,,CW-1401,zhuravkov|2008|компьютерное моделирование геомеханике,WG-1401,"Компьютерное моделирование в геомеханике / М. А. Журавков, О. Л. Коновалов, С. И. Богдан, П. А. Прохоров, А. В. Круподеров. – Мн.: БГУ, 2008. – 443 с.",2008,2008,book,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,cited in text on pp. 17 (§1.2 модели соляных пород (реология)),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01533,VKM-SRC-012,pdf p.121 | ref 32,EV-VN-S012-0649,,CW-1402,konstantinova|2004|горно тектонический удар втором соликамском,WG-1402,"Константинова, С. А. Горно-тектонический удар на втором соликамском руднике / С. А. Константинова // Безопасность труда в промышленности. – № 12. – 2004. – С. 14-18.",2004,2004,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,not cited in text body pp.1-117 (bracket search of text layer),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01534,VKM-SRC-012,pdf p.121 | ref 33,EV-VN-S012-0650,,CW-1403,konstantinova|2010|математическая модель состояния закладочного массива,WG-1403,"Константинова, С. А. Математическая модель состояния закладочного массива на верхнекамском месторождении калийных солей / С. А. Константинова, С. А. Чернопазов, В. А. Асанов // Известия вузов. Горный журнал, 2010. – № 1. – С. 44-49.",2010,2010,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] dependent records rely on it; not in corpus,,P5,EV-VN-S012-0037,1,quote:1,claim:1,cited in text on pp. 16 (§1.2 модели соляных пород (реология)) — p.16: mathematical model of backfill massif at VKM,,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,
CG-01535,VKM-SRC-012,pdf p.121 | ref 34,EV-VN-S012-0651,,CW-1404,konstantinova|2008|математическое моделирование системе геодинамического мониторинга,WG-1404,"Константинова, С. А. Математическое моделирование в системе геодинамического мониторинга осваиваемых месторождений полезных ископаемых / С. А. Константинова // Горный журнал, 2008. – № 6. – С. 44-47",2008,2008,article,cites,,,,,Y,research article reporting own results/experiments/observations (by title),Y — [P4] dependent records rely on it; not in corpus,,P4,EV-VN-S012-0037,1,quote:1,claim:1,cited in text on pp. 16 (§1.2 модели соляных пород (реология)),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01536,VKM-SRC-012,pdf p.121 | ref 35,EV-VN-S012-0652,,CW-1405,konstantinova|1983|одной феноменологической модели деформирования разрушения,WG-1405,"Константинова, С. А. Об одной феноменологической модели деформирования и разрушения соляных пород при длительном действии сжимающих нагрузок / С. А. Константинова // ФТПРПИ, 1983. – № 3. – С. 8-13.",1983,1983,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] dependent records rely on it; not in corpus,,P5,EV-VN-S012-0037,1,quote:1,claim:1,cited in text on pp. 16 (§1.2 модели соляных пород (реология)) — p.16: phenomenological hereditary model of salt deformation/failure,,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,
CG-01537,VKM-SRC-012,pdf p.121 | ref 36,EV-VN-S012-0653,,CW-1406,konstantinova|2004|развитие наследственной модели деформирования разрушения,WG-1406,"Константинова, С. А. Развитие наследственной модели деформирования и разрушения соляных пород / С. А. Константинова, С. А. Чернопазов // ФТПРПИ, 2004. – № 1. – С. 50-61.",2004,2004,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] dependent records rely on it; not in corpus,,P5,EV-VN-S012-0037,1,quote:1,claim:1,cited in text on pp. 16 (§1.2 модели соляных пород (реология)) — p.16: hereditary model development,,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,
CG-01538,VKM-SRC-012,pdf p.121 | ref 37,EV-VN-S012-0654,,CW-1407,koskov|2007|геофизические исследования скважин интерпретация данных,WG-1407,"Косков, В. Н. Геофизические исследования скважин и интерпретация данных ГИС / В. Н. Косков, Б. В. Косков. – Пермь: Изд-во Перм. гос. техн. ун-та, 2007. – 317 с.",2007,2007,book,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] dependent records rely on it; not in corpus,,P5,EV-VN-S012-0052,1,quote:1,claim:1,"cited in text on pp. 21, 23 (§1.3 опыт натурных (геофизических) исследований) — pp.21,23: well-logging interpretation",,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-01539,VKM-SRC-012,pdf p.121 | ref 39,EV-VN-S012-0656,EV-VN-S012-0531,CW-1408,lebedeva|2022|анализ подготовка исходных данных построения,WG-1408,"Лебедева, О. О. Анализ и подготовка исходных данных для построения геолого-геомеханической модели участка Верхнекамского месторождения калийно-магниевых солей / Лебедева О. О // Недропользование. – 2022. – Т. 22. – № 3. – С. 139-143 // DOI: 10.15593/2712-8008/2022.3.5",2022,2022,article,cites;reproduces_figure;reproduces_data;same_author_series,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] citing source reproduces formula/data/figure from it; original not in corpus,,P5,EV-VN-S012-0466;EV-VN-S012-0471,2,quote:2,geophysics:1;open_question:1,"cited in text on pp. 83, 84 (§3.5 построение модели) — pp.83-84: Vp distribution model, variogram analysis (own paper)","3D Vp model from additional wells; kriging + conditional simulation, variogram analysis after normalisation (pp.83–84)",1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,
CG-01540,VKM-SRC-012,pdf p.121 | ref 40,EV-VN-S012-0657,,CW-1409,lebedeva|2022|моделирование оседаний земной поверхности районе,WG-1409,"Лебедева, О. О. Моделирование оседаний земной поверхности в районе междушахтных целиков на Верхнекамском месторождении калийно-магниевых солей на основе геолого-геомеханической модели / Лебедева О. О. // Известия высших учебных заведений. Горный журнал. – 2022. – № 6. – С. 104-113 // DOI: 10.21440/0536-1028-2022-6-104-113",2022,2022,article,cites;reproduces_figure;same_author_series,,,,,N,textbook/handbook/review/teaching material: secondary compilation,Y — [P3] citing source reproduces formula/data/figure from it; original not in corpus,,P3,EV-VN-S012-0572;EV-VN-S012-0575,2,notes:1;quote:1,claim:1;process_mechanism:1,"cited in text on pp. 105, 106 (§4.2 расчёты и сравнение с наблюдениями) — pp.105-106: own journal paper with Ch.4 results (subsidence modelling near intermine pillars)",,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,NOT_FOUND,some quote_check NOT_FOUND (text layer mismatch; bibliographic line read visually/OCR)
CG-01541,VKM-SRC-012,pdf p.122 | ref 41,EV-VN-S012-0658,,CW-1410,otv|2022|применение комплекса геомеханического геофизического подходов,WG-1410,"Лебедева, О. О. Применение комплекса геомеханического и геофизического подходов для моделирования НДС массива горных пород на участках ВКМКС // Сборник материалов конференции и школы молодых ученых и студентов (г. Екатеринбург, 4 апреля 2023 г.) / отв. Редактор Д. В. Зайцев. – Екатеринбург: Изд-во УГГУ, 2022. – С. 20.",2022,2022,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] dependent records rely on it; not in corpus,,P5,EV-VN-S012-0358,1,quote:1,claim:1,cited in text on pp. 59 (§3.1 принципы геол.-геомех. модели) — p.59: own conference paper,,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,
