sample_id,point_id,profile_id,current_campaign_id,current_date,target_campaign_id,target_date,split,forecast_horizon_days,observed_next_increment_mm,observed_next_rate_mm_y,hidden_true_next_increment_mm,hidden_true_next_rate_mm_y,target_sigma_increment_mm,target_sigma_rate_mm_y
P-V03-W003::C014::C016,P-V03-W003,P-V03,C014,2021-11-02,C016,2022-05-17,train,196,19.44361475,36.23357289508928,20.40000817,38.01583155,0.9906178994087035,1.8460366722399437
P-V03-W003::C016::C018,P-V03-W003,P-V03,C016,2022-05-17,C018,2022-10-18,train,154,16.76478341,39.76192948378247,15.84629066,37.58349132,1.3443226475785601,3.1884016040783703
P-V03-W003::C018::C020,P-V03-W003,P-V03,C018,2022-10-18,C020,2023-05-16,train,210,21.69503966,37.7338725515,22.33903508,38.85396458,1.360698766625605,2.366643926238106
P-V03-W003::C020::C022,P-V03-W003,P-V03,C020,2023-05-16,C022,2023-11-07,train,175,19.45975226,40.61528293122857,18.99117771,39.6373009,1.0165214726889127,2.121625530855002
P-V03-W003::C022::C024,P-V03-W003,P-V03,C022,2023-11-07,C024,2024-05-14,validation,189,20.5686516,39.74973543333333,20.52846184,39.67206713,1.0071693368562016,1.9463947105117863
P-V03-W003::C024::C027,P-V03-W003,P-V03,C024,2024-05-14,C027,2025-07-22,test,434,46.61076067,39.227143628381334,45.73750026,38.49221652,0.9955833046856671,0.8378728157521658
P-V03-W003::C027::C029,P-V03-W003,P-V03,C027,2025-07-22,C029,2025-11-04,test,105,9.070225114,31.551425932271425,11.03450504,38.38431397,0.99806653677642,3.4718457386436894
P-V03-W004::C005::C007,P-V03-W004,P-V03,C005,2019-05-14,C007,2019-11-05,train,175,9.137355255,19.07096575365,8.779319242,18.32369345,1.0083445888153098,2.104559206084525
P-V03-W004::C007::C008,P-V03-W004,P-V03,C007,2019-11-05,C008,2020-04-21,train,168,9.47235784,20.59392083964286,8.478286951,18.43270422,1.0095937010828304,2.1949648769077608
P-V03-W004::C008::C010,P-V03-W004,P-V03,C008,2020-04-21,C010,2020-10-20,train,182,9.314236928,18.69244526347253,10.90878892,21.89250084,1.0291067456865257,2.0652815322088105
P-V03-W004::C010::C012,P-V03-W004,P-V03,C010,2020-10-20,C012,2021-05-18,train,210,12.15488317,21.14081465639286,12.54431628,21.81815011,1.2916002752742786,2.2464619073520486
P-V03-W004::C012::C014,P-V03-W004,P-V03,C012,2021-05-18,C014,2021-11-02,train,168,10.53206437,22.897836375848218,9.31079594,20.24266796,1.2767766850016746,2.7758493106956053
P-V03-W004::C014::C016,P-V03-W004,P-V03,C014,2021-11-02,C016,2022-05-17,train,196,10.16081748,18.934890737602043,10.60104247,19.75525899,0.9941750545976082,1.8526655035294717
P-V03-W004::C016::C018,P-V03-W004,P-V03,C016,2022-05-17,C018,2022-10-18,train,154,12.22472356,28.994027794090908,11.58239837,27.47059093,1.3488293213036675,3.1990903221179514
P-V03-W004::C018::C020,P-V03-W004,P-V03,C018,2022-10-18,C020,2023-05-16,train,210,11.87358665,20.65155963767857,12.75817674,22.19011454,1.3649600692160453,2.3740555489579074
P-V03-W004::C020::C022,P-V03-W004,P-V03,C020,2023-05-16,C022,2023-11-07,train,175,13.23130768,27.61562931497143,12.97325674,27.07704014,1.019813238366612,2.1284959160766004
P-V03-W004::C022::C024,P-V03-W004,P-V03,C022,2023-11-07,C024,2024-05-14,validation,189,13.87679359,26.817454279087304,13.46002327,26.0120291,1.0080165946216395,1.9480320697648352
P-V03-W004::C024::C027,P-V03-W004,P-V03,C024,2024-05-14,C027,2025-07-22,test,434,78.45864421,66.02999953387673,77.96376735,65.61351619,0.9964140318851963,0.8385719473411704
P-V03-W004::C027::C029,P-V03-W004,P-V03,C027,2025-07-22,C029,2025-11-04,test,105,31.70110925,110.27457289107143,33.63259951,116.9933997,1.0022767768256347,3.486491359386315
P-V03-W005::C005::C007,P-V03-W005,P-V03,C005,2019-05-14,C007,2019-11-05,train,175,16.85684401,35.18264156944286,16.58641925,34.61822646,1.0052585691526288,2.098118242188558
P-V03-W005::C007::C008,P-V03-W005,P-V03,C007,2019-11-05,C008,2020-04-21,train,168,17.07566261,37.12432004941964,16.11707445,35.04024669,1.0081980748441342,2.1919306359334523
P-V03-W005::C008::C010,P-V03-W005,P-V03,C008,2020-04-21,C010,2020-10-20,train,182,15.14273483,30.389471959656596,17.07626028,34.26980256,1.025636298490466,2.058316802327707
P-V03-W005::C010::C012,P-V03-W005,P-V03,C010,2020-10-20,C012,2021-05-18,train,210,19.27790991,33.529793307750005,19.14436307,33.29751719,1.2854830885715909,2.2358223719084456
P-V03-W005::C012::C014,P-V03-W005,P-V03,C012,2021-05-18,C014,2021-11-02,train,168,15.65242008,34.030038298928574,15.10215422,32.83370137,1.2702290134900471,2.7616139712930936
P-V03-W005::C014::C016,P-V03-W005,P-V03,C014,2021-11-02,C016,2022-05-17,train,196,17.84007333,33.245340733584186,18.09307753,33.71681922,0.9873364530473699,1.8399216299773056
P-V03-W005::C016::C018,P-V03-W005,P-V03,C016,2022-05-17,C018,2022-10-18,train,154,16.20964854,38.44528655347403,15.76253138,37.38483498,1.3397754120393313,3.177616683424453
P-V03-W005::C018::C020,P-V03-W005,P-V03,C018,2022-10-18,C020,2023-05-16,train,210,17.82851047,31.00887356746429,18.64376347,32.42683146,1.3560532668038825,2.358564074762467
P-V03-W005::C020::C022,P-V03-W005,P-V03,C020,2023-05-16,C022,2023-11-07,train,175,14.36570432,29.983277159314287,14.59861336,30.4693916,1.0134656823323058,2.115247659839284
P-V03-W005::C022::C024,P-V03-W005,P-V03,C022,2023-11-07,C024,2024-05-14,validation,189,18.57348206,35.89399112388889,17.74427129,34.29150841,0.9963940128238935,1.9255709692271274
P-V03-W005::C024::C027,P-V03-W005,P-V03,C024,2024-05-14,C027,2025-07-22,test,434,47.60885134,40.06712661736175,46.48990183,39.12543005,0.9842743500677468,0.82835531419872
P-V03-W005::C027::C029,P-V03-W005,P-V03,C027,2025-07-22,C029,2025-11-04,test,105,8.919200194,31.026074960557143,11.62536346,40.43965717,0.9970517332438434,3.468315672069655
P-V03-W006::C005::C007,P-V03-W006,P-V03,C005,2019-05-14,C007,2019-11-05,train,175,14.92672503,31.1542075269,14.46110303,30.1823879,0.9973428589351154,2.0815970241488624
P-V03-W006::C007::C008,P-V03-W006,P-V03,C007,2019-11-05,C008,2020-04-21,train,168,17.60455738,38.27419394669643,17.07393247,37.12055855,1.001155371085801,2.1766190433874333
P-V03-W006::C008::C010,P-V03-W006,P-V03,C008,2020-04-21,C010,2020-10-20,train,182,15.09960372,30.302913509505494,16.76840058,33.65196875,1.0179113629142802,2.0428138752991254
P-V03-W006::C010::C012,P-V03-W006,P-V03,C010,2020-10-20,C012,2021-05-18,train,210,21.04383685,36.60124480696429,20.53588755,35.71777584,1.2744533752925395,2.216638549169524
P-V03-W006::C012::C014,P-V03-W006,P-V03,C012,2021-05-18,C014,2021-11-02,train,168,16.643438,36.1846174375,15.74146113,34.22362308,1.258704603055502,2.7365586682501317
P-V03-W006::C014::C016,P-V03-W006,P-V03,C014,2021-11-02,C016,2022-05-17,train,196,17.06437309,31.79980750572704,18.17333347,33.86637781,0.9772506702117072,1.8211265678307451
P-V03-W006::C016::C018,P-V03-W006,P-V03,C016,2022-05-17,C018,2022-10-18,train,154,14.97841217,35.52509769540585,14.09284658,33.42475462,1.3266200795817602,3.1464154809560907
P-V03-W006::C018::C020,P-V03-W006,P-V03,C018,2022-10-18,C020,2023-05-16,train,210,17.9819219,31.275699876071428,18.52677861,32.22336137,1.3432801018857627,2.336347891494166
P-V03-W006::C020::C022,P-V03-W006,P-V03,C020,2023-05-16,C022,2023-11-07,train,175,15.2427759,31.813850842714285,15.66787236,32.70108789,1.0041218948187876,2.0957458404717837
P-V03-W006::C022::C024,P-V03-W006,P-V03,C022,2023-11-07,C024,2024-05-14,validation,189,19.55823117,37.79705785630952,18.97794577,36.67563329,0.984183499441351,1.901973667571182
P-V03-W006::C024::C027,P-V03-W006,P-V03,C024,2024-05-14,C027,2025-07-22,test,434,43.35089385,36.483672762010364,42.71216966,35.94612896,0.9715641447298384,0.817658534245561
P-V03-W006::C027::C029,P-V03-W006,P-V03,C027,2025-07-22,C029,2025-11-04,test,105,7.920055578,27.550479046328572,10.02742296,34.881107,0.9879345701708123,3.436600969094183
P-V03-W007::C005::C007,P-V03-W007,P-V03,C005,2019-05-14,C007,2019-11-05,train,175,1.743212786,3.63833411478,1.092770151,2.280767415,0.985622174646506,2.0571342816550646
P-V03-W007::C007::C008,P-V03-W007,P-V03,C007,2019-11-05,C008,2020-04-21,train,168,0.7309044603,1.5890646078843749,0.7331021062,1.593842525,0.9903218247431476,2.1530657529013966
P-V03-W007::C008::C010,P-V03-W007,P-V03,C008,2020-04-21,C010,2020-10-20,train,182,-0.2318810015,-0.4653545922960165,1.219896276,2.44817096,1.0066198414557677,2.0201532807237315
P-V03-W007::C010::C012,P-V03-W007,P-V03,C010,2020-10-20,C012,2021-05-18,train,210,1.719527304,2.990749275171429,1.597919147,2.779237946,1.2586718903205127,2.1891900378074634
P-V03-W007::C012::C014,P-V03-W007,P-V03,C012,2021-05-18,C014,2021-11-02,train,168,3.162771872,6.876204918142857,1.563980637,3.400261474,1.242254482926135,2.7007943445760167
P-V03-W007::C014::C016,P-V03-W007,P-V03,C014,2021-11-02,C016,2022-05-17,train,196,0.1119770762,0.20867156674515305,1.320654821,2.461067211,0.9631811943047123,1.7949078123458986
P-V03-W007::C016::C018,P-V03-W007,P-V03,C016,2022-05-17,C018,2022-10-18,train,154,1.59735072,3.788521756363636,0.9779241452,2.319394767,1.3083184922506255,3.1030086317827332
P-V03-W007::C018::C020,P-V03-W007,P-V03,C018,2022-10-18,C020,2023-05-16,train,210,1.056992386,1.8384117570785712,1.372413049,2.38701841,1.325554112844171,2.30551733198254
P-V03-W007::C020::C022,P-V03-W007,P-V03,C020,2023-05-16,C022,2023-11-07,train,175,1.297114472,2.707263205131429,1.57142951,3.279797876,0.9911055685082518,2.0685789079865082
P-V03-W007::C022::C024,P-V03-W007,P-V03,C022,2023-11-07,C024,2024-05-14,validation,189,2.085108804,4.029555506142857,1.389823341,2.685888758,0.9681637554520875,1.871014876607804
P-V03-W007::C024::C027,P-V03-W007,P-V03,C024,2024-05-14,C027,2025-07-22,test,434,4.45029727,3.74532506421083,4.047260011,3.406132993,0.9548911934193431,0.8036267474571777
P-V03-W007::C027::C029,P-V03-W007,P-V03,C027,2025-07-22,C029,2025-11-04,test,105,-1.789610677,-6.225288569278572,0.4076626516,1.418083652,0.9749335442496242,3.3913759717826215
P-V04-W001::C005::C007,P-V04-W001,P-V04,C005,2019-05-14,C007,2019-11-05,train,175,0.8329386779,1.7384620120169998,0.6865665751,1.432962523,1.1829015034479426,2.4688844236249206
P-V04-W001::C007::C008,P-V04-W001,P-V04,C007,2019-11-05,C008,2020-04-21,train,168,2.17618441,4.731258069955357,1.956206229,4.253001934,1.4323223801824305,3.1140223176287667
P-V04-W001::C008::C010,P-V04-W001,P-V04,C008,2020-04-21,C010,2020-10-20,train,182,0.8951221837,1.7963921845957416,1.155681767,2.319300909,1.269403338009289,2.5475251055378725
P-V04-W001::C010::C012,P-V04-W001,P-V04,C010,2020-10-20,C012,2021-05-18,train,210,2.97290828,5.170736901285714,2.101344471,3.654838418,0.9681811476975474,1.6839436390310911
P-V04-W001::C012::C014,P-V04-W001,P-V04,C012,2021-05-18,C014,2021-11-02,train,168,-0.6749261567,-1.4673617781825892,0.3164545164,0.6880060246,1.0168418796577503,2.2107231937201983
P-V04-W001::C014::C016,P-V04-W001,P-V04,C014,2021-11-02,C016,2022-05-17,train,196,2.055714908,3.83086668442347,2.100701757,3.914700595,1.0081575164619905,1.8787221065701125
P-V04-W001::C016::C018,P-V04-W001,P-V04,C016,2022-05-17,C018,2022-10-18,train,154,-0.5197662017,-1.232757176434578,0.4398483522,1.043211757,0.9828153413648493,2.3309954768409815
P-V04-W001::C018::C020,P-V04-W001,P-V04,C018,2022-10-18,C020,2023-05-16,train,210,2.409943677,4.191580609639285,1.938660383,3.371884309,1.4140204133408751,2.459385504632165
P-V04-W001::C020::C022,P-V04-W001,P-V04,C020,2023-05-16,C022,2023-11-07,train,175,0.08638804113,0.18030418298704287,0.4184117561,0.8732851081,1.627108521403074,3.396007928242702
P-V04-W001::C022::C024,P-V04-W001,P-V04,C022,2023-11-07,C024,2024-05-14,validation,189,3.680940393,7.113563378535714,2.103162451,4.064444895,1.8055239904673575,3.489246759355568
P-V04-W001::C024::C027,P-V04-W001,P-V04,C024,2024-05-14,C027,2025-07-22,test,434,2.469155122,2.078015917766129,3.119937528,2.625707793,1.6163798943147112,1.3603289317936595
P-V04-W001::C027::C029,P-V04-W001,P-V04,C027,2025-07-22,C029,2025-11-04,test,105,1.050688421,3.654894721621429,0.05396092631,0.1877069365,0.9906938462296544,3.4461993079560123
P-V04-W002::C005::C007,P-V04-W002,P-V04,C005,2019-05-14,C007,2019-11-05,train,175,1.210267095,2.526000322564286,0.7666887565,1.600188962,1.2000208821031297,2.504615012503818
P-V04-W002::C007::C008,P-V04-W002,P-V04,C007,2019-11-05,C008,2020-04-21,train,168,1.666948526,3.6241246971517858,1.120289419,2.435629229,1.456219839888836,3.1659779554726035
P-V04-W002::C008::C010,P-V04-W002,P-V04,C008,2020-04-21,C010,2020-10-20,train,182,0.04361742575,0.08753442173179946,0.7728407526,1.550989477,1.2930743938860603,2.5950297932246347
P-V04-W002::C010::C012,P-V04-W002,P-V04,C010,2020-10-20,C012,2021-05-18,train,210,2.970193234,5.166014660564286,1.215771362,2.114573761,0.9848749130732972,1.7129788666667705
P-V04-W002::C012::C016,P-V04-W002,P-V04,C012,2021-05-18,C016,2022-05-17,train,364,1.02570733,1.0292296766002746,2.524675119,2.53334502,0.9923343177015923,0.9957420591772158
P-V04-W002::C016::C018,P-V04-W002,P-V04,C016,2022-05-17,C018,2022-10-18,train,154,-0.5134057349,-1.2176717186508117,0.4083082478,0.9684064123,0.9970925118144854,2.364857402209356
P-V04-W002::C018::C020,P-V04-W002,P-V04,C018,2022-10-18,C020,2023-05-16,train,210,2.47020092,4.296385171571428,1.535763454,2.671131437,1.4295354988307878,2.4863706711806914
P-V04-W002::C020::C022,P-V04-W002,P-V04,C020,2023-05-16,C022,2023-11-07,train,175,0.477715047,0.9970595480957143,1.294027732,2.700820739,1.6457842591358744,3.434986860853589
P-V04-W002::C022::C024,P-V04-W002,P-V04,C022,2023-11-07,C024,2024-05-14,validation,189,2.791839006,5.395339666357143,1.340354951,2.590289132,1.8254665010911302,3.527786452505478
P-V04-W002::C024::C027,P-V04-W002,P-V04,C024,2024-05-14,C027,2025-07-22,test,434,1.142019322,0.9611118833191243,1.607900383,1.353192661,1.633157603593546,1.3744488818261351
P-V04-W002::C027::C029,P-V04-W002,P-V04,C027,2025-07-22,C029,2025-11-04,test,105,1.836084102,6.386949697671429,0.646567619,2.249131646,1.0041133451035056,3.4928799933243373
P-V04-W003::C005::C008,P-V04-W003,P-V04,C005,2019-05-14,C008,2020-04-21,train,343,2.585513329,2.7532324880969385,1.901171787,2.024498528,1.3344142850288623,1.4209761446262155
P-V04-W003::C008::C010,P-V04-W003,P-V04,C008,2020-04-21,C010,2020-10-20,train,182,-0.1270006004,-0.2548734576708791,0.7317845296,1.468595052,1.3152229843842793,2.6394790936613077
P-V04-W003::C010::C012,P-V04-W003,P-V04,C010,2020-10-20,C012,2021-05-18,train,210,2.988770957,5.198326628782143,1.46578501,2.549418928,0.9999050943536782,1.739120646250862
P-V04-W003::C012::C014,P-V04-W003,P-V04,C012,2021-05-18,C014,2021-11-02,train,168,-0.486187772,-1.0570243078750001,0.9941767927,2.161446866,1.0401701521864604,2.2614413576553845
P-V04-W003::C014::C016,P-V04-W003,P-V04,C014,2021-11-02,C016,2022-05-17,train,196,1.987761422,3.7042339764566323,1.236326832,2.303920283,1.0329875766563907,1.9249934304782996
P-V04-W003::C016::C018,P-V04-W003,P-V04,C016,2022-05-17,C018,2022-10-18,train,154,-0.6325940095,-1.5003568959082791,0.7188042245,1.704826253,1.0091623775544731,2.393484145466047
P-V04-W003::C018::C020,P-V04-W003,P-V04,C018,2022-10-18,C020,2023-05-16,train,210,2.153405093,3.745386715325,1.383816183,2.406851718,1.440505747790534,2.505451068478536
P-V04-W003::C020::C022,P-V04-W003,P-V04,C020,2023-05-16,C022,2023-11-07,train,175,0.5258602525,1.0975454698607143,1.016174455,2.120901254,1.6595986022716263,3.463819368455494
P-V04-W003::C022::C024,P-V04-W003,P-V04,C022,2023-11-07,C024,2024-05-14,validation,189,2.160035032,4.174353415015873,1.378693014,2.664378959,1.8401643824947813,3.5561906915672954
P-V04-W003::C024::C027,P-V04-W003,P-V04,C024,2024-05-14,C027,2025-07-22,test,434,3.6374378,3.0612307752304146,2.850443218,2.398904114,1.644899145502136,1.384330444457731
P-V04-W003::C027::C029,P-V04-W003,P-V04,C027,2025-07-22,C029,2025-11-04,test,105,1.752024043,6.09454077815,1.247218342,4.338538091,1.0151840372362446,3.5313901866717936
P-V04-W004::C005::C007,P-V04-W004,P-V04,C005,2019-05-14,C007,2019-11-05,train,175,0.9868212926,2.0596370121265712,0.6550769909,1.367239263,1.2198736846066833,2.5460506474433777
P-V04-W004::C007::C008,P-V04-W004,P-V04,C007,2019-11-05,C008,2020-04-21,train,168,1.534228267,3.335576634058036,1.318284182,2.866091056,1.4891301438962588,3.2375284824887416
P-V04-W004::C008::C010,P-V04-W004,P-V04,C008,2020-04-21,C010,2020-10-20,train,182,0.9585609041,1.9237053308929946,1.3206869,2.650444452,1.3290776396807058,2.667283559853724
P-V04-W004::C010::C012,P-V04-W004,P-V04,C010,2020-10-20,C012,2021-05-18,train,210,3.24302524,5.640547471,2.02058052,3.514366833,1.0073682134610666,1.7521011426983553
P-V04-W004::C012::C014,P-V04-W004,P-V04,C012,2021-05-18,C014,2021-11-02,train,168,0.0433210881,0.09418468707455357,1.036028343,2.252436621,1.0410218866150616,2.2632931195604242
P-V04-W004::C014::C016,P-V04-W004,P-V04,C014,2021-11-02,C016,2022-05-17,train,196,1.655320523,3.08472357666199,1.802364984,3.35874393,1.0347620978667316,1.9283002869684884
P-V04-W004::C016::C018,P-V04-W004,P-V04,C016,2022-05-17,C018,2022-10-18,train,154,-0.4456457135,-1.056961667895292,0.9253225093,2.194636666,1.0124391747776045,2.401255899918961
P-V04-W004::C018::C020,P-V04-W004,P-V04,C018,2022-10-18,C020,2023-05-16,train,210,3.064946189,5.330817121582143,2.031857738,3.533981137,1.435634469704217,2.496978524092692
P-V04-W004::C020::C022,P-V04-W004,P-V04,C020,2023-05-16,C022,2023-11-07,train,175,0.22907003,0.47810187690000006,0.7136311909,1.489450243,1.6561196279297374,3.456558252007638
P-V04-W004::C022::C024,P-V04-W004,P-V04,C022,2023-11-07,C024,2024-05-14,validation,189,2.633307167,5.088970596543651,1.531044548,2.958804344,1.8362196963291304,3.54856742901701
P-V04-W004::C024::C027,P-V04-W004,P-V04,C024,2024-05-14,C027,2025-07-22,test,434,3.615094149,3.042426585074309,3.115654094,2.622102899,1.6391346863668474,1.379479134090993
P-V04-W004::C027::C029,P-V04-W004,P-V04,C027,2025-07-22,C029,2025-11-04,test,105,1.066203059,3.708863498092857,0.5584597308,1.942642063,1.0171752836613792,3.5383168795935123
P-V04-W005::C005::C007,P-V04-W005,P-V04,C005,2019-05-14,C007,2019-11-05,train,175,0.1394966538,0.291149444574,0.2478885739,0.5173788663,1.215841837730908,2.5376356070355093
P-V04-W005::C007::C008,P-V04-W005,P-V04,C007,2019-11-05,C008,2020-04-21,train,168,1.102839391,2.3976909973973215,0.8210265003,1.784999579,1.4860477955221274,3.230827126871768
P-V04-W005::C008::C012,P-V04-W005,P-V04,C008,2020-04-21,C012,2021-05-18,train,392,2.692152256,2.5084403354693876,1.530906446,1.426437703,1.3377388823465874,1.2464518540231915
P-V04-W005::C012::C016,P-V04-W005,P-V04,C012,2021-05-18,C016,2022-05-17,train,364,0.3074419602,0.30849773616222526,1.292503089,1.296941629,1.0121181671536879,1.0155938476727595
P-V04-W005::C016::C018,P-V04-W005,P-V04,C016,2022-05-17,C018,2022-10-18,train,154,-1.11790626,-2.6513978017207793,0.5214223061,1.236685047,1.0084763888715336,2.3918571495800496
P-V04-W005::C018::C020,P-V04-W005,P-V04,C018,2022-10-18,C020,2023-05-16,train,210,3.277806769,5.701042487510715,1.434120184,2.494344749,1.4261440427764824,2.4804719601148104
P-V04-W005::C020::C022,P-V04-W005,P-V04,C020,2023-05-16,C022,2023-11-07,train,175,-0.7872069629,-1.6430133897098573,0.7023632675,1.465932477,1.6461608900340843,3.435772943342567
P-V04-W005::C022::C024,P-V04-W005,P-V04,C022,2023-11-07,C024,2024-05-14,validation,189,2.485148756,4.802648587984127,1.353643873,2.615970501,1.8254422659712346,3.5277396171745683
P-V04-W005::C024::C027,P-V04-W005,P-V04,C024,2024-05-14,C027,2025-07-22,test,434,3.918544601,3.297807409021313,3.024461419,2.545356067,1.6285656407756965,1.3705843324730949
P-V04-W005::C027::C029,P-V04-W005,P-V04,C027,2025-07-22,C029,2025-11-04,test,105,0.6229416935,2.166947176675,0.31109394,1.082162491,1.0127788930092747,3.523023720682263
P-V04-W006::C005::C007,P-V04-W006,P-V04,C005,2019-05-14,C007,2019-11-05,train,175,0.3674541578,0.7669293207797142,0.5869379154,1.225023278,1.205765761906865,2.516605397351328
P-V04-W006::C007::C008,P-V04-W006,P-V04,C007,2019-11-05,C008,2020-04-21,train,168,1.563074134,3.398290639544643,1.073641103,2.334210791,1.475967400081999,3.20891126714256
P-V04-W006::C008::C010,P-V04-W006,P-V04,C008,2020-04-21,C010,2020-10-20,train,182,0.3587062706,0.7198761831684066,0.8045112965,1.614548083,1.3220288769114574,2.653137622483021
P-V04-W006::C010::C012,P-V04-W006,P-V04,C010,2020-10-20,C012,2021-05-18,train,210,1.91058991,3.3230617363214283,0.7352464068,1.278803572,0.9998237007392493,1.7389790795000513
P-V04-W006::C012::C014,P-V04-W006,P-V04,C012,2021-05-18,C014,2021-11-02,train,168,0.3352969787,0.7289715563700894,0.9488499036,2.062901353,1.029582213231018,2.238422043944222
P-V04-W006::C014::C016,P-V04-W006,P-V04,C014,2021-11-02,C016,2022-05-17,train,196,1.274963836,2.3759211280561225,1.34379653,2.504192259,1.0238839406798073,1.9080286190474471
P-V04-W006::C016::C018,P-V04-W006,P-V04,C016,2022-05-17,C018,2022-10-18,train,154,-0.9819570572,-2.3289598385863637,0.7745082629,1.836942487,0.9991431778823521,2.369721076113825
P-V04-W006::C018::C020,P-V04-W006,P-V04,C018,2022-10-18,C020,2023-05-16,train,210,2.768342166,4.814937981578572,1.542425345,2.682718367,1.407895633729382,2.4487327629507467
P-V04-W006::C020::C022,P-V04-W006,P-V04,C020,2023-05-16,C022,2023-11-07,train,175,0.5139066559,1.072596606099857,1.047979833,2.187283623,1.6264878886824656,3.3947125790929746
P-V04-W006::C022::C024,P-V04-W006,P-V04,C022,2023-11-07,C024,2024-05-14,validation,189,2.288929502,4.423447093150793,1.487170695,2.874016382,1.8042159495754715,3.4867189184256135
P-V04-W006::C024::C027,P-V04-W006,P-V04,C024,2024-05-14,C027,2025-07-22,test,434,3.260522484,2.744022666546083,2.608549705,2.195328986,1.608360564228524,1.3535799448950885
P-V04-W006::C027::C029,P-V04-W006,P-V04,C027,2025-07-22,C029,2025-11-04,test,105,0.9537079169,3.3175411109307147,0.3685298688,1.281957472,1.0029565751402567,3.4888560863807503
P-V04-W007::C005::C007,P-V04-W007,P-V04,C005,2019-05-14,C007,2019-11-05,train,175,16.24869714,33.913352173628574,16.42123588,34.27346518,1.184738900124152,2.4727193329734085
P-V04-W007::C007::C008,P-V04-W007,P-V04,C007,2019-11-05,C008,2020-04-21,train,168,16.09458294,34.99134773116071,16.49795058,35.8683122,1.4530034967475978,3.1589852808753576
P-V04-W007::C008::C010,P-V04-W007,P-V04,C008,2020-04-21,C010,2020-10-20,train,182,16.15825699,32.427491019766485,16.41767051,32.94809974,1.3048247259721684,2.6186111602271125
P-V04-W007::C010::C012,P-V04-W007,P-V04,C010,2020-10-20,C012,2021-05-18,train,210,22.51565093,39.16115001039286,21.46065674,37.32621368,0.98497726576506,1.713156887241372
P-V04-W007::C012::C014,P-V04-W007,P-V04,C012,2021-05-18,C014,2021-11-02,train,168,16.86941786,36.67592186526785,16.82990336,36.5900131,1.0108299562320318,2.1976526280580333
P-V04-W007::C014::C016,P-V04-W007,P-V04,C014,2021-11-02,C016,2022-05-17,train,196,20.10508896,37.46624358489796,20.70014446,38.57514166,1.0053609120626428,1.8735105771983689
P-V04-W007::C016::C018,P-V04-W007,P-V04,C016,2022-05-17,C018,2022-10-18,train,154,15.41281405,36.55539176469156,16.97860302,40.26905685,0.9801181442971889,2.324598390938625
P-V04-W007::C018::C020,P-V04-W007,P-V04,C018,2022-10-18,C020,2023-05-16,train,210,24.13388352,41.97571883657143,23.08921133,40.15873542,1.3742107092714249,2.3901450550542283
P-V04-W007::C020::C022,P-V04-W007,P-V04,C020,2023-05-16,C022,2023-11-07,train,175,16.05877513,33.51695780704286,16.31549749,34.05277405,1.589631149869446,3.317787299941801
P-V04-W007::C022::C024,P-V04-W007,P-V04,C022,2023-11-07,C024,2024-05-14,validation,189,16.38233051,31.659503803055557,16.20367155,31.31423827,1.7645309262451505,3.410026036037255
P-V04-W007::C024::C029,P-V04-W007,P-V04,C024,2024-05-14,C029,2025-11-04,test,539,48.53605122,32.89015344731911,46.83950593,31.74050008,1.5791607824070995,1.0701084893769817
P-V05-W001::C008::C012,P-V05-W001,P-V05,C008,2020-04-21,C012,2021-05-18,train,392,25.13680246,23.421472190089283,25.19353428,23.47433264,1.2320283685771145,1.147955004139773
P-V05-W001::C012::C014,P-V05-W001,P-V05,C012,2021-05-18,C014,2021-11-02,train,168,10.11630066,21.99392152419643,10.93944654,23.78352886,0.9880375124312596,2.148099413187605
P-V05-W001::C014::C016,P-V05-W001,P-V05,C014,2021-11-02,C016,2022-05-17,train,196,13.65462918,25.445680142831634,12.73972751,23.7407422,1.598358351843634,2.978573408218813
P-V05-W001::C016::C018,P-V05-W001,P-V05,C016,2022-05-17,C018,2022-10-18,train,154,9.675426112,22.94772329485714,9.951635403,23.60282358,1.6029254143748988,3.801743555846959
P-V05-W001::C018::C020,P-V05-W001,P-V05,C018,2022-10-18,C020,2023-05-16,train,210,13.92089612,24.212415751571427,14.07164604,24.47461294,1.0131372010494606,1.7621350603967405
P-V05-W001::C020::C022,P-V05-W001,P-V05,C020,2023-05-16,C022,2023-11-07,train,175,9.361812948,19.539441024325715,10.74109205,22.41819354,1.0129881019840297,2.114250881426668
P-V05-W001::C022::C024,P-V05-W001,P-V05,C022,2023-11-07,C024,2024-05-14,validation,189,11.52377784,22.27015796857143,11.00786873,21.27314315,1.0481716905110106,2.0256333860272306
P-V05-W001::C024::C027,P-V05-W001,P-V05,C024,2024-05-14,C027,2025-07-22,test,434,60.6042229,51.003899571947,60.9486228,51.29374304,1.4451692242713026,1.2162397676615053
P-V05-W001::C027::C029,P-V05-W001,P-V05,C027,2025-07-22,C029,2025-11-04,test,105,36.53175984,127.07833601485714,36.54970425,127.1407569,1.4277465259627866,4.966518272456264
P-V05-W002::C005::C007,P-V05-W002,P-V05,C005,2019-05-14,C007,2019-11-05,train,175,26.9265223,56.19949868614286,24.63158941,51.40964589,1.0524134479112306,2.1965372105690113
P-V05-W002::C007::C008,P-V05-W002,P-V05,C007,2019-11-05,C008,2020-04-21,train,168,23.09432411,50.209535007008924,22.4929699,48.90212653,1.2483906700483527,2.714135072828338
