sample_id,point_id,current_date,target_date,true_current_settlement_mm,true_target_settlement_mm,true_increment_mm,true_rate_mm_y,process_family,use_class
P-V03-W003::C010::C012,P-V03-W003,2020-10-20,2021-05-18,1310.1142198387097,1331.8892580967743,21.77503825806457,37.87301297027659,uniform_creep,evaluation_only
P-V03-W003::C012::C014,P-V03-W003,2021-05-18,2021-11-02,1331.8892580967743,1349.4403758333333,17.551117736559036,38.15801043617969,uniform_creep,evaluation_only
P-V03-W003::C014::C016,P-V03-W003,2021-11-02,2022-05-17,1349.4403758333333,1369.8403837096776,20.40000787634426,38.015831004258885,uniform_creep,evaluation_only
P-V03-W003::C016::C018,P-V03-W003,2022-05-17,2022-10-18,1369.8403837096776,1385.686674129032,15.846290419354546,37.58349075109901,uniform_creep,evaluation_only
P-V03-W003::C018::C020,P-V03-W003,2022-10-18,2023-05-16,1385.686674129032,1408.0257093870969,22.33903525806477,38.85396489527694,uniform_creep,evaluation_only
P-V03-W003::C020::C022,P-V03-W003,2023-05-16,2023-11-07,1408.0257093870969,1427.0168866000001,18.991177212903267,39.63729986864524,uniform_creep,evaluation_only
P-V03-W003::C022::C024,P-V03-W003,2023-11-07,2024-05-14,1427.0168866000001,1447.5453488064516,20.528462206451422,39.6720678354835,uniform_creep,evaluation_only
P-V03-W003::C024::C027,P-V03-W003,2024-05-14,2025-07-22,1447.5453488064516,1493.2828491612902,45.73750035483863,38.49221660047191,uniform_creep,evaluation_only
P-V03-W003::C027::C029,P-V03-W003,2025-07-22,2025-11-04,1493.2828491612902,1504.317354,11.034504838709836,38.38431326036922,uniform_creep,evaluation_only
P-V03-W004::C005::C007,P-V03-W004,2019-05-14,2019-11-05,1604.8667018709677,1613.6460215333334,8.779319662365651,18.323694323880307,accelerating,evaluation_only
P-V03-W004::C007::C008,P-V03-W004,2019-11-05,2020-04-21,1613.6460215333334,1622.124308,8.478286466666532,18.432703166368754,accelerating,evaluation_only
P-V03-W004::C008::C010,P-V03-W004,2020-04-21,2020-10-20,1622.124308,1633.0330971290323,10.908789129032357,21.89250126032455,accelerating,evaluation_only
P-V03-W004::C010::C012,P-V03-W004,2020-10-20,2021-05-18,1633.0330971290323,1645.577413580645,12.544316451612758,21.818150399769333,accelerating,evaluation_only
P-V03-W004::C012::C014,P-V03-W004,2021-05-18,2021-11-02,1645.577413580645,1654.8882089333333,9.310795352688274,20.242666681960667,accelerating,evaluation_only
P-V03-W004::C014::C016,P-V03-W004,2021-11-02,2022-05-17,1654.8882089333333,1665.4892516774194,10.601042744086044,19.755259501415445,accelerating,evaluation_only
P-V03-W004::C016::C018,P-V03-W004,2022-05-17,2022-10-18,1665.4892516774194,1677.0716501612903,11.582398483870975,27.470591209310864,accelerating,evaluation_only
P-V03-W004::C018::C020,P-V03-W004,2022-10-18,2023-05-16,1677.0716501612903,1689.829827032258,12.758176870967645,22.190114772004442,accelerating,evaluation_only
P-V03-W004::C020::C022,P-V03-W004,2023-05-16,2023-11-07,1689.829827032258,1702.8030833999999,12.973256367741897,27.077039361815586,accelerating,evaluation_only
P-V03-W004::C022::C024,P-V03-W004,2023-11-07,2024-05-14,1702.8030833999999,1716.2631067096775,13.460023309677581,26.01202917386104,accelerating,evaluation_only
P-V03-W004::C024::C027,P-V03-W004,2024-05-14,2025-07-22,1716.2631067096775,1794.2268742903227,77.96376758064525,65.61351637979419,accelerating,evaluation_only
P-V03-W004::C027::C029,P-V03-W004,2025-07-22,2025-11-04,1794.2268742903227,1827.8594736,33.63259930967729,116.99339902723457,accelerating,evaluation_only
P-V03-W005::C005::C007,P-V03-W005,2019-05-14,2019-11-05,364.27511221290325,380.8615314666667,16.586419253763438,34.61822647106912,uniform_creep,evaluation_only
P-V03-W005::C007::C008,P-V03-W005,2019-11-05,2020-04-21,380.8615314666667,396.9786059333333,16.117074466666622,35.040246719940384,uniform_creep,evaluation_only
P-V03-W005::C008::C010,P-V03-W005,2020-04-21,2020-10-20,396.9786059333333,414.0548662032258,17.076260269892487,34.26980254713313,uniform_creep,evaluation_only
P-V03-W005::C010::C012,P-V03-W005,2020-10-20,2021-05-18,414.0548662032258,433.1992292548387,19.144363051612913,33.2975171647696,uniform_creep,evaluation_only
P-V03-W005::C012::C014,P-V03-W005,2021-05-18,2021-11-02,433.1992292548387,448.3013834633333,15.102154208494596,32.833701337218166,uniform_creep,evaluation_only
P-V03-W005::C014::C016,P-V03-W005,2021-11-02,2022-05-17,448.3013834633333,466.394461,18.09307753666667,33.71681923605868,uniform_creep,evaluation_only
P-V03-W005::C016::C018,P-V03-W005,2022-05-17,2022-10-18,466.394461,482.1569924064516,15.762531406451615,37.38483504030164,uniform_creep,evaluation_only
P-V03-W005::C018::C020,P-V03-W005,2022-10-18,2023-05-16,482.1569924064516,500.8007558387097,18.643763432258083,32.42683139824888,uniform_creep,evaluation_only
P-V03-W005::C020::C022,P-V03-W005,2023-05-16,2023-11-07,500.8007558387097,515.39936924,14.598613401290379,30.469391684693203,uniform_creep,evaluation_only
P-V03-W005::C022::C024,P-V03-W005,2023-11-07,2024-05-14,515.39936924,533.1436405451612,17.74427130516119,34.29150843497421,uniform_creep,evaluation_only
P-V03-W005::C024::C027,P-V03-W005,2024-05-14,2025-07-22,533.1436405451612,579.6335423612903,46.48990181612908,39.1254300422607,uniform_creep,evaluation_only
P-V03-W005::C027::C029,P-V03-W005,2025-07-22,2025-11-04,579.6335423612903,591.25890583,11.62536346870968,40.43965720901152,uniform_creep,evaluation_only
P-V03-W006::C005::C007,P-V03-W006,2019-05-14,2019-11-05,325.01556957741934,339.4766726,14.46110302258063,30.182387879986145,uniform_creep,evaluation_only
P-V03-W006::C007::C008,P-V03-W006,2019-11-05,2020-04-21,339.4766726,356.5506051,17.073932500000012,37.12055860491074,uniform_creep,evaluation_only
P-V03-W006::C008::C010,P-V03-W006,2020-04-21,2020-10-20,356.5506051,373.3190056709677,16.768400570967742,33.651968728274554,uniform_creep,evaluation_only
P-V03-W006::C010::C012,P-V03-W006,2020-10-20,2021-05-18,373.3190056709677,393.85489321935484,20.53588754838711,35.71777584308758,uniform_creep,evaluation_only
P-V03-W006::C012::C014,P-V03-W006,2021-05-18,2021-11-02,393.85489321935484,409.59635438333333,15.7414611639785,34.22362315561397,uniform_creep,evaluation_only
P-V03-W006::C014::C016,P-V03-W006,2021-11-02,2022-05-17,409.59635438333333,427.76968781935483,18.173333436021494,33.86637774238189,uniform_creep,evaluation_only
P-V03-W006::C016::C018,P-V03-W006,2022-05-17,2022-10-18,427.76968781935483,441.8625344064516,14.092846587096744,33.42475464894212,uniform_creep,evaluation_only
P-V03-W006::C018::C020,P-V03-W006,2022-10-18,2023-05-16,441.8625344064516,460.38931301935486,18.526778612903286,32.223361373156784,uniform_creep,evaluation_only
P-V03-W006::C020::C022,P-V03-W006,2023-05-16,2023-11-07,460.38931301935486,476.0571854,15.667872380645122,32.70108792588932,uniform_creep,evaluation_only
P-V03-W006::C022::C024,P-V03-W006,2023-11-07,2024-05-14,476.0571854,495.0351311096774,18.977945709677442,36.67563317703537,uniform_creep,evaluation_only
P-V03-W006::C024::C027,P-V03-W006,2024-05-14,2025-07-22,495.0351311096774,537.7473008129032,42.712169703225754,35.94612899562951,uniform_creep,evaluation_only
P-V03-W006::C027::C029,P-V03-W006,2025-07-22,2025-11-04,537.7473008129032,547.77472375,10.027422937096844,34.88110693118688,uniform_creep,evaluation_only
P-V03-W007::C005::C007,P-V03-W007,2019-05-14,2019-11-05,207.8033386967742,208.8961088,1.0927701032258028,2.280767315446997,stable,evaluation_only
P-V03-W007::C007::C008,P-V03-W007,2019-11-05,2020-04-21,208.8961088,209.62921093333333,0.7331021333333183,1.593842584523777,stable,evaluation_only
P-V03-W007::C008::C010,P-V03-W007,2020-04-21,2020-10-20,209.62921093333333,210.8491072,1.219896266666666,2.4481709417582405,stable,evaluation_only
P-V03-W007::C010::C012,P-V03-W007,2020-10-20,2021-05-18,210.8491072,212.4470263548387,1.5979191548387064,2.779237958594464,stable,evaluation_only
P-V03-W007::C012::C014,P-V03-W007,2021-05-18,2021-11-02,212.4470263548387,214.011007,1.5639806451613083,3.400261491935523,stable,evaluation_only
P-V03-W007::C014::C016,P-V03-W007,2021-11-02,2022-05-17,214.011007,215.3316617935484,1.3206547935483854,2.46106715991606,stable,evaluation_only
P-V03-W007::C016::C018,P-V03-W007,2022-05-17,2022-10-18,215.3316617935484,216.3095859,0.97792410645161,2.3193946745548737,stable,evaluation_only
P-V03-W007::C018::C020,P-V03-W007,2022-10-18,2023-05-16,216.3095859,217.68199898709676,1.37241308709676,2.3870184764861504,stable,evaluation_only
P-V03-W007::C020::C022,P-V03-W007,2023-05-16,2023-11-07,217.68199898709676,219.2534285,1.5714295129032507,3.2797978833594987,stable,evaluation_only
P-V03-W007::C022::C024,P-V03-W007,2023-11-07,2024-05-14,219.2534285,220.64325183225807,1.3898233322580609,2.685888741308237,stable,evaluation_only
P-V03-W007::C024::C027,P-V03-W007,2024-05-14,2025-07-22,220.64325183225807,224.6905118451613,4.047260012903223,3.4061329947301897,stable,evaluation_only
P-V03-W007::C027::C029,P-V03-W007,2025-07-22,2025-11-04,224.6905118451613,225.0981745,0.40766265483870257,1.4180836636174867,stable,evaluation_only
P-V04-W001::C005::C007,P-V04-W001,2019-05-14,2019-11-05,187.66557847741936,188.35214509333332,0.6865666159139607,1.4329626083575666,stable,evaluation_only
P-V04-W001::C007::C008,P-V04-W001,2019-11-05,2020-04-21,188.35214509333332,190.3083513,1.9562062066666783,4.253001886815501,stable,evaluation_only
P-V04-W001::C008::C010,P-V04-W001,2020-04-21,2020-10-20,190.3083513,191.46403308709677,1.1556817870967677,2.3193009491049144,stable,evaluation_only
P-V04-W001::C010::C012,P-V04-W001,2020-10-20,2021-05-18,191.46403308709677,193.56537754516128,2.101344458064517,3.654838396705071,stable,evaluation_only
P-V04-W001::C012::C014,P-V04-W001,2021-05-18,2021-11-02,193.56537754516128,193.88183205666667,0.31645451150538406,0.6880060138532234,stable,evaluation_only
P-V04-W001::C014::C016,P-V04-W001,2021-11-02,2022-05-17,193.88183205666667,195.98253377096773,2.100701714301067,3.9147005160635957,stable,evaluation_only
P-V04-W001::C016::C018,P-V04-W001,2022-05-17,2022-10-18,195.98253377096773,196.4223821483871,0.43984837741936644,1.0432118172235298,stable,evaluation_only
P-V04-W001::C018::C020,P-V04-W001,2022-10-18,2023-05-16,196.4223821483871,198.36104251290323,1.9386603645161244,3.3718842768548307,stable,evaluation_only
P-V04-W001::C020::C022,P-V04-W001,2023-05-16,2023-11-07,198.36104251290323,198.7794543,0.4184117870967725,0.8732851727834066,stable,evaluation_only
P-V04-W001::C022::C024,P-V04-W001,2023-11-07,2024-05-14,198.7794543,200.88261677096773,2.1031624709677317,4.064444933973355,stable,evaluation_only
P-V04-W001::C024::C027,P-V04-W001,2024-05-14,2025-07-22,200.88261677096773,204.00255428387098,3.119937512903249,2.6257077801564788,stable,evaluation_only
P-V04-W001::C027::C029,P-V04-W001,2025-07-22,2025-11-04,204.00255428387098,204.05651516999998,0.05396088612900485,0.18770679674875257,stable,evaluation_only
P-V04-W002::C005::C007,P-V04-W002,2019-05-14,2019-11-05,189.89196953225806,190.65865828,0.766688747741938,1.6001889435013876,stable,evaluation_only
P-V04-W002::C007::C008,P-V04-W002,2019-11-05,2020-04-21,190.65865828,191.77894766666668,1.120289386666684,2.4356291576190854,stable,evaluation_only
P-V04-W002::C008::C010,P-V04-W002,2020-04-21,2020-10-20,191.77894766666668,192.55178839032257,0.7728407236558894,1.55098941931491,stable,evaluation_only
P-V04-W002::C010::C012,P-V04-W002,2020-10-20,2021-05-18,192.55178839032257,193.7675598096774,1.2157714193548372,2.114573861520735,stable,evaluation_only
P-V04-W002::C012::C016,P-V04-W002,2021-05-18,2021-11-02,193.7675598096774,195.25622382,1.4886640103225943,3.2365150581567117,stable,evaluation_only
P-V04-W002::C016::C018,P-V04-W002,2022-05-17,2022-10-18,196.2922348967742,196.70054318387096,0.4083082870967587,0.9684065055979942,stable,evaluation_only
P-V04-W002::C018::C020,P-V04-W002,2022-10-18,2023-05-16,196.70054318387096,198.2363065935484,1.535763409677429,2.6711313589746712,stable,evaluation_only
P-V04-W002::C020::C022,P-V04-W002,2023-05-16,2023-11-07,198.2363065935484,199.53033434,1.2940277464516043,2.7008207679511345,stable,evaluation_only
P-V04-W002::C022::C024,P-V04-W002,2023-11-07,2024-05-14,199.53033434,200.87068928709678,1.3403549470967846,2.590289123952913,stable,evaluation_only
P-V04-W002::C024::C027,P-V04-W002,2024-05-14,2025-07-22,200.87068928709678,202.4785897064516,1.60790041935482,1.3531926916344426,stable,evaluation_only
P-V04-W002::C027::C029,P-V04-W002,2025-07-22,2025-11-04,202.4785897064516,203.12515727,0.6465675635483876,2.2491314532004627,stable,evaluation_only
P-V04-W003::C005::C008,P-V04-W003,2019-05-14,2019-11-05,190.0177870064516,190.85000276666668,0.8322157602150639,1.7369531795345836,stable,evaluation_only
P-V04-W003::C008::C010,P-V04-W003,2020-04-21,2020-10-20,191.91895879999998,192.65074331290324,0.7317845129032605,1.4685950183401975,stable,evaluation_only
P-V04-W003::C010::C012,P-V04-W003,2020-10-20,2021-05-18,192.65074331290324,194.11652829354838,1.4657849806451395,2.549418877050653,stable,evaluation_only
P-V04-W003::C012::C014,P-V04-W003,2021-05-18,2021-11-02,194.11652829354838,195.11070512333333,0.9941768297849478,2.161446946898525,stable,evaluation_only
P-V04-W003::C014::C016,P-V04-W003,2021-11-02,2022-05-17,195.11070512333333,196.347032,1.2363268766666806,2.3039203658291076,stable,evaluation_only
P-V04-W003::C016::C018,P-V04-W003,2022-05-17,2022-10-18,196.347032,197.06583622903227,0.7188042290322585,1.7048262639872236,stable,evaluation_only
P-V04-W003::C018::C020,P-V04-W003,2022-10-18,2023-05-16,197.06583622903227,198.4496524,1.3838161709677195,2.406851697361712,stable,evaluation_only
P-V04-W003::C020::C022,P-V04-W003,2023-05-16,2023-11-07,198.4496524,199.4658268,1.0161744000000112,2.120901140571452,stable,evaluation_only
P-V04-W003::C022::C024,P-V04-W003,2023-11-07,2024-05-14,199.4658268,200.8445198,1.3786929999999984,2.6643789325396794,stable,evaluation_only
P-V04-W003::C024::C027,P-V04-W003,2024-05-14,2025-07-22,200.8445198,203.6949630419355,2.850443241935494,2.398904133909998,stable,evaluation_only
P-V04-W003::C027::C029,P-V04-W003,2025-07-22,2025-11-04,203.6949630419355,204.94218137000001,1.2472183280645197,4.338538041195865,stable,evaluation_only
P-V04-W004::C005::C007,P-V04-W004,2019-05-14,2019-11-05,325.16904200000005,325.8241189866667,0.6550769866666428,1.3672392535999502,stable,evaluation_only
P-V04-W004::C007::C008,P-V04-W004,2019-11-05,2020-04-21,325.8241189866667,327.14240323333337,1.3182842466666784,2.8660911969940734,stable,evaluation_only
P-V04-W004::C008::C010,P-V04-W004,2020-04-21,2020-10-20,327.14240323333337,328.46309012258064,1.3206868892472698,2.6504444302064027,stable,evaluation_only
P-V04-W004::C010::C012,P-V04-W004,2020-10-20,2021-05-18,328.46309012258064,330.48367062580644,2.0205805032258013,3.5143668038248754,stable,evaluation_only
P-V04-W004::C012::C014,P-V04-W004,2021-05-18,2021-11-02,330.48367062580644,331.51969893666666,1.0360283108602175,2.252436550843419,stable,evaluation_only
P-V04-W004::C014::C016,P-V04-W004,2021-11-02,2022-05-17,331.51969893666666,333.3220639387097,1.8023650020430182,3.35874396426639,stable,evaluation_only
P-V04-W004::C016::C018,P-V04-W004,2022-05-17,2022-10-18,333.3220639387097,334.24738643225805,0.9253224935483786,2.194636628367177,stable,evaluation_only
P-V04-W004::C018::C020,P-V04-W004,2022-10-18,2023-05-16,334.24738643225805,336.2792441580645,2.0318577258064465,3.5339811159562124,stable,evaluation_only
P-V04-W004::C020::C022,P-V04-W004,2023-05-16,2023-11-07,336.2792441580645,336.99287534,0.7136311819355114,1.4894502240111174,stable,evaluation_only
P-V04-W004::C022::C024,P-V04-W004,2023-11-07,2024-05-14,336.99287534,338.5239199516129,1.5310446116129128,2.9588044676805105,stable,evaluation_only
P-V04-W004::C024::C027,P-V04-W004,2024-05-14,2025-07-22,338.5239199516129,341.63957402580644,3.1156540741935146,2.6221028815649334,stable,evaluation_only
P-V04-W004::C027::C029,P-V04-W004,2025-07-22,2025-11-04,341.63957402580644,342.19803372,0.5584596941935729,1.9426419362304999,stable,evaluation_only
P-V04-W005::C005::C007,P-V04-W005,2019-05-14,2019-11-05,329.8672429709677,330.11513152000003,0.24788854903232505,0.5173788144803241,stable,evaluation_only
P-V04-W005::C007::C008,P-V04-W005,2019-11-05,2020-04-21,330.11513152000003,330.93615803333336,0.8210265133333223,1.7849996071130712,stable,evaluation_only
P-V04-W005::C008::C012,P-V04-W005,2020-04-21,2020-10-20,330.93615803333336,331.447676683871,0.5115186505376528,1.0265504786202069,stable,evaluation_only
P-V04-W005::C012::C016,P-V04-W005,2021-05-18,2021-11-02,332.4670644580645,332.98919335,0.5221288919354947,1.1351641534490442,stable,evaluation_only
P-V04-W005::C016::C018,P-V04-W005,2022-05-17,2022-10-18,333.75956756774195,334.2809898483871,0.5214222806451403,1.2366849870495942,stable,evaluation_only
P-V04-W005::C018::C020,P-V04-W005,2022-10-18,2023-05-16,334.2809898483871,335.7151100483871,1.4341201999999953,2.494344776428563,stable,evaluation_only
P-V04-W005::C020::C022,P-V04-W005,2023-05-16,2023-11-07,335.7151100483871,336.41747336,0.7023633116128849,1.4659325689520355,stable,evaluation_only
P-V04-W005::C022::C024,P-V04-W005,2023-11-07,2024-05-14,336.41747336,337.7711171935484,1.3536438335484036,2.6159704243574304,stable,evaluation_only
P-V04-W005::C024::C027,P-V04-W005,2024-05-14,2025-07-22,337.7711171935484,340.7955786483871,3.024461454838729,2.545356097649414,stable,evaluation_only
P-V04-W005::C027::C029,P-V04-W005,2025-07-22,2025-11-04,340.7955786483871,341.10667256,0.31109391161288613,1.082162392539111,stable,evaluation_only
P-V04-W006::C005::C007,P-V04-W006,2019-05-14,2019-11-05,229.80279323548388,230.38973113999998,0.5869379045161054,1.2250232549971856,stable,evaluation_only
P-V04-W006::C007::C008,P-V04-W006,2019-11-05,2020-04-21,230.38973113999998,231.46337226666665,1.073641126666672,2.3342108423512022,stable,evaluation_only
P-V04-W006::C008::C010,P-V04-W006,2020-04-21,2020-10-20,231.46337226666665,232.2678835548387,0.8045112881720513,1.6145480659606688,stable,evaluation_only
P-V04-W006::C010::C012,P-V04-W006,2020-10-20,2021-05-18,232.2678835548387,233.00312998064516,0.7352464258064515,1.2788036048847924,stable,evaluation_only
P-V04-W006::C012::C014,P-V04-W006,2021-05-18,2021-11-02,233.00312998064516,233.95197990333332,0.9488499226881686,2.0629013944157952,stable,evaluation_only
P-V04-W006::C014::C016,P-V04-W006,2021-11-02,2022-05-17,233.95197990333332,235.29577639354838,1.3437964902150554,2.5041921839339234,stable,evaluation_only
P-V04-W006::C016::C018,P-V04-W006,2022-05-17,2022-10-18,235.29577639354838,236.07028467741935,0.774508283870972,1.8369425369082633,stable,evaluation_only
P-V04-W006::C018::C020,P-V04-W006,2022-10-18,2023-05-16,236.07028467741935,237.61271000967741,1.5424253322580626,2.6827183457488446,stable,evaluation_only
P-V04-W006::C020::C022,P-V04-W006,2023-05-16,2023-11-07,237.61271000967741,238.66068986,1.0479798503225766,2.1872836590304066,stable,evaluation_only
P-V04-W006::C022::C024,P-V04-W006,2023-11-07,2024-05-14,238.66068986,240.14786053870966,1.4871706787096741,2.8740163513159183,stable,evaluation_only
P-V04-W006::C024::C027,P-V04-W006,2024-05-14,2025-07-22,240.14786053870966,242.7564102451613,2.6085497064516403,2.195328986823644,stable,evaluation_only
P-V04-W006::C027::C029,P-V04-W006,2025-07-22,2025-11-04,242.7564102451613,243.12494006,0.36852981483869485,1.2819572844746028,stable,evaluation_only
P-V04-W007::C005::C007,P-V04-W007,2019-05-14,2019-11-05,239.93293636774195,256.3541722333333,16.42123586559137,34.27346514232713,uniform_creep,evaluation_only
P-V04-W007::C007::C008,P-V04-W007,2019-11-05,2020-04-21,256.3541722333333,272.85212283333334,16.497950600000024,35.86831224196434,uniform_creep,evaluation_only
P-V04-W007::C008::C010,P-V04-W007,2020-04-21,2020-10-20,272.85212283333334,289.2697932903226,16.417670456989242,32.94809963964462,uniform_creep,evaluation_only
P-V04-W007::C010::C012,P-V04-W007,2020-10-20,2021-05-18,289.2697932903226,310.7304500612903,21.460656770967717,37.326213740933134,uniform_creep,evaluation_only
P-V04-W007::C012::C014,P-V04-W007,2021-05-18,2021-11-02,310.7304500612903,327.56035339666664,16.829903335376343,36.590013055036955,uniform_creep,evaluation_only
P-V04-W007::C014::C016,P-V04-W007,2021-11-02,2022-05-17,327.56035339666664,348.26049783225807,20.700144435591426,38.57514160765188,uniform_creep,evaluation_only
P-V04-W007::C016::C018,P-V04-W007,2022-05-17,2022-10-18,348.26049783225807,365.2391009064516,16.97860307419353,40.26905696655316,uniform_creep,evaluation_only
P-V04-W007::C018::C020,P-V04-W007,2022-10-18,2023-05-16,365.2391009064516,388.32831220967745,23.089211303225852,40.15873537382497,uniform_creep,evaluation_only
P-V04-W007::C020::C022,P-V04-W007,2023-05-16,2023-11-07,388.32831220967745,404.64380968,16.315497470322555,34.05277400591608,uniform_creep,evaluation_only
P-V04-W007::C022::C024,P-V04-W007,2023-11-07,2024-05-14,404.64380968,420.8474812419355,16.203671561935494,31.314238296280102,uniform_creep,evaluation_only
P-V04-W007::C024::C029,P-V04-W007,2024-05-14,2025-07-22,420.8474812419355,459.6217023516129,38.7742211096774,32.631991383202006,uniform_creep,evaluation_only
P-V05-W001::C008::C012,P-V05-W001,2020-04-21,2020-10-20,1224.6298066666666,1235.924012483871,11.294205817204329,22.665981729307042,accelerating,evaluation_only
P-V05-W001::C012::C014,P-V05-W001,2021-05-18,2021-11-02,1249.8233402258063,1260.7627875666667,10.939447340860397,23.78353060267417,accelerating,evaluation_only
P-V05-W001::C014::C016,P-V05-W001,2021-11-02,2022-05-17,1260.7627875666667,1273.5025148064517,12.739727239784997,23.74074170577281,accelerating,evaluation_only
P-V05-W001::C016::C018,P-V05-W001,2022-05-17,2022-10-18,1273.5025148064517,1283.4541503548387,9.951635548387003,23.6028239223919,accelerating,evaluation_only
P-V05-W001::C018::C020,P-V05-W001,2022-10-18,2023-05-16,1283.4541503548387,1297.5257961612904,14.07164580645167,24.47461252764987,accelerating,evaluation_only
P-V05-W001::C020::C022,P-V05-W001,2023-05-16,2023-11-07,1297.5257961612904,1308.2668878,10.741091638709577,22.41819269164956,accelerating,evaluation_only
P-V05-W001::C022::C024,P-V05-W001,2023-11-07,2024-05-14,1308.2668878,1319.2747568387097,11.007869038709714,21.273143737506473,accelerating,evaluation_only
P-V05-W001::C024::C027,P-V05-W001,2024-05-14,2025-07-22,1319.2747568387097,1380.2233798387097,60.948623,51.29374320449309,accelerating,evaluation_only
P-V05-W001::C027::C029,P-V05-W001,2025-07-22,2025-11-04,1380.2233798387097,1416.7730843,36.549704461290276,127.14075766177403,accelerating,evaluation_only
P-V05-W002::C005::C007,P-V05-W002,2019-05-14,2019-11-05,1377.1962126451613,1401.8278014666666,24.631588821505375,51.40964466888479,decaying,evaluation_only
P-V05-W002::C007::C008,P-V05-W002,2019-11-05,2020-04-21,1401.8278014666666,1424.3207716666668,22.492970200000173,48.902127175893234,decaying,evaluation_only
P-V05-W002::C008::C010,P-V05-W002,2020-04-21,2020-10-20,1424.3207716666668,1443.5323179677418,19.211546301075032,38.55504003553657,decaying,evaluation_only
P-V05-W002::C010::C012,P-V05-W002,2020-10-20,2021-05-18,1443.5323179677418,1462.8928761612904,19.360558193548513,33.67354228663616,decaying,evaluation_only
P-V05-W002::C012::C014,P-V05-W002,2021-05-18,2021-11-02,1462.8928761612904,1476.0079541999999,13.115078038709498,28.513584843087166,decaying,evaluation_only
P-V05-W002::C014::C016,P-V05-W002,2021-11-02,2022-05-17,1476.0079541999999,1489.7052346774194,13.697280477419554,25.525161706007612,decaying,evaluation_only
P-V05-W002::C016::C018,P-V05-W002,2022-05-17,2022-10-18,1489.7052346774194,1499.5932222903225,9.887987612903089,23.451866724758787,decaying,evaluation_only
P-V05-W002::C018::C020,P-V05-W002,2022-10-18,2023-05-16,1499.5932222903225,1510.726669516129,11.133447225806549,19.36424571059925,decaying,evaluation_only
P-V05-W002::C020::C022,P-V05-W002,2023-05-16,2023-11-07,1510.726669516129,1518.91729,8.190620483871044,17.09499503847942,decaying,evaluation_only
P-V05-W002::C022::C024,P-V05-W002,2023-11-07,2024-05-14,1518.91729,1528.4156741612903,9.498384161290232,18.356004311699774,decaying,evaluation_only
P-V05-W002::C024::C027,P-V05-W002,2024-05-14,2025-07-22,1528.4156741612903,1541.7358525161292,13.320178354838845,11.210127060149512,decaying,evaluation_only
P-V05-W002::C027::C029,P-V05-W002,2025-07-22,2025-11-04,1541.7358525161292,1545.3171745,3.5813219838707937,12.45788432960769,decaying,evaluation_only
P-V05-W003::C007::C008,P-V05-W003,2019-11-05,2020-04-21,1408.760059,1422.56413,13.804071000000022,30.011529361607188,uniform_creep,evaluation_only
P-V05-W003::C008::C010,P-V05-W003,2020-04-21,2020-10-20,1422.56413,1438.4926526129032,15.92852261290318,31.9664444195763,uniform_creep,evaluation_only
P-V05-W003::C010::C012,P-V05-W003,2020-10-20,2021-05-18,1438.4926526129032,1455.3101621612902,16.81750954838708,29.25045410737324,uniform_creep,evaluation_only
P-V05-W003::C012::C014,P-V05-W003,2021-05-18,2021-11-02,1455.3101621612902,1471.6539045333334,16.343742372043152,35.53304703207596,uniform_creep,evaluation_only
P-V05-W003::C014::C016,P-V05-W003,2021-11-02,2022-05-17,1471.6539045333334,1487.7853108387096,16.13140630537623,30.061204862442185,uniform_creep,evaluation_only
P-V05-W003::C016::C018,P-V05-W003,2022-05-17,2022-10-18,1487.7853108387096,1503.634698,15.849387161290451,37.59083545883985,uniform_creep,evaluation_only
P-V05-W003::C018::C020,P-V05-W003,2022-10-18,2023-05-16,1503.634698,1521.3434770967742,17.70877909677415,30.80062650046076,uniform_creep,evaluation_only
P-V05-W003::C020::C022,P-V05-W003,2023-05-16,2023-11-07,1521.3434770967742,1536.6358992,15.292422103225817,31.91746956116131,uniform_creep,evaluation_only
P-V05-W003::C022::C027,P-V05-W003,2023-11-07,2024-05-14,1536.6358992,1551.216501483871,14.58060228387103,28.17759250890949,uniform_creep,evaluation_only
P-V05-W003::C027::C029,P-V05-W003,2025-07-22,2025-11-04,1594.524349967742,1604.4148671,9.890517132258083,34.404870310069185,uniform_creep,evaluation_only
P-V05-W004::C005::C007,P-V05-W004,2019-05-14,2019-11-05,1285.1025445483872,1302.5824460666665,17.47990151827935,36.483051597437324,uniform_creep,evaluation_only
P-V05-W004::C007::C008,P-V05-W004,2019-11-05,2020-04-21,1302.5824460666665,1317.864264,15.281817933333514,33.224309524702775,uniform_creep,evaluation_only
P-V05-W004::C008::C010,P-V05-W004,2020-04-21,2020-10-20,1317.864264,1336.482987419355,18.618723419354865,37.365322686370135,uniform_creep,evaluation_only
P-V05-W004::C010::C012,P-V05-W004,2020-10-20,2021-05-18,1336.482987419355,1355.5175241612903,19.034536741935426,33.10649783329483,uniform_creep,evaluation_only
P-V05-W004::C012::C014,P-V05-W004,2021-05-18,2021-11-02,1355.5175241612903,1372.3054927333333,16.787968572042928,36.498842386539756,uniform_creep,evaluation_only
P-V05-W004::C014::C016,P-V05-W004,2021-11-02,2022-05-17,1372.3054927333333,1389.5434336774192,17.23794094408595,32.12325474401731,uniform_creep,evaluation_only
P-V05-W004::C016::C018,P-V05-W004,2022-05-17,2022-10-18,1389.5434336774192,1404.6101427419355,15.066709064516317,35.734516141653145,uniform_creep,evaluation_only
