sample_id,point_id,profile_id,current_date,label_horizon_days,label_horizon_end,split_by_horizon_end,horizon_complete,label_status,activity_180d,onset_180d,ongoing_acceleration_180d,current_true_rate_mm_y,max_delta_rate_next_180d_mm_y,max_acceleration_next_180d_mm_y2,sustained_two_months,current_regime_stage,first_onset_date,use_class
P-V02-W007::C008::C010,P-V02-W007,P-V02,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,24.116157256666668,0.24304817333333162,1.826987114,False,uniform,,evaluation_only
P-V02-W007::C010::C011,P-V02-W007,P-V02,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,20.176972445806452,4.033951544193549,15.92878528,False,uniform,,evaluation_only
P-V02-W007::C011::C012,P-V02-W007,P-V02,2021-01-26,180,2021-07-25,train,True,complete,0.0,0.0,0.0,21.472080671612904,2.7388433183870973,15.50470598,False,uniform,,evaluation_only
P-V02-W007::C012::C014,P-V02-W007,P-V02,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,21.11112649548387,0.8172224945161304,11.6493128,False,uniform,,evaluation_only
P-V02-W007::C014::C016,P-V02-W007,P-V02,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,20.215047085000002,5.161769714999998,15.36160538,False,uniform,,evaluation_only
P-V02-W007::C016::C018,P-V02-W007,P-V02,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,25.018593016774194,-0.3358347967741935,3.872306235,False,uniform,,evaluation_only
P-V02-W007::C018::C020,P-V02-W007,P-V02,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,21.45458467032258,2.4371593496774224,17.27227863,False,uniform,,evaluation_only
P-V02-W007::C020::C022,P-V02-W007,P-V02,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,23.846795807419355,0.11695880258064406,7.826098452,False,uniform,,evaluation_only
P-V02-W007::C022::C024,P-V02-W007,P-V02,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,19.770400226,4.342296714,24.25885902,False,uniform,,evaluation_only
P-V02-W007::C024::C027,P-V02-W007,P-V02,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,21.901908068387097,-0.24871192838709888,13.37996316,False,uniform,,evaluation_only
P-V03-W001::C005::C007,P-V03-W001,P-V03,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,31.33003963451613,3.8503256154838716,36.49122791,False,uniform,,evaluation_only
P-V03-W001::C007::C008,P-V03-W001,P-V03,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,33.52758119666667,6.551586533333335,36.33758908,False,uniform,,evaluation_only
P-V03-W001::C008::C010,P-V03-W001,P-V03,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,39.48226781666666,-0.29844995666666563,-3.634695875,False,uniform,,evaluation_only
P-V03-W001::C010::C012,P-V03-W001,P-V03,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,27.439589306774195,3.265403043225806,29.29482548,False,uniform,,evaluation_only
P-V03-W001::C012::C014,P-V03-W001,P-V03,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,32.66580596483871,-0.8220103748387118,-5.278919552,False,uniform,,evaluation_only
P-V03-W001::C014::C016,P-V03-W001,P-V03,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,23.424136555666664,8.106106574333335,62.28656282,False,uniform,,evaluation_only
P-V03-W001::C016::C018,P-V03-W001,P-V03,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,27.824743958387096,6.210623841612907,54.72485508,False,uniform,,evaluation_only
P-V03-W001::C018::C020,P-V03-W001,P-V03,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,33.93204969677419,-0.08508549677419097,46.91674884,False,uniform,,evaluation_only
P-V03-W001::C020::C022,P-V03-W001,P-V03,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,34.906454713225806,0.1193056567741948,16.81436381,False,uniform,,evaluation_only
P-V03-W001::C022::C024,P-V03-W001,P-V03,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,28.030731402,18.519943788,68.34818608,False,uniform,,evaluation_only
P-V03-W001::C024::C027,P-V03-W001,P-V03,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,42.87403994032258,-5.090725730322582,26.47778464,False,uniform,,evaluation_only
P-V03-W001::C027::C029,P-V03-W001,P-V03,2025-07-22,180,2026-01-18,test,False,right_censored,,,,33.908974593548386,,,,,,evaluation_only
P-V03-W002::C005::C007,P-V03-W002,P-V03,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,35.608093857096776,4.1833991529032275,26.19701463,False,uniform,,evaluation_only
P-V03-W002::C007::C008,P-V03-W002,P-V03,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,39.723382298000004,0.25493423199999654,8.653963329,False,uniform,,evaluation_only
P-V03-W002::C008::C010,P-V03-W002,P-V03,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,38.025038683333335,-0.9766389233333328,33.75844769,False,uniform,,evaluation_only
P-V03-W002::C010::C012,P-V03-W002,P-V03,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,35.70293024612903,4.509829453870971,28.37824664,False,uniform,,evaluation_only
P-V03-W002::C012::C014,P-V03-W002,P-V03,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,35.698287508709676,2.911625451290327,31.51417256,False,uniform,,evaluation_only
P-V03-W002::C014::C016,P-V03-W002,P-V03,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,38.51660178866667,1.0267560113333332,20.78511905,False,uniform,,evaluation_only
P-V03-W002::C016::C018,P-V03-W002,P-V03,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,36.58022115193548,2.0938208880645206,45.44056011,False,uniform,,evaluation_only
P-V03-W002::C018::C020,P-V03-W002,P-V03,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,38.25665206,5.865419080000002,29.92035443,False,uniform,,evaluation_only
P-V03-W002::C020::C022,P-V03-W002,P-V03,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,39.08792697645161,3.4584253935483886,36.67785649,False,uniform,,evaluation_only
P-V03-W002::C022::C024,P-V03-W002,P-V03,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,42.383236956,0.4863484540000016,1.939398232,False,uniform,,evaluation_only
P-V03-W002::C024::C027,P-V03-W002,P-V03,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,33.79982998129032,2.5122172787096773,42.29704157,False,uniform,,evaluation_only
P-V03-W002::C027::C029,P-V03-W002,P-V03,2025-07-22,180,2026-01-18,test,False,right_censored,,,,34.58162604838709,,,,,,evaluation_only
P-V03-W003::C005::C007,P-V03-W003,P-V03,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,35.50881496387097,2.1608056461290346,10.25602118,False,uniform,,evaluation_only
P-V03-W003::C007::C008,P-V03-W003,P-V03,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,37.66855193333333,0.4868469666666684,4.088880979,False,uniform,,evaluation_only
P-V03-W003::C008::C010,P-V03-W003,P-V03,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,36.22921153666667,-0.23059536666666958,21.33645814,False,uniform,,evaluation_only
P-V03-W003::C010::C012,P-V03-W003,P-V03,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,35.99663953870968,3.8691970212903186,34.25944701,False,uniform,,evaluation_only
P-V03-W003::C012::C014,P-V03-W003,P-V03,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,37.913534839677425,1.945981350322576,16.61863983,False,uniform,,evaluation_only
P-V03-W003::C014::C016,P-V03-W003,P-V03,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,39.471848068,0.6603543020000018,6.126315307,False,uniform,,evaluation_only
P-V03-W003::C016::C018,P-V03-W003,P-V03,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,36.96763421548387,2.03633016451613,16.99676765,False,uniform,,evaluation_only
P-V03-W003::C018::C020,P-V03-W003,P-V03,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,38.98463060129032,1.4857796187096781,9.055538125,False,uniform,,evaluation_only
P-V03-W003::C020::C022,P-V03-W003,P-V03,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,38.724802736129035,2.5268506738709675,17.29990311,False,uniform,,evaluation_only
P-V03-W003::C022::C024,P-V03-W003,P-V03,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,40.242716046,1.2592678239999984,22.14277183,False,uniform,,evaluation_only
P-V03-W003::C024::C027,P-V03-W003,P-V03,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,38.032270927419354,1.4104284325806447,12.94165691,False,uniform,,evaluation_only
P-V03-W003::C027::C029,P-V03-W003,P-V03,2025-07-22,180,2026-01-18,test,False,right_censored,,,,37.900133948064514,,,,,,evaluation_only
P-V03-W004::C005::C007,P-V03-W004,P-V03,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,20.585520171935485,-0.5904654219354839,32.28255314,False,background,,evaluation_only
P-V03-W004::C007::C008,P-V03-W004,P-V03,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,20.546647812666667,3.5853549073333326,29.31620001,False,background,,evaluation_only
P-V03-W004::C008::C010,P-V03-W004,P-V03,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,15.666146923333333,9.029388516666668,41.08153846,False,background,,evaluation_only
P-V03-W004::C010::C012,P-V03-W004,P-V03,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,25.924379770967743,0.7761122090322559,16.46730867,False,background,,evaluation_only
P-V03-W004::C012::C014,P-V03-W004,P-V03,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,20.42216222580645,1.5535270541935517,7.593908635,False,background,,evaluation_only
P-V03-W004::C014::C016,P-V03-W004,P-V03,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,19.38571968833333,3.96958922166667,48.47516941,False,background,,evaluation_only
P-V03-W004::C016::C018,P-V03-W004,P-V03,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,26.273161002903226,3.5653967870967733,34.30634206,False,background,,evaluation_only
P-V03-W004::C018::C020,P-V03-W004,P-V03,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,25.371319883225805,-0.7053540832258065,11.83109995,False,background,,evaluation_only
P-V03-W004::C020::C022,P-V03-W004,P-V03,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,24.312937011290323,6.1238230987096784,33.3090007,False,background,,evaluation_only
P-V03-W004::C022::C024,P-V03-W004,P-V03,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,28.212412938,4.023128892000003,65.34820765,False,background,,evaluation_only
P-V03-W004::C024::C027,P-V03-W004,P-V03,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,34.200829658064514,19.724153761935483,62.69661015,False,background,2024-11-01,evaluation_only
P-V03-W004::C027::C029,P-V03-W004,P-V03,2025-07-22,180,2026-01-18,test,False,right_censored,,,,109.12575462580645,,,,,,evaluation_only
P-V03-W005::C005::C007,P-V03-W005,P-V03,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,34.102937788709674,4.0010185312903275,39.50563677,False,uniform,,evaluation_only
P-V03-W005::C007::C008,P-V03-W005,P-V03,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,36.14581215533333,0.6600307046666671,11.95367951,False,uniform,,evaluation_only
P-V03-W005::C008::C010,P-V03-W005,P-V03,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,34.92393945333333,1.4340982466666645,9.723186305,False,uniform,,evaluation_only
P-V03-W005::C010::C012,P-V03-W005,P-V03,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,33.57709286225806,0.6520808477419351,8.933668685,False,uniform,,evaluation_only
P-V03-W005::C012::C014,P-V03-W005,P-V03,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,34.58314301258064,0.54741577741936,5.613770583,False,uniform,,evaluation_only
P-V03-W005::C014::C016,P-V03-W005,P-V03,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,30.815225114666667,6.915858405333331,28.64180277,False,uniform,,evaluation_only
P-V03-W005::C016::C018,P-V03-W005,P-V03,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,39.27089180903226,1.44357027096774,3.832059353,False,uniform,,evaluation_only
P-V03-W005::C018::C020,P-V03-W005,P-V03,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,30.90317212935484,2.392808130645161,11.11658281,False,uniform,,evaluation_only
P-V03-W005::C020::C022,P-V03-W005,P-V03,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,33.29939257806452,-0.24415235806451818,0.8341711026,False,uniform,,evaluation_only
P-V03-W005::C022::C024,P-V03-W005,P-V03,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,27.004124934,14.140309536,55.90323659,False,uniform,,evaluation_only
P-V03-W005::C024::C027,P-V03-W005,P-V03,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,41.60152085967742,3.8991917903225755,26.37726286,False,uniform,,evaluation_only
P-V03-W005::C027::C029,P-V03-W005,P-V03,2025-07-22,180,2026-01-18,test,False,right_censored,,,,40.14737769290323,,,,,,evaluation_only
P-V03-W006::C005::C007,P-V03-W006,P-V03,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,27.819723985483872,4.764554404516129,30.8582399,False,uniform,,evaluation_only
P-V03-W006::C007::C008,P-V03-W006,P-V03,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,33.010516736666666,8.581111713333335,40.75751613,False,uniform,,evaluation_only
P-V03-W006::C008::C010,P-V03-W006,P-V03,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,36.20949718333333,0.7452712466666682,32.0142669,False,uniform,,evaluation_only
P-V03-W006::C010::C012,P-V03-W006,P-V03,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,36.73311633612904,1.421308273870963,12.16624018,False,uniform,,evaluation_only
P-V03-W006::C012::C014,P-V03-W006,P-V03,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,34.85828038903226,0.4020445209677419,6.174601958,False,uniform,,evaluation_only
P-V03-W006::C014::C016,P-V03-W006,P-V03,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,33.096382285666664,4.087553744333334,25.88522508,False,uniform,,evaluation_only
P-V03-W006::C016::C018,P-V03-W006,P-V03,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,34.06997690258065,0.9756856374193532,22.44951415,False,uniform,,evaluation_only
P-V03-W006::C018::C020,P-V03-W006,P-V03,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,33.66006930870968,-0.4982694787096804,8.228301976,False,uniform,,evaluation_only
P-V03-W006::C020::C022,P-V03-W006,P-V03,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,32.21881105064516,2.3578020093548417,29.22743759,False,uniform,,evaluation_only
P-V03-W006::C022::C024,P-V03-W006,P-V03,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,31.92398153,8.025295800000002,52.59599113,False,uniform,,evaluation_only
P-V03-W006::C024::C027,P-V03-W006,P-V03,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,33.22685703612903,5.3979192738709685,24.57160961,False,uniform,,evaluation_only
P-V03-W006::C027::C029,P-V03-W006,P-V03,2025-07-22,180,2026-01-18,test,False,right_censored,,,,36.757719272258065,,,,,,evaluation_only
P-V03-W007::C005::C007,P-V03-W007,P-V03,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,5.943708410161291,-0.46843390916129035,0.0,False,stable,,evaluation_only
P-V03-W007::C007::C008,P-V03-W007,P-V03,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,0.0,5.120371741,16.46148587,False,stable,,evaluation_only
P-V03-W007::C008::C010,P-V03-W007,P-V03,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,4.667430381,0.4529413599999996,6.345651593,False,stable,,evaluation_only
P-V03-W007::C010::C012,P-V03-W007,P-V03,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,0.0,6.176890157,28.01068047,False,stable,,evaluation_only
P-V03-W007::C012::C014,P-V03-W007,P-V03,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,7.017182169322581,-0.3105807943225809,0.0,False,stable,,evaluation_only
P-V03-W007::C014::C016,P-V03-W007,P-V03,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,0.0,5.443823775,22.08377904,False,stable,,evaluation_only
P-V03-W007::C016::C018,P-V03-W007,P-V03,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,5.667370744806452,0.20957528419354787,0.0,False,stable,,evaluation_only
P-V03-W007::C018::C020,P-V03-W007,P-V03,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,0.0,5.388657228,24.4813905,False,stable,,evaluation_only
P-V03-W007::C020::C022,P-V03-W007,P-V03,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,6.620885915741935,0.19086599225806467,-3.526053463,False,stable,,evaluation_only
P-V03-W007::C022::C024,P-V03-W007,P-V03,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,0.0,6.360085417,25.37947213,False,stable,,evaluation_only
P-V03-W007::C024::C027,P-V03-W007,P-V03,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,5.8958361753225805,-0.6428066423225802,0.0,False,stable,,evaluation_only
P-V03-W007::C027::C029,P-V03-W007,P-V03,2025-07-22,180,2026-01-18,test,False,right_censored,,,,4.4377973262903225,,,,,,evaluation_only
P-V04-W001::C005::C007,P-V04-W001,P-V04,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,4.514506581774194,-1.2068619427741942,18.25102666,False,stable,,evaluation_only
P-V04-W001::C007::C008,P-V04-W001,P-V04,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,1.7001886846666667,3.4206275253333334,16.76155863,False,stable,,evaluation_only
P-V04-W001::C008::C010,P-V04-W001,P-V04,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,4.567496771333333,-0.2766597193333338,-1.700535868,False,stable,,evaluation_only
P-V04-W001::C010::C012,P-V04-W001,P-V04,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,0.980905315748387,4.3474459772516125,23.65273524,False,stable,,evaluation_only
P-V04-W001::C012::C014,P-V04-W001,P-V04,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,3.313016306774194,-0.6717473627741937,16.86543504,False,stable,,evaluation_only
P-V04-W001::C014::C016,P-V04-W001,P-V04,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,1.2852097712666668,4.0656091487333335,13.96404001,False,stable,,evaluation_only
P-V04-W001::C016::C018,P-V04-W001,P-V04,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,3.908782872419355,-0.43478311741935505,5.572837313,False,stable,,evaluation_only
P-V04-W001::C018::C020,P-V04-W001,P-V04,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,0.297335528783871,5.515553565216129,24.25165492,False,stable,,evaluation_only
P-V04-W001::C020::C022,P-V04-W001,P-V04,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,3.149564305483871,-0.469408239483871,12.08127099,False,stable,,evaluation_only
P-V04-W001::C022::C024,P-V04-W001,P-V04,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,1.10311958512,4.3694513948800004,20.21443535,False,stable,,evaluation_only
P-V04-W001::C024::C027,P-V04-W001,P-V04,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,3.184741476,-0.22115484000000007,12.11975515,False,stable,,evaluation_only
P-V04-W001::C027::C029,P-V04-W001,P-V04,2025-07-22,180,2026-01-18,test,False,right_censored,,,,0.14943457458064519,,,,,,evaluation_only
P-V04-W002::C005::C007,P-V04-W002,P-V04,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,2.387103290870968,-0.35924248887096777,6.820550254,False,stable,,evaluation_only
P-V04-W002::C007::C008,P-V04-W002,P-V04,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,2.0917736844,1.1748795425999998,7.43275455,False,stable,,evaluation_only
P-V04-W002::C008::C010,P-V04-W002,P-V04,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,1.7445546583333333,0.9627598016666667,10.4361547,False,stable,,evaluation_only
P-V04-W002::C010::C012,P-V04-W002,P-V04,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,2.689631149580645,-0.011168406580645218,3.109749782,False,stable,,evaluation_only
P-V04-W002::C012::C016,P-V04-W002,P-V04,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,2.5537173084193547,1.0035716115806452,5.027475137,False,stable,,evaluation_only
P-V04-W002::C016::C018,P-V04-W002,P-V04,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,0.5472777754774194,1.7436839225225804,8.643238872,False,stable,,evaluation_only
P-V04-W002::C018::C020,P-V04-W002,P-V04,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,2.1205373058064514,1.0772247101935486,4.918556401,False,stable,,evaluation_only
P-V04-W002::C020::C022,P-V04-W002,P-V04,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,3.0886833662580644,-0.14406590325806423,3.848668259,False,stable,,evaluation_only
P-V04-W002::C022::C024,P-V04-W002,P-V04,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,2.9178336153999997,0.6798989136000002,4.293282494,False,stable,,evaluation_only
P-V04-W002::C024::C027,P-V04-W002,P-V04,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,2.0806433105806454,-0.3151663925806454,6.926511852,False,stable,,evaluation_only
P-V04-W002::C027::C029,P-V04-W002,P-V04,2025-07-22,180,2026-01-18,test,False,right_censored,,,,1.7265829528064516,,,,,,evaluation_only
P-V04-W003::C005::C008,P-V04-W003,P-V04,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,0.20384130390967742,3.8672338750903226,14.79149504,False,stable,,evaluation_only
P-V04-W003::C008::C010,P-V04-W003,P-V04,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,0.09218423673333334,2.9283740132666667,16.29163723,False,stable,,evaluation_only
P-V04-W003::C010::C012,P-V04-W003,P-V04,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,3.8092255247741935,0.9237122202258066,10.27427697,False,stable,,evaluation_only
P-V04-W003::C012::C014,P-V04-W003,P-V04,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,0.41261036029354836,4.118468378706451,13.71395476,False,stable,,evaluation_only
P-V04-W003::C014::C016,P-V04-W003,P-V04,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,4.527270568533333,-0.11043694353333322,-3.052850486,False,stable,,evaluation_only
P-V04-W003::C016::C018,P-V04-W003,P-V04,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,0.0,4.174921214,15.85005326,False,stable,,evaluation_only
P-V04-W003::C018::C020,P-V04-W003,P-V04,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,4.0901058829032255,0.7295899240967749,4.995479812,False,stable,,evaluation_only
P-V04-W003::C020::C022,P-V04-W003,P-V04,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,0.0,4.817685186,16.31913672,False,stable,,evaluation_only
P-V04-W003::C022::C024,P-V04-W003,P-V04,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,4.8065006842,-0.04473800720000032,0.0,False,stable,,evaluation_only
P-V04-W003::C024::C027,P-V04-W003,P-V04,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,0.0,5.205382483,14.78224441,False,stable,,evaluation_only
P-V04-W003::C027::C029,P-V04-W003,P-V04,2025-07-22,180,2026-01-18,test,False,right_censored,,,,1.926550226096774,,,,,,evaluation_only
P-V04-W004::C005::C007,P-V04-W004,P-V04,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,4.45486024983871,-0.6499388508387098,7.116129613,False,stable,,evaluation_only
P-V04-W004::C007::C008,P-V04-W004,P-V04,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,0.18198597534533334,4.255360987654667,17.73217675,False,stable,,evaluation_only
P-V04-W004::C008::C010,P-V04-W004,P-V04,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,4.377872825666667,0.05947413733333384,0.5843845878,False,stable,,evaluation_only
P-V04-W004::C010::C012,P-V04-W004,P-V04,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,0.46185656980645173,5.434042966193548,17.46080303,False,stable,,evaluation_only
P-V04-W004::C012::C014,P-V04-W004,P-V04,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,3.9881217843225807,-0.5071656463225809,3.682065132,False,stable,,evaluation_only
P-V04-W004::C014::C016,P-V04-W004,P-V04,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,1.3413970165,3.8071747025000002,12.47426605,False,stable,,evaluation_only
P-V04-W004::C016::C018,P-V04-W004,P-V04,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,4.256363275774193,-0.41406257177419326,10.37501238,False,stable,,evaluation_only
P-V04-W004::C018::C020,P-V04-W004,P-V04,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,0.8055316830129032,4.115728532987097,12.33357399,False,stable,,evaluation_only
P-V04-W004::C020::C022,P-V04-W004,P-V04,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,4.33643430216129,-0.6349586131612903,3.414749458,False,stable,,evaluation_only
P-V04-W004::C022::C024,P-V04-W004,P-V04,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,0.11382498191999998,4.98632932008,16.11493011,False,stable,,evaluation_only
P-V04-W004::C024::C027,P-V04-W004,P-V04,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,4.023172370354838,-0.4750106713548381,2.476541931,False,stable,,evaluation_only
P-V04-W004::C027::C029,P-V04-W004,P-V04,2025-07-22,180,2026-01-18,test,False,right_censored,,,,2.7673430753548387,,,,,,evaluation_only
P-V04-W005::C005::C007,P-V04-W005,P-V04,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,1.2738350321064515,-0.2038600731064515,3.349397376,False,stable,,evaluation_only
P-V04-W005::C007::C008,P-V04-W005,P-V04,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,1.0805669319333333,1.9702836910666668,7.835436787,False,stable,,evaluation_only
P-V04-W005::C008::C012,P-V04-W005,P-V04,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,1.545294398,0.019847876000000042,5.780080251,False,stable,,evaluation_only
