sample_id,point_id,profile_id,current_campaign_id,current_date,target_campaign_id,target_date,target_campaign_type,split,forecast_horizon_days,label_status,target_available,missing_reason,current_observed_settlement_mm,target_observed_settlement_mm,observed_increment_mm,observed_rate_mm_y,current_standard_uncertainty_mm,target_standard_uncertainty_mm,sigma_increment_mm,sigma_rate_mm_y,training_weight
P-V03-W002::C016::C018,P-V03-W002,P-V03,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,504.7505434,521.2528788,16.502335399999936,39.139467563960885,0.6896094564,1.138816845,1.331339554288108,3.1576089104138405,0.6457325832882838
P-V03-W002::C018::C020,P-V03-W002,P-V03,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,521.2528788,543.4714949,22.218616100000077,38.64452157392871,1.138816845,0.7217693139,1.3482784389522184,2.345041427749037,1.1707612514898253
P-V03-W002::C020::C022,P-V03-W002,P-V03,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,543.4714949,562.3731965,18.90170159999991,39.450551482285526,0.7217693139,0.7024313526,1.007154778374775,2.102075901722209,1.4570437492068304
P-V03-W002::C022::C024,P-V03-W002,P-V03,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,562.3731965,583.0505313,20.67733480000004,39.95977003015881,0.7024313526,0.7124477384,1.0004956696891498,1.9334975838833968,1.7221941577199606
P-V03-W002::C024::C027,P-V03-W002,P-V03,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,583.0505313,624.5622384,41.51170709999997,34.93583183934329,0.7124477384,0.6855585765,0.9887225807899712,0.8320989000772742,3.3162507299828876
P-V03-W002::C027::C029,P-V03-W002,P-V03,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,624.5622384,632.8379897,8.275751300000024,28.787792022142945,0.6855585765,0.7104940328,0.9873157207586202,3.4344482572103434,0.5458275137267165
P-V03-W003::C005::C007,P-V03-W003,P-V03,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,1258.254106,1276.647405,18.393298999999843,38.38944262714253,0.7177825999,0.7008333466,1.0031845495350091,2.0937894669580692,1.4685994378328548
P-V03-W003::C007::C008,P-V03-W003,P-V03,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,1276.647405,1293.977485,17.330079999999953,37.67745071428561,0.7008333466,0.7183684918,1.0036038410237191,2.181942279368532,1.3523305642226129
P-V03-W003::C008::C010,P-V03-W003,P-V03,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,1293.977485,1309.93225,15.95476500000018,32.019109429945416,0.7183684918,0.730503082,1.0245428457719596,2.0561223869132323,1.5229002420139823
P-V03-W003::C010::C012,P-V03-W003,P-V03,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,1309.93225,1330.709532,20.777282000000014,36.137629764285734,0.730503082,1.058730665,1.286291325409155,2.2372281266937804,1.2863194534111435
P-V03-W003::C012::C014,P-V03-W003,P-V03,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,1330.709532,1349.619587,18.91005499999983,41.11248564732106,1.058730665,0.7039428548,1.2713953609461204,2.7641497356283957,0.8426481048672897
P-V03-W003::C014::C016,P-V03-W003,P-V03,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,1349.619587,1369.063202,19.443615000000136,36.23357336096964,0.7039428548,0.696985136,0.9906178994087035,1.8460366722399437,1.8892469537679017
P-V03-W003::C016::C018,P-V03-W003,P-V03,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,1369.063202,1385.827986,16.764783999999963,39.7619308831168,0.696985136,1.149528208,1.3443226475785601,3.1884016040783703,0.6333202013081188
P-V03-W003::C018::C020,P-V03-W003,P-V03,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,1385.827986,1407.523025,21.69503899999995,37.73387140357134,1.149528208,0.7280700739,1.360698766625605,2.366643926238106,1.149485605164401
P-V03-W003::C020::C022,P-V03-W003,P-V03,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,1407.523025,1426.982777,19.45975199999998,40.61528238857139,0.7280700739,0.7093869691,1.0165214726889127,2.121625530855002,1.4303157247350062
P-V03-W003::C022::C024,P-V03-W003,P-V03,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,1426.982777,1447.551429,20.568652000000156,39.74973620634951,0.7093869691,0.7149546847,1.0071693368562016,1.9463947105117863,1.6994466975162597
P-V03-W003::C024::C027,P-V03-W003,P-V03,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,1447.551429,1494.16219,46.61076099999991,39.227143906105916,0.7149546847,0.6928390256,0.9955833046856671,0.8378728157521658,3.3162507299828876
P-V03-W003::C027::C029,P-V03-W003,P-V03,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,1494.16219,1503.232415,9.070224999999937,31.551425535714067,0.6928390256,0.718408586,0.99806653677642,3.4718457386436894,0.5341319273664179
P-V03-W004::C005::C007,P-V03-W004,P-V03,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,1604.556453,1613.693808,9.13735500000007,19.070965221428718,0.7208140482,0.7051141168,1.0083445888153098,2.104559206084525,1.4536072591656752
P-V03-W004::C007::C008,P-V03-W004,P-V03,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,1613.693808,1623.166166,9.472357999999986,20.59392118749997,0.7051141168,0.7225603944,1.0095937010828304,2.1949648769077608,1.336331570549351
P-V03-W004::C008::C010,P-V03-W004,P-V03,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,1623.166166,1632.480403,9.314237000000048,18.69244540796713,0.7225603944,0.7327804381,1.0291067456865257,2.0652815322088105,1.5094226265630297
P-V03-W004::C010::C012,P-V03-W004,P-V03,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,1632.480403,1644.635286,12.154882999999927,21.14081436071416,0.7327804381,1.063608998,1.2916002752742786,2.2464619073520486,1.2757666984092342
P-V03-W004::C012::C014,P-V03-W004,P-V03,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,1644.635286,1655.167351,10.532065000000102,22.897837745535938,1.063608998,0.7063247148,1.2767766850016746,2.7758493106956053,0.8355599327630604
P-V03-W004::C014::C016,P-V03-W004,P-V03,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,1655.167351,1665.328168,10.160816999999952,18.934889843112153,0.7063247148,0.6996352167,0.9941750545976082,1.8526655035294717,1.8757517008185025
P-V03-W004::C016::C018,P-V03-W004,P-V03,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,1665.328168,1677.552892,12.224723999999924,28.994028837662153,0.6996352167,1.153191702,1.3488293213036675,3.1990903221179514,0.6290952051126923
P-V03-W004::C018::C020,P-V03-W004,P-V03,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,1677.552892,1689.426478,11.87358600000016,20.651558507143136,1.153191702,0.7302498812,1.3649600692160453,2.3740555489579074,1.1423195934605115
P-V03-W004::C020::C022,P-V03-W004,P-V03,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,1689.426478,1702.657786,13.231307999999899,27.615629982856934,0.7302498812,0.7118666674,1.019813238366612,2.1284959160766004,1.421097045593315
P-V03-W004::C022::C024,P-V03-W004,P-V03,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,1702.657786,1716.53458,13.876794000000018,26.817455071428608,0.7118666674,0.7136829148,1.0080165946216395,1.9480320697648352,1.6965910614090292
P-V03-W004::C024::C027,P-V03-W004,P-V03,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,1716.53458,1794.993224,78.45864400000005,66.0299993571429,0.7136829148,0.6953399313,0.9964140318851963,0.8385719473411704,3.3162507299828876
P-V03-W004::C027::C029,P-V03-W004,P-V03,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,1794.993224,1826.694333,31.70110899999986,110.27457202142809,0.6953399313,0.7218456326,1.0022767768256347,3.486491359386315,0.5296539221002745
P-V03-W005::C005::C007,P-V03-W005,P-V03,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,364.2941022,381.1509462,16.856844000000024,35.182641548571475,0.7177146064,0.7038682651,1.0052585691526288,2.098118242188558,1.4625457477107526
P-V03-W005::C007::C008,P-V03-W005,P-V03,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,381.1509462,398.2266088,17.075662599999987,37.12432002767854,0.7038682651,0.7218260341,1.0081980748441342,2.1919306359334523,1.3400338395826412
P-V03-W005::C008::C010,P-V03-W005,P-V03,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,398.2266088,413.3693437,15.142734899999994,30.389472100137347,0.7218260341,0.728626786,1.025636298490466,2.058316802327707,1.5196547801496925
P-V03-W005::C010::C012,P-V03-W005,P-V03,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,413.3693437,432.6472536,19.277909899999997,33.529793290357134,0.728626786,1.059041915,1.2854830885715909,2.2358223719084456,1.2879374873040352
P-V03-W005::C012::C014,P-V03-W005,P-V03,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,432.6472536,448.2996737,15.652420100000029,34.030038342410776,1.059041915,0.7013643625,1.2702290134900471,2.7616139712930936,0.8441962850535076
P-V03-W005::C014::C016,P-V03-W005,P-V03,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,448.2996737,466.139747,17.840073299999972,33.24534067767852,0.7013643625,0.6949253935,0.9873364530473699,1.8399216299773056,1.9018257754765289
P-V03-W005::C016::C018,P-V03-W005,P-V03,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,466.139747,482.3493955,16.209648500000014,38.44528645860393,0.6949253935,1.145459232,1.3397754120393313,3.177616683424453,0.6376265100485847
P-V03-W005::C018::C020,P-V03-W005,P-V03,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,482.3493955,500.177906,17.828510499999993,31.008873619642845,1.145459232,0.7258123795,1.3560532668038825,2.358564074762467,1.1573747964623318
P-V03-W005::C020::C022,P-V03-W005,P-V03,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,500.177906,514.5436103,14.365704299999948,29.98327711757132,0.7258123795,0.7073252993,1.0134656823323058,2.115247659839284,1.4389540721117418
P-V03-W005::C022::C024,P-V03-W005,P-V03,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,514.5436103,533.1170924,18.573482100000092,35.89399120119065,0.7073252993,0.7017777068,0.9963940128238935,1.9255709692271274,1.7364021689497755
P-V03-W005::C024::C027,P-V03-W005,P-V03,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,533.1170924,580.7259437,47.60885129999997,40.067126583698126,0.7017777068,0.6901478439,0.9842743500677468,0.82835531419872,3.3162507299828876
P-V03-W005::C027::C029,P-V03-W005,P-V03,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,580.7259437,589.6451439,8.919200199999977,31.026074981428494,0.6901478439,0.7195888495,0.9970517332438434,3.468315672069655,0.5352197642227506
P-V03-W006::C005::C007,P-V03-W006,P-V03,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,324.9131028,339.8398278,14.926725000000033,31.154207464285786,0.7118033898,0.6985905185,0.9973428589351154,2.0815970241488624,1.4858537420047748
P-V03-W006::C007::C008,P-V03-W006,P-V03,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,339.8398278,357.4443852,17.604557399999976,38.27419399017852,0.6985905185,0.7171355273,1.001155371085801,2.1766190433874333,1.3589532918523506
P-V03-W006::C008::C010,P-V03-W006,P-V03,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,357.4443852,372.5439889,15.099603699999989,30.302913469368107,0.7171355273,0.7223989052,1.0179113629142802,2.0428138752991254,1.5428076405425883
P-V03-W006::C010::C012,P-V03-W006,P-V03,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,372.5439889,393.5878257,21.04383680000001,36.60124472000002,0.7223989052,1.049938678,1.2744533752925395,2.216638549169524,1.3103267756718553
P-V03-W006::C012::C014,P-V03-W006,P-V03,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,393.5878257,410.2312637,16.643438000000003,36.18461743750001,1.049938678,0.6942377476,1.258704603055502,2.7365586682501317,0.8597255872862746
P-V03-W006::C014::C016,P-V03-W006,P-V03,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,410.2312637,427.2956368,17.06437310000001,31.799807524362265,0.6942377476,0.6877883557,0.9772506702117072,1.8211265678307451,1.941284194568551
P-V03-W006::C016::C018,P-V03-W006,P-V03,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,427.2956368,442.274049,14.97841219999998,35.525097766558396,0.6877883557,1.134402051,1.3266200795817602,3.1464154809560907,0.6503351661104297
P-V03-W006::C018::C020,P-V03-W006,P-V03,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,442.274049,460.2559709,17.98192190000003,31.275699876071485,1.134402051,0.7193979558,1.3432801018857627,2.336347891494166,1.1794902525634714
P-V03-W006::C020::C022,P-V03-W006,P-V03,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,460.2559709,475.4987468,15.24277589999997,31.813850842714224,0.7193979558,0.7005193508,1.0041218948187876,2.0957458404717837,1.4658588497733895
P-V03-W006::C022::C024,P-V03-W006,P-V03,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,475.4987468,495.056978,19.558231200000023,37.79705791428576,0.7005193508,0.6912957397,0.984183499441351,1.901973667571182,1.7797556453673131
P-V03-W006::C024::C027,P-V03-W006,P-V03,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,495.056978,538.4078718,43.35089379999994,36.48367271993082,0.6912957397,0.682676415,0.9715641447298384,0.817658534245561,3.3162507299828876
P-V03-W006::C027::C029,P-V03-W006,P-V03,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,538.4078718,546.3279274,7.920055600000069,27.550479122857382,0.682676415,0.7141201771,0.9879345701708123,3.436600969094183,0.5451439072395664
P-V03-W007::C005::C007,P-V03-W007,P-V03,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,207.8104893,209.5537021,1.743212800000009,3.638334144000019,0.7032933604,0.6905284356,0.985622174646506,2.0571342816550646,1.5214023954689213
P-V03-W007::C007::C008,P-V03-W007,P-V03,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,209.5537021,210.2846065,0.7309043999999858,1.5890644767856834,0.6905284356,0.7098646323,0.9903218247431476,2.1530657529013966,1.3888482405766507
P-V03-W007::C008::C010,P-V03-W007,P-V03,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,210.2846065,210.0527255,-0.23188099999998713,-0.4653545892856884,0.7098646323,0.7137056179,1.0066198414557677,2.0201532807237315,1.5776139315703528
P-V03-W007::C010::C012,P-V03-W007,P-V03,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,210.0527255,211.7722528,1.7195272999999816,2.9907492682142536,0.7137056179,1.03676382,1.2586718903205127,2.1891900378074634,1.3433910565650131
P-V03-W007::C012::C014,P-V03-W007,P-V03,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,211.7722528,214.9350247,3.162771900000024,6.876204979017909,1.03676382,0.6843368921,1.242254482926135,2.7007943445760167,0.8826455743390461
P-V03-W007::C014::C016,P-V03-W007,P-V03,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,214.9350247,215.0470018,0.11197709999999006,0.20867161109692026,0.6843368921,0.6777912888,0.9631811943047123,1.7949078123458986,1.9984122507677777
P-V03-W007::C016::C018,P-V03-W007,P-V03,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,215.0470018,216.6443525,1.5973506999999927,3.7885217089285543,0.6777912888,1.11906043,1.3083184922506255,3.1030086317827332,0.6686570249290676
P-V03-W007::C018::C020,P-V03-W007,P-V03,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,216.6443525,217.7013449,1.0569924000000128,1.8384117814285938,1.11906043,0.7104909993,1.325554112844171,2.30551733198254,1.2112466703042974
P-V03-W007::C020::C022,P-V03-W007,P-V03,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,217.7013449,218.9984594,1.2971144999999922,2.7072632635714124,0.7104909993,0.6910085295,0.9911055685082518,2.0685789079865082,1.5046143335469218
P-V03-W007::C022::C024,P-V03-W007,P-V03,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,218.9984594,221.0835682,2.0851088000000004,4.029555498412699,0.6910085295,0.6781211319,0.9681637554520875,1.871014876607804,1.839140456050991
P-V03-W007::C024::C027,P-V03-W007,P-V03,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,221.0835682,225.5338654,4.450297199999994,3.7453250052995344,0.6781211319,0.6722863391,0.9548911934193431,0.8036267474571777,3.3162507299828876
P-V03-W007::C027::C029,P-V03-W007,P-V03,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,225.5338654,223.7442548,-1.7896106000000032,-6.2252883014285825,0.6722863391,0.7060640863,0.9749335442496242,3.3913759717826215,0.5597801593091669
P-V04-W001::C005::C007,P-V04-W001,P-V04,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,187.5293979,188.3623366,0.8329386999999997,1.7384620581428565,0.711885321,0.9447090857,1.1829015034479426,2.4688844236249206,1.056252766999586
P-V04-W001::C007::C008,P-V04-W001,P-V04,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,188.3623366,190.538521,2.176184400000011,4.731258048214309,0.9447090857,1.076602129,1.4323223801824305,3.1140223176287667,0.6639355717852911
P-V04-W001::C008::C010,P-V04-W001,P-V04,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,190.538521,191.4336432,0.895122200000003,1.7963922173076983,1.076602129,0.6725419618,1.269403338009289,2.5475251055378725,0.9920474241653556
P-V04-W001::C010::C012,P-V04-W001,P-V04,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,191.4336432,194.4065515,2.9729083000000003,5.170736936071429,0.6725419618,0.6964639577,0.9681811476975474,1.6839436390310911,2.2704621982921185
P-V04-W001::C012::C014,P-V04-W001,P-V04,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,194.4065515,193.7316253,-0.6749262000000158,-1.4673618723214628,0.6964639577,0.7408814776,1.0168418796577503,2.2107231937201983,1.31734838616715
P-V04-W001::C014::C016,P-V04-W001,P-V04,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,193.7316253,195.7873402,2.055714899999998,3.8308666695153026,0.7408814776,0.6837223224,1.0081575164619905,1.8787221065701125,1.8240817058214316
P-V04-W001::C016::C018,P-V04-W001,P-V04,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,195.7873402,195.267574,-0.5197661999999923,-1.2327571724025792,0.6837223224,0.7060097599,0.9828153413648493,2.3309954768409815,1.1849131450956818
P-V04-W001::C018::C020,P-V04-W001,P-V04,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,195.267574,197.6775177,2.4099437000000137,4.191580649642881,0.7060097599,1.225154663,1.4140204133408751,2.459385504632165,1.0644276832538921
P-V04-W001::C020::C022,P-V04-W001,P-V04,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,197.6775177,197.7639057,0.08638799999999947,0.18030409714285603,1.225154663,1.070737219,1.627108521403074,3.396007928242702,0.55825418580541
P-V04-W001::C022::C024,P-V04-W001,P-V04,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,197.7639057,201.4448461,3.6809403999999972,7.113563392063487,1.070737219,1.453767068,1.8055239904673575,3.489246759355568,0.5288177346557942
P-V04-W001::C024::C027,P-V04-W001,P-V04,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,201.4448461,203.9140013,2.469155199999989,2.0780159834101286,1.453767068,0.7065729083,1.6163798943147112,1.3603289317936595,3.3162507299828876
P-V04-W001::C027::C029,P-V04-W001,P-V04,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,203.9140013,204.9646897,1.0506884000000127,3.6548946485714726,0.7065729083,0.694427118,0.9906938462296544,3.4461993079560123,0.5421114713593749
P-V04-W002::C005::C007,P-V04-W002,P-V04,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,189.3448754,190.5551425,1.2102670999999816,2.5260003329999616,0.7225508565,0.9581077065,1.2000208821031297,2.504615012503818,1.026330937230582
P-V04-W002::C007::C008,P-V04-W002,P-V04,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,190.5551425,192.222091,1.666948500000018,3.624124640625039,0.9581077065,1.09663387,1.456219839888836,3.1659779554726035,0.6423231961150767
P-V04-W002::C008::C010,P-V04-W002,P-V04,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,192.222091,192.2657084,0.04361739999998804,0.08753437005492104,1.09663387,0.685153664,1.2930743938860603,2.5950297932246347,0.956058974262194
P-V04-W002::C010::C012,P-V04-W002,P-V04,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,192.2657084,195.2359017,2.9701933000000054,5.166014775357152,0.685153664,0.7074906721,0.9848749130732972,1.7129788666667705,2.1941452246311997
P-V04-W002::C012::C016,P-V04-W002,P-V04,C012,2021-05-18,C014,2021-11-02,full,train,168,censored_access,False,access,195.2359017,,,,0.7074906721,,,,
P-V04-W002::C016::C018,P-V04-W002,P-V04,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,196.261609,195.7482033,-0.5134056999999927,-1.2176716358766062,0.6958335627,0.7141492352,0.9970925118144854,2.364857402209356,1.151223011689666
P-V04-W002::C018::C020,P-V04-W002,P-V04,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,195.7482033,198.2184042,2.470200900000009,4.29638513678573,0.7141492352,1.238370951,1.4295354988307878,2.4863706711806914,1.0414480963521975
P-V04-W002::C020::C022,P-V04-W002,P-V04,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,198.2184042,198.6961192,0.47771499999998923,0.9970594499999775,1.238370951,1.083994103,1.6457842591358744,3.434986860853589,0.5456563563679936
P-V04-W002::C022::C024,P-V04-W002,P-V04,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,198.6961192,201.4879583,2.7918391000000042,5.395339848015881,1.083994103,1.468769802,1.8254665010911302,3.527786452505478,0.5173265919054112
P-V04-W002::C024::C027,P-V04-W002,P-V04,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,201.4879583,202.6299776,1.142019299999987,0.9611118648041365,1.468769802,0.7140861481,1.633157603593546,1.3744488818261351,3.3162507299828876
P-V04-W002::C027::C029,P-V04-W002,P-V04,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,202.6299776,204.4660617,1.836084100000022,6.386949690714362,0.7140861481,0.7059210883,1.0041133451035056,3.4928799933243373,0.527718172518432
P-V04-W003::C005::C008,P-V04-W003,P-V04,C005,2019-05-14,C007,2019-11-05,full,train,175,censored_weather,False,weather,189.7024771,,,,0.7321975587,,,,
P-V04-W003::C008::C010,P-V04-W003,P-V04,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,192.2879905,192.1609899,-0.12700060000000235,-0.25487345686813656,1.115593214,0.6966084119,1.3152229843842793,2.6394790936613077,0.9241296960383638
P-V04-W003::C010::C012,P-V04-W003,P-V04,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,192.1609899,195.1497608,2.9887708999999916,5.198326529642842,0.6966084119,0.7173192582,0.9999050943536782,1.739120646250862,2.1286779288358506
P-V04-W003::C012::C014,P-V04-W003,P-V04,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,195.1497608,194.663573,-0.48618779999998196,-1.0570243687499608,0.7173192582,0.753264248,1.0401701521864604,2.2614413576553845,1.258921696474675
P-V04-W003::C014::C016,P-V04-W003,P-V04,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,194.663573,196.6513345,1.9877614999999764,3.7042341218111807,0.753264248,0.7068637112,1.0329875766563907,1.9249934304782996,1.7374442400101477
P-V04-W003::C016::C018,P-V04-W003,P-V04,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,196.6513345,196.0187405,-0.6325939999999832,-1.5003568733765835,0.7068637112,0.7202446793,1.0091623775544731,2.393484145466047,1.1238497904897047
P-V04-W003::C018::C020,P-V04-W003,P-V04,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,196.0187405,198.1721455,2.1534049999999922,3.7453865535714153,0.7202446793,1.247519303,1.440505747790534,2.505451068478536,1.0256460889362853
P-V04-W003::C020::C022,P-V04-W003,P-V04,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,198.1721455,198.6980058,0.525860300000005,1.0975455690000107,1.247519303,1.094515011,1.6595986022716263,3.463819368455494,0.5366101788038093
P-V04-W003::C022::C024,P-V04-W003,P-V04,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,198.6980058,200.8580408,2.1600349999999935,4.17435335317459,1.094515011,1.479270714,1.8401643824947813,3.5561906915672954,0.5090955458516244
P-V04-W003::C024::C027,P-V04-W003,P-V04,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,200.8580408,204.4954786,3.637437800000015,3.0612307752304275,1.479270714,0.7193409161,1.644899145502136,1.384330444457731,3.3162507299828876
P-V04-W003::C027::C029,P-V04-W003,P-V04,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,204.4954786,206.2475027,1.7520240999999999,6.09454097642857,0.7193409161,0.7163429876,1.0151840372362446,3.5313901866717936,0.5162712815794166
P-V04-W004::C005::C007,P-V04-W004,P-V04,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,324.8951888,325.8820101,0.9868212999999741,2.0596370275713745,0.7370747295,0.9720147373,1.2198736846066833,2.5460506474433777,0.9931967774995819
P-V04-W004::C007::C008,P-V04-W004,P-V04,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,325.8820101,327.4162383,1.5342281999999727,3.335576488392798,0.9720147373,1.128138261,1.4891301438962588,3.2375284824887416,0.6142457826349174
P-V04-W004::C008::C010,P-V04-W004,P-V04,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,327.4162383,328.3747992,0.958560900000009,1.9237053226648533,1.128138261,0.7026744882,1.3290776396807058,2.667283559853724,0.904963374240158
P-V04-W004::C010::C012,P-V04-W004,P-V04,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,328.3747992,331.6178245,3.2430252999999993,5.640547575357141,0.7026744882,0.7218305072,1.0073682134610666,1.7521011426983553,2.0972540093391756
P-V04-W004::C012::C014,P-V04-W004,P-V04,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,331.6178245,331.6611456,0.04332110000001421,0.09418471294645947,0.7218305072,0.7501248478,1.0410218866150616,2.2632931195604242,1.256862511521012
P-V04-W004::C014::C016,P-V04-W004,P-V04,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,331.6611456,333.3164661,1.6553205000000162,3.084723533801051,0.7501248478,0.7127729736,1.0347620978667316,1.9283002869684884,1.7314902375986936
P-V04-W004::C016::C018,P-V04-W004,P-V04,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,333.3164661,332.8708204,-0.44564570000000003,-1.0569616358766234,0.7127729736,0.7190186164,1.0124391747776045,2.401255899918961,1.1165867993235683
P-V04-W004::C018::C020,P-V04-W004,P-V04,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,332.8708204,335.9357666,3.0649462000000085,5.3308171407143,0.7190186164,1.242601529,1.435634469704217,2.496978524092692,1.0326181751951002
P-V04-W004::C020::C022,P-V04-W004,P-V04,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,335.9357666,336.1648366,0.2290699999999788,0.47810181428567,1.242601529,1.09483956,1.6561196279297374,3.456558252007638,0.5388670373553915
