point_id,profile_id,point_type,feature,value,unit,provenance,standard_uncertainty,donor_distance_m,source_cell_id,model_feature_allowed,source_reference_year,legacy_provenance,legacy_source_reference_year,source_available_at,source_availability_status,scenario_available_at_rule,assumption_id,uncertainty_interpretation,source_id,source_locator,derivation,reconstruction_assumptions_allowed
P-V03-W002,P-V03,WORK,seismic_energy_J_m2,7.5,J/m2,R,1.2,0.0,G050-005535,False,2023,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-V03-W002,P-V03,WORK,fill_density,0.809917330741882,1,R,0.08,19.14760099,G050-005535,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-V03-W002,P-V03,WORK,fault_distance_m,362.549999758179,approximate_local_m,R,25.0,19.14760099,G050-005535,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
P-V03-W002,P-V03,WORK,lithology,mixed_salts,category,R,,0.0,G050-005535,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25в,"Категория, полученная из цветов и реконструкции; не геологическое опробование",True
P-V03-W002,P-V03,WORK,terrain_TRI_relative,0.394444444444444,relative_colour_proxy,R,0.1,19.14760099,G050-005535,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,"Цветовой контраст растра; не TRI, рассчитанный из высот DEM",True
P-V03-W002,P-V03,WORK,terrain_roughness_relative,0.580392156862745,relative_colour_proxy,R,0.1,19.14760099,G050-005535,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,Яркостный прокси изображения; не измеренная шероховатость рельефа,True
P-V03-W003,P-V03,WORK,settlement_anchor_map_mm,1374.42922374429,mm,R,50.61643836,0.0,G050-005536,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-V03-W003,P-V03,WORK,kzt,0.484357541899441,1,R,0.032,0.0,G050-005536,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V03-W003,P-V03,WORK,ko,0.495530726256983,1,R,0.014,0.0,G050-005536,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V03-W003,P-V03,WORK,seismic_energy_J_m2,7.5,J/m2,R,2.7,50.0,G050-005536,False,2023,R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-V03-W003,P-V03,WORK,fill_density,0.842975199222565,1,R,0.08,14.28064128,G050-005536,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-V03-W003,P-V03,WORK,fault_distance_m,359.973978420844,approximate_local_m,R,25.0,14.28064128,G050-005536,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
P-V03-W003,P-V03,WORK,lithology,mixed_salts,category,R,,0.0,G050-005536,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25в,"Категория, полученная из цветов и реконструкции; не геологическое опробование",True
P-V03-W003,P-V03,WORK,terrain_TRI_relative,0.338888888888889,relative_colour_proxy,R,0.1,14.28064128,G050-005536,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,"Цветовой контраст растра; не TRI, рассчитанный из высот DEM",True
P-V03-W003,P-V03,WORK,terrain_roughness_relative,0.677124183006536,relative_colour_proxy,R,0.1,14.28064128,G050-005536,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,Яркостный прокси изображения; не измеренная шероховатость рельефа,True
P-V03-W004,P-V03,WORK,settlement_anchor_map_mm,1668.9497716895,mm,R,55.03424658,0.0,G050-005537,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-V03-W004,P-V03,WORK,kzt,0.452995210078962,1,R,0.072,50.0,G050-005537,False,,R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V03-W004,P-V03,WORK,ko,0.495530726256983,1,R,0.014,0.0,G050-005537,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V03-W004,P-V03,WORK,seismic_energy_J_m2,7.5,J/m2,R,1.2,0.0,G050-005537,False,2023,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-V03-W004,P-V03,WORK,fill_density,0.892561972141266,1,R,0.08,17.59189542,G050-005537,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-V03-W004,P-V03,WORK,fault_distance_m,357.397957083509,approximate_local_m,R,25.0,17.59189542,G050-005537,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
P-V03-W004,P-V03,WORK,lithology,mixed_salts,category,R,,0.0,G050-005537,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25в,"Категория, полученная из цветов и реконструкции; не геологическое опробование",True
P-V03-W004,P-V03,WORK,terrain_TRI_relative,0.227777777777778,relative_colour_proxy,R,0.1,17.59189542,G050-005537,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,"Цветовой контраст растра; не TRI, рассчитанный из высот DEM",True
P-V03-W004,P-V03,WORK,terrain_roughness_relative,0.350326797385621,relative_colour_proxy,R,0.1,17.59189542,G050-005537,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,Яркостный прокси изображения; не измеренная шероховатость рельефа,True
P-V03-W005,P-V03,WORK,settlement_anchor_map_mm,471.232876712329,mm,R,37.06849315,0.0,G050-005538,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-V03-W005,P-V03,WORK,kzt,0.410750534489897,1,R,0.072,50.0,G050-005538,False,,R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V03-W005,P-V03,WORK,ko,0.618715083798883,1,R,0.014,0.0,G050-005538,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V03-W005,P-V03,WORK,seismic_energy_J_m2,7.5,J/m2,R,1.2,0.0,G050-005538,False,2023,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-V03-W005,P-V03,WORK,fill_density,0.909090936183929,1,R,0.08,26.17977193,G050-005538,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-V03-W005,P-V03,WORK,fault_distance_m,354.821935746175,approximate_local_m,R,25.0,26.17977193,G050-005538,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
P-V03-W005,P-V03,WORK,lithology,mixed_salts,category,R,,0.0,G050-005538,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25в,"Категория, полученная из цветов и реконструкции; не геологическое опробование",True
P-V03-W005,P-V03,WORK,terrain_TRI_relative,0.316666666666667,relative_colour_proxy,R,0.1,26.17977193,G050-005538,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,"Цветовой контраст растра; не TRI, рассчитанный из высот DEM",True
P-V03-W005,P-V03,WORK,terrain_roughness_relative,0.471895424836601,relative_colour_proxy,R,0.1,26.17977193,G050-005538,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,Яркостный прокси изображения; не измеренная шероховатость рельефа,True
P-V03-W006,P-V03,WORK,settlement_anchor_map_mm,431.963470319634,mm,R,36.47945205,0.0,G050-005539,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-V03-W006,P-V03,WORK,kzt,0.412233908242754,1,R,0.072,50.0,G050-005539,False,,R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V03-W006,P-V03,WORK,ko,0.495530726256983,1,R,0.014,0.0,G050-005539,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V03-W006,P-V03,WORK,seismic_energy_J_m2,7.5,J/m2,R,1.2,0.0,G050-005539,False,2023,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-V03-W006,P-V03,WORK,fill_density,0.867768585681915,1,R,0.08,17.94016703,G050-005539,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-V03-W006,P-V03,WORK,fault_distance_m,352.24591440884,approximate_local_m,R,25.0,17.94016703,G050-005539,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
P-V03-W006,P-V03,WORK,lithology,carnallite,category,R,,0.0,G050-005539,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25в,"Категория, полученная из цветов и реконструкции; не геологическое опробование",True
P-V03-W006,P-V03,WORK,terrain_TRI_relative,0.0666666666666667,relative_colour_proxy,R,0.1,17.94016703,G050-005539,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,"Цветовой контраст растра; не TRI, рассчитанный из высот DEM",True
P-V03-W006,P-V03,WORK,terrain_roughness_relative,0.124183006535948,relative_colour_proxy,R,0.1,17.94016703,G050-005539,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,Яркостный прокси изображения; не измеренная шероховатость рельефа,True
P-V03-W007,P-V03,WORK,settlement_anchor_map_mm,215.981735159817,mm,R,33.23972603,0.0,G050-005540,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-V03-W007,P-V03,WORK,kzt,0.399672160948046,1,R,0.072,50.0,G050-005540,False,,R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V03-W007,P-V03,WORK,ko,0.495530726256983,1,R,0.014,0.0,G050-005540,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V03-W007,P-V03,WORK,seismic_energy_J_m2,7.5,J/m2,R,2.618103524,36.35058729,G050-005540,False,2023,R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-V03-W007,P-V03,WORK,fill_density,0.867768585681915,1,R,0.08,17.6103009,G050-005540,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-V03-W007,P-V03,WORK,fault_distance_m,350.373116638985,approximate_local_m,R,25.0,17.6103009,G050-005540,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
P-V03-W007,P-V03,WORK,lithology,replacement_rock_salt,category,R,,0.0,G050-005540,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25в,"Категория, полученная из цветов и реконструкции; не геологическое опробование",True
P-V03-W007,P-V03,WORK,terrain_TRI_relative,0.161111111111111,relative_colour_proxy,R,0.1,17.6103009,G050-005540,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,"Цветовой контраст растра; не TRI, рассчитанный из высот DEM",True
P-V03-W007,P-V03,WORK,terrain_roughness_relative,0.27843137254902,relative_colour_proxy,R,0.1,17.6103009,G050-005540,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,Яркостный прокси изображения; не измеренная шероховатость рельефа,True
P-V03-REF-B,P-V03,REF,settlement_anchor_map_mm,0.0,mm,S,0.0,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,False
P-V03-REF-B,P-V03,REF,kzt,0.1,1,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V03-REF-B,P-V03,REF,ko,0.3,1,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V03-REF-B,P-V03,REF,seismic_energy_J_m2,0.0,J/m2,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V03-REF-B,P-V03,REF,fill_density,0.0,1,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V03-REF-B,P-V03,REF,fault_distance_m,9999.0,approximate_local_m,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V03-REF-B,P-V03,REF,lithology,stable_external_reference,category,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V03-REF-B,P-V03,REF,terrain_TRI_relative,,relative_colour_proxy,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V03-REF-B,P-V03,REF,terrain_roughness_relative,,relative_colour_proxy,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V04-REF-A,P-V04,REF,settlement_anchor_map_mm,0.0,mm,S,0.0,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,False
P-V04-REF-A,P-V04,REF,kzt,0.1,1,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V04-REF-A,P-V04,REF,ko,0.3,1,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V04-REF-A,P-V04,REF,seismic_energy_J_m2,0.0,J/m2,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V04-REF-A,P-V04,REF,fill_density,0.0,1,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V04-REF-A,P-V04,REF,fault_distance_m,9999.0,approximate_local_m,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V04-REF-A,P-V04,REF,lithology,stable_external_reference,category,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V04-REF-A,P-V04,REF,terrain_TRI_relative,,relative_colour_proxy,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V04-REF-A,P-V04,REF,terrain_roughness_relative,,relative_colour_proxy,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V04-W001,P-V04,WORK,settlement_anchor_map_mm,196.34703196347,mm,R,32.94520548,0.0,G050-008646,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-V04-W001,P-V04,WORK,kzt,0.287709497206704,1,R,0.032,0.0,G050-008646,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V04-W001,P-V04,WORK,ko,0.307821229050279,1,R,0.014,0.0,G050-008646,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V04-W001,P-V04,WORK,seismic_energy_J_m2,27.5,J/m2,R,1.2,0.0,G050-008646,False,2023,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-V04-W001,P-V04,WORK,fill_density,0.900826454162598,1,R,0.08,22.9325544,G050-008646,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-V04-W001,P-V04,WORK,fault_distance_m,460.573557228131,approximate_local_m,R,25.0,22.9325544,G050-008646,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
P-V04-W001,P-V04,WORK,lithology,carnallite,category,R,,0.0,G050-008646,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25в,"Категория, полученная из цветов и реконструкции; не геологическое опробование",True
P-V04-W001,P-V04,WORK,terrain_TRI_relative,0.0166666666666667,relative_colour_proxy,R,0.1,22.9325544,G050-008646,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,"Цветовой контраст растра; не TRI, рассчитанный из высот DEM",True
P-V04-W001,P-V04,WORK,terrain_roughness_relative,0.0522875816993464,relative_colour_proxy,R,0.1,22.9325544,G050-008646,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,Яркостный прокси изображения; не измеренная шероховатость рельефа,True
P-V04-W002,P-V04,WORK,settlement_anchor_map_mm,196.34703196347,mm,R,32.94520548,0.0,G050-008646,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-V04-W002,P-V04,WORK,kzt,0.287709497206704,1,R,0.032,0.0,G050-008646,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V04-W002,P-V04,WORK,ko,0.307821229050279,1,R,0.014,0.0,G050-008646,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V04-W002,P-V04,WORK,seismic_energy_J_m2,27.5,J/m2,R,1.2,0.0,G050-008646,False,2023,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-V04-W002,P-V04,WORK,fill_density,0.900826454162598,1,R,0.08,18.75403407,G050-008646,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
