row_id,catalog,category,subcategory,item,value_as_printed,unit,site_attribution,scope,spatial_level,depth_or_unit_context,time_context,status,evidence_type,scale,skru1_transfer,evidence_strength,confidence,relevance_normal_skru1,relevance_accident_scenario,worldspec_role,source_ids,locator,vn_ids,prev_evidence_ids,extraction_method,quote_check,visual_recheck,conflict_ref,notes
GPR-094,gpr_evidence_catalog,CONFLICT,IN_MINE_SALT,"GPR-CF4: мощность целика в точке М2 (КрII, панель 10, блок 9) — 2,8 м на рис. 4.10 vs 210 см в тексте с. 127; также дата кампании 2016 vs год отчёта [53] 2015","2,8 м vs 210 см; 2016 vs 2015",м; год,СКРУ-3,SKRU3,pillar,,,FACT,MEASURED,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,MODERATE,HIGH,LOW,NONE,RESEARCH_REQUIRED,VKM-SRC-040,"VKM-SRC-040 p.126 (Рис. 4.10 vs p127 text) | VKM-SRC-040 p.127 (§4.2, Рис. 4.11) | VKM-SRC-040 p.154 (Список литературы, [53] (Фондовая литература)) | VKM-SRC-040 p.119 (§4.2)",EV-VN-S040-0301;EV-VN-S040-0304;EV-VN-S040-0438;EV-VN-S040-0277,,VISUAL_READ,EXACT,"этот поток: SRC-040 p126 рендер 150 dpi — «L=2,8 м» у M2 CONFIRMED; p127 текст-слой «210 см»",GPR-CF4,"Какая мощность использована для 10,8 см/нс — не указано; пересчёт не выполнялся."
GPR-095,gpr_evidence_catalog,CONFLICT,SHAFT_LINING,"GPR-CF5: дата съёмки ствола № 3 СКРУ-3 — 15.10.2015 (отметка на экране томографа, рис. 3.18) vs «в 2016 году» (Заключение)",2015-10-15 vs 2016,дата,"СКРУ-3, ствол № 3",SKRU3,working,,,FACT,MEASURED,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,MODERATE,HIGH,NONE,LOW,CONTEXT_ONLY,VKM-SRC-040,"VKM-SRC-040 p.108 (Рис. 3.18, отметка времени на экране) | VKM-SRC-040 p.147 (Заключение п.4)",EV-VN-S040-0247;EV-VN-S040-0378,,VISUAL_READ,NOT_FOUND,,GPR-CF5,"Возможно, две разные съёмки (опытная 2015 и производственная 2016) — не разрешено источником."
GPR-096,gpr_evidence_catalog,CONFLICT,SHAFT_LINING,"GPR-CF6: схема профилей «в стволе № 3» (СКРУ-3) со ссылкой [56], тогда как [56] — отчёт 2012 г. по стволам БКПРУ-4 и СКРУ-2",СКРУ-3 vs БКПРУ-4/СКРУ-2,,СКРУ-3 / БКПРУ-4 / СКРУ-2,SKRU3,working,,,FACT,DESCRIPTIVE,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,WEAK,HIGH,NONE,LOW,CONTEXT_ONLY,VKM-SRC-040,VKM-SRC-040 p.104 (p.104 vs p.154) | VKM-SRC-040 p.104 (Рис. 3.14 / список литературы [56] p.154) | VKM-SRC-040 p.104 (in-text p.104; entry p.154),EV-VN-S040-0226;EV-VN-S040-0225;EV-VN-S040-0232,,TEXT_LAYER,EXACT,,GPR-CF6,Перенос на СКРУ-1: OTHER_VKM_SITE_ANALOGUE; статус FACT; дополнительных замечаний нет (см. item/value_as_printed).
GPR-097,gpr_evidence_catalog,CONFLICT,IN_MINE_SALT,"GPR-CF7: тип обследованных выработок в SRC-015 — уже пройденные капитальные (аннотация) vs подготовительные, сразу после проходки (с. 6)",капитальные vs подготовительные,,рудник не назван,VKM_REGIONAL,working,,,FACT,DESCRIPTIVE,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,HIGH,LOW,NONE,CONTEXT_ONLY,VKM-SRC-015,VKM-SRC-015 p.6 (Аннотация vs §Результаты) | VKM-SRC-015 p.1 (Аннотация),EV-VN-S015-0035;EV-VN-S015-0004,,TEXT_LAYER,EXACT,,GPR-CF7,Перенос на СКРУ-1: REGIONAL_PRIOR; статус FACT; дополнительных замечаний нет (см. item/value_as_printed).
GPR-098,gpr_evidence_catalog,CONFLICT,IN_MINE_SALT,"GPR-CF8: провенанс 12 см/нс — ссылка [21] SRC-015 = Жуков и др. 2017, Инженерные изыскания № 3 (вне корпуса) ≠ SRC-041 (Ковин, Жуков, Ворошилов 2017, 0,121 м/нс); численно совместимы, но источник не тот","12 см/нс vs 0,121 м/нс",см/нс; м/нс,ВКМС,VKM_REGIONAL,deposit,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,LOW,NONE,RESEARCH_REQUIRED,VKM-SRC-015;VKM-SRC-041,VKM-SRC-015 p.14 (СПИСОК ЛИТЕРАТУРЫ [21] vs VKM-SRC-041) | VKM-SRC-041 p.4 (связь с VKM-SRC-015 [21]),EV-VN-S015-0100;EV-VN-S041-0032,,TEXT_LAYER,EXACT,,GPR-CF8,Не связывать 12 см/нс со СКРУ-3 без первоисточника.
GPR-099,gpr_evidence_catalog,CONFLICT,SHAFT_LINING,GPR-CF9: частота антенны RAMAC в стволе № 2 БКПРУ-1 (2004) — «1 МГц» как напечатано; для обследования бетона типично ~1 ГГц (возможная опечатка),«1 МГц» (as printed),МГц,БКПРУ-1,BKPRU1,working,,,UNKNOWN,DESCRIPTIVE,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,WEAK,MEDIUM,NONE,NONE,CONTEXT_ONLY,VKM-SRC-040,VKM-SRC-040 p.34 (§1.2.3),EV-VN-S040-0094,,TEXT_LAYER,EXACT,,GPR-CF9,Значение не исправлять; UNIT_DOUBT.
GPR-100,gpr_evidence_catalog,CONFLICT,BIBLIO,"GPR-CF10: номера ссылок гл. 5 SRC-040 не соответствуют списку ([37] «кардинальные правила» → книга Annan 2003; [32,57,56,50] для «трещин в первые мм» → учебник/ТЭО/отчёты по стволам); подпись рис. 2.31 [38] → Annan 2002 (радарограмма — собственная модель)",—,,—,VKM_REGIONAL,unstated,,,FACT,DESCRIPTIVE,NOT_APPLICABLE,METHOD_ONLY,WEAK,HIGH,NONE,NONE,CONTEXT_ONLY,VKM-SRC-040,VKM-SRC-040 p.137 (§5.1 vs Список литературы) | VKM-SRC-040 p.76 (Рис. 2.31 / p.152),EV-VN-S040-0443;EV-VN-S040-0231,,TEXT_LAYER,EXACT,,GPR-CF10,Перенос на СКРУ-1: METHOD_ONLY; статус FACT; дополнительных замечаний нет (см. item/value_as_printed).
GPR-101,gpr_evidence_catalog,CONFLICT,LAB_BLOCK,"GPR-CF11: одинаковое ε = 6,25, напечатанное для v = 0,120 и v = 0,122 м/нс (табл. 1 SRC-041)","ε 6,25 при v 0,120 и 0,122",,СКРУ-3 (лаб.),SKRU3,specimen,,,FACT,LAB_TEST,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,WEAK,MEDIUM,NONE,NONE,RESEARCH_REQUIRED,VKM-SRC-041,"VKM-SRC-041 p.2 (Табл. 1, образец № 2, вдоль) | VKM-SRC-041 p.2 (Табл. 1, образец № 2, вкрест)",EV-VN-S041-0012;EV-VN-S041-0011;EV-VN-S041-0013,,OCR_VISUALLY_CONFIRMED,NOT_FOUND,этот поток: SRC-041 p2 Табл. 1 — значения напечатаны именно так (CONFIRMED),GPR-CF11,Флаг для локальной фазы (округление в источнике?). Арифметическая проверка в этой фазе НЕ выполнялась (правило «без вычислений»).
GPR-102,gpr_evidence_catalog,CONFLICT,IN_MINE_SALT,GPR-CF12: обозначения пластов «КС» и «Вс» в гл. 4 SRC-040 не определены (КС — не в списке сокращений; Вс — вероятно сильвинитовая часть В); в SRC-015 фигурирует «ПдКС» (подстилающая каменная соль),КС = ?; Вс = ?,,СКРУ-3,SKRU3,seam,,,UNKNOWN,DESCRIPTIVE,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,WEAK,HIGH,MEDIUM,NONE,RESEARCH_REQUIRED,VKM-SRC-015;VKM-SRC-040,VKM-SRC-040 p.148 (Список сокращений / ch.4) | VKM-SRC-015 p.6 (§Результаты опытно-методических работ),EV-VN-S040-0384;EV-VN-S015-0034,,TEXT_LAYER,EXACT,,GPR-CF12,До определения литологии КС скорости/глубинность КС не привязывать к стратиграфическому элементу модели мира.
GPR-103,gpr_evidence_catalog,CONFLICT,IN_MINE_SALT,"GPR-CF13: знак влияния трещиноватости на скорость — в бетоне рост скорости и затухания (литература [46,37]) vs в соляных целиках снижение скорости в трещиноватой приконтурной зоне (автор)",↑ (бетон) vs ↓ (соль),,—; СКРУ-3,GENERAL_METHOD,pillar,,,FACT,INTERPRETATION,NOT_APPLICABLE,METHOD_ONLY,WEAK,MEDIUM,LOW,NONE,RESEARCH_REQUIRED,VKM-SRC-040,VKM-SRC-040 p.140 (§5.2),EV-VN-S040-0358;EV-VN-S040-0357,,TEXT_LAYER,EXACT,,GPR-CF13,Перенос на СКРУ-1: METHOD_ONLY; статус FACT; дополнительных замечаний нет (см. item/value_as_printed).
GPR-104,gpr_evidence_catalog,GAP,IN_MINE_SALT,"GPR-данные по руднику СКРУ-1 (любые: гипсометрия, целики, крепь стволов, закладка)",UNKNOWN,,СКРУ-1,SKRU1,mine,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,MEDIUM,MEDIUM,GAP,NONE_IN_CORPUS,corpus-wide sweep of merged records + page texts by this stream: not found,NONE,,NOT_APPLICABLE,NO_QUOTE,,,"Все полевые GPR-данные корпуса — СКРУ-3, СКРУ-2 (ствол № 5), БКПРУ-1 (ствол № 2) или рудники без названия (~8500 пог. м SRC-015). Unknown stays unknown: безымянные профили не приписываются СКРУ-1."
GPR-105,gpr_evidence_catalog,GAP,IN_MINE_SALT,Удельная электропроводность / сопротивление и затухание (дБ/м) солей ВКМ in situ,UNKNOWN,,СКРУ-1,SKRU1,mine,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,LOW,NONE,GAP,NONE_IN_CORPUS,corpus-wide sweep of merged records + page texts by this stream: not found,NONE,,NOT_APPLICABLE,NO_QUOTE,,,"Есть только «низкая» (качественно) и регрессии амплитуды в усл. ед.; прямых измерений σ/ρ нет. Для прямого моделирования GPR (например, gprMax) нужны ε и σ по слоям."
GPR-106,gpr_evidence_catalog,GAP,IN_MINE_SALT,"In-situ диэлектрическая проницаемость солей ВКМ (по пластам, вдоль/вкрест, в зависимости от влажности/глинистости)",UNKNOWN,,СКРУ-1,SKRU1,mine,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,LOW,NONE,GAP,NONE_IN_CORPUS,corpus-wide sweep of merged records + page texts by this stream: not found,NONE,,NOT_APPLICABLE,NO_QUOTE,,,"ε только лабораторная и производная от скорости (SRC-041, 3 блока СКРУ-3)."
GPR-107,gpr_evidence_catalog,GAP,IN_MINE_SALT,Георадарные профили с координатами/планами (геопривязка) и сырые радарограммы,UNKNOWN,,СКРУ-1,SKRU1,mine,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,MEDIUM,LOW,GAP,NONE_IN_CORPUS,corpus-wide sweep of merged records + page texts by this stream: not found,NONE,,NOT_APPLICABLE,NO_QUOTE,,,Ни в одной работе нет координат участков; радарограммы — у ВНИИ Галургии/Уралкалия.
GPR-108,gpr_evidence_catalog,GAP,IN_MINE_SALT,Количественная невязка GPR-горизонтов с подземными скважинами/зарисовками,UNKNOWN,,СКРУ-1,SKRU1,mine,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,LOW,NONE,GAP,NONE_IN_CORPUS,corpus-wide sweep of merged records + page texts by this stream: not found,NONE,,NOT_APPLICABLE,NO_QUOTE,,,SRC-015 даёт только качественное «высокая сходимость» и теоретические ~5 % / ≤ 10 см на 2 м.
GPR-109,gpr_evidence_catalog,GAP,IN_MINE_SALT,Повторные (time-lapse) GPR-съёмки одного и того же целика/участка,UNKNOWN,,СКРУ-1,SKRU1,mine,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,MEDIUM,LOW,GAP,NONE_IN_CORPUS,corpus-wide sweep of merged records + page texts by this stream: not found,NONE,,NOT_APPLICABLE,NO_QUOTE,,,Нет ни одной; гипотеза «возраст → скорость» не проверяема.
GPR-110,gpr_evidence_catalog,GAP,IN_MINE_SALT,Литология пласта «КС» в кампании СКРУ-3 (и точное значение «Вс»),UNKNOWN,,СКРУ-1,SKRU1,mine,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,LOW,NONE,GAP,NONE_IN_CORPUS,corpus-wide sweep of merged records + page texts by this stream: not found,NONE,,NOT_APPLICABLE,NO_QUOTE,,,Не определены в источнике (GPR-CF12).
GPR-111,gpr_evidence_catalog,GAP,IN_MINE_SALT,Количественные результаты GPR-оценки полноты закладки (2017+) и их точность,UNKNOWN,,СКРУ-1,SKRU1,mine,,,UNKNOWN,NOT_APPLICABLE,NOT_APPLICABLE,GAP,WEAK,HIGH,MEDIUM,LOW,GAP,NONE_IN_CORPUS,corpus-wide sweep of merged records + page texts by this stream: not found,NONE,,NOT_APPLICABLE,NO_QUOTE,,,Заявлено «уверенно определяет» без чисел; рудник не назван.
