row_id,category,variable,variable_as_recorded,symbol,material_lithology,unit_seam,value_as_printed,value_point,value_min,value_max,unit_as_printed,multi_value,test_method,n_samples,conditions,scale,scale_prev_release,site_scope,site_as_printed,source_id,pdf_page,printed_page,locator,vn_ids,prev_parameter_ids,prev_evidence_ids,origin,extraction_method,visual_confirmation,quote_check,status,evidence_type,original_or_cited,confidence,transfer_status_SKRU1,status_if_used_for_SKRU1,law_id,notes
MR-MECH-1392,interface,other:clay_interlayer_thickening_factor,other:clay_interlayer_thickening_factor,,"соленосная глина (прослои, коржевые глины)",глинистые прослои / коржевые глины междупластий,до 10-15 раз,,,15,раз,,unknown,,"локальные утолщения, приурочены к локальным складкам; иногда диапироподобное внедрение с угловыми несогласиями",FIELD,,VKM_REGIONAL,geological_element: СГМ локальные утолщения,VKM-SRC-011,52,102-103,"текст стр. 102-103, Рис. 2.31",EV-VN-S011-1043,,EV-GEO-0147,SWEEP_LINKED_TO_V1_CLAIM,TEXT_LAYER,NOT_REQUIRED (text layer),EXACT,FACT,FIELD_OBSERVATION,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR,ANALOGUE,,
MR-MECH-1393,interface,clay_interlayer_thickness,clay_interlayer_thickness,,галопелит (глинисто-ангидритовые прослои),каменная соль,"0,5-1,0 мм, редко более",,0.5,1.0,мм,,unknown,,"descriptive; halopelite, spar and feathery halite reduce strength",LAB,,VKM_REGIONAL,deposit: ВКМКС,VKM-SRC-025,13,13,§1.2,EV-VN-S025-0113,PAR-GEO-0331,EV-GEO-0331,SWEEP_LINKED_TO_V1_CLAIM,OCR,NO (OCR only),NOT_FOUND,FACT,DESCRIPTIVE,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,linked to v1 non-mechanics/other ids: EV-GEO-0331. 
MR-MECH-1394,interface,thickness_clay_interlayer,thickness_clay_interlayer,,межсолевая пластичная глина,interlayers within salt strata (general),от долей миллиметра до десятков сантиметров,,,,мм – см,,unknown,,descriptive range,MASSIF,,VKM_REGIONAL,geological_element: clay interlayers,VKM-SRC-025,111,111,§4.3 p.111,EV-VN-S025-0589,,,SWEEP_NEW,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED),EXACT,FACT,DESCRIPTIVE,ORIGINAL_OR_UNSTATED,MEDIUM,VKM_REGIONAL_PRIOR,ANALOGUE,,
MR-MECH-1395,interface,thickness_clay_interlayer_lab,thickness_clay_interlayer_lab,,прессованная глина пласта МГ between red sylvinite КрII discs,КрII / МГ,3 мм; 1−5 прослойков; 40 образцов (13 без прослойков),3,,,мм,YES,unknown,40,"composite specimens h/d 0.5, 1, 2",LAB,,VKM_REGIONAL,specimen: ,VKM-SRC-025,114,114,§4.4 p.114,EV-VN-S025-0612,,,SWEEP_NEW,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED),FUZZY_68,FACT,LAB_TEST,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"Test design value, not in-situ interlayer thickness."
MR-MECH-1396,interface,strength_reduction_by_clay_interlayers,strength_reduction_by_clay_interlayers,σi/σсж,красный сильвинит + глина МГ,КрII,"−20 % (one internal interlayer); −70 % at total thickness 13 % of height (h/d=2); floor 0,2−0,3 σсж",,0.2,0.3,fraction of σсж,YES,unknown,,"h/d = 2 composite specimens, internal interlayers",LAB,,VKM_REGIONAL,seam: красный сильвинит пласта КрII + прессованная глина МГ,VKM-SRC-025,117,117,"§4.4 pp.117-118, Рис. 4.15",EV-VN-S025-0636,,,SWEEP_NEW,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED),NOT_FOUND,FACT,LAB_TEST,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,
MR-MECH-1397,interface,thickness_contact,thickness_contact,,глинистый / смешанный контакт в каменной соли,,1−2 мм,,1,2,мм,,unknown,,natural contacts in lab specimens 60 mm cubes,LAB,,VKM_REGIONAL,specimen: ,VKM-SRC-025,132,132,§5.1 p.132,EV-VN-S025-0712,,,SWEEP_NEW,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED),NOT_FOUND,FACT,LAB_TEST,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,
MR-MECH-1398,interface,ucs_host_rock_salt_for_contact_tests,ucs_host_rock_salt_for_contact_tests,σсж,каменная соль (host of contacts),not stated,"15,5 МПа (batches 1-2: coarse-crystalline weak rock salt, clay and mixed contacts); 31,1 МПа (batch 3: stronger rock salt, clay contact)",,15.5,31.1,МПа,YES,unknown,,UCS of host material,LAB,,VKM_REGIONAL,specimen: ,VKM-SRC-025,132,132,§5.1 p.132 batches,EV-VN-S025-0713,,,SWEEP_NEW,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED),FUZZY_69,FACT,LAB_TEST,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,Stratigraphic unit / mine of the salt blocks not given on p.132 (check p.133+ in c5).
MR-MECH-1399,interface,contact_roughness_asperity_angle,contact_roughness_asperity_angle,αср,clay / mixed contacts in rock salt,,4° < αср < 8°,,4,8,град,,unknown,,visual morphology assessment; wavy roughness predominant,LAB,,VKM_REGIONAL,specimen: ,VKM-SRC-025,132,132,§5.1 p.132 roughness,EV-VN-S025-0714,,,SWEEP_NEW,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED),NOT_FOUND,FACT,LAB_TEST,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"Interface dilation/roughness input for joint models (e.g., Barton/Patton-type) — source gives only the range."
MR-MECH-1400,interface,test_normal_stress_levels_direct_shear,test_normal_stress_levels_direct_shear,σn,salt contacts,,"0; 2,5; 5,0 МПа",,0,5.0,МПа,YES,shear,,"direct shear, stiff loading",LAB,,VKM_REGIONAL,specimen: ,VKM-SRC-025,132,132,§5.1 p.132 normal stress levels,EV-VN-S025-0715,,,SWEEP_NEW,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED),EXACT,FACT,LAB_TEST,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,Normal stress range 0-5 MPa is low compared to in-situ vertical stress at 300-400 m depth; calibration range of any interface parameters derived in §5.1 (c5) is limited to σn ≤ 5 MPa.
MR-MECH-1401,interface,tensile_strength_ratio_homogeneous_to_clay_contact,tensile_strength_ratio_homogeneous_to_clay_contact,σp(однор.)/σp(контакт),каменная соль с глинистым контактом vs однородная каменная соль,,"в 1,5 раза",1.5,,,-,,direct_tension,,прямое растяжение перпендикулярно контакту; лаборатория,LAB,,VKM_REGIONAL,specimen: ,VKM-SRC-025,133,133,"§5.1, Рис. 5.2",EV-VN-S025-0725,,,SWEEP_NEW,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED),EXACT,FACT,LAB_TEST,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,Ratio stated by authors; absolute tensile strengths only on Fig.5.2 (graph).
MR-MECH-1402,interface,strength_reduction_factor_due_to_contact,strength_reduction_factor_due_to_contact,,каменная соль с контактом vs однородная,,"1,5-2,0 раза",,1.5,2.0,-,,shear,,"прямой срез при σ = 0; 2,5; 5,0 МПа",LAB,,VKM_REGIONAL,specimen: ,VKM-SRC-025,135,135,"§5.1, с.135, Табл. 5.1",EV-VN-S025-0734,,,SWEEP_NEW,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED),EXACT,FACT,LAB_TEST,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,Author's summary ratio (not recomputed).
MR-MECH-1403,interface,contact_peak_shear_strength,other:contact_peak_shear_strength,τp,mixed,MPS,"0,5",0.5,,,МПа,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0738;EV-VN-S025-0753,PAR-RMR-0947,EV-RMR-0947,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1404,interface,contact_shear_disp_at_peak,other:contact_shear_disp_at_peak,up,mixed,MPS,"0,5",0.5,,,м×10⁻³,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0738;EV-VN-S025-0753,PAR-RMR-0948,EV-RMR-0948,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1405,interface,contact_residual_shear_strength,other:contact_residual_shear_strength,τ*,mixed,MPS,"0,1",0.1,,,МПа,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0738;EV-VN-S025-0753,PAR-RMR-0949,EV-RMR-0949,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1406,interface,contact_residual_shear_disp,other:contact_residual_shear_disp,u*,mixed,MPS,"1,4",1.4,,,м×10⁻³,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0738;EV-VN-S025-0753,PAR-RMR-0950,EV-RMR-0950,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1407,interface,contact_shear_stiffness,other:contact_shear_stiffness,Ks,mixed,MPS,"1,7",1.7,,,ГПа/м,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0738;EV-VN-S025-0753,PAR-RMR-0951,EV-RMR-0951,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1408,interface,contact_softening_stiffness,other:contact_softening_stiffness,Km,mixed,MPS,"0,6",0.6,,,ГПа/м,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0738;EV-VN-S025-0753,PAR-RMR-0952,EV-RMR-0952,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1409,interface,contact_peak_shear_strength,other:contact_peak_shear_strength,τp,mixed,MPS,"2,7",2.7,,,МПа,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0739;EV-VN-S025-0753,PAR-RMR-0953,EV-RMR-0953,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1410,interface,contact_shear_disp_at_peak,other:contact_shear_disp_at_peak,up,mixed,MPS,"0,9",0.9,,,м×10⁻³,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0739;EV-VN-S025-0753,PAR-RMR-0954,EV-RMR-0954,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1411,interface,contact_residual_shear_strength,other:contact_residual_shear_strength,τ*,mixed,MPS,"0,7",0.7,,,МПа,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0739;EV-VN-S025-0753,PAR-RMR-0955,EV-RMR-0955,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1412,interface,contact_residual_shear_disp,other:contact_residual_shear_disp,u*,mixed,MPS,"1,9",1.9,,,м×10⁻³,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0739;EV-VN-S025-0753,PAR-RMR-0956,EV-RMR-0956,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1413,interface,contact_shear_stiffness,other:contact_shear_stiffness,Ks,mixed,MPS,"3,0",3.0,,,ГПа/м,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0739;EV-VN-S025-0753,PAR-RMR-0957,EV-RMR-0957,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1414,interface,contact_softening_stiffness,other:contact_softening_stiffness,Km,mixed,MPS,"2,0",2.0,,,ГПа/м,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0739;EV-VN-S025-0753,PAR-RMR-0958,EV-RMR-0958,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1415,interface,contact_peak_shear_strength,other:contact_peak_shear_strength,τp,mixed,MPS,"4,6",4.6,,,МПа,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0740;EV-VN-S025-0753,PAR-RMR-0959,EV-RMR-0959,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1416,interface,contact_shear_disp_at_peak,other:contact_shear_disp_at_peak,up,mixed,MPS,"1,1",1.1,,,м×10⁻³,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0740;EV-VN-S025-0753,PAR-RMR-0960,EV-RMR-0960,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
