sample_id,point_id,profile_id,zone_id,sequence_position,history_position,observation_id,campaign_id,observation_date,last_settlement_mm,last_rate_mm_y,current_standard_uncertainty_mm,days_since_previous_observation,missing_campaigns_since_previous,current_campaign_type,padding_mask,observation_mask,missing_campaign_mask
P-H04-W004::C017::C018,P-H04-W004,P-H04,GEO_SW,6,3,P-H04-W004::C007,C007,2019-11-05,104.1091773,39.13501690258441,0.7632534858,385.0,2,full,0,1,1
P-H04-W004::C017::C018,P-H04-W004,P-H04,GEO_SW,7,4,P-H04-W004::C008,C008,2020-04-21,117.0080642,28.043562144196446,1.0783805,168.0,0,full,0,1,0
P-H04-W004::C017::C018,P-H04-W004,P-H04,GEO_SW,8,5,P-H04-W004::C010,C010,2020-10-20,131.8215421,29.72869671964282,0.7699549357,182.0,1,full,0,1,1
P-H04-W004::C017::C018,P-H04-W004,P-H04,GEO_SW,9,6,P-H04-W004::C011,C011,2021-01-26,137.5134073,21.21381392142866,0.7648597841,98.0,0,focused,0,1,0
P-H04-W004::C017::C018,P-H04-W004,P-H04,GEO_SW,10,7,P-H04-W004::C012,C012,2021-05-18,141.487036,12.958641809598141,0.9974875181,112.0,0,full,0,1,0
P-H04-W004::C017::C018,P-H04-W004,P-H04,GEO_SW,11,8,P-H04-W004::C013,C013,2021-07-13,144.5768994,20.153082265178657,0.7760900045,56.0,0,focused,0,1,0
P-H04-W004::C017::C018,P-H04-W004,P-H04,GEO_SW,12,9,P-H04-W004::C014,C014,2021-11-02,152.2347255,24.973401634151763,0.7591565375,112.0,0,full,0,1,0
P-H04-W004::C017::C018,P-H04-W004,P-H04,GEO_SW,13,10,P-H04-W004::C015,C015,2022-03-01,159.5355899,22.40874556386553,0.7847394836,119.0,0,focused,0,1,0
P-H04-W004::C017::C018,P-H04-W004,P-H04,GEO_SW,14,11,P-H04-W004::C016,C016,2022-05-17,164.2751776,22.48226503149358,0.7555283422,77.0,0,full,0,1,0
P-H04-W004::C017::C018,P-H04-W004,P-H04,GEO_SW,15,12,P-H04-W004::C017,C017,2022-07-19,164.5133447,1.3808021154761807,0.7533682995,63.0,0,focused,0,1,0
P-H04-W005::C017::C018,P-H04-W005,P-H04,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H04-W005::C017::C018,P-H04-W005,P-H04,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H04-W005::C017::C018,P-H04-W005,P-H04,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H04-W005::C017::C018,P-H04-W005,P-H04,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H04-W005::C017::C018,P-H04-W005,P-H04,GEO_SW,4,1,P-H04-W005::C001,C001,2018-05-15,48.04838105,,0.7688808122,0.0,0,full,0,1,0
P-H04-W005::C017::C018,P-H04-W005,P-H04,GEO_SW,5,2,P-H04-W005::C003,C003,2018-10-16,59.07578955,26.15429191314935,0.827371791,154.0,1,full,0,1,1
P-H04-W005::C017::C018,P-H04-W005,P-H04,GEO_SW,6,3,P-H04-W005::C007,C007,2019-11-05,92.17570008,31.40192810670779,0.7613772149,385.0,2,full,0,1,1
P-H04-W005::C017::C018,P-H04-W005,P-H04,GEO_SW,7,4,P-H04-W005::C008,C008,2020-04-21,106.4470758,31.027499891249988,1.072900642,168.0,0,full,0,1,0
P-H04-W005::C017::C018,P-H04-W005,P-H04,GEO_SW,8,5,P-H04-W005::C010,C010,2020-10-20,124.8801614,36.992772062637385,0.769905986,182.0,1,full,0,1,1
P-H04-W005::C017::C018,P-H04-W005,P-H04,GEO_SW,9,6,P-H04-W005::C011,C011,2021-01-26,131.7644921,25.65818151198982,0.7649331183,98.0,0,focused,0,1,0
P-H04-W005::C017::C018,P-H04-W005,P-H04,GEO_SW,10,7,P-H04-W005::C012,C012,2021-05-18,139.641237,25.687331024330284,0.9920489265,112.0,0,full,0,1,0
P-H04-W005::C017::C018,P-H04-W005,P-H04,GEO_SW,11,8,P-H04-W005::C013,C013,2021-07-13,145.0300333,35.14746158169659,0.7715255893,56.0,0,focused,0,1,0
P-H04-W005::C017::C018,P-H04-W005,P-H04,GEO_SW,12,9,P-H04-W005::C014,C014,2021-11-02,155.7228117,34.87086884464279,0.7586418843,112.0,0,full,0,1,0
P-H04-W005::C017::C018,P-H04-W005,P-H04,GEO_SW,13,10,P-H04-W005::C015,C015,2022-03-01,166.2254492,32.2360365283614,0.7829415869,119.0,0,focused,0,1,0
P-H04-W005::C017::C018,P-H04-W005,P-H04,GEO_SW,14,11,P-H04-W005::C016,C016,2022-05-17,174.0193383,36.97036355551935,0.7497234689,77.0,0,full,0,1,0
P-H04-W005::C017::C018,P-H04-W005,P-H04,GEO_SW,15,12,P-H04-W005::C017,C017,2022-07-19,177.5441751,20.435660971428586,0.7463479577,63.0,0,focused,0,1,0
P-H04-W006::C017::C018,P-H04-W006,P-H04,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H04-W006::C017::C018,P-H04-W006,P-H04,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H04-W006::C017::C018,P-H04-W006,P-H04,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H04-W006::C017::C018,P-H04-W006,P-H04,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H04-W006::C017::C018,P-H04-W006,P-H04,GEO_SW,4,1,P-H04-W006::C001,C001,2018-05-15,91.47101762,,0.759640575,0.0,0,full,0,1,0
P-H04-W006::C017::C018,P-H04-W006,P-H04,GEO_SW,5,2,P-H04-W006::C003,C003,2018-10-16,99.04277443,17.958338797743497,0.8163814904,154.0,1,full,0,1,1
P-H04-W006::C017::C018,P-H04-W006,P-H04,GEO_SW,6,3,P-H04-W006::C007,C007,2019-11-05,119.79687,19.689437420629872,0.7477948808,385.0,2,full,0,1,1
P-H04-W006::C017::C018,P-H04-W006,P-H04,GEO_SW,7,4,P-H04-W006::C008,C008,2020-04-21,133.6977734,30.222053374107123,1.049694141,168.0,0,full,0,1,0
P-H04-W006::C017::C018,P-H04-W006,P-H04,GEO_SW,8,5,P-H04-W006::C010,C010,2020-10-20,149.1646727,31.04002730398356,0.7596223375,182.0,1,full,0,1,1
P-H04-W006::C017::C018,P-H04-W006,P-H04,GEO_SW,9,6,P-H04-W006::C011,C011,2021-01-26,153.5407181,16.30969981989789,0.7546450796,98.0,0,focused,0,1,0
P-H04-W006::C017::C018,P-H04-W006,P-H04,GEO_SW,10,7,P-H04-W006::C012,C012,2021-05-18,160.3559459,22.225553160267864,0.9695172509,112.0,0,full,0,1,0
P-H04-W006::C017::C018,P-H04-W006,P-H04,GEO_SW,11,8,P-H04-W006::C013,C013,2021-07-13,164.9950445,30.257692208035785,0.7540199569,56.0,0,focused,0,1,0
P-H04-W006::C017::C018,P-H04-W006,P-H04,GEO_SW,12,9,P-H04-W006::C014,C014,2021-11-02,174.2642474,30.228360350223156,0.7471418385,112.0,0,full,0,1,0
P-H04-W006::C017::C018,P-H04-W006,P-H04,GEO_SW,13,10,P-H04-W006::C015,C015,2022-03-01,182.2072321,24.379623207352974,0.7703412328,119.0,0,focused,0,1,0
P-H04-W006::C017::C018,P-H04-W006,P-H04,GEO_SW,14,11,P-H04-W006::C016,C016,2022-05-17,192.329654,48.01577401266236,0.7292922394,77.0,0,full,0,1,0
P-H04-W006::C017::C018,P-H04-W006,P-H04,GEO_SW,15,12,P-H04-W006::C017,C017,2022-07-19,198.0476247,33.15061584404759,0.7238004984,63.0,0,focused,0,1,0
P-H01-W001::C018::C019,P-H01-W001,P-H01,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H01-W001::C018::C019,P-H01-W001,P-H01,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H01-W001::C018::C019,P-H01-W001,P-H01,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H01-W001::C018::C019,P-H01-W001,P-H01,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H01-W001::C018::C019,P-H01-W001,P-H01,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-H01-W001::C018::C019,P-H01-W001,P-H01,GEO_SW,5,0,,,,,,,,0,,1,0,0
P-H01-W001::C018::C019,P-H01-W001,P-H01,GEO_SW,6,1,P-H01-W001::C001,C001,2018-05-15,42.06981466,,0.7414032896,0.0,0,full,0,1,0
P-H01-W001::C018::C019,P-H01-W001,P-H01,GEO_SW,7,2,P-H01-W001::C003,C003,2018-10-16,59.78572205,42.017760871412335,1.435213739,154.0,1,full,0,1,1
P-H01-W001::C018::C019,P-H01-W001,P-H01,GEO_SW,8,3,P-H01-W001::C005,C005,2019-05-14,82.01756213,38.66752185342858,0.7526446117,210.0,1,full,0,1,1
P-H01-W001::C018::C019,P-H01-W001,P-H01,GEO_SW,9,4,P-H01-W001::C007,C007,2019-11-05,99.3537519,36.18310464852858,0.7722928518,175.0,1,full,0,1,1
P-H01-W001::C018::C019,P-H01-W001,P-H01,GEO_SW,10,5,P-H01-W001::C008,C008,2020-04-21,114.1990091,32.275179716071406,0.7199526787,168.0,0,full,0,1,0
P-H01-W001::C018::C019,P-H01-W001,P-H01,GEO_SW,11,6,P-H01-W001::C010,C010,2020-10-20,127.6600226,27.014479015796717,1.220123858,182.0,1,full,0,1,1
P-H01-W001::C018::C019,P-H01-W001,P-H01,GEO_SW,12,7,P-H01-W001::C012,C012,2021-05-18,145.7084385,31.391351940357136,0.7265116861,210.0,1,full,0,1,1
P-H01-W001::C018::C019,P-H01-W001,P-H01,GEO_SW,13,8,P-H01-W001::C014,C014,2021-11-02,156.4783873,23.415022614285736,0.7357396065,168.0,1,full,0,1,1
P-H01-W001::C018::C019,P-H01-W001,P-H01,GEO_SW,14,9,P-H01-W001::C016,C016,2022-05-17,168.8916307,23.132332407397957,1.368706262,196.0,1,full,0,1,1
P-H01-W001::C018::C019,P-H01-W001,P-H01,GEO_SW,15,10,P-H01-W001::C018,C018,2022-10-18,176.4139064,17.84098181444804,0.7246197394,154.0,1,full,0,1,1
P-H01-W002::C018::C019,P-H01-W002,P-H01,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H01-W002::C018::C019,P-H01-W002,P-H01,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H01-W002::C018::C019,P-H01-W002,P-H01,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H01-W002::C018::C019,P-H01-W002,P-H01,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H01-W002::C018::C019,P-H01-W002,P-H01,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-H01-W002::C018::C019,P-H01-W002,P-H01,GEO_SW,5,0,,,,,,,,0,,1,0,0
P-H01-W002::C018::C019,P-H01-W002,P-H01,GEO_SW,6,1,P-H01-W002::C001,C001,2018-05-15,20.54638069,,0.7889483627,0.0,0,full,0,1,0
P-H01-W002::C018::C019,P-H01-W002,P-H01,GEO_SW,7,2,P-H01-W002::C003,C003,2018-10-16,24.94786701,10.43923947,1.532867917,154.0,1,full,0,1,1
P-H01-W002::C018::C019,P-H01-W002,P-H01,GEO_SW,8,3,P-H01-W002::C005,C005,2019-05-14,31.91463205,12.117194908857146,0.7987720553,210.0,1,full,0,1,1
P-H01-W002::C018::C019,P-H01-W002,P-H01,GEO_SW,9,4,P-H01-W002::C007,C007,2019-11-05,43.01314897,23.164190314457148,0.8118298028,175.0,1,full,0,1,1
P-H01-W002::C018::C019,P-H01-W002,P-H01,GEO_SW,10,5,P-H01-W002::C008,C008,2020-04-21,50.81494921,16.96194962892857,0.7703333749,168.0,0,full,0,1,0
P-H01-W002::C018::C019,P-H01-W002,P-H01,GEO_SW,11,6,P-H01-W002::C010,C010,2020-10-20,59.49572019,17.421162639807687,1.297571675,182.0,1,full,0,1,1
P-H01-W002::C018::C019,P-H01-W002,P-H01,GEO_SW,12,7,P-H01-W002::C012,C012,2021-05-18,81.22080795,37.786134782571416,0.7777122998,210.0,1,full,0,1,1
P-H01-W002::C018::C019,P-H01-W002,P-H01,GEO_SW,13,8,P-H01-W002::C014,C014,2021-11-02,109.0031826,60.401859172098234,0.7825542852,168.0,1,full,0,1,1
P-H01-W002::C018::C019,P-H01-W002,P-H01,GEO_SW,14,9,P-H01-W002::C016,C016,2022-05-17,163.1736617,100.94779332283161,1.450769379,196.0,1,full,0,1,1
P-H01-W002::C018::C019,P-H01-W002,P-H01,GEO_SW,15,10,P-H01-W002::C018,C018,2022-10-18,215.5977976,124.33711452905847,0.771101411,154.0,1,full,0,1,1
P-H01-W003::C018::C019,P-H01-W003,P-H01,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H01-W003::C018::C019,P-H01-W003,P-H01,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H01-W003::C018::C019,P-H01-W003,P-H01,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H01-W003::C018::C019,P-H01-W003,P-H01,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H01-W003::C018::C019,P-H01-W003,P-H01,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-H01-W003::C018::C019,P-H01-W003,P-H01,GEO_SW,5,0,,,,,,,,0,,1,0,0
P-H01-W003::C018::C019,P-H01-W003,P-H01,GEO_SW,6,1,P-H01-W003::C001,C001,2018-05-15,244.2341197,,0.826809978,0.0,0,full,0,1,0
P-H01-W003::C018::C019,P-H01-W003,P-H01,GEO_SW,7,2,P-H01-W003::C003,C003,2018-10-16,256.410473,28.879305472889648,1.607301406,154.0,1,full,0,1,1
P-H01-W003::C018::C019,P-H01-W003,P-H01,GEO_SW,8,3,P-H01-W003::C005,C005,2019-05-14,274.1554551,30.863593866785642,0.8356758905,210.0,1,full,0,1,1
P-H01-W003::C018::C019,P-H01-W003,P-H01,GEO_SW,9,4,P-H01-W003::C007,C007,2019-11-05,290.3119848,33.720985559571474,0.8410260114,175.0,1,full,0,1,1
P-H01-W003::C018::C019,P-H01-W003,P-H01,GEO_SW,10,5,P-H01-W003::C008,C008,2020-04-21,305.5227537,33.0698413138393,0.8100743858,168.0,0,full,0,1,0
P-H01-W003::C018::C019,P-H01-W003,P-H01,GEO_SW,11,6,P-H01-W003::C010,C010,2020-10-20,316.1104372,21.248084606455983,1.355723618,182.0,1,full,0,1,1
P-H01-W003::C018::C019,P-H01-W003,P-H01,GEO_SW,12,7,P-H01-W003::C012,C012,2021-05-18,332.1408905,27.881538418214344,0.8193599342,210.0,1,full,0,1,1
P-H01-W003::C018::C019,P-H01-W003,P-H01,GEO_SW,13,8,P-H01-W003::C014,C014,2021-11-02,374.7232436,92.57859803437496,0.8187771268,168.0,1,full,0,1,1
P-H01-W003::C018::C019,P-H01-W003,P-H01,GEO_SW,14,9,P-H01-W003::C016,C016,2022-05-17,425.2555199,94.16792815599497,1.512841764,196.0,1,full,0,1,1
P-H01-W003::C018::C019,P-H01-W003,P-H01,GEO_SW,15,10,P-H01-W003::C018,C018,2022-10-18,454.8063924,70.08737779626617,0.8056518467,154.0,1,full,0,1,1
P-H01-W005::C018::C019,P-H01-W005,P-H01,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H01-W005::C018::C019,P-H01-W005,P-H01,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H01-W005::C018::C019,P-H01-W005,P-H01,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H01-W005::C018::C019,P-H01-W005,P-H01,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H01-W005::C018::C019,P-H01-W005,P-H01,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-H01-W005::C018::C019,P-H01-W005,P-H01,GEO_SW,5,0,,,,,,,,0,,1,0,0
P-H01-W005::C018::C019,P-H01-W005,P-H01,GEO_SW,6,1,P-H01-W005::C001,C001,2018-05-15,183.8084848,,0.8327796335,0.0,0,full,0,1,0
P-H01-W005::C018::C019,P-H01-W005,P-H01,GEO_SW,7,2,P-H01-W005::C003,C003,2018-10-16,218.935324,83.31219492077923,1.607077963,154.0,1,full,0,1,1
P-H01-W005::C018::C019,P-H01-W005,P-H01,GEO_SW,8,3,P-H01-W005::C005,C005,2019-05-14,260.3740999,72.07387094035708,0.8418434556,210.0,1,full,0,1,1
P-H01-W005::C018::C019,P-H01-W005,P-H01,GEO_SW,9,4,P-H01-W005::C007,C007,2019-11-05,293.3652132,68.85716647328582,0.8355208907,175.0,1,full,0,1,1
P-H01-W005::C018::C019,P-H01-W005,P-H01,GEO_SW,10,5,P-H01-W005::C008,C008,2020-04-21,323.5629238,65.65305831339285,0.8155698927,168.0,0,full,0,1,0
P-H01-W005::C018::C019,P-H01-W005,P-H01,GEO_SW,11,6,P-H01-W005::C010,C010,2020-10-20,352.270999,57.613321246153845,1.351152631,182.0,1,full,0,1,1
P-H01-W005::C018::C019,P-H01-W005,P-H01,GEO_SW,12,7,P-H01-W005::C012,C012,2021-05-18,385.6129522,57.99118288714281,0.8300235042,210.0,1,full,0,1,1
P-H01-W005::C018::C019,P-H01-W005,P-H01,GEO_SW,13,8,P-H01-W005::C014,C014,2021-11-02,404.8924093,41.91560539151786,0.820359452,168.0,1,full,0,1,1
P-H01-W005::C018::C019,P-H01-W005,P-H01,GEO_SW,14,9,P-H01-W005::C016,C016,2022-05-17,427.1992098,41.56917797257655,1.509148816,196.0,1,full,0,1,1
P-H01-W005::C018::C019,P-H01-W005,P-H01,GEO_SW,15,10,P-H01-W005::C018,C018,2022-10-18,443.7831956,39.33312216525973,0.8048546651,154.0,1,full,0,1,1
P-H01-W006::C018::C019,P-H01-W006,P-H01,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H01-W006::C018::C019,P-H01-W006,P-H01,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H01-W006::C018::C019,P-H01-W006,P-H01,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H01-W006::C018::C019,P-H01-W006,P-H01,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H01-W006::C018::C019,P-H01-W006,P-H01,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-H01-W006::C018::C019,P-H01-W006,P-H01,GEO_SW,5,0,,,,,,,,0,,1,0,0
P-H01-W006::C018::C019,P-H01-W006,P-H01,GEO_SW,6,0,,,,,,,,0,,1,0,0
P-H01-W006::C018::C019,P-H01-W006,P-H01,GEO_SW,7,1,P-H01-W006::C001,C001,2018-05-15,142.0840811,,0.8117262379,0.0,0,full,0,1,0
P-H01-W006::C018::C019,P-H01-W006,P-H01,GEO_SW,8,2,P-H01-W006::C003,C003,2018-10-16,178.5164642,86.40862290438314,1.55390635,154.0,1,full,0,1,1
P-H01-W006::C018::C019,P-H01-W006,P-H01,GEO_SW,9,3,P-H01-W006::C005,C005,2019-05-14,216.6241806,66.28020673857141,0.8216445537,210.0,1,full,0,1,1
P-H01-W006::C018::C019,P-H01-W006,P-H01,GEO_SW,10,4,P-H01-W006::C007,C007,2019-11-05,241.695459,52.327339632000026,0.8093004079,175.0,1,full,0,1,1
P-H01-W006::C018::C019,P-H01-W006,P-H01,GEO_SW,11,5,P-H01-W006::C010,C010,2020-10-20,282.3611215,42.4375235089286,1.305228315,350.0,2,full,0,1,1
P-H01-W006::C018::C019,P-H01-W006,P-H01,GEO_SW,12,6,P-H01-W006::C012,C012,2021-05-18,303.522088,36.804966733928524,0.8109378989,210.0,1,full,0,1,1
P-H01-W006::C018::C019,P-H01-W006,P-H01,GEO_SW,13,7,P-H01-W006::C014,C014,2021-11-02,317.2895087,29.931847682589293,0.7961478453,168.0,1,full,0,1,1
P-H01-W006::C018::C019,P-H01-W006,P-H01,GEO_SW,14,8,P-H01-W006::C016,C016,2022-05-17,331.5753261,26.621912272193853,1.461306554,196.0,1,full,0,1,1
P-H01-W006::C018::C019,P-H01-W006,P-H01,GEO_SW,15,9,P-H01-W006::C018,C018,2022-10-18,341.278389,23.013270936526023,0.7795346806,154.0,1,full,0,1,1
P-H01-W007::C018::C019,P-H01-W007,P-H01,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H01-W007::C018::C019,P-H01-W007,P-H01,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H01-W007::C018::C019,P-H01-W007,P-H01,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H01-W007::C018::C019,P-H01-W007,P-H01,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H01-W007::C018::C019,P-H01-W007,P-H01,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-H01-W007::C018::C019,P-H01-W007,P-H01,GEO_SW,5,0,,,,,,,,0,,1,0,0
P-H01-W007::C018::C019,P-H01-W007,P-H01,GEO_SW,6,0,,,,,,,,0,,1,0,0
P-H01-W007::C018::C019,P-H01-W007,P-H01,GEO_SW,7,1,P-H01-W007::C001,C001,2018-05-15,101.3260855,,0.7624380414,0.0,0,full,0,1,0
P-H01-W007::C018::C019,P-H01-W007,P-H01,GEO_SW,8,2,P-H01-W007::C005,C005,2019-05-14,141.8372783,40.65031090714286,0.7742650299,364.0,3,full,0,1,1
P-H01-W007::C018::C019,P-H01-W007,P-H01,GEO_SW,9,3,P-H01-W007::C007,C007,2019-11-05,157.7919401,33.29965841399999,0.7534085865,175.0,1,full,0,1,1
P-H01-W007::C018::C019,P-H01-W007,P-H01,GEO_SW,10,4,P-H01-W007::C008,C008,2020-04-21,176.2246023,40.07458255089281,0.7398377345,168.0,0,full,0,1,0
P-H01-W007::C018::C019,P-H01-W007,P-H01,GEO_SW,11,5,P-H01-W007::C010,C010,2020-10-20,192.0530747,31.765656835714303,1.204424099,182.0,1,full,0,1,1
P-H01-W007::C018::C019,P-H01-W007,P-H01,GEO_SW,12,6,P-H01-W007::C012,C012,2021-05-18,215.2724398,40.385110013214295,0.764012088,210.0,1,full,0,1,1
P-H01-W007::C018::C019,P-H01-W007,P-H01,GEO_SW,13,7,P-H01-W007::C014,C014,2021-11-02,230.3288835,32.734321794196404,0.741523091,168.0,1,full,0,1,1
P-H01-W007::C018::C019,P-H01-W007,P-H01,GEO_SW,14,8,P-H01-W007::C016,C016,2022-05-17,251.2714767,39.026949828061234,1.356209329,196.0,1,full,0,1,1
P-H01-W007::C018::C019,P-H01-W007,P-H01,GEO_SW,15,9,P-H01-W007::C018,C018,2022-10-18,268.0646335,39.82922416363641,0.7218764117,154.0,1,full,0,1,1
P-H02-W001::C018::C019,P-H02-W001,P-H02,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H02-W001::C018::C019,P-H02-W001,P-H02,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H02-W001::C018::C019,P-H02-W001,P-H02,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H02-W001::C018::C019,P-H02-W001,P-H02,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H02-W001::C018::C019,P-H02-W001,P-H02,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-H02-W001::C018::C019,P-H02-W001,P-H02,GEO_SW,5,0,,,,,,,,0,,1,0,0
P-H02-W001::C018::C019,P-H02-W001,P-H02,GEO_SW,6,1,P-H02-W001::C001,C001,2018-05-15,113.6442745,,1.061704152,0.0,0,full,0,1,0
P-H02-W001::C018::C019,P-H02-W001,P-H02,GEO_SW,7,2,P-H02-W001::C003,C003,2018-10-16,149.532932,85.11903994724024,0.7218195938,154.0,1,full,0,1,1
P-H02-W001::C018::C019,P-H02-W001,P-H02,GEO_SW,8,3,P-H02-W001::C004,C004,2019-02-12,175.9326379,81.02934941155466,0.6872093603,119.0,0,focused,0,1,0
P-H02-W001::C018::C019,P-H02-W001,P-H02,GEO_SW,9,4,P-H02-W001::C005,C005,2019-05-14,192.7161652,67.3646521574176,0.7243365742,91.0,0,full,0,1,0
P-H02-W001::C018::C019,P-H02-W001,P-H02,GEO_SW,10,5,P-H02-W001::C007,C007,2019-11-05,222.5358173,62.23787388299996,0.6931168817,175.0,1,full,0,1,1
P-H02-W001::C018::C019,P-H02-W001,P-H02,GEO_SW,11,6,P-H02-W001::C010,C010,2020-10-20,270.3847508,49.9337798882143,0.8345622468,350.0,2,full,0,1,1
P-H02-W001::C018::C019,P-H02-W001,P-H02,GEO_SW,12,7,P-H02-W001::C012,C012,2021-05-18,293.5343946,40.26384475214282,0.7461527958,210.0,1,full,0,1,1
P-H02-W001::C018::C019,P-H02-W001,P-H02,GEO_SW,13,8,P-H02-W001::C014,C014,2021-11-02,310.0310312,35.86545546517855,0.7225644884,168.0,1,full,0,1,1
P-H02-W001::C018::C019,P-H02-W001,P-H02,GEO_SW,14,9,P-H02-W001::C016,C016,2022-05-17,326.7394378,31.136456686989884,0.7299810702,196.0,1,full,0,1,1
P-H02-W001::C018::C019,P-H02-W001,P-H02,GEO_SW,15,10,P-H02-W001::C018,C018,2022-10-18,337.4835556,25.48239627564928,0.7112686979,154.0,1,full,0,1,1
P-H02-W002::C018::C019,P-H02-W002,P-H02,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H02-W002::C018::C019,P-H02-W002,P-H02,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H02-W002::C018::C019,P-H02-W002,P-H02,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H02-W002::C018::C019,P-H02-W002,P-H02,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H02-W002::C018::C019,P-H02-W002,P-H02,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-H02-W002::C018::C019,P-H02-W002,P-H02,GEO_SW,5,0,,,,,,,,0,,1,0,0
P-H02-W002::C018::C019,P-H02-W002,P-H02,GEO_SW,6,0,,,,,,,,0,,1,0,0
P-H02-W002::C018::C019,P-H02-W002,P-H02,GEO_SW,7,1,P-H02-W002::C001,C001,2018-05-15,282.708122,,1.096076973,0.0,0,full,0,1,0
P-H02-W002::C018::C019,P-H02-W002,P-H02,GEO_SW,8,2,P-H02-W002::C003,C003,2018-10-16,304.3193836,51.25657986623371,0.7437832798,154.0,1,full,0,1,1
P-H02-W002::C018::C019,P-H02-W002,P-H02,GEO_SW,9,3,P-H02-W002::C004,C004,2019-02-12,320.1593366,48.61800700210095,0.7124419699,119.0,0,focused,0,1,0
P-H02-W002::C018::C019,P-H02-W002,P-H02,GEO_SW,10,4,P-H02-W002::C005,C005,2019-05-14,329.3968776,37.07705329945041,0.7500127239,91.0,0,full,0,1,0
P-H02-W002::C018::C019,P-H02-W002,P-H02,GEO_SW,11,5,P-H02-W002::C007,C007,2019-11-05,348.9074231,40.72129567928579,0.7209042308,175.0,1,full,0,1,1
P-H02-W002::C018::C019,P-H02-W002,P-H02,GEO_SW,12,6,P-H02-W002::C008,C008,2020-04-21,365.3918315,35.838870048214304,1.257299118,168.0,0,full,0,1,0
P-H02-W002::C018::C019,P-H02-W002,P-H02,GEO_SW,13,7,P-H02-W002::C012,C012,2021-05-18,397.1879634,29.62637034815049,0.7692655082,392.0,3,full,0,1,1
P-H02-W002::C018::C019,P-H02-W002,P-H02,GEO_SW,14,8,P-H02-W002::C016,C016,2022-05-17,427.2508691,30.166143700343394,0.7543741622,364.0,3,full,0,1,1
P-H02-W002::C018::C019,P-H02-W002,P-H02,GEO_SW,15,9,P-H02-W002::C018,C018,2022-10-18,446.9045261,46.6136248003247,0.7371147589,154.0,1,full,0,1,1
P-H02-W003::C018::C019,P-H02-W003,P-H02,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H02-W003::C018::C019,P-H02-W003,P-H02,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H02-W003::C018::C019,P-H02-W003,P-H02,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H02-W003::C018::C019,P-H02-W003,P-H02,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H02-W003::C018::C019,P-H02-W003,P-H02,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-H02-W003::C018::C019,P-H02-W003,P-H02,GEO_SW,5,0,,,,,,,,0,,1,0,0
