level,design,fold_id,parent_fold_id,held_out_key,held_out_group,validation_target_date,train_origins,validation_origins,train_sequence_pairs_sha256,validation_sequence_pairs_sha256,train_input_date_max,validation_input_date_max,train_target_date_max,validation_target_date_min,forward_only,future_observations_in_inputs,target_observations_in_inputs,held_group_absent_from_train,held_group_validation_contract,preprocessing_fit_role,early_stopping_scope,assignment_source,assignment_sha256,benchmark_plan_sha256,benchmark_plan_id
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V05__inner_2_2022-10-18,lpo_2023-05-16_P-V05,profile_id,P-V05,2022-10-18,585,83,535e6b1004bd8e4c48bc08f67c2583e61a9e0ce226afa1acea5d28224b7f5deb,138f76ca9fb2655d00214a1a67ebbec82e82071700ab7b9956200acca326894d,2022-05-17,2022-07-19,2022-07-19,2022-10-18,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V05__inner_3_2023-01-17,lpo_2023-05-16_P-V05,profile_id,P-V05,2023-01-17,668,12,809dda22d55f3497058070887cedd211b0b281079d71a591793b652e29b1cc0c,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V06__inner_1_2022-07-19,lpo_2023-05-16_P-V06,profile_id,P-V06,2022-07-19,564,13,31b494a533d7bbc5606c548f2413e41209a31026e1adbb1bb25472a295683aad,53847f812e9679d35c8ccc885e67138bccf76ca6efcf704e2cf566c1b506ac17,2022-03-01,2022-05-17,2022-05-17,2022-07-19,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V06__inner_2_2022-10-18,lpo_2023-05-16_P-V06,profile_id,P-V06,2022-10-18,577,84,40da6f651ed6e3a4920a26ce38b653275f30d2741de024e44f36c73cfa5cdaf1,d5c93bceb37e5a840e744187788b809235fe500025160a6faa41d13f92c7b711,2022-05-17,2022-07-19,2022-07-19,2022-10-18,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V06__inner_3_2023-01-17,lpo_2023-05-16_P-V06,profile_id,P-V06,2023-01-17,661,12,0c73f7a7b7f53f82516981b47601dbcdd9fee94471fe985778fd2a51fd1ca100,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-D01__inner_1_2023-01-17,lpo_2023-11-07_P-D01,profile_id,P-D01,2023-01-17,645,12,227b705038d49c8dffe8502eed522ea609c978e7a243039e39f2613ffd7d66a9,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-D01__inner_2_2023-05-16,lpo_2023-11-07_P-D01,profile_id,P-D01,2023-05-16,657,81,2261e63c3e7fb7f7fadca4a7fb4ead141fa9e8b41538f220dcace3f6b4a6b08d,4e7a76a149578ec5a60f29db23779417066c2e175918d54c4783860d169f4ad5,2022-10-18,2023-01-17,2023-01-17,2023-05-16,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-D01__inner_3_2023-07-25,lpo_2023-11-07_P-D01,profile_id,P-D01,2023-07-25,738,14,e01a2324629e36df63fbae862d601f43d0a84f8b38cb1bc31608bd10957df595,a2978995e9b6ca066a670214d386b82d840e3b41bfece585435bacb659354bf4,2023-01-17,2023-05-16,2023-05-16,2023-07-25,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H01__inner_1_2023-01-17,lpo_2023-11-07_P-H01,profile_id,P-H01,2023-01-17,664,6,3016b1cd34555899314aeda1a42d899a65f4efa5ba83cd226d7ac05970c603b2,82930b21a072759151380d7f6ad67e561749b7ad6b60286e973aadccad43ad21,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H01__inner_2_2023-05-16,lpo_2023-11-07_P-H01,profile_id,P-H01,2023-05-16,670,81,448763baa6c43427ce83ecf685eb549bff7c3d873e92b494b33b41087e8d3a98,2a286b93f1ab6486f04efbf7bcc4eee5953861034aa2a0f256598aad7feef14b,2022-10-18,2023-01-17,2023-01-17,2023-05-16,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H01__inner_3_2023-07-25,lpo_2023-11-07_P-H01,profile_id,P-H01,2023-07-25,751,14,5699c58ae70d331da68ca94024f9942e5a2c2e51bb924ab1e80972664c74c302,a2978995e9b6ca066a670214d386b82d840e3b41bfece585435bacb659354bf4,2023-01-17,2023-05-16,2023-05-16,2023-07-25,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H02__inner_1_2023-01-17,lpo_2023-11-07_P-H02,profile_id,P-H02,2023-01-17,664,6,bc6da4ade584083bb48044a92a8e01a116988206c945e52c947d55fdf4a6ec26,890cbc279a468447806e7967f86dbcf89249fa43f1cd2161b90364837aa273a8,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H02__inner_2_2023-05-16,lpo_2023-11-07_P-H02,profile_id,P-H02,2023-05-16,670,81,2f9cb91b8e46265a17a5d190adc5618d261a40b9e8c825a853678340ad4eb7b1,6ede86af95066ebee6095071a5d4f1f471d4c0d2ce2f2d2ee5703b0cf8de5a2d,2022-10-18,2023-01-17,2023-01-17,2023-05-16,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H02__inner_3_2023-07-25,lpo_2023-11-07_P-H02,profile_id,P-H02,2023-07-25,751,7,99d0816f004a400849f70ec1a8b205853461a53c38f0a9968b7d98b901c55b32,be4f54eeb134d175456b2067c70f567901622f70e4873c5e8fae6caee03fb88b,2023-01-17,2023-05-16,2023-05-16,2023-07-25,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H03__inner_1_2023-01-17,lpo_2023-11-07_P-H03,profile_id,P-H03,2023-01-17,642,12,858cb471e8537937b7eaa2509f13fd82e94907358bbc7cd589a36838344c8ef1,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H03__inner_2_2023-05-16,lpo_2023-11-07_P-H03,profile_id,P-H03,2023-05-16,654,82,6486c15129a558020f010acd0e831d8205f170581aa793d8e3240e317f4c447b,9dc07cdaafdeaffa73370a6fcc7456aef0c18763055f787f8ac87f939b95f8d2,2022-10-18,2023-01-17,2023-01-17,2023-05-16,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H03__inner_3_2023-07-25,lpo_2023-11-07_P-H03,profile_id,P-H03,2023-07-25,736,7,573281802d44ff21eb10961ef9b87ae9d523b6c78aeb02efe036ca0e91530513,4c39ba4110a22a830c4ffc2ca554ace0bbfbc38caa4a1d5bc730b1e3e0fe9ac2,2023-01-17,2023-05-16,2023-05-16,2023-07-25,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H04__inner_1_2023-01-17,lpo_2023-11-07_P-H04,profile_id,P-H04,2023-01-17,641,12,835b514c84de58bfd926380c697e53e1fb19a9bf07f01147201f259aa720a487,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H04__inner_2_2023-05-16,lpo_2023-11-07_P-H04,profile_id,P-H04,2023-05-16,653,81,83dfb8bc9e9ac0a03fa4180e6c490403215ef9e68431a643cfdd496816b3b6b2,97b9401f08b3c70b577ee025b6f2031b5a3524c5d0fcb570f41bac152a0f7cb8,2022-10-18,2023-01-17,2023-01-17,2023-05-16,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H04__inner_3_2023-07-25,lpo_2023-11-07_P-H04,profile_id,P-H04,2023-07-25,734,14,d960d1f0d4fcc926774d205b0f03e611b0810df4db4296bf4a431a42fcf6ba41,a2978995e9b6ca066a670214d386b82d840e3b41bfece585435bacb659354bf4,2023-01-17,2023-05-16,2023-05-16,2023-07-25,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H05__inner_1_2023-01-17,lpo_2023-11-07_P-H05,profile_id,P-H05,2023-01-17,663,12,6b61ee241f07ef84b0f7aa394883a1aa5dade4ad26413a2a7eff1f81a54d3cff,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H05__inner_2_2023-05-16,lpo_2023-11-07_P-H05,profile_id,P-H05,2023-05-16,675,84,1caccd07b86bab8d9ec31d1a956cd0fc65bbf54b5b7b32b14af311363bcf5b3e,27d5b2b2cc64ac53ece0f94327e25ddc85b9cda97f3db2258e3c8b1ce070108b,2022-10-18,2023-01-17,2023-01-17,2023-05-16,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H05__inner_3_2023-07-25,lpo_2023-11-07_P-H05,profile_id,P-H05,2023-07-25,759,14,133c91dffa371d2e607abe4479ba519ba32465044469387d4d2cdd41085ed1f7,a2978995e9b6ca066a670214d386b82d840e3b41bfece585435bacb659354bf4,2023-01-17,2023-05-16,2023-05-16,2023-07-25,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H06__inner_1_2023-01-17,lpo_2023-11-07_P-H06,profile_id,P-H06,2023-01-17,664,12,f17d4b06498badd241886ae657227f1e56fe6d2a16c23d2890e37589b5bb0a29,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H06__inner_2_2023-05-16,lpo_2023-11-07_P-H06,profile_id,P-H06,2023-05-16,676,83,b9f051c8eb9f58cc159271d1f8c968e9688c104f245e16e07dd5a720d6602ae7,506455dd64250cc40b228b7b480defd391f708817c0e4b9dfd07d4333747dfbc,2022-10-18,2023-01-17,2023-01-17,2023-05-16,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H06__inner_3_2023-07-25,lpo_2023-11-07_P-H06,profile_id,P-H06,2023-07-25,759,14,d12f7efc53dbf7ba4d38bcd10a8bd090bbc97b20b961405d78c918623b7e7151,a2978995e9b6ca066a670214d386b82d840e3b41bfece585435bacb659354bf4,2023-01-17,2023-05-16,2023-05-16,2023-07-25,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H07__inner_1_2023-01-17,lpo_2023-11-07_P-H07,profile_id,P-H07,2023-01-17,678,12,060c769906cb4141e0fc54fe81ff465235dad465eda4e926cb84cd049c12ff9e,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H07__inner_2_2023-05-16,lpo_2023-11-07_P-H07,profile_id,P-H07,2023-05-16,690,82,34b022d3e52ed56f1109f55a17971af3da31d07bcb8a13e61b4554ce20653870,dab7d2e9e1e83e7f78fb69ffc6e4387a3691716dcdeb6086db0dc3734843f39a,2022-10-18,2023-01-17,2023-01-17,2023-05-16,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-H07__inner_3_2023-07-25,lpo_2023-11-07_P-H07,profile_id,P-H07,2023-07-25,772,14,d81d38f189816b656db0ab5ef63b3588fc2d4fc9aa10b30c2d140345ad595fad,a2978995e9b6ca066a670214d386b82d840e3b41bfece585435bacb659354bf4,2023-01-17,2023-05-16,2023-05-16,2023-07-25,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-V01__inner_1_2023-01-17,lpo_2023-11-07_P-V01,profile_id,P-V01,2023-01-17,650,12,46ce0ccf42a89e208cae81737f0dd6985f6dc6a87d179cfdce1f3456b0a87a7f,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-V01__inner_2_2023-05-16,lpo_2023-11-07_P-V01,profile_id,P-V01,2023-05-16,662,82,4aa38120a06b89a8edc90b4b0cccfbf5f6b075b9b34def4457d22be535f3840d,33c7178d6fa9b6b7dc2828374db1434d7c3f7bbdc9d3c204c9e82021c190fe31,2022-10-18,2023-01-17,2023-01-17,2023-05-16,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-V01__inner_3_2023-07-25,lpo_2023-11-07_P-V01,profile_id,P-V01,2023-07-25,744,14,33d187816e68ea7ce51d35d1e1917a586baff347fa89ff06e018f5a5fe9c3dc7,a2978995e9b6ca066a670214d386b82d840e3b41bfece585435bacb659354bf4,2023-01-17,2023-05-16,2023-05-16,2023-07-25,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-V02__inner_1_2023-01-17,lpo_2023-11-07_P-V02,profile_id,P-V02,2023-01-17,649,12,e3ae3344d26ae2f535662d200d65cd6fb5dc2b9d70522290796875249144e98c,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-V02__inner_2_2023-05-16,lpo_2023-11-07_P-V02,profile_id,P-V02,2023-05-16,661,81,d93bbdbc38006d94673d3a091e206f258762c907ae25d4e2d43b4e0b69d8cf29,6c2d41a70d0e771b45296b517dc8056185f6e41025abade81d844eec6e2f505a,2022-10-18,2023-01-17,2023-01-17,2023-05-16,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-V02__inner_3_2023-07-25,lpo_2023-11-07_P-V02,profile_id,P-V02,2023-07-25,742,14,55651be733d3306b13b818512b31b30890cea614f5a850e19c1324207f8bef62,a2978995e9b6ca066a670214d386b82d840e3b41bfece585435bacb659354bf4,2023-01-17,2023-05-16,2023-05-16,2023-07-25,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-V03__inner_1_2023-01-17,lpo_2023-11-07_P-V03,profile_id,P-V03,2023-01-17,660,12,b129ee2f7ed4de552142a191456888a9c600cb763d8a6f549e918e2603466458,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-11-07_P-V03__inner_2_2023-05-16,lpo_2023-11-07_P-V03,profile_id,P-V03,2023-05-16,672,81,87bcd6469176891f8e2532525b482d61a6daf999dfe5c031f813ef5901c46634,02b9e099f4d9141b5a2682a50a4edf941f3526bb653218506a3979f54d6811cc,2022-10-18,2023-01-17,2023-01-17,2023-05-16,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
