acquisition_id,date,insar_point_id,true_vertical_settlement_relative_mm,true_east_displacement_relative_mm,true_LOS_relative_mm,use_class
TSX-2020-17,2020-10-21,PS-00445,4.356937929,-0.1702792251,-3.624924446,evaluation_only
TSX-2020-18,2020-11-01,PS-00445,4.733221776,-0.1849852693,-3.937988468,evaluation_only
TSX-2021-01,2021-04-26,PS-00445,15.87451419,-0.6204127803,-13.20742124,evaluation_only
TSX-2021-02,2021-05-07,PS-00445,16.90868658,-0.6608306325,-14.0678413,evaluation_only
TSX-2021-03,2021-05-18,PS-00445,17.99640663,-0.7033412513,-14.97281242,evaluation_only
TSX-2021-04,2021-05-29,PS-00445,19.13645112,-0.7478968303,-15.92131689,evaluation_only
TSX-2021-05,2021-06-09,PS-00445,20.32713319,-0.7944314432,-16.91195128,evaluation_only
TSX-2021-06,2021-06-20,PS-00445,21.56757175,-0.8429106551,-17.94398252,evaluation_only
TSX-2021-07,2021-07-01,PS-00445,22.85865094,-0.8933690201,-19.01814621,evaluation_only
TSX-2021-08,2021-07-12,PS-00445,24.19880476,-0.945745335,-20.13313945,evaluation_only
TSX-2021-09,2021-07-23,PS-00445,25.58524316,-0.9999305589,-21.28664096,evaluation_only
TSX-2021-10,2021-08-03,PS-00445,27.01487066,-1.055803713,-22.47607531,evaluation_only
TSX-2021-11,2021-08-14,PS-00445,28.48555959,-1.113281642,-23.69967234,evaluation_only
TSX-2021-12,2021-08-25,PS-00445,29.9961392,-1.172318592,-24.95645796,evaluation_only
TSX-2021-13,2021-09-05,PS-00445,31.54332403,-1.232786158,-26.24369872,evaluation_only
TSX-2021-14,2021-09-16,PS-00445,33.12475036,-1.294591962,-27.55942804,evaluation_only
TSX-2021-15,2021-09-27,PS-00445,34.73895084,-1.357678655,-28.90242508,evaluation_only
TSX-2021-16,2021-10-08,PS-00445,36.38408309,-1.421974234,-30.27115703,evaluation_only
TSX-2020-01,2020-04-28,PS-00446,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00446,1.611469467,-0.1060171667,-1.366021512,evaluation_only
TSX-2020-03,2020-05-20,PS-00446,3.204354336,-0.2108116689,-2.716289104,evaluation_only
TSX-2020-04,2020-05-31,PS-00446,4.778915105,-0.3144006446,-4.051023597,evaluation_only
TSX-2020-05,2020-06-11,PS-00446,6.335408557,-0.4168009874,-5.370442663,evaluation_only
TSX-2020-06,2020-06-22,PS-00446,7.874091194,-0.5180295722,-6.674763734,evaluation_only
TSX-2020-07,2020-07-03,PS-00446,9.395221936,-0.6181034332,-7.964206295,evaluation_only
TSX-2020-08,2020-07-14,PS-00446,10.89905351,-0.7170391968,-9.238984574,evaluation_only
TSX-2020-09,2020-07-25,PS-00446,12.38583444,-0.8148532141,-10.49930926,evaluation_only
TSX-2020-10,2020-08-05,PS-00446,13.85580948,-0.9115615857,-11.74538779,evaluation_only
TSX-2020-11,2020-08-16,PS-00446,15.30922542,-1.007180549,-12.97742941,evaluation_only
TSX-2020-12,2020-08-27,PS-00446,16.74633176,-1.101726519,-14.19564559,evaluation_only
TSX-2020-13,2020-09-07,PS-00446,18.16736737,-1.195215208,-15.40023882,evaluation_only
TSX-2020-14,2020-09-18,PS-00446,19.57257504,-1.287662592,-16.59141491,evaluation_only
TSX-2020-15,2020-09-29,PS-00446,20.96220222,-1.379084949,-17.76938363,evaluation_only
TSX-2020-16,2020-10-10,PS-00446,22.3364964,-1.469498561,-18.93435477,evaluation_only
TSX-2020-17,2020-10-21,PS-00446,23.69569893,-1.558919306,-20.0865329,evaluation_only
TSX-2020-18,2020-11-01,PS-00446,25.04003521,-1.647362014,-21.22610912,evaluation_only
TSX-2021-01,2021-04-26,PS-00446,44.79523865,-2.947039568,-37.97233573,evaluation_only
TSX-2021-02,2021-05-07,PS-00446,45.92217664,-3.021179833,-38.92762627,evaluation_only
TSX-2021-03,2021-05-18,PS-00446,47.03816996,-3.094600057,-39.87363916,evaluation_only
TSX-2021-04,2021-05-29,PS-00446,48.14335876,-3.167309462,-40.8104932,evaluation_only
TSX-2021-05,2021-06-09,PS-00446,49.23787162,-3.239316506,-41.73829738,evaluation_only
TSX-2021-06,2021-06-20,PS-00446,50.32185027,-3.310630512,-42.65717184,evaluation_only
TSX-2021-07,2021-07-01,PS-00446,51.39546622,-3.381262767,-43.567262,evaluation_only
TSX-2021-08,2021-07-12,PS-00446,52.45884514,-3.451221536,-44.46867434,evaluation_only
TSX-2021-09,2021-07-23,PS-00446,53.5120894,-3.520513554,-45.36149567,evaluation_only
TSX-2021-10,2021-08-03,PS-00446,54.55529408,-3.589145078,-46.24580659,evaluation_only
TSX-2021-11,2021-08-14,PS-00446,55.58856898,-3.65712333,-47.12170016,evaluation_only
TSX-2021-12,2021-08-25,PS-00446,56.61203848,-3.724456493,-47.98928182,evaluation_only
TSX-2021-13,2021-09-05,PS-00446,57.62578841,-3.791150214,-48.84862432,evaluation_only
TSX-2021-14,2021-09-16,PS-00446,58.6299186,-3.857211061,-49.6998123,evaluation_only
TSX-2021-15,2021-09-27,PS-00446,59.62454249,-3.922646497,-50.54294192,evaluation_only
TSX-2021-16,2021-10-08,PS-00446,60.60976516,-3.987463435,-51.37810224,evaluation_only
TSX-2020-01,2020-04-28,PS-00447,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00447,0.4341901484,-0.003029437096,-0.3530478673,evaluation_only
TSX-2020-03,2020-05-20,PS-00447,0.8651787709,-0.006036536465,-0.7034925159,evaluation_only
TSX-2020-04,2020-05-31,PS-00447,1.293046648,-0.00902186173,-1.05139963,evaluation_only
TSX-2020-05,2020-06-11,PS-00447,1.717872657,-0.01198596323,-1.396833346,evaluation_only
TSX-2020-06,2020-06-22,PS-00447,2.139749876,-0.0149294904,-1.739869348,evaluation_only
TSX-2020-07,2020-07-03,PS-00447,2.558798274,-0.01785328028,-2.080605184,evaluation_only
TSX-2020-08,2020-07-14,PS-00447,2.975123409,-0.02075806937,-2.419126685,evaluation_only
TSX-2020-09,2020-07-25,PS-00447,3.388825859,-0.02364455944,-2.755515634,evaluation_only
TSX-2020-10,2020-08-05,PS-00447,3.800002783,-0.02651342837,-3.089851032,evaluation_only
TSX-2020-11,2020-08-16,PS-00447,4.208775796,-0.0293655247,-3.422231767,evaluation_only
TSX-2020-12,2020-08-27,PS-00447,4.615293583,-0.03220188584,-3.752778737,evaluation_only
TSX-2020-13,2020-09-07,PS-00447,5.019668359,-0.03502329473,-4.081583185,evaluation_only
TSX-2020-14,2020-09-18,PS-00447,5.42204505,-0.03783076256,-4.408762954,evaluation_only
TSX-2020-15,2020-09-29,PS-00447,5.822604462,-0.04062555085,-4.734465061,evaluation_only
TSX-2020-16,2020-10-10,PS-00447,6.221541107,-0.04340901675,-5.058847667,evaluation_only
TSX-2020-17,2020-10-21,PS-00447,6.619033713,-0.04618240728,-5.382056098,evaluation_only
TSX-2020-18,2020-11-01,PS-00447,7.015198285,-0.04894653184,-5.704184681,evaluation_only
TSX-2021-01,2021-04-26,PS-00447,13.42874424,-0.09369520731,-10.91915497,evaluation_only
TSX-2021-02,2021-05-07,PS-00447,13.83603463,-0.09653695905,-11.25033015,evaluation_only
TSX-2021-03,2021-05-18,PS-00447,14.24550117,-0.09939389424,-11.5832748,evaluation_only
TSX-2021-04,2021-05-29,PS-00447,14.65707304,-0.1022655188,-11.91793134,evaluation_only
TSX-2021-05,2021-06-09,PS-00447,15.07560298,-0.1051856913,-12.25824561,evaluation_only
TSX-2021-06,2021-06-20,PS-00447,15.50104759,-0.1081541089,-12.60418232,evaluation_only
TSX-2021-07,2021-07-01,PS-00447,15.92854648,-0.1111368597,-12.95178941,evaluation_only
TSX-2021-08,2021-07-12,PS-00447,16.35799904,-0.1141332416,-13.30098505,evaluation_only
TSX-2021-09,2021-07-23,PS-00447,16.78920344,-0.1171418465,-13.65160515,evaluation_only
TSX-2021-10,2021-08-03,PS-00447,17.22193235,-0.1201610883,-14.00346487,evaluation_only
TSX-2021-11,2021-08-14,PS-00447,17.65603788,-0.1231899349,-14.35644393,evaluation_only
TSX-2021-12,2021-08-25,PS-00447,18.09145063,-0.1262279023,-14.71048591,evaluation_only
TSX-2021-13,2021-09-05,PS-00447,18.52792664,-0.1292732884,-15.06539245,evaluation_only
TSX-2021-14,2021-09-16,PS-00447,18.96529757,-0.1323249185,-15.42102668,evaluation_only
TSX-2021-15,2021-09-27,PS-00447,19.40346863,-0.1353821313,-15.77731149,evaluation_only
TSX-2021-16,2021-10-08,PS-00447,19.84231376,-0.1384440472,-16.13414441,evaluation_only
TSX-2020-01,2020-04-28,PS-00448,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00448,0.06171576758,0.003897511357,-0.0476382051,evaluation_only
TSX-2020-03,2020-05-20,PS-00448,0.1234322061,0.007795065083,-0.09527692807,evaluation_only
TSX-2020-04,2020-05-31,PS-00448,0.1851493848,0.01169266556,-0.1429162224,evaluation_only
TSX-2020-05,2020-06-11,PS-00448,0.2468673704,0.01559031699,-0.1905561396,evaluation_only
TSX-2020-06,2020-06-22,PS-00448,0.3085862609,0.01948802556,-0.2381967553,evaluation_only
TSX-2020-07,2020-07-03,PS-00448,0.3703062121,0.02338580113,-0.2858381897,evaluation_only
TSX-2020-08,2020-07-14,PS-00448,0.4320273509,0.02728365169,-0.3334805409,evaluation_only
TSX-2020-09,2020-07-25,PS-00448,0.493749795,0.03118158469,-0.3811238995,evaluation_only
TSX-2020-10,2020-08-05,PS-00448,0.5554736562,0.03507960717,-0.428768352,evaluation_only
TSX-2020-11,2020-08-16,PS-00448,0.6171990989,0.03897772954,-0.4764140253,evaluation_only
TSX-2020-12,2020-08-27,PS-00448,0.6789263458,0.04287596585,-0.5240610913,evaluation_only
TSX-2020-13,2020-09-07,PS-00448,0.7406555443,0.0467743254,-0.5717096637,evaluation_only
TSX-2020-14,2020-09-18,PS-00448,0.8023869116,0.05067282192,-0.6193599101,evaluation_only
TSX-2020-15,2020-09-29,PS-00448,0.8641207417,0.05457147397,-0.6670120576,evaluation_only
TSX-2020-16,2020-10-10,PS-00448,0.9258573586,0.05847030201,-0.7146663563,evaluation_only
TSX-2020-17,2020-10-21,PS-00448,0.9875970544,0.0623693245,-0.7623230315,evaluation_only
TSX-2020-18,2020-11-01,PS-00448,1.04933999,0.0662685516,-0.8099822076,evaluation_only
TSX-2021-01,2021-04-26,PS-00448,2.038117099,0.1287123996,-1.573216119,evaluation_only
TSX-2021-02,2021-05-07,PS-00448,2.099974389,0.1326188485,-1.620963565,evaluation_only
TSX-2021-03,2021-05-18,PS-00448,2.161840979,0.1365258847,-1.66871819,evaluation_only
TSX-2021-04,2021-05-29,PS-00448,2.223716657,0.1404334947,-1.716479829,evaluation_only
TSX-2021-05,2021-06-09,PS-00448,2.28657308,0.1444030415,-1.764998502,evaluation_only
TSX-2021-06,2021-06-20,PS-00448,2.350410095,0.1484345151,-1.814274092,evaluation_only
TSX-2021-07,2021-07-01,PS-00448,2.414255902,0.152466544,-1.863556468,evaluation_only
TSX-2021-08,2021-07-12,PS-00448,2.478110229,0.156499111,-1.91284542,evaluation_only
TSX-2021-09,2021-07-23,PS-00448,2.541972591,0.1605321854,-1.962140574,evaluation_only
TSX-2021-10,2021-08-03,PS-00448,2.60584245,0.1645657332,-2.011441516,evaluation_only
TSX-2021-11,2021-08-14,PS-00448,2.669719436,0.1685997311,-2.060747959,evaluation_only
TSX-2021-12,2021-08-25,PS-00448,2.733603346,0.1726341663,-2.110059746,evaluation_only
TSX-2021-13,2021-09-05,PS-00448,2.797493609,0.1766690027,-2.159376437,evaluation_only
TSX-2021-14,2021-09-16,PS-00448,2.861389815,0.1807042144,-2.208697716,evaluation_only
TSX-2021-15,2021-09-27,PS-00448,2.925291709,0.1847397854,-2.258023385,evaluation_only
TSX-2021-16,2021-10-08,PS-00448,2.989198972,0.1887756953,-2.307353198,evaluation_only
TSX-2020-01,2020-04-28,PS-00449,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00449,1.907606466,-0.1518634579,-1.632549151,evaluation_only
TSX-2020-03,2020-05-20,PS-00449,3.792826258,-0.3019447255,-3.245939556,evaluation_only
TSX-2020-04,2020-05-31,PS-00449,5.655963894,-0.4502680452,-4.840431826,evaluation_only
TSX-2020-05,2020-06-11,PS-00449,7.497319749,-0.5968573299,-6.416283026,evaluation_only
TSX-2020-06,2020-06-22,PS-00449,9.317190176,-0.741736172,-7.973746775,evaluation_only
TSX-2020-07,2020-07-03,PS-00449,11.11586761,-0.8849278522,-9.513073346,evaluation_only
TSX-2020-08,2020-07-14,PS-00449,12.89364047,-1.026455331,-11.03450956,evaluation_only
TSX-2020-09,2020-07-25,PS-00449,14.65079321,-1.166341254,-12.53829888,evaluation_only
TSX-2020-10,2020-08-05,PS-00449,16.38760645,-1.304607961,-14.02468143,evaluation_only
TSX-2020-11,2020-08-16,PS-00449,18.10435706,-1.441277493,-15.49389419,evaluation_only
TSX-2020-12,2020-08-27,PS-00449,19.80131828,-1.576371604,-16.94617098,evaluation_only
TSX-2020-13,2020-09-07,PS-00449,21.4787595,-1.709911739,-18.38174236,evaluation_only
TSX-2020-14,2020-09-18,PS-00449,23.13694658,-1.841919062,-19.80083584,evaluation_only
TSX-2020-15,2020-09-29,PS-00449,24.77614192,-1.972414464,-21.203676,evaluation_only
TSX-2020-16,2020-10-10,PS-00449,26.3966044,-2.101418553,-22.59048439,evaluation_only
TSX-2020-17,2020-10-21,PS-00449,27.99858935,-2.228951657,-23.96147951,evaluation_only
TSX-2020-18,2020-11-01,PS-00449,29.58234838,-2.355033806,-25.31687671,evaluation_only
TSX-2021-01,2021-04-26,PS-00449,52.71207659,-4.196378218,-45.111535,evaluation_only
TSX-2021-02,2021-05-07,PS-00449,54.02141923,-4.300614235,-46.23208384,evaluation_only
TSX-2021-03,2021-05-18,PS-00449,55.31652933,-4.403717209,-47.34045233,evaluation_only
TSX-2021-04,2021-05-29,PS-00449,56.59760024,-4.50570253,-48.43680593,evaluation_only
TSX-2021-05,2021-06-09,PS-00449,57.86482245,-4.606585364,-49.52130768,evaluation_only
TSX-2021-06,2021-06-20,PS-00449,59.11838418,-4.706380695,-50.59411864,evaluation_only
TSX-2021-07,2021-07-01,PS-00449,60.35847173,-4.805103354,-51.65539827,evaluation_only
TSX-2021-08,2021-07-12,PS-00449,61.585268,-4.902767903,-52.70530309,evaluation_only
TSX-2021-09,2021-07-23,PS-00449,62.798953,-4.999388671,-53.74398714,evaluation_only
TSX-2021-10,2021-08-03,PS-00449,63.99970417,-5.094979783,-54.77160229,evaluation_only
TSX-2021-11,2021-08-14,PS-00449,65.18769685,-5.1895552,-55.78829859,evaluation_only
TSX-2021-12,2021-08-25,PS-00449,66.36310429,-5.283128713,-56.79422432,evaluation_only
TSX-2021-13,2021-09-05,PS-00449,67.5260967,-5.375713872,-57.78952513,evaluation_only
TSX-2021-14,2021-09-16,PS-00449,68.67684225,-5.467324066,-58.77434496,evaluation_only
TSX-2021-15,2021-09-27,PS-00449,69.81550712,-5.557972524,-59.74882601,evaluation_only
TSX-2021-16,2021-10-08,PS-00449,70.94225509,-5.647672284,-60.71310847,evaluation_only
TSX-2020-01,2020-04-28,PS-00450,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00450,1.021279076,-0.06943921661,-0.8670474759,evaluation_only
TSX-2020-03,2020-05-20,PS-00450,2.031395001,-0.1381194238,-1.724617638,evaluation_only
TSX-2020-04,2020-05-31,PS-00450,3.030771939,-0.2060694615,-2.573070595,evaluation_only
TSX-2020-05,2020-06-11,PS-00450,4.019827322,-0.2733177118,-3.412760738,evaluation_only
TSX-2020-06,2020-06-22,PS-00450,4.99905729,-0.3398979086,-4.244109282,evaluation_only
TSX-2020-07,2020-07-03,PS-00450,5.969106412,-0.4058538776,-5.067663452,evaluation_only
TSX-2020-08,2020-07-14,PS-00450,6.930554281,-0.4712250268,-5.883915315,evaluation_only
TSX-2020-09,2020-07-25,PS-00450,7.883965148,-0.5360497209,-6.693343908,evaluation_only
TSX-2020-10,2020-08-05,PS-00450,8.829892993,-0.6003656264,-7.496419551,evaluation_only
TSX-2020-11,2020-08-16,PS-00450,9.769041472,-0.6642205865,-8.293739635,evaluation_only
TSX-2020-12,2020-08-27,PS-00450,10.70228355,-0.7276739564,-9.086045292,evaluation_only
TSX-2020-13,2020-09-07,PS-00450,11.63030479,-0.7907723485,-9.873918547,evaluation_only
TSX-2020-14,2020-09-18,PS-00450,12.55400479,-0.8535769295,-10.65812315,evaluation_only
TSX-2020-15,2020-09-29,PS-00450,13.47452379,-0.9161652271,-11.43962715,evaluation_only
TSX-2020-16,2020-10-10,PS-00450,14.39313209,-0.9786236106,-12.21950899,evaluation_only
TSX-2020-17,2020-10-21,PS-00450,15.31104666,-1.041034826,-12.99880187,evaluation_only
TSX-2020-18,2020-11-01,PS-00450,16.22913179,-1.103457639,-13.77823955,evaluation_only
TSX-2021-01,2021-04-26,PS-00450,33.43751453,-2.273496901,-28.38784546,evaluation_only
TSX-2021-02,2021-05-07,PS-00450,34.69199666,-2.358792153,-29.45287811,evaluation_only
TSX-2021-03,2021-05-18,PS-00450,35.99015364,-2.447056964,-30.55498992,evaluation_only
TSX-2021-04,2021-05-29,PS-00450,37.33289569,-2.538353219,-31.69495365,evaluation_only
TSX-2021-05,2021-06-09,PS-00450,38.72032822,-2.632688089,-32.87285879,evaluation_only
TSX-2021-06,2021-06-20,PS-00450,40.15349299,-2.730132403,-34.08958978,evaluation_only
TSX-2021-07,2021-07-01,PS-00450,41.63543695,-2.830893331,-35.34773342,evaluation_only
TSX-2021-08,2021-07-12,PS-00450,43.16629463,-2.93498002,-36.64740391,evaluation_only
TSX-2021-09,2021-07-23,PS-00450,44.74463351,-3.042295071,-37.9873851,evaluation_only
TSX-2021-10,2021-08-03,PS-00450,46.3683178,-3.152693264,-39.36586371,evaluation_only
TSX-2021-11,2021-08-14,PS-00450,48.03613726,-3.266092314,-40.78181228,evaluation_only
TSX-2021-12,2021-08-25,PS-00450,49.74781505,-3.382473397,-42.23499578,evaluation_only
TSX-2021-13,2021-09-05,PS-00450,51.50022433,-3.501623912,-43.72275959,evaluation_only
TSX-2021-14,2021-09-16,PS-00450,53.2911868,-3.62339575,-45.24325436,evaluation_only
TSX-2021-15,2021-09-27,PS-00450,55.11947645,-3.747705553,-46.79543922,evaluation_only
TSX-2021-16,2021-10-08,PS-00450,56.98324009,-3.874427319,-48.37774087,evaluation_only
TSX-2020-01,2020-04-28,PS-00451,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00451,1.211515515,-0.07594633708,-1.024776778,evaluation_only
TSX-2020-03,2020-05-20,PS-00451,2.409149195,-0.1510224628,-2.037811417,evaluation_only
TSX-2020-04,2020-05-31,PS-00451,3.593105016,-0.2252411639,-3.039276455,evaluation_only
TSX-2020-05,2020-06-11,PS-00451,4.763584028,-0.2986150435,-4.029341952,evaluation_only
TSX-2020-06,2020-06-22,PS-00451,5.920789835,-0.371156865,-5.008180128,evaluation_only
TSX-2020-07,2020-07-03,PS-00451,7.064933011,-0.4428798287,-5.975969102,evaluation_only
TSX-2020-08,2020-07-14,PS-00451,8.196217347,-0.5137967097,-6.932881252,evaluation_only
TSX-2020-09,2020-07-25,PS-00451,9.314843062,-0.5839200589,-7.879085936,evaluation_only
TSX-2020-10,2020-08-05,PS-00451,10.42100725,-0.6532622317,-8.814749868,evaluation_only
TSX-2020-11,2020-08-16,PS-00451,11.51491377,-0.7218360073,-9.740045485,evaluation_only
TSX-2020-12,2020-08-27,PS-00451,12.59677436,-0.7896546595,-10.65515189,evaluation_only
TSX-2020-13,2020-09-07,PS-00451,13.66678649,-0.8567305662,-11.56023612,evaluation_only
TSX-2020-14,2020-09-18,PS-00451,14.72515797,-0.9230767555,-12.45547395,evaluation_only
TSX-2020-15,2020-09-29,PS-00451,15.77210847,-0.9887069967,-13.34105118,evaluation_only
TSX-2020-16,2020-10-10,PS-00451,16.80786222,-1.053635347,-14.21715749,evaluation_only
TSX-2020-17,2020-10-21,PS-00451,17.83263714,-1.117875466,-15.08397721,evaluation_only
TSX-2020-18,2020-11-01,PS-00451,18.8466272,-1.181439515,-15.94167442,evaluation_only
TSX-2021-01,2021-04-26,PS-00451,33.88562893,-2.12419021,-28.66261735,evaluation_only
TSX-2021-02,2021-05-07,PS-00451,34.75362989,-2.178602632,-29.3968277,evaluation_only
TSX-2021-03,2021-05-18,PS-00451,35.61522013,-2.232613185,-30.12561545,evaluation_only
TSX-2021-04,2021-05-29,PS-00451,36.47053336,-2.286230251,-30.84909371,evaluation_only
TSX-2021-05,2021-06-09,PS-00451,37.31966546,-2.339459839,-31.56734357,evaluation_only
TSX-2021-06,2021-06-20,PS-00451,38.16275589,-2.392310694,-32.28048301,evaluation_only
TSX-2021-07,2021-07-01,PS-00451,39.00003729,-2.444797397,-32.98870881,evaluation_only
TSX-2021-08,2021-07-12,PS-00451,39.83160561,-2.496925964,-33.69210211,evaluation_only
TSX-2021-09,2021-07-23,PS-00451,40.65748485,-2.5486979,-34.39068323,evaluation_only
TSX-2021-10,2021-08-03,PS-00451,41.47766905,-2.60011283,-35.08444712,evaluation_only
TSX-2021-11,2021-08-14,PS-00451,42.29219539,-2.651173086,-35.77342524,evaluation_only
TSX-2021-12,2021-08-25,PS-00451,43.10114444,-2.701883718,-36.45768573,evaluation_only
TSX-2021-13,2021-09-05,PS-00451,43.90446871,-2.752241748,-37.13718842,evaluation_only
TSX-2021-14,2021-09-16,PS-00451,44.70216416,-2.802246926,-37.81192991,evaluation_only
TSX-2021-15,2021-09-27,PS-00451,45.49427011,-2.851901713,-38.48194343,evaluation_only
TSX-2021-16,2021-10-08,PS-00451,46.28079774,-2.901206812,-39.14723846,evaluation_only
TSX-2020-01,2020-04-28,PS-00452,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00452,2.175698638,-0.1715607643,-1.86101806,evaluation_only
TSX-2020-03,2020-05-20,PS-00452,4.325795383,-0.3411027378,-3.700137138,evaluation_only
TSX-2020-04,2020-05-31,PS-00452,6.45064095,-0.5086535756,-5.517657224,evaluation_only
TSX-2020-05,2020-06-11,PS-00452,8.550581229,-0.6742405521,-7.313874179,evaluation_only
TSX-2020-06,2020-06-22,PS-00452,10.62595849,-0.8378906561,-9.089080768,evaluation_only
TSX-2020-07,2020-07-03,PS-00452,12.67711232,-0.9996306663,-10.84356747,evaluation_only
TSX-2020-08,2020-07-14,PS-00452,14.70437682,-1.159486926,-12.57762005,evaluation_only
TSX-2020-09,2020-07-25,PS-00452,16.70808127,-1.317485401,-14.29152018,evaluation_only
TSX-2020-10,2020-08-05,PS-00452,18.68855033,-1.473651692,-15.98554555,evaluation_only
TSX-2020-11,2020-08-16,PS-00452,20.64610609,-1.628011195,-17.65997167,evaluation_only
TSX-2020-12,2020-08-27,PS-00452,22.58106826,-1.780589123,-19.315072,evaluation_only
TSX-2020-13,2020-09-07,PS-00452,24.4937498,-1.931410151,-20.95111424,evaluation_only
TSX-2020-14,2020-09-18,PS-00452,26.3844618,-2.080498812,-22.5683645,evaluation_only
TSX-2020-15,2020-09-29,PS-00452,28.25351382,-2.227879515,-24.16708756,evaluation_only
TSX-2020-16,2020-10-10,PS-00452,30.10121236,-2.373576426,-25.74754557,evaluation_only
TSX-2020-17,2020-10-21,PS-00452,31.92785879,-2.517613313,-27.30999633,evaluation_only
TSX-2020-18,2020-11-01,PS-00452,33.73374616,-2.660013281,-28.8546905,evaluation_only
TSX-2021-01,2021-04-26,PS-00452,60.125921,-4.741120292,-51.42965248,evaluation_only
TSX-2021-02,2021-05-07,PS-00452,61.62131072,-4.859036532,-52.7087576,evaluation_only
TSX-2021-03,2021-05-18,PS-00452,63.10070248,-4.975691281,-53.97417861,evaluation_only
TSX-2021-04,2021-05-29,PS-00452,64.56431089,-5.091101465,-55.2260991,evaluation_only
TSX-2021-05,2021-06-09,PS-00452,66.01234389,-5.205283477,-56.46469691,evaluation_only
TSX-2021-06,2021-06-20,PS-00452,67.44501211,-5.318253927,-57.69015221,evaluation_only
TSX-2021-07,2021-07-01,PS-00452,68.86253451,-5.430030081,-58.90265229,evaluation_only
TSX-2021-08,2021-07-12,PS-00452,70.2651119,-5.540627774,-60.10236893,evaluation_only
TSX-2021-09,2021-07-23,PS-00452,71.6529351,-5.650062052,-61.28946534,evaluation_only
TSX-2021-10,2021-08-03,PS-00452,73.02619034,-5.758347598,-62.46410081,evaluation_only
TSX-2021-11,2021-08-14,PS-00452,74.38506668,-5.865499324,-63.62643707,evaluation_only
TSX-2021-12,2021-08-25,PS-00452,75.72975606,-5.971532363,-64.77663829,evaluation_only
TSX-2021-13,2021-09-05,PS-00452,77.06043537,-6.076460663,-65.91485577,evaluation_only
TSX-2021-14,2021-09-16,PS-00452,78.37728421,-6.180298386,-67.04124314,evaluation_only
TSX-2021-15,2021-09-27,PS-00452,79.68048477,-6.2830599,-68.15595625,evaluation_only
TSX-2021-16,2021-10-08,PS-00452,80.97021448,-6.384759194,-69.25914685,evaluation_only
TSX-2020-01,2020-04-28,PS-00453,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00453,0.4368289929,0.03074158409,-0.3353326291,evaluation_only
TSX-2020-03,2020-05-20,PS-00453,0.873558009,0.06147613237,-0.6705885109,evaluation_only
TSX-2020-04,2020-05-31,PS-00453,1.310189226,0.09220379807,-1.005769317,evaluation_only
TSX-2020-05,2020-06-11,PS-00453,1.746724773,0.1229247311,-1.340876682,evaluation_only
TSX-2020-06,2020-06-22,PS-00453,2.183167087,0.1536391029,-1.675912476,evaluation_only
TSX-2020-07,2020-07-03,PS-00453,2.61951919,0.1843471261,-2.01087902,evaluation_only
TSX-2020-08,2020-07-14,PS-00453,3.055783781,0.2150489908,-2.345778385,evaluation_only
TSX-2020-09,2020-07-25,PS-00453,3.491963446,0.2457448788,-2.680612556,evaluation_only
TSX-2020-10,2020-08-05,PS-00453,3.928060691,0.2764349665,-3.015383457,evaluation_only
TSX-2020-11,2020-08-16,PS-00453,4.364078551,0.3071194677,-3.350093419,evaluation_only
TSX-2020-12,2020-08-27,PS-00453,4.800020655,0.3377986374,-3.684745226,evaluation_only
TSX-2020-13,2020-09-07,PS-00453,5.235889822,0.3684726743,-4.019341043,evaluation_only
TSX-2020-14,2020-09-18,PS-00453,5.671689587,0.3991418271,-4.353883583,evaluation_only
TSX-2020-15,2020-09-29,PS-00453,6.107424267,0.4298063996,-4.688376161,evaluation_only
TSX-2020-16,2020-10-10,PS-00453,6.543098476,0.4604667164,-5.022822318,evaluation_only
TSX-2020-17,2020-10-21,PS-00453,6.978716476,0.4911230776,-5.357225326,evaluation_only
TSX-2020-18,2020-11-01,PS-00453,7.414281148,0.5217756859,-5.691587397,evaluation_only
TSX-2021-01,2021-04-26,PS-00453,14.38202885,1.012126842,-11.04039252,evaluation_only
TSX-2021-02,2021-05-07,PS-00453,14.81747381,1.042771026,-11.3746627,evaluation_only
TSX-2021-03,2021-05-18,PS-00453,15.25294768,1.073417244,-11.70895506,evaluation_only
TSX-2021-04,2021-05-29,PS-00453,15.68844914,1.104065404,-12.04326861,evaluation_only
TSX-2021-05,2021-06-09,PS-00453,16.14099609,1.13591313,-12.39066715,evaluation_only
TSX-2021-06,2021-06-20,PS-00453,16.6105878,1.168960371,-12.75115015,evaluation_only
TSX-2021-07,2021-07-01,PS-00453,17.08020675,1.202009529,-13.11165405,evaluation_only
TSX-2021-08,2021-07-12,PS-00453,17.54985096,1.235060465,-13.47217735,evaluation_only
TSX-2021-09,2021-07-23,PS-00453,18.01951623,1.268112883,-13.83271681,evaluation_only
TSX-2021-10,2021-08-03,PS-00453,18.48919783,1.301166449,-14.1932688,evaluation_only
