realization_id,point_id,date,true_settlement_mm,provenance
R15,P-V05-W006,2018-04-01,1512.457302,S
R15,P-V05-W006,2018-07-01,1519.615409,S
R15,P-V05-W006,2018-10-01,1525.909339,S
R15,P-V05-W006,2019-01-01,1532.03527,S
R15,P-V05-W006,2019-04-01,1537.057405,S
R15,P-V05-W006,2019-07-01,1544.705448,S
R15,P-V05-W006,2019-10-01,1550.075597,S
R15,P-V05-W006,2020-01-01,1556.454194,S
R15,P-V05-W006,2020-04-01,1560.916973,S
R15,P-V05-W006,2020-07-01,1567.134232,S
R15,P-V05-W006,2020-10-01,1574.960231,S
R15,P-V05-W006,2021-01-01,1580.469445,S
R15,P-V05-W006,2021-04-01,1585.429878,S
R15,P-V05-W006,2021-07-01,1591.176931,S
R15,P-V05-W006,2021-10-01,1596.641893,S
R15,P-V05-W006,2022-01-01,1603.421914,S
R15,P-V05-W006,2022-04-01,1609.480989,S
R15,P-V05-W006,2022-07-01,1617.746246,S
R15,P-V05-W006,2022-10-01,1624.435261,S
R15,P-V05-W006,2023-01-01,1629.417701,S
R15,P-V05-W006,2023-04-01,1634.897344,S
R15,P-V05-W006,2023-07-01,1640.637001,S
R15,P-V05-W006,2023-10-01,1646.318112,S
R15,P-V05-W006,2024-01-01,1652.328379,S
R15,P-V05-W006,2024-04-01,1657.674161,S
R15,P-V05-W006,2024-07-01,1665.055138,S
R15,P-V05-W006,2024-10-01,1671.348691,S
R15,P-V05-W006,2025-01-01,1679.100902,S
R15,P-V05-W006,2025-04-01,1687.232165,S
R15,P-V05-W006,2025-07-01,1705.375597,S
R15,P-V05-W006,2025-10-01,1731.739206,S
R15,P-V05-W007,2018-01-01,1485.979342,S
R15,P-V05-W007,2018-04-01,1492.896621,S
R15,P-V05-W007,2018-07-01,1499.470038,S
R15,P-V05-W007,2018-10-01,1506.793934,S
R15,P-V05-W007,2019-01-01,1514.529107,S
R15,P-V05-W007,2019-04-01,1523.135223,S
R15,P-V05-W007,2019-07-01,1531.606888,S
R15,P-V05-W007,2019-10-01,1540.288947,S
R15,P-V05-W007,2020-01-01,1548.051479,S
R15,P-V05-W007,2020-04-01,1555.530536,S
R15,P-V05-W007,2020-07-01,1563.547317,S
R15,P-V05-W007,2020-10-01,1572.33862,S
R15,P-V05-W007,2021-01-01,1581.84344,S
R15,P-V05-W007,2021-04-01,1590.483287,S
R15,P-V05-W007,2021-07-01,1599.792749,S
R15,P-V05-W007,2021-10-01,1606.70319,S
R15,P-V05-W007,2022-01-01,1615.976295,S
R15,P-V05-W007,2022-04-01,1621.067407,S
R15,P-V05-W007,2022-07-01,1627.673345,S
R15,P-V05-W007,2022-10-01,1635.221452,S
R15,P-V05-W007,2023-01-01,1642.882348,S
R15,P-V05-W007,2023-04-01,1649.487028,S
R15,P-V05-W007,2023-07-01,1656.865943,S
R15,P-V05-W007,2023-10-01,1664.637531,S
R15,P-V05-W007,2024-01-01,1671.908049,S
R15,P-V05-W007,2024-04-01,1679.137757,S
R15,P-V05-W007,2024-07-01,1687.295721,S
R15,P-V05-W007,2024-10-01,1695.70531,S
R15,P-V05-W007,2025-01-01,1704.925993,S
R15,P-V05-W007,2025-04-01,1711.604003,S
R15,P-V05-W007,2025-07-01,1717.780119,S
R15,P-V05-W007,2025-10-01,1726.183822,S
R15,P-V06-REF-A,2018-01-01,0,S
R15,P-V06-REF-A,2018-04-01,0,S
R15,P-V06-REF-A,2018-07-01,0,S
R15,P-V06-REF-A,2018-10-01,0,S
R15,P-V06-REF-A,2019-01-01,0,S
R15,P-V06-REF-A,2019-04-01,0,S
R15,P-V06-REF-A,2019-07-01,0,S
R15,P-V06-REF-A,2019-10-01,0,S
R15,P-V06-REF-A,2020-01-01,0,S
R15,P-V06-REF-A,2020-04-01,0,S
R15,P-V06-REF-A,2020-07-01,0,S
R15,P-V06-REF-A,2020-10-01,0,S
R15,P-V06-REF-A,2021-01-01,0,S
R15,P-V06-REF-A,2021-04-01,0,S
R15,P-V06-REF-A,2021-07-01,0,S
R15,P-V06-REF-A,2021-10-01,0,S
R15,P-V06-REF-A,2022-01-01,0,S
R15,P-V06-REF-A,2022-04-01,0,S
R15,P-V06-REF-A,2022-07-01,0,S
R15,P-V06-REF-A,2022-10-01,0,S
R15,P-V06-REF-A,2023-01-01,0,S
R15,P-V06-REF-A,2023-04-01,0,S
R15,P-V06-REF-A,2023-07-01,0,S
R15,P-V06-REF-A,2023-10-01,0,S
R15,P-V06-REF-A,2024-01-01,0,S
R15,P-V06-REF-A,2024-04-01,0,S
R15,P-V06-REF-A,2024-07-01,0,S
R15,P-V06-REF-A,2024-10-01,0,S
R15,P-V06-REF-A,2025-01-01,0,S
R15,P-V06-REF-A,2025-04-01,0,S
R15,P-V06-REF-A,2025-07-01,0,S
R15,P-V06-REF-A,2025-10-01,0,S
R15,P-V06-REF-B,2018-01-01,0,S
R15,P-V06-REF-B,2018-04-01,0,S
R15,P-V06-REF-B,2018-07-01,0,S
R15,P-V06-REF-B,2018-10-01,0,S
R15,P-V06-REF-B,2019-01-01,0,S
R15,P-V06-REF-B,2019-04-01,0,S
R15,P-V06-REF-B,2019-07-01,0,S
R15,P-V06-REF-B,2019-10-01,0,S
R15,P-V06-REF-B,2020-01-01,0,S
R15,P-V06-REF-B,2020-04-01,0,S
R15,P-V06-REF-B,2020-07-01,0,S
R15,P-V06-REF-B,2020-10-01,0,S
R15,P-V06-REF-B,2021-01-01,0,S
R15,P-V06-REF-B,2021-04-01,0,S
R15,P-V06-REF-B,2021-07-01,0,S
R15,P-V06-REF-B,2021-10-01,0,S
R15,P-V06-REF-B,2022-01-01,0,S
R15,P-V06-REF-B,2022-04-01,0,S
R15,P-V06-REF-B,2022-07-01,0,S
R15,P-V06-REF-B,2022-10-01,0,S
R15,P-V06-REF-B,2023-01-01,0,S
R15,P-V06-REF-B,2023-04-01,0,S
R15,P-V06-REF-B,2023-07-01,0,S
R15,P-V06-REF-B,2023-10-01,0,S
R15,P-V06-REF-B,2024-01-01,0,S
R15,P-V06-REF-B,2024-04-01,0,S
R15,P-V06-REF-B,2024-07-01,0,S
R15,P-V06-REF-B,2024-10-01,0,S
R15,P-V06-REF-B,2025-01-01,0,S
R15,P-V06-REF-B,2025-04-01,0,S
R15,P-V06-REF-B,2025-07-01,0,S
R15,P-V06-REF-B,2025-10-01,0,S
R15,P-V06-W001,2018-01-01,0,S
R15,P-V06-W001,2018-04-01,0,S
R15,P-V06-W001,2018-07-01,0,S
R15,P-V06-W001,2018-10-01,0,S
R15,P-V06-W001,2019-01-01,0,S
R15,P-V06-W001,2019-04-01,0,S
R15,P-V06-W001,2019-07-01,0,S
R15,P-V06-W001,2019-10-01,0,S
R15,P-V06-W001,2020-01-01,0,S
R15,P-V06-W001,2020-04-01,0,S
R15,P-V06-W001,2020-07-01,0.9761689537,S
R15,P-V06-W001,2020-10-01,1.720869833,S
R15,P-V06-W001,2021-01-01,1.720869833,S
R15,P-V06-W001,2021-04-01,1.720869833,S
R15,P-V06-W001,2021-07-01,2.197842073,S
R15,P-V06-W001,2021-10-01,2.197842073,S
R15,P-V06-W001,2022-01-01,2.197842073,S
R15,P-V06-W001,2022-04-01,2.702310799,S
R15,P-V06-W001,2022-07-01,3.335057772,S
R15,P-V06-W001,2022-10-01,9.131346322,S
R15,P-V06-W001,2023-01-01,14.90121531,S
R15,P-V06-W001,2023-04-01,22.28815587,S
R15,P-V06-W001,2023-07-01,28.47390025,S
R15,P-V06-W001,2023-10-01,35.36824107,S
R15,P-V06-W001,2024-01-01,42.58239022,S
R15,P-V06-W001,2024-04-01,49.45282088,S
R15,P-V06-W001,2024-07-01,55.80669764,S
R15,P-V06-W001,2024-10-01,62.87671215,S
R15,P-V06-W001,2025-01-01,69.14567424,S
R15,P-V06-W001,2025-04-01,76.70795186,S
R15,P-V06-W001,2025-07-01,85.09443237,S
R15,P-V06-W001,2025-10-01,90.57732905,S
R15,P-V06-W002,2018-01-01,87.14903584,S
R15,P-V06-W002,2018-04-01,91.46929016,S
R15,P-V06-W002,2018-07-01,98.52444033,S
R15,P-V06-W002,2018-10-01,103.5520811,S
R15,P-V06-W002,2019-01-01,106.0487112,S
R15,P-V06-W002,2019-04-01,111.3966777,S
R15,P-V06-W002,2019-07-01,116.7736072,S
R15,P-V06-W002,2019-10-01,122.4807717,S
R15,P-V06-W002,2020-01-01,125.6778797,S
R15,P-V06-W002,2020-04-01,132.2469411,S
R15,P-V06-W002,2020-07-01,136.8732884,S
R15,P-V06-W002,2020-10-01,140.7848798,S
R15,P-V06-W002,2021-01-01,144.6288305,S
R15,P-V06-W002,2021-04-01,150.686537,S
R15,P-V06-W002,2021-07-01,155.7028717,S
R15,P-V06-W002,2021-10-01,160.2907298,S
R15,P-V06-W002,2022-01-01,166.2945797,S
R15,P-V06-W002,2022-04-01,171.6022307,S
R15,P-V06-W002,2022-07-01,178.4590983,S
R15,P-V06-W002,2022-10-01,181.6697874,S
R15,P-V06-W002,2023-01-01,186.909347,S
R15,P-V06-W002,2023-04-01,191.7372101,S
R15,P-V06-W002,2023-07-01,196.6670239,S
R15,P-V06-W002,2023-10-01,199.8531515,S
R15,P-V06-W002,2024-01-01,203.9411865,S
R15,P-V06-W002,2024-04-01,210.5919541,S
R15,P-V06-W002,2024-07-01,218.6251271,S
R15,P-V06-W002,2024-10-01,227.5374202,S
R15,P-V06-W002,2025-01-01,237.6349876,S
R15,P-V06-W002,2025-04-01,249.1518637,S
R15,P-V06-W002,2025-07-01,264.8788287,S
R15,P-V06-W002,2025-10-01,284.3654871,S
R15,P-V06-W003,2018-01-01,31.47974024,S
R15,P-V06-W003,2018-04-01,39.35169897,S
R15,P-V06-W003,2018-07-01,48.14251431,S
R15,P-V06-W003,2018-10-01,56.60874958,S
R15,P-V06-W003,2019-01-01,64.15720839,S
R15,P-V06-W003,2019-04-01,71.83419648,S
R15,P-V06-W003,2019-07-01,78.63798237,S
R15,P-V06-W003,2019-10-01,86.96101898,S
R15,P-V06-W003,2020-01-01,94.57080095,S
R15,P-V06-W003,2020-04-01,103.1012361,S
R15,P-V06-W003,2020-07-01,111.5117097,S
R15,P-V06-W003,2020-10-01,119.1027134,S
R15,P-V06-W003,2021-01-01,126.1898629,S
R15,P-V06-W003,2021-04-01,133.7323733,S
R15,P-V06-W003,2021-07-01,144.0868148,S
R15,P-V06-W003,2021-10-01,151.8765877,S
R15,P-V06-W003,2022-01-01,159.1741171,S
R15,P-V06-W003,2022-04-01,166.6929563,S
R15,P-V06-W003,2022-07-01,175.1097921,S
R15,P-V06-W003,2022-10-01,183.1689393,S
R15,P-V06-W003,2023-01-01,191.364857,S
R15,P-V06-W003,2023-04-01,201.0839163,S
R15,P-V06-W003,2023-07-01,210.0955038,S
R15,P-V06-W003,2023-10-01,219.4342407,S
R15,P-V06-W003,2024-01-01,226.5249988,S
R15,P-V06-W003,2024-04-01,235.1941624,S
R15,P-V06-W003,2024-07-01,242.8960054,S
R15,P-V06-W003,2024-10-01,250.6319753,S
R15,P-V06-W003,2025-01-01,256.9967021,S
R15,P-V06-W003,2025-04-01,266.1515347,S
R15,P-V06-W003,2025-07-01,274.9131236,S
R15,P-V06-W003,2025-10-01,317.4157777,S
R15,P-V06-W004,2018-01-01,41.55063937,S
R15,P-V06-W004,2018-04-01,55.65588598,S
R15,P-V06-W004,2018-07-01,68.9384221,S
R15,P-V06-W004,2018-10-01,80.60193665,S
R15,P-V06-W004,2019-01-01,89.64885299,S
R15,P-V06-W004,2019-04-01,99.16310698,S
R15,P-V06-W004,2019-07-01,106.8205994,S
R15,P-V06-W004,2019-10-01,114.6897808,S
R15,P-V06-W004,2020-01-01,122.0160521,S
R15,P-V06-W004,2020-04-01,128.6167989,S
R15,P-V06-W004,2020-07-01,136.2082685,S
R15,P-V06-W004,2020-10-01,140.3353074,S
R15,P-V06-W004,2021-01-01,146.5417433,S
R15,P-V06-W004,2021-04-01,153.0332757,S
R15,P-V06-W004,2021-07-01,160.784131,S
R15,P-V06-W004,2021-10-01,166.5293658,S
R15,P-V06-W004,2022-01-01,171.7375821,S
R15,P-V06-W004,2022-04-01,177.3983119,S
R15,P-V06-W004,2022-07-01,184.0918144,S
R15,P-V06-W004,2022-10-01,188.4400146,S
R15,P-V06-W004,2023-01-01,193.4987464,S
R15,P-V06-W004,2023-04-01,198.7677934,S
R15,P-V06-W004,2023-07-01,201.4796432,S
R15,P-V06-W004,2023-10-01,204.0050784,S
R15,P-V06-W004,2024-01-01,208.7996315,S
R15,P-V06-W004,2024-04-01,212.6515278,S
R15,P-V06-W004,2024-07-01,216.5125855,S
R15,P-V06-W004,2024-10-01,221.817477,S
R15,P-V06-W004,2025-01-01,227.5892513,S
R15,P-V06-W004,2025-04-01,236.6280777,S
R15,P-V06-W004,2025-07-01,252.0324818,S
R15,P-V06-W004,2025-10-01,273.0512,S
R15,P-V06-W005,2018-01-01,43.01794068,S
R15,P-V06-W005,2018-04-01,64.23299126,S
R15,P-V06-W005,2018-07-01,83.0823407,S
R15,P-V06-W005,2018-10-01,102.2080701,S
R15,P-V06-W005,2019-01-01,120.9637448,S
R15,P-V06-W005,2019-04-01,139.6481413,S
R15,P-V06-W005,2019-07-01,158.6948702,S
R15,P-V06-W005,2019-10-01,173.4136344,S
R15,P-V06-W005,2020-01-01,188.9766384,S
R15,P-V06-W005,2020-04-01,203.8624817,S
R15,P-V06-W005,2020-07-01,219.0437869,S
R15,P-V06-W005,2020-10-01,234.0235652,S
R15,P-V06-W005,2021-01-01,245.8288753,S
R15,P-V06-W005,2021-04-01,257.3282253,S
R15,P-V06-W005,2021-07-01,267.0312233,S
R15,P-V06-W005,2021-10-01,277.8084544,S
R15,P-V06-W005,2022-01-01,289.3106806,S
R15,P-V06-W005,2022-04-01,301.6037582,S
R15,P-V06-W005,2022-07-01,312.1303746,S
R15,P-V06-W005,2022-10-01,322.5743767,S
R15,P-V06-W005,2023-01-01,333.7620418,S
R15,P-V06-W005,2023-04-01,343.1412613,S
R15,P-V06-W005,2023-07-01,351.0770027,S
R15,P-V06-W005,2023-10-01,358.3093951,S
R15,P-V06-W005,2024-01-01,365.3917374,S
R15,P-V06-W005,2024-04-01,373.1895878,S
R15,P-V06-W005,2024-07-01,379.2721115,S
R15,P-V06-W005,2024-10-01,384.0397697,S
R15,P-V06-W005,2025-01-01,391.6771051,S
R15,P-V06-W005,2025-04-01,399.7944209,S
R15,P-V06-W005,2025-07-01,405.3557782,S
R15,P-V06-W005,2025-10-01,410.4929056,S
R15,P-V06-W006,2018-01-01,22.96121806,S
R15,P-V06-W006,2018-04-01,35.98611976,S
R15,P-V06-W006,2018-07-01,46.55142159,S
R15,P-V06-W006,2018-10-01,59.28498563,S
R15,P-V06-W006,2019-01-01,70.10657171,S
R15,P-V06-W006,2019-04-01,79.04822911,S
R15,P-V06-W006,2019-07-01,87.62737043,S
R15,P-V06-W006,2019-10-01,96.28183917,S
R15,P-V06-W006,2020-01-01,103.9717073,S
R15,P-V06-W006,2020-04-01,112.8155285,S
R15,P-V06-W006,2020-07-01,117.9425363,S
R15,P-V06-W006,2020-10-01,122.7105154,S
R15,P-V06-W006,2021-01-01,128.0773779,S
R15,P-V06-W006,2021-04-01,132.8532797,S
R15,P-V06-W006,2021-07-01,137.9068636,S
R15,P-V06-W006,2021-10-01,144.4514784,S
R15,P-V06-W006,2022-01-01,149.6753076,S
R15,P-V06-W006,2022-04-01,154.0462464,S
R15,P-V06-W006,2022-07-01,158.3634898,S
R15,P-V06-W006,2022-10-01,164.1041602,S
R15,P-V06-W006,2023-01-01,169.0822854,S
R15,P-V06-W006,2023-04-01,174.1615675,S
R15,P-V06-W006,2023-07-01,177.4513366,S
R15,P-V06-W006,2023-10-01,181.5832392,S
R15,P-V06-W006,2024-01-01,184.8052618,S
R15,P-V06-W006,2024-04-01,187.5760984,S
R15,P-V06-W006,2024-07-01,189.3891739,S
R15,P-V06-W006,2024-10-01,192.6803385,S
R15,P-V06-W006,2025-01-01,197.8868175,S
R15,P-V06-W006,2025-04-01,200.8492699,S
R15,P-V06-W006,2025-07-01,205.7981761,S
R15,P-V06-W006,2025-10-01,209.7346089,S
R15,P-V06-W007,2018-01-01,22.02703269,S
R15,P-V06-W007,2018-04-01,34.99130759,S
R15,P-V06-W007,2018-07-01,45.94877586,S
R15,P-V06-W007,2018-10-01,57.00008101,S
R15,P-V06-W007,2019-01-01,67.35492764,S
R15,P-V06-W007,2019-04-01,74.42729279,S
R15,P-V06-W007,2019-07-01,83.31277393,S
R15,P-V06-W007,2019-10-01,91.4999254,S
R15,P-V06-W007,2020-01-01,98.63916828,S
R15,P-V06-W007,2020-04-01,106.2661748,S
R15,P-V06-W007,2020-07-01,111.2104456,S
R15,P-V06-W007,2020-10-01,117.0327782,S
R15,P-V06-W007,2021-01-01,122.1733458,S
R15,P-V06-W007,2021-04-01,126.9061007,S
R15,P-V06-W007,2021-07-01,131.9107676,S
R15,P-V06-W007,2021-10-01,135.8226219,S
R15,P-V06-W007,2022-01-01,139.985331,S
R15,P-V06-W007,2022-04-01,143.4209322,S
R15,P-V06-W007,2022-07-01,147.5959065,S
R15,P-V06-W007,2022-10-01,150.8888059,S
R15,P-V06-W007,2023-01-01,155.6553592,S
R15,P-V06-W007,2023-04-01,158.5018066,S
R15,P-V06-W007,2023-07-01,162.1556287,S
R15,P-V06-W007,2023-10-01,165.2457707,S
R15,P-V06-W007,2024-01-01,168.4097558,S
R15,P-V06-W007,2024-04-01,172.6339209,S
R15,P-V06-W007,2024-07-01,175.0333061,S
R15,P-V06-W007,2024-10-01,179.7287653,S
R15,P-V06-W007,2025-01-01,180.788071,S
R15,P-V06-W007,2025-04-01,182.9144403,S
R15,P-V06-W007,2025-07-01,186.4852812,S
R15,P-V06-W007,2025-10-01,189.3546051,S
R16,P-D01-REF-A,2018-01-01,0,S
R16,P-D01-REF-A,2018-04-01,0,S
R16,P-D01-REF-A,2018-07-01,0,S
R16,P-D01-REF-A,2018-10-01,0,S
R16,P-D01-REF-A,2019-01-01,0,S
R16,P-D01-REF-A,2019-04-01,0,S
R16,P-D01-REF-A,2019-07-01,0,S
R16,P-D01-REF-A,2019-10-01,0,S
R16,P-D01-REF-A,2020-01-01,0,S
R16,P-D01-REF-A,2020-04-01,0,S
R16,P-D01-REF-A,2020-07-01,0,S
R16,P-D01-REF-A,2020-10-01,0,S
R16,P-D01-REF-A,2021-01-01,0,S
R16,P-D01-REF-A,2021-04-01,0,S
R16,P-D01-REF-A,2021-07-01,0,S
R16,P-D01-REF-A,2021-10-01,0,S
R16,P-D01-REF-A,2022-01-01,0,S
R16,P-D01-REF-A,2022-04-01,0,S
R16,P-D01-REF-A,2022-07-01,0,S
R16,P-D01-REF-A,2022-10-01,0,S
R16,P-D01-REF-A,2023-01-01,0,S
R16,P-D01-REF-A,2023-04-01,0,S
R16,P-D01-REF-A,2023-07-01,0,S
R16,P-D01-REF-A,2023-10-01,0,S
R16,P-D01-REF-A,2024-01-01,0,S
R16,P-D01-REF-A,2024-04-01,0,S
R16,P-D01-REF-A,2024-07-01,0,S
R16,P-D01-REF-A,2024-10-01,0,S
R16,P-D01-REF-A,2025-01-01,0,S
R16,P-D01-REF-A,2025-04-01,0,S
R16,P-D01-REF-A,2025-07-01,0,S
R16,P-D01-REF-A,2025-10-01,0,S
R16,P-D01-REF-B,2018-01-01,0,S
R16,P-D01-REF-B,2018-04-01,0,S
R16,P-D01-REF-B,2018-07-01,0,S
R16,P-D01-REF-B,2018-10-01,0,S
R16,P-D01-REF-B,2019-01-01,0,S
R16,P-D01-REF-B,2019-04-01,0,S
R16,P-D01-REF-B,2019-07-01,0,S
R16,P-D01-REF-B,2019-10-01,0,S
R16,P-D01-REF-B,2020-01-01,0,S
R16,P-D01-REF-B,2020-04-01,0,S
R16,P-D01-REF-B,2020-07-01,0,S
R16,P-D01-REF-B,2020-10-01,0,S
R16,P-D01-REF-B,2021-01-01,0,S
R16,P-D01-REF-B,2021-04-01,0,S
R16,P-D01-REF-B,2021-07-01,0,S
R16,P-D01-REF-B,2021-10-01,0,S
R16,P-D01-REF-B,2022-01-01,0,S
R16,P-D01-REF-B,2022-04-01,0,S
R16,P-D01-REF-B,2022-07-01,0,S
R16,P-D01-REF-B,2022-10-01,0,S
R16,P-D01-REF-B,2023-01-01,0,S
R16,P-D01-REF-B,2023-04-01,0,S
R16,P-D01-REF-B,2023-07-01,0,S
R16,P-D01-REF-B,2023-10-01,0,S
R16,P-D01-REF-B,2024-01-01,0,S
R16,P-D01-REF-B,2024-04-01,0,S
R16,P-D01-REF-B,2024-07-01,0,S
R16,P-D01-REF-B,2024-10-01,0,S
R16,P-D01-REF-B,2025-01-01,0,S
R16,P-D01-REF-B,2025-04-01,0,S
R16,P-D01-REF-B,2025-07-01,0,S
R16,P-D01-REF-B,2025-10-01,0,S
R16,P-D01-W001,2018-01-01,94.21526414,S
R16,P-D01-W001,2018-04-01,97.91753558,S
R16,P-D01-W001,2018-07-01,101.7616397,S
R16,P-D01-W001,2018-10-01,106.2591228,S
R16,P-D01-W001,2019-01-01,109.9249485,S
R16,P-D01-W001,2019-04-01,112.7031345,S
R16,P-D01-W001,2019-07-01,117.6913144,S
R16,P-D01-W001,2019-10-01,122.7105276,S
R16,P-D01-W001,2020-01-01,127.2813566,S
R16,P-D01-W001,2020-04-01,132.0723184,S
R16,P-D01-W001,2020-07-01,138.0798888,S
R16,P-D01-W001,2020-10-01,145.7249145,S
R16,P-D01-W001,2021-01-01,154.785369,S
R16,P-D01-W001,2021-04-01,167.5705436,S
R16,P-D01-W001,2021-07-01,187.1405964,S
R16,P-D01-W001,2021-10-01,211.125153,S
R16,P-D01-W001,2022-01-01,239.0500918,S
R16,P-D01-W001,2022-04-01,269.8071985,S
R16,P-D01-W001,2022-07-01,301.5467812,S
R16,P-D01-W001,2022-10-01,335.4386491,S
R16,P-D01-W001,2023-01-01,367.8690348,S
R16,P-D01-W001,2023-04-01,400.5488164,S
R16,P-D01-W001,2023-07-01,435.1154564,S
R16,P-D01-W001,2023-10-01,468.9070752,S
R16,P-D01-W001,2024-01-01,502.7015725,S
R16,P-D01-W001,2024-04-01,537.1886532,S
R16,P-D01-W001,2024-07-01,571.3218013,S
R16,P-D01-W001,2024-10-01,605.4509987,S
R16,P-D01-W001,2025-01-01,639.1809062,S
R16,P-D01-W001,2025-04-01,672.850621,S
R16,P-D01-W001,2025-07-01,707.431595,S
R16,P-D01-W001,2025-10-01,742.3735988,S
R16,P-D01-W002,2018-01-01,133.1356789,S
R16,P-D01-W002,2018-04-01,154.6784033,S
R16,P-D01-W002,2018-07-01,175.8896626,S
R16,P-D01-W002,2018-10-01,198.1420593,S
R16,P-D01-W002,2019-01-01,220.0245186,S
R16,P-D01-W002,2019-04-01,240.0877395,S
R16,P-D01-W002,2019-07-01,257.6231989,S
R16,P-D01-W002,2019-10-01,277.6580878,S
R16,P-D01-W002,2020-01-01,295.3482985,S
R16,P-D01-W002,2020-04-01,313.1698597,S
R16,P-D01-W002,2020-07-01,327.9680726,S
R16,P-D01-W002,2020-10-01,341.722827,S
R16,P-D01-W002,2021-01-01,353.7036591,S
R16,P-D01-W002,2021-04-01,365.6419325,S
R16,P-D01-W002,2021-07-01,376.6273528,S
R16,P-D01-W002,2021-10-01,388.1288785,S
R16,P-D01-W002,2022-01-01,400.9779457,S
R16,P-D01-W002,2022-04-01,411.7972859,S
R16,P-D01-W002,2022-07-01,422.7876178,S
R16,P-D01-W002,2022-10-01,432.7109006,S
R16,P-D01-W002,2023-01-01,443.2949889,S
R16,P-D01-W002,2023-04-01,454.7780058,S
R16,P-D01-W002,2023-07-01,465.2103296,S
R16,P-D01-W002,2023-10-01,477.6847103,S
R16,P-D01-W002,2024-01-01,486.5172146,S
R16,P-D01-W002,2024-04-01,494.8403305,S
R16,P-D01-W002,2024-07-01,502.3970102,S
R16,P-D01-W002,2024-10-01,509.3983377,S
R16,P-D01-W002,2025-01-01,518.2513596,S
R16,P-D01-W002,2025-04-01,526.1682064,S
R16,P-D01-W002,2025-07-01,533.2763502,S
R16,P-D01-W002,2025-10-01,541.9664487,S
R16,P-D01-W003,2018-01-01,424.3140346,S
R16,P-D01-W003,2018-04-01,424.7644672,S
R16,P-D01-W003,2018-07-01,425.2859143,S
R16,P-D01-W003,2018-10-01,427.948194,S
R16,P-D01-W003,2019-01-01,428.4705635,S
R16,P-D01-W003,2019-04-01,429.4136441,S
R16,P-D01-W003,2019-07-01,431.1149424,S
R16,P-D01-W003,2019-10-01,432.8248594,S
R16,P-D01-W003,2020-01-01,435.0760517,S
R16,P-D01-W003,2020-04-01,435.0760517,S
R16,P-D01-W003,2020-07-01,435.0760517,S
R16,P-D01-W003,2020-10-01,435.4878852,S
R16,P-D01-W003,2021-01-01,437.1312316,S
R16,P-D01-W003,2021-04-01,437.3905456,S
R16,P-D01-W003,2021-07-01,438.6912249,S
R16,P-D01-W003,2021-10-01,441.1750759,S
R16,P-D01-W003,2022-01-01,443.9707872,S
R16,P-D01-W003,2022-04-01,443.9707872,S
R16,P-D01-W003,2022-07-01,443.9707872,S
R16,P-D01-W003,2022-10-01,443.9707872,S
R16,P-D01-W003,2023-01-01,443.9707872,S
R16,P-D01-W003,2023-04-01,443.9707872,S
R16,P-D01-W003,2023-07-01,443.9707872,S
R16,P-D01-W003,2023-10-01,444.4659001,S
R16,P-D01-W003,2024-01-01,447.2669162,S
R16,P-D01-W003,2024-04-01,447.2669162,S
R16,P-D01-W003,2024-07-01,447.2669162,S
R16,P-D01-W003,2024-10-01,447.2669162,S
R16,P-D01-W003,2025-01-01,448.3606711,S
R16,P-D01-W003,2025-04-01,448.3606711,S
R16,P-D01-W003,2025-07-01,448.3606711,S
R16,P-D01-W003,2025-10-01,449.0441124,S
R16,P-D01-W004,2018-01-01,413.0712371,S
R16,P-D01-W004,2018-04-01,413.7033134,S
R16,P-D01-W004,2018-07-01,415.0032366,S
R16,P-D01-W004,2018-10-01,416.5845835,S
R16,P-D01-W004,2019-01-01,417.4950588,S
R16,P-D01-W004,2019-04-01,418.84645,S
R16,P-D01-W004,2019-07-01,418.8732968,S
R16,P-D01-W004,2019-10-01,418.8732968,S
R16,P-D01-W004,2020-01-01,419.3237504,S
R16,P-D01-W004,2020-04-01,420.9321694,S
R16,P-D01-W004,2020-07-01,421.9119271,S
R16,P-D01-W004,2020-10-01,422.36035,S
R16,P-D01-W004,2021-01-01,422.6392709,S
R16,P-D01-W004,2021-04-01,423.3877285,S
R16,P-D01-W004,2021-07-01,423.3877285,S
R16,P-D01-W004,2021-10-01,423.4336159,S
R16,P-D01-W004,2022-01-01,424.3018942,S
R16,P-D01-W004,2022-04-01,425.3324559,S
R16,P-D01-W004,2022-07-01,425.3988342,S
R16,P-D01-W004,2022-10-01,425.3988342,S
R16,P-D01-W004,2023-01-01,425.3988342,S
R16,P-D01-W004,2023-04-01,425.3988342,S
R16,P-D01-W004,2023-07-01,425.3988342,S
R16,P-D01-W004,2023-10-01,425.3988342,S
R16,P-D01-W004,2024-01-01,425.3988342,S
R16,P-D01-W004,2024-04-01,426.454708,S
R16,P-D01-W004,2024-07-01,427.6514471,S
R16,P-D01-W004,2024-10-01,429.1703546,S
R16,P-D01-W004,2025-01-01,430.2622828,S
R16,P-D01-W004,2025-04-01,430.7372192,S
R16,P-D01-W004,2025-07-01,432.0802236,S
R16,P-D01-W004,2025-10-01,432.5218034,S
R16,P-D01-W005,2018-01-01,176.08333,S
R16,P-D01-W005,2018-04-01,186.4586142,S
R16,P-D01-W005,2018-07-01,193.1032703,S
R16,P-D01-W005,2018-10-01,202.4059111,S
R16,P-D01-W005,2019-01-01,212.2528261,S
R16,P-D01-W005,2019-04-01,220.437019,S
