sample_id,early_acceleration_label,current_true_rate_mm_y,max_true_rate_next_180d_mm_y,max_true_acceleration_next_180d_mm_y2,days_to_hidden_event,process_family,use_class
P-V02-W003::C010::C011,0,6.150445425,6.840644214,7.472210635,,uniform_creep,evaluation_only
P-V02-W003::C011::C012,0,6.06666833,7.502277351,6.89686223,,uniform_creep,evaluation_only
P-V02-W003::C012::C014,0,7.020143865,7.589312848,4.905057255,,uniform_creep,evaluation_only
P-V02-W003::C014::C016,0,7.574613484,7.806499759,10.37706434,,uniform_creep,evaluation_only
P-V02-W003::C016::C018,0,8.140789589,9.079964276,5.543673795,,uniform_creep,evaluation_only
P-V02-W003::C018::C020,0,7.401358798,7.070472986,7.396566687,,uniform_creep,evaluation_only
P-V02-W003::C020::C022,0,7.948592568,8.421810593,3.545512227,,uniform_creep,evaluation_only
P-V02-W003::C022::C024,0,7.377545356,7.833979956,7.494112581,,uniform_creep,evaluation_only
P-V02-W003::C024::C027,0,7.705126489,8.790804333,5.621259931,,uniform_creep,evaluation_only
P-V02-W003::C027::C029,0,7.401884274,8.194680334,4.482881533,,uniform_creep,evaluation_only
P-V02-W004::C005::C006,0,15.72659646,16.18466742,11.72093025,,uniform_creep,evaluation_only
P-V02-W004::C006::C007,0,15.76974823,16.18466742,7.725747722,,uniform_creep,evaluation_only
P-V02-W004::C007::C008,0,13.33941164,16.11787295,21.66694611,,uniform_creep,evaluation_only
P-V02-W004::C008::C010,0,15.65892406,18.35218396,21.66694611,,uniform_creep,evaluation_only
P-V02-W004::C010::C011,0,14.45663028,16.83911913,13.91960536,,uniform_creep,evaluation_only
P-V02-W004::C011::C012,0,14.51523026,16.83911913,13.91960536,,uniform_creep,evaluation_only
P-V02-W004::C012::C014,0,16.42477505,17.44795889,6.434658037,,uniform_creep,evaluation_only
P-V02-W004::C014::C016,0,16.29070085,18.28687352,23.96396742,,uniform_creep,evaluation_only
P-V02-W004::C016::C018,0,18.5718977,18.83910788,13.148198,,uniform_creep,evaluation_only
P-V02-W004::C018::C020,0,15.4024208,18.05976587,13.148198,,uniform_creep,evaluation_only
P-V02-W004::C020::C022,0,17.9954564,17.94008369,4.817755688,,uniform_creep,evaluation_only
P-V02-W004::C022::C024,0,14.16012664,20.15320185,24.99205834,,uniform_creep,evaluation_only
P-V02-W004::C024::C027,0,19.64955321,19.65428006,17.7095306,,uniform_creep,evaluation_only
P-V02-W005::C005::C006,0,67.15385613,67.55872132,2.048781562,,decaying,evaluation_only
P-V02-W005::C006::C007,0,65.68373329,65.59220466,-2.118378242,,decaying,evaluation_only
P-V02-W005::C007::C008,0,64.75090689,64.03085776,-12.92290674,,decaying,evaluation_only
P-V02-W005::C008::C010,0,52.81915837,56.99004795,26.23969022,,decaying,evaluation_only
P-V02-W005::C010::C011,0,54.57306059,59.10885158,22.74465747,,decaying,evaluation_only
P-V02-W005::C011::C012,0,58.62145467,59.10885158,-1.600638075,,decaying,evaluation_only
P-V02-W005::C012::C014,0,45.63167116,46.31099659,7.970133541,,decaying,evaluation_only
P-V02-W005::C014::C016,0,42.69806329,44.45358002,10.53095419,,decaying,evaluation_only
P-V02-W005::C016::C018,0,38.08009125,40.87871073,16.84859072,,decaying,evaluation_only
P-V02-W005::C018::C020,0,40.76631963,40.87871073,22.35039258,,decaying,evaluation_only
P-V02-W005::C020::C022,0,33.9511196,39.35558414,29.23926803,,decaying,evaluation_only
P-V02-W005::C022::C024,0,39.30135712,39.14532538,-9.952805402,,decaying,evaluation_only
P-V02-W005::C024::C027,0,25.96581125,31.47277519,28.30533962,,decaying,evaluation_only
P-V02-W005::C027::C029,0,28.70401933,29.5759277,5.558706261,,decaying,evaluation_only
P-V02-W006::C005::C006,0,23.94528984,30.97286599,21.62630076,2149,step_change,evaluation_only
P-V02-W006::C006::C007,0,27.24910144,30.97286599,21.62630076,2044,step_change,evaluation_only
P-V02-W006::C007::C008,0,30.70667578,28.97643941,15.5429089,1974,step_change,evaluation_only
P-V02-W006::C008::C010,0,24.14593632,28.17460163,15.5429089,1806,step_change,evaluation_only
P-V02-W006::C010::C011,0,28.24243222,28.28806935,-3.89027683,1624,step_change,evaluation_only
P-V02-W006::C011::C012,0,26.20888339,26.12273232,5.257373386,1526,step_change,evaluation_only
P-V02-W006::C012::C014,0,24.18105602,30.44331323,22.09265739,1414,step_change,evaluation_only
P-V02-W006::C014::C016,0,30.43315192,30.13847416,8.543829395,1246,step_change,evaluation_only
P-V02-W006::C016::C018,0,24.62666135,29.11592063,19.89566328,1050,step_change,evaluation_only
P-V02-W006::C018::C020,0,28.44890277,29.11592063,6.133116673,896,step_change,evaluation_only
P-V02-W006::C020::C022,0,23.41604179,30.81014299,23.8259219,686,step_change,evaluation_only
P-V02-W006::C022::C024,0,30.65338022,30.02632913,-0.03606580625,511,step_change,evaluation_only
P-V02-W006::C024::C027,0,24.98877264,30.88240727,22.63528536,322,step_change,evaluation_only
P-V02-W006::C027::C029,0,74.1177646,76.73284673,23.67399925,,step_change,evaluation_only
P-V02-W007::C005::C006,0,24.3255902,24.67720793,2.976587958,,uniform_creep,evaluation_only
P-V02-W007::C006::C007,0,20.92809583,23.40156161,14.16363584,,uniform_creep,evaluation_only
P-V02-W007::C007::C008,0,21.10273465,24.47167763,14.16363584,,uniform_creep,evaluation_only
P-V02-W007::C008::C010,0,24.11615726,24.35920543,1.826987114,,uniform_creep,evaluation_only
P-V02-W007::C010::C011,0,20.17697245,24.21092399,15.92878528,,uniform_creep,evaluation_only
P-V02-W007::C011::C012,0,21.47208067,24.21092399,15.50470598,,uniform_creep,evaluation_only
P-V02-W007::C012::C014,0,21.11112649,21.92834899,11.6493128,,uniform_creep,evaluation_only
P-V02-W007::C014::C016,0,20.21504708,25.3768168,15.36160538,,uniform_creep,evaluation_only
P-V02-W007::C016::C018,0,25.01859302,24.68275822,3.872306235,,uniform_creep,evaluation_only
P-V02-W007::C018::C020,0,21.45458467,23.89174402,17.27227863,,uniform_creep,evaluation_only
P-V02-W007::C020::C022,0,23.84679581,23.96375461,7.826098452,,uniform_creep,evaluation_only
P-V02-W007::C022::C024,0,19.77040023,24.11269694,24.25885902,,uniform_creep,evaluation_only
P-V02-W007::C024::C027,0,21.90190807,21.65319614,13.37996316,,uniform_creep,evaluation_only
P-V03-W001::C005::C007,0,31.33003963,35.18036525,36.49122791,,uniform_creep,evaluation_only
P-V03-W001::C007::C008,0,33.5275812,40.07916773,36.33758908,,uniform_creep,evaluation_only
P-V03-W001::C008::C010,0,39.48226782,39.18381786,-3.634695875,,uniform_creep,evaluation_only
P-V03-W001::C010::C012,0,27.43958931,30.70499235,29.29482548,,uniform_creep,evaluation_only
P-V03-W001::C012::C014,0,32.66580596,31.84379559,-5.278919552,,uniform_creep,evaluation_only
P-V03-W001::C014::C016,0,23.42413655,31.53024313,62.28656282,,uniform_creep,evaluation_only
P-V03-W001::C016::C018,0,27.82474396,34.0353678,54.72485508,,uniform_creep,evaluation_only
P-V03-W001::C018::C020,0,33.9320497,33.8469642,46.91674884,,uniform_creep,evaluation_only
P-V03-W001::C020::C022,0,34.90645471,35.02576037,16.81436381,,uniform_creep,evaluation_only
P-V03-W001::C022::C024,0,28.0307314,46.55067519,68.34818608,,uniform_creep,evaluation_only
P-V03-W001::C024::C027,0,42.87403994,37.78331421,26.47778464,,uniform_creep,evaluation_only
P-V03-W001::C027::C029,0,33.9089746,35.21470732,10.35769135,,uniform_creep,evaluation_only
P-V03-W002::C005::C007,0,35.60809386,39.79149301,26.19701463,,uniform_creep,evaluation_only
P-V03-W002::C007::C008,0,39.7233823,39.97831653,8.653963329,,uniform_creep,evaluation_only
P-V03-W002::C008::C010,0,38.02503868,37.04839976,33.75844769,,uniform_creep,evaluation_only
P-V03-W002::C010::C012,0,35.70293025,40.2127597,28.37824664,,uniform_creep,evaluation_only
P-V03-W002::C012::C014,0,35.69828751,38.60991296,31.51417256,,uniform_creep,evaluation_only
P-V03-W002::C014::C016,0,38.51660179,39.5433578,20.78511905,,uniform_creep,evaluation_only
P-V03-W002::C016::C018,0,36.58022115,38.67404204,45.44056011,,uniform_creep,evaluation_only
P-V03-W002::C018::C020,0,38.25665206,44.12207114,29.92035443,,uniform_creep,evaluation_only
P-V03-W002::C020::C022,0,39.08792698,42.54635237,36.67785649,,uniform_creep,evaluation_only
P-V03-W002::C022::C024,0,42.38323696,42.86958541,1.939398232,,uniform_creep,evaluation_only
P-V03-W002::C024::C027,0,33.79982998,36.31204726,42.29704157,,uniform_creep,evaluation_only
P-V03-W002::C027::C029,0,34.58162605,39.66633223,34.81657682,,uniform_creep,evaluation_only
P-V03-W003::C005::C007,0,35.50881496,37.66962061,10.25602118,,uniform_creep,evaluation_only
P-V03-W003::C007::C008,0,37.66855193,38.1553989,4.088880979,,uniform_creep,evaluation_only
P-V03-W003::C008::C010,0,36.22921154,35.99861617,21.33645814,,uniform_creep,evaluation_only
P-V03-W003::C010::C012,0,35.99663954,39.86583656,34.25944701,,uniform_creep,evaluation_only
P-V03-W003::C012::C014,0,37.91353484,39.85951619,16.61863983,,uniform_creep,evaluation_only
P-V03-W003::C014::C016,0,39.47184807,40.13220237,6.126315307,,uniform_creep,evaluation_only
P-V03-W003::C016::C018,0,36.96763422,39.00396438,16.99676765,,uniform_creep,evaluation_only
P-V03-W003::C018::C020,0,38.9846306,40.47041022,9.055538125,,uniform_creep,evaluation_only
P-V03-W003::C020::C022,0,38.72480273,41.25165341,17.29990311,,uniform_creep,evaluation_only
P-V03-W003::C022::C024,0,40.24271605,41.50198387,22.14277183,,uniform_creep,evaluation_only
P-V03-W003::C024::C027,0,38.03227093,39.44269936,12.94165691,,uniform_creep,evaluation_only
P-V03-W003::C027::C029,0,37.90013395,40.01687757,19.04490905,,uniform_creep,evaluation_only
P-V03-W004::C005::C007,0,20.58552017,19.99505475,32.28255314,2118,accelerating,evaluation_only
P-V03-W004::C007::C008,0,20.54664781,24.13200272,29.31620001,1943,accelerating,evaluation_only
P-V03-W004::C008::C010,0,15.66614692,24.69553544,41.08153846,1775,accelerating,evaluation_only
P-V03-W004::C010::C012,0,25.92437977,26.70049198,16.46730867,1593,accelerating,evaluation_only
P-V03-W004::C012::C014,0,20.42216223,21.97568928,7.593908635,1383,accelerating,evaluation_only
P-V03-W004::C014::C016,0,19.38571969,23.35530891,48.47516941,1215,accelerating,evaluation_only
P-V03-W004::C016::C018,0,26.273161,29.83855779,34.30634206,1019,accelerating,evaluation_only
P-V03-W004::C018::C020,0,25.37131988,24.6659658,11.83109995,865,accelerating,evaluation_only
P-V03-W004::C020::C022,0,24.31293701,30.43676011,33.3090007,655,accelerating,evaluation_only
P-V03-W004::C022::C024,0,28.21241294,32.23554183,65.34820765,480,accelerating,evaluation_only
P-V03-W004::C024::C027,0,34.20082966,53.92498342,62.69661015,291,accelerating,evaluation_only
P-V03-W004::C027::C029,0,109.1257546,127.8501579,70.1143635,,accelerating,evaluation_only
P-V03-W005::C005::C007,0,34.10293779,38.10395632,39.50563677,,uniform_creep,evaluation_only
P-V03-W005::C007::C008,0,36.14581215,36.80584286,11.95367951,,uniform_creep,evaluation_only
P-V03-W005::C008::C010,0,34.92393945,36.3580377,9.723186305,,uniform_creep,evaluation_only
P-V03-W005::C010::C012,0,33.57709286,34.22917371,8.933668685,,uniform_creep,evaluation_only
P-V03-W005::C012::C014,0,34.58314302,35.13055879,5.613770583,,uniform_creep,evaluation_only
P-V03-W005::C014::C016,0,30.81522511,37.73108352,28.64180277,,uniform_creep,evaluation_only
P-V03-W005::C016::C018,0,39.27089181,40.71446208,3.832059353,,uniform_creep,evaluation_only
P-V03-W005::C018::C020,0,30.90317213,33.29598026,11.11658281,,uniform_creep,evaluation_only
P-V03-W005::C020::C022,0,33.29939258,33.05524022,0.8341711026,,uniform_creep,evaluation_only
P-V03-W005::C022::C024,0,27.00412493,41.14443447,55.90323659,,uniform_creep,evaluation_only
P-V03-W005::C024::C027,0,41.60152086,45.50071265,26.37726286,,uniform_creep,evaluation_only
P-V03-W005::C027::C029,0,40.14737769,41.92084404,14.19236998,,uniform_creep,evaluation_only
P-V03-W006::C005::C007,0,27.81972399,32.58427839,30.8582399,,uniform_creep,evaluation_only
P-V03-W006::C007::C008,0,33.01051674,41.59162845,40.75751613,,uniform_creep,evaluation_only
P-V03-W006::C008::C010,0,36.20949718,36.95476843,32.0142669,,uniform_creep,evaluation_only
P-V03-W006::C010::C012,0,36.73311634,38.15442461,12.16624018,,uniform_creep,evaluation_only
P-V03-W006::C012::C014,0,34.85828039,35.26032491,6.174601958,,uniform_creep,evaluation_only
P-V03-W006::C014::C016,0,33.09638228,37.18393603,25.88522508,,uniform_creep,evaluation_only
P-V03-W006::C016::C018,0,34.0699769,35.04566254,22.44951415,,uniform_creep,evaluation_only
P-V03-W006::C018::C020,0,33.66006931,33.16179983,8.228301976,,uniform_creep,evaluation_only
P-V03-W006::C020::C022,0,32.21881105,34.57661306,29.22743759,,uniform_creep,evaluation_only
P-V03-W006::C022::C024,0,31.92398153,39.94927733,52.59599113,,uniform_creep,evaluation_only
P-V03-W006::C024::C027,0,33.22685704,38.62477631,24.57160961,,uniform_creep,evaluation_only
P-V03-W006::C027::C029,0,36.75771927,36.45915134,9.53139787,,uniform_creep,evaluation_only
P-V03-W007::C005::C007,0,5.94370841,5.475274501,0,,stable,evaluation_only
P-V03-W007::C007::C008,0,0,5.120371741,16.46148587,,stable,evaluation_only
P-V03-W007::C008::C010,0,4.667430381,5.120371741,6.345651593,,stable,evaluation_only
P-V03-W007::C010::C012,0,0,6.176890157,28.01068047,,stable,evaluation_only
P-V03-W007::C012::C014,0,7.017182169,6.706601375,0,,stable,evaluation_only
P-V03-W007::C014::C016,0,0,5.443823775,22.08377904,,stable,evaluation_only
P-V03-W007::C016::C018,0,5.667370745,5.876946029,0,,stable,evaluation_only
P-V03-W007::C018::C020,0,0,5.388657228,24.4813905,,stable,evaluation_only
P-V03-W007::C020::C022,0,6.620885916,6.811751908,-3.526053463,,stable,evaluation_only
P-V03-W007::C022::C024,0,0,6.360085417,25.37947213,,stable,evaluation_only
P-V03-W007::C024::C027,0,5.895836175,5.253029533,0,,stable,evaluation_only
P-V03-W007::C027::C029,0,4.437797327,3.852859265,0,,stable,evaluation_only
P-V04-W001::C005::C007,0,4.514506581,3.307644639,18.25102666,,stable,evaluation_only
P-V04-W001::C007::C008,0,1.700188684,5.12081621,16.76155863,,stable,evaluation_only
P-V04-W001::C008::C010,0,4.567496772,4.290837052,-1.700535868,,stable,evaluation_only
P-V04-W001::C010::C012,0,0.9809053157,5.328351293,23.65273524,,stable,evaluation_only
P-V04-W001::C012::C014,0,3.313016307,2.641268944,16.86543504,,stable,evaluation_only
P-V04-W001::C014::C016,0,1.285209771,5.35081892,13.96404001,,stable,evaluation_only
P-V04-W001::C016::C018,0,3.908782873,3.473999755,5.572837313,,stable,evaluation_only
P-V04-W001::C018::C020,0,0.2973355288,5.812889094,24.25165492,,stable,evaluation_only
P-V04-W001::C020::C022,0,3.149564305,2.680156066,12.08127099,,stable,evaluation_only
P-V04-W001::C022::C024,0,1.103119585,5.47257098,20.21443535,,stable,evaluation_only
P-V04-W001::C024::C027,0,3.184741476,2.963586636,12.11975515,,stable,evaluation_only
P-V04-W001::C027::C029,0,0.1494345746,3.112303538,28.36561625,,stable,evaluation_only
P-V04-W002::C005::C007,0,2.387103291,2.027860802,6.820550254,,stable,evaluation_only
P-V04-W002::C007::C008,0,2.091773685,3.266653227,7.43275455,,stable,evaluation_only
P-V04-W002::C008::C010,0,1.744554659,2.70731446,10.4361547,,stable,evaluation_only
P-V04-W002::C010::C012,0,2.68963115,2.678462743,3.109749782,,stable,evaluation_only
P-V04-W002::C012::C016,0,2.553717309,3.55728892,5.027475137,,stable,evaluation_only
P-V04-W002::C016::C018,0,0.5472777754,2.290961698,8.643238872,,stable,evaluation_only
P-V04-W002::C018::C020,0,2.120537306,3.197762016,4.918556401,,stable,evaluation_only
P-V04-W002::C020::C022,0,3.088683366,2.944617463,3.848668259,,stable,evaluation_only
P-V04-W002::C022::C024,0,2.917833615,3.597732529,4.293282494,,stable,evaluation_only
P-V04-W002::C024::C027,0,2.080643311,1.765476918,6.926511852,,stable,evaluation_only
P-V04-W002::C027::C029,0,1.726582953,2.546884622,5.846004185,,stable,evaluation_only
P-V04-W003::C005::C008,0,0.2038413039,4.071075179,14.79149504,,stable,evaluation_only
P-V04-W003::C008::C010,0,0.09218423672,3.02055825,16.29163723,,stable,evaluation_only
P-V04-W003::C010::C012,0,3.809225525,4.732937745,10.27427697,,stable,evaluation_only
P-V04-W003::C012::C014,0,0.4126103603,4.531078739,13.71395476,,stable,evaluation_only
P-V04-W003::C014::C016,0,4.527270568,4.416833625,-3.052850486,,stable,evaluation_only
P-V04-W003::C016::C018,0,0,4.174921214,15.85005326,,stable,evaluation_only
P-V04-W003::C018::C020,0,4.090105883,4.819695807,4.995479812,,stable,evaluation_only
P-V04-W003::C020::C022,0,0,4.817685186,16.31913672,,stable,evaluation_only
P-V04-W003::C022::C024,0,4.806500684,4.761762677,0,,stable,evaluation_only
P-V04-W003::C024::C027,0,0,5.205382483,14.78224441,,stable,evaluation_only
P-V04-W003::C027::C029,0,1.926550226,6.190429246,18.8958896,,stable,evaluation_only
P-V04-W004::C005::C007,0,4.45486025,3.804921399,7.116129613,,stable,evaluation_only
P-V04-W004::C007::C008,0,0.1819859754,4.437346963,17.73217675,,stable,evaluation_only
P-V04-W004::C008::C010,0,4.377872826,4.437346963,0.5843845878,,stable,evaluation_only
P-V04-W004::C010::C012,0,0.4618565696,5.895899536,17.46080303,,stable,evaluation_only
P-V04-W004::C012::C014,0,3.988121785,3.480956138,3.682065132,,stable,evaluation_only
P-V04-W004::C014::C016,0,1.341397017,5.148571719,12.47426605,,stable,evaluation_only
P-V04-W004::C016::C018,0,4.256363276,3.842300704,10.37501238,,stable,evaluation_only
P-V04-W004::C018::C020,0,0.805531683,4.921260216,12.33357399,,stable,evaluation_only
P-V04-W004::C020::C022,0,4.336434302,3.701475689,3.414749458,,stable,evaluation_only
P-V04-W004::C022::C024,0,0.1138249819,5.100154302,16.11493011,,stable,evaluation_only
P-V04-W004::C024::C027,0,4.02317237,3.548161699,2.476541931,,stable,evaluation_only
P-V04-W004::C027::C029,0,2.767343075,2.799680506,17.95869376,,stable,evaluation_only
P-V04-W005::C005::C007,0,1.273835032,1.069974959,3.349397376,,stable,evaluation_only
P-V04-W005::C007::C008,0,1.080566932,3.050850623,7.835436787,,stable,evaluation_only
P-V04-W005::C008::C012,0,1.545294398,1.565142274,5.780080251,,stable,evaluation_only
P-V04-W005::C012::C016,0,1.840931473,1.619880255,5.744792895,,stable,evaluation_only
P-V04-W005::C016::C018,0,0.2196577108,3.092212302,9.284145433,,stable,evaluation_only
P-V04-W005::C018::C020,0,2.772014075,3.342489231,1.972373509,,stable,evaluation_only
P-V04-W005::C020::C022,0,1.226138467,2.395814511,7.327687201,,stable,evaluation_only
P-V04-W005::C022::C024,0,2.395789342,3.282765779,5.864879437,,stable,evaluation_only
P-V04-W005::C024::C027,0,1.853395683,2.590077715,7.74826543,,stable,evaluation_only
P-V04-W005::C027::C029,0,1.384555222,1.522281869,4.288376054,,stable,evaluation_only
P-V04-W006::C005::C007,0,2.271879034,2.109453427,3.451477061,,stable,evaluation_only
P-V04-W006::C007::C008,0,0.7790773891,3.857996394,10.86262652,,stable,evaluation_only
P-V04-W006::C008::C010,0,3.640130508,3.531197564,1.226858786,,stable,evaluation_only
P-V04-W006::C010::C012,0,0.5201178288,2.236093464,10.6933746,,stable,evaluation_only
P-V04-W006::C012::C014,0,2.754593698,2.686337407,2.417194505,,stable,evaluation_only
P-V04-W006::C014::C016,0,1.935059501,2.969685117,4.915987018,,stable,evaluation_only
P-V04-W006::C016::C018,0,2.912877914,2.859621161,2.596764083,,stable,evaluation_only
P-V04-W006::C018::C020,0,0.8614270657,4.044352807,12.76331959,,stable,evaluation_only
P-V04-W006::C020::C022,0,3.518329901,3.115276563,8.01762684,,stable,evaluation_only
P-V04-W006::C022::C024,0,2.057230099,3.859602845,5.640007945,,stable,evaluation_only
P-V04-W006::C024::C027,0,3.762722902,3.628581442,3.025266539,,stable,evaluation_only
P-V04-W006::C027::C029,0,1.869190186,1.890324174,6.672195166,,stable,evaluation_only
P-V04-W007::C005::C007,0,37.02638936,36.93135405,21.43916065,,uniform_creep,evaluation_only
P-V04-W007::C007::C008,0,32.53135526,38.13186694,25.68736398,,uniform_creep,evaluation_only
P-V04-W007::C008::C010,0,35.80512851,35.41702865,23.7325722,,uniform_creep,evaluation_only
P-V04-W007::C010::C012,0,35.59973896,41.4971627,36.48080428,,uniform_creep,evaluation_only
P-V04-W007::C012::C014,0,36.05572892,37.44568486,14.89691874,,uniform_creep,evaluation_only
P-V04-W007::C014::C016,0,35.127139,41.79987537,40.84688662,,uniform_creep,evaluation_only
P-V04-W007::C016::C018,0,40.91813521,43.70887565,28.82751965,,uniform_creep,evaluation_only
P-V04-W007::C018::C020,0,41.77123509,44.13292704,23.79572514,,uniform_creep,evaluation_only
P-V04-W007::C020::C022,0,36.00654656,35.3032646,11.77886303,,uniform_creep,evaluation_only
P-V04-W007::C022::C024,0,32.42797006,33.31036638,27.62178718,,uniform_creep,evaluation_only
P-V04-W007::C024::C029,0,30.86941843,33.71807372,17.0217753,,uniform_creep,evaluation_only
P-V05-W001::C008::C012,0,22.025746,23.43492512,8.873130438,1836,accelerating,evaluation_only
P-V05-W001::C012::C014,0,22.53298075,27.15550185,22.72250666,1444,accelerating,evaluation_only
P-V05-W001::C014::C016,0,27.11580793,25.96468422,13.61264115,1276,accelerating,evaluation_only
P-V05-W001::C016::C018,0,22.33567629,25.01007775,11.71274375,1080,accelerating,evaluation_only
P-V05-W001::C018::C020,0,24.82100983,26.64133717,11.85618207,926,accelerating,evaluation_only
P-V05-W001::C020::C022,0,23.07879681,23.361577,11.3513787,716,accelerating,evaluation_only
P-V05-W001::C022::C024,0,23.45918996,23.84964178,11.49013783,541,accelerating,evaluation_only
P-V05-W001::C024::C027,0,19.96708999,33.97056633,85.38230809,352,accelerating,evaluation_only
P-V05-W001::C027::C029,1,114.5840142,141.5920804,114.8444996,,accelerating,evaluation_only
P-V05-W002::C005::C007,0,54.39667725,53.35625341,26.53332366,,decaying,evaluation_only
P-V05-W002::C007::C008,0,53.38049504,53.53806562,-6.414242373,,decaying,evaluation_only
P-V05-W002::C008::C010,0,43.81765826,42.63913156,17.69473094,,decaying,evaluation_only
P-V05-W002::C010::C012,0,37.87620777,38.50235258,3.569549627,,decaying,evaluation_only
P-V05-W002::C012::C014,0,25.57855002,32.17084907,50.1811049,,decaying,evaluation_only
P-V05-W002::C014::C016,0,31.06493193,31.81549248,-8.185331188,,decaying,evaluation_only
P-V05-W002::C016::C018,0,19.979196,25.98591597,28.1476384,,decaying,evaluation_only
P-V05-W002::C018::C020,0,24.17367389,23.98967187,-1.991650273,,decaying,evaluation_only
P-V05-W002::C020::C022,0,12.81261466,23.93097995,35.94314602,,decaying,evaluation_only
P-V05-W002::C022::C024,0,23.87749117,23.66353609,4.321669911,,decaying,evaluation_only
P-V05-W002::C024::C027,0,10.49402588,14.85311414,29.34601362,,decaying,evaluation_only
P-V05-W002::C027::C029,0,10.03248047,14.27073249,26.56556417,,decaying,evaluation_only
P-V05-W003::C007::C008,0,38.92892327,34.10849718,37.0232854,,uniform_creep,evaluation_only
P-V05-W003::C008::C010,0,27.19090286,38.35860223,42.30383902,,uniform_creep,evaluation_only
P-V05-W003::C010::C012,0,31.4911093,33.17158069,29.10206112,,uniform_creep,evaluation_only
P-V05-W003::C012::C014,0,31.29404212,38.22101557,42.57593045,,uniform_creep,evaluation_only
P-V05-W003::C014::C016,0,30.1487985,33.06385589,31.18837154,,uniform_creep,evaluation_only
P-V05-W003::C016::C018,0,33.88495649,41.68024748,42.1530551,,uniform_creep,evaluation_only
P-V05-W003::C018::C020,0,34.43351051,34.32385639,21.10493201,,uniform_creep,evaluation_only
P-V05-W003::C020::C022,0,30.77496838,33.59180614,15.7819296,,uniform_creep,evaluation_only
P-V05-W003::C022::C027,0,30.52033603,29.48342154,50.36854641,,uniform_creep,evaluation_only
P-V05-W003::C027::C029,0,37.35007869,38.5255464,-3.658306897,,uniform_creep,evaluation_only
P-V05-W004::C005::C007,0,37.98504587,38.49124825,5.068126331,,uniform_creep,evaluation_only
P-V05-W004::C007::C008,0,32.66252347,37.60125213,22.77250771,,uniform_creep,evaluation_only
P-V05-W004::C008::C010,0,36.90454543,39.63617549,17.79573912,,uniform_creep,evaluation_only
P-V05-W004::C010::C012,0,34.17288743,33.95946409,23.6972279,,uniform_creep,evaluation_only
P-V05-W004::C012::C014,0,37.81873428,39.24220121,13.25442731,,uniform_creep,evaluation_only
P-V05-W004::C014::C016,0,30.36335985,36.05085102,23.9104461,,uniform_creep,evaluation_only
P-V05-W004::C016::C018,0,36.44164015,36.83658071,4.714378123,,uniform_creep,evaluation_only
P-V05-W004::C018::C020,0,32.46991384,34.26696758,13.60546684,,uniform_creep,evaluation_only
P-V05-W004::C020::C024,0,36.19667305,37.32983945,11.51197105,,uniform_creep,evaluation_only
P-V05-W004::C024::C027,0,36.39026903,37.73578181,5.723875949,,uniform_creep,evaluation_only
P-V05-W004::C027::C029,0,33.64271701,33.19125526,-10.67812545,,uniform_creep,evaluation_only
P-V05-W005::C007::C008,0,34.03768449,35.41871011,8.794054634,,uniform_creep,evaluation_only
P-V05-W005::C008::C010,0,33.46120114,33.88352166,11.63684614,,uniform_creep,evaluation_only
P-V05-W005::C010::C012,0,34.77836998,36.69142839,12.37878808,,uniform_creep,evaluation_only
P-V05-W005::C012::C016,0,33.95198361,35.92238005,25.39599816,,uniform_creep,evaluation_only
P-V05-W005::C016::C018,0,33.2933485,33.7035079,4.566711793,,uniform_creep,evaluation_only
P-V05-W005::C018::C020,0,33.43740119,35.90050852,9.394808543,,uniform_creep,evaluation_only
P-V05-W005::C020::C024,0,34.24148727,35.49186229,10.76911931,,uniform_creep,evaluation_only
P-V05-W005::C024::C027,0,35.38311748,38.53450914,17.89865486,,uniform_creep,evaluation_only
P-V05-W005::C027::C029,0,32.89744497,39.75540312,35.53318159,,uniform_creep,evaluation_only
P-V05-W006::C005::C007,0,25.2101772,24.83842611,-0.5641267546,2240,accelerating,evaluation_only
P-V05-W006::C007::C008,0,19.86151059,22.95856278,22.4451378,2065,accelerating,evaluation_only
P-V05-W006::C008::C010,0,22.6894,26.08131322,20.97690256,1897,accelerating,evaluation_only
P-V05-W006::C010::C012,0,21.87640249,20.94306227,27.24747176,1715,accelerating,evaluation_only
P-V05-W006::C012::C014,0,23.01951525,27.92744392,26.45744082,1505,accelerating,evaluation_only
P-V05-W006::C014::C016,0,21.56836175,23.79265938,20.15212666,1337,accelerating,evaluation_only
P-V05-W006::C016::C018,0,24.03256566,24.25747779,2.758228177,1141,accelerating,evaluation_only
P-V05-W006::C018::C022,0,20.12539047,22.61244993,25.58633829,987,accelerating,evaluation_only
P-V05-W006::C022::C024,0,24.095575,25.94247231,17.89918874,602,accelerating,evaluation_only
P-V05-W006::C024::C027,0,25.79025744,28.16634847,19.30138627,413,accelerating,evaluation_only
P-V05-W006::C027::C029,1,89.77692176,116.4326322,111.0103198,,accelerating,evaluation_only
P-V05-W007::C005::C007,0,35.29245106,41.37261728,37.03705371,,uniform_creep,evaluation_only
P-V05-W007::C007::C008,0,35.36330987,35.12865574,46.37311126,,uniform_creep,evaluation_only
P-V05-W007::C008::C010,0,31.81697712,40.0117851,46.37311126,,uniform_creep,evaluation_only
P-V05-W007::C010::C012,0,40.61998808,41.00411628,14.73208947,,uniform_creep,evaluation_only
