campaign_id,date,profile_id,point_id,true_settlement_mm,observed_settlement_mm,residual_mm,standard_uncertainty_mm,use_class
C022,2023-11-07,P-H04,P-H04-REF-B,0,-0.9644834757,-0.9644834757,0.637289868,evaluation_only
C022,2023-11-07,P-H05,P-H05-REF-A,0,-0.7141727036,-0.7141727036,0.6,evaluation_only
C022,2023-11-07,P-H05,P-H05-W001,1409.948393,1410.14634,0.197946954,0.7366081427,evaluation_only
C022,2023-11-07,P-H05,P-H05-W002,1318.763196,1318.6128,-0.1503953998,0.7765691978,evaluation_only
C022,2023-11-07,P-H05,P-H05-W004,1682.969549,1683.547026,0.577477139,0.8098547646,evaluation_only
C022,2023-11-07,P-H05,P-H05-W005,1280.604194,1281.069424,0.4652303149,0.8053971443,evaluation_only
C022,2023-11-07,P-H05,P-H05-W007,854.0873535,854.3670267,0.2796732042,0.7547795191,evaluation_only
C022,2023-11-07,P-H05,P-H05-REF-B,0,0.1509926543,0.1509926543,0.6,evaluation_only
C022,2023-11-07,P-H06,P-H06-REF-A,0,0.9564842391,0.9564842391,0.6,evaluation_only
C022,2023-11-07,P-H06,P-H06-W001,337.3220636,337.9348743,0.6128107273,0.7511025473,evaluation_only
C022,2023-11-07,P-H06,P-H06-W002,179.9214828,180.3367051,0.41522231,0.7839676872,evaluation_only
C022,2023-11-07,P-H06,P-H06-W003,337.7596877,338.1592983,0.3996105418,0.7997873062,evaluation_only
C022,2023-11-07,P-H06,P-H06-W004,337.3682005,337.3291312,-0.03906934121,0.8027762239,evaluation_only
C022,2023-11-07,P-H06,P-H06-W005,159.379171,158.9937634,-0.3854076311,0.7948175583,evaluation_only
C022,2023-11-07,P-H06,P-H06-W006,336.2520262,335.7172146,-0.5348115276,0.7580126346,evaluation_only
C022,2023-11-07,P-H06,P-H06-W007,61.0217116,60.44420369,-0.5775079128,0.7346837113,evaluation_only
C022,2023-11-07,P-H06,P-H06-REF-B,0,-0.9186473357,-0.9186473357,0.6,evaluation_only
C022,2023-11-07,P-H07,P-H07-REF-A,0,1.130930193,1.130930193,0.6904868807,evaluation_only
C022,2023-11-07,P-H07,P-H07-W001,257.6753171,258.1673285,0.492011376,0.9229906829,evaluation_only
C022,2023-11-07,P-H07,P-H07-W002,352.0935574,352.4058658,0.3123083953,0.9445879079,evaluation_only
C022,2023-11-07,P-H07,P-H07-W003,271.2007036,270.9611055,-0.2395981203,0.9647251696,evaluation_only
C022,2023-11-07,P-H07,P-H07-W004,354.9541033,354.6238413,-0.3302619606,0.9674736355,evaluation_only
C022,2023-11-07,P-H07,P-H07-W005,41.35636018,40.82243355,-0.5339266301,0.9610098136,evaluation_only
C022,2023-11-07,P-H07,P-H07-W006,125.6943645,125.2293384,-0.4650260755,0.9395589348,evaluation_only
C022,2023-11-07,P-H07,P-H07-W007,74.43451697,73.72480917,-0.7097077987,0.9164802312,evaluation_only
C022,2023-11-07,P-H07,P-H07-REF-B,0,0.2787734437,0.2787734437,0.6703225887,evaluation_only
C022,2023-11-07,P-V01,P-V01-REF-A,0,-0.7970381562,-0.7970381562,0.6,evaluation_only
C022,2023-11-07,P-V01,P-V01-W001,221.4788986,220.7139681,-0.7649304945,0.7002643546,evaluation_only
C022,2023-11-07,P-V01,P-V01-W002,223.2495966,223.184623,-0.0649736098,0.7353476553,evaluation_only
C022,2023-11-07,P-V01,P-V01-W003,197.9933701,197.6409042,-0.3524659397,0.7573721254,evaluation_only
C022,2023-11-07,P-V01,P-V01-W004,242.7992477,242.4843947,-0.3148529996,0.7629677656,evaluation_only
C022,2023-11-07,P-V01,P-V01-W005,940.9907701,941.0150773,0.02430711797,0.7630280116,evaluation_only
C022,2023-11-07,P-V01,P-V01-W006,480.8453289,480.7524574,-0.09287147386,0.7508710033,evaluation_only
C022,2023-11-07,P-V01,P-V01-W007,477.7775201,477.6211357,-0.156384419,0.7263036198,evaluation_only
C022,2023-11-07,P-V01,P-V01-REF-B,0,-0.6191233377,-0.6191233377,0.6,evaluation_only
C022,2023-11-07,P-V02,P-V02-REF-A,0,0.6312058497,0.6312058497,0.6,evaluation_only
C022,2023-11-07,P-V02,P-V02-W001,372.2393786,372.0057461,-0.2336325377,0.723716154,evaluation_only
C022,2023-11-07,P-V02,P-V02-W002,361.3993726,360.9535532,-0.4458194865,0.737163106,evaluation_only
C022,2023-11-07,P-V02,P-V02-W003,49.33600285,49.19838906,-0.1376137892,0.7484475938,evaluation_only
C022,2023-11-07,P-V02,P-V02-W004,100.4059066,99.90467048,-0.5012361485,0.7501529795,evaluation_only
C022,2023-11-07,P-V02,P-V02-W005,364.6401626,364.1426171,-0.4975455587,0.748710522,evaluation_only
C022,2023-11-07,P-V02,P-V02-W006,370.18144,369.4577405,-0.7236994873,0.737802351,evaluation_only
C022,2023-11-07,P-V02,P-V02-W007,147.353977,146.6852738,-0.6687031789,0.7236255488,evaluation_only
C022,2023-11-07,P-V02,P-V02-REF-B,0,0.7364397069,0.7364397069,0.6,evaluation_only
C022,2023-11-07,P-V03,P-V03-REF-A,0,0.1518444058,0.1518444058,0.6,evaluation_only
C022,2023-11-07,P-V03,P-V03-W001,532.5144553,532.2842161,-0.2302392518,0.6904191147,evaluation_only
C022,2023-11-07,P-V03,P-V03-W002,562.4570198,562.3731965,-0.08382329443,0.7024313526,evaluation_only
C022,2023-11-07,P-V03,P-V03-W003,1427.016887,1426.982777,-0.03410956128,0.7093869691,evaluation_only
C022,2023-11-07,P-V03,P-V03-W004,1702.803084,1702.657786,-0.1452976705,0.7118666674,evaluation_only
C022,2023-11-07,P-V03,P-V03-W005,515.3993692,514.5436103,-0.8557588832,0.7073252993,evaluation_only
C022,2023-11-07,P-V03,P-V03-W006,476.0571854,475.4987468,-0.5584385653,0.7005193508,evaluation_only
C022,2023-11-07,P-V03,P-V03-W007,219.2534285,218.9984594,-0.2549691401,0.6910085295,evaluation_only
C022,2023-11-07,P-V03,P-V03-REF-B,0,0.2287729259,0.2287729259,0.6,evaluation_only
C022,2023-11-07,P-V04,P-V04-REF-A,0,-0.3361937168,-0.3361937168,0.848097151,evaluation_only
C022,2023-11-07,P-V04,P-V04-W001,198.7794543,197.7639057,-1.015548547,1.070737219,evaluation_only
C022,2023-11-07,P-V04,P-V04-W002,199.5303343,198.6961192,-0.8342150909,1.083994103,evaluation_only
C022,2023-11-07,P-V04,P-V04-W003,199.4658268,198.6980058,-0.7678210243,1.094515011,evaluation_only
C022,2023-11-07,P-V04,P-V04-W004,336.9928754,336.1648366,-0.8280387777,1.09483956,evaluation_only
C022,2023-11-07,P-V04,P-V04-W005,336.4174733,335.2804053,-1.137068027,1.089485334,evaluation_only
C022,2023-11-07,P-V04,P-V04-W006,238.6606898,237.7294876,-0.9312022255,1.07820277,evaluation_only
C022,2023-11-07,P-V04,P-V04-W007,404.6438097,403.886356,-0.7574536925,1.056353203,evaluation_only
C022,2023-11-07,P-V04,P-V04-REF-B,0,-0.750784332,-0.750784332,0.7977906438,evaluation_only
C022,2023-11-07,P-V05,P-V05-REF-A,0,-0.4886901963,-0.4886901963,0.6,evaluation_only
C022,2023-11-07,P-V05,P-V05-W001,1308.266888,1307.250064,-1.016824005,0.7107823596,evaluation_only
C022,2023-11-07,P-V05,P-V05-W002,1518.91729,1518.138761,-0.778528594,0.7218163343,evaluation_only
C022,2023-11-07,P-V05,P-V05-W003,1536.635899,1536.008321,-0.6275783347,0.7224315367,evaluation_only
C022,2023-11-07,P-V05,P-V05-W006,1503.07783,1502.429522,-0.6483079578,0.7032013214,evaluation_only
C022,2023-11-07,P-V05,P-V05-W007,1792.459686,1792.171507,-0.2881782456,0.6860580552,evaluation_only
C022,2023-11-07,P-V05,P-V05-REF-B,0,0.3312221204,0.3312221204,0.6,evaluation_only
C022,2023-11-07,P-V06,P-V06-REF-A,0,1.020315849,1.020315849,1.163761455,evaluation_only
C022,2023-11-07,P-V06,P-V06-W001,37.11882056,36.85447039,-0.2643501735,1.467840231,evaluation_only
C022,2023-11-07,P-V06,P-V06-W002,224.264593,223.76077,-0.5038230488,1.508544587,evaluation_only
C022,2023-11-07,P-V06,P-V06-W003,221.9780925,221.5523377,-0.4257547784,1.519303057,evaluation_only
C022,2023-11-07,P-V06,P-V06-W004,219.2241457,218.6214553,-0.6026903697,1.523177683,evaluation_only
C022,2023-11-07,P-V06,P-V06-W005,347.4577842,346.7563799,-0.7014042642,1.511943743,evaluation_only
C022,2023-11-07,P-V06,P-V06-W006,178.6213297,177.748756,-0.8725737062,1.473445614,evaluation_only
C022,2023-11-07,P-V06,P-V06-W007,176.5903907,176.0515639,-0.5388268235,1.441339927,evaluation_only
C022,2023-11-07,P-V06,P-V06-REF-B,0,-0.3168222498,-0.3168222498,1.086931574,evaluation_only
C023,2024-01-30,P-D01,P-D01-REF-A,0,0.643780726,0.643780726,0.6,evaluation_only
C023,2024-01-30,P-D01,P-D01-W001,568.7259343,568.8302716,0.1043373183,0.7058709036,evaluation_only
C023,2024-01-30,P-D01,P-D01-W002,498.4433456,498.1206842,-0.3226613823,0.7244221394,evaluation_only
C023,2024-01-30,P-D01,P-D01-W003,438.306471,438.3693399,0.06286893352,0.7361226582,evaluation_only
C023,2024-01-30,P-D01,P-D01-W004,435.5912882,435.2271972,-0.364090964,0.7465281805,evaluation_only
C023,2024-01-30,P-D01,P-D01-W005,397.619588,397.3268961,-0.2926919007,0.7466491193,evaluation_only
C023,2024-01-30,P-D01,P-D01-W006,542.3815423,541.7645673,-0.6169750077,0.7372154371,evaluation_only
C023,2024-01-30,P-D01,P-D01-W007,224.005944,223.973644,-0.03230005816,0.7170496207,evaluation_only
C023,2024-01-30,P-D01,P-D01-REF-B,0,-0.3365614028,-0.3365614028,0.6,evaluation_only
C023,2024-01-30,P-H01,P-H01-REF-A,0,0.1902927983,0.1902927983,0.9918911748,evaluation_only
C023,2024-01-30,P-H01,P-H01-W001,199.3727057,199.0463441,-0.3263616158,1.46736999,evaluation_only
C023,2024-01-30,P-H01,P-H01-W002,385.9470867,386.3728853,0.4257985882,1.569672326,evaluation_only
C023,2024-01-30,P-H01,P-H01-W003,550.3694078,550.8100734,0.4406656195,1.649761315,evaluation_only
C023,2024-01-30,P-H01,P-H01-W004,247.5776518,248.5714219,0.9937701308,1.670860869,evaluation_only
C023,2024-01-30,P-H01,P-H01-W005,485.2346386,486.195843,0.9612044308,1.658422394,evaluation_only
C023,2024-01-30,P-H01,P-H01-W006,362.7494189,363.6318303,0.8824113188,1.610055321,evaluation_only
C023,2024-01-30,P-H01,P-H01-W007,318.6568688,319.5514214,0.8945525645,1.498387659,evaluation_only
C023,2024-01-30,P-H01,P-H01-REF-B,0,0.2184210559,0.2184210559,1.068012548,evaluation_only
C024,2024-05-14,P-D01,P-D01-REF-A,0,-0.02335944359,-0.02335944359,0.6,evaluation_only
C024,2024-05-14,P-D01,P-D01-W001,611.8417165,612.6301418,0.788425332,0.6964994676,evaluation_only
C024,2024-05-14,P-D01,P-D01-W002,508.1648527,509.3237853,1.158932625,0.7162787064,evaluation_only
C024,2024-05-14,P-D01,P-D01-W003,438.5486555,439.9162736,1.367618062,0.7289021762,evaluation_only
C024,2024-05-14,P-D01,P-D01-W004,436.894861,438.0830488,1.188187782,0.7406368838,evaluation_only
C024,2024-05-14,P-D01,P-D01-W005,409.3145689,410.729667,1.415098119,0.7414160897,evaluation_only
C024,2024-05-14,P-D01,P-D01-W006,585.2003245,586.6750132,1.474688635,0.7328189248,evaluation_only
C024,2024-05-14,P-D01,P-D01-W007,228.0627318,229.2366827,1.173950898,0.7132395095,evaluation_only
C024,2024-05-14,P-D01,P-D01-REF-B,0,1.345469376,1.345469376,0.6,evaluation_only
C024,2024-05-14,P-H01,P-H01-REF-A,0,-0.5124123654,-0.5124123654,0.6,evaluation_only
C024,2024-05-14,P-H01,P-H01-W001,203.4577806,203.0923143,-0.3654662975,0.7698612155,evaluation_only
C024,2024-05-14,P-H01,P-H01-W002,426.6869674,425.937502,-0.7494653722,0.8085490834,evaluation_only
C024,2024-05-14,P-H01,P-H01-W003,571.2321684,570.1967635,-1.035404814,0.8363011915,evaluation_only
C024,2024-05-14,P-H01,P-H01-W005,494.0286866,493.0952414,-0.9334452544,0.8309281385,evaluation_only
C024,2024-05-14,P-H01,P-H01-W006,366.8435129,366.4343845,-0.4091283829,0.8054950114,evaluation_only
C024,2024-05-14,P-H01,P-H01-W007,329.7287311,328.6230163,-1.105714843,0.7502328525,evaluation_only
C024,2024-05-14,P-H01,P-H01-REF-B,0,-0.8522025951,-0.8522025951,0.6,evaluation_only
C024,2024-05-14,P-H02,P-H02-REF-A,0,-1.150504249,-1.150504249,0.8845416412,evaluation_only
C024,2024-05-14,P-H02,P-H02-W001,378.8380782,377.8227605,-1.0153177,1.14696403,evaluation_only
C024,2024-05-14,P-H02,P-H02-W002,627.4270835,626.1417791,-1.285304373,1.184697399,evaluation_only
C024,2024-05-14,P-H02,P-H02-W003,484.4956221,483.3421879,-1.153434205,1.203078705,evaluation_only
C024,2024-05-14,P-H02,P-H02-W004,334.1308443,333.1456461,-0.9851982263,1.206876291,evaluation_only
C024,2024-05-14,P-H02,P-H02-W005,50.98133567,49.88685484,-1.094480832,1.196546466,evaluation_only
C024,2024-05-14,P-H02,P-H02-W006,393.7977486,392.6336448,-1.164103826,1.182714016,evaluation_only
C024,2024-05-14,P-H02,P-H02-W007,382.7396892,381.8453555,-0.8943336777,1.141482641,evaluation_only
C024,2024-05-14,P-H02,P-H02-REF-B,0,0.9216469818,0.9216469818,0.8690833143,evaluation_only
C024,2024-05-14,P-H03,P-H03-REF-A,0,0.5015921706,0.5015921706,0.6725606101,evaluation_only
C024,2024-05-14,P-H03,P-H03-W001,401.6116901,402.2639945,0.6523044217,0.8681260019,evaluation_only
C024,2024-05-14,P-H03,P-H03-W002,498.4437876,499.6418083,1.198020718,0.8926673413,evaluation_only
C024,2024-05-14,P-H03,P-H03-W003,474.0223806,475.2902551,1.267874478,0.8992739717,evaluation_only
C024,2024-05-14,P-H03,P-H03-W004,754.0684258,754.4912668,0.42284094,0.903570795,evaluation_only
C024,2024-05-14,P-H03,P-H03-W005,515.7746237,516.0988135,0.3241897911,0.8973630798,evaluation_only
C024,2024-05-14,P-H03,P-H03-W006,525.2359494,525.1314737,-0.1044756955,0.8917733438,evaluation_only
C024,2024-05-14,P-H03,P-H03-W007,785.629322,785.7780056,0.1486835158,0.8623260162,evaluation_only
C024,2024-05-14,P-H03,P-H03-REF-B,0,0.5731837552,0.5731837552,0.6547730874,evaluation_only
C024,2024-05-14,P-H04,P-H04-REF-A,0,0.2049304265,0.2049304265,0.6425195615,evaluation_only
C024,2024-05-14,P-H04,P-H04-W001,249.0047955,249.0033462,-0.001449374457,0.8210261794,evaluation_only
C024,2024-05-14,P-H04,P-H04-W003,870.6133814,870.2168909,-0.3964905353,0.8575307324,evaluation_only
C024,2024-05-14,P-H04,P-H04-W004,197.4949899,197.5438536,0.0488636701,0.860101406,evaluation_only
C024,2024-05-14,P-H04,P-H04-W005,231.560553,232.042576,0.4820230303,0.8543973085,evaluation_only
C024,2024-05-14,P-H04,P-H04-W006,372.0420559,372.8508715,0.8088156192,0.8337598671,evaluation_only
C024,2024-05-14,P-H04,P-H04-W007,279.3417134,279.7838915,0.4421781686,0.8011013121,evaluation_only
C024,2024-05-14,P-H04,P-H04-REF-B,0,0.09850149385,0.09850149385,0.6,evaluation_only
C024,2024-05-14,P-H05,P-H05-REF-A,0,-2.349590562,-2.349590562,1.15333165,evaluation_only
C024,2024-05-14,P-H05,P-H05-W001,1428.638868,1425.41807,-3.220797089,1.532936368,evaluation_only
C024,2024-05-14,P-H05,P-H05-W002,1332.011232,1329.288762,-2.722469706,1.60911491,evaluation_only
C024,2024-05-14,P-H05,P-H05-W004,1736.979647,1734.912314,-2.067333685,1.670224505,evaluation_only
C024,2024-05-14,P-H05,P-H05-W005,1320.577288,1319.452353,-1.124934506,1.65924898,evaluation_only
C024,2024-05-14,P-H05,P-H05-W006,1426.169581,1425.135441,-1.034139943,1.619517451,evaluation_only
C024,2024-05-14,P-H05,P-H05-W007,867.3343995,866.6186723,-0.7157271959,1.554303364,evaluation_only
C024,2024-05-14,P-H05,P-H05-REF-B,0,-0.4470052249,-0.4470052249,1.205209781,evaluation_only
C024,2024-05-14,P-H06,P-H06-REF-A,0,0.5155855095,0.5155855095,0.6,evaluation_only
C024,2024-05-14,P-H06,P-H06-W001,338.6205633,339.4117317,0.7911683301,0.7168947543,evaluation_only
C024,2024-05-14,P-H06,P-H06-W002,180.3512317,180.8857356,0.5345038519,0.757236832,evaluation_only
C024,2024-05-14,P-H06,P-H06-W003,338.5382503,339.2739552,0.7357049274,0.7783449251,evaluation_only
C024,2024-05-14,P-H06,P-H06-W004,339.032054,340.0507711,1.018717093,0.7850391096,evaluation_only
C024,2024-05-14,P-H06,P-H06-W006,337.3951805,338.430473,1.035292437,0.7538571529,evaluation_only
C024,2024-05-14,P-H06,P-H06-W007,62.16827747,62.768232,0.5999545245,0.7335666665,evaluation_only
C024,2024-05-14,P-H06,P-H06-REF-B,0,0.5432498606,0.5432498606,0.6,evaluation_only
C024,2024-05-14,P-H07,P-H07-REF-A,0,0.5539116956,0.5539116956,0.6552510888,evaluation_only
C024,2024-05-14,P-H07,P-H07-W001,277.0106315,277.321245,0.3106135119,0.88018174,evaluation_only
C024,2024-05-14,P-H07,P-H07-W002,364.337269,364.1492169,-0.1880520596,0.9004425527,evaluation_only
C024,2024-05-14,P-H07,P-H07-W003,272.0401395,271.9147935,-0.1253459133,0.9184738222,evaluation_only
C024,2024-05-14,P-H07,P-H07-W004,371.4605549,371.2740004,-0.1865544303,0.9202831914,evaluation_only
C024,2024-05-14,P-H07,P-H07-W005,43.01028238,43.49261971,0.4823373314,0.9120219444,evaluation_only
C024,2024-05-14,P-H07,P-H07-W006,135.6192173,136.4830847,0.8638673876,0.8887620074,evaluation_only
C024,2024-05-14,P-H07,P-H07-W007,80.28845265,81.30958885,1.021136197,0.8643637348,evaluation_only
C024,2024-05-14,P-H07,P-H07-REF-B,0,0.6632092003,0.6632092003,0.6050833581,evaluation_only
C024,2024-05-14,P-V01,P-V01-REF-A,0,-0.1676976184,-0.1676976184,1.026169649,evaluation_only
C024,2024-05-14,P-V01,P-V01-W001,237.1643807,236.5863258,-0.5780548755,1.443620842,evaluation_only
C024,2024-05-14,P-V01,P-V01-W002,241.037805,241.1349826,0.09717759365,1.509807491,evaluation_only
C024,2024-05-14,P-V01,P-V01-W004,252.9162661,253.2254997,0.309233621,1.558437494,evaluation_only
C024,2024-05-14,P-V01,P-V01-W005,953.8391183,954.4755617,0.6364433749,1.553135833,evaluation_only
C024,2024-05-14,P-V01,P-V01-W006,498.2359539,498.4874159,0.251461945,1.523675759,evaluation_only
C024,2024-05-14,P-V01,P-V01-W007,491.0025164,491.6406726,0.6381561872,1.468301446,evaluation_only
C024,2024-05-14,P-V01,P-V01-REF-B,0,-0.1071741838,-0.1071741838,1.09532317,evaluation_only
C024,2024-05-14,P-V02,P-V02-REF-A,0,-0.541195807,-0.541195807,0.6,evaluation_only
C024,2024-05-14,P-V02,P-V02-W001,383.1638338,381.4475969,-1.716236923,0.7337978234,evaluation_only
C024,2024-05-14,P-V02,P-V02-W002,377.1628549,375.1157544,-2.047100463,0.7477419246,evaluation_only
C024,2024-05-14,P-V02,P-V02-W003,53.04516188,51.13419806,-1.910963822,0.7585998599,evaluation_only
C024,2024-05-14,P-V02,P-V02-W004,109.2257362,107.4850273,-1.740708927,0.7594748378,evaluation_only
C024,2024-05-14,P-V02,P-V02-W005,381.3446677,379.5551021,-1.789565636,0.7567822278,evaluation_only
C024,2024-05-14,P-V02,P-V02-W006,384.1790293,383.3091729,-0.8698563144,0.7423846994,evaluation_only
C024,2024-05-14,P-V02,P-V02-W007,158.9949735,158.4116519,-0.5833215026,0.7247486519,evaluation_only
C024,2024-05-14,P-V02,P-V02-REF-B,0,-0.3914948765,-0.3914948765,0.6,evaluation_only
C024,2024-05-14,P-V03,P-V03-REF-A,0,-0.3508377494,-0.3508377494,0.6,evaluation_only
C024,2024-05-14,P-V03,P-V03-W001,551.1751047,551.5184852,0.3433804397,0.7052602802,evaluation_only
C024,2024-05-14,P-V03,P-V03-W002,583.0433244,583.0505313,0.007206890667,0.7124477384,evaluation_only
C024,2024-05-14,P-V03,P-V03-W003,1447.545349,1447.551429,0.006080197762,0.7149546847,evaluation_only
C024,2024-05-14,P-V03,P-V03-W004,1716.263107,1716.53458,0.2714726526,0.7136829148,evaluation_only
C024,2024-05-14,P-V03,P-V03-W005,533.1436405,533.1170924,-0.02654812254,0.7017777068,evaluation_only
C024,2024-05-14,P-V03,P-V03-W006,495.0351311,495.056978,0.02184683623,0.6912957397,evaluation_only
C024,2024-05-14,P-V03,P-V03-W007,220.6432518,221.0835682,0.4403163228,0.6781211319,evaluation_only
C024,2024-05-14,P-V03,P-V03-REF-B,0,0.06208266987,0.06208266987,0.6,evaluation_only
C024,2024-05-14,P-V04,P-V04-REF-A,0,0.2926621589,0.2926621589,1.179530499,evaluation_only
C024,2024-05-14,P-V04,P-V04-W001,200.8826167,201.4448461,0.5622293951,1.453767068,evaluation_only
C024,2024-05-14,P-V04,P-V04-W002,200.8706893,201.4879583,0.6172689641,1.468769802,evaluation_only
C024,2024-05-14,P-V04,P-V04-W003,200.8445198,200.8580408,0.01352099426,1.479270714,evaluation_only
C024,2024-05-14,P-V04,P-V04-W004,338.5239199,338.7981438,0.2742238418,1.474119775,evaluation_only
C024,2024-05-14,P-V04,P-V04-W005,337.7711172,337.7655541,-0.005563144222,1.464671012,evaluation_only
C024,2024-05-14,P-V04,P-V04-W006,240.1478605,240.0184171,-0.1294434186,1.446607749,evaluation_only
C024,2024-05-14,P-V04,P-V04-W007,420.8474813,420.2686865,-0.5787947294,1.413395663,evaluation_only
C024,2024-05-14,P-V04,P-V04-REF-B,0,0.1770757027,0.1770757027,1.038290389,evaluation_only
C024,2024-05-14,P-V05,P-V05-REF-A,0,0.1240085589,0.1240085589,0.6,evaluation_only
C024,2024-05-14,P-V05,P-V05-W001,1319.274757,1318.773842,-0.5009148954,0.7703585724,evaluation_only
C024,2024-05-14,P-V05,P-V05-W002,1528.415674,1528.080708,-0.3349659611,0.7944320507,evaluation_only
C024,2024-05-14,P-V05,P-V05-W004,1457.403498,1456.887417,-0.516081492,0.8027809141,evaluation_only
C024,2024-05-14,P-V05,P-V05-W005,1537.579176,1536.7526,-0.8265756932,0.8010192495,evaluation_only
C024,2024-05-14,P-V05,P-V05-W006,1515.283537,1514.832615,-0.4509224194,0.7964935783,evaluation_only
C024,2024-05-14,P-V05,P-V05-W007,1807.549047,1807.08322,-0.4658266231,0.7849797513,evaluation_only
C024,2024-05-14,P-V05,P-V05-REF-B,0,0.2819779502,0.2819779502,0.6246024638,evaluation_only
C024,2024-05-14,P-V06,P-V06-REF-A,0,-0.09992912271,-0.09992912271,0.6,evaluation_only
C024,2024-05-14,P-V06,P-V06-W001,51.7582075,51.24442107,-0.5137864228,0.7751686079,evaluation_only
C024,2024-05-14,P-V06,P-V06-W002,237.8133761,237.7117819,-0.1015941917,0.7990467408,evaluation_only
C024,2024-05-14,P-V06,P-V06-W003,238.3665124,238.84693,0.4804175944,0.8053915855,evaluation_only
C024,2024-05-14,P-V06,P-V06-W004,229.802808,230.239212,0.4364039321,0.8079150152,evaluation_only
C024,2024-05-14,P-V06,P-V06-W005,363.7411539,363.5354701,-0.2056837865,0.801545068,evaluation_only
C024,2024-05-14,P-V06,P-V06-W006,184.7059059,184.2048217,-0.5010842601,0.7794432716,evaluation_only
C024,2024-05-14,P-V06,P-V06-W007,183.388779,183.1938312,-0.1949477109,0.7609079731,evaluation_only
C024,2024-05-14,P-V06,P-V06-REF-B,0,-0.1452664773,-0.1452664773,0.6,evaluation_only
C025,2024-07-09,P-H01,P-H01-REF-A,0,0.3723901181,0.3723901181,0.6,evaluation_only
C025,2024-07-09,P-H01,P-H01-W002,449.0230222,449.5332717,0.5102494869,0.8007350323,evaluation_only
C025,2024-07-09,P-H01,P-H01-W003,582.4998225,582.8366433,0.3368208187,0.8272284609,evaluation_only
C025,2024-07-09,P-H01,P-H01-W005,498.7033949,499.3781879,0.6747929734,0.8184004161,evaluation_only
C025,2024-07-09,P-H01,P-H01-W006,369.6252984,369.8524417,0.227143313,0.7901251248,evaluation_only
C025,2024-07-09,P-H01,P-H01-W007,335.1520245,334.5826089,-0.5694155531,0.72988471,evaluation_only
C025,2024-07-09,P-H01,P-H01-REF-B,0,0.7744719095,0.7744719095,0.6,evaluation_only
C025,2024-07-09,P-H03,P-H03-REF-A,0,0.5293516275,0.5293516275,0.6,evaluation_only
C025,2024-07-09,P-H03,P-H03-W001,406.736407,406.5625589,-0.1738480726,0.692732911,evaluation_only
C025,2024-07-09,P-H03,P-H03-W002,503.7020428,503.574222,-0.1278208132,0.7181561582,evaluation_only
C025,2024-07-09,P-H03,P-H03-W004,759.3476671,759.1972069,-0.1504601722,0.731673502,evaluation_only
C025,2024-07-09,P-H03,P-H03-W005,519.9471198,519.7439786,-0.2031412275,0.730098449,evaluation_only
C025,2024-07-09,P-H03,P-H03-W007,807.2603692,807.3579346,0.09756544558,0.7118295583,evaluation_only
C025,2024-07-09,P-H03,P-H03-REF-B,0,-1.009270261,-1.009270261,0.6,evaluation_only
C025,2024-07-09,P-H04,P-H04-REF-A,0,-0.1329247878,-0.1329247878,0.6744338907,evaluation_only
C025,2024-07-09,P-H04,P-H04-W001,262.5782405,262.0125834,-0.5656570305,0.8879088398,evaluation_only
C025,2024-07-09,P-H04,P-H04-W003,882.6389797,881.8353008,-0.80367886,0.9350991289,evaluation_only
C025,2024-07-09,P-H04,P-H04-W005,238.1678047,237.651783,-0.5160217637,0.9387191134,evaluation_only
C025,2024-07-09,P-H04,P-H04-W006,393.4404868,393.6276697,0.1871828978,0.9206413105,evaluation_only
C025,2024-07-09,P-H04,P-H04-REF-B,0,0.7614917968,0.7614917968,0.7045399346,evaluation_only
C026,2024-09-03,P-D01,P-D01-REF-A,0,0.09364170975,0.09364170975,1.042624511,evaluation_only
C026,2024-09-03,P-D01,P-D01-W001,658.651311,659.3590244,0.707713366,1.303485377,evaluation_only
C026,2024-09-03,P-D01,P-D01-W002,518.2545907,518.7521922,0.4976014709,1.325977004,evaluation_only
C026,2024-09-03,P-D01,P-D01-W003,439.3780137,439.6700591,0.2920453897,1.337895055,evaluation_only
C026,2024-09-03,P-D01,P-D01-W004,437.9384955,438.0320111,0.0935156191,1.341135124,evaluation_only
C026,2024-09-03,P-D01,P-D01-W005,421.2744686,422.1037455,0.829276921,1.331981425,evaluation_only
C026,2024-09-03,P-D01,P-D01-W006,631.5596528,632.5470121,0.9873593122,1.299867926,evaluation_only
C026,2024-09-03,P-D01,P-D01-W007,231.6158591,231.8903806,0.2745214744,1.24819124,evaluation_only
C026,2024-09-03,P-D01,P-D01-REF-B,0,-0.2869742871,-0.2869742871,0.8744607936,evaluation_only
C026,2024-09-03,P-H02,P-H02-REF-A,0,0.1014318602,0.1014318602,0.6,evaluation_only
C026,2024-09-03,P-H02,P-H02-W001,386.6934519,386.6849802,-0.008471679585,0.7116920641,evaluation_only
C026,2024-09-03,P-H02,P-H02-W002,674.1891301,673.4322386,-0.7568915144,0.7413404513,evaluation_only
C026,2024-09-03,P-H02,P-H02-W003,526.5431112,526.3021503,-0.2409608764,0.7576327282,evaluation_only
C026,2024-09-03,P-H02,P-H02-W004,377.8040845,377.5989529,-0.2051315761,0.7629837847,evaluation_only
C026,2024-09-03,P-H02,P-H02-W005,52.65039552,52.63893946,-0.01145605902,0.7612439521,evaluation_only
