campaign_id,date,point_id,true_dx_mm,true_dy_mm,observed_dx_mm,observed_dy_mm,residual_dx_mm,residual_dy_mm,use_class
C022,2023-11-07,P-V04-W002,-0.07366686703,3.990606687,-0.5331498884,-2.239744743,-0.4594830213,-6.23035143,evaluation_only
C022,2023-11-07,P-V04-W003,-0.2005851194,3.989316537,-1.30839513,0.04905574292,-1.107810011,-3.940260794,evaluation_only
C022,2023-11-07,P-V04-W004,-0.5976656462,-6.739857508,-1.428443219,-1.912355133,-0.8307775731,4.827502375,evaluation_only
C022,2023-11-07,P-V04-W005,-0.6615654586,-6.728349467,-0.9410502983,-1.08060348,-0.2794848397,5.647745987,evaluation_only
C022,2023-11-07,P-V04-W006,-0.5530490102,-4.773213797,-2.128026646,-2.712915746,-1.574977636,2.060298051,evaluation_only
C022,2023-11-07,P-V04-W007,-1.137303675,-8.092876194,-0.7168649793,-0.6179885428,0.4204386956,7.474887651,evaluation_only
C022,2023-11-07,P-V04-REF-B,-0,0,0.5490629664,0.3489331728,0.5490629664,0.3489331728,evaluation_only
C022,2023-11-07,P-V05-REF-A,0,0,-1.362048189,-1.266178375,-1.362048189,-1.266178375,evaluation_only
C022,2023-11-07,P-V05-W001,0,26.16533776,3.156055379,-0.2754376543,3.156055379,-26.44077542,evaluation_only
C022,2023-11-07,P-V05-W002,-1.296304043,30.3783458,-2.447953335,-0.2134150923,-1.151649292,-30.59176089,evaluation_only
C022,2023-11-07,P-V05-W003,-1.548677206,30.73271798,-2.949094368,-3.308484048,-1.400417162,-34.04120203,evaluation_only
C022,2023-11-07,P-V05-W006,-3.540495794,-30.06155659,-2.06909544,-4.551504466,1.471400355,25.51005213,evaluation_only
C022,2023-11-07,P-V05-W007,-5.074756717,-35.84919371,-5.586986568,-4.495559279,-0.512229851,31.35363443,evaluation_only
C022,2023-11-07,P-V05-REF-B,-0,0,-0.5738241452,-0.06150226664,-0.5738241452,-0.06150226664,evaluation_only
C022,2023-11-07,P-V06-REF-A,0,0,-1.910994274,0.8085501239,-1.910994274,0.8085501239,evaluation_only
C022,2023-11-07,P-V06-W001,0,0.7423764112,-3.500897971,0.9693645808,-3.500897971,0.2269881696,evaluation_only
C022,2023-11-07,P-V06-W002,-0.1933390945,4.485291861,-2.948872879,-2.064814382,-2.755533784,-6.550106243,evaluation_only
C022,2023-11-07,P-V06-W003,-0.2721158086,4.43956185,-1.697519111,-3.323990975,-1.425403302,-7.763552825,evaluation_only
C022,2023-11-07,P-V06-W004,-0.5161042137,4.384482913,-2.528747282,1.441596452,-2.012643068,-2.942886461,evaluation_only
C022,2023-11-07,P-V06-W005,-0.985158007,-6.949155683,-0.8457588944,-0.6280779112,0.1393991125,6.321077772,evaluation_only
C022,2023-11-07,P-V06-W006,-0.6062683096,-3.572426593,1.225136094,-1.178243451,1.831404404,2.394183142,evaluation_only
C022,2023-11-07,P-V06-W007,-0.6438109108,-3.531807813,-1.140000228,-1.655839879,-0.4961893173,1.875967935,evaluation_only
C022,2023-11-07,P-V06-REF-B,-0,0,-0.9423620344,0.3381708016,-0.9423620344,0.3381708016,evaluation_only
C023,2024-01-30,P-D01-REF-A,0,0,0.2960099464,1.293152178,0.2960099464,1.293152178,evaluation_only
C023,2024-01-30,P-D01-W001,9.49059202,6.269636229,8.480430707,10.21428545,-1.010161313,3.944649225,evaluation_only
C023,2024-01-30,P-D01-W002,8.131218015,5.777207614,8.993059189,10.51734546,0.8618411739,4.740137848,evaluation_only
C023,2024-01-30,P-D01-W003,7.018821702,5.279051039,6.333226013,5.92260192,-0.6855956891,0.6435508809,evaluation_only
C023,2024-01-30,P-D01-W004,-7.755399403,-4.065545804,-6.238778514,-6.69310759,1.516620888,-2.627561786,evaluation_only
C023,2024-01-30,P-D01-W005,-7.193479553,-3.538363026,-4.918814157,-3.893787035,2.274665396,-0.3554240081,evaluation_only
C023,2024-01-30,P-D01-W006,-9.983618999,-4.567430056,-9.579746716,-10.26613928,0.4038722831,-5.698709224,evaluation_only
C023,2024-01-30,P-D01-W007,-4.172271951,-1.812204828,-2.977991601,-3.585080523,1.194280349,-1.772875695,evaluation_only
C023,2024-01-30,P-D01-REF-B,-0,0,-0.6200909997,-0.170789947,-0.6200909997,-0.170789947,evaluation_only
C023,2024-01-30,P-H01-REF-A,0,0,1.533028984,1.803657937,1.533028984,1.803657937,evaluation_only
C023,2024-01-30,P-H01-W001,3.987454114,0,4.9666748,3.494237135,0.9792206866,3.494237135,evaluation_only
C023,2024-01-30,P-H01-W002,7.718941734,0.4981704598,7.388187293,9.878818157,-0.3307544408,9.380647698,evaluation_only
C023,2024-01-30,P-H01-W003,11.00738816,1.484107246,12.05483792,12.86222102,1.047449761,11.37811377,evaluation_only
C023,2024-01-30,P-H01-W004,4.951553035,0.8426379641,5.729474484,3.901466638,0.7779214484,3.058828674,evaluation_only
C023,2024-01-30,P-H01-W005,-9.704692771,1.907958624,-9.664658989,-10.66076696,0.04003378205,-12.56872558,evaluation_only
C023,2024-01-30,P-H01-W006,-7.254988379,1.430078481,-5.152513498,-7.628562095,2.102474881,-9.058640576,evaluation_only
C023,2024-01-30,P-H01-W007,-6.373137376,1.086163957,-5.582803316,-4.646767345,0.7903340609,-5.732931302,evaluation_only
C023,2024-01-30,P-H01-REF-B,-0,0,-0.644818503,-0.1552836672,-0.644818503,-0.1552836672,evaluation_only
C024,2024-05-14,P-D01-REF-A,0,0,-0.7733826143,-0.4213104062,-0.7733826143,-0.4213104062,evaluation_only
C024,2024-05-14,P-D01-W001,10.21008497,6.744944728,11.60118836,10.55085738,1.39110339,3.805912655,evaluation_only
C024,2024-05-14,P-D01-W002,8.289807139,5.889884742,8.866134943,9.19416975,0.5763278044,3.304285007,evaluation_only
C024,2024-05-14,P-D01-W003,7.022699925,5.281967958,7.687769875,9.316533643,0.6650699499,4.034565685,evaluation_only
C024,2024-05-14,P-D01-W004,-7.778608608,-4.077712564,-8.098148618,-5.950021936,-0.31954001,-1.872309372,evaluation_only
C024,2024-05-14,P-D01-W005,-7.405057677,-3.642435083,-6.565438898,-7.812391559,0.8396187791,-4.169956476,evaluation_only
C024,2024-05-14,P-D01-W006,-10.77178448,-4.928009791,-9.442980878,-8.828949764,1.3288036,-3.900939973,evaluation_only
C024,2024-05-14,P-D01-W007,-4.247832542,-1.845024181,-0.4496213148,-3.103459727,3.798211227,-1.258435546,evaluation_only
C024,2024-05-14,P-D01-REF-B,-0,0,1.834175286,-0.4305336591,1.834175286,-0.4305336591,evaluation_only
C024,2024-05-14,P-H01-REF-A,0,0,-1.116018495,2.068530511,-1.116018495,2.068530511,evaluation_only
C024,2024-05-14,P-H01-W001,4.069155611,0,0.9437251163,5.519332765,-3.125430495,5.519332765,evaluation_only
C024,2024-05-14,P-H01-W002,8.533739348,0.550756438,10.25756718,8.263333618,1.723827829,7.71257718,evaluation_only
C024,2024-05-14,P-H01-W003,11.42464337,1.54036505,10.98334424,12.94638596,-0.4412991251,11.40602091,evaluation_only
C024,2024-05-14,P-H01-W005,-9.880573733,1.942537111,-7.461881286,-10.4362085,2.418692447,-12.37874561,evaluation_only
C024,2024-05-14,P-H01-W006,-7.336870257,1.446218756,-6.369614131,-7.838020223,0.9672561258,-9.284238979,evaluation_only
C024,2024-05-14,P-H01-W007,-6.594574622,1.123903165,-6.873456665,-4.883890453,-0.2788820429,-6.007793617,evaluation_only
C024,2024-05-14,P-H01-REF-B,-0,0,-0.4312111411,0.7319264745,-0.4312111411,0.7319264745,evaluation_only
C024,2024-05-14,P-H02-REF-A,0,0,1.331335802,2.563980519,1.331335802,2.563980519,evaluation_only
C024,2024-05-14,P-H02-W001,7.576761565,0,9.66982683,8.354702491,2.093065265,8.354702491,evaluation_only
C024,2024-05-14,P-H02-W002,12.54854167,0.5302384941,16.77133467,11.22762881,4.222792999,10.69739032,evaluation_only
C024,2024-05-14,P-H02-W003,9.689912442,0.7401489963,11.42222941,9.963805883,1.732316966,9.223656886,evaluation_only
C024,2024-05-14,P-H02-W004,-6.682616887,0.7069833374,-4.948859998,-4.110255177,1.733756889,-4.817238515,evaluation_only
C024,2024-05-14,P-H02-W005,-1.019626713,0.1487496591,-0.2093984604,-0.8164931948,0.8102282529,-0.9652428539,evaluation_only
C024,2024-05-14,P-H02-W006,-7.875954972,1.285488739,-7.26694508,-6.581123617,0.6090098929,-7.866612356,evaluation_only
C024,2024-05-14,P-H02-W007,-7.654793785,1.419724508,-8.396444093,-5.816998077,-0.7416503086,-7.236722585,evaluation_only
C024,2024-05-14,P-H02-REF-B,-0,0,1.149192436,2.024913594,1.149192436,2.024913594,evaluation_only
C024,2024-05-14,P-H03-REF-A,0,0,0.1156525044,-0.6221869273,0.1156525044,-0.6221869273,evaluation_only
C024,2024-05-14,P-H03-W001,8.032233801,0,10.10667622,7.027187847,2.074442416,7.027187847,evaluation_only
C024,2024-05-14,P-H03-W002,9.968875752,0.3850438248,11.09965216,8.99597618,1.130776413,8.610932355,evaluation_only
C024,2024-05-14,P-H03-W003,9.480447611,0.517282681,9.737124063,10.68012125,0.2566764519,10.16283857,evaluation_only
C024,2024-05-14,P-H03-W004,15.08136852,1.297032947,17.57768046,17.30117124,2.496311946,16.00413829,evaluation_only
C024,2024-05-14,P-H03-W005,-10.31549247,1.305821206,-7.715942974,-9.211855191,2.5995495,-10.5176764,evaluation_only
C024,2024-05-14,P-H03-W006,-10.50471899,1.3757676,-8.406285262,-9.132504206,2.098433727,-10.50827181,evaluation_only
C024,2024-05-14,P-H03-W007,-15.71258644,2.57812577,-12.39898514,-18.571073,3.313601298,-21.14919877,evaluation_only
C024,2024-05-14,P-H03-REF-B,-0,0,1.606634653,1.278485348,1.606634653,1.278485348,evaluation_only
C024,2024-05-14,P-H04-REF-A,0,0,1.717039091,2.312336388,1.717039091,2.312336388,evaluation_only
C024,2024-05-14,P-H04-W001,4.980095911,0,5.114158073,5.803623593,0.134062162,5.803623593,evaluation_only
C024,2024-05-14,P-H04-W003,17.41226763,1.491338156,14.88539652,19.99927353,-2.526871105,18.50793538,evaluation_only
C024,2024-05-14,P-H04-W004,-3.949899798,0.5156874836,-2.861671139,-3.107711388,1.088228658,-3.623398872,evaluation_only
C024,2024-05-14,P-H04-W005,-4.631211059,0.7174216261,-5.677206741,-4.738848175,-1.045995682,-5.456269802,evaluation_only
C024,2024-05-14,P-H04-W006,-7.440841118,1.343644566,-8.067679724,-3.845362619,-0.6268386055,-5.189007185,evaluation_only
C024,2024-05-14,P-H04-W007,-5.586834268,1.085701025,-4.153557457,-3.367861316,1.433276811,-4.453562341,evaluation_only
C024,2024-05-14,P-H04-REF-B,-0,0,1.662051973,0.4297108726,1.662051973,0.4297108726,evaluation_only
C024,2024-05-14,P-H05-REF-A,0,0,2.413920846,0.005825691014,2.413920846,0.005825691014,evaluation_only
C024,2024-05-14,P-H05-W001,28.57277735,0,29.45401094,27.68769509,0.8812335908,27.68769509,evaluation_only
C024,2024-05-14,P-H05-W002,26.64022464,1.601109205,29.37949809,26.87619505,2.739273452,25.27508585,evaluation_only
C024,2024-05-14,P-H05-W004,-34.73959295,5.549577828,-36.43030501,-34.66050268,-1.690712065,-40.21008051,evaluation_only
C024,2024-05-14,P-H05-W005,-26.41154575,4.932164723,-24.41033937,-27.93945569,2.001206388,-32.87162041,evaluation_only
C024,2024-05-14,P-H05-W006,-28.52339162,5.695357816,-28.54028713,-27.59969448,-0.01689551237,-33.2950523,evaluation_only
C024,2024-05-14,P-H05-W007,-17.34668799,3.386908352,-15.65143687,-15.84042815,1.695251121,-19.2273365,evaluation_only
C024,2024-05-14,P-H05-REF-B,-0,0,0.2727951553,1.633131822,0.2727951553,1.633131822,evaluation_only
C024,2024-05-14,P-H06-REF-A,0,0,0.4065979969,1.4963181,0.4065979969,1.4963181,evaluation_only
C024,2024-05-14,P-H06-W001,6.772411266,0,9.291365761,8.292577979,2.518954494,8.292577979,evaluation_only
C024,2024-05-14,P-H06-W002,3.607024634,0.2253593649,2.987950866,3.249402703,-0.6190737684,3.024043338,evaluation_only
C024,2024-05-14,P-H06-W003,6.770765005,0.76172641,10.04399675,5.901505526,3.273231747,5.139779116,evaluation_only
C024,2024-05-14,P-H06-W004,-6.780641081,0.9879022854,-7.642377835,-6.586896306,-0.8617367545,-7.574798592,evaluation_only
C024,2024-05-14,P-H06-W006,-6.74790361,1.343199277,-3.317142891,-5.439582867,3.43076072,-6.782782144,evaluation_only
C024,2024-05-14,P-H06-W007,-1.243365549,0.2478838563,-2.197435726,-0.2401500129,-0.9540701767,-0.4880338693,evaluation_only
C024,2024-05-14,P-H06-REF-B,-0,0,0.7346694012,0.4127220223,0.7346694012,0.4127220223,evaluation_only
C024,2024-05-14,P-H07-REF-A,0,0,0.9365588786,1.456587109,0.9365588786,1.456587109,evaluation_only
C024,2024-05-14,P-H07-W001,5.54021263,0,3.978932684,6.805391419,-1.561279946,6.805391419,evaluation_only
C024,2024-05-14,P-H07-W002,7.286745379,0.2406973867,6.159065171,7.238362978,-1.127680209,6.997665591,evaluation_only
C024,2024-05-14,P-H07-W003,-5.440802789,0.4362221167,-2.051172065,-2.771511381,3.389630724,-3.207733497,evaluation_only
C024,2024-05-14,P-H07-W004,-7.429211097,0.7372693409,-5.62863113,-7.619245921,1.800579967,-8.356515262,evaluation_only
C024,2024-05-14,P-H07-W005,-0.8602056476,0.1132011466,-1.157461993,2.244483553,-0.297256345,2.131282406,evaluation_only
C024,2024-05-14,P-H07-W006,-2.712384346,0.4261378624,-1.327437461,-1.170189224,1.384946885,-1.596327087,evaluation_only
C024,2024-05-14,P-H07-W007,-1.605769053,0.2808596746,-1.459240272,0.2389396024,0.1465287809,-0.04192007218,evaluation_only
C024,2024-05-14,P-H07-REF-B,-0,0,2.245195911,1.652340115,2.245195911,1.652340115,evaluation_only
C024,2024-05-14,P-V01-REF-A,0,0,2.096468797,1.015778379,2.096468797,1.015778379,evaluation_only
C024,2024-05-14,P-V01-W001,0,4.743287614,1.61561278,-0.196592946,1.61561278,-4.93988056,evaluation_only
C024,2024-05-14,P-V01-W002,-0.2217896043,4.8207561,0.3221968922,4.355143941,0.5439864965,-0.4656121587,evaluation_only
C024,2024-05-14,P-V01-W004,-0.5916259218,5.058325322,-0.1433915658,0.3466965088,0.4482343559,-4.711628813,evaluation_only
C024,2024-05-14,P-V01-W005,-3.042139482,-19.07678237,-1.995290726,0.6794397419,1.046848756,19.75622211,evaluation_only
C024,2024-05-14,P-V01-W006,-1.799687394,-9.964719078,-0.533950881,-1.887426304,1.265736513,8.077292774,evaluation_only
C024,2024-05-14,P-V01-W007,-1.913440554,-9.820050328,-0.7283635442,-2.266513362,1.18507701,7.553536966,evaluation_only
C024,2024-05-14,P-V01-REF-B,-0,0,-1.06444938,0.5349434612,-1.06444938,0.5349434612,evaluation_only
C024,2024-05-14,P-V02-REF-A,0,0,0.6326799679,0.1928295702,0.6326799679,0.1928295702,evaluation_only
C024,2024-05-14,P-V02-W001,0,7.663276676,2.833342684,1.172030704,2.833342684,-6.491245971,evaluation_only
C024,2024-05-14,P-V02-W002,-0.2347574429,7.543257098,-0.7947785529,2.965475427,-0.56002111,-4.577781671,evaluation_only
C024,2024-05-14,P-V02-W003,-0.07024619655,1.060903238,0.583703403,2.124225373,0.6539495996,1.063322135,evaluation_only
C024,2024-05-14,P-V02-W004,-0.1900859144,-2.184514725,-0.5095239604,1.621907927,-0.3194380459,3.806422652,evaluation_only
C024,2024-05-14,P-V02-W005,-0.8113921021,-7.626893354,1.39166788,1.151331825,2.203059983,8.778225178,evaluation_only
C024,2024-05-14,P-V02-W006,-1.042013007,-7.683580585,-1.233453721,-0.5232455975,-0.1914407141,7.160334988,evaluation_only
C024,2024-05-14,P-V02-W007,-0.5049945648,-3.179899469,1.370361514,-0.08237400084,1.875356079,3.097525468,evaluation_only
C024,2024-05-14,P-V02-REF-B,-0,0,-0.5645908,-0.08321078149,-0.5645908,-0.08321078149,evaluation_only
C024,2024-05-14,P-V03-REF-A,0,0,-0.4177701883,0.1945597339,-0.4177701883,0.1945597339,evaluation_only
C024,2024-05-14,P-V03-W001,0,11.02350209,-0.7485351291,1.10094583,-0.7485351291,-9.922556264,evaluation_only
C024,2024-05-14,P-V03-W002,-0.325754704,11.66086649,0.5008250315,2.620181736,0.8265797355,-9.040684752,evaluation_only
C024,2024-05-14,P-V03-W003,-1.549587564,28.95090698,-0.9081962277,0.5208981072,0.6413913367,-28.43000887,evaluation_only
C024,2024-05-14,P-V03-W004,-2.46619619,-34.32526214,-2.285235744,-0.9262202309,0.1809604456,33.39904191,evaluation_only
C024,2024-05-14,P-V03-W005,-1.121238359,-10.66287281,-2.478676132,1.828918975,-1.357437773,12.49179179,evaluation_only
C024,2024-05-14,P-V03-W006,-1.184406296,-9.900702623,-1.208607476,-2.871611885,-0.02420117933,7.029090738,evaluation_only
C024,2024-05-14,P-V03-W007,-0.5825105699,-4.412865037,-1.252156592,0.9115268283,-0.669646022,5.324391865,evaluation_only
C024,2024-05-14,P-V03-REF-B,-0,0,1.310845697,-0.4125180464,1.310845697,-0.4125180464,evaluation_only
C024,2024-05-14,P-V04-REF-A,0,0,0.9463103078,0.02475773444,0.9463103078,0.02475773444,evaluation_only
C024,2024-05-14,P-V04-W001,0,4.017652335,2.717085252,0.3191729645,2.717085252,-3.69847937,evaluation_only
C024,2024-05-14,P-V04-W002,-0.07416172787,4.017413786,0.07669169739,-0.1807663504,0.1508534253,-4.198180136,evaluation_only
C024,2024-05-14,P-V04-W003,-0.2019715489,4.016890397,0.6237552858,1.661619837,0.8257268347,-2.35527056,evaluation_only
C024,2024-05-14,P-V04-W004,-0.6003809937,-6.770478399,0.4078361187,0.1299405974,1.008217112,6.900418996,evaluation_only
C024,2024-05-14,P-V04-W005,-0.6642274013,-6.755422344,-1.350752736,2.495664696,-0.686525335,9.25108704,evaluation_only
C024,2024-05-14,P-V04-W006,-0.5564952346,-4.802957211,0.7050157089,-1.024294552,1.261510943,3.778662659,evaluation_only
C024,2024-05-14,P-V04-W007,-1.182846186,-8.416949625,1.180590747,1.363547943,2.363436933,9.780497569,evaluation_only
C024,2024-05-14,P-V04-REF-B,-0,0,1.042437328,0.9480713188,1.042437328,0.9480713188,evaluation_only
C024,2024-05-14,P-V05-REF-A,0,0,0.6264964702,2.039823031,0.6264964702,2.039823031,evaluation_only
C024,2024-05-14,P-V05-W001,0,26.38549514,1.081095066,1.957988396,1.081095066,-24.42750674,evaluation_only
C024,2024-05-14,P-V05-W002,-1.30441034,30.56831349,-1.770325388,-2.412023213,-0.4659150483,-32.9803367,evaluation_only
C024,2024-05-14,P-V05-W004,-2.264061386,29.14806996,-3.638177733,-2.201657273,-1.374116347,-31.34972723,evaluation_only
C024,2024-05-14,P-V05-W005,-3.265418427,-30.75158352,-2.109450312,-3.010149187,1.155968115,27.74143433,evaluation_only
C024,2024-05-14,P-V05-W006,-3.569246306,-30.30567075,-5.185102466,-3.01349232,-1.61585616,27.29217843,evaluation_only
C024,2024-05-14,P-V05-W007,-5.117477252,-36.15098093,-4.518170103,-4.531213718,0.5993071482,31.61976722,evaluation_only
C024,2024-05-14,P-V05-REF-B,-0,0,-0.06119471211,1.74021288,-0.06119471211,1.74021288,evaluation_only
C024,2024-05-14,P-V06-REF-A,0,0,-0.4522596519,1.52139663,-0.4522596519,1.52139663,evaluation_only
C024,2024-05-14,P-V06-W001,0,1.03516415,-0.1812203695,1.125240485,-0.1812203695,0.09007633538,evaluation_only
C024,2024-05-14,P-V06-W002,-0.205019536,4.756267523,1.58715811,1.164022432,1.792177646,-3.592245091,evaluation_only
C024,2024-05-14,P-V06-W003,-0.2922058458,4.767330248,0.2235613478,-0.910472523,0.5157671936,-5.677802771,evaluation_only
C024,2024-05-14,P-V06-W004,-0.5410088254,4.596056161,-3.832509107,0.4393696172,-3.291500281,-4.156686544,evaluation_only
C024,2024-05-14,P-V06-W005,-1.031326758,-7.274823078,-2.063179805,0.2015156559,-1.031853047,7.476338734,evaluation_only
C024,2024-05-14,P-V06-W006,-0.6269202987,-3.694118119,0.5311302088,-1.772297726,1.158050507,1.921820393,evaluation_only
C024,2024-05-14,P-V06-W007,-0.6685963849,-3.667775579,0.4013924828,1.241781814,1.069988868,4.909557393,evaluation_only
C024,2024-05-14,P-V06-REF-B,-0,0,0.3373179409,1.840631724,0.3373179409,1.840631724,evaluation_only
C025,2024-07-09,P-H01-REF-A,0,0,-1.10828472,-1.628083945,-1.10828472,-1.628083945,evaluation_only
C025,2024-07-09,P-H01-W002,8.980460444,0.5795872365,5.971312745,12.99324406,-3.009147699,12.41365682,evaluation_only
C025,2024-07-09,P-H01-W003,11.64999645,1.570749019,8.804486353,12.41396985,-2.845510097,10.84322083,evaluation_only
C025,2024-07-09,P-H01-W005,-9.974067898,1.960918219,-10.67657523,-8.18693647,-0.702507328,-10.14785469,evaluation_only
C025,2024-07-09,P-H01-W006,-7.392505967,1.457185477,-5.836291621,-6.508647725,1.556214346,-7.965833202,evaluation_only
C025,2024-07-09,P-H01-W007,-6.70304049,1.142388835,-6.724085078,-7.105080925,-0.02104458833,-8.24746976,evaluation_only
C025,2024-07-09,P-H01-REF-B,-0,0,0.02774341596,1.008950569,0.02774341596,1.008950569,evaluation_only
C025,2024-07-09,P-H03-REF-A,0,0,-0.8333533285,1.465708931,-0.8333533285,1.465708931,evaluation_only
C025,2024-07-09,P-H03-W001,8.13472814,0,7.618443024,9.493449546,-0.5162851157,9.493449546,evaluation_only
C025,2024-07-09,P-H03-W002,10.07404086,0.3891057848,8.789533368,11.09802432,-1.284507489,10.70891854,evaluation_only
C025,2024-07-09,P-H03-W004,15.18695334,1.306113489,16.50657564,14.44399174,1.319622302,13.13787825,evaluation_only
C025,2024-07-09,P-H03-W005,-10.3989424,1.316384995,-12.28398477,-11.20182491,-1.885042374,-12.5182099,evaluation_only
C025,2024-07-09,P-H03-W007,-16.14520738,2.64911034,-17.52437636,-17.65637758,-1.379168972,-20.30548792,evaluation_only
C025,2024-07-09,P-H03-REF-B,-0,0,-1.162029118,-0.07314909082,-1.162029118,-0.07314909082,evaluation_only
C025,2024-07-09,P-H04-REF-A,0,0,-1.047213686,1.605363915,-1.047213686,1.605363915,evaluation_only
C025,2024-07-09,P-H04-W001,5.251564809,0,5.136678473,4.360597289,-0.1148863362,4.360597289,evaluation_only
C025,2024-07-09,P-H04-W003,17.65277959,1.511937695,18.20132361,17.70103687,0.5485440123,16.18909918,evaluation_only
C025,2024-07-09,P-H04-W005,-4.763356094,0.7378922341,-5.212198229,-2.776725384,-0.448842135,-3.514617618,evaluation_only
C025,2024-07-09,P-H04-W006,-7.868809736,1.420925844,-8.205897209,-6.274394003,-0.3370874734,-7.695319847,evaluation_only
C025,2024-07-09,P-H04-REF-B,-0,0,0.3076310495,0.803858487,0.3076310495,0.803858487,evaluation_only
C026,2024-09-03,P-D01-REF-A,0,0,-1.955538646,-0.129820268,-1.955538646,-0.129820268,evaluation_only
C026,2024-09-03,P-D01-W001,10.99121826,7.260973824,8.331428041,12.24221255,-2.659790223,4.98123873,evaluation_only
C026,2024-09-03,P-D01-W002,8.454403297,6.006829851,7.450658245,6.917131082,-1.003745052,0.9103012309,evaluation_only
C026,2024-09-03,P-D01-W003,7.035980854,5.291956915,5.9855823,6.317625662,-1.050398554,1.025668748,evaluation_only
C026,2024-09-03,P-D01-W004,-7.797189793,-4.087453218,-11.11359316,-6.569596873,-3.316403371,-2.482143655,evaluation_only
C026,2024-09-03,P-D01-W005,-7.621428541,-3.748864615,-8.412760298,-6.930647817,-0.7913317567,-3.181783202,evaluation_only
C026,2024-09-03,P-D01-W006,-11.6251208,-5.318404693,-11.92985326,-11.90178151,-0.3047324634,-6.583376818,evaluation_only
C026,2024-09-03,P-D01-W007,-4.314012097,-1.87376893,-4.91228898,-2.276688708,-0.5982768828,-0.4029197781,evaluation_only
C026,2024-09-03,P-D01-REF-B,-0,0,-1.020331806,0.7318653209,-1.020331806,0.7318653209,evaluation_only
C026,2024-09-03,P-H02-REF-A,0,0,-0.523634619,-0.01337097868,-0.523634619,-0.01337097868,evaluation_only
C026,2024-09-03,P-H02-W001,7.733869038,0,8.188857774,5.836290316,0.4549887359,5.836290316,evaluation_only
C026,2024-09-03,P-H02-W002,13.4837826,0.5697570897,13.45195859,11.72437999,-0.03182401346,11.1546229,evaluation_only
C026,2024-09-03,P-H02-W003,10.53086222,0.8043836466,9.013942089,8.705917615,-1.516920136,7.901533969,evaluation_only
C026,2024-09-03,P-H02-W004,-7.556081689,0.7993910082,-8.752409308,-9.784356665,-1.196327619,-10.58374767,evaluation_only
C026,2024-09-03,P-H02-W005,-1.05300791,0.1536195214,-3.951449978,-1.435278194,-2.898442068,-1.588897716,evaluation_only
C026,2024-09-03,P-H02-W006,-8.616823948,1.406411056,-7.216667587,-8.567372654,1.400156361,-9.97378371,evaluation_only
C026,2024-09-03,P-H02-W007,-7.930106961,1.47078648,-9.089187047,-6.230907517,-1.159080086,-7.701693997,evaluation_only
C026,2024-09-03,P-H02-REF-B,-0,0,-0.6930384356,0.3240084766,-0.6930384356,0.3240084766,evaluation_only
C027,2025-07-22,P-D01-REF-A,0,0,-0.7472723284,-1.418255397,-0.7472723284,-1.418255397,evaluation_only
C027,2025-07-22,P-D01-W001,13.1979697,8.718788965,13.02884286,14.61657521,-0.1691268352,5.897786248,evaluation_only
C027,2025-07-22,P-D01-W002,8.93642849,6.3493074,8.423123264,8.671694562,-0.5133052263,2.322387162,evaluation_only
C027,2025-07-22,P-D01-W003,7.079740382,5.324869672,6.336954201,5.326211328,-0.7427861806,0.001341655835,evaluation_only
C027,2025-07-22,P-D01-W004,-7.84328549,-4.111617565,-8.677164616,-9.016757225,-0.8338791261,-4.905139659,evaluation_only
C027,2025-07-22,P-D01-W005,-8.191321763,-4.029186411,-8.501449333,-9.726609691,-0.3101275702,-5.69742328,evaluation_only
C027,2025-07-22,P-D01-W006,-14.10535571,-6.453093375,-13.73832072,-17.79130232,0.3670349856,-11.33820894,evaluation_only
C027,2025-07-22,P-D01-W007,-4.489027218,-1.949785846,-3.981601982,-3.66663937,0.507425236,-1.716853523,evaluation_only
C027,2025-07-22,P-D01-REF-B,-0,0,1.937475414,-3.435400799,1.937475414,-3.435400799,evaluation_only
C027,2025-07-22,P-H01-REF-A,0,0,2.026111408,-0.8525780998,2.026111408,-0.8525780998,evaluation_only
C027,2025-07-22,P-H01-W002,11.74136071,0.7577721489,13.72113521,14.48089051,1.979774497,13.72311836,evaluation_only
C027,2025-07-22,P-H01-W003,13.16681676,1.775259297,14.68118421,11.86593731,1.514367453,10.09067802,evaluation_only
C027,2025-07-22,P-H01-W004,5.409932583,0.920643391,4.528832179,4.166047353,-0.8811004038,3.245403962,evaluation_only
C027,2025-07-22,P-H01-W005,-10.52470954,2.069175275,-9.868276763,-11.03643361,0.656432779,-13.10560889,evaluation_only
C027,2025-07-22,P-H01-W006,-7.760743229,1.529771146,-4.473754176,-9.5939741,3.286989053,-11.12374525,evaluation_only
C027,2025-07-22,P-H01-W007,-7.51568082,1.280885871,-7.502801264,-9.347223517,0.01287955651,-10.62810939,evaluation_only
C027,2025-07-22,P-H01-REF-B,-0,0,0.5750683171,-0.6082929663,0.5750683171,-0.6082929663,evaluation_only
C027,2025-07-22,P-H02-REF-A,0,0,0.5322999429,-2.229478181,0.5322999429,-2.229478181,evaluation_only
C027,2025-07-22,P-H02-W001,8.078837484,0,7.838974893,8.403787683,-0.2398625911,8.403787683,evaluation_only
C027,2025-07-22,P-H02-W002,16.19024914,0.6841188045,17.17619598,13.74306854,0.985946833,13.05894973,evaluation_only
C027,2025-07-22,P-H02-W003,13.04052133,0.9960800816,12.8612352,13.84301741,-0.1792861377,12.84693733,evaluation_only
