point_id,date,q05_mm,q25_mm,q50_mm,q75_mm,q95_mm,provenance
P-V04-REF-A,2021-01-01,0,0,0,0,0,S
P-V04-REF-A,2021-04-01,0,0,0,0,0,S
P-V04-REF-A,2021-07-01,0,0,0,0,0,S
P-V04-REF-A,2021-10-01,0,0,0,0,0,S
P-V04-REF-A,2022-01-01,0,0,0,0,0,S
P-V04-REF-A,2022-04-01,0,0,0,0,0,S
P-V04-REF-A,2022-07-01,0,0,0,0,0,S
P-V04-REF-A,2022-10-01,0,0,0,0,0,S
P-V04-REF-A,2023-01-01,0,0,0,0,0,S
P-V04-REF-A,2023-04-01,0,0,0,0,0,S
P-V04-REF-A,2023-07-01,0,0,0,0,0,S
P-V04-REF-A,2023-10-01,0,0,0,0,0,S
P-V04-REF-A,2024-01-01,0,0,0,0,0,S
P-V04-REF-A,2024-04-01,0,0,0,0,0,S
P-V04-REF-A,2024-07-01,0,0,0,0,0,S
P-V04-REF-A,2024-10-01,0,0,0,0,0,S
P-V04-REF-A,2025-01-01,0,0,0,0,0,S
P-V04-REF-A,2025-04-01,0,0,0,0,0,S
P-V04-REF-A,2025-07-01,0,0,0,0,0,S
P-V04-REF-A,2025-10-01,0,0,0,0,0,S
P-V04-REF-B,2018-01-01,0,0,0,0,0,S
P-V04-REF-B,2018-04-01,0,0,0,0,0,S
P-V04-REF-B,2018-07-01,0,0,0,0,0,S
P-V04-REF-B,2018-10-01,0,0,0,0,0,S
P-V04-REF-B,2019-01-01,0,0,0,0,0,S
P-V04-REF-B,2019-04-01,0,0,0,0,0,S
P-V04-REF-B,2019-07-01,0,0,0,0,0,S
P-V04-REF-B,2019-10-01,0,0,0,0,0,S
P-V04-REF-B,2020-01-01,0,0,0,0,0,S
P-V04-REF-B,2020-04-01,0,0,0,0,0,S
P-V04-REF-B,2020-07-01,0,0,0,0,0,S
P-V04-REF-B,2020-10-01,0,0,0,0,0,S
P-V04-REF-B,2021-01-01,0,0,0,0,0,S
P-V04-REF-B,2021-04-01,0,0,0,0,0,S
P-V04-REF-B,2021-07-01,0,0,0,0,0,S
P-V04-REF-B,2021-10-01,0,0,0,0,0,S
P-V04-REF-B,2022-01-01,0,0,0,0,0,S
P-V04-REF-B,2022-04-01,0,0,0,0,0,S
P-V04-REF-B,2022-07-01,0,0,0,0,0,S
P-V04-REF-B,2022-10-01,0,0,0,0,0,S
P-V04-REF-B,2023-01-01,0,0,0,0,0,S
P-V04-REF-B,2023-04-01,0,0,0,0,0,S
P-V04-REF-B,2023-07-01,0,0,0,0,0,S
P-V04-REF-B,2023-10-01,0,0,0,0,0,S
P-V04-REF-B,2024-01-01,0,0,0,0,0,S
P-V04-REF-B,2024-04-01,0,0,0,0,0,S
P-V04-REF-B,2024-07-01,0,0,0,0,0,S
P-V04-REF-B,2024-10-01,0,0,0,0,0,S
P-V04-REF-B,2025-01-01,0,0,0,0,0,S
P-V04-REF-B,2025-04-01,0,0,0,0,0,S
P-V04-REF-B,2025-07-01,0,0,0,0,0,S
P-V04-REF-B,2025-10-01,0,0,0,0,0,S
P-V04-W001,2018-01-01,175.771415,180.7796969,182.8948765,188.8133222,199.3977035,S
P-V04-W001,2018-04-01,176.8067469,181.1476297,184.7159905,190.3890681,199.8604533,S
P-V04-W001,2018-07-01,177.2231579,181.8303992,185.7989322,191.5742426,199.9953817,S
P-V04-W001,2018-10-01,177.2231579,182.0255382,185.8941768,191.8072795,200.4311597,S
P-V04-W001,2019-01-01,177.2715565,182.8168288,186.6953862,191.8941816,200.4311597,S
P-V04-W001,2019-04-01,179.2676262,183.2412428,187.335765,192.9859194,200.8356385,S
P-V04-W001,2019-07-01,180.0485136,184.0785746,187.959064,194.9085822,201.5926967,S
P-V04-W001,2019-10-01,180.0485136,184.4964345,187.959064,194.9085822,201.6926544,S
P-V04-W001,2020-01-01,180.6142137,184.7074425,189.1062788,195.635119,202.6591699,S
P-V04-W001,2020-04-01,180.6142137,185.6217254,190.3791517,196.8239953,204.1388319,S
P-V04-W001,2020-07-01,181.3549431,185.9125042,190.8949131,198.3023835,204.9511698,S
P-V04-W001,2020-10-01,181.6424244,186.9896273,191.119994,198.6695321,205.2566891,S
P-V04-W001,2021-01-01,182.3117494,187.1018257,191.3492626,199.7192214,205.5122896,S
P-V04-W001,2021-04-01,183.3801561,188.0484256,192.5673474,201.5567926,207.5014234,S
P-V04-W001,2021-07-01,183.4452447,189.732054,193.9888211,202.9724787,208.1537385,S
P-V04-W001,2021-10-01,183.8525168,190.5383744,194.4987857,202.9724787,208.4252266,S
P-V04-W001,2022-01-01,183.9557303,190.5706049,195.3950199,203.1130786,209.5074261,S
P-V04-W001,2022-04-01,184.7910808,191.3108248,195.9467734,204.2648234,210.1733404,S
P-V04-W001,2022-07-01,185.4770816,192.5479197,196.2992845,205.8343616,210.8020531,S
P-V04-W001,2022-10-01,185.4770816,192.6564265,196.3651194,206.4041859,210.8020531,S
P-V04-W001,2023-01-01,185.4770816,192.6564265,196.6617026,206.4244196,211.3331907,S
P-V04-W001,2023-04-01,185.4770816,192.9751078,197.6266803,206.4686411,212.5870966,S
P-V04-W001,2023-07-01,185.6489891,193.2776634,198.0157623,207.2199788,213.8229688,S
P-V04-W001,2023-10-01,185.9205066,193.4053716,198.5174679,207.5800354,213.8229688,S
P-V04-W001,2024-01-01,186.2370422,194.5234957,199.2588204,208.3369638,213.8229688,S
P-V04-W001,2024-04-01,187.6917736,196.3783202,200.7160624,209.9135232,215.5471066,S
P-V04-W001,2024-07-01,189.3117658,198.0199903,202.1325928,211.0871535,217.0681606,S
P-V04-W001,2024-10-01,190.2878024,198.1413803,202.6095073,211.2803354,217.4445205,S
P-V04-W001,2025-01-01,190.677981,198.2615955,203.0398379,213.0282287,217.9223921,S
P-V04-W001,2025-04-01,191.2619653,199.4556322,203.739665,214.2827388,219.7912245,S
P-V04-W001,2025-07-01,191.5658031,200.0254228,204.7177538,215.904768,221.8852598,S
P-V04-W001,2025-10-01,192.1130816,200.0254228,204.8888692,215.9980569,221.8852598,S
P-V04-W002,2018-01-01,167.7662652,176.7008712,182.1302589,188.7867656,208.5242231,S
P-V04-W002,2018-04-01,168.6219794,176.7008712,182.8843948,189.6548013,208.5242231,S
P-V04-W002,2018-07-01,169.7785616,176.7008712,184.0356093,189.6548013,208.7053889,S
P-V04-W002,2018-10-01,171.2382632,177.2157325,184.6096751,189.7922633,209.3562737,S
P-V04-W002,2019-01-01,172.1506238,177.744718,184.9520574,191.6110254,209.5020186,S
P-V04-W002,2019-04-01,172.1506238,178.2563448,185.3493301,191.6110254,210.0648246,S
P-V04-W002,2019-07-01,173.1905395,179.390485,185.3493301,192.1686976,210.3630666,S
P-V04-W002,2019-10-01,173.4434394,179.580917,186.4352736,192.1686976,210.4065833,S
P-V04-W002,2020-01-01,173.589802,179.6075946,187.1358162,192.7205127,211.7503684,S
P-V04-W002,2020-04-01,173.589802,180.2786424,188.6159718,193.1876183,212.2745028,S
P-V04-W002,2020-07-01,173.589802,180.4932387,189.3583444,193.1932493,212.7924527,S
P-V04-W002,2020-10-01,173.7222465,180.4932387,189.7011416,193.1932493,213.1343686,S
P-V04-W002,2021-01-01,173.7222465,180.4932387,190.1705619,193.9331538,213.9605131,S
P-V04-W002,2021-04-01,173.7222465,180.4932387,190.1705619,193.9603358,214.1689056,S
P-V04-W002,2021-07-01,173.7222465,180.7263172,190.3579224,195.2239145,214.6530715,S
P-V04-W002,2021-10-01,173.8207149,181.7273451,190.7992753,195.319512,215.1814014,S
P-V04-W002,2022-01-01,174.030381,181.7752514,192.1278922,195.9878934,215.7095472,S
P-V04-W002,2022-04-01,174.1787593,181.7798265,192.4467449,196.4811159,216.0621299,S
P-V04-W002,2022-07-01,174.1787593,181.7798265,192.4467449,198.0665971,216.0621299,S
P-V04-W002,2022-10-01,174.2766266,181.7980648,193.3901356,198.2893664,216.4860024,S
P-V04-W002,2023-01-01,174.7974477,182.7452412,193.7039407,198.2893664,216.9508956,S
P-V04-W002,2023-04-01,174.7974477,184.2690997,194.7197138,198.3879853,217.5601431,S
P-V04-W002,2023-07-01,174.7974477,185.3019999,195.9354719,200.1202546,218.1830039,S
P-V04-W002,2023-10-01,174.9037836,186.7276902,197.1998694,200.2885273,220.0473669,S
P-V04-W002,2024-01-01,175.7684691,187.7830259,197.8102361,201.0336914,221.7717667,S
P-V04-W002,2024-04-01,176.5191249,188.4159515,198.6677234,201.6462722,222.2962421,S
P-V04-W002,2024-07-01,176.5366094,188.6325637,199.1555118,202.2675232,222.4122808,S
P-V04-W002,2024-10-01,177.0104534,188.6325637,199.1555118,204.0167211,222.5987896,S
P-V04-W002,2025-01-01,177.3186437,189.2632944,199.1555118,204.2785137,222.5987896,S
P-V04-W002,2025-04-01,177.3186437,190.0953123,199.3704222,204.3366833,222.805113,S
P-V04-W002,2025-07-01,177.3186437,190.3033186,199.3704222,204.5944878,222.9470212,S
P-V04-W002,2025-10-01,177.7304815,190.6992035,200.1626807,204.8165636,223.4499809,S
P-V04-W003,2018-01-01,176.0339458,182.6577057,189.5401097,197.2465571,199.6505712,S
P-V04-W003,2018-04-01,176.6153338,182.8379019,189.8442483,198.0206374,201.0153042,S
P-V04-W003,2018-07-01,177.0648943,183.3789202,189.8442483,198.0206374,201.1315167,S
P-V04-W003,2018-10-01,177.0648943,185.0479677,190.7287388,199.2454259,201.1315167,S
P-V04-W003,2019-01-01,178.5655738,185.9394101,191.0602353,200.1877281,202.1825835,S
P-V04-W003,2019-04-01,179.0107316,186.4827705,192.2743284,200.6803143,202.1825835,S
P-V04-W003,2019-07-01,179.0462296,186.4935626,193.0169034,200.6803143,202.6379918,S
P-V04-W003,2019-10-01,180.7943621,186.9348464,193.8729726,201.6306321,202.8263675,S
P-V04-W003,2020-01-01,182.1231814,187.721974,195.3859823,202.1825835,203.6208721,S
P-V04-W003,2020-04-01,182.4112103,188.1695011,195.9433267,202.2684626,204.5496536,S
P-V04-W003,2020-07-01,182.5718947,188.4796811,196.1401978,202.4412528,204.5932757,S
P-V04-W003,2020-10-01,182.5718947,188.5922417,196.1401978,203.1049026,205.061099,S
P-V04-W003,2021-01-01,182.6446811,189.872215,196.2861927,204.4848031,205.7849989,S
P-V04-W003,2021-04-01,182.6446811,190.1791853,196.7380838,204.7246011,206.1444029,S
P-V04-W003,2021-07-01,182.6446811,190.6723092,197.1220169,204.9675773,207.6811779,S
P-V04-W003,2021-10-01,183.1397679,191.1170538,197.1731904,205.8902423,208.4431678,S
P-V04-W003,2022-01-01,184.2431964,192.646135,197.8555993,206.7078645,210.0130089,S
P-V04-W003,2022-04-01,184.9645752,192.6532589,197.8882702,206.9482105,210.0944596,S
P-V04-W003,2022-07-01,184.9645752,192.9395503,198.3529887,207.2909537,210.0944596,S
P-V04-W003,2022-10-01,185.7442092,192.9667015,199.1147715,208.3472148,211.0180293,S
P-V04-W003,2023-01-01,187.519043,193.0093083,199.9056929,208.3472148,212.8217409,S
P-V04-W003,2023-04-01,188.9065714,193.8991893,200.7042744,209.2887661,213.2990992,S
P-V04-W003,2023-07-01,189.5829813,194.1422479,200.7578525,209.4189342,213.3943027,S
P-V04-W003,2023-10-01,190.4511768,194.4067778,200.9529399,209.9664206,213.4587645,S
P-V04-W003,2024-01-01,191.1045896,195.3061378,203.037704,210.1944969,214.6256447,S
P-V04-W003,2024-04-01,191.2109929,195.4137248,204.5317141,210.6131758,215.4198151,S
P-V04-W003,2024-07-01,191.4269079,196.5198173,204.5688884,210.6131758,216.544567,S
P-V04-W003,2024-10-01,192.541165,196.7029782,204.6310644,211.1425824,217.9031287,S
P-V04-W003,2025-01-01,193.0797646,198.5940906,205.6219672,212.8774664,218.2060446,S
P-V04-W003,2025-04-01,193.0797646,199.9419809,206.1722944,213.820877,218.773374,S
P-V04-W003,2025-07-01,193.0797646,200.318534,206.1722944,214.0218985,219.3751524,S
P-V04-W003,2025-10-01,193.6159125,201.1320567,206.241806,214.1373621,220.1524952,S
P-V04-W004,2018-01-01,276.6643571,307.4300008,323.4819815,337.6914299,347.4890309,S
P-V04-W004,2018-04-01,276.7711508,308.198019,324.2864038,338.9532234,347.9819322,S
P-V04-W004,2018-07-01,277.7320996,309.8379811,325.5667798,338.9891586,350.0905104,S
P-V04-W004,2018-10-01,278.8864568,310.4226891,325.5667798,338.9933506,350.2774761,S
P-V04-W004,2019-01-01,279.1258072,310.5488222,325.8037744,338.9933506,350.4001797,S
P-V04-W004,2019-04-01,280.1043398,311.6847613,325.8037744,339.0739533,350.9780269,S
P-V04-W004,2019-07-01,280.1043398,312.2716129,327.6796144,339.3965474,352.6112642,S
P-V04-W004,2019-10-01,280.6503046,312.3139785,327.7247869,340.9450798,353.6713707,S
P-V04-W004,2020-01-01,280.6503046,312.3139785,328.2011111,341.3764898,353.7460146,S
P-V04-W004,2020-04-01,280.6503046,312.5548045,329.6205732,341.6675738,355.4530454,S
P-V04-W004,2020-07-01,281.6981223,313.5152573,330.7165401,342.8202094,356.6546095,S
P-V04-W004,2020-10-01,282.063788,313.5152573,331.2581908,343.7020439,357.3658741,S
P-V04-W004,2021-01-01,283.2925751,314.2570986,331.3863068,343.9907278,358.4536803,S
P-V04-W004,2021-04-01,284.3856242,314.6107337,332.2950225,345.7951847,358.5971676,S
P-V04-W004,2021-07-01,285.1073806,316.4779305,332.5518038,346.6863951,359.3625789,S
P-V04-W004,2021-10-01,285.9139996,318.078738,332.5518038,347.9722732,359.6677932,S
P-V04-W004,2022-01-01,286.0631089,318.3752545,332.8054146,347.9722732,360.0427459,S
P-V04-W004,2022-04-01,286.9209371,318.5568852,332.9253978,349.3055639,361.9181395,S
P-V04-W004,2022-07-01,287.1112517,320.4131082,333.7027728,350.2677729,363.3368343,S
P-V04-W004,2022-10-01,287.5356568,320.7663098,334.5838397,351.321088,363.8156013,S
P-V04-W004,2023-01-01,288.0260894,321.056906,334.5838397,351.6815077,364.7511714,S
P-V04-W004,2023-04-01,288.867836,321.42108,334.7961373,351.8163364,365.5911806,S
P-V04-W004,2023-07-01,289.0444246,321.8978041,335.6411568,352.1497391,366.4605743,S
P-V04-W004,2023-10-01,289.7147926,321.8978041,335.7124455,352.7806617,367.0333529,S
P-V04-W004,2024-01-01,289.7449719,321.8978041,335.7124455,352.786186,368.0545499,S
P-V04-W004,2024-04-01,289.7449719,322.4385225,335.9680397,353.8431535,369.7214884,S
P-V04-W004,2024-07-01,290.6327394,323.3050644,336.7483236,354.4299837,370.2392886,S
P-V04-W004,2024-10-01,291.1175543,323.7521182,336.805646,354.4299837,371.6214647,S
P-V04-W004,2025-01-01,291.2363193,323.9666839,337.4929142,354.8049368,371.6744028,S
P-V04-W004,2025-04-01,292.7115127,325.4278219,338.4474354,357.4628457,372.0297791,S
P-V04-W004,2025-07-01,293.7000837,326.1670384,338.624391,357.7332754,372.3988911,S
P-V04-W004,2025-10-01,293.8391943,326.6989799,338.7863613,358.1695289,373.6219562,S
P-V04-W005,2018-01-01,299.9091307,313.411838,329.0316956,339.7626154,357.3115836,S
P-V04-W005,2018-04-01,300.162669,313.6634356,329.5860348,340.1923018,357.5917334,S
P-V04-W005,2018-07-01,300.9618984,313.7783605,330.5079236,340.5678466,358.5991104,S
P-V04-W005,2018-10-01,301.9578449,314.2474978,330.8107141,341.178218,358.7888579,S
P-V04-W005,2019-01-01,301.9578449,314.4701695,330.8107141,341.178218,359.2452338,S
P-V04-W005,2019-04-01,301.9578449,315.724445,331.1794257,341.8846454,359.441125,S
P-V04-W005,2019-07-01,302.3101994,316.6830935,331.4643781,342.4726845,359.441125,S
P-V04-W005,2019-10-01,302.6163057,316.6830935,331.4643781,343.484023,359.5763264,S
P-V04-W005,2020-01-01,303.0015135,316.6830935,331.4643781,343.5710319,359.6858356,S
P-V04-W005,2020-04-01,303.2754646,316.6830935,332.5666674,344.0483764,360.0063169,S
P-V04-W005,2020-07-01,303.4054504,316.6830935,332.8110722,344.8566713,360.3766322,S
P-V04-W005,2020-10-01,303.4054504,317.3707367,333.0992024,345.9166369,360.9621045,S
P-V04-W005,2021-01-01,303.4054504,318.2044164,333.559392,345.9166369,361.0694807,S
P-V04-W005,2021-04-01,303.4054504,319.1452002,333.8707684,346.2998242,362.7231862,S
P-V04-W005,2021-07-01,303.7699933,319.2435904,334.6944768,346.3561347,363.1890516,S
P-V04-W005,2021-10-01,303.7699933,319.2435904,335.2422529,346.6058022,363.3391415,S
P-V04-W005,2022-01-01,303.7699933,320.4439374,335.884583,347.0455669,364.4014637,S
P-V04-W005,2022-04-01,303.7699933,320.9864107,336.1741236,347.7967805,364.4014637,S
P-V04-W005,2022-07-01,304.6316142,322.1166383,336.353995,347.8690479,364.493944,S
P-V04-W005,2022-10-01,305.8575455,322.614316,337.5305981,347.8690479,364.6541256,S
P-V04-W005,2023-01-01,307.2284701,323.3190724,338.1049888,347.8927064,365.3335355,S
P-V04-W005,2023-04-01,309.084441,324.2151079,338.8143049,348.4394061,366.2200409,S
P-V04-W005,2023-07-01,309.084441,324.5786788,339.1177735,348.5771271,366.2802442,S
P-V04-W005,2023-10-01,310.3979461,324.8414901,339.1177735,349.3999307,367.059242,S
P-V04-W005,2024-01-01,311.3759953,325.1894536,339.7885307,349.6571178,367.7866843,S
P-V04-W005,2024-04-01,311.6301623,325.6385272,339.8861845,350.5353396,368.2502698,S
P-V04-W005,2024-07-01,311.7022528,326.8009333,340.5201642,350.6130786,369.3930926,S
P-V04-W005,2024-10-01,311.8677825,327.213098,340.5950746,350.8075346,369.4166079,S
P-V04-W005,2025-01-01,312.2614998,328.17035,340.9431086,350.9959555,369.4166079,S
P-V04-W005,2025-04-01,312.5194111,329.7915179,341.5237209,351.1867832,370.2158453,S
P-V04-W005,2025-07-01,313.8610098,330.017359,342.3543097,351.7193083,370.8807598,S
P-V04-W005,2025-10-01,314.7696158,330.8836872,342.6709954,351.7193083,370.8807598,S
P-V04-W006,2018-01-01,208.7816168,216.1631917,223.552975,235.9779279,249.9823729,S
P-V04-W006,2018-04-01,209.7206945,216.3145926,224.5490108,236.9081867,250.3007348,S
P-V04-W006,2018-07-01,210.0277816,217.0897393,224.6646874,237.7940693,250.8981062,S
P-V04-W006,2018-10-01,210.7656259,217.5611201,224.6646874,238.0334207,251.922969,S
P-V04-W006,2019-01-01,210.7656259,217.7049186,224.8392586,238.7847398,252.3310278,S
P-V04-W006,2019-04-01,210.7656259,217.7583793,225.5610502,239.9698076,252.3310278,S
P-V04-W006,2019-07-01,210.8419648,218.5405674,226.0804915,240.3028076,253.4361901,S
P-V04-W006,2019-10-01,210.8419648,218.7739409,226.4682621,240.6190839,255.1216635,S
P-V04-W006,2020-01-01,210.8490314,218.7739409,226.9131651,241.2480503,255.1216635,S
P-V04-W006,2020-04-01,211.468594,219.7981271,227.3327008,241.324518,256.571089,S
P-V04-W006,2020-07-01,211.6105748,220.7508168,227.6462977,241.7812725,258.2422795,S
P-V04-W006,2020-10-01,212.1075657,221.5581346,227.8064273,242.1783015,258.823769,S
P-V04-W006,2021-01-01,212.549974,221.5581346,228.3987304,242.1783015,259.2061887,S
P-V04-W006,2021-04-01,213.209682,221.6655509,228.7946966,242.1783015,259.7423056,S
P-V04-W006,2021-07-01,213.209682,222.2238693,229.539225,242.6324217,260.0515673,S
P-V04-W006,2021-10-01,213.4465649,222.4156025,230.6388928,243.1652409,260.1305151,S
P-V04-W006,2022-01-01,213.6523399,223.7017685,230.8870018,244.2555328,260.3402471,S
P-V04-W006,2022-04-01,214.9769907,223.7441322,232.2002995,244.2555328,260.3402471,S
P-V04-W006,2022-07-01,215.84125,223.9174097,232.9346574,244.3479188,260.6219978,S
P-V04-W006,2022-10-01,216.2295306,224.0700039,233.4906316,244.5362543,262.341711,S
P-V04-W006,2023-01-01,216.7266959,224.0700039,233.8216969,244.5362543,262.341711,S
P-V04-W006,2023-04-01,217.0804636,224.9043984,235.626583,244.6680581,262.39001,S
P-V04-W006,2023-07-01,217.3312391,226.0904545,236.9622812,245.1951441,263.3544939,S
P-V04-W006,2023-10-01,218.4148252,226.0904545,237.5374817,246.1797349,264.5219828,S
P-V04-W006,2024-01-01,218.903938,226.0904545,238.0319009,246.4087327,265.2703424,S
P-V04-W006,2024-04-01,220.0188292,226.2390347,238.3227503,249.0020495,266.9262333,S
P-V04-W006,2024-07-01,221.436567,227.688587,239.3138755,249.8136455,268.1416474,S
P-V04-W006,2024-10-01,221.5776755,228.8630969,239.660061,250.3436651,268.3029757,S
P-V04-W006,2025-01-01,221.6354559,229.970304,240.2562909,250.5361092,268.4850222,S
P-V04-W006,2025-04-01,222.0025108,230.8151908,240.2562909,251.3593016,268.5862424,S
P-V04-W006,2025-07-01,222.2201833,232.1631124,240.4288412,252.5781092,269.7613744,S
P-V04-W006,2025-10-01,222.504013,232.1959679,241.3206695,252.5781092,270.0414079,S
P-V04-W007,2018-01-01,180.956311,187.0062312,191.6843192,195.1792234,200.2662343,S
P-V04-W007,2018-04-01,189.1581916,195.6496042,200.8320908,203.9277897,208.7327935,S
P-V04-W007,2018-07-01,196.4278689,203.8224725,209.5529121,212.4788649,217.5394987,S
P-V04-W007,2018-10-01,202.6390183,211.9574306,216.4512928,220.57197,225.8158973,S
P-V04-W007,2019-01-01,210.6849336,219.7143345,224.2840674,230.0826994,232.6863994,S
P-V04-W007,2019-04-01,218.3158621,228.324847,233.0003457,239.1532901,241.8008105,S
P-V04-W007,2019-07-01,226.5171244,237.082785,242.4020456,248.2856699,251.3557374,S
P-V04-W007,2019-10-01,233.2953209,245.1537952,251.3265605,257.0196017,261.1005963,S
P-V04-W007,2020-01-01,240.6315742,252.9654075,260.2547905,265.6971261,270.0695071,S
P-V04-W007,2020-04-01,249.7007952,262.0672452,269.8651081,275.4301472,279.6638089,S
P-V04-W007,2020-07-01,257.5124798,270.3559432,278.0407569,283.0201998,287.8799575,S
P-V04-W007,2020-10-01,264.9664501,277.3577104,286.7292851,291.0744692,295.264988,S
P-V04-W007,2021-01-01,274.1198454,286.3237401,295.9688594,300.8495416,304.9226278,S
P-V04-W007,2021-04-01,282.1817271,295.9058341,304.4778075,310.1280583,314.9577939,S
P-V04-W007,2021-07-01,290.581326,304.8895503,313.4376554,319.1987967,324.2431533,S
P-V04-W007,2021-10-01,298.6807016,313.4804559,322.3345549,329.0747849,333.6317269,S
P-V04-W007,2022-01-01,307.0286343,322.9779189,331.5638009,338.3648238,343.9342593,S
P-V04-W007,2022-04-01,315.9620958,332.6104673,340.0025025,347.6663528,353.7859119,S
P-V04-W007,2022-07-01,325.7465996,342.305778,349.7601366,358.4140251,365.9356459,S
P-V04-W007,2022-10-01,334.6312322,350.9669061,360.3569215,368.4526564,375.7088144,S
P-V04-W007,2023-01-01,344.0524647,361.4145762,371.2751188,379.1769167,386.8551086,S
P-V04-W007,2023-04-01,352.4797814,370.4848032,381.1522116,388.4295864,396.7545813,S
P-V04-W007,2023-07-01,359.7360991,380.0822703,390.0022035,397.8260754,407.3434512,S
P-V04-W007,2023-10-01,367.4620361,388.0414107,397.6303808,406.8595489,415.9404576,S
P-V04-W007,2024-01-01,374.9342212,395.6160491,405.2881746,414.5829041,424.274831,S
P-V04-W007,2024-04-01,382.1027718,402.4449919,413.5637418,423.197091,432.5074188,S
P-V04-W007,2024-07-01,390.3283627,411.1389423,421.7114695,432.8241898,441.1238955,S
P-V04-W007,2024-10-01,397.3254203,418.5042234,429.7383166,440.478625,449.4339609,S
P-V04-W007,2025-01-01,405.2112876,424.6602127,436.6046399,446.8354863,457.2203103,S
P-V04-W007,2025-04-01,413.4088816,432.6246239,445.4310206,455.0122876,465.5462709,S
P-V04-W007,2025-07-01,419.9764267,439.9127425,454.4863871,464.0397933,475.0429196,S
P-V04-W007,2025-10-01,427.1773053,447.576333,461.901351,471.7541303,482.491748,S
P-V05-REF-A,2018-01-01,0,0,0,0,0,S
P-V05-REF-A,2018-04-01,0,0,0,0,0,S
P-V05-REF-A,2018-07-01,0,0,0,0,0,S
P-V05-REF-A,2018-10-01,0,0,0,0,0,S
P-V05-REF-A,2019-01-01,0,0,0,0,0,S
P-V05-REF-A,2019-04-01,0,0,0,0,0,S
P-V05-REF-A,2019-07-01,0,0,0,0,0,S
P-V05-REF-A,2019-10-01,0,0,0,0,0,S
P-V05-REF-A,2020-01-01,0,0,0,0,0,S
P-V05-REF-A,2020-04-01,0,0,0,0,0,S
P-V05-REF-A,2020-07-01,0,0,0,0,0,S
P-V05-REF-A,2020-10-01,0,0,0,0,0,S
P-V05-REF-A,2021-01-01,0,0,0,0,0,S
P-V05-REF-A,2021-04-01,0,0,0,0,0,S
P-V05-REF-A,2021-07-01,0,0,0,0,0,S
P-V05-REF-A,2021-10-01,0,0,0,0,0,S
P-V05-REF-A,2022-01-01,0,0,0,0,0,S
P-V05-REF-A,2022-04-01,0,0,0,0,0,S
P-V05-REF-A,2022-07-01,0,0,0,0,0,S
P-V05-REF-A,2022-10-01,0,0,0,0,0,S
P-V05-REF-A,2023-01-01,0,0,0,0,0,S
P-V05-REF-A,2023-04-01,0,0,0,0,0,S
P-V05-REF-A,2023-07-01,0,0,0,0,0,S
P-V05-REF-A,2023-10-01,0,0,0,0,0,S
P-V05-REF-A,2024-01-01,0,0,0,0,0,S
P-V05-REF-A,2024-04-01,0,0,0,0,0,S
P-V05-REF-A,2024-07-01,0,0,0,0,0,S
P-V05-REF-A,2024-10-01,0,0,0,0,0,S
P-V05-REF-A,2025-01-01,0,0,0,0,0,S
P-V05-REF-A,2025-04-01,0,0,0,0,0,S
P-V05-REF-A,2025-07-01,0,0,0,0,0,S
P-V05-REF-A,2025-10-01,0,0,0,0,0,S
P-V05-REF-B,2018-01-01,0,0,0,0,0,S
P-V05-REF-B,2018-04-01,0,0,0,0,0,S
P-V05-REF-B,2018-07-01,0,0,0,0,0,S
P-V05-REF-B,2018-10-01,0,0,0,0,0,S
P-V05-REF-B,2019-01-01,0,0,0,0,0,S
P-V05-REF-B,2019-04-01,0,0,0,0,0,S
P-V05-REF-B,2019-07-01,0,0,0,0,0,S
P-V05-REF-B,2019-10-01,0,0,0,0,0,S
P-V05-REF-B,2020-01-01,0,0,0,0,0,S
P-V05-REF-B,2020-04-01,0,0,0,0,0,S
P-V05-REF-B,2020-07-01,0,0,0,0,0,S
P-V05-REF-B,2020-10-01,0,0,0,0,0,S
P-V05-REF-B,2021-01-01,0,0,0,0,0,S
P-V05-REF-B,2021-04-01,0,0,0,0,0,S
P-V05-REF-B,2021-07-01,0,0,0,0,0,S
P-V05-REF-B,2021-10-01,0,0,0,0,0,S
P-V05-REF-B,2022-01-01,0,0,0,0,0,S
P-V05-REF-B,2022-04-01,0,0,0,0,0,S
P-V05-REF-B,2022-07-01,0,0,0,0,0,S
P-V05-REF-B,2022-10-01,0,0,0,0,0,S
P-V05-REF-B,2023-01-01,0,0,0,0,0,S
P-V05-REF-B,2023-04-01,0,0,0,0,0,S
P-V05-REF-B,2023-07-01,0,0,0,0,0,S
P-V05-REF-B,2023-10-01,0,0,0,0,0,S
P-V05-REF-B,2024-01-01,0,0,0,0,0,S
P-V05-REF-B,2024-04-01,0,0,0,0,0,S
P-V05-REF-B,2024-07-01,0,0,0,0,0,S
P-V05-REF-B,2024-10-01,0,0,0,0,0,S
P-V05-REF-B,2025-01-01,0,0,0,0,0,S
P-V05-REF-B,2025-04-01,0,0,0,0,0,S
P-V05-REF-B,2025-07-01,0,0,0,0,0,S
P-V05-REF-B,2025-10-01,0,0,0,0,0,S
P-V05-W001,2018-01-01,1135.13766,1166.697892,1191.649453,1205.694891,1233.92384,S
P-V05-W001,2018-04-01,1140.512441,1170.804135,1196.958942,1210.993392,1239.229769,S
P-V05-W001,2018-07-01,1145.832755,1175.863806,1202.609101,1217.010694,1244.731196,S
