sample_id,observed_next_increment_mm,hidden_true_next_increment_mm,hidden_true_next_rate_mm_y,next_observation_uncertainty_mm,use_class
P-V02-W004::C024::C027,22.12285148,20.74813521,17.46142024,1.311032593,evaluation_only
P-V02-W005::C005::C006,21.22019948,19.1953483,66.77239016,0.7249022633,evaluation_only
P-V02-W005::C006::C007,10.97677321,12.43015346,64.85876502,0.731505751,evaluation_only
P-V02-W005::C007::C008,27.75395889,27.30312933,59.35992849,0.8117793396,evaluation_only
P-V02-W005::C008::C010,26.46113604,26.91818124,54.0212401,1.466107813,evaluation_only
P-V02-W005::C010::C011,15.82640122,15.23471517,56.78040526,0.8094729006,evaluation_only
P-V02-W005::C011::C012,15.28454792,16.18435794,52.7797923,0.7493095809,evaluation_only
P-V02-W005::C012::C014,20.27232237,20.22335687,43.96774462,1.371513035,evaluation_only
P-V02-W005::C014::C016,23.97690525,22.5066501,41.94160179,0.736637066,evaluation_only
P-V02-W005::C016::C018,14.28230547,16.43094218,38.97014046,0.8000967362,evaluation_only
P-V02-W005::C018::C020,22.12757247,20.50748452,35.66837486,1.041773881,evaluation_only
P-V02-W005::C020::C022,17.25366546,18.23066966,38.05001196,0.748710522,evaluation_only
P-V02-W005::C022::C024,15.41248499,16.70450507,32.28211893,0.7567822278,evaluation_only
P-V02-W005::C024::C027,35.73326945,34.09482516,28.69385919,1.310207188,evaluation_only
P-V02-W005::C027::C029,10.13641454,8.251971412,28.70507198,1.082127987,evaluation_only
P-V02-W006::C005::C006,9.347245648,7.401967027,25.74827102,0.7128828378,evaluation_only
P-V02-W006::C006::C007,3.533370702,5.56576134,29.04134756,0.7176207463,evaluation_only
P-V02-W006::C007::C008,13.49897759,12.02770032,26.14950918,0.7982077467,evaluation_only
P-V02-W006::C008::C010,12.97271053,13.36663727,26.82507837,1.448028237,evaluation_only
P-V02-W006::C010::C011,7.99549044,7.318053551,27.27468428,0.7944536981,evaluation_only
P-V02-W006::C011::C012,6.783831719,7.628057981,24.87632301,0.7399517158,evaluation_only
P-V02-W006::C012::C014,11.36301501,12.13400059,26.38061735,1.344624664,evaluation_only
P-V02-W006::C014::C016,16.22383369,14.21999379,26.49924862,0.7237622165,evaluation_only
P-V02-W006::C016::C018,9.32459917,11.56849142,27.43760709,0.7865085693,evaluation_only
P-V02-W006::C018::C020,16.235315,14.54189702,25.29251374,1.104030003,evaluation_only
P-V02-W006::C020::C022,12.00508987,13.43401247,28.03870317,0.737802351,evaluation_only
P-V02-W006::C022::C024,13.8514324,13.99758923,27.05089665,0.7423846994,evaluation_only
P-V02-W006::C024::C027,75.66958703,74.39457562,62.60972061,1.292351661,evaluation_only
P-V02-W006::C027::C029,23.46044965,21.75388792,75.67245298,1.06872337,evaluation_only
P-V02-W007::C005::C006,8.242327702,6.765766378,23.53520162,0.697220887,evaluation_only
P-V02-W007::C006::C007,2.671652112,4.12575633,21.52760714,0.7008044036,evaluation_only
P-V02-W007::C007::C008,11.32970877,10.63746959,23.12699861,0.7803607121,evaluation_only
P-V02-W007::C008::C010,10.8202255,11.30017002,22.6779511,1.420721182,evaluation_only
P-V02-W007::C010::C011,6.381888435,5.412729596,20.17346413,0.7759056407,evaluation_only
P-V02-W007::C011::C012,5.607234772,6.931397719,22.60440194,0.726910472,evaluation_only
P-V02-W007::C012::C014,9.913264279,9.545512974,20.75296794,1.311932589,evaluation_only
P-V02-W007::C014::C016,13.20246683,11.82198605,22.03051228,0.7078282397,evaluation_only
P-V02-W007::C016::C018,7.588396123,9.752819913,23.13128229,0.7684010526,evaluation_only
P-V02-W007::C018::C020,14.37633268,13.0405887,22.68130964,1.145487235,evaluation_only
P-V02-W007::C020::C022,8.664444089,9.792056898,20.43742161,0.7236255488,evaluation_only
P-V02-W007::C022::C024,11.7263781,11.64099643,22.49668754,0.7247486519,evaluation_only
P-V02-W007::C024::C027,24.98554689,24.04350109,20.23476676,1.266922587,evaluation_only
P-V03-W001::C005::C007,17.29803994,15.51156083,32.3748434,0.6770637046,evaluation_only
P-V03-W001::C007::C008,16.21147997,15.90398201,34.57696089,0.6957996582,evaluation_only
P-V03-W001::C008::C010,14.93722902,16.5316263,33.17679399,0.7131350452,evaluation_only
P-V03-W001::C010::C012,16.88867676,16.38874593,28.50471168,1.027367672,evaluation_only
P-V03-W001::C012::C014,11.73120315,11.59001721,25.19793921,0.6848986377,evaluation_only
P-V03-W001::C014::C016,12.57305794,13.63529145,25.40964388,0.6768878426,evaluation_only
P-V03-W001::C016::C018,14.03636692,12.11251658,28.72790053,1.120118652,evaluation_only
P-V03-W001::C018::C020,17.7455378,18.59584728,32.34349153,0.7108131237,evaluation_only
P-V03-W001::C020::C022,14.40678288,14.46078065,30.18171505,0.6904191147,evaluation_only
P-V03-W001::C022::C024,19.23426908,18.66064939,36.06244545,0.7052602802,evaluation_only
P-V03-W001::C024::C027,42.37701155,41.56291729,34.97892982,0.6728455605,evaluation_only
P-V03-W001::C027::C029,7.41201829,9.640200518,33.53412609,0.6976461389,evaluation_only
P-V03-W002::C005::C007,18.61551159,17.25965296,36.02336139,0.6916355808,evaluation_only
P-V03-W002::C007::C008,18.72493137,17.97508342,39.07975727,0.7095771831,evaluation_only
P-V03-W002::C008::C010,15.48531061,16.70006057,33.51481935,0.7241267731,evaluation_only
P-V03-W002::C010::C012,20.93465458,22.00852562,38.27911421,1.046909381,evaluation_only
P-V03-W002::C012::C014,17.28497719,16.05500367,34.90529816,0.6970051496,evaluation_only
P-V03-W002::C014::C016,18.4783305,19.77812078,36.8569317,0.6896094564,evaluation_only
P-V03-W002::C016::C018,16.50233542,14.87381019,35.27700761,1.138816845,evaluation_only
P-V03-W002::C018::C020,22.21861608,23.34553998,40.60456418,0.7217693139,evaluation_only
P-V03-W002::C020::C022,18.90170157,18.21826507,38.0241218,0.7024313526,evaluation_only
P-V03-W002::C022::C024,20.67733483,20.58630464,39.78385064,0.7124477384,evaluation_only
P-V03-W002::C024::C027,41.51170703,40.4306447,34.02602068,0.6855585765,evaluation_only
P-V03-W002::C027::C029,8.275751385,10.24706476,35.64514672,0.7104940328,evaluation_only
P-V03-W003::C005::C007,18.39329869,17.58541166,36.70326633,0.7008333466,evaluation_only
P-V03-W003::C007::C008,17.33008067,16.79638803,36.51714719,0.7183684918,evaluation_only
P-V03-W003::C008::C010,15.9547642,16.98611985,34.08890261,0.730503082,evaluation_only
P-V03-W003::C010::C012,20.77728207,21.77503858,37.87301353,1.058730665,evaluation_only
P-V03-W003::C012::C014,18.91005569,17.55111726,38.1580094,0.7039428548,evaluation_only
P-V03-W003::C014::C016,19.44361475,20.40000817,38.01583155,0.696985136,evaluation_only
P-V03-W003::C016::C018,16.76478341,15.84629066,37.58349132,1.149528208,evaluation_only
P-V03-W003::C018::C020,21.69503966,22.33903508,38.85396458,0.7280700739,evaluation_only
P-V03-W003::C020::C022,19.45975226,18.99117771,39.6373009,0.7093869691,evaluation_only
P-V03-W003::C022::C024,20.5686516,20.52846184,39.67206713,0.7149546847,evaluation_only
P-V03-W003::C024::C027,46.61076067,45.73750026,38.49221652,0.6928390256,evaluation_only
P-V03-W003::C027::C029,9.070225114,11.03450504,38.38431397,0.718408586,evaluation_only
P-V03-W004::C005::C007,9.137355255,8.779319242,18.32369345,0.7051141168,evaluation_only
P-V03-W004::C007::C008,9.47235784,8.478286951,18.43270422,0.7225603944,evaluation_only
P-V03-W004::C008::C010,9.314236928,10.90878892,21.89250084,0.7327804381,evaluation_only
P-V03-W004::C010::C012,12.15488317,12.54431628,21.81815011,1.063608998,evaluation_only
P-V03-W004::C012::C014,10.53206437,9.31079594,20.24266796,0.7063247148,evaluation_only
P-V03-W004::C014::C016,10.16081748,10.60104247,19.75525899,0.6996352167,evaluation_only
P-V03-W004::C016::C018,12.22472356,11.58239837,27.47059093,1.153191702,evaluation_only
P-V03-W004::C018::C020,11.87358665,12.75817674,22.19011454,0.7302498812,evaluation_only
P-V03-W004::C020::C022,13.23130768,12.97325674,27.07704014,0.7118666674,evaluation_only
P-V03-W004::C022::C024,13.87679359,13.46002327,26.0120291,0.7136829148,evaluation_only
P-V03-W004::C024::C027,78.45864421,77.96376735,65.61351619,0.6953399313,evaluation_only
P-V03-W004::C027::C029,31.70110925,33.63259951,116.9933997,0.7218456326,evaluation_only
P-V03-W005::C005::C007,16.85684401,16.58641925,34.61822646,0.7038682651,evaluation_only
P-V03-W005::C007::C008,17.07566261,16.11707445,35.04024669,0.7218260341,evaluation_only
P-V03-W005::C008::C010,15.14273483,17.07626028,34.26980256,0.728626786,evaluation_only
P-V03-W005::C010::C012,19.27790991,19.14436307,33.29751719,1.059041915,evaluation_only
P-V03-W005::C012::C014,15.65242008,15.10215422,32.83370137,0.7013643625,evaluation_only
P-V03-W005::C014::C016,17.84007333,18.09307753,33.71681922,0.6949253935,evaluation_only
P-V03-W005::C016::C018,16.20964854,15.76253138,37.38483498,1.145459232,evaluation_only
P-V03-W005::C018::C020,17.82851047,18.64376347,32.42683146,0.7258123795,evaluation_only
P-V03-W005::C020::C022,14.36570432,14.59861336,30.4693916,0.7073252993,evaluation_only
P-V03-W005::C022::C024,18.57348206,17.74427129,34.29150841,0.7017777068,evaluation_only
P-V03-W005::C024::C027,47.60885134,46.48990183,39.12543005,0.6901478439,evaluation_only
P-V03-W005::C027::C029,8.919200194,11.62536346,40.43965717,0.7195888495,evaluation_only
P-V03-W006::C005::C007,14.92672503,14.46110303,30.1823879,0.6985905185,evaluation_only
P-V03-W006::C007::C008,17.60455738,17.07393247,37.12055855,0.7171355273,evaluation_only
P-V03-W006::C008::C010,15.09960372,16.76840058,33.65196875,0.7223989052,evaluation_only
P-V03-W006::C010::C012,21.04383685,20.53588755,35.71777584,1.049938678,evaluation_only
P-V03-W006::C012::C014,16.643438,15.74146113,34.22362308,0.6942377476,evaluation_only
P-V03-W006::C014::C016,17.06437309,18.17333347,33.86637781,0.6877883557,evaluation_only
P-V03-W006::C016::C018,14.97841217,14.09284658,33.42475462,1.134402051,evaluation_only
P-V03-W006::C018::C020,17.9819219,18.52677861,32.22336137,0.7193979558,evaluation_only
P-V03-W006::C020::C022,15.2427759,15.66787236,32.70108789,0.7005193508,evaluation_only
P-V03-W006::C022::C024,19.55823117,18.97794577,36.67563329,0.6912957397,evaluation_only
P-V03-W006::C024::C027,43.35089385,42.71216966,35.94612896,0.682676415,evaluation_only
P-V03-W006::C027::C029,7.920055578,10.02742296,34.881107,0.7141201771,evaluation_only
P-V03-W007::C005::C007,1.743212786,1.092770151,2.280767415,0.6905284356,evaluation_only
P-V03-W007::C007::C008,0.7309044603,0.7331021062,1.593842525,0.7098646323,evaluation_only
P-V03-W007::C008::C010,-0.2318810015,1.219896276,2.44817096,0.7137056179,evaluation_only
P-V03-W007::C010::C012,1.719527304,1.597919147,2.779237946,1.03676382,evaluation_only
P-V03-W007::C012::C014,3.162771872,1.563980637,3.400261474,0.6843368921,evaluation_only
P-V03-W007::C014::C016,0.1119770762,1.320654821,2.461067211,0.6777912888,evaluation_only
P-V03-W007::C016::C018,1.59735072,0.9779241452,2.319394767,1.11906043,evaluation_only
P-V03-W007::C018::C020,1.056992386,1.372413049,2.38701841,0.7104909993,evaluation_only
P-V03-W007::C020::C022,1.297114472,1.57142951,3.279797876,0.6910085295,evaluation_only
P-V03-W007::C022::C024,2.085108804,1.389823341,2.685888758,0.6781211319,evaluation_only
P-V03-W007::C024::C027,4.45029727,4.047260011,3.406132993,0.6722863391,evaluation_only
P-V03-W007::C027::C029,-1.789610677,0.4076626516,1.418083652,0.7060640863,evaluation_only
P-V04-W001::C005::C007,0.8329386779,0.6865665751,1.432962523,0.9447090857,evaluation_only
P-V04-W001::C007::C008,2.17618441,1.956206229,4.253001934,1.076602129,evaluation_only
P-V04-W001::C008::C010,0.8951221837,1.155681767,2.319300909,0.6725419618,evaluation_only
P-V04-W001::C010::C012,2.97290828,2.101344471,3.654838418,0.6964639577,evaluation_only
P-V04-W001::C012::C014,-0.6749261567,0.3164545164,0.6880060246,0.7408814776,evaluation_only
P-V04-W001::C014::C016,2.055714908,2.100701757,3.914700595,0.6837223224,evaluation_only
P-V04-W001::C016::C018,-0.5197662017,0.4398483522,1.043211757,0.7060097599,evaluation_only
P-V04-W001::C018::C020,2.409943677,1.938660383,3.371884309,1.225154663,evaluation_only
P-V04-W001::C020::C022,0.08638804113,0.4184117561,0.8732851081,1.070737219,evaluation_only
P-V04-W001::C022::C024,3.680940393,2.103162451,4.064444895,1.453767068,evaluation_only
P-V04-W001::C024::C027,2.469155122,3.119937528,2.625707793,0.7065729083,evaluation_only
P-V04-W001::C027::C029,1.050688421,0.05396092631,0.1877069365,0.694427118,evaluation_only
P-V04-W002::C005::C007,1.210267095,0.7666887565,1.600188962,0.9581077065,evaluation_only
P-V04-W002::C007::C008,1.666948526,1.120289419,2.435629229,1.09663387,evaluation_only
P-V04-W002::C008::C010,0.04361742575,0.7728407526,1.550989477,0.685153664,evaluation_only
P-V04-W002::C010::C012,2.970193234,1.215771362,2.114573761,0.7074906721,evaluation_only
P-V04-W002::C012::C016,1.02570733,2.524675119,2.53334502,0.6958335627,evaluation_only
P-V04-W002::C016::C018,-0.5134057349,0.4083082478,0.9684064123,0.7141492352,evaluation_only
P-V04-W002::C018::C020,2.47020092,1.535763454,2.671131437,1.238370951,evaluation_only
P-V04-W002::C020::C022,0.477715047,1.294027732,2.700820739,1.083994103,evaluation_only
P-V04-W002::C022::C024,2.791839006,1.340354951,2.590289132,1.468769802,evaluation_only
P-V04-W002::C024::C027,1.142019322,1.607900383,1.353192661,0.7140861481,evaluation_only
P-V04-W002::C027::C029,1.836084102,0.646567619,2.249131646,0.7059210883,evaluation_only
P-V04-W003::C005::C008,2.585513329,1.901171787,2.024498528,1.115593214,evaluation_only
P-V04-W003::C008::C010,-0.1270006004,0.7317845296,1.468595052,0.6966084119,evaluation_only
P-V04-W003::C010::C012,2.988770957,1.46578501,2.549418928,0.7173192582,evaluation_only
P-V04-W003::C012::C014,-0.486187772,0.9941767927,2.161446866,0.753264248,evaluation_only
P-V04-W003::C014::C016,1.987761422,1.236326832,2.303920283,0.7068637112,evaluation_only
P-V04-W003::C016::C018,-0.6325940095,0.7188042245,1.704826253,0.7202446793,evaluation_only
P-V04-W003::C018::C020,2.153405093,1.383816183,2.406851718,1.247519303,evaluation_only
P-V04-W003::C020::C022,0.5258602525,1.016174455,2.120901254,1.094515011,evaluation_only
P-V04-W003::C022::C024,2.160035032,1.378693014,2.664378959,1.479270714,evaluation_only
P-V04-W003::C024::C027,3.6374378,2.850443218,2.398904114,0.7193409161,evaluation_only
P-V04-W003::C027::C029,1.752024043,1.247218342,4.338538091,0.7163429876,evaluation_only
P-V04-W004::C005::C007,0.9868212926,0.6550769909,1.367239263,0.9720147373,evaluation_only
P-V04-W004::C007::C008,1.534228267,1.318284182,2.866091056,1.128138261,evaluation_only
P-V04-W004::C008::C010,0.9585609041,1.3206869,2.650444452,0.7026744882,evaluation_only
P-V04-W004::C010::C012,3.24302524,2.02058052,3.514366833,0.7218305072,evaluation_only
P-V04-W004::C012::C014,0.0433210881,1.036028343,2.252436621,0.7501248478,evaluation_only
P-V04-W004::C014::C016,1.655320523,1.802364984,3.35874393,0.7127729736,evaluation_only
P-V04-W004::C016::C018,-0.4456457135,0.9253225093,2.194636666,0.7190186164,evaluation_only
P-V04-W004::C018::C020,3.064946189,2.031857738,3.533981137,1.242601529,evaluation_only
P-V04-W004::C020::C022,0.22907003,0.7136311909,1.489450243,1.09483956,evaluation_only
P-V04-W004::C022::C024,2.633307167,1.531044548,2.958804344,1.474119775,evaluation_only
P-V04-W004::C024::C027,3.615094149,3.115654094,2.622102899,0.7167519857,evaluation_only
P-V04-W004::C027::C029,1.066203059,0.5584597308,1.942642063,0.7217424393,evaluation_only
P-V04-W005::C005::C007,0.1394966538,0.2478885739,0.5173788663,0.9680757917,evaluation_only
P-V04-W005::C007::C008,1.102839391,0.8210265003,1.784999579,1.127460559,evaluation_only
P-V04-W005::C008::C012,2.692152256,1.530906446,1.426437703,0.7199847257,evaluation_only
P-V04-W005::C012::C016,0.3074419602,1.292503089,1.296941629,0.7113404101,evaluation_only
P-V04-W005::C016::C018,-1.11790626,0.5214223061,1.236685047,0.7148562428,evaluation_only
P-V04-W005::C018::C020,3.277806769,1.434120184,2.494344749,1.23404513,evaluation_only
P-V04-W005::C020::C022,-0.7872069629,0.7023632675,1.465932477,1.089485334,evaluation_only
P-V04-W005::C022::C024,2.485148756,1.353643873,2.615970501,1.464671012,evaluation_only
P-V04-W005::C024::C027,3.918544601,3.024461419,2.545356067,0.7120146578,evaluation_only
P-V04-W005::C027::C029,0.6229416935,0.31109394,1.082162491,0.7202473278,evaluation_only
P-V04-W006::C005::C007,0.3674541578,0.5869379154,1.225023278,0.95896143,evaluation_only
P-V04-W006::C007::C008,1.563074134,1.073641103,2.334210791,1.121994983,evaluation_only
P-V04-W006::C008::C010,0.3587062706,0.8045112965,1.614548083,0.6992049839,evaluation_only
P-V04-W006::C010::C012,1.91058991,0.7352464068,1.278803572,0.7146746274,evaluation_only
P-V04-W006::C012::C014,0.3352969787,0.9488499036,2.062901353,0.7411340707,evaluation_only
P-V04-W006::C014::C016,1.274963836,1.34379653,2.504192259,0.7064408066,evaluation_only
P-V04-W006::C016::C018,-0.9819570572,0.7745082629,1.836942487,0.7065610212,evaluation_only
P-V04-W006::C018::C020,2.768342166,1.542425345,2.682718367,1.217760912,evaluation_only
P-V04-W006::C020::C022,0.5139066559,1.047979833,2.187283623,1.07820277,evaluation_only
P-V04-W006::C022::C024,2.288929502,1.487170695,2.874016382,1.446607749,evaluation_only
P-V04-W006::C024::C027,3.260522484,2.608549705,2.195328986,0.7029578402,evaluation_only
P-V04-W006::C027::C029,0.9537079169,0.3685298688,1.281957472,0.7153825316,evaluation_only
P-V04-W007::C005::C007,16.24869714,16.42123588,34.27346518,0.9405230283,evaluation_only
P-V04-W007::C007::C008,16.09458294,16.49795058,35.8683122,1.107535821,evaluation_only
P-V04-W007::C008::C010,16.15825699,16.41767051,32.94809974,0.6898782289,evaluation_only
P-V04-W007::C010::C012,22.51565093,21.46065674,37.32621368,0.7030279108,evaluation_only
P-V04-W007::C012::C014,16.86941786,16.82990336,36.5900131,0.7263118869,evaluation_only
P-V04-W007::C014::C016,20.10508896,20.70014446,38.57514166,0.6951414291,evaluation_only
P-V04-W007::C016::C018,15.41281405,16.97860302,40.26905685,0.6909486018,evaluation_only
P-V04-W007::C018::C020,24.13388352,23.08921133,40.15873542,1.187874195,evaluation_only
P-V04-W007::C020::C022,16.05877513,16.31549749,34.05277405,1.056353203,evaluation_only
P-V04-W007::C022::C024,16.38233051,16.20367155,31.31423827,1.413395663,evaluation_only
P-V04-W007::C024::C029,48.53605122,46.83950593,31.74050008,0.7043163185,evaluation_only
P-V05-W001::C008::C012,25.13680246,25.19353428,23.47433264,0.6966526631,evaluation_only
P-V05-W001::C012::C014,10.11630066,10.93944654,23.78352886,0.7006377045,evaluation_only
P-V05-W001::C014::C016,13.65462918,12.73972751,23.7407422,1.436612762,evaluation_only
P-V05-W001::C016::C018,9.675426112,9.951635403,23.60282358,0.7109948355,evaluation_only
P-V05-W001::C018::C020,13.92089612,14.07164604,24.47461294,0.7217571143,evaluation_only
P-V05-W001::C020::C022,9.361812948,10.74109205,22.41819354,0.7107823596,evaluation_only
P-V05-W001::C022::C024,11.52377784,11.00786873,21.27314315,0.7703585724,evaluation_only
P-V05-W001::C024::C027,60.6042229,60.9486228,51.29374304,1.22272718,evaluation_only
P-V05-W001::C027::C029,36.53175984,36.54970425,127.1407569,0.7371556048,evaluation_only
P-V05-W002::C005::C007,26.9265223,24.63158941,51.40964589,0.6887432337,evaluation_only
P-V05-W002::C007::C008,23.09432411,22.4929699,48.90212653,1.041207003,evaluation_only
P-V05-W002::C008::C010,19.3215087,19.21154655,38.55504054,0.6951469962,evaluation_only
P-V05-W002::C010::C012,18.64377329,19.36055823,33.67354236,0.7152542128,evaluation_only
P-V05-W002::C012::C014,12.73575654,13.11507827,28.51358534,0.7191154775,evaluation_only
P-V05-W002::C014::C016,14.45330618,13.69727984,25.52516052,1.461211545,evaluation_only
P-V05-W002::C016::C018,9.175557107,9.887987735,23.45186702,0.722023047,evaluation_only
P-V05-W002::C018::C020,11.69061786,11.13344735,19.36424592,0.737364673,evaluation_only
P-V05-W002::C020::C022,6.731403502,8.190620491,17.09499505,0.7218163343,evaluation_only
P-V05-W002::C022::C024,9.941947014,9.498384381,18.35600474,0.7944320507,evaluation_only
P-V05-W002::C024::C027,13.11507239,13.32017766,11.21012647,1.256226611,evaluation_only
P-V05-W002::C027::C029,3.354254455,3.581322603,12.45788648,0.7602819902,evaluation_only
P-V05-W003::C007::C008,14.40288997,13.80407068,30.01152867,1.044881616,evaluation_only
P-V05-W003::C008::C010,16.29986638,15.92852278,31.96644476,0.7000537455,evaluation_only
P-V05-W003::C010::C012,15.96379484,16.81750967,29.25045432,0.718494857,evaluation_only
P-V05-W003::C012::C014,15.99005132,16.34374246,35.53304722,0.7223678876,evaluation_only
P-V05-W003::C014::C016,17.03991996,16.13140624,30.06120474,1.463038991,evaluation_only
P-V05-W003::C016::C018,14.88209999,15.84938688,37.59083479,0.7226390839,evaluation_only
P-V05-W003::C018::C020,18.36392137,17.70877911,30.80062651,0.7398348268,evaluation_only
P-V05-W003::C020::C022,14.08401438,15.29242213,31.91746961,0.7224315367,evaluation_only
P-V05-W003::C022::C027,58.10252139,57.88845064,33.93861412,1.262272992,evaluation_only
P-V05-W003::C027::C029,9.748331981,9.890516938,34.40486964,0.7644334575,evaluation_only
P-V05-W004::C005::C007,18.58225616,17.4799011,36.48305072,0.6930347909,evaluation_only
P-V05-W004::C007::C008,15.76533951,15.28181806,33.22430979,1.044892235,evaluation_only
P-V05-W004::C008::C010,19.37622273,18.61872371,37.36532326,0.7038430812,evaluation_only
P-V05-W004::C010::C012,18.41214467,19.03453698,33.10649826,0.7199061355,evaluation_only
P-V05-W004::C012::C014,16.16696939,16.78796836,36.49884193,0.723859108,evaluation_only
P-V05-W004::C014::C016,18.57732449,17.23794079,32.12325447,1.458141844,evaluation_only
P-V05-W004::C016::C018,14.21559502,15.06670946,35.73451707,0.7198832049,evaluation_only
P-V05-W004::C018::C020,20.10299416,19.13652175,33.28387891,0.7403241679,evaluation_only
P-V05-W004::C020::C024,32.14060487,33.6568333,33.77241308,0.8027809141,evaluation_only
P-V05-W004::C024::C027,40.74832106,40.92015302,34.43798592,1.265391321,evaluation_only
P-V05-W004::C027::C029,9.39338903,9.107719651,31.68185336,0.7665440734,evaluation_only
P-V05-W005::C007::C008,16.66685527,15.84923254,34.45792967,1.036836502,evaluation_only
P-V05-W005::C008::C010,17.11298977,16.6314433,33.37711354,0.7023605321,evaluation_only
P-V05-W005::C010::C012,19.82716511,20.52575865,35.70015879,0.71624391,evaluation_only
P-V05-W005::C012::C016,36.40275741,35.71188652,35.8345235,1.442099937,evaluation_only
P-V05-W005::C016::C018,13.82464495,14.01071143,33.22995033,0.7117644857,evaluation_only
P-V05-W005::C018::C020,20.11719955,19.89961078,34.61110874,0.7360932861,evaluation_only
P-V05-W005::C020::C024,33.51849875,35.1866403,35.30747354,0.8010192495,evaluation_only
P-V05-W005::C024::C027,43.05369949,42.60024846,35.85193721,1.259748753,evaluation_only
P-V05-W005::C027::C029,10.10999642,10.13257359,35.246881,0.7625991974,evaluation_only
P-V05-W006::C005::C007,12.1120206,11.36075877,23.71152652,0.6816932482,evaluation_only
P-V05-W006::C007::C008,10.20379671,9.089341728,19.76120277,1.026589694,evaluation_only
P-V05-W006::C008::C010,12.15888237,11.95652985,23.99517872,0.6981116392,evaluation_only
P-V05-W006::C010::C012,10.91153123,11.54208469,20.07498301,0.710711044,evaluation_only
P-V05-W006::C012::C014,10.8528304,11.54675437,25.10388114,0.7151550946,evaluation_only
P-V05-W006::C014::C016,12.58450762,11.33256848,21.11847263,1.424769748,evaluation_only
P-V05-W006::C016::C018,9.918087141,9.863215378,23.3931131,0.7031696047,evaluation_only
P-V05-W006::C018::C022,22.12036385,23.59072098,22.38054763,0.7032013214,evaluation_only
P-V05-W006::C022::C024,12.40309323,12.2057077,23.58801448,0.7964935783,evaluation_only
P-V05-W006::C024::C027,48.22066167,48.16020529,40.53114052,1.250635785,evaluation_only
P-V05-W006::C027::C029,29.37389783,29.33886434,102.0573352,0.756265926,evaluation_only
P-V05-W007::C005::C007,18.32524477,17.79614061,37.14308776,0.6668730841,evaluation_only
P-V05-W007::C007::C008,16.0328737,14.72742263,32.01899474,1.00445205,evaluation_only
P-V05-W007::C008::C010,18.62408328,18.51696527,37.16110749,0.6871235371,evaluation_only
P-V05-W007::C010::C012,20.05961004,20.83786012,36.24299242,0.6981003438,evaluation_only
P-V05-W007::C012::C014,15.3082637,15.71010655,34.15545487,0.7029566661,evaluation_only
P-V05-W007::C014::C016,15.73317766,14.624049,27.25221377,1.389694986,evaluation_only
P-V05-W007::C016::C018,14.08384185,14.10843469,33.46172578,0.6859396224,evaluation_only
P-V05-W007::C018::C020,17.82153637,18.03041654,31.36004592,0.7181792069,evaluation_only
P-V05-W007::C020::C022,15.82996777,16.63047953,34.71018656,0.6860580552,evaluation_only
P-V05-W007::C022::C024,14.91171272,15.0893611,29.16078911,0.7849797513,evaluation_only
P-V05-W007::C024::C027,40.48552707,40.25690136,33.87980005,1.229489479,evaluation_only
P-V05-W007::C027::C029,9.924802393,10.2253217,35.56951192,0.7415698655,evaluation_only
P-V06-W001::C005::C007,-0.1334971171,0,0,1.491817266,evaluation_only
P-V06-W001::C007::C008,-1.449299102,0,0,0.8200742593,evaluation_only
P-V06-W001::C008::C010,0.3628837212,0,0,1.159854388,evaluation_only
P-V06-W001::C010::C012,0.785535615,0,0,0.7234484622,evaluation_only
P-V06-W001::C012::C013,-1.047465608,0,0,0.6965658013,evaluation_only
P-V06-W001::C013::C014,0.2505275683,0,0,0.9412347722,evaluation_only
P-V06-W001::C014::C016,0.0233881718,0,0,0.6884195408,evaluation_only
P-V06-W001::C016::C020,23.29287738,23.69295874,23.77432192,0.7302548955,evaluation_only
P-V06-W001::C020::C022,13.99987304,13.42586182,28.02169161,1.467840231,evaluation_only
P-V06-W001::C022::C024,14.38995069,14.63938694,28.29119619,0.7751686079,evaluation_only
P-V06-W001::C024::C027,33.30852515,32.05478576,26.97698271,0.7150415893,evaluation_only
P-V06-W001::C027::C029,7.168816332,7.488008021,26.04757076,0.8704789245,evaluation_only
P-V06-W002::C007::C008,7.592127122,8.928541319,19.41160546,0.8509649607,evaluation_only
P-V06-W002::C008::C010,10.800993,9.28719298,18.63817163,1.193945024,evaluation_only
P-V06-W002::C010::C012,12.32970404,11.79408629,20.51328581,0.7470293282,evaluation_only
P-V06-W002::C012::C013,3.197317262,3.824484053,24.94451429,0.7280271209,evaluation_only
P-V06-W002::C013::C014,6.223850221,6.712306209,21.88990931,0.9685389426,evaluation_only
P-V06-W002::C014::C016,12.78331246,13.05738059,24.33269521,0.7162377617,evaluation_only
P-V06-W002::C016::C018,10.10010084,9.522756836,22.58562944,1.395808385,evaluation_only
P-V06-W002::C018::C020,11.4774929,12.24251855,21.29323762,0.7481881587,evaluation_only
P-V06-W002::C020::C022,9.591446454,9.29306912,19.39596284,1.508544587,evaluation_only
P-V06-W002::C022::C024,13.95101196,13.5487831,26.18356099,0.7990467408,evaluation_only
P-V06-W002::C024::C027,61.57281251,60.13762941,50.61121922,0.7416628054,evaluation_only
P-V06-W002::C027::C029,24.87627511,25.94055846,90.23608549,0.8986021993,evaluation_only
P-V06-W003::C005::C007,16.15969689,16.30137711,34.02330279,1.535242242,evaluation_only
