latent_world_id,profile_id,constraint_id,reference_start_elapsed_years,reference_end_elapsed_years,nominal_duration_only,reference_min_mm,reference_max_mm,source_readable_upper_with_bound_mm,shape_centre,shape_width,reversed_order,sampled_peak_mm,spatial_mapping
V2-W107,P-H02,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,11.760530439,41.070020064,49.100000000,0.412009729,0.186593542,False,44.504125782,none_analogue_shape_only
V2-W107,P-H03,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.166869074,39.450452719,49.100000000,0.473354704,0.180915715,False,39.539190661,none_analogue_shape_only
V2-W107,P-H04,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,10.683869193,43.607441422,49.100000000,0.424119961,0.179205751,True,46.141709577,none_analogue_shape_only
V2-W107,P-H05,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,3.278322229,38.267026735,49.100000000,0.598495254,0.157777274,True,48.294009365,none_analogue_shape_only
V2-W107,P-H06,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,5.402319731,45.207670691,49.100000000,0.523465952,0.135659683,False,46.066679064,none_analogue_shape_only
V2-W107,P-H07,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.779500044,45.834927381,49.100000000,0.457269003,0.181870067,False,46.833540092,none_analogue_shape_only
V2-W107,P-V01,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,2.447917161,41.744997466,49.100000000,0.467811420,0.108916498,True,46.080624107,none_analogue_shape_only
V2-W107,P-V02,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,14.527495875,40.741537609,49.100000000,0.563451240,0.168238243,True,43.414522226,none_analogue_shape_only
V2-W107,P-V03,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,23.232476737,35.724656546,49.100000000,0.483142282,0.187616687,False,35.927147615,none_analogue_shape_only
V2-W107,P-V04,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,9.442629371,40.452375882,49.100000000,0.589152322,0.146007044,False,43.924477895,none_analogue_shape_only
V2-W107,P-V05,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,15.841092237,42.571363950,49.100000000,0.528274290,0.138291429,False,43.321554268,none_analogue_shape_only
V2-W107,P-V06,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,16.096867979,36.290946950,49.100000000,0.515401755,0.176226909,True,37.059582638,none_analogue_shape_only
V2-W108,P-D01,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,103.350470217,246.061129842,364.300000000,0.587412273,0.189573162,True,349.411600059,none_analogue_shape_only
V2-W108,P-H01,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,76.689330092,285.873115656,364.300000000,0.598586685,0.195051811,True,362.562445748,none_analogue_shape_only
V2-W108,P-H02,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,83.097325625,209.942428907,364.300000000,0.463333291,0.185259873,False,293.039754532,none_analogue_shape_only
V2-W108,P-H03,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,78.840258349,176.365826923,364.300000000,0.554298736,0.167022989,True,255.206085272,none_analogue_shape_only
V2-W108,P-H04,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,82.905600261,224.904007439,364.300000000,0.544161176,0.288929985,False,307.809607700,none_analogue_shape_only
V2-W108,P-H05,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,81.995714721,270.620570447,364.300000000,0.513138764,0.266138378,True,352.616285168,none_analogue_shape_only
V2-W108,P-H06,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,88.132241202,275.154018022,364.300000000,0.501302641,0.218710772,True,363.286259225,none_analogue_shape_only
V2-W108,P-H07,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,82.056021271,194.358504157,364.300000000,0.508634999,0.166077725,False,276.414525427,none_analogue_shape_only
V2-W108,P-V01,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,82.775848791,225.746410631,364.300000000,0.489505711,0.189620890,False,308.522259422,none_analogue_shape_only
V2-W108,P-V02,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,113.314645466,246.975181964,364.300000000,0.571422098,0.175632076,True,360.289827431,none_analogue_shape_only
V2-W108,P-V03,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,90.206958788,173.809955802,364.300000000,0.552863820,0.230636556,False,264.016914590,none_analogue_shape_only
V2-W108,P-V04,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,108.335794703,216.859277596,364.300000000,0.432319929,0.266470611,True,325.195072299,none_analogue_shape_only
V2-W108,P-V05,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,102.882116668,206.900537641,364.300000000,0.435918454,0.222289778,False,309.782654309,none_analogue_shape_only
V2-W108,P-V06,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,94.747353925,234.446663100,364.300000000,0.480004679,0.193628727,True,329.194017025,none_analogue_shape_only
V2-W109,P-D01,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.763667382,47.054167394,73.500000000,0.573572103,0.166164448,True,66.817834776,none_analogue_shape_only
V2-W109,P-H01,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,14.191230535,52.900335461,73.500000000,0.532654152,0.235718382,True,67.091565997,none_analogue_shape_only
V2-W109,P-H02,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,14.642421424,36.993555398,73.500000000,0.523019327,0.287155840,True,51.635976822,none_analogue_shape_only
V2-W109,P-H03,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.916739959,42.316787838,73.500000000,0.570819994,0.189931972,False,61.233527797,none_analogue_shape_only
V2-W109,P-H04,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,13.982873078,37.932349334,73.500000000,0.583553744,0.290387020,False,51.915222412,none_analogue_shape_only
V2-W109,P-H05,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,15.902397441,52.484643638,73.500000000,0.403769780,0.235527830,True,68.387041079,none_analogue_shape_only
V2-W109,P-H06,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,16.515189869,51.561389894,73.500000000,0.434065826,0.168167935,True,68.076579763,none_analogue_shape_only
V2-W109,P-H07,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,15.452125272,36.600019198,73.500000000,0.536556535,0.262079640,True,52.052144469,none_analogue_shape_only
V2-W109,P-V01,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,14.247745121,38.856470427,73.500000000,0.501168728,0.265362678,True,53.104215548,none_analogue_shape_only
V2-W109,P-V02,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,22.743229989,49.570056384,73.500000000,0.463657506,0.253950942,False,72.313286373,none_analogue_shape_only
V2-W109,P-V03,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,20.449400778,39.401721255,73.500000000,0.566996058,0.192250186,False,59.851122034,none_analogue_shape_only
V2-W109,P-V04,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,23.996854539,48.035282838,73.500000000,0.586408062,0.172127011,True,72.032137377,none_analogue_shape_only
V2-W109,P-V05,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.595240740,37.395860731,73.500000000,0.495133194,0.258536663,True,55.991101471,none_analogue_shape_only
V2-W109,P-V06,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,16.354231103,40.467567175,73.500000000,0.515878276,0.233244436,False,56.821798278,none_analogue_shape_only
V2-W110,P-D01,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,43.161932345,158.181360068,177.600000000,0.430866291,0.163724655,True,173.935937514,none_analogue_shape_only
V2-W110,P-H01,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,33.668124641,133.951532860,177.600000000,0.417044781,0.216119976,True,147.441683132,none_analogue_shape_only
V2-W110,P-H02,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,40.472737446,126.807348982,177.600000000,0.561011868,0.180830911,True,131.315948479,none_analogue_shape_only
V2-W110,P-H03,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,69.511927140,144.264780279,177.600000000,0.431984022,0.203231288,True,156.665318184,none_analogue_shape_only
V2-W110,P-H04,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,27.739916337,135.845311367,177.600000000,0.558099973,0.160236842,False,140.698148343,none_analogue_shape_only
V2-W110,P-H05,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,50.085265231,125.507727889,177.600000000,0.407852871,0.254563547,False,135.847343865,none_analogue_shape_only
V2-W110,P-H06,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,36.444597997,131.414716453,177.600000000,0.488701607,0.167537302,True,131.884528607,none_analogue_shape_only
V2-W110,P-H07,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,105.577571888,150.768008926,177.600000000,0.448802835,0.296276605,False,152.614326176,none_analogue_shape_only
V2-W110,P-V01,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,67.572402955,166.522001331,177.600000000,0.442773077,0.208056020,True,177.231168182,none_analogue_shape_only
V2-W110,P-V02,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,57.208035913,133.753871625,177.600000000,0.409569769,0.199069869,True,149.494538621,none_analogue_shape_only
V2-W110,P-V03,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,68.677897380,121.327904786,177.600000000,0.546550190,0.187673159,False,124.625115746,none_analogue_shape_only
V2-W110,P-V04,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,54.002114106,118.879443995,177.600000000,0.432038360,0.169915735,False,140.325115979,none_analogue_shape_only
V2-W110,P-V05,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,62.507979070,129.708258872,177.600000000,0.588567070,0.201838127,False,140.121804357,none_analogue_shape_only
V2-W110,P-V06,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,116.997897640,169.325907657,177.600000000,0.513355784,0.262163448,False,169.391972511,none_analogue_shape_only
V2-W111,P-D01,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,20.368789036,26.279995887,28.100000000,0.444520788,0.255995920,True,26.672970503,none_analogue_shape_only
V2-W111,P-H01,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,14.090773442,26.962866214,28.100000000,0.431723631,0.194385423,False,27.652974135,none_analogue_shape_only
V2-W111,P-H02,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.404658654,23.111080310,28.100000000,0.426611508,0.285794304,False,23.382555702,none_analogue_shape_only
V2-W111,P-H03,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,20.842704404,25.530687223,28.100000000,0.500101907,0.215975292,True,25.563091833,none_analogue_shape_only
V2-W111,P-H04,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,20.736605324,26.116835206,28.100000000,0.466627343,0.280850700,True,26.146980947,none_analogue_shape_only
V2-W111,P-H05,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.092295290,23.015139243,28.100000000,0.472319596,0.251265638,False,23.144876668,none_analogue_shape_only
V2-W111,P-H06,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,16.377151806,24.281053270,28.100000000,0.515610824,0.202799749,True,24.307348275,none_analogue_shape_only
V2-W111,P-H07,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.759461307,24.055534399,28.100000000,0.497503523,0.230159011,False,24.056288965,none_analogue_shape_only
V2-W111,P-V01,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.414203410,27.611526486,28.100000000,0.463574486,0.210491940,False,27.688156933,none_analogue_shape_only
V2-W111,P-V02,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.404206625,23.698449845,28.100000000,0.440744621,0.227759591,True,24.189332270,none_analogue_shape_only
V2-W111,P-V03,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.673923543,27.184369138,28.100000000,0.442112560,0.187267019,True,27.892306451,none_analogue_shape_only
V2-W111,P-V04,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,21.708324734,26.177836472,28.100000000,0.460787707,0.232431427,False,26.863838883,none_analogue_shape_only
V2-W111,P-V05,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.884518172,24.532740565,28.100000000,0.569872658,0.219345375,False,25.187875129,none_analogue_shape_only
V2-W111,P-V06,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,15.924671790,26.717332626,28.100000000,0.597520552,0.196929911,False,27.960587043,none_analogue_shape_only
V2-W112,P-D01,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,136.156097447,232.609572901,311.800000000,0.571639409,0.160472652,True,255.408776632,none_analogue_shape_only
V2-W112,P-H01,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,176.269583840,292.445239580,311.800000000,0.500584413,0.243417038,False,302.746159654,none_analogue_shape_only
V2-W112,P-H02,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,165.928935056,286.349272317,311.800000000,0.598759924,0.165306953,False,296.246420086,none_analogue_shape_only
V2-W112,P-H03,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,174.281535519,241.404836601,311.800000000,0.467152950,0.238949411,True,276.419374309,none_analogue_shape_only
V2-W112,P-H04,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,138.207883174,265.931348753,311.800000000,0.459231889,0.176878585,True,301.436672314,none_analogue_shape_only
V2-W112,P-H05,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,148.271869367,258.494748986,311.800000000,0.506707461,0.216666574,False,273.629243131,none_analogue_shape_only
V2-W112,P-H06,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,178.175982821,244.068245004,311.800000000,0.481732319,0.287260799,True,258.596474858,none_analogue_shape_only
V2-W112,P-H07,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,141.408113419,240.610506405,311.800000000,0.432345757,0.170514798,False,272.541696961,none_analogue_shape_only
V2-W112,P-V01,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,187.305432732,270.619721772,311.800000000,0.456012432,0.242646847,True,292.176480825,none_analogue_shape_only
V2-W112,P-V02,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,202.193776021,258.864544711,311.800000000,0.567530022,0.287286841,True,271.627806226,none_analogue_shape_only
V2-W112,P-V03,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,157.454588603,229.457527742,311.800000000,0.508995747,0.215299776,True,295.386248504,none_analogue_shape_only
V2-W112,P-V04,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,202.679880415,262.924221525,311.800000000,0.448023981,0.243840163,False,304.746390327,none_analogue_shape_only
V2-W112,P-V05,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,201.207960121,255.188260810,311.800000000,0.420720289,0.274583207,True,278.716153025,none_analogue_shape_only
V2-W112,P-V06,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,136.496204177,247.921771363,311.800000000,0.523619655,0.161551558,True,304.251441418,none_analogue_shape_only
V2-W113,P-D01,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,24.882283831,45.863837774,59.000000000,0.436152469,0.202845294,True,52.327143569,none_analogue_shape_only
V2-W113,P-H01,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,31.107630694,55.915341194,59.000000000,0.543007745,0.258047697,True,56.400448575,none_analogue_shape_only
V2-W113,P-H02,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,24.616300033,47.735726570,59.000000000,0.497211158,0.222181346,True,57.608299051,none_analogue_shape_only
V2-W113,P-H03,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,34.798922037,52.502049486,59.000000000,0.425324095,0.269428847,False,57.867122155,none_analogue_shape_only
V2-W113,P-H04,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,24.770638616,52.562662618,59.000000000,0.413526422,0.170304169,False,56.742419510,none_analogue_shape_only
V2-W113,P-H05,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,26.105443261,48.936580687,59.000000000,0.496656424,0.247679162,True,52.413105976,none_analogue_shape_only
V2-W113,P-H06,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.956275033,45.012146216,59.000000000,0.503991618,0.185777050,True,51.052084942,none_analogue_shape_only
V2-W113,P-H07,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,32.774784645,44.625563927,59.000000000,0.586313625,0.288335273,True,45.899793743,none_analogue_shape_only
V2-W113,P-V01,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,37.349755298,48.497070184,59.000000000,0.598728183,0.292163955,False,48.827814886,none_analogue_shape_only
V2-W113,P-V02,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,28.703601868,42.372021120,59.000000000,0.502497194,0.284368857,False,49.139945547,none_analogue_shape_only
V2-W113,P-V03,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,33.719098936,46.391771356,59.000000000,0.552082260,0.287266617,False,52.030166553,none_analogue_shape_only
V2-W113,P-V04,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,36.444009658,48.818398265,59.000000000,0.431011812,0.257659061,False,56.258759099,none_analogue_shape_only
V2-W113,P-V05,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,29.480500997,43.052738528,59.000000000,0.424143774,0.247035295,True,49.127661190,none_analogue_shape_only
V2-W113,P-V06,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,21.906557568,46.207276740,59.000000000,0.597156625,0.179209470,False,48.188704355,none_analogue_shape_only
V2-W114,P-D01,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,7.679548067,32.857003527,49.100000000,0.408084361,0.164671435,True,38.688076324,none_analogue_shape_only
V2-W114,P-H01,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,0.175991611,29.684347101,49.100000000,0.447663170,0.104525969,True,35.816539769,none_analogue_shape_only
V2-W114,P-H02,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,1.409501727,34.782825902,49.100000000,0.425024930,0.109685850,True,48.053977262,none_analogue_shape_only
V2-W114,P-H03,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,24.740648977,45.877828934,49.100000000,0.504799589,0.175389631,False,46.156937741,none_analogue_shape_only
V2-W114,P-H04,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,1.799826066,37.983092924,49.100000000,0.469366810,0.104131153,False,41.925562296,none_analogue_shape_only
V2-W114,P-H05,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,0.553224583,26.121155775,49.100000000,0.416881816,0.121812770,False,34.798958320,none_analogue_shape_only
V2-W114,P-H06,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,1.454803395,32.849661803,49.100000000,0.596294617,0.136626217,True,41.504538447,none_analogue_shape_only
V2-W114,P-H07,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.869536234,47.246738117,49.100000000,0.520249173,0.159821330,True,47.463114037,none_analogue_shape_only
V2-W114,P-V01,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,0.482524704,32.847243517,49.100000000,0.420724477,0.104812776,False,39.360798815,none_analogue_shape_only
V2-W114,P-V02,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.342839966,41.161527701,49.100000000,0.511872313,0.155088489,True,41.221916936,none_analogue_shape_only
V2-W114,P-V03,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.586985482,38.273576806,49.100000000,0.552882710,0.170776331,False,39.935493965,none_analogue_shape_only
V2-W114,P-V04,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,26.867361622,48.851797334,49.100000000,0.475339919,0.175076550,True,48.873675603,none_analogue_shape_only
V2-W114,P-V05,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.292962036,43.425621085,49.100000000,0.407914066,0.183253536,True,47.304438266,none_analogue_shape_only
V2-W114,P-V06,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,15.429374235,46.624704504,49.100000000,0.513295112,0.149883872,True,47.837948734,none_analogue_shape_only
V2-W115,P-D01,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,93.621113706,222.897070202,364.300000000,0.478415598,0.237946376,False,316.518183908,none_analogue_shape_only
V2-W115,P-H01,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,65.612162467,244.581003471,364.300000000,0.517636695,0.247139814,True,310.193165938,none_analogue_shape_only
V2-W115,P-H02,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,83.527487398,211.029217283,364.300000000,0.484862412,0.250443228,False,294.556704681,none_analogue_shape_only
V2-W115,P-H03,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,105.392708466,235.763714751,364.300000000,0.483304195,0.254836403,False,341.156423217,none_analogue_shape_only
V2-W115,P-H04,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,71.592873425,194.215156598,364.300000000,0.546056225,0.160719916,False,265.808030024,none_analogue_shape_only
V2-W115,P-H05,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,68.332169471,225.525086829,364.300000000,0.554141848,0.294527356,True,293.857256300,none_analogue_shape_only
V2-W115,P-H06,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,65.413747782,204.225551180,364.300000000,0.560613844,0.262868450,True,269.639298963,none_analogue_shape_only
V2-W115,P-H07,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,96.689032590,229.018363936,364.300000000,0.581106626,0.257028661,False,325.707396526,none_analogue_shape_only
V2-W115,P-V01,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,73.994466921,201.797813708,364.300000000,0.413839727,0.225540673,False,275.792280629,none_analogue_shape_only
V2-W115,P-V02,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,100.758682221,219.608804966,364.300000000,0.504699205,0.267932123,False,320.367487187,none_analogue_shape_only
V2-W115,P-V03,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,108.565148658,209.182350713,364.300000000,0.417089272,0.260039723,True,317.747499371,none_analogue_shape_only
V2-W115,P-V04,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,94.490746262,189.145194625,364.300000000,0.540987193,0.213625973,False,283.635940887,none_analogue_shape_only
V2-W115,P-V05,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,114.620122192,230.506191690,364.300000000,0.429241307,0.189115452,False,345.126313882,none_analogue_shape_only
V2-W115,P-V06,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,82.863637708,205.041117754,364.300000000,0.534246598,0.213982449,True,287.904755461,none_analogue_shape_only
V2-W116,P-D01,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.331242800,41.262949030,73.500000000,0.554094833,0.249551648,True,58.594191830,none_analogue_shape_only
V2-W116,P-H01,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,12.627583294,47.071562303,73.500000000,0.469896118,0.238676498,False,59.699145597,none_analogue_shape_only
V2-W116,P-H02,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,15.034326389,37.983689311,73.500000000,0.505943246,0.281363386,False,53.018015700,none_analogue_shape_only
V2-W116,P-H03,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,16.322498595,36.513464346,73.500000000,0.439494359,0.277408838,False,52.835962941,none_analogue_shape_only
V2-W116,P-H04,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.779661547,50.944943730,73.500000000,0.546103569,0.216661903,True,69.724605277,none_analogue_shape_only
V2-W116,P-H05,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,15.568594267,51.382951852,73.500000000,0.456440735,0.240867045,False,66.951546119,none_analogue_shape_only
V2-W116,P-H06,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.561889696,54.829248048,73.500000000,0.545330134,0.200338190,True,72.391137744,none_analogue_shape_only
V2-W116,P-H07,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,20.067378818,47.531743180,73.500000000,0.569922699,0.278806288,True,67.599121998,none_analogue_shape_only
V2-W116,P-V01,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.666577571,50.907516468,73.500000000,0.497340057,0.252120048,False,69.574094039,none_analogue_shape_only
V2-W116,P-V02,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,16.829537767,36.680855642,73.500000000,0.566603855,0.287655057,True,53.510393409,none_analogue_shape_only
