canonical_local_path,filename,extension,size_bytes,sha256,git_tracked,apparent_source_role,duplicate_of,alias_count,readable_status,analysis_status,analysis_note
tests/test_gate_c1_probabilistic.py,test_gate_c1_probabilistic.py,.py,1418,3b3874289e66e160a74b0128091f4d404ed187e022ffe444c880d779a7d08f17,True,TEST,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
tests/test_gate_c1_protocol.py,test_gate_c1_protocol.py,.py,7482,e5933e5bd9286b8c6da8a2f7084eb7c4bb4ba46926ac40eb6301e932061729df,True,TEST,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
tests/test_gate_c1_reporting.py,test_gate_c1_reporting.py,.py,4994,d338348cde89dfa30ad053d17240f8dda0841f986acbf47853daa3c6fb2264ce,True,TEST,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
tests/test_gate_c1_sequence_contract.py,test_gate_c1_sequence_contract.py,.py,5644,7aeac68e88add7bd93be69c64486434d74abcb3b3a63455518dbb91542cd35c5,True,TEST,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
tests/test_gate_c_leakage_guards.py,test_gate_c_leakage_guards.py,.py,5010,4d5b608b16257d0e24ca3bc17395d0553756d1cc417bb5d84cf3e2eba8319d60,True,TEST,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
tests/test_gate_c_sequence_contract.py,test_gate_c_sequence_contract.py,.py,4856,624db90e5ca89d90052c907ec22e0ebc3e2956825415e125a43839507d3b4b70,True,TEST,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
tests/test_gate_c_split_contract.py,test_gate_c_split_contract.py,.py,3710,70dc2a6e80dcfd84dd716eb63957ca04845b29a69155dfc158d25877cf76eb63,True,TEST,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
tests/test_holdout_v3_protocol.py,test_holdout_v3_protocol.py,.py,7692,c4f04619e578f2711ced5abc85c8956f8197b9564d5bf8272770045fab6f6044,True,TEST,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
tests/test_leakage_guards.py,test_leakage_guards.py,.py,4397,6938a491097dcf1474ec4bfc3b793e08e66314b6be4407bee15bcf72555f7fcc,True,TEST,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
tests/test_prepare_gate_a0.py,test_prepare_gate_a0.py,.py,2062,1f55585fb719758b58678f3f34d45a2524eb5e2ffd0248be31ac4243b6f29fc3,True,TEST,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
tests/test_reconstruction_atlas.py,test_reconstruction_atlas.py,.py,5324,486e7d3f765442041155dd9a009420af7774582dd96562c4e78283ee8df4ee24,True,TEST,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
tests/test_reconstruction_data.py,test_reconstruction_data.py,.py,5275,8aa7c0a5b1af24a5c828122d87b76aa9a88e11b7a2554e8eeb5b3afd353d8cc8,True,TEST,work/handoff/changed_files/tests/test_reconstruction_data.py,2,READABLE,DUPLICATE,= work/handoff/changed_files/tests/test_reconstruction_data.py
tests/test_scenario_representation_v2.py,test_scenario_representation_v2.py,.py,14134,d25d246361cf12c2065f65e7023d7fd360bca694e90530386e633e000495d742,True,TEST,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
tests/test_scenario_representation_v2_1.py,test_scenario_representation_v2_1.py,.py,16111,bea91dbfe728f286a85a6a57041a698ec334840a9a505021ed331140eb7bbd68,True,TEST,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
tests/test_scenario_simulation_v1.py,test_scenario_simulation_v1.py,.py,8846,2918934d444f0d1379f1bbf4a52d927efd4dbd7552a16fc9cbd959d2393a5615,True,TEST,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
tests/test_scenario_v2_1_erratum.py,test_scenario_v2_1_erratum.py,.py,3017,74f5c329f9513b4eca8e4087a350e196f165f5b8d73b9c15ed2795e8908290a1,True,TEST,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
tests/test_split_contract.py,test_split_contract.py,.py,5708,ee16276a530f6e38df0ac5b69c14760644e0c4ba600497273ff1c0d0432ecfe5,True,TEST,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
tests/test_target_contract.py,test_target_contract.py,.py,2834,9871be3734ebc71aa555b4e9d06c0866eb7e6bd325e6fe94a65f1e629cd7baeb,True,TEST,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_pages/abstract-12.png,abstract-12.png,.png,401163,ae16822e97fa85306ac74cf879635920b20faa47b477a3f46e541e9d458f26c3,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_pages/abstract-13.png,abstract-13.png,.png,383153,11ddd2c735ad0c7eae91c084a22b32e445569c0174037ad9c95024c292ee7e31,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_pages/babayants-13.png,babayants-13.png,.png,277294,4adedfd8e9740e8daa8ecc9ba175bad6cee4e58950d5fec930df1e73439aadd3,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_pages/babayants-14.png,babayants-14.png,.png,234744,bac8a6a5a8435f4d5bfbdd54adaf29bb3fd33a748acef820e66107fff69e6ea8,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_pages/musikhin-11.png,musikhin-11.png,.png,1409026,f53ecd6df8b86d0f83a3ead3ef23818bd30fb326b7fa5ee823f44ec753778028,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_pages/musikhin-12.png,musikhin-12.png,.png,1101613,1dedf401fac45037d0911d3a786e6f425e562d7b8ad3412fb23da4a42976e042,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_pages/musikhin-13.png,musikhin-13.png,.png,917349,ad96459b3a94fbccfdbc923ebb864ae563f1d22e39c05a054d181b23b6527a48,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_pages/musikhin-14.png,musikhin-14.png,.png,1234965,9776fd176dbcce3009403ddea9ebbc016fcb0d5684ebe774ca5bca350a47979d,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_pages/musikhin-15.png,musikhin-15.png,.png,344742,3b604b7a2c1194ec55fc17a8b4508d2fa8a3196f71e132e56fa914f21ea02261,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/extraction_manifest.json,extraction_manifest.json,.json,2609,926d25294d4973a93fd50d0ab6c7816f6e6b5010ef1c08451f0de0a942dbf933,False,PRIOR_EXTRACTION_SCRATCH,artifacts/data_quality/scenario_simulation_v2/reproducibility/source_extraction_manifest.json,2,READABLE,DUPLICATE,= artifacts/data_quality/scenario_simulation_v2/reproducibility/source_extraction_manifest.json
work/data_foundation_v2/source_text/SRC01_document.txt,SRC01_document.txt,.txt,306397,59ac739152c8f700f022e6740634850fa4163430cf2d14b9656feda609fc2589,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p001.txt,SRC02_p001.txt,.txt,1543,b2d9988953fff945e3e0047a593d29a36fe31f3a98e1359c3c64b7fa0438ebd8,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p002.txt,SRC02_p002.txt,.txt,3437,8029ec35a1cdd69d0a1472315ac914c4fb84385523b4da9176dc80251a762597,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p003.txt,SRC02_p003.txt,.txt,2992,39424b40cb37be2c481e9b420b750c94e1ec9579ed268850e026dca7e43f70b5,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p004.txt,SRC02_p004.txt,.txt,2115,3a5bc9ee1e087b414708e6bc435e26183f9f20d13bc9c473bb3674b509cb7463,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p005.txt,SRC02_p005.txt,.txt,1150,6b8953df7b8b94cedcf069e3cfeec8e1fad786513d411a6cf4e26ecaf8e08d4b,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p006.txt,SRC02_p006.txt,.txt,4324,365a48585fc405921c671baf476648851f89876f3b59b0f730e47df0ff8818f4,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p007.txt,SRC02_p007.txt,.txt,3165,6ef6e2bc5d70ca12cb8e5fd4914d11046804a341495f7cb9adb60ec77299fdef,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p008.txt,SRC02_p008.txt,.txt,1454,eff327b6f1b39aade957a9794ef003ef474d1017ece1513b356e61934e5feeeb,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p009.txt,SRC02_p009.txt,.txt,1542,3bb3d6a582606fd249186a6aa262f659f42b534cb9c2cc7e7a6726112f70d953,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p010.txt,SRC02_p010.txt,.txt,3050,d2f6dd65f2fa14d38b4b195764c2c925ffec5a299427e60aa29f5753a2f89d9c,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p011.txt,SRC02_p011.txt,.txt,3317,feed3128842d7c2451a788b7eccf200d5cf8b97245b64bcfb9e3453b323d6c64,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p012.txt,SRC02_p012.txt,.txt,2586,c18b1ce56d87eb003e284fe279dac2e26162fa7bff59d51319f56cbf9d3619a3,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p013.txt,SRC02_p013.txt,.txt,1698,b8d13ea922557815f6535aef901f036839b6f373f189966345bc89e913da4feb,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p014.txt,SRC02_p014.txt,.txt,2935,06954a3754ec3b3cb6b557dcc4fdaefba69fbcc28100ec37f4d034523afb970d,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p015.txt,SRC02_p015.txt,.txt,1515,ea2dcc50a93d3386d33dccd61ad9d3dd338c2e7d5f1a17cb4dc9cdad49f68990,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p016.txt,SRC02_p016.txt,.txt,3020,63207d030b7741456ed4cf1229c6ce884883bbbf3032071ad355b4322e4a5a66,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p017.txt,SRC02_p017.txt,.txt,1663,12f4b325dd4abc2a0418ea9b16cbdb9d9fa3892f2e45e6c60224c27dd1503d14,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p018.txt,SRC02_p018.txt,.txt,2731,e0d3ccec31613db761397986bba3d84ca77e6f66f936cf63391681417d30519f,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p019.txt,SRC02_p019.txt,.txt,2702,1f729a26f9ee0eb8de9f954dff94052739f781d2b74d5739b20742f800566338,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p020.txt,SRC02_p020.txt,.txt,1631,a7ad12c26c847fae80b569a2a62aefe42c711c39b778c5f1324b7dbb5eb0703d,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p021.txt,SRC02_p021.txt,.txt,2812,f39971945ecd9061d7fb27e614a02c837a3a3d29beff8c62bad5aeadf7105bf1,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p022.txt,SRC02_p022.txt,.txt,2316,ae2539b36b5cb46509666562f69eb05b6ab9a9a87d4e6f018cdd9f72dcd82e85,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p023.txt,SRC02_p023.txt,.txt,160,cd7f0491d1a2379b88811b52d47e94a7df4b08dedb26d140ca8c9cb464fefad5,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p024.txt,SRC02_p024.txt,.txt,2490,5df17b6ada1e02d1e5ea0c1d58c92aa62d10c3d63a422fc7bf4690fe7ba87caf,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p025.txt,SRC02_p025.txt,.txt,2930,48f332129727a728a1e7a89d04d44420e733ad62b9d30f925655e55d46e76ad6,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p026.txt,SRC02_p026.txt,.txt,2630,41620509461a4a29ecd8157698fa1495425a49af768c5f97492cd7ae5ba9c275,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p027.txt,SRC02_p027.txt,.txt,926,b2cdb60ce37b22e59fe6024de7eb9983baf47b60fc343e73f205369fdc56677c,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p028.txt,SRC02_p028.txt,.txt,3303,808f40582a8202b5d6d89710eab28546bd080c859962eea07c3280adb410afdd,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p029.txt,SRC02_p029.txt,.txt,2849,fca8be318b559c1de6e15773cacaf774af92a6371396a26d8c7cbfa825c3adcd,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p030.txt,SRC02_p030.txt,.txt,730,9bd897134a311097326eea30ea362bd975b7a9105caebc160614f4dd98e0a630,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p031.txt,SRC02_p031.txt,.txt,3193,1ddd1f309ce117e94111f11e3d7e9d0dd9172f45a4f37849ee8169f62e4124f2,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p032.txt,SRC02_p032.txt,.txt,1222,43b7480784c8c06f4b716aac4054b757c6a19081e956ed2e89f3998c3ab35eb3,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p033.txt,SRC02_p033.txt,.txt,2934,23f38ff131fc364d4f68cf8e0aa4b6715aafe4f1be4ded2cea8c8ebd81136813,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p034.txt,SRC02_p034.txt,.txt,3453,1d7554f38ae69e9bbd423795fae370bf1f87b69f136479ee3178d8bc51a3ad0a,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p035.txt,SRC02_p035.txt,.txt,3388,15f61ffd69e5e165748b8cd95aedaa788b3ad2fecbd736010da13b95e0dd4995,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p036.txt,SRC02_p036.txt,.txt,2811,9c0803efd371ed52b4df029cb8e09c42b7c6a12451a47cad1a24402fec08f39e,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p037.txt,SRC02_p037.txt,.txt,2524,12a27c59fd8495ed662d013db5fbdc2754e89a831ff7506c10ae35238114e072,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p038.txt,SRC02_p038.txt,.txt,3040,66b5f6251c28b7de9a5ab516785912fc4763ad6bfe99611dc0a7a79c32ae559a,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p039.txt,SRC02_p039.txt,.txt,976,57b860911c13f59600215e388f2a69dbf0e8ab6beec088bbacb6fcd0c7da752e,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p040.txt,SRC02_p040.txt,.txt,2675,1d2ea5f6bae97ca477ef4f321cfc06a0682486e430030d837c7951ffdc7f2678,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p041.txt,SRC02_p041.txt,.txt,2677,59033a1fd589c9d38a3b715eb9aea4db632d6fe026ce0bf6b11f45d50e077033,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p042.txt,SRC02_p042.txt,.txt,3080,51e57ed7d1b6415bd1869f0d2cd5a33130b4936beb55aae22e2d4e6cb7531f0b,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p043.txt,SRC02_p043.txt,.txt,3097,43bf948c64116d759c2ae91a9c31cba55e0be829f2167bdb6b05f092e11f7200,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p044.txt,SRC02_p044.txt,.txt,3307,2e9aa76745f858a64a223c1cfe431ae821cdd8d226513f8f4ba59a086c5fbe06,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p045.txt,SRC02_p045.txt,.txt,2966,7cb126ee1928b37aa0fdb32f21ebabfc4762c74597896cd341c25e9a0d64fdd7,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p046.txt,SRC02_p046.txt,.txt,1534,e3585e4984a7d8ba8ba6ca9b1c5ef858dab2aef482b1cd0c191e3acb8220db33,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p047.txt,SRC02_p047.txt,.txt,1172,ebc99a1b0a98670e38e643e26fa88c90379c503f8f69e042b4f7fa6b522d298d,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p048.txt,SRC02_p048.txt,.txt,2959,12800e9c9fa0d850f521475608e07877c7eedaaf6c56323bbf34a5b9624a5203,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p049.txt,SRC02_p049.txt,.txt,3161,c58aea5a1aa0174f7c594ee0529eb108e1de3316e3219aa731b1dcdde44851dc,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p050.txt,SRC02_p050.txt,.txt,3529,2d84b1f2a953a980fa25fc7576b88d0e40318395c8cba99e6df7a2197f6966d4,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p051.txt,SRC02_p051.txt,.txt,3720,0ab5613e06a9f48910a304c3a9e7b5b436604cc53a7b79bb72a45a4938fb9615,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p052.txt,SRC02_p052.txt,.txt,3109,2bae035775c938ff35fbdc6677fb0b0ef70bf1b92c38b7ee4ab2569f3a59a748,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p053.txt,SRC02_p053.txt,.txt,2964,187965b1682cc3af25b428d9132cde0c9ca532efb7aa3bfb9a1aa6d89445f5e0,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p054.txt,SRC02_p054.txt,.txt,3432,864c33260f50a667086c377527c22aa14e5f3377ce82edd4c51f742c71d06b04,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
