sample_id,scenario_id,point_id,current_date,n_history,last_settlement_mm,last_rate_mm_y,mean_recent_rate_mm_y,recent_acceleration_mm_y2,current_uncertainty_mm,forecast_horizon_days,stress_zone_class,unseen_spatial,split
ST-055::2023-02-01,ST-055,OOD-001,2023-02-01,3,62.29118759,59.79224076,50.18342965,76.29604909,2.521886908,180,unseen_spatial,True,train
ST-055::2023-05-01,ST-055,OOD-001,2023-05-01,4,77.04050073,29.27818818,44.53521447,-60.57205274,3.424962732,180,unseen_spatial,True,train
ST-055::2023-08-01,ST-055,OOD-001,2023-08-01,5,93.82341495,68.87594853,49.07706835,162.506539,3.169306796,180,unseen_spatial,True,train
ST-055::2023-11-01,ST-055,OOD-001,2023-11-01,6,95.49642227,6.6420209,37.75898472,-247.0754572,3.92964917,180,unseen_spatial,True,train
ST-055::2024-02-01,ST-055,OOD-001,2024-02-01,7,111.5848317,63.87273407,35.25737748,227.212152,3.896792904,180,unseen_spatial,True,validation
ST-055::2024-05-01,ST-055,OOD-001,2024-05-01,8,116.8777369,21.0134089,42.44307148,-170.1561796,2.662397037,180,unseen_spatial,True,validation
ST-055::2024-06-01,ST-055,OOD-001,2024-06-01,9,130.1756596,53.96740293,37.49040591,133.7382925,2.598253404,180,unseen_spatial,True,validation
ST-055::2024-08-01,ST-055,OOD-001,2024-08-01,10,136.1586841,70.49353953,62.23047123,194.7152062,2.927934937,180,unseen_spatial,True,validation
ST-055::2024-09-01,ST-055,OOD-001,2024-09-01,11,141.022617,29.12379456,49.80866704,-247.7098255,2.541577744,180,unseen_spatial,True,validation
ST-055::2024-11-01,ST-055,OOD-001,2024-11-01,12,148.0653688,82.97951924,56.0516569,634.5420465,3.104511726,180,unseen_spatial,True,validation
ST-055::2025-01-01,ST-055,OOD-001,2025-01-01,13,155.4421701,44.17010971,63.57481448,-232.3792923,3.192818069,180,unseen_spatial,True,test
ST-055::2025-02-01,ST-055,OOD-001,2025-02-01,14,176.5028679,126.1052435,85.13767662,490.6034037,3.948382781,180,unseen_spatial,True,test
ST-055::2025-05-01,ST-055,OOD-001,2025-05-01,15,181.3583418,57.20844686,91.6568452,-811.7598382,3.158863521,180,unseen_spatial,True,test
ST-055::2025-07-01,ST-055,OOD-001,2025-07-01,16,211.7682931,124.8003901,91.00441846,277.3927781,3.010006038,180,unseen_spatial,True,test
ST-055::2025-08-01,ST-055,OOD-001,2025-08-01,17,238.418824,159.575515,142.1879525,208.2231868,3.769134744,180,unseen_spatial,True,test
ST-055::2025-09-01,ST-055,OOD-001,2025-09-01,18,253.4803299,177.4585495,168.5170323,210.7025269,3.577008273,180,unseen_spatial,True,test
ST-055::2025-11-01,ST-055,OOD-001,2025-11-01,19,275.2792271,256.8402316,217.1493905,935.2954638,3.058573991,180,unseen_spatial,True,test
ST-055::2025-12-01,ST-055,OOD-001,2025-12-01,20,301.3089854,155.8585118,206.3493717,-604.6487403,3.672764769,180,unseen_spatial,True,test
ST-056::2022-11-01,ST-056,OOD-002,2022-11-01,3,59.86246418,32.69876691,37.18642029,-35.63294342,3.575289304,180,unseen_spatial,True,train
ST-056::2023-02-01,ST-056,OOD-002,2023-02-01,4,69.4809013,38.18624085,35.44250388,21.78586798,2.655125953,180,unseen_spatial,True,train
ST-056::2023-05-01,ST-056,OOD-002,2023-05-01,5,79.39157925,39.34646871,38.76635478,4.606230723,3.38075316,180,unseen_spatial,True,train
ST-056::2023-11-01,ST-056,OOD-002,2023-11-01,6,87.10052474,31.63699257,35.49173064,-31.63917031,2.907738347,180,unseen_spatial,True,train
ST-056::2024-02-01,ST-056,OOD-002,2024-02-01,7,109.3707149,44.20753786,37.92226522,24.95321558,3.498045225,180,unseen_spatial,True,validation
ST-056::2024-05-01,ST-056,OOD-002,2024-05-01,8,113.8953027,17.96310528,31.08532157,-104.19325,2.809409245,180,unseen_spatial,True,validation
ST-056::2024-08-01,ST-056,OOD-002,2024-08-01,9,120.0654378,25.04046479,21.50178503,28.722284,3.443135781,180,unseen_spatial,True,validation
ST-056::2024-10-01,ST-056,OOD-002,2024-10-01,10,136.8719253,66.72358227,45.88202353,165.4865072,3.064655635,180,unseen_spatial,True,validation
ST-056::2024-11-01,ST-056,OOD-002,2024-11-01,11,143.3819191,38.97992217,52.85175222,-166.12085,2.75496664,180,unseen_spatial,True,validation
ST-056::2025-01-01,ST-056,OOD-002,2025-01-01,12,147.202643,45.01675509,41.99833863,71.12752331,3.924094854,180,unseen_spatial,True,test
ST-056::2025-02-01,ST-056,OOD-002,2025-02-01,13,148.1718579,5.803372509,25.4100638,-234.7981637,2.614833354,180,unseen_spatial,True,test
ST-056::2025-03-01,ST-056,OOD-002,2025-03-01,14,159.100473,128.7637639,67.28356821,1448.751063,3.429393378,180,unseen_spatial,True,test
ST-056::2025-05-01,ST-056,OOD-002,2025-05-01,15,163.3873545,55.92083728,92.3423006,-950.2099626,3.417725895,180,unseen_spatial,True,test
ST-056::2025-06-01,ST-056,OOD-002,2025-06-01,16,165.4205743,12.17432032,34.0475788,-261.9412348,3.605649802,180,unseen_spatial,True,test
ST-056::2025-08-01,ST-056,OOD-002,2025-08-01,17,173.2758816,92.5532574,52.36378886,947.0453796,2.928301888,180,unseen_spatial,True,test
ST-056::2025-09-01,ST-056,OOD-002,2025-09-01,18,195.5792389,133.5459223,113.0495899,245.4519814,3.358968582,180,unseen_spatial,True,test
ST-056::2025-11-01,ST-056,OOD-002,2025-11-01,19,211.0922092,182.7778191,158.1618707,580.0629132,3.437048109,180,unseen_spatial,True,test
ST-057::2022-06-01,ST-057,OOD-003,2022-06-01,3,106.7420097,270.2212377,206.4178717,764.0714566,3.313619881,180,unseen_spatial,True,train
ST-057::2022-08-01,ST-057,OOD-003,2022-08-01,4,120.5590237,162.7956244,216.508431,-1265.716298,2.556114527,180,unseen_spatial,True,train
ST-057::2022-10-01,ST-057,OOD-003,2022-10-01,5,156.1964915,213.3866413,188.0911328,302.9240802,3.836586245,180,unseen_spatial,True,train
ST-057::2022-11-01,ST-057,OOD-003,2022-11-01,6,171.7009185,92.83593351,153.1112874,-721.8220656,2.979671751,180,unseen_spatial,True,train
ST-057::2023-01-01,ST-057,OOD-003,2023-01-01,7,182.8512183,131.3757104,112.105822,454.0855971,2.997394506,180,unseen_spatial,True,train
ST-057::2023-02-01,ST-057,OOD-003,2023-02-01,8,188.7042621,35.04629882,83.21100461,-576.7920914,2.945895537,180,unseen_spatial,True,train
ST-057::2023-05-01,ST-057,OOD-003,2023-05-01,9,199.8107156,130.8591014,82.95270014,1128.891166,3.918377598,180,unseen_spatial,True,train
ST-057::2023-08-01,ST-057,OOD-003,2023-08-01,10,215.1267566,62.85599962,96.85755053,-279.0801454,3.547312907,180,unseen_spatial,True,train
ST-057::2023-11-01,ST-057,OOD-003,2023-11-01,11,239.3260914,96.07398987,79.46499474,131.8790319,3.911175188,180,unseen_spatial,True,train
ST-057::2024-02-01,ST-057,OOD-003,2024-02-01,12,251.6584948,48.96098199,72.51748593,-187.0437623,3.493538235,180,unseen_spatial,True,validation
ST-057::2024-05-01,ST-057,OOD-003,2024-05-01,13,269.0396696,69.00515305,58.98306752,79.57753782,3.495455012,180,unseen_spatial,True,validation
ST-057::2024-08-01,ST-057,OOD-003,2024-08-01,14,290.2577062,86.10986534,77.55750919,69.41662405,2.608409772,180,unseen_spatial,True,validation
ST-057::2024-11-01,ST-057,OOD-003,2024-11-01,15,297.3744214,28.25413266,57.181999,-229.6935474,3.893256713,180,unseen_spatial,True,validation
ST-057::2025-02-01,ST-057,OOD-003,2025-02-01,16,321.0770854,94.10215258,61.17814262,261.4237965,2.675349699,180,unseen_spatial,True,test
ST-057::2025-05-01,ST-057,OOD-003,2025-05-01,17,340.1297337,75.64108447,84.87161852,-73.29244701,3.609137127,180,unseen_spatial,True,test
ST-057::2025-08-01,ST-057,OOD-003,2025-08-01,18,356.004829,65.15032109,70.39570278,-43.05338569,2.543412141,180,unseen_spatial,True,test
ST-057::2025-11-01,ST-057,OOD-003,2025-11-01,19,377.0661694,83.61581071,74.3830659,73.31000091,2.634440172,180,unseen_spatial,True,test
ST-058::2022-05-01,ST-058,OOD-004,2022-05-01,3,110.7007608,92.5081479,49.40892182,533.6268585,2.970735671,180,unseen_spatial,True,train
ST-058::2022-06-01,ST-058,OOD-004,2022-06-01,4,118.674258,97.07732837,94.79273814,55.62977233,3.13428784,180,unseen_spatial,True,train
ST-058::2022-09-01,ST-058,OOD-004,2022-09-01,5,129.4661138,127.152431,112.1148797,354.3526205,3.646991188,180,unseen_spatial,True,train
ST-058::2022-11-01,ST-058,OOD-004,2022-11-01,6,162.9574004,132.9640481,130.0582396,23.07275165,3.90299752,180,unseen_spatial,True,train
ST-058::2022-12-01,ST-058,OOD-004,2022-12-01,7,188.9527418,155.6524336,144.3082408,135.851357,3.081610019,180,unseen_spatial,True,train
ST-058::2023-02-01,ST-058,OOD-004,2023-02-01,8,197.8834554,108.7314378,132.1919357,-571.2631229,3.779781258,180,unseen_spatial,True,train
ST-058::2023-04-01,ST-058,OOD-004,2023-04-01,9,242.0923224,260.44014,184.5857889,893.7355398,2.572255088,180,unseen_spatial,True,train
ST-058::2023-08-01,ST-058,OOD-004,2023-08-01,10,280.2969866,236.5127729,248.4764565,-148.1266241,2.74001224,180,unseen_spatial,True,train
ST-058::2023-11-01,ST-058,OOD-004,2023-11-01,11,377.7790053,291.8467813,264.1797771,165.661857,2.882740044,180,unseen_spatial,True,train
ST-058::2024-02-01,ST-058,OOD-004,2024-02-01,12,449.160584,283.3926263,287.6197038,-33.56391416,3.37540603,180,unseen_spatial,True,validation
ST-058::2024-05-01,ST-058,OOD-004,2024-05-01,13,519.3168648,278.5280604,280.9603433,-19.31285559,2.65959493,180,unseen_spatial,True,validation
ST-058::2024-08-01,ST-058,OOD-004,2024-08-01,14,588.110415,279.1871579,278.8576091,2.674837583,3.292398579,180,unseen_spatial,True,validation
ST-058::2024-11-01,ST-058,OOD-004,2024-11-01,15,651.7376084,252.6068739,265.8970159,-105.5266169,2.554104113,180,unseen_spatial,True,validation
ST-058::2025-05-01,ST-058,OOD-004,2025-05-01,16,724.8054508,290.0872765,271.3470752,148.8012726,2.916583896,180,unseen_spatial,True,test
ST-058::2025-08-01,ST-058,OOD-004,2025-08-01,17,859.1563263,271.1141285,280.6007025,-38.28697418,3.278369732,180,unseen_spatial,True,test
ST-058::2025-11-01,ST-058,OOD-004,2025-11-01,18,924.9383979,261.1619747,266.1380516,-39.51113215,3.553651649,180,unseen_spatial,True,test
ST-059::2022-08-01,ST-059,OOD-005,2022-08-01,3,16.25397607,-16.92141253,5.805196367,-272.1604557,3.732713079,180,unseen_spatial,True,train
ST-059::2022-10-01,ST-059,OOD-005,2022-10-01,4,22.97869287,79.23234881,31.15546814,1132.90843,3.589555967,180,unseen_spatial,True,train
ST-059::2022-11-01,ST-059,OOD-005,2022-11-01,5,25.05526395,12.43389483,45.83312182,-399.9694314,3.446312325,180,unseen_spatial,True,train
ST-059::2022-12-01,ST-059,OOD-005,2022-12-01,6,28.42284025,39.67765307,26.05577395,320.9929902,2.733066665,180,unseen_spatial,True,train
ST-059::2023-02-01,ST-059,OOD-005,2023-02-01,7,26.56760825,-22.58744969,8.54510169,-758.0776262,3.863299771,180,unseen_spatial,True,train
ST-059::2023-03-01,ST-059,OOD-005,2023-03-01,8,25.31076142,-7.404246845,-14.99584827,89.44620711,3.596123099,180,unseen_spatial,True,train
ST-059::2023-05-01,ST-059,OOD-005,2023-05-01,9,29.80975545,58.68777044,25.6417618,862.1467612,3.260909807,180,unseen_spatial,True,train
ST-059::2023-06-01,ST-059,OOD-005,2023-06-01,10,60.06898047,181.1833104,119.9355404,733.4671471,3.883706885,180,unseen_spatial,True,train
ST-059::2023-08-01,ST-059,OOD-005,2023-08-01,11,80.50007803,240.724464,210.9538872,701.5292369,3.172907277,180,unseen_spatial,True,train
ST-059::2023-10-01,ST-059,OOD-005,2023-10-01,12,114.4306162,203.1660502,221.9452571,-224.888699,2.91052187,180,unseen_spatial,True,train
ST-059::2023-11-01,ST-059,OOD-005,2023-11-01,13,157.8117974,259.7537119,231.459881,338.8302201,3.148900154,180,unseen_spatial,True,train
ST-059::2024-01-01,ST-059,OOD-005,2024-01-01,14,179.0685062,250.4520288,255.1028703,-109.594831,3.571890909,180,unseen_spatial,True,validation
ST-059::2024-02-01,ST-059,OOD-005,2024-02-01,15,214.3880118,211.4827777,230.9674032,-233.3363763,2.794240497,180,unseen_spatial,True,validation
ST-059::2024-08-01,ST-059,OOD-005,2024-08-01,16,232.5356919,213.8206503,212.651714,27.54541817,2.945958917,180,unseen_spatial,True,validation
ST-059::2024-11-01,ST-059,OOD-005,2024-11-01,17,348.0549469,231.8319114,222.8262808,36.14622598,3.884059934,180,unseen_spatial,True,validation
ST-059::2025-02-01,ST-059,OOD-005,2025-02-01,18,406.8614711,233.468293,232.6501022,6.496612646,3.734373964,180,unseen_spatial,True,test
ST-059::2025-05-01,ST-059,OOD-005,2025-05-01,19,467.6998413,241.5349429,237.5016179,32.02547703,2.857205985,180,unseen_spatial,True,test
ST-059::2025-08-01,ST-059,OOD-005,2025-08-01,20,517.6809292,205.1190151,223.326979,-149.4485126,2.514226006,180,unseen_spatial,True,test
ST-059::2025-11-01,ST-059,OOD-005,2025-11-01,21,578.6055824,241.8774953,223.4982552,145.9351619,3.932103289,180,unseen_spatial,True,test
ST-060::2022-11-01,ST-060,OOD-006,2022-11-01,3,22.30588609,-14.72915336,15.67896915,-241.4471032,3.940552528,180,unseen_spatial,True,train
ST-060::2023-01-01,ST-060,OOD-006,2023-01-01,4,34.07125661,46.7097998,15.99032322,243.9193222,3.578480202,180,unseen_spatial,True,train
ST-060::2023-02-01,ST-060,OOD-006,2023-02-01,5,31.58424518,-14.89149059,15.90915461,-368.8503494,3.78548485,180,unseen_spatial,True,train
ST-060::2023-04-01,ST-060,OOD-006,2023-04-01,6,32.10904527,6.183330061,-4.354080264,248.3089756,3.000594917,180,unseen_spatial,True,train
ST-060::2023-05-01,ST-060,OOD-006,2023-05-01,7,39.20453803,43.92591068,25.05462037,233.6521622,3.82931525,180,unseen_spatial,True,train
ST-060::2023-06-01,ST-060,OOD-006,2023-06-01,8,40.37586966,14.26096262,29.09343665,-361.1707426,3.279870071,180,unseen_spatial,True,train
ST-060::2023-08-01,ST-060,OOD-006,2023-08-01,9,45.95699934,65.75831019,40.00963641,606.7550387,2.844280623,180,unseen_spatial,True,train
ST-060::2023-09-01,ST-060,OOD-006,2023-09-01,10,49.87632998,23.46779534,44.61305277,-253.2231238,2.813249801,180,unseen_spatial,True,train
ST-060::2023-11-01,ST-060,OOD-006,2023-11-01,11,55.69318378,68.53567266,46.001734,531.001361,3.16762765,180,unseen_spatial,True,train
ST-060::2023-12-01,ST-060,OOD-006,2023-12-01,12,73.01552647,103.7210765,86.12837457,210.6798155,3.593409546,180,unseen_spatial,True,train
ST-060::2024-02-01,ST-060,OOD-006,2024-02-01,13,68.94125608,-49.604242,27.05841724,-1866.735753,3.034622968,180,unseen_spatial,True,validation
ST-060::2024-05-01,ST-060,OOD-006,2024-05-01,14,90.66485831,127.9765438,39.18615091,1046.151323,3.17512488,180,unseen_spatial,True,validation
ST-060::2024-07-01,ST-060,OOD-006,2024-07-01,15,138.4319995,193.8549812,160.9157625,267.3566584,2.535188009,180,unseen_spatial,True,validation
ST-060::2024-08-01,ST-060,OOD-006,2024-08-01,16,192.1746516,321.7951422,257.8250617,766.0679313,3.761577055,180,unseen_spatial,True,validation
ST-060::2024-11-01,ST-060,OOD-006,2024-11-01,17,201.3543304,108.1573455,214.9762439,-2517.135654,3.812338606,180,unseen_spatial,True,validation
ST-060::2025-02-01,ST-060,OOD-006,2025-02-01,18,254.7612704,212.0313566,160.0943511,412.3911149,2.77683442,180,unseen_spatial,True,test
ST-060::2025-05-01,ST-060,OOD-006,2025-05-01,19,325.4963636,280.8260087,246.4286827,273.1222464,3.095680398,180,unseen_spatial,True,test
ST-060::2025-08-01,ST-060,OOD-006,2025-08-01,20,388.5729232,258.8619482,269.8439785,-90.13902358,2.958877919,180,unseen_spatial,True,test
ST-060::2025-11-01,ST-060,OOD-006,2025-11-01,21,456.8418074,271.034891,264.9484196,48.32790594,3.520347439,180,unseen_spatial,True,test
ST-061::2023-02-01,ST-061,OOD-007,2023-02-01,3,82.58571723,56.30215362,45.22431488,87.96044776,3.305532509,180,unseen_spatial,True,train
ST-061::2023-05-01,ST-061,OOD-007,2023-05-01,4,95.17718772,49.98950648,53.14583005,-25.0618953,2.969776711,180,unseen_spatial,True,train
ST-061::2023-07-01,ST-061,OOD-007,2023-07-01,5,104.5527371,38.47662276,44.23306462,-47.24809864,3.392040441,180,unseen_spatial,True,train
ST-061::2023-08-01,ST-061,OOD-007,2023-08-01,6,111.8259723,43.54998615,41.01330445,30.37780297,3.775476771,180,unseen_spatial,True,train
ST-061::2023-10-01,ST-061,OOD-007,2023-10-01,7,116.5157335,55.25597676,49.40298146,137.9230022,3.175065631,180,unseen_spatial,True,train
ST-061::2023-11-01,ST-061,OOD-007,2023-11-01,8,124.7627508,49.38070566,52.31834121,-35.17938964,2.801225145,180,unseen_spatial,True,train
ST-061::2023-12-01,ST-061,OOD-007,2023-12-01,9,132.4826136,90.95741567,70.16906067,489.8675268,3.295435497,180,unseen_spatial,True,train
ST-061::2024-02-01,ST-061,OOD-007,2024-02-01,10,138.0460301,67.73459679,79.34600623,-282.7378199,3.572062446,180,unseen_spatial,True,validation
ST-061::2024-03-01,ST-061,OOD-007,2024-03-01,11,156.7560288,110.2230165,88.97880665,250.3047629,2.986411079,180,unseen_spatial,True,validation
ST-061::2024-05-01,ST-061,OOD-007,2024-05-01,12,168.8677802,152.5454202,131.3842184,533.043378,3.695519484,180,unseen_spatial,True,validation
ST-061::2024-06-01,ST-061,OOD-007,2024-06-01,13,195.5430971,159.7239262,156.1346732,42.98277548,3.690892643,180,unseen_spatial,True,validation
ST-061::2024-08-01,ST-061,OOD-007,2024-08-01,14,211.2942528,185.5841814,172.6540538,304.6922005,2.743122086,180,unseen_spatial,True,validation
ST-061::2024-10-01,ST-061,OOD-007,2024-10-01,15,251.0622654,238.1191246,211.851653,314.5637375,3.524322721,180,unseen_spatial,True,validation
ST-061::2024-11-01,ST-061,OOD-007,2024-11-01,16,300.5777685,296.4842212,267.3016729,349.472976,3.092826752,180,unseen_spatial,True,validation
ST-061::2025-01-01,ST-061,OOD-007,2025-01-01,17,316.7490254,190.5339221,243.5090716,-1248.333766,2.603438257,180,unseen_spatial,True,test
ST-061::2025-02-01,ST-061,OOD-007,2025-02-01,18,368.2336675,308.274845,249.4043835,704.9979034,2.945843306,180,unseen_spatial,True,test
ST-061::2025-08-01,ST-061,OOD-007,2025-08-01,19,382.1496225,163.9613728,236.1181089,-1700.338572,3.713790396,180,unseen_spatial,True,test
ST-061::2025-11-01,ST-061,OOD-007,2025-11-01,20,528.6175923,295.5658893,229.7636311,265.5720975,3.089392733,180,unseen_spatial,True,test
ST-062::2022-11-01,ST-062,OOD-008,2022-11-01,3,16.53761311,3.973267805,-4.955917675,70.89967384,2.937661791,180,unseen_spatial,True,train
ST-062::2023-02-01,ST-062,OOD-008,2023-02-01,4,28.71175606,48.33267079,26.1529693,176.1116515,3.729041253,180,unseen_spatial,True,train
ST-062::2023-05-01,ST-062,OOD-008,2023-05-01,5,29.935398,4.857991533,26.59533116,-172.5992022,3.078113424,180,unseen_spatial,True,train
ST-062::2023-08-01,ST-062,OOD-008,2023-08-01,6,26.75667405,-13.04526882,-4.093638643,-73.47377353,3.356857886,180,unseen_spatial,True,train
ST-062::2023-11-01,ST-062,OOD-008,2023-11-01,7,26.22976688,-2.091878735,-7.568573777,43.48614922,2.573133821,180,unseen_spatial,True,train
ST-062::2024-01-01,ST-062,OOD-008,2024-01-01,8,34.86240734,34.27252097,16.09032112,144.3706195,3.635079729,180,unseen_spatial,True,validation
ST-062::2024-02-01,ST-062,OOD-008,2024-02-01,9,36.07947728,7.287455657,20.77998831,-161.5786083,3.705165827,180,unseen_spatial,True,validation
ST-062::2024-04-01,ST-062,OOD-008,2024-04-01,10,38.74842975,31.4462867,19.36687118,284.6455819,2.824468176,180,unseen_spatial,True,validation
ST-062::2024-05-01,ST-062,OOD-008,2024-05-01,11,46.98188465,50.12115674,40.78372172,113.6832713,2.94937273,180,unseen_spatial,True,validation
ST-062::2024-06-01,ST-062,OOD-008,2024-06-01,12,39.37190967,-92.65144536,-21.26514431,-1738.256431,3.384441906,180,unseen_spatial,True,validation
ST-062::2024-08-01,ST-062,OOD-008,2024-08-01,13,48.09236921,102.7467047,5.047629656,2302.231429,3.093785375,180,unseen_spatial,True,validation
ST-062::2024-11-01,ST-062,OOD-008,2024-11-01,14,53.20425657,30.60847312,66.6775889,-431.9424438,2.751971951,180,unseen_spatial,True,validation
ST-062::2024-12-01,ST-062,OOD-008,2024-12-01,15,82.35421774,115.7285143,73.16849371,337.9358157,2.593739438,180,unseen_spatial,True,validation
ST-062::2025-02-01,ST-062,OOD-008,2025-02-01,16,120.7392493,467.337759,291.5331367,4280.842554,3.202119292,180,unseen_spatial,True,test
ST-062::2025-05-01,ST-062,OOD-008,2025-05-01,17,134.7795141,82.71301166,275.0253853,-2265.874016,2.794819166,180,unseen_spatial,True,test
ST-062::2025-07-01,ST-062,OOD-008,2025-07-01,18,193.0582507,239.1720062,160.9425089,642.0971658,3.389352765,180,unseen_spatial,True,test
ST-062::2025-08-01,ST-062,OOD-008,2025-08-01,19,229.7468331,219.6804053,229.4262058,-116.7099545,2.561434881,180,unseen_spatial,True,test
ST-062::2025-11-01,ST-062,OOD-008,2025-11-01,20,251.013211,250.5659519,235.1231786,363.9014804,2.867634439,180,unseen_spatial,True,test
ST-063::2022-11-01,ST-063,OOD-009,2022-11-01,3,37.36156338,27.28611959,26.78707124,3.962552386,2.683007077,180,unseen_spatial,True,train
ST-063::2023-05-01,ST-063,OOD-009,2023-05-01,4,40.43265746,12.19257728,19.73934843,-59.92300356,3.243390706,180,unseen_spatial,True,train
ST-063::2023-08-01,ST-063,OOD-009,2023-08-01,5,50.82859359,20.97853963,16.58555846,17.72968369,3.81438831,180,unseen_spatial,True,train
ST-063::2023-11-01,ST-063,OOD-009,2023-11-01,6,65.47698658,58.15571237,39.567126,147.5974168,3.677316445,180,unseen_spatial,True,train
ST-063::2024-02-01,ST-063,OOD-009,2024-02-01,7,66.68856648,4.810103928,31.48290815,-211.7878639,2.587295423,180,unseen_spatial,True,validation
ST-063::2024-05-01,ST-063,OOD-009,2024-05-01,8,72.33205163,22.40524945,13.60767669,69.85464026,2.848935524,180,unseen_spatial,True,validation
ST-063::2024-08-01,ST-063,OOD-009,2024-08-01,9,72.89147429,2.270323638,12.33778655,-81.71424061,2.817857023,180,unseen_spatial,True,validation
ST-063::2024-09-01,ST-063,OOD-009,2024-09-01,10,86.97949065,55.93095626,29.10063995,213.0385442,2.930054218,180,unseen_spatial,True,validation
ST-063::2024-11-01,ST-063,OOD-009,2024-11-01,11,99.45933511,147.040748,101.4858521,1073.479078,3.879096842,180,unseen_spatial,True,validation
ST-063::2025-01-01,ST-063,OOD-009,2025-01-01,12,100.4077093,5.678584792,76.35966639,-846.4349198,3.824532921,180,unseen_spatial,True,test
ST-063::2025-02-01,ST-063,OOD-009,2025-02-01,13,123.1369858,136.0962005,70.88739265,780.902199,2.786677419,180,unseen_spatial,True,test
ST-063::2025-04-01,ST-063,OOD-009,2025-04-01,14,145.5585675,264.1768623,200.1365314,1509.079411,2.912504214,180,unseen_spatial,True,test
ST-063::2025-05-01,ST-063,OOD-009,2025-05-01,15,204.4682376,364.6907964,314.4338294,622.249397,3.602207935,180,unseen_spatial,True,test
ST-063::2025-08-01,ST-063,OOD-009,2025-08-01,16,205.6050968,13.84126091,189.2660287,-4271.593095,2.541967485,180,unseen_spatial,True,test
ST-063::2025-09-01,ST-063,OOD-009,2025-09-01,17,240.7018145,139.3377843,76.58952261,498.2348388,3.041303722,180,unseen_spatial,True,test
ST-063::2025-11-01,ST-063,OOD-009,2025-11-01,18,249.3644757,102.0657094,120.7017468,-439.1492056,2.865784642,180,unseen_spatial,True,test
ST-063::2025-12-01,ST-063,OOD-009,2025-12-01,19,262.1450987,76.52659906,89.29615422,-152.9206564,2.838416688,180,unseen_spatial,True,test
ST-064::2022-11-01,ST-064,OOD-010,2022-11-01,3,80.33531489,21.73134803,40.94324338,-152.5466256,2.859465806,180,unseen_spatial,True,train
ST-064::2023-02-01,ST-064,OOD-010,2023-02-01,4,95.58194643,60.53078446,41.13106624,154.0379799,3.10203678,180,unseen_spatial,True,train
ST-064::2023-05-01,ST-064,OOD-010,2023-05-01,5,99.0962189,13.9520437,37.24141408,-184.9226637,3.814073506,180,unseen_spatial,True,train
ST-064::2023-08-01,ST-064,OOD-010,2023-08-01,6,110.8225458,48.12405513,31.03804942,140.2396312,2.515911017,180,unseen_spatial,True,train
ST-064::2023-11-01,ST-064,OOD-010,2023-11-01,7,113.1788483,9.354777141,28.73941614,-153.9182477,3.128939555,180,unseen_spatial,True,train
ST-064::2024-02-01,ST-064,OOD-010,2024-02-01,8,119.6069067,25.52009032,17.43743373,64.17805043,3.941927121,180,unseen_spatial,True,validation
ST-064::2024-05-01,ST-064,OOD-010,2024-05-01,9,126.5741173,27.66058344,26.59033688,8.497990341,3.832356572,180,unseen_spatial,True,validation
ST-064::2024-08-01,ST-064,OOD-010,2024-08-01,10,136.9038578,41.92153008,34.79105676,57.8756751,3.966986393,180,unseen_spatial,True,validation
ST-064::2024-10-01,ST-064,OOD-010,2024-10-01,11,143.7451482,27.16066667,34.54109837,-58.60223218,3.931183044,180,unseen_spatial,True,validation
ST-064::2024-11-01,ST-064,OOD-010,2024-11-01,12,145.3547211,9.637647204,18.39915694,-104.9226698,2.957806319,180,unseen_spatial,True,validation
ST-064::2025-01-01,ST-064,OOD-010,2025-01-01,13,145.9833976,7.407229479,8.522438342,-26.27935723,2.73574284,180,unseen_spatial,True,test
ST-064::2025-02-01,ST-064,OOD-010,2025-02-01,14,149.1869095,19.18168371,13.2944566,70.50195753,3.570357573,180,unseen_spatial,True,test
ST-064::2025-03-01,ST-064,OOD-010,2025-03-01,15,162.4493054,156.2609717,87.72132772,1615.103547,3.45399426,180,unseen_spatial,True,test
ST-064::2025-05-01,ST-064,OOD-010,2025-05-01,16,159.5269094,-38.12161239,59.06967967,-2535.651388,3.582665508,180,unseen_spatial,True,test
ST-064::2025-06-01,ST-064,OOD-010,2025-06-01,17,175.0564801,92.98648686,27.43243723,785.0366107,2.953400208,180,unseen_spatial,True,test
ST-064::2025-08-01,ST-064,OOD-010,2025-08-01,18,180.4201875,63.19658411,78.09153549,-350.9923219,3.182797338,180,unseen_spatial,True,test
ST-064::2025-09-01,ST-064,OOD-010,2025-09-01,19,197.4977762,102.2555619,82.72607301,233.8736334,3.935401205,180,unseen_spatial,True,test
ST-064::2025-11-01,ST-064,OOD-010,2025-11-01,20,202.6781049,61.03597049,81.6457662,-485.6598634,3.170342934,180,unseen_spatial,True,test
ST-065::2022-06-01,ST-065,OOD-011,2022-06-01,3,77.51861839,195.8077687,102.3166303,1119.594698,3.289146044,180,unseen_spatial,True,train
ST-065::2022-08-01,ST-065,OOD-011,2022-08-01,4,101.3173949,280.4033261,238.1055474,996.7266892,3.060203142,180,unseen_spatial,True,train
ST-065::2022-10-01,ST-065,OOD-011,2022-10-01,5,151.7888489,302.2081736,291.3057499,130.5609923,3.722697457,180,unseen_spatial,True,train
ST-065::2022-11-01,ST-065,OOD-011,2022-11-01,6,185.8620925,204.020528,253.1143508,-587.9186486,3.167194475,180,unseen_spatial,True,train
