ext_id,stream,authors,year,title,venue_publisher,doi,url,source_type,access,is_primary_for,resolves_target,relevance,site_scope,notes
EXTWEB-GEOPHYS_GPR-007,GEOPHYS_GPR,"Zlobina T.V., Shulakov D.Yu.",2023,Алгоритм прогноза плотности выделения сейсмической энергии для рудника СКРУ-1 Верхнекамского месторождения калийных солей,"Горная промышленность, 2023, № 1S, с. 76-82 (ГИ УрО РАН)",10.30686/1609-9192-2023-S1-76-82,https://mining-media.ru/ru/article/newtech/17987-algoritm-prognoza-plotnosti-vydeleniya-sejsmicheskoj-energii-dlya-rudnika-skru-1-verkhnekamskogo-mestorozhdeniya-kalijnykh-solej ; PDF https://mining-media.ru/images/2023/01S_2023/76-82.pdf,article,FULL_TEXT_READ,"SKRU-1 mine seismic network composition, catalogue size 2000–2022, Es definition/units (J/100 m² per year), 20 J/100 m² hazard threshold, Es forecast model P(t) and ln(Es_max)=1.84 ln(P(t)), 2023 forecast map",CW-1594 (VKM-SRC-023 ref 33); SGP-005; SGP-055; SGP-CF2 (SGP-049); SGP-004,HIGH,SKRU1 (SITE_SPECIFIC),"Open-access PDF (read via Firecrawl, not stored). In-corpus version is a student re-digitization (VKM-SRC-023 Рис. 24в). Local citation says 'Горная промышленность 2023 №3' but DOI/page show issue 1S (S1)."
EXTWEB-GEOPHYS_GPR-008,GEOPHYS_GPR,"Prigara A.M., Zhukov A.A., Tsarev R.I., Skopinov M.V.",2024,Мониторинг гидроизолирующих целиков на месторождениях солей (as cited locally),"Горный журнал, 2024, № 12, с. 50–57 (as cited locally; not confirmed externally)",10.17580/gzh.2024.12.06 (as cited; NOT verified),issue page https://www.rudmet.ru/catalog/journal/2372/ (seen in search results only; WebFetch EGRESS_BLOCKED),article,NOT_FOUND,GPR/geophysical monitoring of hydro-isolating (water-proofing) pillars — accident-scenario observation operator,CW-1509 (rank 121); GPR-073 (acquisition priority HIGH),MEDIUM,VKM_REGIONAL (mine unknown),"3 WebSearch queries (Russian title+authors; DOI; English) did not surface the article itself; only the GZh 2024 No.12 issue page on rudmet.ru (egress-blocked). One search-engine machine summary associated DOI 10.17580/gzh.2024.12.06 with an unrelated article (Tishkov et al., nickel projects) — unverified LEAD, probably spurious; DOI/pages must be checked in Phase 2 (rudmet.ru / eLIBRARY / library copy)."
EXTWEB-GEOPHYS_GPR-009,GEOPHYS_GPR,Glebov S.V. (Глебов С.В.),2006,"Обоснование рациональных комплексов геофизических исследований водозащитной толщи на месторождениях водорастворимых руд (на примере Верхнекамского месторождения калийных солей) — cand. tech. sci. dissertation, 25.00.16","Perm, 2006, 156 p. (per search-engine summary; PGNIU alumni page of S.V. Glebov seen in results)",,https://www.psu.ru/fakultety/geologicheskij-fakultet/nashi-vypuskniki/sergej-valerevich-glebov (search hit only),dissertation,METADATA_ONLY,rational complexes of geophysical methods for studying the water-protective strata (ВЗТ) at VKM; primary for the SRC-040 statements that rely on ref [7],CW-1896 (rank 35; 27 dependent claims in VKM-SRC-040),HIGH,VKM_REGIONAL,"Existence, year, specialty and 156 p. agree with the local citation. Title variant: summary gives «…геофизических исследований…(на примере ВКМКС)» vs local «…геофизических методов исследований…» — LEAD, LOW confidence. Text not read; the 27 dependent claims of SRC-040 remain second-hand. Related local citation CW-1584 (Glebov 2005 «Геофизическое обеспечение разработки ВКМС») not searched."
EXTWEB-GEOPHYS_GPR-010,GEOPHYS_GPR,"Sanfirov I.A., Babkin A.I., Priyma G.Yu., Yaroslavtsev A.G., Prigara A.M., Fat'kin K.B.",2008,Сейсморазведочные исследования водозащитной толщи на Верхнекамском месторождении калийных солей,"Горный журнал, 2008, № 10, с. 45–48",,(found via search-engine summary; no reachable landing page),article,METADATA_ONLY,surface/mine seismic study of the ВЗТ state: detection of zones whose elastic properties differ from the host massif,CW-1424 (rank 97); SGP-026/SGP-027 lineage,MEDIUM,VKM_REGIONAL,Local citation page range is truncated ('с. 45-'); search summary gives 45–48 (LOW-MEDIUM confidence). Abstract-level content known only from machine summary (LEAD).
EXTWEB-GEOPHYS_GPR-011,GEOPHYS_GPR,"Sanfirov I.A., Stepanov Yu.I., Fat'kin K.B., Gerasimova I.Yu., Nikiforova A.I.",2013,Малоглубинные геофизические исследования на Верхнекамском месторождении калийных солей (EN version: Shallow geophysical exploration of the Upper Kama potash salt deposit),"ФТПРПИ, 2013, № 6, с. 71–77 (local citation); EN: Journal of Mining Science 49(6):902–907 (per search summary)",,https://www.researchgate.net/profile/Ia-Sanfirov (search hit only),article,METADATA_ONLY,shallow (near-surface) geophysics over VKM mine fields: seismic CDP and complementary methods for ВЗТ/overburden,CW-1412 (rank 96); SGP-026/SGP-038,MEDIUM,VKM_REGIONAL,"Existence of an English translation (J. Min. Sci. 2013, 49(6)) is a LEAD from a machine summary (pages 902–907 unverified). Content not read."
EXTWEB-GEOPHYS_GPR-012,GEOPHYS_GPR,"Zhukov A.A., Prigara A.M., Tsarev R.I., Shustkina I.Yu.",2019,Способ шахтной сейсморазведки для изучения особенностей геологического строения ВКМС,"ГИАБ, 2019, № 4, с. 121–136 (per search summary)",,(found via search-engine summary),article,METADATA_ONLY,"in-mine seismic (S-wave, reflection separation / ПВРО) method for geological structure of VKM",CW-1427 (rank 98); SGP-029,MEDIUM,VKM_REGIONAL,Local citation page range truncated ('121-13'); summary gives 121–136 (MEDIUM confidence). Text not read (giab-online not tried for WebFetch in this session).
EXTWEB-GEOPHYS_GPR-013,GEOPHYS_GPR,Prigara A.M. et al. (co-authors not established),2019 (per search summary; unverified),Особенности применения способа шахтной сейсморазведки на поперечных волнах с разделением отражений,"Науки о Земле и недропользование (Irkutsk), article id 57",,https://www.nznj.ru/jour/article/view/57 (WebFetch EGRESS_BLOCKED),article,METADATA_ONLY,distortions of reflected S-wave signals from different half-spaces under the reflection-separation procedure (ПВРО) at VKM,SGP-029 (ПВРО practice); related to CW-1427,MEDIUM,VKM_REGIONAL,"Abstract-level content only via machine summary (LEAD); no velocities, frequencies or mine names obtained."
EXTWEB-GEOPHYS_GPR-014,GEOPHYS_GPR,"Sanfirov I.A., Yaroslavtsev A.G., Stepanov Yu.I., Bychkov S.G.",2025,Современная геофизика соляных рудников,"Вестник АГГИ (Editorum), 2025, т. 1, с. 28–46 (per search summary)",,https://agge-vestnik.ru/ru/nauka/article/95344/view (WebFetch EGRESS_BLOCKED),article,METADATA_ONLY,"recent GI UrO RAN review of exploration-geophysics technologies for operating potash mines (seismic, electrical, gravity, geomechanical forecast, shafts, inter-chamber pillars)","SGP-026..031, SGP-042/043, GPR bibliography (up-to-date review; not a ranked target)",HIGH,VKM_REGIONAL,Keywords/scope from machine summary only. Highest-value Phase-2 acquisition for the observation-operator side of geophysics (post-2020 practice).
EXTWEB-GEOPHYS_GPR-015,GEOPHYS_GPR,Malovichko D.A. (Маловичко Д.А.),1997,Особенности скоростного строения соляного массива Верхнекамского месторождения калийных солей,"Геология и полезные ископаемые Западного Урала: мат-лы регион. конф. Пермь: Пермск. ун-т, 1997, с. 117–118 (local citation)",,,article,NOT_FOUND,velocity structure (Vp/Vs) of the VKM salt massif,CW-1070 (cited by VKM-SRC-011); SGP-057,MEDIUM,VKM_REGIONAL,1 WebSearch: not online (2-page regional conference abstract). Search surfaced only Malovichko et al. seismic-monitoring results for SKRU-1/SKRU-2 fields for 1999 (report-level LEAD). Library lookup needed.
EXTWEB-GEOPHYS_GPR-016,GEOPHYS_GPR,Tsarev R.I. (Царев Р.И.),2018,Обоснование выбора модели геологической среды при решении прямой задачи сейсморазведки МОВ ОГТ на ВКМС,"Геофизика, 2018, № 5, с. 18–23 (local citation)",,,article,NOT_FOUND,layered velocity model of VKM section for seismic forward modelling,CW-1434 (rank 99); SGP-057,MEDIUM,VKM_REGIONAL,1 WebSearch with exact title: no hit. Journal «Геофизика» (ЕАГО) not reachable; library lookup needed.
EXTWEB-GEOPHYS_GPR-017,GEOPHYS_GPR,Tatarkin A.V. (Татаркин А.В.),"UNKNOWN (cand. tech. sci., 25.00.16 — 2000s)",Повышение эффективности электроразведки при решении горно-геологических задач в условиях соляных месторождений (на примере Верхнекамского месторождения калийных солей) — autoreferat,Perm (RSL record 01002727643),,https://search.rsl.ru/ru/record/01002727643 ; http://www.dslib.net/gornaja-promyshlennost/povyshenie-jeffektivnosti-jelektrorazvedki-pri-reshenii-gorno-geologicheskih-zadach-v.html ; https://earthpapers.net/povyshenie-effektivnosti-elektrorazvedki-pri-reshenii-gorno-geologicheskih-zadach-v-usloviyah-solyanyh-mestorozhdeniy (search hits only),dissertation,METADATA_ONLY,electrical properties (resistivity) of VKM salt rocks and in-mine electrometry — the only lead found for in-situ resistivity,GPR-105; SGP-061; SGP-043 (not a ranked target; related local citation CW-1917 is another Tatarkin paper),HIGH,VKM_REGIONAL,"Resistivity numbers reached only through a search-engine machine summary (LEAD, LOW): see F-GPR-015. Defence year, supervisor and which mines were measured NOT established. earthpapers.net and RSL are egress-blocked."
EXTWEB-GEOPHYS_GPR-018,GEOPHYS_GPR,"Annan A.P., Davis J.L., Gendzwill D.",1988,"Radar sounding in potash mines, Saskatchewan, Canada",Geophysics 53(12):1556–1564 (SEG),10.1190/1.1442437,https://library.seg.org/doi/10.1190/1.1442437 (search hit only),article,ABSTRACT_ONLY,classic GPR-in-potash reference; source cited by Kovin 2010 for 1–2 dB/m salt attenuation,CW-0061 (cited by VKM-SRC-015); GPR-082; F-GPR-004 lineage,MEDIUM,"other (NON_VKM analogue, Saskatchewan)","Abstract wording seen through search summary: dry salt has very low conductivity, radio signals traverse substantial thicknesses with little attenuation; radar confirmed effective in several Saskatchewan potash mines. Numeric attenuation/velocity values NOT seen (full text paywalled)."
EXTWEB-GEOPHYS_GPR-019,GEOPHYS_GPR,Babkin A.I. (Бабкин А.И.),2001,"Шахтная сейсмоакустика по методике многократных перекрытий (на примере Верхнекамского месторождения калийных солей) — cand. tech. sci. dissertation, 25.00.16","Perm, defended 21.11.2001 (per search summary)",,https://www.dissercat.com/content/shakhtnaya-seismoakustika-po-metodike-mnogokratnykh-perekrytii-na-primere-verkhnekamskogo-me (search hit only),dissertation,METADATA_ONLY,in-mine CDP seismoacoustics at VKM (method basis of later ПВРО / mine seismic),SGP-029; SGP-056; SGP-057 (not a ranked target),MEDIUM,VKM_REGIONAL,Author/date from machine summary (MEDIUM confidence). Velocities/frequencies not obtained.
EXTWEB-GEOPHYS_GPR-020,GEOPHYS_GPR,Sanfirov I.A. (co-authors not established),2020,Изучение строения зон выклинивания пластов водозащитной толщи соляных рудников комплексом шахтной и наземной сейсморазведки,"Горное эхо, 2020, № 2, с. 57–62 (per search summary)",,https://journal.permsc.ru/index.php/echo/article/view/echo2020n2p11 (egress-blocked),article,METADATA_ONLY,joint mine + surface seismic mapping of clay-layer pinch-out zones in ВЗТ that constrain mining,SGP-056; HYD-144/HYD-155 (ВЗТ section type); SGP-026..031,MEDIUM,VKM_REGIONAL (mine not named in summary),Abstract-level content from machine summary (LEAD). Whether any profile lies in the SKRU-1 field is UNKNOWN.
EXTWEB-GEOPHYS_GPR-021,GEOPHYS_GPR,Lomakin I.S. (Ломакин И.С.),2020,Предварительная геомеханическая оценка состояния водозащитной толщи на участке развития ускоренных оседаний земной поверхности,"Горное эхо, 2020, № 4 (echo2020n4p9)",,https://journal.permsc.ru/index.php/echo/article/view/echo2020n4p9 (egress-blocked),article,METADATA_ONLY,FEM assessment of ВЗТ state at a VKM site with accelerated surface subsidence,"candidate lead for SGP-060 (accelerated subsidence, SE SKRU-1 / block 115) — attribution UNKNOWN",MEDIUM,VKM_REGIONAL (mine not established),"Content known only from machine summary (FEM, stress-strain state, technogenic fracturing). Not in GEOPHYS scope proper; recorded because SGP-060 is the key SKRU-1 gap of the seismic/geophysics catalogue. Must NOT be attributed to SKRU-1 until read."
EXTWEB-GEOPHYS_GPR-022,GEOPHYS_GPR,Vagin V.B. (Вагин В.Б.),2012,Состояние и перспективы развития геофизических исследований в подземных выработках Старобинского месторождения калийных солей,"Горный журнал, 2012, № 8, с. 45–48",,https://rudmet.com/journal/899/article/14185/?language=en ; https://bik.sfu-kras.ru/elib/view?id=PRSV-gozh%2F2012%2F8-733833054 (search hits only),article,METADATA_ONLY,in-mine geophysics at the Starobin potash deposit (Belarus),CW-1892 (rank 163),LOW,"other (NON_VKM analogue, Starobin)",Bibliographic record agrees with local citation. Not read.
EXTWEB-GEOPHYS_GPR-023,GEOPHYS_GPR,not established (PDF hosted on gelios-geo.com),n.d. (upload path 2022/04),Оценка состояния водозащитной толщи на Верхнекамском месторождении солей по результатам трёхмерной инверсии наземных электромагнитных зондирований,unknown venue (conference paper/article PDF on company site),,http://gelios-geo.com/wp-content/uploads/2022/04/OTSENKA-SOSTOYANIYA-VODOZASHHITNOJ-TOLSHHI-NA-VERHNEKAMSKOM-MESTOROZHDENII-SOLEJ-PO-REZULTATAM-TREHMERNOJ-INVERSII-NAZEMNYH-ELEKTROMAGNITNYH-ZONDIROVANIJ.pdf (search hit only),web,METADATA_ONLY,surface EM (3D inversion) resistivity structure of the ВЗТ/overburden at VKM,SGP-043; SGP-061; HYD-144 (ВЗТ state),LOW,VKM_REGIONAL,"Title only. Authors, year, mine and resistivity values unknown. Secondary/credible-technical level at best."
EXTWEB-GEOPHYS_GPR-024,GEOPHYS_GPR,"Babkin A.I., Sanfirov I.A.",2011,Практические примеры решения горнотехнических задач методами шахтной сейсмоакустики,"journal not confirmed (PDF header '152 © А.И. Бабкин, И.А. Санфиров, 2011', УДК 550.834; GIAB-style layout)",,https://cyberleninka.ru/article/n/prakticheskie-primery-resheniya-gornotehnicheskih-zadach-metodami-shahtnoy-seysmoakustiki/pdf (search hit only; cyberleninka egress-blocked),article,METADATA_ONLY,case examples of in-mine seismoacoustics at VKM,SGP-029/SGP-030 (mine seismic practice),LOW,VKM_REGIONAL,Title/year from result header only.
EXTWEB-BOREHOLES_GEOLOGY-001,BOREHOLES_GEOLOGY,Трапезников Д.Е.; Галинова О.И. (ГИ УрО РАН),2024,База данных разломов Соликамской впадины,"Горное эхо, 2024, № 1, с. 27–35 (ГИ УрО РАН, ISSN 2658-5227; опубл. 04.07.2024)",10.7242/echo.2024.1.5,https://journal.permsc.ru/index.php/echo/article/view/2886 ; PDF https://journal.permsc.ru/index.php/echo/article/download/2886/2320 ; данные: https://owncloud.aerologist.ru/index.php/s/CapXWQ7NB6ORBaw,article,FULL_TEXT_READ,"первоисточник для ссылки [34] VKM-SRC-023 (база разломов Соликамской впадины, ~20 разломов на полях СКРУ); публичная shp-БД 355 разломов в WGS84 с атрибутом N_fault = номер по каталогу Кудряшова 2004","CW-1595 (trapeznikov|2024); GEOLOGY_EVIDENCE §5 п.5 (трассы разломов в координатах: №98, Рубцовская, Володинская); GRID_SRC011_FIG146",HIGH,VKM_REGIONAL,Статья прочитана полностью через Firecrawl (9 стр.). Датасет объявлен публично скачиваемым (shp WGS84 + сопроводительные материалы); лицензия на данные в статье не указана (UNKNOWN). Сам shp не скачивался (правило задачи: без bulk-download). Нужна проверка ссылки owncloud и лицензии в локальной фазе.
EXTWEB-BOREHOLES_GEOLOGY-002,BOREHOLES_GEOLOGY,Кудряшов А.И.; ред. Раевский В.И. (ГИ УрО РАН),2001,Верхнекамское месторождение солей (1-е изд.),"Пермь: ГИ УрО РАН / ОГУП «Соликамская типография», 2001, 429 с., ISBN 5-89095-041-X",,https://www.geokniga.org/books/15554 ; каталог РГБ https://search.rsl.ru/ru/record/01000700139,monograph,METADATA_ONLY,"1-е издание монографии, на которое ссылаются VKM-SRC-011(=2-е изд.), -025, -027, -040; содержание (аннотация): стратиграфия, литология, тектоника, гидрогеология, карст, газоносность, Дуринская и Боровицкая площади",CW-0008 (rank 17),MEDIUM,VKM_REGIONAL,"Метаданные по GeoKniga (аннотация) и выдаче РГБ (через поиск). Объём 429 с. против 427 с. в локальных библиографиях (мелкое расхождение). На GeoKniga заявлены файлы для скачивания — не скачивались (авторское право). Для СКРУ-1 2-е изд. 2013 (SRC-011) уже в корпусе; 1-е изд. нужно лишь для проверки мест, где ссылки даны на 2001 г."
EXTWEB-BOREHOLES_GEOLOGY-003,BOREHOLES_GEOLOGY,Васюков В.Е.; Гершанок В.А.; Гершанок Л.А.; Глебов С.В.; Иконников Е.А.; Кудряшов А.И.; Фон-дер-Флаас Г.С.; под ред. Кудряшова А.И.,2004,Разрывная тектоника Верхнекамского месторождения солей,"Пермь: ГИ УрО РАН (ПГУ), 2004, 194 с., ISBN 5-89095-096-7",,https://www.geokniga.org/books/15169,monograph,ABSTRACT_ONLY,первоисточник схемы разломов ВКМС и нумерации разломов (каталог 173 разломов прил.1 SRC-011 и рис.1.46 восходят к нему); критика концепции региональных надвигов,CW-0009 (rank 27),HIGH,VKM_REGIONAL,"Прочитана только аннотация на GeoKniga: инвентаризация крупных разрывных нарушений предшественников, новая схема разломов на основе оценки достоверности, критика концепции региональных надвигов. ISBN на GeoKniga 5-89095-096-7, в локальной библиографии 5-89095-096-0 (расхождение контрольной цифры); фамилия соавтора в локальной ссылке искажена («Фон-дер-лаасс»). Текст не читался."
EXTWEB-BOREHOLES_GEOLOGY-004,BOREHOLES_GEOLOGY,Зайцев А.В. (ПФИЦ УрО РАН / ГИ УрО РАН; ПНИПУ),2019,Научные основы расчета и управления тепловым режимом подземных рудников (дисс. д.т.н.),"ПФИЦ УрО РАН, дисс. совет Д 004.036.02, Пермь, 2019, 247 с.",,https://permsc.ru/images/docs/disser/D.004.036.02/zaicev/Zaicev_-_disser.pdf,dissertation,PARTIAL_TEXT_QUERY,"обзор измеренных температур массива на глубоких рудниках (табл. 1.1–1.2), в т.ч. калийных аналогов (Беларуськалий 4 РУ, Гремячинский ГОК)","GAP THM-035 / GAP-005 (температура нетронутого массива СКРУ-1, геотермический градиент)",LOW,other (OTHER_POTASH_SITE; не ВКМ),"Прочитаны только первые 25 из 247 с. (Firecrawl, лимит страниц). В табл. 1.2 строк по рудникам ВКМ нет; есть 4 РУ Беларуськалий (850 м) и Гремячинский ГОК (1100 м) — ANALOGUE, для СКРУ-1 не переносится. Остальные главы (возможные данные по рудникам Уралкалия) не прочитаны — кредиты Firecrawl исчерпаны."
EXTWEB-BOREHOLES_GEOLOGY-005,BOREHOLES_GEOLOGY,Дубинина В.Н.,1960,"Описание карналлитовых пород, пройденных скважиной 75 в 1950 году в районе Соликамского рудника Верхнекамского месторождения","Тр. ВНИИГ, 1960, вып. 40, с. 101–116 (по локальной ссылке)",,,article,NOT_FOUND,первоописание керна «скважины 75 (1950)» у Соликамского рудника (карналлитовые породы),CW-0877; ISS-075-BIBLIO (возможное тождество с BH-SOL-75),MEDIUM,VKM_REGIONAL (Соликамский рудник = вероятно СКРУ-1; не доказано),"1 WebSearch по точному названию — в сети нет (ни каталожной записи, ни текста). Нужен поиск по библиотекам (Труды ВНИИГ, вып. 40: РГБ, ГПНТБ, библиотека ВНИИ Галургии)."
EXTWEB-BOREHOLES_GEOLOGY-006,BOREHOLES_GEOLOGY,Кашников Ю.А.; Ермашов А.О.; Ефимов А.А. (ПНИПУ),2019,Геолого-геомеханическая модель участка Верхнекамского калийного месторождения (EN: Geological and geomechanical model of the Verkhnekamsk potash deposit site),"Записки Горного института, 2019, т. 237, с. 259–267",10.31897/PMI.2019.3.259,"https://pmi.spmi.ru/index.php/pmi/article/view/13196 ; https://doaj.org/article/df29a5ec8ddf45d4813a0db686fd502d ; PDF-копии: pdfs.semanticscholar.org/bb02/b1a498904c56ac4c7414a4287c078c714419.pdf, repository.geologyscience.ru …/14616/p21.pdf (все egress-blocked)",article,ABSTRACT_ONLY,метод ПНИПУ: выделение ослабленных зон в ВЗТ и продуктивной толще по лабораторным испытаниям керна + широкополосному акустическому каротажу + 2D-сейсморазведке; геолого-геомеханическая модель участка,CW-0023 (rank 256); SGP-022; SGP-023; SGP-028; SGP-CF5,MEDIUM,VKM_REGIONAL (участок в аннотации не назван),"Аннотация (DOAJ/журнал) воспроизведена в сводке поисковика. Полный текст (открытый журнал) не прочитан: pmi.spmi.ru, semanticscholar и repository.geologyscience.ru заблокированы egress-политикой. Страницы: одна сводка дала 259–263, другая 259–267 (=локальной ссылке) — принято локальное значение, расхождение считать ошибкой сводки (LEAD)."
EXTWEB-BOREHOLES_GEOLOGY-007,BOREHOLES_GEOLOGY,Кашников Ю.А.; Ермашов А.О.; Шустов Д.В.; Лебедева О.О.,2019,Создание геолого-геомеханической модели Верхнекамского месторождения калийных солей,"Маркшейдерский вестник, 2019, № 1 (128), с. 39–45 (по локальной ссылке)",,,article,NOT_FOUND,описание построения геолого-геомеханической модели ВКМКС (ПНИПУ),CW-1425 (rank 57),MEDIUM,VKM_REGIONAL,1 WebSearch по точному названию и авторам — не найдено. Журнал (Маркшейдерский вестник) в открытом доступе не индексирован найденными средствами.
EXTWEB-BOREHOLES_GEOLOGY-008,BOREHOLES_GEOLOGY,Kashnikov Yu.A.; Ermashov A.O.; Shustov D.V.; Khvostantsev (Khvostantcev) …,2018 (по DOI книги — сборник EUROCK 2018 «Geomechanics and Geodynamics of Rock Masses»; не проверено),The increasing of exploitation safety of potassium salt deposit based on geological-geomechanical simulation,"CRC Press / Taylor & Francis, глава 68 в книге DOI 10.1201/9780429462078",10.1201/9780429462078-68,https://www.taylorfrancis.com/chapters/edit/10.1201/9780429462078-68/ (только выдача поиска),article,METADATA_ONLY,англоязычная версия той же линии геолого-геомеханического моделирования ПНИПУ,SGP-028; связана с CW-0023/CW-1425,LOW,VKM_REGIONAL,Название и DOI главы — из выдачи поиска. Год и название сборника выведены из DOI книги (не проверено).
EXTWEB-BOREHOLES_GEOLOGY-009,BOREHOLES_GEOLOGY,Джиноридзе Н.М. (ред./автор),2000,Петротектонические основы безопасной эксплуатации Верхнекамского месторождения калийно-магниевых солей,"СПб.–Соликамск: ОГУП «Соликамская типография», 2000; объём по сводке ≈400 с. (локально 391 с.)",,(аннотация воспроизведена в сводке поисковика; страница-источник не установлена),monograph,ABSTRACT_ONLY,первоисточник тектонической концепции ВНИИГ («примат горизонтальных движений»; классификация складчатых и разрывных дислокаций по механизму и времени),CW-0005 (rank 16; 42 зависимых утверждения в SRC-011/-012/-016/-025/-040); GEOLOGY_EVIDENCE §3.4 (конфликт надвигов),HIGH,VKM_REGIONAL,"Только аннотация (через сводку поиска): обобщены тектонические, геофизические и литолого-геохимические данные с 1925 г.; тектоника рассмотрена с позиции примата горизонтальных движений. Текст недоступен в сети найденными средствами."
EXTWEB-BOREHOLES_GEOLOGY-010,BOREHOLES_GEOLOGY,Иванов А.А.; Воронова М.Л.,1975,"Верхнекамское месторождение калийных солей (Стратиграфия, минералогия и петрография, тектоника, генезис)","Л.: Недра, 1975; 217 с. по РГБ (в ссылках 219 с.)",,https://search.rsl.ru/ru/record/01006928162 ; http://enc.permculture.ru/showObject.do?object=1804090337 (только выдача поиска),monograph,METADATA_ONLY,"классическая геологическая монография ВКМ (стратиграфия, петрография, тектоника, генезис; история разведки)",CW-0046 (rank 41; 13 зависимых утверждений SRC-011),MEDIUM,VKM_REGIONAL,"Подзаголовок и объём — по записи РГБ в выдаче. Сводка поисковика утверждает, что издание доступно в открытом доступе в электронной библиотеке РГБ — LEAD (не проверено; search.rsl.ru egress-blocked)."
EXTWEB-BOREHOLES_GEOLOGY-011,BOREHOLES_GEOLOGY,Голубев Б.М.,1977,Особенности внутреннего строения соляной толщи Верхнекамского (калийного) месторождения,"Проблемы соленакопления. Новосибирск: Наука, 1977, т. 2, с. 115–118",,,article,METADATA_ONLY,"первоисточник схемы структурных комплексов соляной толщи (складчатость, «структурный комплекс I» и др.)",CW-0045 (rank 36; 26 зависимых утверждений SRC-011/SRC-040),MEDIUM,VKM_REGIONAL,Подтверждена только библиографическая запись (как цитируется в литературе); вариант названия «…Верхнекамского калийного месторождения» — LEAD. Текст в сети не найден.
EXTWEB-BOREHOLES_GEOLOGY-012,BOREHOLES_GEOLOGY,Трофимов В.И.,2005,"Геологическое обоснование сброса рассолов калийного производства в техногенные коллекторы надсолевого комплекса Верхнекамского месторождения — дисс. канд. геол.-минерал. наук, 25.00.16","Пермь, 2005, 182 с. (по сводке поиска)",,https://www.dissercat.com/content/geologicheskoe-obosnovanie-sbrosa-rassolov-kaliinogo-proizvodstva-v-tekhnogennye-kollektory- (только выдача поиска),dissertation,METADATA_ONLY,гидрогеология и коллекторские свойства надсолевого комплекса ВКМ (возможный первоисточник параметров надсолевых горизонтов),HYD-018…HYD-020; HYD-126…HYD-130; HYD-146/147 (не ранжированная цель),MEDIUM,VKM_REGIONAL (участок — Березники или Соликамск — не установлен),"Автор, год, объём — из сводки поиска (MEDIUM). Содержание не прочитано."
EXTWEB-BOREHOLES_GEOLOGY-013,BOREHOLES_GEOLOGY,автор(ы) не установлены,не установлен,"«Изучение и прогнозирование разрывных нарушений на Верхнекамском месторождении солей (ВКМС)» и «Исследование и прогнозирование разрывных нарушений на Верхнекамском месторождении солей» — дисс. канд. геол.-минерал. наук, 25.00.11 (две близкие записи dissercat; возможно, одна работа)",dissercat.com,,https://www.dissercat.com/content/izuchenie-i-prognozirovanie-razryvnykh-narushenii-na-verkhnekamskom-mestorozhdenii-solei-vkm ; https://www.dissercat.com/content/issledovanie-i-prognozirovanie-razryvnykh-narushenii-na-verkhnekamskom-mestorozhdenii-solei (только выдача поиска),dissertation,METADATA_ONLY,изучение и прогноз разломов ВКМС (возможная связь с каталогом разломов 2004 г. и его нумерацией),GEOLOGY_EVIDENCE §3.4; SGP-034; SGP-035 (разлом № 98); каталог 173 разломов прил.1 SRC-011,MEDIUM,VKM_REGIONAL,"Автор и год не установлены двумя запросами. Связь с монографией 2004 г. (EXTWEB-BOREHOLES_GEOLOGY-003) — гипотеза, не факт."
EXTWEB-BOREHOLES_GEOLOGY-014,BOREHOLES_GEOLOGY,Баяндина Э.О.,2017 (по локальной ссылке),Исследование геологических условий и результатов избирательного истирания керна сильвинитов при разведке Верхнекамского месторождения — диссертация,dissercat.com,,https://www.dissercat.com/content/issledovanie-geologicheskikh-uslovii-i-rezultatov-izbiratelnogo-istiraniya-kerna-silvinitov (только выдача поиска),dissertation,METADATA_ONLY,качество данных разведочного бурения: избирательное истирание керна сильвинитов,CW-1570 (rank 126); качество отбивок и мощностей в borehole_picks.csv,MEDIUM,VKM_REGIONAL,"Название совпадает с локальной ссылкой; год, специальность и содержание не проверены."
EXTWEB-BOREHOLES_GEOLOGY-015,BOREHOLES_GEOLOGY,Роснедра / ФГБУ «Росгеолфонд» (РФГФ),n.d. (живой реестр),Сводный государственный реестр участков недр и лицензий — записи iid=2676896 и iid=2706374 (выданы на запросы по лицензиям ВКМ/«Соликамский участок»),rfgf.ru / old.rfgf.ru,,https://www.rfgf.ru/license/itemview.php?iid=2676896 ; https://old.rfgf.ru/license/itemview.php?iid=2706374&map=2 (WebFetch rfgf.ru: EGRESS_BLOCKED),web,METADATA_ONLY,официальный реестр лицензионных участков недр — возможный маршрут к границам (угловым точкам) лицензионного участка СКРУ-1 для геопривязки,COORDINATE_DATUM_AUDIT §8 п.1; BOREHOLES §5 запрос 4 (план с координатной сеткой); ISS-NO-PRINTED-XY (косвенно),HIGH,VKM_REGIONAL (к какому участку относятся записи — UNKNOWN),"Содержание записей не видено: неизвестно, какие это участки, и публикуются ли в них координаты. Параметр map=2 в URL намекает на картографическое представление — это догадка, не факт."
