campaign_id,date,profile_id,point_id,adjusted_height_m,observed_settlement_mm,standard_uncertainty_mm,variance_factor,qc_status,accepted_run_id,adjustment_used_ground_truth,adjustment_method,provenance
C024,2024-05-14,P-H02,P-H02-REF-B,166.5637948,0.9216469818,0.8690833143,1.476979649,accepted,LR-00220,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H03,P-H03-REF-A,196.293662,0.5015921706,0.6725606101,0.8751465771,accepted,LR-00221,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H03,P-H03-W001,196.2774781,402.2639945,0.8681260019,0.8751465771,accepted,LR-00221,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H03,P-H03-W002,196.2940752,499.6418083,0.8926673413,0.8751465771,accepted,LR-00221,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H03,P-H03-W003,196.3692107,475.2902551,0.8992739717,0.8751465771,accepted,LR-00221,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H03,P-H03-W004,196.1996773,754.4912668,0.903570795,0.8751465771,accepted,LR-00221,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H03,P-H03-W005,196.6090266,516.0988135,0.8973630798,0.8751465771,accepted,LR-00221,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H03,P-H03-W006,196.6214688,525.1314737,0.8917733438,0.8751465771,accepted,LR-00221,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H03,P-H03-W007,196.5581611,785.7780056,0.8623260162,0.8751465771,accepted,LR-00221,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H03,P-H03-REF-B,198.106698,0.5731837552,0.6547730874,0.8751465771,accepted,LR-00221,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H04,P-H04-REF-A,174.0165545,0.2049304265,0.6425195615,0.7423901737,accepted,LR-00222,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H04,P-H04-W001,175.961454,249.0033462,0.8210261794,0.7423901737,accepted,LR-00222,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H04,P-H04-W003,176.6657285,870.2168909,0.8575307324,0.7423901737,accepted,LR-00222,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H04,P-H04-W004,178.163976,197.5438536,0.860101406,0.7423901737,accepted,LR-00222,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H04,P-H04-W005,178.6730669,232.042576,0.8543973085,0.7423901737,accepted,LR-00222,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H04,P-H04-W006,179.2869961,372.8508715,0.8337598671,0.7423901737,accepted,LR-00222,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H04,P-H04-W007,180.0306136,279.7838915,0.8011013121,0.7423901737,accepted,LR-00222,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H04,P-H04-REF-B,182.7839336,0.09850149385,0.6,0.7423901737,accepted,LR-00222,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H05,P-H05-REF-A,196.1682877,-2.349590562,1.15333165,2.5,accepted,LR-00223,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H05,P-H05-W001,195.8993415,1425.41807,1.532936368,2.5,accepted,LR-00223,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H05,P-H05-W002,196.3749416,1329.288762,1.60911491,2.5,accepted,LR-00223,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H05,P-H05-W004,196.6199472,1734.912314,1.670224505,2.5,accepted,LR-00223,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H05,P-H05-W005,197.2805431,1319.452353,1.65924898,2.5,accepted,LR-00223,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H05,P-H05-W006,197.4149951,1425.135441,1.619517451,2.5,accepted,LR-00223,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H05,P-H05-W007,198.1631622,866.6186723,1.554303364,2.5,accepted,LR-00223,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H05,P-H05-REF-B,199.4660996,-0.4470052249,1.205209781,2.5,accepted,LR-00223,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H06,P-H06-REF-A,186.014029,0.5155855095,0.6,0.6,accepted,LR-00224,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H06,P-H06-W001,188.1282053,339.4117317,0.7168947543,0.6,accepted,LR-00224,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H06,P-H06-W002,189.2659659,180.8857356,0.757236832,0.6,accepted,LR-00224,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H06,P-H06-W003,189.9527931,339.2739552,0.7783449251,0.6,accepted,LR-00224,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H06,P-H06-W004,190.5995686,340.0507711,0.7850391096,0.6,accepted,LR-00224,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H06,P-H06-W006,192.4631514,338.430473,0.7538571529,0.6,accepted,LR-00224,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H06,P-H06-W007,193.2150795,62.768232,0.7335666665,0.6,accepted,LR-00224,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H06,P-H06-REF-B,195.2238133,0.5432498606,0.6,0.6,accepted,LR-00224,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H07,P-H07-REF-A,201.0974133,0.5539116956,0.6552510888,0.9542398989,accepted,LR-00225,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H07,P-H07-W001,201.7222322,277.321245,0.88018174,0.9542398989,accepted,LR-00225,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H07,P-H07-W002,201.795766,364.1492169,0.9004425527,0.9542398989,accepted,LR-00225,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H07,P-H07-W003,202.1074155,271.9147935,0.9184738222,0.9542398989,accepted,LR-00225,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H07,P-H07-W004,202.0963949,371.2740004,0.9202831914,0.9542398989,accepted,LR-00225,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H07,P-H07-W005,202.5787534,43.49261971,0.9120219444,0.9542398989,accepted,LR-00225,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H07,P-H07-W006,202.618762,136.4830847,0.8887620074,0.9542398989,accepted,LR-00225,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H07,P-H07-W007,202.7813353,81.30958885,0.8643637348,0.9542398989,accepted,LR-00225,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-H07,P-H07-REF-B,203.295358,0.6632092003,0.6050833581,0.9542398989,accepted,LR-00225,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V01,P-V01-REF-A,159.9037705,-0.1676976184,1.026169649,2.5,accepted,LR-00226,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V01,P-V01-W001,160.3670165,236.5863258,1.443620842,2.5,accepted,LR-00226,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V01,P-V01-W002,160.5713712,241.1349826,1.509807491,2.5,accepted,LR-00226,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V01,P-V01-W004,160.9125521,253.2254997,1.558437494,2.5,accepted,LR-00226,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V01,P-V01-W005,160.4797159,954.4755617,1.553135833,2.5,accepted,LR-00226,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V01,P-V01-W006,161.1192091,498.4874159,1.523675759,2.5,accepted,LR-00226,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V01,P-V01-W007,161.3210031,491.6406726,1.468301446,2.5,accepted,LR-00226,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V01,P-V01-REF-B,162.512751,-0.1071741838,1.09532317,2.5,accepted,LR-00226,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V02,P-V02-REF-A,171.8502367,-0.541195807,0.6,0.6514655808,accepted,LR-00227,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V02,P-V02-W001,172.1682479,381.4475969,0.7337978234,0.6514655808,accepted,LR-00227,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V02,P-V02-W002,172.3151979,375.1157544,0.7477419246,0.6514655808,accepted,LR-00227,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V02,P-V02-W003,172.8022529,51.13419806,0.7585998599,0.6514655808,accepted,LR-00227,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V02,P-V02-W004,172.8473207,107.4850273,0.7594748378,0.6514655808,accepted,LR-00227,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V02,P-V02-W005,172.6749289,379.5551021,0.7567822278,0.6514655808,accepted,LR-00227,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V02,P-V02-W006,172.8370161,383.3091729,0.7423846994,0.6514655808,accepted,LR-00227,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V02,P-V02-W007,173.2169704,158.4116519,0.7247486519,0.6514655808,accepted,LR-00227,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V02,P-V02-REF-B,174.0757735,-0.3914948765,0.6,0.6514655808,accepted,LR-00227,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V03,P-V03-REF-A,180.7841159,-0.3508377494,0.6,0.6,accepted,LR-00228,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V03,P-V03-W001,180.9322466,551.5184852,0.7052602802,0.6,accepted,LR-00228,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V03,P-V03-W002,181.0268377,583.0505313,0.7124477384,0.6,accepted,LR-00228,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V03,P-V03-W003,180.2800466,1447.551429,0.7149546847,0.6,accepted,LR-00228,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V03,P-V03-W004,180.0979378,1716.53458,0.7136829148,0.6,accepted,LR-00228,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V03,P-V03-W005,181.4489034,533.1170924,0.7017777068,0.6,accepted,LR-00228,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V03,P-V03-W006,181.5657713,495.056978,0.6912957397,0.6,accepted,LR-00228,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V03,P-V03-W007,181.9114352,221.0835682,0.6781211319,0.6,accepted,LR-00228,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V03,P-V03-REF-B,182.8324567,0.06208266987,0.6,0.6,accepted,LR-00228,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V04,P-V04-REF-A,194.4713467,0.2926621589,1.179530499,2.5,accepted,LR-00229,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V04,P-V04-W001,194.9701945,201.4448461,1.453767068,2.5,accepted,LR-00229,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V04,P-V04-W002,195.0533401,201.4879583,1.468769802,2.5,accepted,LR-00229,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V04,P-V04-W003,195.1994977,200.8580408,1.479270714,2.5,accepted,LR-00229,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V04,P-V04-W004,195.2462722,338.7981438,1.474119775,2.5,accepted,LR-00229,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V04,P-V04-W005,195.2964335,337.7655541,1.464671012,2.5,accepted,LR-00229,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V04,P-V04-W006,195.4877319,240.0184171,1.446607749,2.5,accepted,LR-00229,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V04,P-V04-W007,195.4525834,420.2686865,1.413395663,2.5,accepted,LR-00229,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V04,P-V04-REF-B,196.572675,0.1770757027,1.038290389,2.5,accepted,LR-00229,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V05,P-V05-REF-A,195.6680065,0.1240085589,0.6,0.7406465293,accepted,LR-00231,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V05,P-V05-W001,195.0493566,1318.773842,0.7703585724,0.7406465293,accepted,LR-00231,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V05,P-V05-W002,195.0335612,1528.080708,0.7944320507,0.7406465293,accepted,LR-00231,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V05,P-V05-W004,195.2702213,1456.887417,0.8027809141,0.7406465293,accepted,LR-00231,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V05,P-V05-W005,195.3351111,1536.7526,0.8010192495,0.7406465293,accepted,LR-00231,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V05,P-V05-W006,195.4199967,1514.832615,0.7964935783,0.7406465293,accepted,LR-00231,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V05,P-V05-W007,195.2687786,1807.08322,0.7849797513,0.7406465293,accepted,LR-00231,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V05,P-V05-REF-B,197.7755798,0.2819779502,0.6246024638,0.7406465293,accepted,LR-00231,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V06,P-V06-REF-A,199.8130945,-0.09992912271,0.6,0.7026201897,accepted,LR-00232,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V06,P-V06-W001,200.4617501,51.24442107,0.7751686079,0.7026201897,accepted,LR-00232,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V06,P-V06-W002,200.4707899,237.7117819,0.7990467408,0.7026201897,accepted,LR-00232,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V06,P-V06-W003,200.5544789,238.84693,0.8053915855,0.7026201897,accepted,LR-00232,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V06,P-V06-W004,200.8491016,230.239212,0.8079150152,0.7026201897,accepted,LR-00232,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V06,P-V06-W005,200.8585171,363.5354701,0.801545068,0.7026201897,accepted,LR-00232,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V06,P-V06-W006,201.2406851,184.2048217,0.7794432716,0.7026201897,accepted,LR-00232,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V06,P-V06-W007,201.3619089,183.1938312,0.7609079731,0.7026201897,accepted,LR-00232,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C024,2024-05-14,P-V06,P-V06-REF-B,202.245248,-0.1452664773,0.6,0.7026201897,accepted,LR-00232,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H01,P-H01-REF-A,159.926488,0.3723901181,0.6,0.6,accepted,LR-00233,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H01,P-H01-W002,160.1235943,449.5332717,0.8007350323,0.6,accepted,LR-00233,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H01,P-H01-W003,160.3142944,582.8366433,0.8272284609,0.6,accepted,LR-00233,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H01,P-H01-W005,161.0296004,499.3781879,0.8184004161,0.6,accepted,LR-00233,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H01,P-H01-W006,161.5776869,369.8524417,0.7901251248,0.6,accepted,LR-00233,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H01,P-H01-W007,162.1240363,334.5826089,0.72988471,0.6,accepted,LR-00233,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H01,P-H01-REF-B,163.7116757,0.7744719095,0.6,0.6,accepted,LR-00233,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H03,P-H03-REF-A,196.2936342,0.5293516275,0.6,0.6,accepted,LR-00234,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H03,P-H03-W001,196.2731795,406.5625589,0.692732911,0.6,accepted,LR-00234,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H03,P-H03-W002,196.2901428,503.574222,0.7181561582,0.6,accepted,LR-00234,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H03,P-H03-W004,196.1949714,759.1972069,0.731673502,0.6,accepted,LR-00234,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H03,P-H03-W005,196.6053814,519.7439786,0.730098449,0.6,accepted,LR-00234,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H03,P-H03-W007,196.5365812,807.3579346,0.7118295583,0.6,accepted,LR-00234,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H03,P-H03-REF-B,198.1082805,-1.009270261,0.6,0.6,accepted,LR-00234,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H04,P-H04-REF-A,174.0168924,-0.1329247878,0.6744338907,0.8865630469,accepted,LR-00236,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H04,P-H04-W001,175.9484448,262.0125834,0.8879088398,0.8865630469,accepted,LR-00236,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H04,P-H04-W003,176.6541101,881.8353008,0.9350991289,0.8865630469,accepted,LR-00236,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H04,P-H04-W005,178.6674577,237.651783,0.9387191134,0.8865630469,accepted,LR-00236,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H04,P-H04-W006,179.2662193,393.6276697,0.9206413105,0.8865630469,accepted,LR-00236,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C025,2024-07-09,P-H04,P-H04-REF-B,182.7832707,0.7614917968,0.7045399346,0.8865630469,accepted,LR-00236,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-D01,P-D01-REF-A,160.4467139,0.09364170975,1.042624511,1.933406804,accepted,LR-00237,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-D01,P-D01-W001,160.6009055,659.3590244,1.303485377,1.933406804,accepted,LR-00237,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-D01,P-D01-W002,160.9362663,518.7521922,1.325977004,1.933406804,accepted,LR-00237,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-D01,P-D01-W003,161.1802931,439.6700591,1.337895055,1.933406804,accepted,LR-00237,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-D01,P-D01-W004,161.4511882,438.0320111,1.341135124,1.933406804,accepted,LR-00237,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-D01,P-D01-W005,161.6689902,422.1037455,1.331981425,1.933406804,accepted,LR-00237,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-D01,P-D01-W006,161.7275288,632.5470121,1.299867926,1.933406804,accepted,LR-00237,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-D01,P-D01-W007,162.3739932,231.8903806,1.24819124,1.933406804,accepted,LR-00237,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-D01,P-D01-REF-B,163.7807533,-0.2869742871,0.8744607936,1.933406804,accepted,LR-00237,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-H02,P-H02-REF-A,162.7311735,0.1014318602,0.6,0.6,accepted,LR-00238,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-H02,P-H02-W001,163.0976528,386.6849802,0.7116920641,0.6,accepted,LR-00238,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-H02,P-H02-W002,163.059256,673.4322386,0.7413404513,0.6,accepted,LR-00238,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-H02,P-H02-W003,163.430387,526.3021503,0.7576327282,0.6,accepted,LR-00238,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-H02,P-H02-W004,163.7989282,377.5989529,0.7629837847,0.6,accepted,LR-00238,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-H02,P-H02-W005,164.4946183,52.63893946,0.7612439521,0.6,accepted,LR-00238,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-H02,P-H02-W006,164.3247231,430.6250078,0.7548754506,0.6,accepted,LR-00238,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-H02,P-H02-W007,164.7324499,396.2888707,0.7331542099,0.6,accepted,LR-00238,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C026,2024-09-03,P-H02,P-H02-REF-B,166.5643949,0.3215166147,0.6,0.6,accepted,LR-00238,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-D01,P-D01-REF-A,160.4465483,0.2592672474,0.6,0.6,accepted,LR-00239,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-D01,P-D01-W001,160.4685863,791.6782347,0.7225229321,0.6,accepted,LR-00239,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-D01,P-D01-W002,160.9061308,548.8876721,0.7352899536,0.6,accepted,LR-00239,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-D01,P-D01-W003,161.1772441,442.7190846,0.7420774844,0.6,accepted,LR-00239,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-D01,P-D01-W004,161.4485417,440.6785309,0.7440148881,0.6,accepted,LR-00239,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-D01,P-D01-W005,161.6382541,452.8398506,0.7389183475,0.6,accepted,LR-00239,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-D01,P-D01-W006,161.5940661,766.0097143,0.7209077191,0.6,accepted,LR-00239,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-D01,P-D01-W007,162.3646512,241.2323033,0.6918449406,0.6,accepted,LR-00239,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-D01,P-D01-REF-B,163.7809529,-0.4866127234,0.6,0.6,accepted,LR-00239,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H01,P-H01-REF-A,159.9265128,0.3475763801,0.6,0.6,accepted,LR-00240,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H01,P-H01-W002,159.9839542,589.1734037,0.7903185058,0.6,accepted,LR-00240,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H01,P-H01-W003,160.2365263,660.6047021,0.8251808524,0.6,accepted,LR-00240,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H01,P-H01-W004,160.8767694,272.3521542,0.8335837675,0.6,accepted,LR-00240,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H01,P-H01-W005,161.0007052,528.2733846,0.8258641826,0.6,accepted,LR-00240,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H01,P-H01-W006,161.5582432,389.2960465,0.8017232555,0.6,accepted,LR-00240,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H01,P-H01-W007,162.0822211,376.3977831,0.7477118539,0.6,accepted,LR-00240,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H01,P-H01-REF-B,163.7125087,-0.05854138607,0.6,0.6,accepted,LR-00240,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H02,P-H02-REF-A,162.7318936,-0.6186829386,0.6,0.6,accepted,LR-00241,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H02,P-H02-W001,163.0803023,404.0355482,0.7113984494,0.6,accepted,LR-00241,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H02,P-H02-W002,162.9231982,809.490063,0.7385437573,0.6,accepted,LR-00241,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H02,P-H02-W003,163.3049227,651.7664511,0.7523922863,0.6,accepted,LR-00241,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H02,P-H02-W004,163.664449,512.0782141,0.7559440322,0.6,accepted,LR-00241,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H02,P-H02-W005,164.4891952,58.06197686,0.7507520797,0.6,accepted,LR-00241,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H02,P-H02-W006,164.1963149,559.0331729,0.7423863109,0.6,accepted,LR-00241,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H02,P-H02-W007,164.7008202,427.9185413,0.7164579159,0.6,accepted,LR-00241,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H02,P-H02-REF-B,166.5647356,-0.01914506254,0.6,0.6,accepted,LR-00241,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H03,P-H03-REF-A,196.2943673,-0.2037999809,0.6621136564,0.9641382653,accepted,LR-00242,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C027,2025-07-22,P-H03,P-H03-W002,196.2658385,527.878477,0.8930507829,0.9641382653,accepted,LR-00242,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
