point_id,profile_id,campaign_id,date,previous_campaign_id,previous_date,interval_days,settlement_rate_mm_y,standard_uncertainty_rate_mm_y,provenance
P-H05-REF-A,P-H05,C029,2025-11-04,C027,2025-07-22,105,1.562090766,3.901530213,C/S
P-H05-REF-B,P-H05,C003,2018-10-16,C001,2018-05-15,154,0.4565419726,2.012499365,C/S
P-H05-REF-B,P-H05,C005,2019-05-14,C003,2018-10-16,210,-0.3814674206,1.710425999,C/S
P-H05-REF-B,P-H05,C007,2019-11-05,C005,2019-05-14,175,0.7784755102,2.052511199,C/S
P-H05-REF-B,P-H05,C008,2020-04-21,C007,2019-11-05,168,-3.585472481,1.844791084,C/S
P-H05-REF-B,P-H05,C010,2020-10-20,C008,2020-04-21,182,1.279301455,2.379308126,C/S
P-H05-REF-B,P-H05,C012,2021-05-18,C010,2020-10-20,210,0.3222980194,2.062067043,C/S
P-H05-REF-B,P-H05,C014,2021-11-02,C012,2021-05-18,168,0.1160040502,1.844791084,C/S
P-H05-REF-B,P-H05,C016,2022-05-17,C014,2021-11-02,196,0.1622204295,1.597875836,C/S
P-H05-REF-B,P-H05,C018,2022-10-18,C016,2022-05-17,154,0.6680220593,2.345551898,C/S
P-H05-REF-B,P-H05,C020,2023-05-16,C018,2022-10-18,210,-1.845582287,1.771201378,C/S
P-H05-REF-B,P-H05,C022,2023-11-07,C020,2023-05-16,175,2.02459478,1.860052597,C/S
P-H05-REF-B,P-H05,C024,2024-05-14,C022,2023-11-07,189,-1.155654632,2.601783146,C/S
P-H05-REF-B,P-H05,C027,2025-07-22,C024,2024-05-14,434,-0.7913197062,1.133034596,C/S
P-H05-REF-B,P-H05,C029,2025-11-04,C027,2025-07-22,105,6.391634516,3.847513394,C/S
P-H05-W001,P-H05,C003,2018-10-16,C001,2018-05-15,154,29.20706084,2.514366649,C/S
P-H05-W001,P-H05,C005,2019-05-14,C003,2018-10-16,210,38.01353288,2.168433472,C/S
P-H05-W001,P-H05,C007,2019-11-05,C005,2019-05-14,175,41.30327522,2.587187271,C/S
P-H05-W001,P-H05,C008,2020-04-21,C007,2019-11-05,168,39.67887718,2.265396576,C/S
P-H05-W001,P-H05,C010,2020-10-20,C008,2020-04-21,182,32.17383691,3.165501207,C/S
P-H05-W001,P-H05,C012,2021-05-18,C010,2020-10-20,210,41.73965284,2.736980269,C/S
P-H05-W001,P-H05,C014,2021-11-02,C012,2021-05-18,168,37.84041087,2.295692791,C/S
P-H05-W001,P-H05,C016,2022-05-17,C014,2021-11-02,196,36.34698676,2.131961707,C/S
P-H05-W001,P-H05,C018,2022-10-18,C016,2022-05-17,154,44.48951575,3.116213124,C/S
P-H05-W001,P-H05,C020,2023-05-16,C018,2022-10-18,210,42.69142608,2.329654217,C/S
P-H05-W001,P-H05,C022,2023-11-07,C020,2023-05-16,175,36.80943843,2.426167538,C/S
P-H05-W001,P-H05,C024,2024-05-14,C022,2023-11-07,189,29.51322552,3.28672988,C/S
P-H05-W001,P-H05,C027,2025-07-22,C024,2024-05-14,434,40.2075172,1.432653652,C/S
P-H05-W001,P-H05,C029,2025-11-04,C027,2025-07-22,105,45.28246364,4.998679553,C/S
P-H05-W002,P-H05,C003,2018-10-16,C001,2018-05-15,154,79.07292964,2.634418381,C/S
P-H05-W002,P-H05,C005,2019-05-14,C003,2018-10-16,210,72.0200034,2.291782403,C/S
P-H05-W002,P-H05,C007,2019-11-05,C005,2019-05-14,175,66.82851453,2.741206148,C/S
P-H05-W002,P-H05,C008,2020-04-21,C007,2019-11-05,168,57.54927698,2.382047507,C/S
P-H05-W002,P-H05,C010,2020-10-20,C008,2020-04-21,182,47.96115479,3.326430695,C/S
P-H05-W002,P-H05,C012,2021-05-18,C010,2020-10-20,210,44.30322179,2.878943356,C/S
P-H05-W002,P-H05,C014,2021-11-02,C012,2021-05-18,168,40.98132163,2.406777195,C/S
P-H05-W002,P-H05,C016,2022-05-17,C014,2021-11-02,196,35.72574818,2.246630276,C/S
P-H05-W002,P-H05,C020,2023-05-16,C016,2022-05-17,364,32.90169025,1.322571759,C/S
P-H05-W002,P-H05,C022,2023-11-07,C020,2023-05-16,175,30.7589977,2.564652475,C/S
P-H05-W002,P-H05,C024,2024-05-14,C022,2023-11-07,189,20.63171983,3.452876017,C/S
P-H05-W002,P-H05,C027,2025-07-22,C024,2024-05-14,434,25.35512502,1.504510103,C/S
P-H05-W002,P-H05,C029,2025-11-04,C027,2025-07-22,105,24.86990279,5.234901557,C/S
P-H05-W003,P-H05,C003,2018-10-16,C001,2018-05-15,154,73.21291066,2.697166068,C/S
P-H05-W003,P-H05,C005,2019-05-14,C003,2018-10-16,210,64.14993165,2.359616636,C/S
P-H05-W003,P-H05,C007,2019-11-05,C005,2019-05-14,175,55.04179068,2.827122725,C/S
P-H05-W003,P-H05,C008,2020-04-21,C007,2019-11-05,168,46.28419036,2.443446561,C/S
P-H05-W003,P-H05,C010,2020-10-20,C008,2020-04-21,182,35.56657923,3.411669012,C/S
P-H05-W003,P-H05,C012,2021-05-18,C010,2020-10-20,210,38.91696053,2.954792347,C/S
P-H05-W003,P-H05,C014,2021-11-02,C012,2021-05-18,168,26.97541112,2.464806908,C/S
P-H05-W003,P-H05,C016,2022-05-17,C014,2021-11-02,196,26.13137406,2.308040158,C/S
P-H05-W003,P-H05,C018,2022-10-18,C016,2022-05-17,154,27.35038348,3.384828274,C/S
P-H05-W003,P-H05,C020,2023-05-16,C018,2022-10-18,210,18.89177033,2.531072993,C/S
P-H05-W004,P-H05,C003,2018-10-16,C001,2018-05-15,154,19.17363536,2.720597255,C/S
P-H05-W004,P-H05,C005,2019-05-14,C003,2018-10-16,210,22.43786032,2.395683266,C/S
P-H05-W004,P-H05,C007,2019-11-05,C005,2019-05-14,175,21.87346005,2.87645379,C/S
P-H05-W004,P-H05,C008,2020-04-21,C007,2019-11-05,168,21.47115971,2.468037646,C/S
P-H05-W004,P-H05,C010,2020-10-20,C008,2020-04-21,182,17.06784861,3.447226326,C/S
P-H05-W004,P-H05,C012,2021-05-18,C010,2020-10-20,210,26.56339138,2.988432897,C/S
P-H05-W004,P-H05,C014,2021-11-02,C012,2021-05-18,168,23.50097077,2.486457144,C/S
P-H05-W004,P-H05,C016,2022-05-17,C014,2021-11-02,196,27.45017526,2.335890692,C/S
P-H05-W004,P-H05,C018,2022-10-18,C016,2022-05-17,154,34.9152922,3.434620604,C/S
P-H05-W004,P-H05,C022,2023-11-07,C018,2022-10-18,385,60.40707321,1.28932676,C/S
P-H05-W004,P-H05,C024,2024-05-14,C022,2023-11-07,189,99.26545691,3.587199002,C/S
P-H05-W004,P-H05,C027,2025-07-22,C024,2024-05-14,434,134.0668259,1.562122559,C/S
P-H05-W004,P-H05,C029,2025-11-04,C027,2025-07-22,105,137.8011472,5.411267525,C/S
P-H05-W005,P-H05,C003,2018-10-16,C001,2018-05-15,154,18.03160387,2.686101243,C/S
P-H05-W005,P-H05,C005,2019-05-14,C003,2018-10-16,210,21.2911348,2.37443258,C/S
P-H05-W005,P-H05,C007,2019-11-05,C005,2019-05-14,175,19.40497584,2.854990606,C/S
P-H05-W005,P-H05,C010,2020-10-20,C007,2019-11-05,350,14.95010303,1.776417638,C/S
P-H05-W005,P-H05,C012,2021-05-18,C010,2020-10-20,210,18.72824403,2.954683387,C/S
P-H05-W005,P-H05,C014,2021-11-02,C012,2021-05-18,168,16.14976187,2.454538157,C/S
P-H05-W005,P-H05,C016,2022-05-17,C014,2021-11-02,196,16.76894609,2.309512804,C/S
P-H05-W005,P-H05,C018,2022-10-18,C016,2022-05-17,154,31.2275361,3.403513973,C/S
P-H05-W005,P-H05,C022,2023-11-07,C018,2022-10-18,385,33.55688098,1.280423628,C/S
P-H05-W005,P-H05,C024,2024-05-14,C022,2023-11-07,189,74.17653376,3.564355433,C/S
P-H05-W005,P-H05,C027,2025-07-22,C024,2024-05-14,434,124.6772044,1.551766819,C/S
P-H05-W005,P-H05,C029,2025-11-04,C027,2025-07-22,105,141.7696452,5.36435593,C/S
P-H05-W006,P-H05,C003,2018-10-16,C001,2018-05-15,154,19.48609036,2.601170546,C/S
P-H05-W006,P-H05,C005,2019-05-14,C003,2018-10-16,210,25.12113984,2.308210394,C/S
P-H05-W006,P-H05,C007,2019-11-05,C005,2019-05-14,175,19.10883117,2.779835352,C/S
P-H05-W006,P-H05,C008,2020-04-21,C007,2019-11-05,168,15.41106662,2.357706819,C/S
P-H05-W006,P-H05,C010,2020-10-20,C008,2020-04-21,182,16.87090554,3.299473484,C/S
P-H05-W006,P-H05,C012,2021-05-18,C010,2020-10-20,210,17.42625407,2.864678596,C/S
P-H05-W006,P-H05,C014,2021-11-02,C012,2021-05-18,168,19.85856998,2.37594966,C/S
P-H05-W006,P-H05,C016,2022-05-17,C014,2021-11-02,196,19.4379716,2.238132207,C/S
P-H05-W006,P-H05,C018,2022-10-18,C016,2022-05-17,154,24.49199354,3.308519769,C/S
P-H05-W006,P-H05,C020,2023-05-16,C018,2022-10-18,210,18.702396,2.479894763,C/S
P-H05-W006,P-H05,C024,2024-05-14,C020,2023-05-16,364,33.24734423,1.888339043,C/S
P-H05-W006,P-H05,C027,2025-07-22,C024,2024-05-14,434,103.0103615,1.514291453,C/S
P-H05-W006,P-H05,C029,2025-11-04,C027,2025-07-22,105,137.4496596,5.221926741,C/S
P-H05-W007,P-H05,C003,2018-10-16,C001,2018-05-15,154,50.1195859,2.472338582,C/S
P-H05-W007,P-H05,C005,2019-05-14,C003,2018-10-16,210,44.16728771,2.202126441,C/S
P-H05-W007,P-H05,C007,2019-11-05,C005,2019-05-14,175,40.84585557,2.656841504,C/S
P-H05-W007,P-H05,C008,2020-04-21,C007,2019-11-05,168,32.10770408,2.236563725,C/S
P-H05-W007,P-H05,C010,2020-10-20,C008,2020-04-21,182,31.65593708,3.135850823,C/S
P-H05-W007,P-H05,C012,2021-05-18,C010,2020-10-20,210,28.8861532,2.725293773,C/S
P-H05-W007,P-H05,C014,2021-11-02,C012,2021-05-18,168,25.43194329,2.256680716,C/S
P-H05-W007,P-H05,C016,2022-05-17,C014,2021-11-02,196,19.08615134,2.127108142,C/S
P-H05-W007,P-H05,C018,2022-10-18,C016,2022-05-17,154,28.97879847,3.157010595,C/S
P-H05-W007,P-H05,C020,2023-05-16,C018,2022-10-18,210,14.67097006,2.369349105,C/S
P-H05-W007,P-H05,C022,2023-11-07,C020,2023-05-16,175,27.5325822,2.471702275,C/S
P-H05-W007,P-H05,C024,2024-05-14,C022,2023-11-07,189,23.67679136,3.339186474,C/S
P-H05-W007,P-H05,C027,2025-07-22,C024,2024-05-14,434,59.04604369,1.452767711,C/S
P-H05-W007,P-H05,C029,2025-11-04,C027,2025-07-22,105,111.0478406,4.995444392,C/S
P-H06-REF-A,P-H06,C003,2018-10-16,C001,2018-05-15,154,-2.194119119,2.450872671,C/S
P-H06-REF-A,P-H06,C005,2019-05-14,C003,2018-10-16,210,0.4358266975,1.475832868,C/S
P-H06-REF-A,P-H06,C007,2019-11-05,C005,2019-05-14,175,1.403727938,2.257883196,C/S
P-H06-REF-A,P-H06,C008,2020-04-21,C007,2019-11-05,168,-1.429700225,2.351961663,C/S
P-H06-REF-A,P-H06,C010,2020-10-20,C008,2020-04-21,182,-1.687719126,1.702884078,C/S
P-H06-REF-A,P-H06,C012,2021-05-18,C010,2020-10-20,210,1.166996131,1.475832868,C/S
P-H06-REF-A,P-H06,C014,2021-11-02,C012,2021-05-18,168,1.084865825,1.844791084,C/S
P-H06-REF-A,P-H06,C016,2022-05-17,C014,2021-11-02,196,-0.7302557175,1.814122242,C/S
P-H06-REF-A,P-H06,C018,2022-10-18,C016,2022-05-17,154,0.4238602238,2.861241279,C/S
P-H06-REF-A,P-H06,C020,2023-05-16,C018,2022-10-18,210,-1.063717767,2.207443636,C/S
P-H06-REF-A,P-H06,C022,2023-11-07,C020,2023-05-16,175,3.090232633,2.19210877,C/S
P-H06-REF-A,P-H06,C024,2024-05-14,C022,2023-11-07,189,-0.852054291,1.639814297,C/S
P-H06-REF-A,P-H06,C027,2025-07-22,C024,2024-05-14,434,-0.6291869219,0.7141126779,C/S
P-H06-REF-A,P-H06,C029,2025-11-04,C027,2025-07-22,105,6.653481399,2.951665735,C/S
P-H06-REF-B,P-H06,C003,2018-10-16,C001,2018-05-15,154,-4.522725599,2.46474743,C/S
P-H06-REF-B,P-H06,C005,2019-05-14,C003,2018-10-16,210,3.120471267,1.475832868,C/S
P-H06-REF-B,P-H06,C007,2019-11-05,C005,2019-05-14,175,0.9707050085,2.34262351,C/S
P-H06-REF-B,P-H06,C008,2020-04-21,C007,2019-11-05,168,-0.5026886895,2.440232823,C/S
P-H06-REF-B,P-H06,C010,2020-10-20,C008,2020-04-21,182,-0.5105826729,1.702884078,C/S
P-H06-REF-B,P-H06,C012,2021-05-18,C010,2020-10-20,210,2.162176741,1.475832868,C/S
P-H06-REF-B,P-H06,C014,2021-11-02,C012,2021-05-18,168,-2.952641683,1.844791084,C/S
P-H06-REF-B,P-H06,C016,2022-05-17,C014,2021-11-02,196,-0.4721761751,1.752488654,C/S
P-H06-REF-B,P-H06,C018,2022-10-18,C016,2022-05-17,154,0.5036594216,3.104182593,C/S
P-H06-REF-B,P-H06,C020,2023-05-16,C018,2022-10-18,210,0.4285614675,2.439944878,C/S
P-H06-REF-B,P-H06,C022,2023-11-07,C020,2023-05-16,175,-2.233526584,2.227835555,C/S
P-H06-REF-B,P-H06,C024,2024-05-14,C022,2023-11-07,189,2.825174344,1.639814297,C/S
P-H06-REF-B,P-H06,C027,2025-07-22,C024,2024-05-14,434,0.529832274,0.7141126779,C/S
P-H06-REF-B,P-H06,C029,2025-11-04,C027,2025-07-22,105,-4.917139005,2.951665735,C/S
P-H06-W001,P-H06,C003,2018-10-16,C001,2018-05-15,154,0.3731819217,3.143064272,C/S
P-H06-W001,P-H06,C005,2019-05-14,C003,2018-10-16,210,3.698586693,1.78983149,C/S
P-H06-W001,P-H06,C007,2019-11-05,C005,2019-05-14,175,5.606758187,2.979646478,C/S
P-H06-W001,P-H06,C008,2020-04-21,C007,2019-11-05,168,2.163809541,3.134366095,C/S
P-H06-W001,P-H06,C010,2020-10-20,C008,2020-04-21,182,-0.1722342146,2.207164318,C/S
P-H06-W001,P-H06,C012,2021-05-18,C010,2020-10-20,210,3.415638973,1.870131608,C/S
P-H06-W001,P-H06,C014,2021-11-02,C012,2021-05-18,168,4.745390916,2.199745198,C/S
P-H06-W001,P-H06,C016,2022-05-17,C014,2021-11-02,196,2.526655277,2.380656791,C/S
P-H06-W001,P-H06,C018,2022-10-18,C016,2022-05-17,154,3.623761302,4.086797066,C/S
P-H06-W001,P-H06,C020,2023-05-16,C018,2022-10-18,210,-1.059001883,3.131534167,C/S
P-H06-W001,P-H06,C022,2023-11-07,C020,2023-05-16,175,5.020918473,2.917637546,C/S
P-H06-W001,P-H06,C024,2024-05-14,C022,2023-11-07,189,2.854085429,2.006580367,C/S
P-H06-W001,P-H06,C027,2025-07-22,C024,2024-05-14,434,1.888752345,0.8523764617,C/S
P-H06-W001,P-H06,C029,2025-11-04,C027,2025-07-22,105,8.865966914,3.596515584,C/S
P-H06-W002,P-H06,C005,2019-05-14,C001,2018-05-15,364,0.5016613495,1.389406666,C/S
P-H06-W002,P-H06,C007,2019-11-05,C005,2019-05-14,175,6.211052456,3.138610362,C/S
P-H06-W002,P-H06,C008,2020-04-21,C007,2019-11-05,168,2.119395147,3.292691755,C/S
P-H06-W002,P-H06,C010,2020-10-20,C008,2020-04-21,182,-0.6408770374,2.315582612,C/S
P-H06-W002,P-H06,C012,2021-05-18,C010,2020-10-20,210,2.699077508,1.978611309,C/S
P-H06-W002,P-H06,C014,2021-11-02,C012,2021-05-18,168,4.665007757,2.336735408,C/S
P-H06-W002,P-H06,C016,2022-05-17,C014,2021-11-02,196,1.636657848,2.511397544,C/S
P-H06-W002,P-H06,C018,2022-10-18,C016,2022-05-17,154,4.010419005,4.325939923,C/S
P-H06-W002,P-H06,C020,2023-05-16,C018,2022-10-18,210,-1.23613002,3.31266988,C/S
P-H06-W002,P-H06,C022,2023-11-07,C020,2023-05-16,175,4.631138688,3.061498077,C/S
P-H06-W002,P-H06,C024,2024-05-14,C022,2023-11-07,189,1.061023106,2.106391088,C/S
P-H06-W002,P-H06,C027,2025-07-22,C024,2024-05-14,434,1.486142371,0.9001790882,C/S
P-H06-W002,P-H06,C029,2025-11-04,C027,2025-07-22,105,10.35559097,3.777601937,C/S
P-H06-W003,P-H06,C003,2018-10-16,C001,2018-05-15,154,-1.150760002,3.370899076,C/S
P-H06-W003,P-H06,C005,2019-05-14,C003,2018-10-16,210,4.273480884,1.929618186,C/S
P-H06-W003,P-H06,C007,2019-11-05,C005,2019-05-14,175,6.829387103,3.222374037,C/S
P-H06-W003,P-H06,C008,2020-04-21,C007,2019-11-05,168,4.139120908,3.374678326,C/S
P-H06-W003,P-H06,C010,2020-10-20,C008,2020-04-21,182,-2.328075949,2.368884859,C/S
P-H06-W003,P-H06,C012,2021-05-18,C010,2020-10-20,210,4.328006741,2.036475523,C/S
P-H06-W003,P-H06,C014,2021-11-02,C012,2021-05-18,168,5.267175007,2.41414179,C/S
P-H06-W003,P-H06,C016,2022-05-17,C014,2021-11-02,196,1.765618414,2.579174722,C/S
P-H06-W003,P-H06,C018,2022-10-18,C016,2022-05-17,154,2.322264088,4.453895356,C/S
P-H06-W003,P-H06,C020,2023-05-16,C018,2022-10-18,210,0.2174488156,3.409841923,C/S
P-H06-W003,P-H06,C022,2023-11-07,C020,2023-05-16,175,5.470801057,3.133223951,C/S
P-H06-W003,P-H06,C024,2024-05-14,C022,2023-11-07,189,2.154118769,2.156735548,C/S
P-H06-W004,P-H06,C003,2018-10-16,C001,2018-05-15,154,-2.793800048,3.392525217,C/S
P-H06-W004,P-H06,C005,2019-05-14,C003,2018-10-16,210,6.574866588,1.942577536,C/S
P-H06-W004,P-H06,C007,2019-11-05,C005,2019-05-14,175,2.101736722,3.249524771,C/S
P-H06-W004,P-H06,C008,2020-04-21,C007,2019-11-05,168,5.080952652,3.399143117,C/S
P-H06-W004,P-H06,C010,2020-10-20,C008,2020-04-21,182,-3.257124665,2.380863293,C/S
P-H06-W004,P-H06,C012,2021-05-18,C010,2020-10-20,210,6.941094664,2.056378008,C/S
P-H06-W004,P-H06,C014,2021-11-02,C012,2021-05-18,168,0.6835470289,2.446636817,C/S
P-H06-W004,P-H06,C016,2022-05-17,C014,2021-11-02,196,2.410764816,2.599752336,C/S
P-H06-W004,P-H06,C018,2022-10-18,C016,2022-05-17,154,-0.4427741855,4.498470907,C/S
P-H06-W004,P-H06,C020,2023-05-16,C018,2022-10-18,210,3.212752452,3.443971804,C/S
P-H06-W004,P-H06,C022,2023-11-07,C020,2023-05-16,175,2.642005451,3.150787873,C/S
P-H06-W004,P-H06,C024,2024-05-14,C022,2023-11-07,189,5.259677176,2.169903945,C/S
P-H06-W004,P-H06,C027,2025-07-22,C024,2024-05-14,434,0.730775909,0.9324103988,C/S
P-H06-W004,P-H06,C029,2025-11-04,C027,2025-07-22,105,6.78445964,3.891245633,C/S
P-H06-W005,P-H06,C003,2018-10-16,C001,2018-05-15,154,-5.174257123,3.36885909,C/S
P-H06-W005,P-H06,C005,2019-05-14,C003,2018-10-16,210,6.312775599,1.92761612,C/S
P-H06-W005,P-H06,C007,2019-11-05,C005,2019-05-14,175,2.689964762,3.231778831,C/S
P-H06-W005,P-H06,C008,2020-04-21,C007,2019-11-05,168,3.512902439,3.377211336,C/S
P-H06-W005,P-H06,C010,2020-10-20,C008,2020-04-21,182,-1.201112913,2.35819061,C/S
P-H06-W005,P-H06,C012,2021-05-18,C010,2020-10-20,210,6.538629574,2.046636026,C/S
P-H06-W005,P-H06,C014,2021-11-02,C012,2021-05-18,168,1.355006437,2.44618181,C/S
P-H06-W005,P-H06,C016,2022-05-17,C014,2021-11-02,196,2.499108018,2.582451249,C/S
P-H06-W005,P-H06,C018,2022-10-18,C016,2022-05-17,154,-0.3362149594,4.478150501,C/S
P-H06-W005,P-H06,C022,2023-11-07,C018,2022-10-18,385,1.566267501,1.618662424,C/S
P-H06-W005,P-H06,C027,2025-07-22,C022,2023-11-07,623,2.799979904,0.6525528828,C/S
P-H06-W005,P-H06,C029,2025-11-04,C027,2025-07-22,105,3.75284654,3.87253949,C/S
P-H06-W006,P-H06,C003,2018-10-16,C001,2018-05-15,154,-4.618257677,3.230832629,C/S
P-H06-W006,P-H06,C005,2019-05-14,C003,2018-10-16,210,3.832384789,1.841791619,C/S
P-H06-W006,P-H06,C007,2019-11-05,C005,2019-05-14,175,1.4980837,3.103593588,C/S
P-H06-W006,P-H06,C008,2020-04-21,C007,2019-11-05,168,4.864238644,3.239278134,C/S
P-H06-W006,P-H06,C010,2020-10-20,C008,2020-04-21,182,0.006024164902,2.245328606,C/S
P-H06-W006,P-H06,C012,2021-05-18,C010,2020-10-20,210,5.409631423,1.964951965,C/S
P-H06-W006,P-H06,C014,2021-11-02,C012,2021-05-18,168,0.5771883508,2.371407738,C/S
P-H06-W006,P-H06,C016,2022-05-17,C014,2021-11-02,196,1.86979621,2.470583348,C/S
P-H06-W006,P-H06,C020,2023-05-16,C016,2022-05-17,364,1.92467257,1.634459096,C/S
P-H06-W006,P-H06,C022,2023-11-07,C020,2023-05-16,175,-0.303594253,3.00047736,C/S
P-H06-W006,P-H06,C024,2024-05-14,C022,2023-11-07,189,5.243479365,2.065995882,C/S
P-H06-W006,P-H06,C027,2025-07-22,C024,2024-05-14,434,-0.09774446862,0.8945823197,C/S
P-H06-W006,P-H06,C029,2025-11-04,C027,2025-07-22,105,3.568063659,3.720380155,C/S
P-H06-W007,P-H06,C003,2018-10-16,C001,2018-05-15,154,-3.904036989,3.140208017,C/S
P-H06-W007,P-H06,C005,2019-05-14,C003,2018-10-16,210,4.747968669,1.785416509,C/S
P-H06-W007,P-H06,C007,2019-11-05,C005,2019-05-14,175,3.104149738,3.017131899,C/S
P-H06-W007,P-H06,C008,2020-04-21,C007,2019-11-05,168,1.741060581,3.147752271,C/S
P-H06-W007,P-H06,C012,2021-05-18,C008,2020-04-21,392,3.441170082,0.9766999039,C/S
P-H06-W007,P-H06,C014,2021-11-02,C012,2021-05-18,168,-0.887929034,2.31587384,C/S
P-H06-W007,P-H06,C016,2022-05-17,C014,2021-11-02,196,1.035606285,2.395923315,C/S
P-H06-W007,P-H06,C018,2022-10-18,C016,2022-05-17,154,2.103508466,4.179303151,C/S
P-H06-W007,P-H06,C020,2023-05-16,C018,2022-10-18,210,2.145648635,3.221130276,C/S
P-H06-W007,P-H06,C022,2023-11-07,C020,2023-05-16,175,-0.6316384003,2.913462798,C/S
P-H06-W007,P-H06,C024,2024-05-14,C022,2023-11-07,189,4.491276933,2.006382215,C/S
P-H06-W007,P-H06,C027,2025-07-22,C024,2024-05-14,434,1.126411677,0.8700531595,C/S
P-H06-W007,P-H06,C029,2025-11-04,C027,2025-07-22,105,2.955412777,3.616450613,C/S
P-H07-REF-A,P-H07,C003,2018-10-16,C001,2018-05-15,154,3.191417374,2.012499365,C/S
P-H07-REF-A,P-H07,C005,2019-05-14,C003,2018-10-16,210,-2.747197684,1.881342611,C/S
P-H07-REF-A,P-H07,C007,2019-11-05,C005,2019-05-14,175,-0.3212291617,2.257611134,C/S
P-H07-REF-A,P-H07,C008,2020-04-21,C007,2019-11-05,168,-0.3812835955,1.844791084,C/S
P-H07-REF-A,P-H07,C012,2021-05-18,C008,2020-04-21,392,0.3602337024,0.7906247505,C/S
P-H07-REF-A,P-H07,C014,2021-11-02,C012,2021-05-18,168,-2.797985813,1.844791084,C/S
P-H07-REF-A,P-H07,C016,2022-05-17,C014,2021-11-02,196,4.395427619,1.581249501,C/S
P-H07-REF-A,P-H07,C018,2022-10-18,C016,2022-05-17,154,-2.147687024,2.357627973,C/S
P-H07-REF-A,P-H07,C020,2023-05-16,C018,2022-10-18,210,-0.1280512994,1.768580173,C/S
P-H07-REF-A,P-H07,C022,2023-11-07,C020,2023-05-16,175,1.849409955,1.96082291,C/S
P-H07-REF-A,P-H07,C024,2024-05-14,C022,2023-11-07,189,-1.115111144,1.839597224,C/S
P-H07-REF-A,P-H07,C027,2025-07-22,C024,2024-05-14,434,-0.1812616933,0.7477155269,C/S
P-H07-REF-A,P-H07,C029,2025-11-04,C027,2025-07-22,105,2.797785214,2.951665735,C/S
P-H07-REF-B,P-H07,C003,2018-10-16,C001,2018-05-15,154,3.039808849,2.012499365,C/S
P-H07-REF-B,P-H07,C005,2019-05-14,C003,2018-10-16,210,-1.057969878,1.841608521,C/S
P-H07-REF-B,P-H07,C007,2019-11-05,C005,2019-05-14,175,-1.538833323,2.209930225,C/S
P-H07-REF-B,P-H07,C008,2020-04-21,C007,2019-11-05,168,0.3738537102,1.844791084,C/S
P-H07-REF-B,P-H07,C012,2021-05-18,C008,2020-04-21,392,0.04538900567,0.7906247505,C/S
P-H07-REF-B,P-H07,C014,2021-11-02,C012,2021-05-18,168,-2.007044716,1.844791084,C/S
P-H07-REF-B,P-H07,C016,2022-05-17,C014,2021-11-02,196,1.667340371,1.581249501,C/S
P-H07-REF-B,P-H07,C018,2022-10-18,C016,2022-05-17,154,-2.240903483,2.338456699,C/S
P-H07-REF-B,P-H07,C020,2023-05-16,C018,2022-10-18,210,0.8794854182,1.714868246,C/S
P-H07-REF-B,P-H07,C022,2023-11-07,C020,2023-05-16,175,0.8611230111,1.877654282,C/S
P-H07-REF-B,P-H07,C024,2024-05-14,C022,2023-11-07,189,0.7429373549,1.745136026,C/S
P-H07-REF-B,P-H07,C027,2025-07-22,C024,2024-05-14,434,-0.9933966712,0.7171441335,C/S
P-H07-REF-B,P-H07,C029,2025-11-04,C027,2025-07-22,105,5.709769367,2.951665735,C/S
P-H07-W001,P-H07,C003,2018-10-16,C001,2018-05-15,154,33.90717517,2.372177278,C/S
P-H07-W001,P-H07,C005,2019-05-14,C003,2018-10-16,210,35.10943813,2.332207414,C/S
P-H07-W001,P-H07,C007,2019-11-05,C005,2019-05-14,175,28.57679424,2.757332037,C/S
P-H07-W001,P-H07,C008,2020-04-21,C007,2019-11-05,168,33.36999332,2.142044821,C/S
P-H07-W001,P-H07,C012,2021-05-18,C008,2020-04-21,392,33.94962263,0.9452503949,C/S
P-H07-W001,P-H07,C014,2021-11-02,C012,2021-05-18,168,28.2495508,2.184847942,C/S
P-H07-W001,P-H07,C016,2022-05-17,C014,2021-11-02,196,40.7491784,1.874579619,C/S
P-H07-W001,P-H07,C018,2022-10-18,C016,2022-05-17,154,28.91947996,2.949804421,C/S
P-H07-W001,P-H07,C020,2023-05-16,C018,2022-10-18,210,36.17353259,2.294285652,C/S
P-H07-W001,P-H07,C022,2023-11-07,C020,2023-05-16,175,30.54975842,2.61970274,C/S
P-H07-W001,P-H07,C024,2024-05-14,C022,2023-11-07,189,37.01570369,2.464750911,C/S
P-H07-W001,P-H07,C027,2025-07-22,C024,2024-05-14,434,33.60625821,0.9568445361,C/S
P-H07-W001,P-H07,C029,2025-11-04,C027,2025-07-22,105,39.90669012,3.529198414,C/S
P-H07-W002,P-H07,C003,2018-10-16,C001,2018-05-15,154,87.20724388,2.429955748,C/S
P-H07-W002,P-H07,C005,2019-05-14,C003,2018-10-16,210,73.57504548,2.376529388,C/S
P-H07-W002,P-H07,C007,2019-11-05,C005,2019-05-14,175,65.74446394,2.814564895,C/S
P-H07-W002,P-H07,C008,2020-04-21,C007,2019-11-05,168,53.77895519,2.196124096,C/S
P-H07-W002,P-H07,C012,2021-05-18,C008,2020-04-21,392,47.40963813,0.9664262064,C/S
P-H07-W002,P-H07,C014,2021-11-02,C012,2021-05-18,168,34.34648117,2.2384037,C/S
