campaign_id,date,profile_id,left_point_id,right_point_id,mid_chainage_m,interval_length_m,tilt_mm_m,standard_uncertainty_tilt_mm_m,provenance
C011,2021-01-26,P-H04,P-H04-W001,P-H04-W002,39.46627424,78.93254848,3.905292662,0.01281112312,C/S
C011,2021-01-26,P-H04,P-H04-W002,P-H04-W003,139.0396073,120.2141177,1.950210565,0.008706358736,C/S
C011,2021-01-26,P-H04,P-H04-W003,P-H04-W004,259.6058639,120.9183954,-4.604187431,0.008877945308,C/S
C011,2021-01-26,P-H04,P-H04-W004,P-H04-W005,359.3835584,78.63699357,-0.07310700726,0.01375595489,C/S
C011,2021-01-26,P-H04,P-H04-W005,P-H04-W006,452.7986211,108.1931318,0.201271797,0.009931579355,C/S
C011,2021-01-26,P-H04,P-H04-W006,P-H04-W007,553.1827282,92.57508238,0.3726507599,0.01136558489,C/S
C011,2021-01-26,P-H04,P-H04-W007,P-H04-REF-B,774.4702694,350,-0.5345578146,0.002706865681,C/S
C011,2021-01-26,P-V02,P-V02-REF-A,P-V02-W001,-175,350,0.8036100447,0.002824695773,C/S
C011,2021-01-26,P-V02,P-V02-W001,P-V02-W002,35.15453837,70.30907674,-0.4149373494,0.01592439243,C/S
C011,2021-01-26,P-V02,P-V02-W002,P-V02-W003,111.0774241,81.53669476,-2.737243712,0.01396505009,C/S
C011,2021-01-26,P-V02,P-V02-W003,P-V02-W004,177.2004486,50.70935413,0.527083089,0.02263507302,C/S
C011,2021-01-26,P-V02,P-V02-W004,P-V02-W005,227.4746955,49.83913967,3.919469239,0.02300760348,C/S
C011,2021-01-26,P-V02,P-V02-W005,P-V02-W006,293.8545613,82.92059208,0.5617031523,0.01367811142,C/S
C011,2021-01-26,P-V02,P-V02-W006,P-V02-W007,374.0790592,77.52840368,-2.711121486,0.01432364317,C/S
C011,2021-01-26,P-V02,P-V02-W007,P-V02-REF-B,587.8432611,350,-0.2471731947,0.00280237445,C/S
C012,2021-05-18,P-D01,P-D01-REF-A,P-D01-W001,-175,350,0.5622576124,0.002651215759,C/S
C012,2021-05-18,P-D01,P-D01-W001,P-D01-W002,38.37672505,76.75345009,2.387889652,0.01321156591,C/S
C012,2021-05-18,P-D01,P-D01-W002,P-D01-W003,108.2730652,63.03923029,0.7609612005,0.01641831711,C/S
C012,2021-05-18,P-D01,P-D01-W003,P-D01-W004,189.4115846,99.23780835,0.004684524718,0.0105827471,C/S
C012,2021-05-18,P-D01,P-D01-W004,P-D01-W005,274.8264211,71.5918648,-1.939226964,0.01476769762,C/S
C012,2021-05-18,P-D01,P-D01-W005,P-D01-W006,356.5780266,91.91134609,-0.06070793124,0.01142805322,C/S
C012,2021-05-18,P-D01,P-D01-W006,P-D01-W007,442.9141823,80.76096539,-1.377424051,0.01274351216,C/S
C012,2021-05-18,P-D01,P-D01-W007,P-D01-REF-B,658.294665,350,-0.4927842112,0.002672264247,C/S
C012,2021-05-18,P-H01,P-H01-REF-A,P-H01-W001,-175,350,0.4137603419,0.002692118853,C/S
C012,2021-05-18,P-H01,P-H01-W001,P-H01-W002,73.92911522,147.8582304,-0.4361450179,0.007197860805,C/S
C012,2021-05-18,P-H01,P-H01-W002,P-H01-W003,240.3844841,185.0525074,1.355939923,0.006104670181,C/S
C012,2021-05-18,P-H01,P-H01-W003,P-H01-W004,395.4295049,125.0375342,-1.145791357,0.009338680086,C/S
C012,2021-05-18,P-H01,P-H01-W004,P-H01-W005,540.8664779,165.8364117,1.186343733,0.007086457427,C/S
C012,2021-05-18,P-H01,P-H01-W005,P-H01-W006,703.5740133,159.5786591,-0.5144225715,0.007271733082,C/S
C012,2021-05-18,P-H01,P-H01-W006,P-H01-W007,869.0252919,171.323898,-0.5151041341,0.006503190992,C/S
C012,2021-05-18,P-H01,P-H01-W007,P-H01-REF-B,1129.687241,350,-0.6131563037,0.002775570499,C/S
C012,2021-05-18,P-H02,P-H02-REF-A,P-H02-W001,-175,350,0.8389376541,0.0027356214,C/S
C012,2021-05-18,P-H02,P-H02-W001,P-H02-W002,47.89781264,95.79562529,1.082028208,0.01118722467,C/S
C012,2021-05-18,P-H02,P-H02-W002,P-H02-W003,136.0685501,80.5458496,-2.603502778,0.0136073347,C/S
C012,2021-05-18,P-H02,P-H02-W003,P-H02-W004,213.5831865,74.48342325,-0.2181379902,0.01484686271,C/S
C012,2021-05-18,P-H02,P-H02-W004,P-H02-W005,309.3479592,117.046122,-1.206989464,0.009427906754,C/S
C012,2021-05-18,P-H02,P-H02-W005,P-H02-W006,398.721184,61.70032766,4.272574156,0.01772474941,C/S
C012,2021-05-18,P-H02,P-H02-W006,P-H02-W007,481.9169313,104.691167,-0.2054023427,0.01022746941,C/S
C012,2021-05-18,P-H02,P-H02-W007,P-H02-REF-B,709.2625148,350,-0.7822070925,0.002732628515,C/S
C012,2021-05-18,P-H03,P-H03-REF-A,P-H03-W001,-175,350,0.8056092392,0.002605312255,C/S
C012,2021-05-18,P-H03,P-H03-W001,P-H03-W002,43.7274154,87.45483081,1.12059697,0.01131472049,C/S
C012,2021-05-18,P-H03,P-H03-W002,P-H03-W003,105.8990495,36.88843745,-0.4049590639,0.02746154114,C/S
C012,2021-05-18,P-H03,P-H03-W003,P-H03-W004,162.1854218,75.68430714,3.649400161,0.01351262849,C/S
C012,2021-05-18,P-H03,P-H03-W004,P-H03-W005,254.216883,108.3786153,-2.201079414,0.009463733835,C/S
C012,2021-05-18,P-H03,P-H03-W005,P-H03-W006,314.8445012,12.87662101,-0.2590178601,0.07933832488,C/S
C012,2021-05-18,P-H03,P-H03-W006,P-H03-W007,377.1167809,111.6679384,1.220075036,0.008982335425,C/S
C012,2021-05-18,P-H03,P-H03-W007,P-H03-REF-B,607.9507501,350,-1.529043749,0.002629517458,C/S
C012,2021-05-18,P-H04,P-H04-REF-A,P-H04-W001,-175,350,0.4576324047,0.003380762984,C/S
C012,2021-05-18,P-H04,P-H04-W001,P-H04-W002,39.46627424,78.93254848,3.906149456,0.01711838339,C/S
C012,2021-05-18,P-H04,P-H04-W002,P-H04-W003,139.0396073,120.2141177,1.943919227,0.01152532305,C/S
C012,2021-05-18,P-H04,P-H04-W003,P-H04-W004,259.6058639,120.9183954,-4.629152523,0.01163361253,C/S
C012,2021-05-18,P-H04,P-H04-W004,P-H04-W005,359.3835584,78.63699357,-0.02347240021,0.01789005281,C/S
C012,2021-05-18,P-H04,P-H04-W005,P-H04-W006,452.7986211,108.1931318,0.191460479,0.01282085308,C/S
C012,2021-05-18,P-H04,P-H04-W006,P-H04-W007,553.1827282,92.57508238,0.4063688678,0.01453020795,C/S
C012,2021-05-18,P-H04,P-H04-W007,P-H04-REF-B,774.4702694,350,-0.5662470022,0.003303137018,C/S
C012,2021-05-18,P-H05,P-H05-REF-A,P-H05-W001,-175,350,3.750575522,0.002721054448,C/S
C012,2021-05-18,P-H05,P-H05-W001,P-H05-W002,68.67519266,137.3503853,-0.576857438,0.00780576789,C/S
C012,2021-05-18,P-H05,P-H05-W002,P-H05-W003,192.6421103,110.5834499,1.002782017,0.01004799472,C/S
C012,2021-05-18,P-H05,P-H05-W003,P-H05-W004,332.1363575,168.4050445,1.399340056,0.006704781876,C/S
C012,2021-05-18,P-H05,P-H05-W004,P-H05-W005,479.215558,125.7533565,-2.890640015,0.008953639619,C/S
C012,2021-05-18,P-H05,P-H05-W005,P-H05-W006,611.6117406,139.0390087,0.9727678457,0.00790655066,C/S
C012,2021-05-18,P-H05,P-H05-W006,P-H05-W007,743.1397066,124.0169233,-4.457254621,0.008482998856,C/S
C012,2021-05-18,P-H05,P-H05-W007,P-H05-REF-B,980.1481682,350,-2.282178585,0.002685290282,C/S
C012,2021-05-18,P-H06,P-H06-REF-A,P-H06-W001,-175,350,0.9464858831,0.002663617643,C/S
C012,2021-05-18,P-H06,P-H06-W001,P-H06-W002,71.48417387,142.9683477,-1.097851679,0.007283527576,C/S
C012,2021-05-18,P-H06,P-H06-W002,P-H06-W003,205.9037018,125.8707081,1.246915667,0.008665126846,C/S
C012,2021-05-18,P-H06,P-H06-W003,P-H06-W004,318.0397336,98.40135561,0.01759055055,0.01134219933,C/S
C012,2021-05-18,P-H06,P-H06-W004,P-H06-W005,423.4508443,112.4208658,-1.576882453,0.00999447367,C/S
C012,2021-05-18,P-H06,P-H06-W005,P-H06-W006,571.3706638,183.4187731,0.9658525585,0.006032689769,C/S
C012,2021-05-18,P-H06,P-H06-W006,P-H06-W007,702.9002731,79.64044551,-3.442933448,0.01351692635,C/S
C012,2021-05-18,P-H06,P-H06-W007,P-H06-REF-B,917.7204958,350,-0.1633565171,0.002748885706,C/S
C012,2021-05-18,P-H07,P-H07-REF-A,P-H07-W001,-175,350,0.5015037518,0.002692927549,C/S
C012,2021-05-18,P-H07,P-H07-W001,P-H07-W002,37.33230588,74.66461176,1.321094953,0.01391153801,C/S
C012,2021-05-18,P-H07,P-H07-W002,P-H07-W003,130.1397477,110.950272,-0.07696106832,0.009547720825,C/S
C012,2021-05-18,P-H07,P-H07-W003,P-H07-W004,209.6301704,48.03057339,0.3000198614,0.02228905812,C/S
C012,2021-05-18,P-H07,P-H07-W004,P-H07-W005,278.40533,89.51974573,-2.69923095,0.0119369372,C/S
C012,2021-05-18,P-H07,P-H07-W005,P-H07-W006,364.8858563,83.44130679,0.4754221483,0.01263856955,C/S
C012,2021-05-18,P-H07,P-H07-W006,P-H07-W007,442.8095603,72.40610132,-0.414744427,0.01425714824,C/S
C012,2021-05-18,P-H07,P-H07-W007,P-H07-REF-B,654.012611,350,-0.1367441742,0.002681658051,C/S
C012,2021-05-18,P-V01,P-V01-REF-A,P-V01-W001,-175,350,0.3983405859,0.002669928807,C/S
C012,2021-05-18,P-V01,P-V01-W001,P-V01-W002,52.22582922,104.4516584,-0.02425705107,0.009917121547,C/S
C012,2021-05-18,P-V01,P-V01-W002,P-V01-W003,163.0981572,117.2929975,0.135106943,0.009137714911,C/S
C012,2021-05-18,P-V01,P-V01-W003,P-V01-W004,251.4160105,59.34270916,0.620563453,0.01834212713,C/S
C012,2021-05-18,P-V01,P-V01-W004,P-V01-W005,348.1908422,134.2069541,5.038498744,0.008122989351,C/S
C012,2021-05-18,P-V01,P-V01-W005,P-V01-W006,461.1705699,91.75250131,-5.170676847,0.01176185503,C/S
C012,2021-05-18,P-V01,P-V01-W006,P-V01-W007,555.783655,97.4736689,-0.03947947869,0.01078763313,C/S
C012,2021-05-18,P-V01,P-V01-W007,P-V01-REF-B,779.5204894,350,-1.10935644,0.002701018894,C/S
C012,2021-05-18,P-V02,P-V02-REF-A,P-V02-W001,-175,350,0.8409076775,0.002692375597,C/S
C012,2021-05-18,P-V02,P-V02-W001,P-V02-W003,75.92288575,151.8457715,-1.734738911,0.006864772498,C/S
C012,2021-05-18,P-V02,P-V02-W003,P-V02-W004,177.2004486,50.70935413,0.5768919899,0.02087895485,C/S
C012,2021-05-18,P-V02,P-V02-W004,P-V02-W005,227.4746955,49.83913967,4.138083137,0.02127081563,C/S
C012,2021-05-18,P-V02,P-V02-W005,P-V02-W006,293.8545613,82.92059208,0.4591868052,0.01269995214,C/S
C012,2021-05-18,P-V02,P-V02-W006,P-V02-W007,374.0790592,77.52840368,-2.72629782,0.01337921513,C/S
C012,2021-05-18,P-V02,P-V02-W007,P-V02-REF-B,587.8432611,350,-0.2682718539,0.002692997472,C/S
C012,2021-05-18,P-V03,P-V03-REF-A,P-V03-W001,-175,350,1.32194189,0.003663423673,C/S
C012,2021-05-18,P-V03,P-V03-W001,P-V03-W002,31.53078598,63.06157197,0.1141101964,0.02325981438,C/S
C012,2021-05-18,P-V03,P-V03-W002,P-V03-W003,92.48902979,58.85491564,14.64146685,0.02529841055,C/S
C012,2021-05-18,P-V03,P-V03-W003,P-V03-W004,143.6350753,43.43717543,7.227121732,0.03454931673,C/S
C012,2021-05-18,P-V03,P-V03-W004,P-V03-W005,207.2406826,83.77403905,-14.46734629,0.01791658067,C/S
C012,2021-05-18,P-V03,P-V03-W005,P-V03-W006,268.8296454,39.40388659,-0.9912582544,0.03784622532,C/S
C012,2021-05-18,P-V03,P-V03-W006,P-V03-W007,306.4542183,35.8452593,-5.072234835,0.04116446427,C/S
C012,2021-05-18,P-V03,P-V03-W007,P-V03-REF-B,499.376848,350,-0.6058677348,0.003744133735,C/S
C012,2021-05-18,P-V04,P-V04-REF-A,P-V04-W001,-175,350,0.5559536475,0.002626493036,C/S
C012,2021-05-18,P-V04,P-V04-W001,P-V04-W002,20.79717677,41.59435355,0.01993900957,0.02386805836,C/S
C012,2021-05-18,P-V04,P-V04-W002,P-V04-W003,77.9762911,72.7638751,-0.001183841113,0.01384638645,C/S
C012,2021-05-18,P-V04,P-V04-W003,P-V04-W004,160.5368645,92.35727176,1.477610383,0.01101848873,C/S
C012,2021-05-18,P-V04,P-V04-W004,P-V04-W005,218.9976886,24.56437629,0.08070407671,0.0415039304,C/S
C012,2021-05-18,P-V04,P-V04-W005,P-V04-W006,254.6676829,46.77561246,-2.133191412,0.02168788932,C/S
C012,2021-05-18,P-V04,P-V04-W006,P-V04-W007,314.3309263,72.55087429,1.068042835,0.01381790248,C/S
C012,2021-05-18,P-V04,P-V04-W007,P-V04-REF-B,525.6063634,350,-0.8897976354,0.002640730022,C/S
C012,2021-05-18,P-V05,P-V05-REF-A,P-V05-W001,-175,350,3.571185878,0.002626901539,C/S
C012,2021-05-18,P-V05,P-V05-W001,P-V05-W002,48.37786768,96.75573535,2.199674473,0.01031934246,C/S
C012,2021-05-18,P-V05,P-V05-W002,P-V05-W003,105.6862834,17.86109619,-0.4313176816,0.05676114549,C/S
C012,2021-05-18,P-V05,P-V05-W003,P-V05-W004,147.0529793,64.87229558,-1.540941077,0.01567855086,C/S
C012,2021-05-18,P-V05,P-V05-W004,P-V05-W005,215.677862,72.37746966,1.066707242,0.01403081294,C/S
C012,2021-05-18,P-V05,P-V05-W005,P-V05-W006,267.6080051,31.4828166,0.4467272788,0.03204977248,C/S
C012,2021-05-18,P-V05,P-V05-W006,P-V05-W007,318.6075329,70.51623896,3.77843446,0.01412752594,C/S
C012,2021-05-18,P-V05,P-V05-W007,P-V05-REF-B,528.8656523,350,-4.895502556,0.002630036998,C/S
C012,2021-05-18,P-V06,P-V06-REF-A,P-V06-W001,-175,350,0.001760136779,0.002685376388,C/S
C012,2021-05-18,P-V06,P-V06-W001,P-V06-W002,48.87677373,97.75354747,1.739599067,0.0106381664,C/S
C012,2021-05-18,P-V06,P-V06-W002,P-V06-W003,118.9595867,42.4120785,-0.6486531093,0.02502173778,C/S
C012,2021-05-18,P-V06,P-V06-W003,P-V06-W004,211.6693795,143.007507,0.196169066,0.007479206557,C/S
C012,2021-05-18,P-V06,P-V06-W004,P-V06-W006,369.5604157,172.7745654,-0.193501743,0.006125755198,C/S
C012,2021-05-18,P-V06,P-V06-W006,P-V06-W007,486.0008874,60.10637796,0.006895150903,0.01718487889,C/S
C012,2021-05-18,P-V06,P-V06-W007,P-V06-REF-B,691.0540763,350,-0.392798619,0.00268424306,C/S
C013,2021-07-13,P-H04,P-H04-REF-A,P-H04-W001,-175,350,0.4701061882,0.002719530403,C/S
C013,2021-07-13,P-H04,P-H04-W001,P-H04-W002,39.46627424,78.93254848,3.906086613,0.01339167498,C/S
C013,2021-07-13,P-H04,P-H04-W002,P-H04-W003,139.0396073,120.2141177,1.943605364,0.008993092688,C/S
C013,2021-07-13,P-H04,P-H04-W003,P-H04-W004,259.6058639,120.9183954,-4.642853355,0.009058413906,C/S
C013,2021-07-13,P-H04,P-H04-W004,P-H04-W005,359.3835584,78.63699357,0.00576235007,0.01391627771,C/S
C013,2021-07-13,P-H04,P-H04-W005,P-H04-W006,452.7986211,108.1931318,0.184531225,0.009971008336,C/S
C013,2021-07-13,P-H04,P-H04-W006,P-H04-W007,553.1827282,92.57508238,0.417340877,0.01130556565,C/S
C013,2021-07-13,P-H04,P-H04-W007,P-H04-REF-B,774.4702694,350,-0.5825485029,0.002690655153,C/S
C013,2021-07-13,P-V06,P-V06-REF-A,P-V06-W001,-175,350,-0.002093682624,0.002626713498,C/S
C013,2021-07-13,P-V06,P-V06-W001,P-V06-W002,48.87677373,97.75354747,1.78302238,0.01030740022,C/S
C013,2021-07-13,P-V06,P-V06-W002,P-V06-W004,190.4633402,185.4195855,0.001666050847,0.005641550431,C/S
C013,2021-07-13,P-V06,P-V06-W004,P-V06-W005,318.851067,71.35586805,1.18305816,0.01488304634,C/S
C013,2021-07-13,P-V06,P-V06-W005,P-V06-W006,405.2383497,101.4186973,-1.16822542,0.01039332524,C/S
C013,2021-07-13,P-V06,P-V06-W006,P-V06-W007,486.0008874,60.10637796,0.008676725067,0.01727445902,C/S
C013,2021-07-13,P-V06,P-V06-W007,P-V06-REF-B,691.0540763,350,-0.3999434205,0.002696363891,C/S
C014,2021-11-02,P-D01,P-D01-REF-A,P-D01-W001,-175,350,0.7004115601,0.002660623622,C/S
C014,2021-11-02,P-D01,P-D01-W001,P-D01-W002,38.37672505,76.75345009,2.031735379,0.01326150787,C/S
C014,2021-11-02,P-D01,P-D01-W002,P-D01-W003,108.2730652,63.03923029,0.4601020562,0.01641266794,C/S
C014,2021-11-02,P-D01,P-D01-W003,P-D01-W004,189.4115846,99.23780835,-0.01190135633,0.01052371371,C/S
C014,2021-11-02,P-D01,P-D01-W004,P-D01-W005,274.8264211,71.5918648,-1.712453172,0.01460510672,C/S
C014,2021-11-02,P-D01,P-D01-W005,P-D01-W006,356.5780266,91.91134609,-0.1072853703,0.0112349083,C/S
C014,2021-11-02,P-D01,P-D01-W006,P-D01-W007,442.9141823,80.76096539,-1.404562464,0.01242443446,C/S
C014,2021-11-02,P-D01,P-D01-W007,P-D01-REF-B,658.294665,350,-0.5258449656,0.002626024823,C/S
C014,2021-11-02,P-H01,P-H01-REF-A,P-H01-W001,-175,350,0.4475037636,0.002712499816,C/S
C014,2021-11-02,P-H01,P-H01-W001,P-H01-W002,73.92911522,147.8582304,-0.3210859791,0.007264432467,C/S
C014,2021-11-02,P-H01,P-H01-W002,P-H01-W003,240.3844841,185.0525074,1.435917107,0.006120435616,C/S
C014,2021-11-02,P-H01,P-H01-W003,P-H01-W004,395.4295049,125.0375342,-1.393475949,0.009311377055,C/S
C014,2021-11-02,P-H01,P-H01-W004,P-H01-W005,540.8664779,165.8364117,1.232575888,0.007027316454,C/S
C014,2021-11-02,P-H01,P-H01-W005,P-H01-W006,703.5740133,159.5786591,-0.5489637592,0.007163686433,C/S
C014,2021-11-02,P-H01,P-H01-W006,P-H01-W007,869.0252919,171.323898,-0.5075802394,0.006350447404,C/S
C014,2021-11-02,P-H01,P-H01-W007,P-H01-REF-B,1129.687241,350,-0.6593125223,0.00272532566,C/S
C014,2021-11-02,P-H02,P-H02-REF-A,P-H02-W001,-175,350,0.8840118271,0.00268343283,C/S
C014,2021-11-02,P-H02,P-H02-W001,P-H02-W003,88.17073744,176.3414749,-0.5743906687,0.005896483867,C/S
C014,2021-11-02,P-H02,P-H02-W003,P-H02-W004,213.5831865,74.48342325,-0.346439408,0.01420250602,C/S
C014,2021-11-02,P-H02,P-H02-W004,P-H02-W005,309.3479592,117.046122,-1.271727142,0.00897718281,C/S
C014,2021-11-02,P-H02,P-H02-W005,P-H02-W006,398.721184,61.70032766,4.332287621,0.01677571636,C/S
C014,2021-11-02,P-H02,P-H02-W006,P-H02-W007,481.9169313,104.691167,-0.1073987908,0.009592464524,C/S
C014,2021-11-02,P-H02,P-H02-W007,P-H02-REF-B,709.2625148,350,-0.8297507671,0.002620538352,C/S
C014,2021-11-02,P-H03,P-H03-REF-A,P-H03-W001,-175,350,0.8687346945,0.002615020266,C/S
C014,2021-11-02,P-H03,P-H03-W001,P-H03-W003,62.17163413,124.3432683,0.641059015,0.008026194766,C/S
C014,2021-11-02,P-H03,P-H03-W003,P-H03-W004,162.1854218,75.68430714,3.641267505,0.01352991073,C/S
C014,2021-11-02,P-H03,P-H03-W004,P-H03-W005,254.216883,108.3786153,-2.189815176,0.009513203883,C/S
C014,2021-11-02,P-H03,P-H03-W005,P-H03-W006,314.8445012,12.87662101,0.03590560329,0.08002109633,C/S
C014,2021-11-02,P-H03,P-H03-W006,P-H03-W007,377.1167809,111.6679384,1.096051904,0.009095170501,C/S
C014,2021-11-02,P-H03,P-H03-W007,P-H03-REF-B,607.9507501,350,-1.55366648,0.002653529181,C/S
C014,2021-11-02,P-H04,P-H04-REF-A,P-H04-W001,-175,350,0.4936376063,0.00263161066,C/S
C014,2021-11-02,P-H04,P-H04-W001,P-H04-W002,39.46627424,78.93254848,3.918057706,0.01273119762,C/S
C014,2021-11-02,P-H04,P-H04-W002,P-H04-W003,139.0396073,120.2141177,1.95183641,0.008650589214,C/S
C014,2021-11-02,P-H04,P-H04-W003,P-H04-W004,259.6058639,120.9183954,-4.671590793,0.008815571896,C/S
C014,2021-11-02,P-H04,P-H04-W004,P-H04-W005,359.3835584,78.63699357,0.04435681066,0.01364810084,C/S
C014,2021-11-02,P-H04,P-H04-W005,P-H04-W006,452.7986211,108.1931318,0.1713735008,0.009841483607,C/S
C014,2021-11-02,P-H04,P-H04-W006,P-H04-W007,553.1827282,92.57508238,0.4433029292,0.01123978294,C/S
C014,2021-11-02,P-H04,P-H04-W007,P-H04-REF-B,774.4702694,350,-0.6139558591,0.002687034505,C/S
C014,2021-11-02,P-H05,P-H05-REF-A,P-H05-W001,-175,350,3.798942455,0.002752319287,C/S
C014,2021-11-02,P-H05,P-H05-W001,P-H05-W002,68.67519266,137.3503853,-0.5663391569,0.007945634502,C/S
C014,2021-11-02,P-H05,P-H05-W002,P-H05-W003,192.6421103,110.5834499,0.9445260698,0.01021553477,C/S
C014,2021-11-02,P-H05,P-H05-W003,P-H05-W004,332.1363575,168.4050445,1.389850436,0.00681809069,C/S
C014,2021-11-02,P-H05,P-H05-W004,P-H05-W005,479.215558,125.7533565,-2.917527999,0.009118307467,C/S
C014,2021-11-02,P-H05,P-H05-W005,P-H05-W006,611.6117406,139.0390087,0.9850370601,0.008074556251,C/S
C014,2021-11-02,P-H05,P-H05-W006,P-H05-W007,743.1397066,124.0169233,-4.436583871,0.008702971796,C/S
C014,2021-11-02,P-H05,P-H05-W007,P-H05-REF-B,980.1481682,350,-2.315447992,0.00273164732,C/S
C014,2021-11-02,P-H06,P-H06-REF-A,P-H06-W001,-175,350,0.9512964294,0.002672007188,C/S
C014,2021-11-02,P-H06,P-H06-W001,P-H06-W002,71.48417387,142.9683477,-1.098110288,0.007317887221,C/S
C014,2021-11-02,P-H06,P-H06-W002,P-H06-W003,205.9037018,125.8707081,1.249116117,0.008697884573,C/S
C014,2021-11-02,P-H06,P-H06-W003,P-H06-W004,318.0397336,98.40135561,-0.003834770446,0.01137908877,C/S
C014,2021-11-02,P-H06,P-H06-W004,P-H06-W005,423.4508443,112.4208658,-1.574135243,0.01002399158,C/S
C014,2021-11-02,P-H06,P-H06-W005,P-H06-W006,571.3706638,183.4187731,0.9639020254,0.006049813963,C/S
C014,2021-11-02,P-H06,P-H06-W006,P-H06-W007,702.9002731,79.64044551,-3.451395152,0.01355607747,C/S
C014,2021-11-02,P-H06,P-H06-W007,P-H06-REF-B,917.7204958,350,-0.1660698972,0.00275386186,C/S
C014,2021-11-02,P-H07,P-H07-REF-A,P-H07-W001,-175,350,0.5423054426,0.002621033226,C/S
C014,2021-11-02,P-H07,P-H07-W001,P-H07-W002,37.33230588,74.66461176,1.358654079,0.01333302445,C/S
C014,2021-11-02,P-H07,P-H07-W002,P-H07-W003,130.1397477,110.950272,-0.2268003622,0.009230764322,C/S
C014,2021-11-02,P-H07,P-H07-W003,P-H07-W004,209.6301704,48.03057339,0.5798972957,0.02169164876,C/S
C014,2021-11-02,P-H07,P-H07-W004,P-H07-W005,278.40533,89.51974573,-2.867326083,0.01167220635,C/S
C014,2021-11-02,P-H07,P-H07-W005,P-H07-W006,364.8858563,83.44130679,0.5819883615,0.01242319291,C/S
C014,2021-11-02,P-H07,P-H07-W006,P-H07-W007,442.8095603,72.40610132,-0.4590245304,0.01406598167,C/S
C014,2021-11-02,P-H07,P-H07-W007,P-H07-REF-B,654.012611,350,-0.1486788402,0.002662594881,C/S
C014,2021-11-02,P-V01,P-V01-REF-A,P-V01-W001,-175,350,0.4383965226,0.002672846893,C/S
C014,2021-11-02,P-V01,P-V01-W001,P-V01-W002,52.22582922,104.4516584,0.00558826082,0.009909268326,C/S
C014,2021-11-02,P-V01,P-V01-W002,P-V01-W003,163.0981572,117.2929975,0.08229538734,0.009083460413,C/S
C014,2021-11-02,P-V01,P-V01-W003,P-V01-W004,251.4160105,59.34270916,0.6163099859,0.01816009406,C/S
C014,2021-11-02,P-V01,P-V01-W004,P-V01-W005,348.1908422,134.2069541,5.077977034,0.008003860104,C/S
C014,2021-11-02,P-V01,P-V01-W005,P-V01-W006,461.1705699,91.75250131,-5.149878805,0.01151051296,C/S
C014,2021-11-02,P-V01,P-V01-W006,P-V01-W007,555.783655,97.4736689,-0.0179432551,0.01047289067,C/S
C014,2021-11-02,P-V01,P-V01-W007,P-V01-REF-B,779.5204894,350,-1.165726206,0.002646782108,C/S
C014,2021-11-02,P-V02,P-V02-REF-A,P-V02-W001,-175,350,0.8962249931,0.004892942861,C/S
C014,2021-11-02,P-V02,P-V02-W001,P-V02-W003,75.92288575,151.8457715,-1.831861183,0.01265756243,C/S
C014,2021-11-02,P-V02,P-V02-W003,P-V02-W004,177.2004486,50.70935413,0.666831407,0.03837635312,C/S
C014,2021-11-02,P-V02,P-V02-W004,P-V02-W005,227.4746955,49.83913967,4.386384108,0.03899139339,C/S
C014,2021-11-02,P-V02,P-V02-W005,P-V02-W006,293.8545613,82.92059208,0.3517429589,0.02316304605,C/S
C014,2021-11-02,P-V02,P-V02-W006,P-V02-W007,374.0790592,77.52840368,-2.744997428,0.02423127259,C/S
C014,2021-11-02,P-V02,P-V02-W007,P-V02-REF-B,587.8432611,350,-0.2940600533,0.004644866245,C/S
C014,2021-11-02,P-V03,P-V03-REF-A,P-V03-W001,-175,350,1.354767801,0.002601547646,C/S
C014,2021-11-02,P-V03,P-V03-W001,P-V03-W002,31.53078598,63.06157197,0.2021792671,0.01549582426,C/S
C014,2021-11-02,P-V03,P-V03-W002,P-V03-W003,92.48902979,58.85491564,14.66907845,0.01683176282,C/S
C014,2021-11-02,P-V03,P-V03-W003,P-V03-W004,143.6350753,43.43717543,7.034245671,0.02295755131,C/S
C014,2021-11-02,P-V03,P-V03-W004,P-V03-W005,207.2406826,83.77403905,-14.40622525,0.01188187514,C/S
C014,2021-11-02,P-V03,P-V03-W005,P-V03-W006,268.8296454,39.40388659,-0.9661079962,0.02504454935,C/S
C014,2021-11-02,P-V03,P-V03-W006,P-V03-W007,306.4542183,35.8452593,-5.448314306,0.02719535679,C/S
C014,2021-11-02,P-V03,P-V03-W007,P-V03-REF-B,499.376848,350,-0.6138858873,0.002600340609,C/S
C014,2021-11-02,P-V04,P-V04-REF-A,P-V04-W001,-175,350,0.5522623544,0.002728853788,C/S
C014,2021-11-02,P-V04,P-V04-W001,P-V04-W003,57.17911433,114.3582287,0.008149371865,0.009239010337,C/S
C014,2021-11-02,P-V04,P-V04-W003,P-V04-W004,160.5368645,92.35727176,1.483343649,0.01151028957,C/S
C014,2021-11-02,P-V04,P-V04-W004,P-V04-W006,242.3854948,71.33998874,-1.366791827,0.01478130957,C/S
C014,2021-11-02,P-V04,P-V04-W006,P-V04-W007,314.3309263,72.55087429,1.295939756,0.01430298295,C/S
C014,2021-11-02,P-V04,P-V04-W007,P-V04-REF-B,525.6063634,350,-0.9371797352,0.002691678722,C/S
C014,2021-11-02,P-V05,P-V05-REF-A,P-V05-W001,-175,350,3.600613662,0.002635539201,C/S
