run_id,campaign_id,date,profile_id,run_attempt,edge_index,station_id,station_index_within_edge,stations_in_edge,from_point_id,to_point_id,backsight_reading_m,foresight_reading_m,delta_h_observed_m,backsight_length_m,foresight_length_m,sight_imbalance_m,standard_uncertainty_delta_h_mm,run_qc_status,provenance
LR-00188,C020,2023-05-16,P-H05,1,4,LS-0003635,4,6,P-H05-W003,P-H05-W006,1.263806279,1.120677417,0.1431288624,47.11153248,43.8674794,3.24405308,0.3210793956,accepted,S
LR-00188,C020,2023-05-16,P-H05,1,4,LS-0003636,5,6,P-H05-W003,P-H05-W006,1.612364368,1.469418554,0.1429458138,50.60836873,46.00046755,4.607901173,0.3210793956,accepted,S
LR-00188,C020,2023-05-16,P-H05,1,4,LS-0003637,6,6,P-H05-W003,P-H05-W006,1.307570234,1.163842405,0.1437278285,27.73222953,27.78365815,-0.05142862797,0.3210793956,accepted,S
LR-00188,C020,2023-05-16,P-H05,1,5,LS-0003638,1,2,P-H05-W006,P-H05-W007,1.779963097,1.409865078,0.3700980186,41.54497178,41.93481565,-0.3898438759,0.3068118463,accepted,S
LR-00188,C020,2023-05-16,P-H05,1,5,LS-0003639,2,2,P-H05-W006,P-H05-W007,1.605210942,1.234940788,0.3702701544,38.67529896,35.81318094,2.862118013,0.3068118463,accepted,S
LR-00188,C020,2023-05-16,P-H05,1,6,LS-0003640,1,5,P-H05-W007,P-H05-REF-B,1.63296596,1.377203487,0.255762473,33.66053835,33.18276219,0.4777761582,0.318,accepted,S
LR-00188,C020,2023-05-16,P-H05,1,6,LS-0003641,2,5,P-H05-W007,P-H05-REF-B,1.199341742,0.943787661,0.2555540809,26.09115403,25.52733727,0.5638167563,0.318,accepted,S
LR-00188,C020,2023-05-16,P-H05,1,6,LS-0003642,3,5,P-H05-W007,P-H05-REF-B,1.845733205,1.590316804,0.2554164009,34.06083553,36.49484077,-2.434005241,0.318,accepted,S
LR-00188,C020,2023-05-16,P-H05,1,6,LS-0003643,4,5,P-H05-W007,P-H05-REF-B,1.513371729,1.258084637,0.2552870913,36.62962583,39.33751759,-2.707891756,0.318,accepted,S
LR-00188,C020,2023-05-16,P-H05,1,6,LS-0003644,5,5,P-H05-W007,P-H05-REF-B,1.249325524,0.9937707931,0.2555547311,25.66623934,21.47336739,4.192871957,0.318,accepted,S
LR-00189,C020,2023-05-16,P-H06,1,1,LS-0003645,1,5,P-H06-REF-A,P-H06-W001,1.589834771,1.166361623,0.4234731485,37.89483011,38.333266,-0.4384358997,0.318,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,1,LS-0003646,2,5,P-H06-REF-A,P-H06-W001,1.395216019,0.9723347834,0.4228812358,36.33914959,32.73641705,3.602732538,0.318,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,1,LS-0003647,3,5,P-H06-REF-A,P-H06-W001,1.785279923,1.362246849,0.423033074,26.99683651,27.99145606,-0.9946195522,0.318,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,1,LS-0003648,4,5,P-H06-REF-A,P-H06-W001,1.453417549,1.030471336,0.422946213,44.02215119,44.11515361,-0.09300242366,0.318,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,1,LS-0003649,5,5,P-H06-REF-A,P-H06-W001,1.613364791,1.189659621,0.4237051693,20.76373389,21.16831385,-0.4045799603,0.318,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,2,LS-0003650,1,2,P-H06-W001,P-H06-W002,1.59108685,1.022470296,0.5686165536,38.43208529,38.94204272,-0.5099574227,0.3200778434,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,2,LS-0003651,2,2,P-H06-W001,P-H06-W002,1.240911193,0.6729269255,0.5679842678,45.07681729,44.70851251,0.3683047759,0.3200778434,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,3,LS-0003652,1,2,P-H06-W002,P-H06-W003,1.653943733,1.310348491,0.3435952417,34.67575255,34.81115744,-0.1354048855,0.3081094957,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,3,LS-0003653,2,2,P-H06-W002,P-H06-W003,1.473093265,1.12915671,0.3439365543,19.34386574,21.39989626,-2.056030524,0.3081094957,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,4,LS-0003654,1,2,P-H06-W003,P-H06-W004,1.46924199,1.145982709,0.3232592815,26.04467153,24.27204395,1.772627585,0.2888809489,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,4,LS-0003655,2,2,P-H06-W003,P-H06-W004,1.306992257,0.9838742509,0.3231180057,41.61328749,41.19911187,0.4141756218,0.2888809489,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,5,LS-0003656,1,4,P-H06-W004,P-H06-W006,1.527753062,1.061845956,0.4659071061,30.06374489,31.45992953,-1.396184642,0.3235438736,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,5,LS-0003657,2,4,P-H06-W004,P-H06-W006,1.222661636,0.7571554382,0.4655061982,38.78811176,39.54056265,-0.7524508937,0.3235438736,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,5,LS-0003658,3,4,P-H06-W004,P-H06-W006,1.483245012,1.01705107,0.4661939414,45.6380661,44.31682981,1.321236293,0.3235438736,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,5,LS-0003659,4,4,P-H06-W004,P-H06-W006,1.656922868,1.191786446,0.4651364213,48.67230829,47.10349889,1.568809403,0.3235438736,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,6,LS-0003660,1,1,P-H06-W006,P-H06-W007,1.5224972,0.7712646374,0.7512325624,26.19406558,24.67644765,1.517617933,0.3314966237,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,7,LS-0003661,1,5,P-H06-W007,P-H06-REF-B,1.791115634,1.390036141,0.4010794932,43.46012745,42.43632626,1.02380119,0.318,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,7,LS-0003662,2,5,P-H06-W007,P-H06-REF-B,1.246686038,0.845462711,0.401223327,41.85246783,40.78773613,1.064731702,0.318,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,7,LS-0003663,3,5,P-H06-W007,P-H06-REF-B,1.530972807,1.129883033,0.4010897744,49.59273492,48.18941867,1.403316252,0.318,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,7,LS-0003664,4,5,P-H06-W007,P-H06-REF-B,1.218781052,0.8177813194,0.4009997327,36.28828238,37.1675767,-0.8792943172,0.318,rejected_repeat_required,S
LR-00189,C020,2023-05-16,P-H06,1,7,LS-0003665,5,5,P-H06-W007,P-H06-REF-B,1.718467126,1.316950801,0.4015163243,38.80658746,37.41156654,1.395020921,0.318,rejected_repeat_required,S
LR-00190,C020,2023-05-16,P-H06,2,1,LS-0003666,1,5,P-H06-REF-A,P-H06-W001,1.678946802,1.25551431,0.4234324918,49.95643646,47.88955743,2.066879027,0.318,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,1,LS-0003667,2,5,P-H06-REF-A,P-H06-W001,1.486453763,1.063212337,0.4232414252,42.22068099,44.44670899,-2.226027996,0.318,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,1,LS-0003668,3,5,P-H06-REF-A,P-H06-W001,1.6545473,1.230339349,0.4242079512,46.46249298,46.15948393,0.3030090419,0.318,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,1,LS-0003669,4,5,P-H06-REF-A,P-H06-W001,1.773743272,1.350682888,0.423060384,25.44766936,29.54244515,-4.094775789,0.318,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,1,LS-0003670,5,5,P-H06-REF-A,P-H06-W001,1.532790521,1.110088405,0.422702116,46.96114043,50.79558506,-3.834444631,0.318,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,2,LS-0003671,1,2,P-H06-W001,P-H06-W002,1.820914021,1.252838696,0.5680753253,37.3392716,36.3791953,0.9600763022,0.3200778434,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,2,LS-0003672,2,2,P-H06-W001,P-H06-W002,1.50048958,0.9320706916,0.5684188881,40.89050122,38.52859023,2.361910985,0.3200778434,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,3,LS-0003673,1,2,P-H06-W002,P-H06-W003,1.167543527,0.8238851515,0.3436583756,40.15071998,42.62603759,-2.475317617,0.3081094957,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,3,LS-0003674,2,2,P-H06-W002,P-H06-W003,1.417247697,1.073251683,0.343996014,19.96965659,20.40118769,-0.4315311044,0.3081094957,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,4,LS-0003675,1,2,P-H06-W003,P-H06-W004,1.298281944,0.9750099143,0.32327203,30.39640482,28.48388061,1.912524213,0.2888809489,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,4,LS-0003676,2,2,P-H06-W003,P-H06-W004,1.845719868,1.522088456,0.3236314122,32.30468707,36.04672425,-3.742037181,0.2888809489,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,5,LS-0003677,1,4,P-H06-W004,P-H06-W006,1.44674715,0.9811447808,0.4656023689,39.15672483,41.82168595,-2.66496112,0.3235438736,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,5,LS-0003678,2,4,P-H06-W004,P-H06-W006,1.241966768,0.7767144627,0.4652523053,25.94965438,30.00881641,-4.059162032,0.3235438736,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,5,LS-0003679,3,4,P-H06-W004,P-H06-W006,1.512967169,1.047506727,0.4654604423,34.80208509,33.56006537,1.24201973,0.3235438736,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,5,LS-0003680,4,4,P-H06-W004,P-H06-W006,1.390785007,0.9252473233,0.465537684,38.04117207,38.71208809,-0.6709160196,0.3235438736,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,6,LS-0003681,1,1,P-H06-W006,P-H06-W007,1.284615026,0.5333147819,0.7513002439,38.98596981,38.98524301,0.0007268030954,0.3314966237,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,7,LS-0003682,1,5,P-H06-W007,P-H06-REF-B,1.389626599,0.9882951438,0.4013314548,36.56627718,35.55859973,1.00767744,0.318,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,7,LS-0003683,2,5,P-H06-W007,P-H06-REF-B,1.248443799,0.8477274378,0.4007163607,22.44756844,24.40060216,-1.953033719,0.318,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,7,LS-0003684,3,5,P-H06-W007,P-H06-REF-B,1.798199144,1.396642476,0.4015566674,45.83715431,45.43496416,0.4021901506,0.318,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,7,LS-0003685,4,5,P-H06-W007,P-H06-REF-B,1.154603775,0.7536928344,0.4009109409,25.93985894,26.24571565,-0.305856718,0.318,accepted,S
LR-00190,C020,2023-05-16,P-H06,2,7,LS-0003686,5,5,P-H06-W007,P-H06-REF-B,1.446230846,1.044016798,0.4022140483,22.10153041,26.94615887,-4.84462846,0.318,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,1,LS-0003687,1,5,P-H07-REF-A,P-H07-W001,1.522183157,1.390570608,0.1316125491,36.34657873,37.05254557,-0.7059668377,0.318,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,1,LS-0003688,2,5,P-H07-REF-A,P-H07-W001,1.533196541,1.401213426,0.1319831151,31.44029101,31.01517828,0.4251127276,0.318,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,1,LS-0003689,3,5,P-H07-REF-A,P-H07-W001,1.735811408,1.604453521,0.1313578866,23.0680853,24.61171886,-1.543633563,0.318,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,1,LS-0003690,4,5,P-H07-REF-A,P-H07-W001,1.757944944,1.626259869,0.1316850749,39.5551132,42.19957087,-2.644457665,0.318,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,1,LS-0003691,5,5,P-H07-REF-A,P-H07-W001,1.765129732,1.633769356,0.1313603762,28.3532758,29.19493642,-0.84166062,0.318,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,2,LS-0003692,1,1,P-H07-W001,P-H07-W002,1.789447169,1.727205566,0.06224160289,40.57437347,38.78166736,1.792706111,0.3245304565,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,3,LS-0003693,1,2,P-H07-W002,P-H07-W003,1.591660815,1.447081014,0.1445798006,27.36404196,32.45383507,-5.089793108,0.2976651904,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,3,LS-0003694,2,2,P-H07-W002,P-H07-W003,1.688401251,1.543799938,0.1446013127,39.47148856,38.61901285,0.8524757122,0.2976651904,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,4,LS-0003695,1,1,P-H07-W003,P-H07-W004,1.152518756,1.13415095,0.01836780521,34.66112978,35.91450416,-1.253374378,0.2872428027,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,5,LS-0003696,1,2,P-H07-W004,P-H07-W005,1.505387557,1.278572119,0.226815438,40.58616394,41.00703186,-0.4208679123,0.282663822,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,5,LS-0003697,2,2,P-H07-W004,P-H07-W005,1.453839931,1.226841615,0.2269983155,41.49057865,41.48483067,0.00574798371,0.282663822,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,6,LS-0003698,1,2,P-H07-W005,P-H07-W006,1.264123882,1.234727452,0.02939643005,40.86241509,40.63586212,0.2265529741,0.2784089148,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,6,LS-0003699,2,2,P-H07-W005,P-H07-W006,1.575840241,1.546182019,0.0296582222,38.98863628,38.41951063,0.5691256514,0.2784089148,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,7,LS-0003700,1,1,P-H07-W006,P-H07-W007,1.626172916,1.471051716,0.1551212004,21.10614443,20.2629925,0.843151927,0.3213685419,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,8,LS-0003701,1,5,P-H07-W007,P-H07-REF-B,1.573731283,1.473575779,0.1001555049,31.19937698,32.31545347,-1.116076486,0.318,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,8,LS-0003702,2,5,P-H07-W007,P-H07-REF-B,1.305975231,1.206022807,0.09995242363,35.97642391,38.62605755,-2.649633638,0.318,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,8,LS-0003703,3,5,P-H07-W007,P-H07-REF-B,1.269510275,1.168636598,0.1008736761,37.77560641,36.36533624,1.410270171,0.318,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,8,LS-0003704,4,5,P-H07-W007,P-H07-REF-B,1.227682532,1.127623604,0.1000589284,42.53071833,42.05964948,0.471068848,0.318,accepted,S
LR-00191,C020,2023-05-16,P-H07,1,8,LS-0003705,5,5,P-H07-W007,P-H07-REF-B,1.751655714,1.651113976,0.1005417376,23.10776029,24.94204577,-1.834285484,0.318,accepted,S
LR-00192,C020,2023-05-16,P-V01,1,1,LS-0003706,1,6,P-V01-REF-A,P-V01-W002,1.375306397,1.258685159,0.1166212375,29.62039424,31.10631034,-1.485916101,0.3260387203,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,1,LS-0003707,2,6,P-V01-REF-A,P-V01-W002,1.452005128,1.33534347,0.1166616572,24.11874003,25.85646196,-1.737721931,0.3260387203,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,1,LS-0003708,3,6,P-V01-REF-A,P-V01-W002,1.670372193,1.55353161,0.1168405828,38.18432969,37.26843225,0.9158974391,0.3260387203,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,1,LS-0003709,4,6,P-V01-REF-A,P-V01-W002,1.593926824,1.476214904,0.11771192,26.81865427,30.25416769,-3.435513414,0.3260387203,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,1,LS-0003710,5,6,P-V01-REF-A,P-V01-W002,1.381710797,1.264524093,0.117186704,28.24991489,29.45511915,-1.205204262,0.3260387203,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,1,LS-0003711,6,6,P-V01-REF-A,P-V01-W002,1.642011153,1.524997339,0.1170138141,35.92461346,33.25230009,2.672313366,0.3260387203,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,2,LS-0003712,1,2,P-V01-W002,P-V01-W003,1.648966852,1.523956631,0.1250102213,37.59518343,34.99189366,2.60328977,0.3021050982,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,2,LS-0003713,2,2,P-V01-W002,P-V01-W003,1.741786536,1.628924804,0.1128617322,36.38941895,35.18646364,1.20295531,0.3021050982,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,3,LS-0003714,1,1,P-V01-W003,P-V01-W004,1.189420044,1.113516322,0.07590372181,39.22563811,37.84052961,1.385108494,0.3030797928,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,4,LS-0003715,1,2,P-V01-W004,P-V01-W005,1.250449256,1.462458296,-0.2120090402,21.88991381,19.07985891,2.810054895,0.3139448679,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,4,LS-0003716,2,2,P-V01-W004,P-V01-W005,1.625434169,1.837301727,-0.2118675578,47.60386856,49.43627237,-1.832403807,0.3139448679,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,5,LS-0003717,1,2,P-V01-W005,P-V01-W006,1.370881152,1.047349694,0.3235314583,22.67490864,21.43134971,1.243558927,0.2842267509,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,5,LS-0003718,2,2,P-V01-W005,P-V01-W006,1.476242252,1.152642941,0.3235993104,47.02221856,46.69300606,0.3292125001,0.2842267509,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,6,LS-0003719,1,2,P-V01-W006,P-V01-W007,1.299317869,1.202021572,0.0972962962,47.49002044,47.95109311,-0.4610726665,0.2882315682,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,6,LS-0003720,2,2,P-V01-W006,P-V01-W007,1.416577555,1.31894809,0.0976294649,28.02900893,26.8894702,1.139538728,0.2882315682,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,7,LS-0003721,1,5,P-V01-W007,P-V01-REF-B,1.618727993,1.38598655,0.2327414428,43.71477968,43.31694377,0.3978359093,0.318,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,7,LS-0003722,2,5,P-V01-W007,P-V01-REF-B,1.352004207,1.119867317,0.2321368898,37.8136062,36.88603437,0.9275718289,0.318,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,7,LS-0003723,3,5,P-V01-W007,P-V01-REF-B,1.767936314,1.535013903,0.2329224112,46.16635745,44.65360809,1.512749361,0.318,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,7,LS-0003724,4,5,P-V01-W007,P-V01-REF-B,1.494635929,1.262483654,0.2321522744,37.32206076,36.42750659,0.8945541642,0.318,rejected_repeat_required,S
LR-00192,C020,2023-05-16,P-V01,1,7,LS-0003725,5,5,P-V01-W007,P-V01-REF-B,1.719731019,1.487975783,0.2317552359,19.86907723,23.22343385,-3.354356621,0.318,rejected_repeat_required,S
LR-00193,C020,2023-05-16,P-V01,2,1,LS-0003726,1,6,P-V01-REF-A,P-V01-W002,1.685709988,1.568663684,0.1170463043,36.82507499,35.88119778,0.9438772064,0.3260387203,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,1,LS-0003727,2,6,P-V01-REF-A,P-V01-W002,1.733224197,1.616304474,0.1169197229,25.13499777,27.62315947,-2.488161698,0.3260387203,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,1,LS-0003728,3,6,P-V01-REF-A,P-V01-W002,1.300607721,1.18398193,0.1166257908,28.04100567,28.05370416,-0.01269849606,0.3260387203,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,1,LS-0003729,4,6,P-V01-REF-A,P-V01-W002,1.678732266,1.561925695,0.1168065712,23.29516517,24.38018089,-1.085015723,0.3260387203,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,1,LS-0003730,5,6,P-V01-REF-A,P-V01-W002,1.603393999,1.486494368,0.1168996305,32.00881806,32.56033344,-0.55151538,0.3260387203,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,1,LS-0003731,6,6,P-V01-REF-A,P-V01-W002,1.4134059,1.296162838,0.1172430617,42.83960107,47.32879853,-4.48919746,0.3260387203,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,2,LS-0003732,1,2,P-V01-W002,P-V01-W003,1.434084646,1.308963676,0.1251209701,24.95052803,27.50218094,-2.55165291,0.3021050982,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,2,LS-0003733,2,2,P-V01-W002,P-V01-W003,1.744594774,1.619619409,0.1249753647,32.21783985,35.01526013,-2.797420275,0.3021050982,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,3,LS-0003734,1,1,P-V01-W003,P-V01-W004,1.485924806,1.409911644,0.07601316211,45.31080957,42.98343516,2.32737441,0.3030797928,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,4,LS-0003735,1,2,P-V01-W004,P-V01-W005,1.586344202,1.798127142,-0.21178294,21.99678131,21.98200115,0.01478016391,0.3139448679,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,4,LS-0003736,2,2,P-V01-W004,P-V01-W005,1.649170455,1.86154232,-0.2123718651,42.37786075,40.38403918,1.993821567,0.3139448679,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,5,LS-0003737,1,2,P-V01-W005,P-V01-W006,1.389130633,1.065471438,0.3236591951,34.72889043,34.8677489,-0.1388584706,0.2842267509,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,5,LS-0003738,2,2,P-V01-W005,P-V01-W006,1.31556312,0.9918350664,0.323728054,44.12838535,42.55659774,1.571787613,0.2842267509,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,6,LS-0003739,1,2,P-V01-W006,P-V01-W007,1.472921061,1.37535041,0.09757065094,48.2759183,47.42914602,0.846772278,0.2882315682,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,6,LS-0003740,2,2,P-V01-W006,P-V01-W007,1.641753286,1.544012302,0.09774098385,31.40351612,30.61663281,0.7868833062,0.2882315682,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,7,LS-0003741,1,5,P-V01-W007,P-V01-REF-B,1.633994024,1.401038697,0.2329553263,35.17237709,35.92199791,-0.7496208158,0.318,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,7,LS-0003742,2,5,P-V01-W007,P-V01-REF-B,1.259074016,1.025923943,0.2331500726,44.50798773,46.08269945,-1.574711722,0.318,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,7,LS-0003743,3,5,P-V01-W007,P-V01-REF-B,1.374283046,1.141633895,0.2326491502,36.66130134,37.73706889,-1.075767549,0.318,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,7,LS-0003744,4,5,P-V01-W007,P-V01-REF-B,1.243172174,1.010464157,0.232708017,35.51724891,40.68534579,-5.168096884,0.318,accepted,S
LR-00193,C020,2023-05-16,P-V01,2,7,LS-0003745,5,5,P-V01-W007,P-V01-REF-B,1.80225821,1.569882421,0.2323757889,48.13348433,47.70043748,0.4330468452,0.318,accepted,S
LR-00194,C020,2023-05-16,P-V02,1,1,LS-0003746,1,5,P-V02-REF-A,P-V02-W001,1.191878457,1.124098124,0.06778033274,47.60284938,45.56823481,2.034614568,0.318,accepted,S
LR-00194,C020,2023-05-16,P-V02,1,1,LS-0003747,2,5,P-V02-REF-A,P-V02-W001,1.817853049,1.749979647,0.06787340223,22.67743521,22.5368591,0.1405761081,0.318,accepted,S
LR-00194,C020,2023-05-16,P-V02,1,1,LS-0003748,3,5,P-V02-REF-A,P-V02-W001,1.182629799,1.114231851,0.06839794785,49.77346807,45.95634504,3.817123036,0.318,accepted,S
LR-00194,C020,2023-05-16,P-V02,1,1,LS-0003749,4,5,P-V02-REF-A,P-V02-W001,1.695980286,1.627520817,0.06845946845,36.58656862,34.96324041,1.623328206,0.318,accepted,S
LR-00194,C020,2023-05-16,P-V02,1,1,LS-0003750,5,5,P-V02-REF-A,P-V02-W001,1.354966305,1.287068013,0.06789829117,29.73613532,30.03376556,-0.2976302418,0.318,accepted,S
LR-00194,C020,2023-05-16,P-V02,1,2,LS-0003751,1,1,P-V02-W001,P-V02-W002,1.157033317,1.004296713,0.1527366033,43.23697641,41.50892056,1.728055855,0.3184327074,accepted,S
LR-00194,C020,2023-05-16,P-V02,1,3,LS-0003752,1,2,P-V02-W002,P-V02-W003,1.405717301,1.173597621,0.2321196797,49.9285099,49.6267224,0.3017874958,0.2770756863,accepted,S
LR-00194,C020,2023-05-16,P-V02,1,3,LS-0003753,2,2,P-V02-W002,P-V02-W003,1.770619079,1.538741619,0.23187746,29.52349639,27.41120725,2.112289141,0.2770756863,accepted,S
LR-00194,C020,2023-05-16,P-V02,1,4,LS-0003754,1,1,P-V02-W003,P-V02-W004,1.584016312,1.530487752,0.05352855943,30.19496407,28.2674398,1.927524269,0.2909930958,accepted,S
LR-00194,C020,2023-05-16,P-V02,1,5,LS-0003755,1,1,P-V02-W004,P-V02-W005,1.457977553,1.611124596,-0.153147043,24.05429486,23.58842119,0.4658736706,0.2897747955,accepted,S
LR-00194,C020,2023-05-16,P-V02,1,6,LS-0003756,1,2,P-V02-W005,P-V02-W006,1.743693285,1.666308789,0.07738449656,30.75736114,31.19981117,-0.4424500313,0.2780444145,accepted,S
LR-00194,C020,2023-05-16,P-V02,1,6,LS-0003757,2,2,P-V02-W005,P-V02-W006,1.582795807,1.504902818,0.07789298853,21.12482445,21.11299787,0.0118265806,0.2780444145,accepted,S
LR-00194,C020,2023-05-16,P-V02,1,7,LS-0003758,1,1,P-V02-W006,P-V02-W007,1.587028379,1.212539751,0.3744886283,31.11993403,31.29338126,-0.1734472295,0.3285397652,accepted,S
LR-00195,C020,2023-05-16,P-V03,1,1,LS-0003759,1,5,P-V03-REF-A,P-V03-W001,1.500648211,1.464279908,0.03636830256,39.76727025,36.34177029,3.425499957,0.318,accepted,S
LR-00195,C020,2023-05-16,P-V03,1,1,LS-0003760,2,5,P-V03-REF-A,P-V03-W001,1.710881099,1.674544447,0.03633665255,31.93023562,33.33263722,-1.402401607,0.318,accepted,S
LR-00195,C020,2023-05-16,P-V03,1,1,LS-0003761,3,5,P-V03-REF-A,P-V03-W001,1.594926731,1.558388012,0.03653871858,40.42339129,42.99827073,-2.574879441,0.318,accepted,S
LR-00195,C020,2023-05-16,P-V03,1,1,LS-0003762,4,5,P-V03-REF-A,P-V03-W001,1.319997386,1.283567766,0.03642962002,34.27407015,33.39863797,0.8754321777,0.318,accepted,S
LR-00195,C020,2023-05-16,P-V03,1,1,LS-0003763,5,5,P-V03-REF-A,P-V03-W001,1.220111551,1.184049299,0.03606225276,46.49769663,46.337428,0.1602686304,0.318,accepted,S
LR-00195,C020,2023-05-16,P-V03,1,2,LS-0003764,1,1,P-V03-W001,P-V03-W002,1.649995694,1.549475563,0.1005201307,48.30861702,47.71146312,0.5971539073,0.3082862008,accepted,S
LR-00195,C020,2023-05-16,P-V03,1,3,LS-0003765,1,1,P-V03-W002,P-V03-W003,1.3795581,2.125908412,-0.7463503118,27.84157754,27.78434731,0.05723022694,0.3023968819,accepted,S
LR-00195,C020,2023-05-16,P-V03,1,4,LS-0003766,1,1,P-V03-W003,P-V03-W004,1.418835929,1.613872458,-0.1950365294,31.04981931,32.00209907,-0.9522797578,0.2808120456,accepted,S
