campaign_id,date,profile_id,left_point_id,right_point_id,base_length_m,observed_length_m,horizontal_strain,horizontal_strain_microstrain,provenance
C010,2020-10-20,P-V03,P-V03-W007,P-V03-REF-B,350,349.9995011,-1.425481294e-06,-1.425481294,C/S
C010,2020-10-20,P-V04,P-V04-REF-A,P-V04-W001,350,349.9997257,-7.835985382e-07,-0.7835985382,C/S
C010,2020-10-20,P-V04,P-V04-W001,P-V04-W002,41.59435355,41.5946506,7.141661922e-06,7.141661922,C/S
C010,2020-10-20,P-V04,P-V04-W002,P-V04-W003,72.7638751,72.76436268,6.700811365e-06,6.700811365,C/S
C010,2020-10-20,P-V04,P-V04-W003,P-V04-W004,92.35727176,92.35588521,-1.501293001e-05,-15.01293001,C/S
C010,2020-10-20,P-V04,P-V04-W004,P-V04-W006,71.33998874,71.34001194,3.250831559e-07,0.3250831559,C/S
C010,2020-10-20,P-V04,P-V04-W006,P-V04-W007,72.55087429,72.55136792,6.80398599e-06,6.80398599,C/S
C010,2020-10-20,P-V04,P-V04-W007,P-V04-REF-B,350,350.0005847,1.670466847e-06,1.670466847,C/S
C010,2020-10-20,P-V05,P-V05-REF-A,P-V05-W002,446.7557354,446.7563999,1.487435047e-06,1.487435047,C/S
C010,2020-10-20,P-V05,P-V05-W002,P-V05-W003,17.86109619,17.86035642,-4.141782512e-05,-41.41782512,C/S
C010,2020-10-20,P-V05,P-V05-W003,P-V05-W004,64.87229558,64.87264089,5.32295503e-06,5.32295503,C/S
C010,2020-10-20,P-V05,P-V05-W004,P-V05-W005,72.37746966,72.37531386,-2.978557456e-05,-29.78557456,C/S
C010,2020-10-20,P-V05,P-V05-W005,P-V05-W006,31.4828166,31.48077466,-6.485892642e-05,-64.85892642,C/S
C010,2020-10-20,P-V05,P-V05-W006,P-V05-W007,70.51623896,70.51365539,-3.663796089e-05,-36.63796089,C/S
C010,2020-10-20,P-V05,P-V05-W007,P-V05-REF-B,350,350.0070635,2.018130984e-05,20.18130984,C/S
C010,2020-10-20,P-V06,P-V06-REF-A,P-V06-W001,350,349.9984181,-4.519803987e-06,-4.519803987,C/S
C010,2020-10-20,P-V06,P-V06-W001,P-V06-W002,97.75354747,97.75634279,2.859563575e-05,28.59563575,C/S
C010,2020-10-20,P-V06,P-V06-W002,P-V06-W003,42.4120785,42.41158923,-1.153610564e-05,-11.53610564,C/S
C010,2020-10-20,P-V06,P-V06-W003,P-V06-W004,143.007507,143.0057369,-1.237813902e-05,-12.37813902,C/S
C010,2020-10-20,P-V06,P-V06-W004,P-V06-W005,71.35586805,71.35790794,2.858764008e-05,28.58764008,C/S
C010,2020-10-20,P-V06,P-V06-W005,P-V06-W006,101.4186973,101.4173143,-1.363678021e-05,-13.63678021,C/S
C010,2020-10-20,P-V06,P-V06-W006,P-V06-W007,60.10637796,60.10555374,-1.371270424e-05,-13.71270424,C/S
C010,2020-10-20,P-V06,P-V06-W007,P-V06-REF-B,350,350.0012357,3.530533119e-06,3.530533119,C/S
C011,2021-01-26,P-H04,P-H04-REF-A,P-H04-W001,350,350.0038803,1.108645476e-05,11.08645476,C/S
C011,2021-01-26,P-H04,P-H04-W001,P-H04-W002,78.93254848,78.94046066,0.000100239687,100.239687,C/S
C011,2021-01-26,P-H04,P-H04-W002,P-H04-W003,120.2141177,120.2179438,3.182703538e-05,31.82703538,C/S
C011,2021-01-26,P-H04,P-H04-W003,P-H04-W004,120.9183954,120.9008339,-0.0001452348438,-145.2348438,C/S
C011,2021-01-26,P-H04,P-H04-W004,P-H04-W005,78.63699357,78.63673133,-3.33491142e-06,-3.33491142,C/S
C011,2021-01-26,P-H04,P-H04-W005,P-H04-W006,108.1931318,108.1959828,2.635128266e-05,26.35128266,C/S
C011,2021-01-26,P-H04,P-H04-W006,P-H04-W007,92.57508238,92.57062709,-4.812619436e-05,-48.12619436,C/S
C011,2021-01-26,P-H04,P-H04-W007,P-H04-REF-B,350,350.003192,9.119904258e-06,9.119904258,C/S
C011,2021-01-26,P-V02,P-V02-REF-A,P-V02-W001,350,349.9979721,-5.793919688e-06,-5.793919688,C/S
C011,2021-01-26,P-V02,P-V02-W001,P-V02-W002,70.30907674,70.3101496,1.525906481e-05,15.25906481,C/S
C011,2021-01-26,P-V02,P-V02-W002,P-V02-W003,81.53669476,81.53777327,1.322726811e-05,13.22726811,C/S
C011,2021-01-26,P-V02,P-V02-W003,P-V02-W004,50.70935413,50.70825314,-2.171176055e-05,-21.71176055,C/S
C011,2021-01-26,P-V02,P-V02-W004,P-V02-W005,49.83913967,49.83788846,-2.51050419e-05,-25.1050419,C/S
C011,2021-01-26,P-V02,P-V02-W005,P-V02-W006,82.92059208,82.92395167,4.051582112e-05,40.51582112,C/S
C011,2021-01-26,P-V02,P-V02-W006,P-V02-W007,77.52840368,77.52436031,-5.215341609e-05,-52.15341609,C/S
C011,2021-01-26,P-V02,P-V02-W007,P-V02-REF-B,350,350.0016598,4.742183098e-06,4.742183098,C/S
C012,2021-05-18,P-D01,P-D01-REF-A,P-D01-W001,350,350.0044086,1.259600641e-05,12.59600641,C/S
C012,2021-05-18,P-D01,P-D01-W001,P-D01-W002,76.75345009,76.7603179,8.947876547e-05,89.47876547,C/S
C012,2021-05-18,P-D01,P-D01-W002,P-D01-W003,63.03923029,63.03670835,-4.000589158e-05,-40.00589158,C/S
C012,2021-05-18,P-D01,P-D01-W003,P-D01-W004,99.23780835,99.22059768,-0.0001734285578,-173.4285578,C/S
C012,2021-05-18,P-D01,P-D01-W004,P-D01-W005,71.5918648,71.59429655,3.396696126e-05,33.96696126,C/S
C012,2021-05-18,P-D01,P-D01-W005,P-D01-W006,91.91134609,91.91105947,-3.118452838e-06,-3.118452838,C/S
C012,2021-05-18,P-D01,P-D01-W006,P-D01-W007,80.76096539,80.7638834,3.613151669e-05,36.13151669,C/S
C012,2021-05-18,P-D01,P-D01-W007,P-D01-REF-B,350,350.0037357,1.067344047e-05,10.67344047,C/S
C012,2021-05-18,P-H01,P-H01-REF-A,P-H01-W001,350,349.9968098,-9.114792994e-06,-9.114792994,C/S
C012,2021-05-18,P-H01,P-H01-W001,P-H01-W002,147.8582304,147.8588399,4.12168382e-06,4.12168382,C/S
C012,2021-05-18,P-H01,P-H01-W002,P-H01-W003,185.0525074,185.0588726,3.439684839e-05,34.39684839,C/S
C012,2021-05-18,P-H01,P-H01-W003,P-H01-W004,125.0375342,125.0325363,-3.997124809e-05,-39.97124809,C/S
C012,2021-05-18,P-H01,P-H01-W004,P-H01-W005,165.8364117,165.828056,-5.038543275e-05,-50.38543275,C/S
C012,2021-05-18,P-H01,P-H01-W005,P-H01-W006,159.5786591,159.5799706,8.217960731e-06,8.217960731,C/S
C012,2021-05-18,P-H01,P-H01-W006,P-H01-W007,171.323898,171.3240932,1.139024644e-06,1.139024644,C/S
C012,2021-05-18,P-H01,P-H01-W007,P-H01-REF-B,350,350.0042346,1.209896918e-05,12.09896918,C/S
C012,2021-05-18,P-H02,P-H02-REF-A,P-H02-W001,350,350.0054425,1.554997979e-05,15.54997979,C/S
C012,2021-05-18,P-H02,P-H02-W001,P-H02-W002,95.79562529,95.79959064,4.139394914e-05,41.39394914,C/S
C012,2021-05-18,P-H02,P-H02-W002,P-H02-W003,80.5458496,80.54104715,-5.96238319e-05,-59.6238319,C/S
C012,2021-05-18,P-H02,P-H02-W003,P-H02-W004,74.48342325,74.47659763,-9.163936914e-05,-91.63936914,C/S
C012,2021-05-18,P-H02,P-H02-W004,P-H02-W005,117.046122,117.0482644,1.830310124e-05,18.30310124,C/S
C012,2021-05-18,P-H02,P-H02-W005,P-H02-W006,61.70032766,61.69718228,-5.097834814e-05,-50.97834814,C/S
C012,2021-05-18,P-H02,P-H02-W006,P-H02-W007,104.691167,104.6908159,-3.353331112e-06,-3.353331112,C/S
C012,2021-05-18,P-H02,P-H02-W007,P-H02-REF-B,350,350.0057958,1.655934527e-05,16.55934527,C/S
C012,2021-05-18,P-H03,P-H03-REF-A,P-H03-W001,350,350.006845,1.955702404e-05,19.55702404,C/S
C012,2021-05-18,P-H03,P-H03-W001,P-H03-W002,87.45483081,87.45932842,5.142784551e-05,51.42784551,C/S
C012,2021-05-18,P-H03,P-H03-W002,P-H03-W003,36.88843745,36.88635881,-5.634937361e-05,-56.34937361,C/S
C012,2021-05-18,P-H03,P-H03-W003,P-H03-W004,75.68430714,75.6867953,3.287541223e-05,32.87541223,C/S
C012,2021-05-18,P-H03,P-H03-W004,P-H03-W005,108.3786153,108.3593467,-0.000177789358,-177.789358,C/S
C012,2021-05-18,P-H03,P-H03-W005,P-H03-W006,12.87662101,12.87658159,-3.061473627e-06,-3.061473627,C/S
C012,2021-05-18,P-H03,P-H03-W006,P-H03-W007,111.6679384,111.6637576,-3.744003565e-05,-37.44003565,C/S
C012,2021-05-18,P-H03,P-H03-W007,P-H03-REF-B,350,350.0124106,3.545883954e-05,35.45883954,C/S
C012,2021-05-18,P-H04,P-H04-REF-A,P-H04-W001,350,350.0012045,3.44142824e-06,3.44142824,C/S
C012,2021-05-18,P-H04,P-H04-W001,P-H04-W002,78.93254848,78.94102749,0.0001074209014,107.4209014,C/S
C012,2021-05-18,P-H04,P-H04-W002,P-H04-W003,120.2141177,120.2204047,5.229843572e-05,52.29843572,C/S
C012,2021-05-18,P-H04,P-H04-W003,P-H04-W004,120.9183954,120.8987965,-0.0001620840422,-162.0840422,C/S
C012,2021-05-18,P-H04,P-H04-W004,P-H04-W005,78.63699357,78.63630027,-8.816566817e-06,-8.816566817,C/S
C012,2021-05-18,P-H04,P-H04-W005,P-H04-W006,108.1931318,108.1932113,7.347552849e-07,0.7347552849,C/S
C012,2021-05-18,P-H04,P-H04-W006,P-H04-W007,92.57508238,92.57414041,-1.017514505e-05,-10.17514505,C/S
C012,2021-05-18,P-H04,P-H04-W007,P-H04-REF-B,350,350.0062619,1.789116692e-05,17.89116692,C/S
C012,2021-05-18,P-H05,P-H05-REF-A,P-H05-W001,350,350.0267907,7.654473935e-05,76.54473935,C/S
C012,2021-05-18,P-H05,P-H05-W001,P-H05-W002,137.3503853,137.3477679,-1.905681841e-05,-19.05681841,C/S
C012,2021-05-18,P-H05,P-H05-W002,P-H05-W003,110.5834499,110.5855142,1.866781627e-05,18.66781627,C/S
C012,2021-05-18,P-H05,P-H05-W003,P-H05-W004,168.4050445,168.3471322,-0.000343887245,-343.887245,C/S
C012,2021-05-18,P-H05,P-H05-W004,P-H05-W005,125.7533565,125.7614122,6.405996517e-05,64.05996517,C/S
C012,2021-05-18,P-H05,P-H05-W005,P-H05-W006,139.0390087,139.0364031,-1.874047868e-05,-18.74047868,C/S
C012,2021-05-18,P-H05,P-H05-W006,P-H05-W007,124.0169233,124.0287744,9.556018073e-05,95.56018073,C/S
C012,2021-05-18,P-H05,P-H05-W007,P-H05-REF-B,350,350.0156804,4.480109082e-05,44.80109082,C/S
C012,2021-05-18,P-H06,P-H06-REF-A,P-H06-W001,350,350.0064925,1.854994286e-05,18.54994286,C/S
C012,2021-05-18,P-H06,P-H06-W001,P-H06-W002,142.9683477,142.9645482,-2.657621262e-05,-26.57621262,C/S
C012,2021-05-18,P-H06,P-H06-W002,P-H06-W003,125.8707081,125.8748831,3.316929486e-05,33.16929486,C/S
C012,2021-05-18,P-H06,P-H06-W003,P-H06-W004,98.40135561,98.38730335,-0.0001428055486,-142.8055486,C/S
C012,2021-05-18,P-H06,P-H06-W004,P-H06-W005,112.4208658,112.4269149,5.380819451e-05,53.80819451,C/S
C012,2021-05-18,P-H06,P-H06-W005,P-H06-W006,183.4187731,183.4104319,-4.547634979e-05,-45.47634979,C/S
C012,2021-05-18,P-H06,P-H06-W006,P-H06-W007,79.64044551,79.64599148,6.963760403e-05,69.63760403,C/S
C012,2021-05-18,P-H06,P-H06-W007,P-H06-REF-B,350,350.0021189,6.054078069e-06,6.054078069,C/S
C012,2021-05-18,P-H07,P-H07-REF-A,P-H07-W001,350,350.0028714,8.203916561e-06,8.203916561,C/S
C012,2021-05-18,P-H07,P-H07-W001,P-H07-W002,74.66461176,74.66675778,2.874208358e-05,28.74208358,C/S
C012,2021-05-18,P-H07,P-H07-W002,P-H07-W003,110.950272,110.938887,-0.0001026131559,-102.6131559,C/S
C012,2021-05-18,P-H07,P-H07-W003,P-H07-W004,48.03057339,48.03116225,1.226008843e-05,12.26008843,C/S
C012,2021-05-18,P-H07,P-H07-W004,P-H07-W005,89.51974573,89.5233126,3.984450459e-05,39.84450459,C/S
C012,2021-05-18,P-H07,P-H07-W005,P-H07-W006,83.44130679,83.44154342,2.835799362e-06,2.835799362,C/S
C012,2021-05-18,P-H07,P-H07-W006,P-H07-W007,72.40610132,72.40714988,1.448166549e-05,14.48166549,C/S
C012,2021-05-18,P-H07,P-H07-W007,P-H07-REF-B,350,350.0013515,3.861322354e-06,3.861322354,C/S
C012,2021-05-18,P-V01,P-V01-REF-A,P-V01-W001,350,350.0003282,9.37803843e-07,0.937803843,C/S
C012,2021-05-18,P-V01,P-V01-W001,P-V01-W002,104.4516584,104.450361,-1.242144463e-05,-12.42144463,C/S
C012,2021-05-18,P-V01,P-V01-W002,P-V01-W003,117.2929975,117.2919125,-9.24989729e-06,-9.24989729,C/S
C012,2021-05-18,P-V01,P-V01-W003,P-V01-W004,59.34270916,59.34311502,6.839363863e-06,6.839363863,C/S
C012,2021-05-18,P-V01,P-V01-W004,P-V01-W005,134.2069541,134.2090929,1.593638386e-05,15.93638386,C/S
C012,2021-05-18,P-V01,P-V01-W005,P-V01-W006,91.75250131,91.74849817,-4.362967321e-05,-43.62967321,C/S
C012,2021-05-18,P-V01,P-V01-W006,P-V01-W007,97.4736689,97.47507308,1.440572118e-05,14.40572118,C/S
C012,2021-05-18,P-V01,P-V01-W007,P-V01-REF-B,350,350.0011915,3.404406304e-06,3.404406304,C/S
C012,2021-05-18,P-V02,P-V02-REF-A,P-V02-W001,350,350.0029183,8.337877369e-06,8.337877369,C/S
C012,2021-05-18,P-V02,P-V02-W001,P-V02-W003,151.8457715,151.842904,-1.888408166e-05,-18.88408166,C/S
C012,2021-05-18,P-V02,P-V02-W003,P-V02-W004,50.70935413,50.71265785,6.515011251e-05,65.15011251,C/S
C012,2021-05-18,P-V02,P-V02-W004,P-V02-W005,49.83913967,49.83741743,-3.455598595e-05,-34.55598595,C/S
C012,2021-05-18,P-V02,P-V02-W005,P-V02-W006,82.92059208,82.91870227,-2.279055825e-05,-22.79055825,C/S
C012,2021-05-18,P-V02,P-V02-W006,P-V02-W007,77.52840368,77.53056565,2.788613402e-05,27.88613402,C/S
C012,2021-05-18,P-V02,P-V02-W007,P-V02-REF-B,350,350.0003524,1.00674277e-06,1.00674277,C/S
C012,2021-05-18,P-V03,P-V03-REF-A,P-V03-W001,350,350.0010044,2.869684241e-06,2.869684241,C/S
C012,2021-05-18,P-V03,P-V03-W001,P-V03-W002,63.06157197,63.06119504,-5.97716635e-06,-5.97716635,C/S
C012,2021-05-18,P-V03,P-V03-W002,P-V03-W003,58.85491564,58.85287254,-3.471420627e-05,-34.71420627,C/S
C012,2021-05-18,P-V03,P-V03-W003,P-V03-W004,43.43717543,43.43577925,-3.214251984e-05,-32.14251984,C/S
C012,2021-05-18,P-V03,P-V03-W004,P-V03-W005,83.77403905,83.77351182,-6.293500225e-06,-6.293500225,C/S
C012,2021-05-18,P-V03,P-V03-W005,P-V03-W006,39.40388659,39.40662289,6.94423409e-05,69.4423409,C/S
C012,2021-05-18,P-V03,P-V03-W006,P-V03-W007,35.8452593,35.84557368,8.770425137e-06,8.770425137,C/S
C012,2021-05-18,P-V03,P-V03-W007,P-V03-REF-B,350,350.0002126,6.075297124e-07,0.6075297124,C/S
C012,2021-05-18,P-V04,P-V04-REF-A,P-V04-W001,350,350.0007735,2.210089949e-06,2.210089949,C/S
C012,2021-05-18,P-V04,P-V04-W001,P-V04-W002,41.59435355,41.59573087,3.311324806e-05,33.11324806,C/S
C012,2021-05-18,P-V04,P-V04-W002,P-V04-W003,72.7638751,72.76580247,2.64879067e-05,26.4879067,C/S
C012,2021-05-18,P-V04,P-V04-W003,P-V04-W004,92.35727176,92.35255105,-5.111353507e-05,-51.11353507,C/S
C012,2021-05-18,P-V04,P-V04-W004,P-V04-W005,24.56437629,24.56828628,0.0001591731359,159.1731359,C/S
C012,2021-05-18,P-V04,P-V04-W005,P-V04-W006,46.77561246,46.77283564,-5.936451015e-05,-59.36451015,C/S
C012,2021-05-18,P-V04,P-V04-W006,P-V04-W007,72.55087429,72.55103031,2.150560111e-06,2.150560111,C/S
C012,2021-05-18,P-V04,P-V04-W007,P-V04-REF-B,350,350.0005917,1.690661698e-06,1.690661698,C/S
C012,2021-05-18,P-V05,P-V05-REF-A,P-V05-W001,350,350.0007801,2.228865141e-06,2.228865141,C/S
C012,2021-05-18,P-V05,P-V05-W001,P-V05-W002,96.75573535,96.75269136,-3.146061165e-05,-31.46061165,C/S
C012,2021-05-18,P-V05,P-V05-W002,P-V05-W003,17.86109619,17.86159087,2.769591212e-05,27.69591212,C/S
C012,2021-05-18,P-V05,P-V05-W003,P-V05-W004,64.87229558,64.87339791,1.699235026e-05,16.99235026,C/S
C012,2021-05-18,P-V05,P-V05-W004,P-V05-W005,72.37746966,72.37309548,-6.043567278e-05,-60.43567278,C/S
C012,2021-05-18,P-V05,P-V05-W005,P-V05-W006,31.4828166,31.48489902,6.61446266e-05,66.1446266,C/S
C012,2021-05-18,P-V05,P-V05-W006,P-V05-W007,70.51623896,70.51216304,-5.780120178e-05,-57.80120178,C/S
C012,2021-05-18,P-V05,P-V05-W007,P-V05-REF-B,350,350.0054537,1.558197114e-05,15.58197114,C/S
C012,2021-05-18,P-V06,P-V06-REF-A,P-V06-W001,350,350.0018135,5.181341239e-06,5.181341239,C/S
C012,2021-05-18,P-V06,P-V06-W001,P-V06-W002,97.75354747,97.75005052,-3.577314766e-05,-35.77314766,C/S
C012,2021-05-18,P-V06,P-V06-W002,P-V06-W003,42.4120785,42.41245438,8.862517533e-06,8.862517533,C/S
C012,2021-05-18,P-V06,P-V06-W003,P-V06-W004,143.007507,143.0104468,2.055700581e-05,20.55700581,C/S
C012,2021-05-18,P-V06,P-V06-W004,P-V06-W006,172.7745654,172.772329,-1.294373984e-05,-12.94373984,C/S
C012,2021-05-18,P-V06,P-V06-W006,P-V06-W007,60.10637796,60.10770354,2.205393846e-05,22.05393846,C/S
C012,2021-05-18,P-V06,P-V06-W007,P-V06-REF-B,350,349.9989048,-3.129103963e-06,-3.129103963,C/S
C013,2021-07-13,P-H04,P-H04-REF-A,P-H04-W001,350,350.0018424,5.263976489e-06,5.263976489,C/S
C013,2021-07-13,P-H04,P-H04-W001,P-H04-W002,78.93254848,78.93640161,4.881543818e-05,48.81543818,C/S
C013,2021-07-13,P-H04,P-H04-W002,P-H04-W003,120.2141177,120.2201264,4.998325518e-05,49.98325518,C/S
C013,2021-07-13,P-H04,P-H04-W003,P-H04-W004,120.9183954,120.9004912,-0.0001480684225,-148.0684225,C/S
C013,2021-07-13,P-H04,P-H04-W004,P-H04-W005,78.63699357,78.6363613,-8.040360769e-06,-8.040360769,C/S
C013,2021-07-13,P-H04,P-H04-W005,P-H04-W006,108.1931318,108.1932915,1.475962937e-06,1.475962937,C/S
C013,2021-07-13,P-H04,P-H04-W006,P-H04-W007,92.57508238,92.57587425,8.553784737e-06,8.553784737,C/S
C013,2021-07-13,P-H04,P-H04-W007,P-H04-REF-B,350,350.0040711,1.163180937e-05,11.63180937,C/S
C013,2021-07-13,P-V06,P-V06-REF-A,P-V06-W001,350,349.9980922,-5.450818543e-06,-5.450818543,C/S
C013,2021-07-13,P-V06,P-V06-W001,P-V06-W002,97.75354747,97.75435765,8.287939932e-06,8.287939932,C/S
C013,2021-07-13,P-V06,P-V06-W002,P-V06-W004,185.4195855,185.4221693,1.393444906e-05,13.93444906,C/S
C013,2021-07-13,P-V06,P-V06-W004,P-V06-W005,71.35586805,71.35512632,-1.039471037e-05,-10.39471037,C/S
C013,2021-07-13,P-V06,P-V06-W005,P-V06-W006,101.4186973,101.4146022,-4.037797054e-05,-40.37797054,C/S
C013,2021-07-13,P-V06,P-V06-W006,P-V06-W007,60.10637796,60.10707923,1.166724552e-05,11.66724552,C/S
C013,2021-07-13,P-V06,P-V06-W007,P-V06-REF-B,350,350.0021655,6.187201697e-06,6.187201697,C/S
C014,2021-11-02,P-D01,P-D01-REF-A,P-D01-W001,350,350.0044228,1.263643337e-05,12.63643337,C/S
C014,2021-11-02,P-D01,P-D01-W001,P-D01-W002,76.75345009,76.75783935,5.718641056e-05,57.18641056,C/S
C014,2021-11-02,P-D01,P-D01-W002,P-D01-W003,63.03923029,63.03734574,-2.989496486e-05,-29.89496486,C/S
C014,2021-11-02,P-D01,P-D01-W003,P-D01-W004,99.23780835,99.21849106,-0.0001946565351,-194.6565351,C/S
C014,2021-11-02,P-D01,P-D01-W004,P-D01-W005,71.5918648,71.596122,5.946492767e-05,59.46492767,C/S
C014,2021-11-02,P-D01,P-D01-W005,P-D01-W006,91.91134609,91.91029001,-1.149022542e-05,-11.49022542,C/S
C014,2021-11-02,P-D01,P-D01-W006,P-D01-W007,80.76096539,80.7664576,6.800575685e-05,68.00575685,C/S
C014,2021-11-02,P-D01,P-D01-W007,P-D01-REF-B,350,350.002715,7.757284118e-06,7.757284118,C/S
C014,2021-11-02,P-H01,P-H01-REF-A,P-H01-W001,350,350.0029725,8.492763326e-06,8.492763326,C/S
C014,2021-11-02,P-H01,P-H01-W001,P-H01-W002,147.8582304,147.8589438,4.824486416e-06,4.824486416,C/S
C014,2021-11-02,P-H01,P-H01-W002,P-H01-W003,185.0525074,185.0539003,7.527061036e-06,7.527061036,C/S
C014,2021-11-02,P-H01,P-H01-W003,P-H01-W004,125.0375342,125.0347044,-2.26322813e-05,-22.6322813,C/S
C014,2021-11-02,P-H01,P-H01-W004,P-H01-W005,165.8364117,165.8261008,-6.217541112e-05,-62.17541112,C/S
C014,2021-11-02,P-H01,P-H01-W005,P-H01-W006,159.5786591,159.5770881,-9.845151572e-06,-9.845151572,C/S
C014,2021-11-02,P-H01,P-H01-W006,P-H01-W007,171.323898,171.3271569,1.902161284e-05,19.02161284,C/S
C014,2021-11-02,P-H01,P-H01-W007,P-H01-REF-B,350,350.0048087,1.373927423e-05,13.73927423,C/S
C014,2021-11-02,P-H02,P-H02-REF-A,P-H02-W001,350,350.0071731,2.049454345e-05,20.49454345,C/S
C014,2021-11-02,P-H02,P-H02-W001,P-H02-W003,176.3414749,176.339968,-8.545372302e-06,-8.545372302,C/S
C014,2021-11-02,P-H02,P-H02-W003,P-H02-W004,74.48342325,74.47324794,-0.0001366116145,-136.6116145,C/S
C014,2021-11-02,P-H02,P-H02-W004,P-H02-W005,117.046122,117.0524856,5.436795625e-05,54.36795625,C/S
C014,2021-11-02,P-H02,P-H02-W005,P-H02-W006,61.70032766,61.69247186,-0.000127321813,-127.321813,C/S
C014,2021-11-02,P-H02,P-H02-W006,P-H02-W007,104.691167,104.6933586,2.093398323e-05,20.93398323,C/S
C014,2021-11-02,P-H02,P-H02-W007,P-H02-REF-B,350,350.0039389,1.125410015e-05,11.25410015,C/S
C014,2021-11-02,P-H03,P-H03-REF-A,P-H03-W001,350,350.0045568,1.301948691e-05,13.01948691,C/S
C014,2021-11-02,P-H03,P-H03-W001,P-H03-W003,124.3432683,124.3461355,2.305936367e-05,23.05936367,C/S
C014,2021-11-02,P-H03,P-H03-W003,P-H03-W004,75.68430714,75.69109507,8.96873776e-05,89.6873776,C/S
C014,2021-11-02,P-H03,P-H03-W004,P-H03-W005,108.3786153,108.3556047,-0.0002123165484,-212.3165484,C/S
C014,2021-11-02,P-H03,P-H03-W005,P-H03-W006,12.87662101,12.87665883,2.936934209e-06,2.936934209,C/S
C014,2021-11-02,P-H03,P-H03-W006,P-H03-W007,111.6679384,111.6679172,-1.900698026e-07,-0.1900698026,C/S
C014,2021-11-02,P-H03,P-H03-W007,P-H03-REF-B,350,350.0103863,2.967524178e-05,29.67524178,C/S
C014,2021-11-02,P-H04,P-H04-REF-A,P-H04-W001,350,350.0027045,7.72700413e-06,7.72700413,C/S
C014,2021-11-02,P-H04,P-H04-W001,P-H04-W002,78.93254848,78.93995359,9.381566429e-05,93.81566429,C/S
C014,2021-11-02,P-H04,P-H04-W002,P-H04-W003,120.2141177,120.2192309,4.253381257e-05,42.53381257,C/S
C014,2021-11-02,P-H04,P-H04-W003,P-H04-W004,120.9183954,120.9019114,-0.0001363233056,-136.3233056,C/S
C014,2021-11-02,P-H04,P-H04-W004,P-H04-W005,78.63699357,78.63644298,-7.001763161e-06,-7.001763161,C/S
C014,2021-11-02,P-H04,P-H04-W005,P-H04-W006,108.1931318,108.1933805,2.298347353e-06,2.298347353,C/S
C014,2021-11-02,P-H04,P-H04-W006,P-H04-W007,92.57508238,92.57276078,-2.50780263e-05,-25.0780263,C/S
C014,2021-11-02,P-H04,P-H04-W007,P-H04-REF-B,350,350.0044099,1.259963364e-05,12.59963364,C/S
C014,2021-11-02,P-H05,P-H05-REF-A,P-H05-W001,350,350.0277685,7.933864387e-05,79.33864387,C/S
C014,2021-11-02,P-H05,P-H05-W001,P-H05-W002,137.3503853,137.3477672,-1.906193997e-05,-19.06193997,C/S
C014,2021-11-02,P-H05,P-H05-W002,P-H05-W003,110.5834499,110.5877127,3.854791818e-05,38.54791818,C/S
C014,2021-11-02,P-H05,P-H05-W003,P-H05-W004,168.4050445,168.343597,-0.0003648791294,-364.8791294,C/S
C014,2021-11-02,P-H05,P-H05-W004,P-H05-W005,125.7533565,125.7607016,5.840934676e-05,58.40934676,C/S
C014,2021-11-02,P-H05,P-H05-W005,P-H05-W006,139.0390087,139.0385364,-3.396878831e-06,-3.396878831,C/S
C014,2021-11-02,P-H05,P-H05-W006,P-H05-W007,124.0169233,124.0248663,6.404779747e-05,64.04779747,C/S
C014,2021-11-02,P-H05,P-H05-W007,P-H05-REF-B,350,350.0155718,4.449096119e-05,44.49096119,C/S
C014,2021-11-02,P-H06,P-H06-REF-A,P-H06-W001,350,350.0053323,1.523503359e-05,15.23503359,C/S
C014,2021-11-02,P-H06,P-H06-W001,P-H06-W002,142.9683477,142.9665759,-1.239310006e-05,-12.39310006,C/S
C014,2021-11-02,P-H06,P-H06-W002,P-H06-W003,125.8707081,125.8734019,2.140130673e-05,21.40130673,C/S
C014,2021-11-02,P-H06,P-H06-W003,P-H06-W004,98.40135561,98.38893662,-0.0001262075082,-126.2075082,C/S
C014,2021-11-02,P-H06,P-H06-W004,P-H06-W005,112.4208658,112.424724,3.43190945e-05,34.3190945,C/S
C014,2021-11-02,P-H06,P-H06-W005,P-H06-W006,183.4187731,183.413768,-2.72880308e-05,-27.2880308,C/S
C014,2021-11-02,P-H06,P-H06-W006,P-H06-W007,79.64044551,79.64664045,7.778631519e-05,77.78631519,C/S
C014,2021-11-02,P-H06,P-H06-W007,P-H06-REF-B,350,349.9994245,-1.64439582e-06,-1.64439582,C/S
C014,2021-11-02,P-H07,P-H07-REF-A,P-H07-W001,350,350.0023808,6.802246748e-06,6.802246748,C/S
C014,2021-11-02,P-H07,P-H07-W001,P-H07-W002,74.66461176,74.66614641,2.055390015e-05,20.55390015,C/S
C014,2021-11-02,P-H07,P-H07-W002,P-H07-W003,110.950272,110.9404122,-8.886669984e-05,-88.86669984,C/S
C014,2021-11-02,P-H07,P-H07-W003,P-H07-W004,48.03057339,48.03248773,3.98568247e-05,39.8568247,C/S
C014,2021-11-02,P-H07,P-H07-W004,P-H07-W005,89.51974573,89.52169666,2.179325686e-05,21.79325686,C/S
C014,2021-11-02,P-H07,P-H07-W005,P-H07-W006,83.44130679,83.44146426,1.88711307e-06,1.88711307,C/S
