campaign_id,date,profile_id,point_id,delta_x_mm,delta_y_mm,horizontal_displacement_mm,standard_uncertainty_xy_mm,qc_status,provenance
C010,2020-10-20,P-V03,P-V03-W006,0.6165458508,0.7037557807,0.9356286576,1.4,accepted,C/S
C010,2020-10-20,P-V03,P-V03-W007,-3.580965498,1.166395901,3.766137716,1.4,accepted,C/S
C010,2020-10-20,P-V03,P-V03-REF-B,-0.2252519807,0.6674613614,0.7044452597,0.9,accepted,C/S
C010,2020-10-20,P-V04,P-V04-REF-A,0.9810692427,0.5340333664,1.116999774,0.9,accepted,C/S
C010,2020-10-20,P-V04,P-V04-W001,-2.494654262,0.2597566199,2.508141421,1.4,accepted,C/S
C010,2020-10-20,P-V04,P-V04-W002,-2.068912105,0.556807252,2.142529256,1.4,accepted,C/S
C010,2020-10-20,P-V04,P-V04-W003,-0.1441448803,1.044358796,1.054259476,1.4,accepted,C/S
C010,2020-10-20,P-V04,P-V04-W004,0.1212126735,-0.3421948422,0.3630286797,1.4,accepted,C/S
C010,2020-10-20,P-V04,P-V04-W006,-1.434282825,-0.3190203715,1.469333597,1.4,accepted,C/S
C010,2020-10-20,P-V04,P-V04-W007,0.3248085013,0.1745934351,0.3687593119,1.4,accepted,C/S
C010,2020-10-20,P-V04,P-V04-REF-B,-1.911976597,0.7592496841,2.05721039,0.9,accepted,C/S
C010,2020-10-20,P-V05,P-V05-REF-A,-1.484293363,0.5106593671,1.569681426,0.9,accepted,C/S
C010,2020-10-20,P-V05,P-V05-W002,-3.691522186,1.175174053,3.874063772,1.4,accepted,C/S
C010,2020-10-20,P-V05,P-V05-W003,-3.228056776,0.4354002813,3.257287821,1.4,accepted,C/S
C010,2020-10-20,P-V05,P-V05-W004,-3.39576722,0.7807123766,3.484357449,1.4,accepted,C/S
C010,2020-10-20,P-V05,P-V05-W005,-1.693918202,-1.375112151,2.181809411,1.4,accepted,C/S
C010,2020-10-20,P-V05,P-V05-W006,-5.215522648,-3.417250809,6.235325138,1.4,accepted,C/S
C010,2020-10-20,P-V05,P-V05-W007,-5.675653752,-6.000823516,8.25971721,1.4,accepted,C/S
C010,2020-10-20,P-V05,P-V05-REF-B,0.09020731522,1.062587435,1.066409591,0.9,accepted,C/S
C010,2020-10-20,P-V06,P-V06-REF-A,-0.4547237259,0.7653967623,0.8902841516,0.9,accepted,C/S
C010,2020-10-20,P-V06,P-V06-W001,0.04239289774,-0.8165349864,0.8176347239,1.4,accepted,C/S
C010,2020-10-20,P-V06,P-V06-W002,-1.216589335,1.978781744,2.322857464,1.4,accepted,C/S
C010,2020-10-20,P-V06,P-V06-W003,-1.390992835,1.489511167,2.038014863,1.4,accepted,C/S
C010,2020-10-20,P-V06,P-V06-W004,-0.2578016465,-0.280660126,0.3810928959,1.4,accepted,C/S
C010,2020-10-20,P-V06,P-V06-W005,-1.996719715,1.75921456,2.661151158,1.4,accepted,C/S
C010,2020-10-20,P-V06,P-V06-W006,0.7287332628,0.3761534535,0.8200875496,1.4,accepted,C/S
C010,2020-10-20,P-V06,P-V06-W007,-1.557233631,-0.4481110009,1.620425885,1.4,accepted,C/S
C010,2020-10-20,P-V06,P-V06-REF-B,0.2368675669,0.7875709925,0.8224197909,0.9,accepted,C/S
C011,2021-01-26,P-H04,P-H04-REF-A,0.01074266402,-0.357655299,0.3578165979,0.9,accepted,C/S
C011,2021-01-26,P-H04,P-H04-W001,3.890933749,6.545687233,7.614813641,1.4,accepted,C/S
C011,2021-01-26,P-H04,P-H04-W002,11.8031058,7.09272558,13.77026008,1.4,accepted,C/S
C011,2021-01-26,P-H04,P-H04-W003,15.62887004,15.51092556,22.01931857,1.4,accepted,C/S
C011,2021-01-26,P-H04,P-H04-W004,-1.934278385,-4.060765517,4.497916124,1.4,accepted,C/S
C011,2021-01-26,P-H04,P-H04-W005,-2.196530593,-3.191909324,3.874665376,1.4,accepted,C/S
C011,2021-01-26,P-H04,P-H04-W006,0.6544968346,-3.474955032,3.536054098,1.4,accepted,C/S
C011,2021-01-26,P-H04,P-H04-W007,-3.800792354,-4.192490036,5.658886394,1.4,accepted,C/S
C011,2021-01-26,P-H04,P-H04-REF-B,-0.6088451846,-0.514890562,0.7973736575,0.9,accepted,C/S
C011,2021-01-26,P-V02,P-V02-REF-A,0.6886529045,1.006853032,1.219834354,0.9,accepted,C/S
C011,2021-01-26,P-V02,P-V02-W001,1.748523653,-1.021020464,2.02480067,1.4,accepted,C/S
C011,2021-01-26,P-V02,P-V02-W002,1.893527973,0.05183014582,1.894237195,1.4,accepted,C/S
C011,2021-01-26,P-V02,P-V02-W003,0.07092320084,1.130317498,1.132540395,1.4,accepted,C/S
C011,2021-01-26,P-V02,P-V02-W004,-1.037603124,0.02931602648,1.038017183,1.4,accepted,C/S
C011,2021-01-26,P-V02,P-V02-W005,0.7239907463,-1.221928796,1.420307215,1.4,accepted,C/S
C011,2021-01-26,P-V02,P-V02-W006,-0.2506812307,2.137661351,2.15230972,1.4,accepted,C/S
C011,2021-01-26,P-V02,P-V02-W007,0.07507857663,-1.905710429,1.907188777,1.4,accepted,C/S
C011,2021-01-26,P-V02,P-V02-REF-B,0.6880509536,-0.2459468815,0.7306873362,0.9,accepted,C/S
C012,2021-05-18,P-D01,P-D01-REF-A,0.4678820223,-0.2661200924,0.5382689759,0.9,accepted,C/S
C012,2021-05-18,P-D01,P-D01-W001,3.72651299,2.799349961,4.660821738,1.4,accepted,C/S
C012,2021-05-18,P-D01,P-D01-W002,8.949229574,7.353239256,11.58269561,1.4,accepted,C/S
C012,2021-05-18,P-D01,P-D01-W003,7.077800434,5.610728869,9.031917705,1.4,accepted,C/S
C012,2021-05-18,P-D01,P-D01-W004,-6.227598617,-5.472399491,8.29036433,1.4,accepted,C/S
C012,2021-05-18,P-D01,P-D01-W005,-4.594247544,-3.533121373,5.795692982,1.4,accepted,C/S
C012,2021-05-18,P-D01,P-D01-W006,-3.454013386,-5.779194733,6.732703783,1.4,accepted,C/S
C012,2021-05-18,P-D01,P-D01-W007,-1.428516545,-3.551341957,3.827883125,1.4,accepted,C/S
C012,2021-05-18,P-D01,P-D01-REF-B,0.623986929,0.1190947805,0.6352505445,0.9,accepted,C/S
C012,2021-05-18,P-H01,P-H01-REF-A,3.249021353,0.9935623675,3.397544102,0.9,accepted,C/S
C012,2021-05-18,P-H01,P-H01-W001,0.05884277562,1.842263475,1.843202968,1.4,accepted,C/S
C012,2021-05-18,P-H01,P-H01-W002,0.668262921,0.6594831939,0.9388788072,1.4,accepted,C/S
C012,2021-05-18,P-H01,P-H01-W003,7.033432194,5.120421825,8.699878625,1.4,accepted,C/S
C012,2021-05-18,P-H01,P-H01-W004,2.035518835,3.791979318,4.303770913,1.4,accepted,C/S
C012,2021-05-18,P-H01,P-H01-W005,-6.320671742,-8.441001533,10.54520735,1.4,accepted,C/S
C012,2021-05-18,P-H01,P-H01-W006,-5.009282177,-5.816072313,7.6759107,1.4,accepted,C/S
C012,2021-05-18,P-H01,P-H01-W007,-4.814178312,-2.194529188,5.290772266,1.4,accepted,C/S
C012,2021-05-18,P-H01,P-H01-REF-B,-0.5795433171,-0.4758760479,0.7498856375,0.9,accepted,C/S
C012,2021-05-18,P-H02,P-H02-REF-A,-0.5821992381,1.004578102,1.161091347,0.9,accepted,C/S
C012,2021-05-18,P-H02,P-H02-W001,4.860223209,8.028556294,9.385067172,1.4,accepted,C/S
C012,2021-05-18,P-H02,P-H02-W002,8.825578861,8.857757035,12.50402743,1.4,accepted,C/S
C012,2021-05-18,P-H02,P-H02-W003,4.022950343,3.528374873,5.351033424,1.4,accepted,C/S
C012,2021-05-18,P-H02,P-H02-W004,-2.803087635,-4.419268837,5.233281699,1.4,accepted,C/S
C012,2021-05-18,P-H02,P-H02-W005,-0.6608474177,-0.4646724701,0.8078612591,1.4,accepted,C/S
C012,2021-05-18,P-H02,P-H02-W006,-3.806615579,-7.378442635,8.30251395,1.4,accepted,C/S
C012,2021-05-18,P-H02,P-H02-W007,-4.157771502,-2.994831899,5.124068888,1.4,accepted,C/S
C012,2021-05-18,P-H02,P-H02-REF-B,1.637980851,0.6029428114,1.745428687,0.9,accepted,C/S
C012,2021-05-18,P-H03,P-H03-REF-A,0.572794117,1.544269755,1.647076858,0.9,accepted,C/S
C012,2021-05-18,P-H03,P-H03-W001,7.417744986,3.842539372,8.353924198,1.4,accepted,C/S
C012,2021-05-18,P-H03,P-H03-W002,11.91527601,7.641346318,14.15499827,1.4,accepted,C/S
C012,2021-05-18,P-H03,P-H03-W003,9.836629259,6.953671356,12.04627828,1.4,accepted,C/S
C012,2021-05-18,P-H03,P-H03-W004,12.32461099,12.04229702,17.23116229,1.4,accepted,C/S
C012,2021-05-18,P-H03,P-H03-W005,-6.945888948,-8.438499521,10.92948523,1.4,accepted,C/S
C012,2021-05-18,P-H03,P-H03-W006,-6.985564778,-5.878919575,9.130159399,1.4,accepted,C/S
C012,2021-05-18,P-H03,P-H03-W007,-11.1665161,-10.5981512,15.39519051,1.4,accepted,C/S
C012,2021-05-18,P-H03,P-H03-REF-B,1.243846815,2.116145595,2.454633797,0.9,accepted,C/S
C012,2021-05-18,P-H04,P-H04-REF-A,1.401936053,-0.7682029391,1.59861204,0.9,accepted,C/S
C012,2021-05-18,P-H04,P-H04-W001,2.606401245,4.159716547,4.908825644,1.4,accepted,C/S
C012,2021-05-18,P-H04,P-H04-W002,11.08520827,9.757635366,14.76798193,1.4,accepted,C/S
C012,2021-05-18,P-H04,P-H04-W003,17.37211367,14.78004981,22.80877475,1.4,accepted,C/S
C012,2021-05-18,P-H04,P-H04-W004,-2.228013476,-2.146006613,3.093442812,1.4,accepted,C/S
C012,2021-05-18,P-H04,P-H04-W005,-2.921322925,-1.72255787,3.391361562,1.4,accepted,C/S
C012,2021-05-18,P-H04,P-H04-W006,-2.841835845,-3.070440398,4.183734601,1.4,accepted,C/S
C012,2021-05-18,P-H04,P-H04-W007,-3.783801174,-2.785802906,4.698707179,1.4,accepted,C/S
C012,2021-05-18,P-H04,P-H04-REF-B,2.478083581,1.284554455,2.791232413,0.9,accepted,C/S
C012,2021-05-18,P-H05,P-H05-REF-A,0.4522777599,0.880894273,0.9902170935,0.9,accepted,C/S
C012,2021-05-18,P-H05,P-H05-W001,27.24208855,25.24548147,37.14115942,1.4,accepted,C/S
C012,2021-05-18,P-H05,P-H05-W002,24.62462526,25.97484334,35.79196356,1.4,accepted,C/S
C012,2021-05-18,P-H05,P-H05-W003,26.68897613,26.35598624,37.50919164,1.4,accepted,C/S
C012,2021-05-18,P-H05,P-H05-W004,-31.232977,-30.51576995,43.66590281,1.4,accepted,C/S
C012,2021-05-18,P-H05,P-H05-W005,-23.17734969,-24.83448308,33.96970839,1.4,accepted,C/S
C012,2021-05-18,P-H05,P-H05-W006,-25.78301469,-26.27155338,36.80975908,1.4,accepted,C/S
C012,2021-05-18,P-H05,P-H05-W007,-13.93231681,-16.54079443,21.6265423,1.4,accepted,C/S
C012,2021-05-18,P-H05,P-H05-REF-B,1.747709473,-0.7653349894,1.907937643,0.9,accepted,C/S
C012,2021-05-18,P-H06,P-H06-REF-A,2.420643788,1.262533253,2.73011109,0.9,accepted,C/S
C012,2021-05-18,P-H06,P-H06-W001,8.913094531,5.788258226,10.62766143,1.4,accepted,C/S
C012,2021-05-18,P-H06,P-H06-W002,5.11346752,1.320712829,5.281271859,1.4,accepted,C/S
C012,2021-05-18,P-H06,P-H06-W003,9.288469741,4.510229133,10.32559136,1.4,accepted,C/S
C012,2021-05-18,P-H06,P-H06-W004,-4.764440775,-6.807438855,8.309098607,1.4,accepted,C/S
C012,2021-05-18,P-H06,P-H06-W005,1.284648668,-2.718156815,3.00644286,1.4,accepted,C/S
C012,2021-05-18,P-H06,P-H06-W006,-7.056628023,-7.425436626,10.24368626,1.4,accepted,C/S
C012,2021-05-18,P-H06,P-H06-W007,-1.510977931,-0.289026495,1.538372719,1.4,accepted,C/S
C012,2021-05-18,P-H06,P-H06-REF-B,0.6079492705,0.00451883534,0.6079660643,0.9,accepted,C/S
C012,2021-05-18,P-H07,P-H07-REF-A,1.369542231,0.1862426143,1.382147689,0.9,accepted,C/S
C012,2021-05-18,P-H07,P-H07-W001,4.240882856,4.781947071,6.391565159,1.4,accepted,C/S
C012,2021-05-18,P-H07,P-H07-W002,6.386898178,5.203442641,8.238220903,1.4,accepted,C/S
C012,2021-05-18,P-H07,P-H07-W003,-4.998476088,-4.412078502,6.667173308,1.4,accepted,C/S
C012,2021-05-18,P-H07,P-H07-W004,-4.409617715,-4.672171912,6.424478093,1.4,accepted,C/S
C012,2021-05-18,P-H07,P-H07-W005,-0.8428799556,0.1922733718,0.8645320521,1.4,accepted,C/S
C012,2021-05-18,P-H07,P-H07-W006,-0.6062867287,-2.029441996,2.118069501,1.4,accepted,C/S
C012,2021-05-18,P-H07,P-H07-W007,0.4422723287,-1.507475325,1.571014534,1.4,accepted,C/S
C012,2021-05-18,P-H07,P-H07-REF-B,1.7937292,0.5338884803,1.871497088,0.9,accepted,C/S
C012,2021-05-18,P-V01,P-V01-REF-A,0.01628125392,0.7725460018,0.7727175449,0.9,accepted,C/S
C012,2021-05-18,P-V01,P-V01-W001,4.804522221,1.100744594,4.929003189,1.4,accepted,C/S
C012,2021-05-18,P-V01,P-V01-W002,2.322342756,-0.196725392,2.330660155,1.4,accepted,C/S
C012,2021-05-18,P-V01,P-V01-W003,1.708677119,-1.281675177,2.135946805,1.4,accepted,C/S
C012,2021-05-18,P-V01,P-V01-W004,3.641616637,-0.8758402764,3.745459641,1.4,accepted,C/S
C012,2021-05-18,P-V01,P-V01-W005,-2.126816929,1.262809295,2.47346671,1.4,accepted,C/S
C012,2021-05-18,P-V01,P-V01-W006,-1.635704841,-2.740323667,3.191379659,1.4,accepted,C/S
C012,2021-05-18,P-V01,P-V01-W007,0.4323178982,-1.336167108,1.40436509,1.4,accepted,C/S
C012,2021-05-18,P-V01,P-V01-REF-B,1.456304184,-0.1446263996,1.463468029,0.9,accepted,C/S
C012,2021-05-18,P-V02,P-V02-REF-A,1.648275098,-1.504861117,2.231908999,0.9,accepted,C/S
C012,2021-05-18,P-V02,P-V02-W001,1.883980814,1.413395883,2.355222204,1.4,accepted,C/S
C012,2021-05-18,P-V02,P-V02-W003,2.767102433,-1.454074634,3.1258901,1.4,accepted,C/S
C012,2021-05-18,P-V02,P-V02-W004,-0.03830152855,1.849567896,1.849964435,1.4,accepted,C/S
C012,2021-05-18,P-V02,P-V02-W005,-0.3047765676,0.1273265734,0.3303041212,1.4,accepted,C/S
C012,2021-05-18,P-V02,P-V02-W006,-1.318591279,-1.762486208,2.201145292,1.4,accepted,C/S
C012,2021-05-18,P-V02,P-V02-W007,1.397859487,0.3994336585,1.453808238,1.4,accepted,C/S
C012,2021-05-18,P-V02,P-V02-REF-B,0.790293172,0.7517931008,1.090759444,0.9,accepted,C/S
C012,2021-05-18,P-V03,P-V03-REF-A,0.8454568888,-0.1908521808,0.8667305843,0.9,accepted,C/S
C012,2021-05-18,P-V03,P-V03-W001,0.7300973266,0.8135372846,1.093107963,1.4,accepted,C/S
C012,2021-05-18,P-V03,P-V03-W002,1.36057795,0.4366046269,1.428914258,1.4,accepted,C/S
C012,2021-05-18,P-V03,P-V03-W003,0.238920682,-1.606507743,1.624176783,1.4,accepted,C/S
C012,2021-05-18,P-V03,P-V03-W004,-0.9928415348,-3.002705482,3.162589844,1.4,accepted,C/S
C012,2021-05-18,P-V03,P-V03-W005,-1.366956552,-3.529938251,3.785371087,1.4,accepted,C/S
C012,2021-05-18,P-V03,P-V03-W006,0.02376364137,-0.7936646653,0.794020347,1.4,accepted,C/S
C012,2021-05-18,P-V03,P-V03-W007,2.096177974,-0.4793464104,2.150287208,1.4,accepted,C/S
C012,2021-05-18,P-V03,P-V03-REF-B,1.199807779,-0.2667121589,1.229094822,0.9,accepted,C/S
C012,2021-05-18,P-V04,P-V04-REF-A,0.6968368361,-1.233361385,1.416602231,0.9,accepted,C/S
C012,2021-05-18,P-V04,P-V04-W001,1.753867924,-0.459831499,1.813145803,1.4,accepted,C/S
C012,2021-05-18,P-V04,P-V04-W002,1.089438487,0.9174873412,1.424310092,1.4,accepted,C/S
C012,2021-05-18,P-V04,P-V04-W003,1.388120581,2.844849463,3.165445816,1.4,accepted,C/S
C012,2021-05-18,P-V04,P-V04-W004,0.4749027685,-1.875861701,1.935042573,1.4,accepted,C/S
C012,2021-05-18,P-V04,P-V04-W005,1.354964515,2.034111341,2.444082197,1.4,accepted,C/S
C012,2021-05-18,P-V04,P-V04-W006,2.460024327,-0.7427130331,2.569696935,1.4,accepted,C/S
C012,2021-05-18,P-V04,P-V04-W007,-1.339913597,-0.5867875298,1.462767258,1.4,accepted,C/S
C012,2021-05-18,P-V04,P-V04-REF-B,1.191379994,0.004934910976,1.191390214,0.9,accepted,C/S
C012,2021-05-18,P-V05,P-V05-REF-A,1.820784793,0.8533828222,2.010850443,0.9,accepted,C/S
C012,2021-05-18,P-V05,P-V05-W001,1.309324369,1.633485248,2.093467066,1.4,accepted,C/S
C012,2021-05-18,P-V05,P-V05-W002,0.1329990446,-1.410516517,1.41677295,1.4,accepted,C/S
C012,2021-05-18,P-V05,P-V05-W003,-0.1491278708,-0.915839395,0.9279013522,1.4,accepted,C/S
C012,2021-05-18,P-V05,P-V05-W004,-0.1407810487,0.1864933729,0.2336644641,1.4,accepted,C/S
C012,2021-05-18,P-V05,P-V05-W005,0.6802255048,-4.187692357,4.242578699,1.4,accepted,C/S
C012,2021-05-18,P-V05,P-V05-W006,-1.290813027,-2.105334905,2.469541117,1.4,accepted,C/S
C012,2021-05-18,P-V05,P-V05-W007,-3.580719287,-6.181295445,7.143526019,1.4,accepted,C/S
C012,2021-05-18,P-V05,P-V05-REF-B,-0.4186123588,-0.7276198303,0.8394444141,0.9,accepted,C/S
C012,2021-05-18,P-V06,P-V06-REF-A,0.3445757575,0.233473409,0.4162238405,0.9,accepted,C/S
C012,2021-05-18,P-V06,P-V06-W001,0.9506712122,2.046942318,2.256933452,1.4,accepted,C/S
C012,2021-05-18,P-V06,P-V06-W002,1.163109937,-1.450010001,1.858858178,1.4,accepted,C/S
C012,2021-05-18,P-V06,P-V06-W003,2.087327084,-1.074142281,2.347491426,1.4,accepted,C/S
C012,2021-05-18,P-V06,P-V06-W004,3.108610992,1.865660226,3.625486227,1.4,accepted,C/S
C012,2021-05-18,P-V06,P-V06-W006,0.8167121487,-0.3707040014,0.8969058983,1.4,accepted,C/S
C012,2021-05-18,P-V06,P-V06-W007,0.4173555135,0.9548770322,1.042101613,1.4,accepted,C/S
C012,2021-05-18,P-V06,P-V06-REF-B,0.2919495491,-0.1403093775,0.3239155147,0.9,accepted,C/S
C013,2021-07-13,P-H04,P-H04-REF-A,1.576424569,-1.028874758,1.882471166,0.9,accepted,C/S
C013,2021-07-13,P-H04,P-H04-W001,3.418808476,1.317438662,3.663863537,1.4,accepted,C/S
C013,2021-07-13,P-H04,P-H04-W002,7.271733906,6.957740239,10.06420703,1.4,accepted,C/S
C013,2021-07-13,P-H04,P-H04-W003,13.28019105,14.4870232,19.6529213,1.4,accepted,C/S
C013,2021-07-13,P-H04,P-H04-W004,-4.625416561,-3.987675918,6.10704819,1.4,accepted,C/S
C013,2021-07-13,P-H04,P-H04-W005,-5.257687328,-4.377993457,6.841790902,1.4,accepted,C/S
C013,2021-07-13,P-H04,P-H04-W006,-5.097998277,-4.357472353,6.706500708,1.4,accepted,C/S
C013,2021-07-13,P-H04,P-H04-W007,-4.30615593,-6.508057784,7.803703929,1.4,accepted,C/S
C013,2021-07-13,P-H04,P-H04-REF-B,-0.2350798786,-0.1787231304,0.2953040919,0.9,accepted,C/S
C013,2021-07-13,P-V06,P-V06-REF-A,-1.311718483,-0.9381704294,1.61269003,0.9,accepted,C/S
C013,2021-07-13,P-V06,P-V06-W001,-3.96514254,-2.845966977,4.880766681,1.4,accepted,C/S
C013,2021-07-13,P-V06,P-V06-W002,1.897747523,-2.035967264,2.783272958,1.4,accepted,C/S
C013,2021-07-13,P-V06,P-V06-W004,-0.9260897205,0.5477310042,1.07594211,1.4,accepted,C/S
C013,2021-07-13,P-V06,P-V06-W005,-0.7707944133,-0.1939927461,0.7948315627,1.4,accepted,C/S
C013,2021-07-13,P-V06,P-V06-W006,0.3414524435,-4.289080018,4.302650017,1.4,accepted,C/S
C013,2021-07-13,P-V06,P-V06-W007,-0.224780757,-3.587806816,3.594841323,1.4,accepted,C/S
C013,2021-07-13,P-V06,P-V06-REF-B,0.3053245928,-1.422286623,1.454689776,0.9,accepted,C/S
C014,2021-11-02,P-D01,P-D01-REF-A,0.7707120421,1.281281962,1.495219221,0.9,accepted,C/S
C014,2021-11-02,P-D01,P-D01-W001,3.690389553,4.88550571,6.122674342,1.4,accepted,C/S
C014,2021-11-02,P-D01,P-D01-W002,6.913535239,7.969583748,10.55041395,1.4,accepted,C/S
C014,2021-11-02,P-D01,P-D01-W003,5.844888296,6.168219938,8.497626515,1.4,accepted,C/S
C014,2021-11-02,P-D01,P-D01-W004,-8.994354015,-6.414960873,11.04762993,1.4,accepted,C/S
C014,2021-11-02,P-D01,P-D01-W005,-4.710152534,-5.176625869,6.998785058,1.4,accepted,C/S
C014,2021-11-02,P-D01,P-D01-W006,-6.472384619,-4.425060375,7.840466949,1.4,accepted,C/S
C014,2021-11-02,P-D01,P-D01-W007,-1.854489215,-1.451253032,2.354838766,1.4,accepted,C/S
C014,2021-11-02,P-D01,P-D01-REF-B,0.879626441,-0.6642867011,1.102279228,0.9,accepted,C/S
C014,2021-11-02,P-H01,P-H01-REF-A,1.666299653,1.10495936,1.999372332,0.9,accepted,C/S
C014,2021-11-02,P-H01,P-H01-W001,4.638748818,4.654522949,6.571344952,1.4,accepted,C/S
C014,2021-11-02,P-H01,P-H01-W002,5.352066612,2.090517242,5.745857582,1.4,accepted,C/S
C014,2021-11-02,P-H01,P-H01-W003,6.744937,5.484810878,8.693522042,1.4,accepted,C/S
C014,2021-11-02,P-H01,P-H01-W004,3.91505209,5.740937137,6.948812278,1.4,accepted,C/S
C014,2021-11-02,P-H01,P-H01-W005,-6.39654222,-8.910208977,10.96848104,1.4,accepted,C/S
C014,2021-11-02,P-H01,P-H01-W006,-7.967618396,-8.741291269,11.82764203,1.4,accepted,C/S
C014,2021-11-02,P-H01,P-H01-W007,-4.708861317,-2.89406057,5.527111496,1.4,accepted,C/S
C014,2021-11-02,P-H01,P-H01-REF-B,0.0998582691,1.404426941,1.407972552,0.9,accepted,C/S
C014,2021-11-02,P-H02,P-H02-REF-A,0.0984903163,0.6522891345,0.659682846,0.9,accepted,C/S
C014,2021-11-02,P-H02,P-H02-W001,7.271495906,8.348624237,11.07132239,1.4,accepted,C/S
C014,2021-11-02,P-H02,P-H02-W003,5.76457303,5.738271015,8.13376029,1.4,accepted,C/S
C014,2021-11-02,P-H02,P-H02-W004,-4.411456055,-4.677577672,6.42967164,1.4,accepted,C/S
C014,2021-11-02,P-H02,P-H02-W005,1.951999297,0.2350829163,1.966104074,1.4,accepted,C/S
C014,2021-11-02,P-H02,P-H02-W006,-5.904313835,-7.740569847,9.735365603,1.4,accepted,C/S
C014,2021-11-02,P-H02,P-H02-W007,-3.71273101,-5.678450209,6.78447996,1.4,accepted,C/S
C014,2021-11-02,P-H02,P-H02-REF-B,0.2261287591,1.581016069,1.597105515,0.9,accepted,C/S
C014,2021-11-02,P-H03,P-H03-REF-A,0.1220387785,1.542934668,1.547753486,0.9,accepted,C/S
C014,2021-11-02,P-H03,P-H03-W001,4.678815265,7.088515267,8.49343046,1.4,accepted,C/S
C014,2021-11-02,P-H03,P-H03-W003,7.546091907,7.079219613,10.34692483,1.4,accepted,C/S
C014,2021-11-02,P-H03,P-H03-W004,14.33365092,14.54327665,20.41960931,1.4,accepted,C/S
C014,2021-11-02,P-H03,P-H03-W005,-8.679081857,-7.088549144,11.20598014,1.4,accepted,C/S
C014,2021-11-02,P-H03,P-H03-W006,-8.641334156,-8.432050519,12.07361304,1.4,accepted,C/S
C014,2021-11-02,P-H03,P-H03-W007,-8.662561642,-9.220469401,12.65136476,1.4,accepted,C/S
C014,2021-11-02,P-H03,P-H03-REF-B,1.723622674,1.037051108,2.011554156,0.9,accepted,C/S
C014,2021-11-02,P-H04,P-H04-REF-A,-0.03093930354,0.8408174544,0.841386494,0.9,accepted,C/S
C014,2021-11-02,P-H04,P-H04-W001,2.673482977,5.359165698,5.989003941,1.4,accepted,C/S
C014,2021-11-02,P-H04,P-H04-W002,10.07832488,11.85864725,15.56278082,1.4,accepted,C/S
C014,2021-11-02,P-H04,P-H04-W003,15.19146563,14.26113085,20.83651797,1.4,accepted,C/S
C014,2021-11-02,P-H04,P-H04-W004,-1.293971229,-4.40856527,4.594541248,1.4,accepted,C/S
C014,2021-11-02,P-H04,P-H04-W005,-1.844587321,-2.703392616,3.272741056,1.4,accepted,C/S
C014,2021-11-02,P-H04,P-H04-W006,-1.595935079,-4.390600436,4.671657196,1.4,accepted,C/S
C014,2021-11-02,P-H04,P-H04-W007,-3.917541435,-3.336120375,5.145564114,1.4,accepted,C/S
C014,2021-11-02,P-H04,P-H04-REF-B,0.4922962034,1.552198242,1.628396431,0.9,accepted,C/S
C014,2021-11-02,P-H05,P-H05-REF-A,0.4140656347,0.0868929128,0.4230847765,0.9,accepted,C/S
C014,2021-11-02,P-H05,P-H05-W001,28.18143922,28.48239674,40.0679478,1.4,accepted,C/S
C014,2021-11-02,P-H05,P-H05-W002,25.56325145,25.97068527,36.44113497,1.4,accepted,C/S
C014,2021-11-02,P-H05,P-H05-W003,29.82598547,28.44850835,41.2178,1.4,accepted,C/S
C014,2021-11-02,P-H05,P-H05-W004,-31.63133026,-29.08004152,42.96731163,1.4,accepted,C/S
C014,2021-11-02,P-H05,P-H05-W005,-24.28620776,-25.57283334,35.26740269,1.4,accepted,C/S
C014,2021-11-02,P-H05,P-H05-W006,-24.75850644,-25.62194265,35.62958863,1.4,accepted,C/S
C014,2021-11-02,P-H05,P-H05-W007,-16.81578975,-17.08071523,23.96918058,1.4,accepted,C/S
C014,2021-11-02,P-H05,P-H05-REF-B,-1.244394462,0.4920097272,1.33812972,0.9,accepted,C/S
C014,2021-11-02,P-H06,P-H06-REF-A,1.518279369,0.7898030599,1.711420788,0.9,accepted,C/S
C014,2021-11-02,P-H06,P-H06-W001,6.850507423,5.64701594,8.877963786,1.4,accepted,C/S
C014,2021-11-02,P-H06,P-H06-W002,5.078658734,2.835225787,5.816466264,1.4,accepted,C/S
C014,2021-11-02,P-H06,P-H06-W003,7.772363602,7.667712656,10.9180334,1.4,accepted,C/S
C014,2021-11-02,P-H06,P-H06-W004,-4.647636542,-6.431743132,7.935228109,1.4,accepted,C/S
C014,2021-11-02,P-H06,P-H06-W005,-0.7895271956,-2.381157377,2.508637807,1.4,accepted,C/S
C014,2021-11-02,P-H06,P-H06-W006,-5.794676203,-4.46855319,7.317529631,1.4,accepted,C/S
C014,2021-11-02,P-H06,P-H06-W007,0.4001107081,0.4177234878,0.5784301954,1.4,accepted,C/S
C014,2021-11-02,P-H06,P-H06-REF-B,-0.1754291843,1.391801765,1.402814154,0.9,accepted,C/S
C014,2021-11-02,P-H07,P-H07-REF-A,1.191471172,-1.567407191,1.968849628,0.9,accepted,C/S
C014,2021-11-02,P-H07,P-H07-W001,3.5721891,5.353879111,6.436191148,1.4,accepted,C/S
C014,2021-11-02,P-H07,P-H07-W002,5.106831137,6.371728647,8.165699615,1.4,accepted,C/S
C014,2021-11-02,P-H07,P-H07-W003,-4.753464396,-4.276495121,6.394046785,1.4,accepted,C/S
C014,2021-11-02,P-H07,P-H07-W004,-2.839137756,-5.64529487,6.319023451,1.4,accepted,C/S
