campaign_id,date,point_id,n_sessions,n_fixed,mean_pdop,max_pdop,adjusted_height_m,observed_settlement_mm,standard_uncertainty_mm,common_mode_correction_mm,common_mode_standard_uncertainty_mm,qc_status,qc_reason,provenance
C014,2021-11-02,P-V01-REF-A,2,2,1.904236671,2.057956249,159.8999606,3.642267208,3.632616293,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V01-W002,2,2,1.869982737,2.185801713,160.6631862,149.3198984,3.934641355,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V01-W004,2,2,2.796922475,3.235619034,160.9671566,198.6209775,4.279322531,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V01-W007,2,1,3.037102469,3.049278249,161.4146673,397.9764898,5.972951136,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V02-REF-A,2,1,2.255770923,3.186447686,171.8521294,-2.433930344,3.86802188,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V02-W004,2,2,1.758525365,1.99784149,172.8861517,68.65405066,3.540202143,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V02-W002,2,2,2.909231634,3.033357027,172.4045135,285.8001615,4.323336999,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V02-W001,2,2,2.979711604,3.155816941,172.234916,314.7794768,5.06991832,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V03-REF-A,2,2,2.744474508,3.214501984,180.7861921,-2.426973324,4.568838981,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V03-W006,2,2,2.480648245,2.866953284,181.6516284,409.1998216,4.264285317,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V03-W001,2,1,2.986710592,3.379952418,181.0052236,478.5415202,5.367443279,2.00644681,0.8,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V03-W003,2,2,1.738404661,2.214892527,180.382883,1344.715056,3.181266437,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V04-REF-A,2,1,1.66667774,2.122425672,194.4747077,-3.068388961,5.058738152,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V04-W002,2,2,2.464125085,3.021231534,195.0589073,195.9207571,3.916098872,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V04-W006,2,2,1.786912829,2.032911947,195.4990857,228.6645765,3.928540096,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V04-W005,2,1,2.435064499,3.091175567,195.2978994,336.2996582,4.293075057,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V05-REF-A,2,2,2.042292326,2.47920897,195.6669978,1.132704522,3.985215651,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V05-W004,2,2,1.914977405,2.065418049,195.3562582,1370.850536,3.729812184,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V05-W005,2,2,2.003883131,2.712409303,195.4207576,1451.106036,3.722207734,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V05-W002,2,2,1.390841803,1.427203692,195.0867321,1474.909844,3.158434029,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V06-REF-A,2,2,2.782138101,3.387566706,199.8155141,-2.519546325,4.568056296,2.00644681,0.8,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V06-W006,2,1,3.005723756,3.083452635,201.2777017,147.1882887,5.557779448,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V06-W003,2,2,2.617513277,3.178923486,200.6334351,159.8906878,4.677240234,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-V06-W002,2,1,2.413337701,2.74102751,200.5204715,188.0301099,4.914265484,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-D01-REF-A,2,2,1.620144766,1.990027511,160.4453835,1.424001031,3.78646533,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-D01-W001,2,1,2.52465491,3.114850432,160.945284,314.9806091,6.208080852,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-D01-W006,2,2,1.449586098,1.589141464,162.0389507,321.125094,3.500372532,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-D01-W003,2,2,2.413675133,3.261241803,161.1925444,427.4188098,3.883716887,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H01-REF-A,2,2,2.210841344,2.65664192,159.9271136,-0.2532054965,3.599705345,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H01-W002,2,2,1.477889357,1.531360452,160.4166513,156.4762247,3.327872618,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H01-W007,2,2,2.296650515,2.713304782,162.2051306,253.4883151,3.795602674,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H01-W003,2,2,3.055154135,3.281193629,160.47169,425.441038,4.556255421,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H02-REF-A,2,1,2.686718266,2.973194189,162.7340757,-2.800807413,5.344064753,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H02-W004,2,2,3.015431809,3.070110693,163.9842109,192.3162523,4.553106835,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H02-W006,2,2,2.842351212,3.389786205,164.4456809,309.667208,4.268604996,2.706334122,0.8540247811,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H02-W001,2,1,2.739463513,3.065584006,163.1615705,322.7673657,5.360440881,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H03-REF-A,2,2,2.256870756,2.428850789,196.2944562,-0.2926326617,4.247968712,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H03-W003,2,1,3.01028203,3.281262655,196.4418482,402.6527725,5.963366965,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H03-W005,2,2,2.580265266,3.137154112,196.6778081,447.3172519,4.246397028,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H03-W007,2,1,3.088666765,3.109709564,196.782382,561.5571569,6.289456891,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H04-REF-A,2,2,2.116902611,2.294273216,174.0156925,1.066984768,4.078153095,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H04-W005,2,2,1.646922766,1.958858209,178.7355672,169.5422265,3.795846291,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H04-W006,2,2,2.656335209,2.830338834,179.4755872,184.259841,4.763771017,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H04-W002,2,2,2.400381881,2.525872662,176.2337972,496.3199593,3.900693609,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H05-REF-A,2,2,2.181842867,2.728360498,196.1676849,-1.746775893,3.585624903,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H05-W005,2,2,1.97834965,2.109177545,197.3633161,1236.679424,4.287799423,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H05-W001,2,2,3.089303679,3.17662869,195.9711663,1353.593293,4.855153534,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H05-W003,2,2,2.330704275,2.92998853,196.6125839,1368.113492,4.003399561,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H06-REF-A,2,1,2.855936074,2.874556749,186.0247854,-10.24082082,5.929918996,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H06-W005,2,2,2.498464304,2.502683016,191.5058794,157.3332487,4.437132494,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H06-W001,2,2,2.07662478,2.415428364,188.1334722,334.1448139,3.443207138,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H06-W003,2,2,2.00135062,2.038396071,189.9552001,336.8669782,4.151401697,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H07-REF-A,2,2,1.753014781,1.861870155,201.096491,1.476252028,3.936500084,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H07-W007,2,2,1.912025168,2.09299185,202.8083403,54.30457196,3.578299129,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H07-W001,2,2,2.414486967,3.208406993,201.795149,204.4045078,4.097356041,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-H07-W002,2,2,1.768418127,2.263568022,201.8518944,308.020813,3.332815795,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V01-REF-A,2,2,3.052157557,3.125974918,159.9030686,0.5342054577,5.37297623,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V01-W002,2,2,1.725675398,1.80022854,160.6431009,169.4052259,3.504312674,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V01-W004,2,2,2.752665447,2.810022629,160.9576209,208.1566819,4.350654918,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V01-W007,2,2,1.737952797,2.242619707,161.3892409,423.4029172,3.485591572,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V02-REF-A,2,2,2.159196084,2.435129206,171.852955,-3.259473688,4.219865427,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V02-W004,2,2,2.153792018,2.171983519,172.8780327,76.77312054,3.758076425,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V02-W002,2,2,2.558176409,3.143705568,172.3798416,310.4720355,4.232882096,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V02-W001,2,2,2.113158494,2.929144808,172.2203375,329.3580161,3.605849161,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V03-REF-A,2,2,1.302279414,1.313342252,180.784651,-0.8858951996,3.222829564,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V03-W006,2,1,2.772751452,2.951226474,181.6370798,423.7484375,5.506726641,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V03-W001,2,2,3.147725799,3.370265022,180.9923131,491.4519983,5.029971103,2.706334122,0.8540247811,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V03-W003,2,2,2.252568512,2.723843203,180.3583232,1369.274894,3.698611432,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V04-REF-A,2,1,2.375487214,3.391049791,194.4677033,3.93606282,3.798471074,2.706334122,0.8540247811,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V04-W002,2,2,1.401033849,1.454018312,195.0641796,190.6484076,3.600865705,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V04-W006,2,2,2.28847266,2.393738378,195.495803,231.947263,4.463292904,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V04-W005,2,2,2.321446134,3.360449059,195.3018768,332.3222439,4.39083058,2.706334122,0.8540247811,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V05-REF-A,2,2,2.919412201,3.043053432,195.6632543,4.876149051,4.879483809,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V05-W004,2,2,3.101123695,3.222880345,195.3388644,1388.244306,4.50759849,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V05-W005,2,2,2.103555589,2.978855358,195.4089148,1462.948854,3.423671304,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V05-W002,2,2,2.634625412,2.645543043,195.0747826,1486.859394,4.328755128,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V06-REF-A,2,2,2.499722652,2.594322268,199.8115211,1.473440654,4.643415185,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V06-W006,2,2,2.54593173,3.13394609,201.272844,152.0459186,4.42899991,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V06-W003,2,2,2.933055698,3.355693384,200.6204991,172.8267326,4.464019649,2.706334122,0.8540247811,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C016,2022-05-17,P-V06-W002,2,2,2.260109154,2.728071647,200.5224415,186.0601224,4.290259345,2.706334122,0.8540247811,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-D01-REF-A,2,2,2.503734238,3.245102851,160.4444557,2.351857174,4.330908475,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-D01-W001,2,2,2.278323325,3.284083928,160.8836939,376.5706546,4.040763407,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-D01-W006,2,2,2.663914306,3.354967308,162.0019473,358.1284672,4.376681141,0.8586117163,0.8739879543,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-D01-W003,2,2,2.500268184,2.867387677,161.190872,429.0912435,4.005599484,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H01-REF-A,2,2,2.519648281,3.308253299,159.9290692,-2.208860734,4.146758323,0.8586117163,0.8739879543,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H01-W002,2,2,1.782997668,2.307957249,160.3622778,210.8497742,4.069554296,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H01-W007,2,1,2.407276329,3.241006264,162.1878388,270.7801405,5.051977429,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H01-W003,2,2,2.418798231,2.879649485,160.4438885,453.2425654,4.619928989,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H02-REF-A,2,2,2.14155589,2.732928115,162.7289086,2.366303543,4.013361811,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H02-W004,2,2,2.84074413,2.950506609,163.9712058,205.321354,4.379411043,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H02-W006,2,2,2.894663763,3.089203471,164.4331152,322.2329447,4.615037987,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H02-W001,2,2,2.171587919,2.735391094,163.1477245,336.6133365,3.9849351,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H03-REF-A,2,2,2.422772121,3.277759213,196.2880748,6.088755923,3.973173905,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H03-W003,2,2,1.626365767,1.870933911,196.4239789,420.5220238,3.280170256,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H03-W005,2,2,1.934119013,1.97442012,196.6659372,459.1881659,3.862162716,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H03-W007,2,2,2.269991796,2.481127936,196.7560766,587.862497,4.284043316,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H04-REF-A,2,2,1.950641139,2.399585986,174.0161046,0.6549008767,3.893080448,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H04-W005,2,1,1.775742558,1.92613832,178.7133097,191.7997815,4.941787962,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H04-W006,2,2,2.735574068,3.062813645,179.4450507,214.7962948,4.550076712,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H04-W002,2,2,1.564445595,1.900461722,176.2020928,528.0243677,3.46273616,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H05-REF-A,2,2,2.687038477,2.850967472,196.1709972,-5.059114105,4.837064449,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H05-W005,2,2,2.098899116,2.465361231,197.3597621,1240.233414,4.142978379,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H05-W001,2,2,1.37239295,1.468348236,195.9500287,1374.730883,3.193572998,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H05-W003,2,2,1.60522612,1.834188493,196.5990067,1381.690669,3.411862238,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H06-REF-A,2,1,2.38419586,3.12618748,186.0179559,-3.411354122,5.270514927,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H06-W005,2,2,2.124447789,2.866838552,191.5104696,152.743046,3.466817784,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H06-W001,2,2,3.249719042,3.368396766,188.133834,333.7830606,5.063854328,0.8586117163,0.8739879543,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H06-W003,2,2,2.272164962,2.300871052,189.9521052,339.96181,4.257272903,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H07-REF-A,2,2,2.764363369,3.130420459,201.1012379,-3.270711577,4.225452007,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H07-W007,2,2,2.293946933,2.302630553,202.7971201,65.5248084,4.286479741,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H07-W001,2,2,2.725231399,2.986722433,201.7800608,219.4926997,4.619208069,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-H07-W002,2,2,3.195946935,3.25237971,201.8317053,328.2099247,4.862486243,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V01-REF-A,2,1,2.97487662,3.358530352,159.9044513,-0.8484574009,5.458381827,0.8586117163,0.8739879543,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V01-W002,2,1,2.38704667,2.757370451,160.6233118,189.1943878,4.415954116,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V01-W004,2,2,2.023826832,2.426175573,160.9446899,221.0876506,3.952827786,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V01-W007,2,2,2.509113541,3.16064377,161.3681924,444.4513736,4.4518025,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V02-REF-A,2,2,2.248225423,2.486740196,171.8491707,0.5248351258,4.210350218,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V02-W004,2,2,2.430855192,2.79110312,172.8788098,75.99596504,4.248590359,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V02-W002,2,1,1.984940013,2.235906041,172.3631895,327.1241503,4.701886769,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V02-W001,2,1,3.033617433,3.107836476,172.2041907,345.5048102,5.821038953,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V03-REF-A,2,2,1.891417621,1.96734486,180.7823109,1.454169244,3.872314269,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V03-W006,2,2,2.637716017,3.149053136,181.6199169,440.9113848,4.514574564,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V03-W001,2,2,1.441399072,1.586721305,180.9866891,497.0760306,2.983107537,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V03-W003,2,2,3.277479085,3.338473063,180.3430788,1384.519268,5.173851993,0.8586117163,0.8739879543,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V04-REF-A,2,1,2.897968073,3.347386286,194.4692503,2.389063138,5.334297904,0.8586117163,0.8739879543,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V04-W002,2,2,2.748401612,2.815740775,195.0601052,194.7228372,4.136292161,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V04-W006,2,1,2.205984845,3.157638004,195.4893348,238.4155049,3.773393007,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V04-W005,2,1,2.130032288,2.8209609,195.2980242,336.1749179,4.35233901,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V05-REF-A,2,2,1.473088651,1.484624028,195.6695696,-1.439113601,3.054635619,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V05-W004,2,2,2.487188024,3.24977612,195.3254943,1401.614453,4.505696731,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V05-W005,2,0,3.010559394,3.162765487,195.3982133,1473.650334,8.340652974,0.8586117163,0.8739879543,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V05-W002,2,2,2.028340226,2.802654467,195.0602182,1501.423795,3.764827712,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V06-REF-A,2,2,2.764871155,2.899457091,199.8150503,-2.055774587,5.053729547,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V06-W006,2,2,2.219194459,2.590302,201.2627324,162.1575785,4.219175952,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V06-W003,2,1,2.598144819,2.908244817,200.6046387,188.6871394,4.895587409,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C018,2022-10-18,P-V06-W002,2,2,2.157215717,2.837115752,200.5083726,200.1290973,4.233084149,0.8586117163,0.8739879543,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-D01-REF-A,2,2,2.157599002,2.876734476,160.4492294,-2.421880093,3.518245227,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-D01-W001,2,2,2.097614853,2.608527655,160.7997746,460.4899612,4.011673269,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-D01-W006,2,2,2.310588196,2.521314504,161.9319407,428.1351622,4.523518543,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-D01-W003,2,2,2.658660942,2.6697884,161.184941,435.0221688,4.70826104,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H01-REF-A,2,2,1.944178995,2.459723107,159.9242206,2.639731252,3.474688591,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H01-W002,2,2,1.796175201,2.114042065,160.2794939,293.6336817,3.474217886,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H01-W007,2,2,2.313658979,2.763865706,162.1647906,293.8283409,4.611437045,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H01-W003,2,1,2.359579045,2.542145244,160.4065091,490.6219335,5.271505406,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
