campaign_id,date,profile_id,point_id,observed_x_local_m,observed_y_local_m,standard_uncertainty_xy_mm,qc_status,provenance
C012,2021-05-18,P-V06,P-V06-REF-A,28747.79263,43295.83195,0.9,accepted,S
C012,2021-05-18,P-V06,P-V06-W001,28747.79324,43645.83377,1.4,accepted,S
C012,2021-05-18,P-V06,P-V06-W002,28747.79345,43743.58382,1.4,accepted,S
C012,2021-05-18,P-V06,P-V06-W003,28747.79438,43785.99627,1.4,accepted,S
C012,2021-05-18,P-V06,P-V06-W004,28747.7954,43929.00672,1.4,accepted,S
C012,2021-05-18,P-V06,P-V06-W006,28747.79311,44101.77905,1.4,accepted,S
C012,2021-05-18,P-V06,P-V06-W007,28747.79271,44161.88675,1.4,accepted,S
C012,2021-05-18,P-V06,P-V06-REF-B,28747.79258,44511.88565,0.9,accepted,S
C013,2021-07-13,P-H04,P-H04-REF-A,23368.90438,42444.16191,0.9,accepted,S
C013,2021-07-13,P-H04,P-H04-W001,23718.90623,42444.16426,1.4,accepted,S
C013,2021-07-13,P-H04,P-H04-W002,23797.84263,42444.1699,1.4,accepted,S
C013,2021-07-13,P-H04,P-H04-W003,23918.06275,42444.17743,1.4,accepted,S
C013,2021-07-13,P-H04,P-H04-W004,24038.96324,42444.15895,1.4,accepted,S
C013,2021-07-13,P-H04,P-H04-W005,24117.5996,42444.15856,1.4,accepted,S
C013,2021-07-13,P-H04,P-H04-W006,24225.7929,42444.15858,1.4,accepted,S
C013,2021-07-13,P-H04,P-H04-W007,24318.36877,42444.15643,1.4,accepted,S
C013,2021-07-13,P-H04,P-H04-REF-B,24668.37284,42444.16276,0.9,accepted,S
C013,2021-07-13,P-V06,P-V06-REF-A,28747.79098,43295.83078,0.9,accepted,S
C013,2021-07-13,P-V06,P-V06-W001,28747.78832,43645.82887,1.4,accepted,S
C013,2021-07-13,P-V06,P-V06-W002,28747.79419,43743.58323,1.4,accepted,S
C013,2021-07-13,P-V06,P-V06-W004,28747.79136,43929.0054,1.4,accepted,S
C013,2021-07-13,P-V06,P-V06-W005,28747.79152,44000.36053,1.4,accepted,S
C013,2021-07-13,P-V06,P-V06-W006,28747.79263,44101.77513,1.4,accepted,S
C013,2021-07-13,P-V06,P-V06-W007,28747.79206,44161.88221,1.4,accepted,S
C013,2021-07-13,P-V06,P-V06-REF-B,28747.79259,44511.88437,0.9,accepted,S
C014,2021-11-02,P-D01,P-D01-REF-A,21053.17189,39693.0904,0.9,accepted,S
C014,2021-11-02,P-D01,P-D01-W001,21345.20538,39886.01405,1.4,accepted,S
C014,2021-11-02,P-D01,P-D01-W002,21409.24961,39928.32364,1.4,accepted,S
C014,2021-11-02,P-D01,P-D01-W003,21461.84678,39963.06907,1.4,accepted,S
C014,2021-11-02,P-D01,P-D01-W004,21544.63329,40017.75638,1.4,accepted,S
C014,2021-11-02,P-D01,P-D01-W005,21604.3719,40057.21907,1.4,accepted,S
C014,2021-11-02,P-D01,P-D01-W006,21681.05849,40107.88137,1.4,accepted,S
C014,2021-11-02,P-D01,P-D01-W007,21748.44788,40152.3998,1.4,accepted,S
C014,2021-11-02,P-D01,P-D01-REF-B,22040.48119,40345.32063,0.9,accepted,S
C014,2021-11-02,P-H01,P-H01-REF-A,20805.16995,39576.9676,0.9,accepted,S
C014,2021-11-02,P-H01,P-H01-W001,21155.17293,39576.97115,1.4,accepted,S
C014,2021-11-02,P-H01,P-H01-W002,21303.03187,39576.96858,1.4,accepted,S
C014,2021-11-02,P-H01,P-H01-W003,21488.08577,39576.97198,1.4,accepted,S
C014,2021-11-02,P-H01,P-H01-W004,21613.12048,39576.97223,1.4,accepted,S
C014,2021-11-02,P-H01,P-H01-W005,21778.94658,39576.95758,1.4,accepted,S
C014,2021-11-02,P-H01,P-H01-W006,21938.52366,39576.95775,1.4,accepted,S
C014,2021-11-02,P-H01,P-H01-W007,22109.85082,39576.9636,1.4,accepted,S
C014,2021-11-02,P-H01,P-H01-REF-B,22459.85563,39576.9679,0.9,accepted,S
C014,2021-11-02,P-H02,P-H02-REF-A,21446.69483,40532.69929,0.9,accepted,S
C014,2021-11-02,P-H02,P-H02-W001,21796.702,40532.70699,1.4,accepted,S
C014,2021-11-02,P-H02,P-H02-W003,21973.04197,40532.70438,1.4,accepted,S
C014,2021-11-02,P-H02,P-H02-W004,22047.51521,40532.69396,1.4,accepted,S
C014,2021-11-02,P-H02,P-H02-W005,22164.5677,40532.69888,1.4,accepted,S
C014,2021-11-02,P-H02,P-H02-W006,22226.26017,40532.6909,1.4,accepted,S
C014,2021-11-02,P-H02,P-H02-W007,22330.95353,40532.69296,1.4,accepted,S
C014,2021-11-02,P-H02,P-H02-REF-B,22680.95747,40532.70022,0.9,accepted,S
C014,2021-11-02,P-H03,P-H03-REF-A,28847.39511,41488.43233,0.9,accepted,S
C014,2021-11-02,P-H03,P-H03-W001,29197.39967,41488.43788,1.4,accepted,S
C014,2021-11-02,P-H03,P-H03-W003,29321.74581,41488.43787,1.4,accepted,S
C014,2021-11-02,P-H03,P-H03-W004,29397.4369,41488.44533,1.4,accepted,S
C014,2021-11-02,P-H03,P-H03-W005,29505.7925,41488.4237,1.4,accepted,S
C014,2021-11-02,P-H03,P-H03-W006,29518.66916,41488.42236,1.4,accepted,S
C014,2021-11-02,P-H03,P-H03-W007,29630.33708,41488.42157,1.4,accepted,S
C014,2021-11-02,P-H03,P-H03-REF-B,29980.34746,41488.43183,0.9,accepted,S
C014,2021-11-02,P-H04,P-H04-REF-A,23368.90278,42444.16378,0.9,accepted,S
C014,2021-11-02,P-H04,P-H04-W001,23718.90548,42444.1683,1.4,accepted,S
C014,2021-11-02,P-H04,P-H04-W002,23797.84543,42444.1748,1.4,accepted,S
C014,2021-11-02,P-H04,P-H04-W003,23918.06466,42444.1772,1.4,accepted,S
C014,2021-11-02,P-H04,P-H04-W004,24038.96657,42444.15853,1.4,accepted,S
C014,2021-11-02,P-H04,P-H04-W005,24117.60302,42444.16024,1.4,accepted,S
C014,2021-11-02,P-H04,P-H04-W006,24225.7964,42444.15855,1.4,accepted,S
C014,2021-11-02,P-H04,P-H04-W007,24318.36916,42444.1596,1.4,accepted,S
C014,2021-11-02,P-H04,P-H04-REF-B,24668.37357,42444.16449,0.9,accepted,S
C014,2021-11-02,P-H05,P-H05-REF-A,26665.9897,43399.89518,0.9,accepted,S
C014,2021-11-02,P-H05,P-H05-W001,27016.01747,43399.92357,1.4,accepted,S
C014,2021-11-02,P-H05,P-H05-W002,27153.36524,43399.92106,1.4,accepted,S
C014,2021-11-02,P-H05,P-H05-W003,27263.95295,43399.92354,1.4,accepted,S
C014,2021-11-02,P-H05,P-H05-W004,27432.29654,43399.86601,1.4,accepted,S
C014,2021-11-02,P-H05,P-H05-W005,27558.05724,43399.86952,1.4,accepted,S
C014,2021-11-02,P-H05,P-H05-W006,27697.09578,43399.86947,1.4,accepted,S
C014,2021-11-02,P-H05,P-H05-W007,27821.12064,43399.87801,1.4,accepted,S
C014,2021-11-02,P-H05,P-H05-REF-B,28171.13621,43399.89558,0.9,accepted,S
C014,2021-11-02,P-H06,P-H06-REF-A,24584.49682,44355.62803,0.9,accepted,S
C014,2021-11-02,P-H06,P-H06-W001,24934.50215,44355.63289,1.4,accepted,S
C014,2021-11-02,P-H06,P-H06-W002,25077.46872,44355.63007,1.4,accepted,S
C014,2021-11-02,P-H06,P-H06-W003,25203.34213,44355.63491,1.4,accepted,S
C014,2021-11-02,P-H06,P-H06-W004,25301.73106,44355.62081,1.4,accepted,S
C014,2021-11-02,P-H06,P-H06-W005,25414.15579,44355.62486,1.4,accepted,S
C014,2021-11-02,P-H06,P-H06-W006,25597.56955,44355.62277,1.4,accepted,S
C014,2021-11-02,P-H06,P-H06-W007,25677.21619,44355.62766,1.4,accepted,S
C014,2021-11-02,P-H06,P-H06-REF-B,26027.21562,44355.62863,0.9,accepted,S
C014,2021-11-02,P-H07,P-H07-REF-A,26999.02952,45311.35782,0.9,accepted,S
C014,2021-11-02,P-H07,P-H07-W001,27349.0319,45311.36474,1.4,accepted,S
C014,2021-11-02,P-H07,P-H07-W002,27423.69805,45311.36576,1.4,accepted,S
C014,2021-11-02,P-H07,P-H07-W003,27534.63846,45311.35511,1.4,accepted,S
C014,2021-11-02,P-H07,P-H07-W004,27582.67095,45311.35374,1.4,accepted,S
C014,2021-11-02,P-H07,P-H07-W005,27672.19264,45311.36044,1.4,accepted,S
C014,2021-11-02,P-H07,P-H07-W006,27755.63411,45311.36056,1.4,accepted,S
C014,2021-11-02,P-H07,P-H07-W007,27828.03892,45311.35853,1.4,accepted,S
C014,2021-11-02,P-H07,P-H07-REF-B,28178.04089,45311.36148,0.9,accepted,S
C014,2021-11-02,P-V01,P-V01-REF-A,21687.36488,38872.51051,0.9,accepted,S
C014,2021-11-02,P-V01,P-V01-W001,21687.3645,39222.51173,1.4,accepted,S
C014,2021-11-02,P-V01,P-V01-W002,21687.36267,39326.96243,1.4,accepted,S
C014,2021-11-02,P-V01,P-V01-W003,21687.36481,39444.25664,1.4,accepted,S
C014,2021-11-02,P-V01,P-V01-W004,21687.36551,39503.59779,1.4,accepted,S
C014,2021-11-02,P-V01,P-V01-W005,21687.36108,39637.80321,1.4,accepted,S
C014,2021-11-02,P-V01,P-V01-W006,21687.36229,39729.55807,1.4,accepted,S
C014,2021-11-02,P-V01,P-V01-W007,21687.36258,39827.02839,1.4,accepted,S
C014,2021-11-02,P-V01,P-V01-REF-B,21687.36548,40177.03223,0.9,accepted,S
C014,2021-11-02,P-V02,P-V02-REF-A,23099.4499,42131.02441,0.9,accepted,S
C014,2021-11-02,P-V02,P-V02-W001,23099.45143,42481.02408,1.4,accepted,S
C014,2021-11-02,P-V02,P-V02-W003,23099.45221,42632.87035,1.4,accepted,S
C014,2021-11-02,P-V02,P-V02-W004,23099.45,42683.5784,1.4,accepted,S
C014,2021-11-02,P-V02,P-V02-W005,23099.44818,42733.41688,1.4,accepted,S
C014,2021-11-02,P-V02,P-V02-W006,23099.44876,42816.33971,1.4,accepted,S
C014,2021-11-02,P-V02,P-V02-W007,23099.44917,42893.86769,1.4,accepted,S
C014,2021-11-02,P-V02,P-V02-REF-B,23099.45118,43243.8682,0.9,accepted,S
C014,2021-11-02,P-V03,P-V03-REF-A,24511.53684,41998.32633,0.9,accepted,S
C014,2021-11-02,P-V03,P-V03-W001,24511.53632,42348.32626,1.4,accepted,S
C014,2021-11-02,P-V03,P-V03-W002,24511.5359,42411.38693,1.4,accepted,S
C014,2021-11-02,P-V03,P-V03-W003,24511.53347,42470.23896,1.4,accepted,S
C014,2021-11-02,P-V03,P-V03-W004,24511.5336,42513.67554,1.4,accepted,S
C014,2021-11-02,P-V03,P-V03-W005,24511.53486,42597.44843,1.4,accepted,S
C014,2021-11-02,P-V03,P-V03-W006,24511.53737,42636.85301,1.4,accepted,S
C014,2021-11-02,P-V03,P-V03-W007,24511.53233,42672.70001,1.4,accepted,S
C014,2021-11-02,P-V03,P-V03-REF-B,24511.53553,43022.70064,0.9,accepted,S
C014,2021-11-02,P-V04,P-V04-REF-A,25923.62181,44254.21776,0.9,accepted,S
C014,2021-11-02,P-V04,P-V04-W001,25923.62263,44604.21954,1.4,accepted,S
C014,2021-11-02,P-V04,P-V04-W003,25923.62109,44718.57566,1.4,accepted,S
C014,2021-11-02,P-V04,P-V04-W004,25923.6204,44810.93556,1.4,accepted,S
C014,2021-11-02,P-V04,P-V04-W006,25923.62112,44882.27242,1.4,accepted,S
C014,2021-11-02,P-V04,P-V04-W007,25923.61929,44954.82412,1.4,accepted,S
C014,2021-11-02,P-V04,P-V04-REF-B,25923.62133,45304.82549,0.9,accepted,S
C014,2021-11-02,P-V05,P-V05-REF-A,27335.70627,42160.51387,0.9,accepted,S
C014,2021-11-02,P-V05,P-V05-W001,27335.70601,42510.5157,1.4,accepted,S
C014,2021-11-02,P-V05,P-V05-W002,27335.70462,42607.26809,1.4,accepted,S
C014,2021-11-02,P-V05,P-V05-W003,27335.70611,42625.12918,1.4,accepted,S
C014,2021-11-02,P-V05,P-V05-W004,27335.70507,42690.00023,1.4,accepted,S
C014,2021-11-02,P-V05,P-V05-W006,27335.70318,42793.8578,1.4,accepted,S
C014,2021-11-02,P-V05,P-V05-W007,27335.70177,42864.3731,1.4,accepted,S
C014,2021-11-02,P-V05,P-V05-REF-B,27335.70742,43214.37849,0.9,accepted,S
C014,2021-11-02,P-V06,P-V06-REF-A,28747.7942,43295.83319,0.9,accepted,S
C014,2021-11-02,P-V06,P-V06-W001,28747.7932,43645.83206,1.4,accepted,S
C014,2021-11-02,P-V06,P-V06-W002,28747.79323,43743.58597,1.4,accepted,S
C014,2021-11-02,P-V06,P-V06-W003,28747.79245,43785.9967,1.4,accepted,S
C014,2021-11-02,P-V06,P-V06-W004,28747.7938,43929.00727,1.4,accepted,S
C014,2021-11-02,P-V06,P-V06-W005,28747.79062,44000.36079,1.4,accepted,S
C014,2021-11-02,P-V06,P-V06-W006,28747.79326,44101.77941,1.4,accepted,S
C014,2021-11-02,P-V06,P-V06-W007,28747.79328,44161.88428,1.4,accepted,S
C014,2021-11-02,P-V06,P-V06-REF-B,28747.79366,44511.88632,0.9,accepted,S
C015,2022-03-01,P-D01,P-D01-REF-A,21053.16929,39693.08855,0.9,accepted,S
C015,2022-03-01,P-D01,P-D01-W001,21345.20507,39886.01333,1.4,accepted,S
C015,2022-03-01,P-D01,P-D01-W002,21409.24918,39928.32052,1.4,accepted,S
C015,2022-03-01,P-D01,P-D01-W003,21461.84964,39963.06995,1.4,accepted,S
C015,2022-03-01,P-D01,P-D01-W004,21544.63066,40017.7546,1.4,accepted,S
C015,2022-03-01,P-D01,P-D01-W005,21604.36974,40057.21798,1.4,accepted,S
C015,2022-03-01,P-D01,P-D01-W006,21681.05846,40107.88364,1.4,accepted,S
C015,2022-03-01,P-D01,P-D01-W007,21748.44652,40152.39739,1.4,accepted,S
C015,2022-03-01,P-D01,P-D01-REF-B,22040.48006,40345.32031,0.9,accepted,S
C015,2022-03-01,P-H04,P-H04-REF-A,23368.90171,42444.16247,0.9,accepted,S
C015,2022-03-01,P-H04,P-H04-W001,23718.90741,42444.16546,1.4,accepted,S
C015,2022-03-01,P-H04,P-H04-W002,23797.84269,42444.17116,1.4,accepted,S
C015,2022-03-01,P-H04,P-H04-W003,23918.0654,42444.17791,1.4,accepted,S
C015,2022-03-01,P-H04,P-H04-W004,24038.96579,42444.15911,1.4,accepted,S
C015,2022-03-01,P-H04,P-H04-W005,24117.60089,42444.16086,1.4,accepted,S
C015,2022-03-01,P-H04,P-H04-W006,24225.79398,42444.15969,1.4,accepted,S
C015,2022-03-01,P-H04,P-H04-W007,24318.36726,42444.15862,1.4,accepted,S
C015,2022-03-01,P-H04,P-H04-REF-B,24668.37284,42444.16314,0.9,accepted,S
C016,2022-05-17,P-D01,P-D01-REF-A,21053.17214,39693.08755,0.9,accepted,S
C016,2022-05-17,P-D01,P-D01-W002,21409.24896,39928.32246,1.4,accepted,S
C016,2022-05-17,P-D01,P-D01-W003,21461.84787,39963.06917,1.4,accepted,S
C016,2022-05-17,P-D01,P-D01-W004,21544.63513,40017.75428,1.4,accepted,S
C016,2022-05-17,P-D01,P-D01-W005,21604.36949,40057.21719,1.4,accepted,S
C016,2022-05-17,P-D01,P-D01-W006,21681.0598,40107.87915,1.4,accepted,S
C016,2022-05-17,P-D01,P-D01-W007,21748.44444,40152.39824,1.4,accepted,S
C016,2022-05-17,P-D01,P-D01-REF-B,22040.48069,40345.31959,0.9,accepted,S
C016,2022-05-17,P-H01,P-H01-REF-A,20805.16981,39576.96624,0.9,accepted,S
C016,2022-05-17,P-H01,P-H01-W001,21155.17158,39576.97025,1.4,accepted,S
C016,2022-05-17,P-H01,P-H01-W002,21303.02833,39576.96711,1.4,accepted,S
C016,2022-05-17,P-H01,P-H01-W003,21488.08711,39576.97389,1.4,accepted,S
C016,2022-05-17,P-H01,P-H01-W004,21613.12452,39576.96845,1.4,accepted,S
C016,2022-05-17,P-H01,P-H01-W005,21778.94386,39576.95803,1.4,accepted,S
C016,2022-05-17,P-H01,P-H01-W006,21938.52808,39576.95897,1.4,accepted,S
C016,2022-05-17,P-H01,P-H01-W007,22109.85268,39576.961,1.4,accepted,S
C016,2022-05-17,P-H01,P-H01-REF-B,22459.85656,39576.96654,0.9,accepted,S
C016,2022-05-17,P-H02,P-H02-REF-A,21446.6951,40532.6986,0.9,accepted,S
C016,2022-05-17,P-H02,P-H02-W001,21796.70338,40532.70435,1.4,accepted,S
C016,2022-05-17,P-H02,P-H02-W002,21892.49959,40532.70988,1.4,accepted,S
C016,2022-05-17,P-H02,P-H02-W003,21973.04203,40532.7027,1.4,accepted,S
C016,2022-05-17,P-H02,P-H02-W004,22047.51792,40532.69399,1.4,accepted,S
C016,2022-05-17,P-H02,P-H02-W005,22164.56103,40532.69409,1.4,accepted,S
C016,2022-05-17,P-H02,P-H02-W006,22226.26365,40532.69289,1.4,accepted,S
C016,2022-05-17,P-H02,P-H02-W007,22330.95107,40532.68986,1.4,accepted,S
C016,2022-05-17,P-H02,P-H02-REF-B,22680.95764,40532.69658,0.9,accepted,S
C016,2022-05-17,P-H03,P-H03-REF-A,28847.39431,41488.42987,0.9,accepted,S
C016,2022-05-17,P-H03,P-H03-W001,29197.40067,41488.43437,1.4,accepted,S
C016,2022-05-17,P-H03,P-H03-W002,29284.85727,41488.43939,1.4,accepted,S
C016,2022-05-17,P-H03,P-H03-W003,29321.74673,41488.43914,1.4,accepted,S
C016,2022-05-17,P-H03,P-H03-W004,29397.4363,41488.44466,1.4,accepted,S
C016,2022-05-17,P-H03,P-H03-W005,29505.79327,41488.41921,1.4,accepted,S
C016,2022-05-17,P-H03,P-H03-W006,29518.66783,41488.42003,1.4,accepted,S
C016,2022-05-17,P-H03,P-H03-W007,29630.33505,41488.41754,1.4,accepted,S
C016,2022-05-17,P-H03,P-H03-REF-B,29980.34654,41488.42893,0.9,accepted,S
C016,2022-05-17,P-H04,P-H04-REF-A,23368.90267,42444.16323,0.9,accepted,S
C016,2022-05-17,P-H04,P-H04-W001,23718.9067,42444.16617,1.4,accepted,S
C016,2022-05-17,P-H04,P-H04-W002,23797.84603,42444.17158,1.4,accepted,S
C016,2022-05-17,P-H04,P-H04-W003,23918.06487,42444.17845,1.4,accepted,S
C016,2022-05-17,P-H04,P-H04-W004,24038.96584,42444.15737,1.4,accepted,S
C016,2022-05-17,P-H04,P-H04-W005,24117.60031,42444.16034,1.4,accepted,S
C016,2022-05-17,P-H04,P-H04-W006,24225.79547,42444.15805,1.4,accepted,S
C016,2022-05-17,P-H04,P-H04-W007,24318.36794,42444.1584,1.4,accepted,S
C016,2022-05-17,P-H04,P-H04-REF-B,24668.37271,42444.16343,0.9,accepted,S
C016,2022-05-17,P-H05,P-H05-REF-A,26665.98812,43399.89256,0.9,accepted,S
C016,2022-05-17,P-H05,P-H05-W001,27016.01689,43399.92205,1.4,accepted,S
C016,2022-05-17,P-H05,P-H05-W002,27153.36455,43399.91988,1.4,accepted,S
C016,2022-05-17,P-H05,P-H05-W003,27263.95273,43399.92015,1.4,accepted,S
C016,2022-05-17,P-H05,P-H05-W004,27432.29727,43399.86073,1.4,accepted,S
C016,2022-05-17,P-H05,P-H05-W005,27558.05671,43399.86866,1.4,accepted,S
C016,2022-05-17,P-H05,P-H05-W006,27697.09351,43399.86575,1.4,accepted,S
C016,2022-05-17,P-H05,P-H05-W007,27821.12073,43399.878,1.4,accepted,S
C016,2022-05-17,P-H05,P-H05-REF-B,28171.1367,43399.89353,0.9,accepted,S
C016,2022-05-17,P-H06,P-H06-REF-A,24584.49481,44355.62543,0.9,accepted,S
C016,2022-05-17,P-H06,P-H06-W001,24934.50356,44355.63389,1.4,accepted,S
C016,2022-05-17,P-H06,P-H06-W002,25077.46741,44355.62828,1.4,accepted,S
C016,2022-05-17,P-H06,P-H06-W003,25203.34287,44355.63271,1.4,accepted,S
C016,2022-05-17,P-H06,P-H06-W004,25301.72903,44355.61927,1.4,accepted,S
C016,2022-05-17,P-H06,P-H06-W005,25414.15445,44355.62326,1.4,accepted,S
C016,2022-05-17,P-H06,P-H06-W006,25597.56991,44355.62196,1.4,accepted,S
C016,2022-05-17,P-H06,P-H06-W007,25677.21505,44355.6268,1.4,accepted,S
C016,2022-05-17,P-H06,P-H06-REF-B,26027.21587,44355.62715,0.9,accepted,S
C016,2022-05-17,P-H07,P-H07-REF-A,26999.02895,45311.35872,0.9,accepted,S
C016,2022-05-17,P-H07,P-H07-W001,27349.03177,45311.36296,1.4,accepted,S
C016,2022-05-17,P-H07,P-H07-W002,27423.70083,45311.36684,1.4,accepted,S
C016,2022-05-17,P-H07,P-H07-W003,27534.63717,45311.35208,1.4,accepted,S
C016,2022-05-17,P-H07,P-H07-W004,27582.66968,45311.35204,1.4,accepted,S
C016,2022-05-17,P-H07,P-H07-W005,27672.19352,45311.35888,1.4,accepted,S
C016,2022-05-17,P-H07,P-H07-W006,27755.63379,45311.35515,1.4,accepted,S
C016,2022-05-17,P-H07,P-H07-REF-B,28178.03987,45311.36,0.9,accepted,S
C016,2022-05-17,P-V01,P-V01-REF-A,21687.36474,38872.51129,0.9,accepted,S
C016,2022-05-17,P-V01,P-V01-W001,21687.36427,39222.51056,1.4,accepted,S
C016,2022-05-17,P-V01,P-V01-W002,21687.36506,39326.9613,1.4,accepted,S
C016,2022-05-17,P-V01,P-V01-W003,21687.3652,39444.2551,1.4,accepted,S
C016,2022-05-17,P-V01,P-V01-W004,21687.36349,39503.60072,1.4,accepted,S
C016,2022-05-17,P-V01,P-V01-W005,21687.36303,39637.80215,1.4,accepted,S
C016,2022-05-17,P-V01,P-V01-W007,21687.36241,39827.02784,1.4,accepted,S
C016,2022-05-17,P-V01,P-V01-REF-B,21687.36405,40177.02988,0.9,accepted,S
C016,2022-05-17,P-V02,P-V02-REF-A,23099.45054,42131.02216,0.9,accepted,S
C016,2022-05-17,P-V02,P-V02-W001,23099.44758,42481.023,1.4,accepted,S
C016,2022-05-17,P-V02,P-V02-W002,23099.4477,42551.3317,1.4,accepted,S
C016,2022-05-17,P-V02,P-V02-W003,23099.44794,42632.87089,1.4,accepted,S
C016,2022-05-17,P-V02,P-V02-W004,23099.44973,42683.57767,1.4,accepted,S
C016,2022-05-17,P-V02,P-V02-W005,23099.44861,42733.41599,1.4,accepted,S
C016,2022-05-17,P-V02,P-V02-W006,23099.44969,42816.33743,1.4,accepted,S
C016,2022-05-17,P-V02,P-V02-W007,23099.45004,42893.86592,1.4,accepted,S
C016,2022-05-17,P-V02,P-V02-REF-B,23099.45145,43243.86431,0.9,accepted,S
C016,2022-05-17,P-V03,P-V03-REF-A,24511.53649,41998.32303,0.9,accepted,S
C016,2022-05-17,P-V03,P-V03-W001,24511.53552,42348.32548,1.4,accepted,S
C016,2022-05-17,P-V03,P-V03-W002,24511.53847,42411.38495,1.4,accepted,S
C016,2022-05-17,P-V03,P-V03-W003,24511.53251,42470.23692,1.4,accepted,S
C016,2022-05-17,P-V03,P-V03-W004,24511.5344,42513.67405,1.4,accepted,S
C016,2022-05-17,P-V03,P-V03-W005,24511.53353,42597.45256,1.4,accepted,S
C016,2022-05-17,P-V03,P-V03-W006,24511.53461,42636.85626,1.4,accepted,S
C016,2022-05-17,P-V03,P-V03-W007,24511.53363,42672.70099,1.4,accepted,S
C016,2022-05-17,P-V03,P-V03-REF-B,24511.53415,43022.70022,0.9,accepted,S
C016,2022-05-17,P-V04,P-V04-REF-A,25923.62161,44254.21765,0.9,accepted,S
C016,2022-05-17,P-V04,P-V04-W001,25923.62027,44604.21535,1.4,accepted,S
C016,2022-05-17,P-V04,P-V04-W002,25923.61981,44645.81309,1.4,accepted,S
C016,2022-05-17,P-V04,P-V04-W003,25923.62094,44718.57471,1.4,accepted,S
C016,2022-05-17,P-V04,P-V04-W004,25923.62067,44810.93501,1.4,accepted,S
C016,2022-05-17,P-V04,P-V04-W005,25923.62233,44835.49411,1.4,accepted,S
C016,2022-05-17,P-V04,P-V04-W006,25923.62003,44882.27359,1.4,accepted,S
C016,2022-05-17,P-V04,P-V04-W007,25923.61887,44954.82224,1.4,accepted,S
C016,2022-05-17,P-V04,P-V04-REF-B,25923.623,45304.82046,0.9,accepted,S
C016,2022-05-17,P-V05,P-V05-REF-A,27335.70765,42160.51116,0.9,accepted,S
C016,2022-05-17,P-V05,P-V05-W001,27335.7039,42510.51288,1.4,accepted,S
C016,2022-05-17,P-V05,P-V05-W002,27335.70399,42607.26506,1.4,accepted,S
C016,2022-05-17,P-V05,P-V05-W003,27335.7071,42625.12563,1.4,accepted,S
C016,2022-05-17,P-V05,P-V05-W004,27335.70213,42689.99992,1.4,accepted,S
C016,2022-05-17,P-V05,P-V05-W005,27335.70129,42762.37723,1.4,accepted,S
C016,2022-05-17,P-V05,P-V05-W006,27335.70546,42793.86067,1.4,accepted,S
C016,2022-05-17,P-V05,P-V05-W007,27335.69962,42864.37207,1.4,accepted,S
C016,2022-05-17,P-V05,P-V05-REF-B,27335.70776,43214.37686,0.9,accepted,S
C016,2022-05-17,P-V06,P-V06-REF-A,28747.79103,43295.83077,0.9,accepted,S
C016,2022-05-17,P-V06,P-V06-W001,28747.79455,43645.83133,1.4,accepted,S
C016,2022-05-17,P-V06,P-V06-W002,28747.79119,43743.58436,1.4,accepted,S
C016,2022-05-17,P-V06,P-V06-W003,28747.79368,43785.99871,1.4,accepted,S
C016,2022-05-17,P-V06,P-V06-W004,28747.79003,43929.00645,1.4,accepted,S
C016,2022-05-17,P-V06,P-V06-W005,28747.79055,44000.36029,1.4,accepted,S
C016,2022-05-17,P-V06,P-V06-W006,28747.78925,44101.77765,1.4,accepted,S
C016,2022-05-17,P-V06,P-V06-W007,28747.79165,44161.88462,1.4,accepted,S
C016,2022-05-17,P-V06,P-V06-REF-B,28747.79153,44511.88455,0.9,accepted,S
C017,2022-07-19,P-D01,P-D01-REF-A,21053.17226,39693.08842,0.9,accepted,S
C017,2022-07-19,P-D01,P-D01-W001,21345.20757,39886.01249,1.4,accepted,S
C017,2022-07-19,P-D01,P-D01-W002,21409.2535,39928.32256,1.4,accepted,S
C017,2022-07-19,P-D01,P-D01-W005,21604.37283,40057.21712,1.4,accepted,S
C017,2022-07-19,P-D01,P-D01-W006,21681.0604,40107.87858,1.4,accepted,S
C017,2022-07-19,P-D01,P-D01-W007,21748.4488,40152.39815,1.4,accepted,S
C017,2022-07-19,P-D01,P-D01-REF-B,22040.48101,40345.32123,0.9,accepted,S
C017,2022-07-19,P-H03,P-H03-REF-A,28847.39593,41488.4305,0.9,accepted,S
C017,2022-07-19,P-H03,P-H03-W001,29197.40192,41488.43667,1.4,accepted,S
C017,2022-07-19,P-H03,P-H03-W002,29284.85824,41488.43927,1.4,accepted,S
C017,2022-07-19,P-H03,P-H03-W004,29397.43837,41488.44399,1.4,accepted,S
C017,2022-07-19,P-H03,P-H03-W006,29518.66716,41488.42435,1.4,accepted,S
C017,2022-07-19,P-H03,P-H03-REF-B,29980.34554,41488.43105,0.9,accepted,S
C017,2022-07-19,P-H04,P-H04-REF-A,23368.90398,42444.16243,0.9,accepted,S
C017,2022-07-19,P-H04,P-H04-W002,23797.84436,42444.17053,1.4,accepted,S
C017,2022-07-19,P-H04,P-H04-W003,23918.06592,42444.17781,1.4,accepted,S
C017,2022-07-19,P-H04,P-H04-W004,24038.963,42444.15758,1.4,accepted,S
C017,2022-07-19,P-H04,P-H04-W005,24117.60247,42444.15961,1.4,accepted,S
C017,2022-07-19,P-H04,P-H04-W006,24225.79574,42444.15976,1.4,accepted,S
C017,2022-07-19,P-H04,P-H04-REF-B,24668.37422,42444.16373,0.9,accepted,S
