campaign_id,date,profile_id,left_interval,right_interval,chainage_m,curvature_mm_m2,standard_uncertainty_curvature_mm_m2,provenance
C010,2020-10-20,P-V01,P-V01-W004::P-V01-W005,P-V01-W005::P-V01-W006,404.680706,-0.08993314735,0.0001509418604,C/S
C010,2020-10-20,P-V01,P-V01-W005::P-V01-W006,P-V01-W006::P-V01-REF-B,595.9771124,0.01604155545,5.26614818e-05,C/S
C010,2020-10-20,P-V02,P-V02-REF-A::P-V02-W001,P-V02-W001::P-V02-W002,-69.92273081,-0.005839711218,0.0001368150093,C/S
C010,2020-10-20,P-V02,P-V02-W001::P-V02-W002,P-V02-W002::P-V02-W003,73.11598125,-0.02827589087,0.000497849931,C/S
C010,2020-10-20,P-V02,P-V02-W002::P-V02-W003,P-V02-W003::P-V02-W004,144.1389363,0.04667888191,0.0007234968171,C/S
C010,2020-10-20,P-V02,P-V02-W003::P-V02-W004,P-V02-W004::P-V02-W005,202.337572,0.06338016055,0.001158660747,C/S
C010,2020-10-20,P-V02,P-V02-W004::P-V02-W005,P-V02-W005::P-V02-W006,260.6646284,-0.0454584084,0.0007299753376,C/S
C010,2020-10-20,P-V02,P-V02-W005::P-V02-W006,P-V02-W006::P-V02-W007,333.9668103,-0.04171357077,0.0004498163179,C/S
C010,2020-10-20,P-V02,P-V02-W006::P-V02-W007,P-V02-W007::P-V02-REF-B,480.9611601,0.01150500007,0.0001247296955,C/S
C010,2020-10-20,P-V03,P-V03-REF-A::P-V03-W001,P-V03-W001::P-V03-W002,-71.73460701,-0.005919506598,7.909192938e-05,C/S
C010,2020-10-20,P-V03,P-V03-W001::P-V03-W002,P-V03-W002::P-V03-W003,62.00990788,0.2394128966,0.0003899945029,C/S
C010,2020-10-20,P-V03,P-V03-W002::P-V03-W003,P-V03-W003::P-V03-W004,118.0620526,-0.141135374,0.0005776421819,C/S
C010,2020-10-20,P-V03,P-V03-W003::P-V03-W004,P-V03-W004::P-V03-W005,175.4378789,-0.3455355335,0.0004217391019,C/S
C010,2020-10-20,P-V03,P-V03-W004::P-V03-W005,P-V03-W005::P-V03-W006,238.035164,0.219459754,0.0004678278026,C/S
C010,2020-10-20,P-V03,P-V03-W005::P-V03-W006,P-V03-W006::P-V03-W007,287.6419319,-0.0929460885,0.001022705799,C/S
C010,2020-10-20,P-V03,P-V03-W006::P-V03-W007,P-V03-W007::P-V03-REF-B,402.9155332,0.0203874452,0.000147494492,C/S
C010,2020-10-20,P-V04,P-V04-REF-A::P-V04-W001,P-V04-W001::P-V04-W002,-77.10141161,-0.002696303862,0.0001186182116,C/S
C010,2020-10-20,P-V04,P-V04-W001::P-V04-W002,P-V04-W002::P-V04-W003,49.38673394,-0.0003750222529,0.0004670194944,C/S
C010,2020-10-20,P-V04,P-V04-W002::P-V04-W003,P-V04-W003::P-V04-W004,119.2565778,0.01788137527,0.0002080680399,C/S
C010,2020-10-20,P-V04,P-V04-W003::P-V04-W004,P-V04-W004::P-V04-W006,201.4611797,-0.03454015955,0.0002143673841,C/S
C010,2020-10-20,P-V04,P-V04-W004::P-V04-W006,P-V04-W006::P-V04-W007,278.3582105,0.02969252741,0.0002696542357,C/S
C010,2020-10-20,P-V04,P-V04-W006::P-V04-W007,P-V04-W007::P-V04-REF-B,419.9686449,-0.007624341591,6.526323371e-05,C/S
C010,2020-10-20,P-V05,P-V05-REF-A::P-V05-W002,P-V05-W002::P-V05-W003,-10.46792444,-0.0151269494,0.0002379314337,C/S
C010,2020-10-20,P-V05,P-V05-W002::P-V05-W003,P-V05-W003::P-V05-W004,126.3696314,-0.03136363716,0.001385553774,C/S
C010,2020-10-20,P-V05,P-V05-W003::P-V05-W004,P-V05-W004::P-V05-W005,181.3654206,0.03826365487,0.0002996675935,C/S
C010,2020-10-20,P-V05,P-V05-W004::P-V05-W005,P-V05-W005::P-V05-W006,241.6429335,-0.006108955239,0.0006609677394,C/S
C010,2020-10-20,P-V05,P-V05-W005::P-V05-W006,P-V05-W006::P-V05-W007,293.107769,0.05723163977,0.00067423337,C/S
C010,2020-10-20,P-V05,P-V05-W006::P-V05-W007,P-V05-W007::P-V05-REF-B,423.7365926,-0.04035554263,6.721918727e-05,C/S
C010,2020-10-20,P-V06,P-V06-REF-A::P-V06-W001,P-V06-W001::P-V06-W002,-63.06161313,0.007251458972,7.833499638e-05,C/S
C010,2020-10-20,P-V06,P-V06-W001::P-V06-W002,P-V06-W002::P-V06-W003,83.91818023,-0.03460761596,0.000619797062,C/S
C010,2020-10-20,P-V06,P-V06-W002::P-V06-W003,P-V06-W003::P-V06-W004,165.3144831,0.01098060189,0.0004497574743,C/S
C010,2020-10-20,P-V06,P-V06-W003::P-V06-W004,P-V06-W004::P-V06-W005,265.2602233,0.007455700574,0.000248256072,C/S
C010,2020-10-20,P-V06,P-V06-W004::P-V06-W005,P-V06-W005::P-V06-W006,362.0447084,-0.02345716576,0.0003348098811,C/S
C010,2020-10-20,P-V06,P-V06-W005::P-V06-W006,P-V06-W006::P-V06-W007,445.6196185,0.01257559876,0.0003916981055,C/S
C010,2020-10-20,P-V06,P-V06-W006::P-V06-W007,P-V06-W007::P-V06-REF-B,588.5274818,-0.00175442948,0.0001332411278,C/S
C011,2021-01-26,P-H04,P-H04-REF-A::P-H04-W001,P-H04-W001::P-H04-W002,-67.76686288,0.01620107412,6.099115095e-05,C/S
C011,2021-01-26,P-H04,P-H04-W001::P-H04-W002,P-H04-W002::P-H04-W003,89.25294079,-0.0196345953,0.0001555590248,C/S
C011,2021-01-26,P-H04,P-H04-W002::P-H04-W003,P-H04-W003::P-H04-W004,199.3227356,-0.05436345278,0.0001031347654,C/S
C011,2021-01-26,P-H04,P-H04-W003::P-H04-W004,P-H04-W004::P-H04-W005,309.4947112,0.04541175707,0.0001640853277,C/S
C011,2021-01-26,P-H04,P-H04-W004::P-H04-W005,P-H04-W005::P-H04-W006,406.0910898,0.002937200879,0.000181625024,C/S
C011,2021-01-26,P-H04,P-H04-W005::P-H04-W006,P-H04-W006::P-H04-W007,502.9906746,0.00170723203,0.0001503571515,C/S
C011,2021-01-26,P-H04,P-H04-W006::P-H04-W007,P-H04-W007::P-H04-REF-B,663.8264988,-0.004099682113,5.279771843e-05,C/S
C011,2021-01-26,P-V02,P-V02-REF-A::P-V02-W001,P-V02-W001::P-V02-W002,-69.92273081,-0.005798339657,7.695754267e-05,C/S
C011,2021-01-26,P-V02,P-V02-W001::P-V02-W002,P-V02-W002::P-V02-W003,73.11598125,-0.03058769881,0.0002789723976,C/S
C011,2021-01-26,P-V02,P-V02-W002::P-V02-W003,P-V02-W003::P-V02-W004,144.1389363,0.04936747567,0.0004022261937,C/S
C011,2021-01-26,P-V02,P-V02-W003::P-V02-W004,P-V02-W004::P-V02-W005,202.337572,0.06747761248,0.0006419851719,C/S
C011,2021-01-26,P-V02,P-V02-W004::P-V02-W005,P-V02-W005::P-V02-W006,260.6646284,-0.05058410472,0.0004032308104,C/S
C011,2021-01-26,P-V02,P-V02-W005::P-V02-W006,P-V02-W006::P-V02-W007,333.9668103,-0.04079582578,0.0002468758525,C/S
C011,2021-01-26,P-V02,P-V02-W006::P-V02-W007,P-V02-W007::P-V02-REF-B,480.9611601,0.01152647763,6.827713198e-05,C/S
C012,2021-05-18,P-D01,P-D01-REF-A::P-D01-W001,P-D01-W001::P-D01-W002,-68.31163748,0.008555909923,6.315100789e-05,C/S
C012,2021-05-18,P-D01,P-D01-W001::P-D01-W002,P-D01-W002::P-D01-W003,73.32489514,-0.02327630383,0.0003015012953,C/S
C012,2021-05-18,P-D01,P-D01-W002::P-D01-W003,P-D01-W003::P-D01-W004,148.8423249,-0.009320809427,0.0002407420084,C/S
C012,2021-05-18,P-D01,P-D01-W003::P-D01-W004,P-D01-W004::P-D01-W005,232.1190028,-0.02275847577,0.0002127041266,C/S
C012,2021-05-18,P-D01,P-D01-W004::P-D01-W005,P-D01-W005::P-D01-W006,315.7022239,0.02297837482,0.000228412846,C/S
C012,2021-05-18,P-D01,P-D01-W005::P-D01-W006,P-D01-W006::P-D01-W007,399.7461044,-0.01525103948,0.0001982618947,C/S
C012,2021-05-18,P-D01,P-D01-W006::P-D01-W007,P-D01-W007::P-D01-REF-B,550.6044237,0.004107335209,6.045431544e-05,C/S
C012,2021-05-18,P-H01,P-H01-REF-A::P-H01-W001,P-H01-W001::P-H01-W002,-50.53544239,-0.003414246498,3.087158357e-05,C/S
C012,2021-05-18,P-H01,P-H01-W001::P-H01-W002,P-H01-W002::P-H01-W003,157.1567997,0.01076615883,5.669999608e-05,C/S
C012,2021-05-18,P-H01,P-H01-W002::P-H01-W003,P-H01-W003::P-H01-W004,317.9069945,-0.01613551514,7.195954012e-05,C/S
C012,2021-05-18,P-H01,P-H01-W003::P-H01-W004,P-H01-W004::P-H01-W005,468.1479914,0.01603536599,8.060539103e-05,C/S
C012,2021-05-18,P-H01,P-H01-W004::P-H01-W005,P-H01-W005::P-H01-W006,622.2202456,-0.01045290435,6.2404111e-05,C/S
C012,2021-05-18,P-H01,P-H01-W005::P-H01-W006,P-H01-W006::P-H01-W007,786.2996526,-4.119416011e-06,5.896292004e-05,C/S
C012,2021-05-18,P-H01,P-H01-W006::P-H01-W007,P-H01-W007::P-H01-REF-B,999.3562664,-0.0003761660264,2.71260704e-05,C/S
C012,2021-05-18,P-H02,P-H02-REF-A::P-H02-W001,P-H02-W001::P-H02-W002,-63.55109368,0.001090591924,5.166870229e-05,C/S
C012,2021-05-18,P-H02,P-H02-W001::P-H02-W002,P-H02-W002::P-H02-W003,91.98318136,-0.04179993378,0.0001997909901,C/S
C012,2021-05-18,P-H02,P-H02-W002::P-H02-W003,P-H02-W003::P-H02-W004,174.8258683,0.03077308877,0.0002598120626,C/S
C012,2021-05-18,P-H02,P-H02-W003::P-H02-W004,P-H02-W004::P-H02-W005,261.4655728,-0.01032583743,0.0001836515249,C/S
C012,2021-05-18,P-H02,P-H02-W004::P-H02-W005,P-H02-W005::P-H02-W006,354.0345716,0.06131102048,0.000224632816,C/S
C012,2021-05-18,P-H02,P-H02-W005::P-H02-W006,P-H02-W006::P-H02-W007,440.3190577,-0.0538245841,0.0002459719309,C/S
C012,2021-05-18,P-H02,P-H02-W006::P-H02-W007,P-H02-W007::P-H02-REF-B,595.5897231,-0.002537127579,4.65645106e-05,C/S
C012,2021-05-18,P-H03,P-H03-REF-A::P-H03-W001,P-H03-W001::P-H03-W002,-65.6362923,0.001440092592,5.308339881e-05,C/S
C012,2021-05-18,P-H03,P-H03-W001::P-H03-W002,P-H03-W002::P-H03-W003,74.81323247,-0.02453781463,0.0004777285396,C/S
C012,2021-05-18,P-H03,P-H03-W002::P-H03-W003,P-H03-W003::P-H03-W004,134.0422357,0.0720309208,0.0005437551036,C/S
C012,2021-05-18,P-H03,P-H03-W003::P-H03-W004,P-H03-W004::P-H03-W005,208.2011524,-0.06357043015,0.0001792547011,C/S
C012,2021-05-18,P-H03,P-H03-W004::P-H03-W005,P-H03-W005::P-H03-W006,284.5306921,0.03203262167,0.001317893829,C/S
C012,2021-05-18,P-H03,P-H03-W005::P-H03-W006,P-H03-W006::P-H03-W007,345.980641,0.02375202742,0.001282194524,C/S
C012,2021-05-18,P-H03,P-H03-W006::P-H03-W007,P-H03-W007::P-H03-REF-B,492.5337655,-0.01190950705,4.05456421e-05,C/S
C012,2021-05-18,P-H04,P-H04-REF-A::P-H04-W001,P-H04-W001::P-H04-W002,-67.76686288,0.01607953075,8.136024616e-05,C/S
C012,2021-05-18,P-H04,P-H04-W001::P-H04-W002,P-H04-W002::P-H04-W003,89.25294079,-0.01970638291,0.0002072509646,C/S
C012,2021-05-18,P-H04,P-H04-W002::P-H04-W003,P-H04-W003::P-H04-W004,199.3227356,-0.05451833653,0.0001358258926,C/S
C012,2021-05-18,P-H04,P-H04-W003::P-H04-W004,P-H04-W004::P-H04-W005,309.4947112,0.04615941615,0.0002138752996,C/S
C012,2021-05-18,P-H04,P-H04-W004::P-H04-W005,P-H04-W005::P-H04-W006,406.0910898,0.002300837499,0.0002356122285,C/S
C012,2021-05-18,P-H04,P-H04-W005::P-H04-W006,P-H04-W006::P-H04-W007,502.9906746,0.00214086069,0.0001930370686,C/S
C012,2021-05-18,P-H04,P-H04-W006::P-H04-W007,P-H04-W007::P-H04-REF-B,663.8264988,-0.004395258155,6.733740178e-05,C/S
C012,2021-05-18,P-H05,P-H05-REF-A::P-H05-W001,P-H05-W001::P-H05-W002,-53.16240367,-0.0177590214,3.392404098e-05,C/S
C012,2021-05-18,P-H05,P-H05-W001::P-H05-W002,P-H05-W002::P-H05-W003,130.6586515,0.01274242746,0.0001026377619,C/S
C012,2021-05-18,P-H05,P-H05-W002::P-H05-W003,P-H05-W003::P-H05-W004,262.3892339,0.002842827186,8.659555573e-05,C/S
C012,2021-05-18,P-H05,P-H05-W003::P-H05-W004,P-H05-W004::P-H05-W005,405.6759577,-0.02916782289,7.605279269e-05,C/S
C012,2021-05-18,P-H05,P-H05-W004::P-H05-W005,P-H05-W005::P-H05-W006,545.4136493,0.02918065902,9.022105936e-05,C/S
C012,2021-05-18,P-H05,P-H05-W005::P-H05-W006,P-H05-W006::P-H05-W007,677.3757236,-0.04128416664,8.816625022e-05,C/S
C012,2021-05-18,P-H05,P-H05-W006::P-H05-W007,P-H05-W007::P-H05-REF-B,861.6439374,0.009177208364,3.754240611e-05,C/S
C012,2021-05-18,P-H06,P-H06-REF-A::P-H06-W001,P-H06-W001::P-H06-W002,-51.75791306,-0.008293991172,3.146367154e-05,C/S
C012,2021-05-18,P-H06,P-H06-W001::P-H06-W002,P-H06-W002::P-H06-W003,138.6939378,0.0174436511,8.4211259e-05,C/S
C012,2021-05-18,P-H06,P-H06-W002::P-H06-W003,P-H06-W003::P-H06-W004,261.9717177,-0.01096280202,0.000127286461,C/S
C012,2021-05-18,P-H06,P-H06-W003::P-H06-W004,P-H06-W004::P-H06-W005,370.745289,-0.01512623283,0.0001434134757,C/S
C012,2021-05-18,P-H06,P-H06-W004::P-H06-W005,P-H06-W005::P-H06-W006,497.410754,0.01718995481,7.892130088e-05,C/S
C012,2021-05-18,P-H06,P-H06-W005::P-H06-W006,P-H06-W006::P-H06-W007,637.1354684,-0.03351934237,0.0001125377678,C/S
C012,2021-05-18,P-H06,P-H06-W006::P-H06-W007,P-H06-W007::P-H06-REF-B,810.3103845,0.01526661172,6.421001523e-05,C/S
C012,2021-05-18,P-H07,P-H07-REF-A::P-H07-W001,P-H07-W001::P-H07-W002,-68.83384706,0.003859945841,6.673399454e-05,C/S
C012,2021-05-18,P-H07,P-H07-W001::P-H07-W002,P-H07-W002::P-H07-W003,83.73602681,-0.01506405082,0.0001818039017,C/S
C012,2021-05-18,P-H07,P-H07-W002::P-H07-W003,P-H07-W003::P-H07-W004,169.8849591,0.004742469809,0.0003050418913,C/S
C012,2021-05-18,P-H07,P-H07-W003::P-H07-W004,P-H07-W004::P-H07-W005,244.0177502,-0.04360950714,0.0003676361639,C/S
C012,2021-05-18,P-H07,P-H07-W004::P-H07-W005,P-H07-W005::P-H07-W006,321.6455931,0.03670945629,0.0002010231556,C/S
C012,2021-05-18,P-H07,P-H07-W005::P-H07-W006,P-H07-W006::P-H07-W007,403.8477083,-0.01142356599,0.000244502641,C/S
C012,2021-05-18,P-H07,P-H07-W006::P-H07-W007,P-H07-W007::P-H07-REF-B,548.4110856,0.001316270063,6.868819193e-05,C/S
C012,2021-05-18,P-V01,P-V01-REF-A::P-V01-W001,P-V01-W001::P-V01-W002,-61.38708539,-0.001859813378,4.51983806e-05,C/S
C012,2021-05-18,P-V01,P-V01-W001::P-V01-W002,P-V01-W002::P-V01-W003,107.6619932,0.001437364913,0.0001216270192,C/S
C012,2021-05-18,P-V01,P-V01-W002::P-V01-W003,P-V01-W003::P-V01-W004,207.2570838,0.005496697347,0.0002320281633,C/S
C012,2021-05-18,P-V01,P-V01-W003::P-V01-W004,P-V01-W004::P-V01-W005,299.8034263,0.04565169699,0.0002072886439,C/S
C012,2021-05-18,P-V01,P-V01-W004::P-V01-W005,P-V01-W005::P-V01-W006,404.680706,-0.09036289781,0.0001265200541,C/S
C012,2021-05-18,P-V01,P-V01-W005::P-V01-W006,P-V01-W006::P-V01-W007,508.4771124,0.05423348539,0.0001686845968,C/S
C012,2021-05-18,P-V01,P-V01-W006::P-V01-W007,P-V01-W007::P-V01-REF-B,667.6520722,-0.004781854378,4.970408838e-05,C/S
C012,2021-05-18,P-V02,P-V02-REF-A::P-V02-W001,P-V02-W001::P-V02-W003,-49.53855712,-0.0102646938,2.938700448e-05,C/S
C012,2021-05-18,P-V02,P-V02-W001::P-V02-W003,P-V02-W003::P-V02-W004,126.5616672,0.02282470901,0.000217012842,C/S
C012,2021-05-18,P-V02,P-V02-W003::P-V02-W004,P-V02-W004::P-V02-W005,202.337572,0.07083529573,0.0005928617207,C/S
C012,2021-05-18,P-V02,P-V02-W004::P-V02-W005,P-V02-W005::P-V02-W006,260.6646284,-0.05542187052,0.0003732111101,C/S
C012,2021-05-18,P-V02,P-V02-W005::P-V02-W006,P-V02-W006::P-V02-W007,333.9668103,-0.03970713073,0.0002299423567,C/S
C012,2021-05-18,P-V02,P-V02-W006::P-V02-W007,P-V02-W007::P-V02-REF-B,480.9611601,0.01149877269,6.38439473e-05,C/S
C012,2021-05-18,P-V03,P-V03-REF-A::P-V03-W001,P-V03-W001::P-V03-W002,-71.73460701,-0.005848192014,0.0001140098405,C/S
C012,2021-05-18,P-V03,P-V03-W001::P-V03-W002,P-V03-W002::P-V03-W003,62.00990788,0.238316522,0.0005637645325,C/S
C012,2021-05-18,P-V03,P-V03-W002::P-V03-W003,P-V03-W003::P-V03-W004,118.0620526,-0.144964191,0.0008372360509,C/S
C012,2021-05-18,P-V03,P-V03-W003::P-V03-W004,P-V03-W004::P-V03-W005,175.4378789,-0.3410779169,0.0006118740757,C/S
C012,2021-05-18,P-V03,P-V03-W004::P-V03-W005,P-V03-W005::P-V03-W006,238.035164,0.2188068676,0.0006798768576,C/S
C012,2021-05-18,P-V03,P-V03-W005::P-V03-W006,P-V03-W006::P-V03-W007,287.6419319,-0.108465725,0.001486216016,C/S
C012,2021-05-18,P-V03,P-V03-W006::P-V03-W007,P-V03-W007::P-V03-REF-B,402.9155332,0.02315107931,0.0002142537056,C/S
C012,2021-05-18,P-V04,P-V04-REF-A::P-V04-W001,P-V04-W001::P-V04-W002,-77.10141161,-0.002737601465,0.0001226378051,C/S
C012,2021-05-18,P-V04,P-V04-W001::P-V04-W002,P-V04-W002::P-V04-W003,49.38673394,-0.0003694154925,0.0004825817592,C/S
C012,2021-05-18,P-V04,P-V04-W002::P-V04-W003,P-V04-W003::P-V04-W004,119.2565778,0.01791162733,0.0002143331267,C/S
C012,2021-05-18,P-V04,P-V04-W003::P-V04-W004,P-V04-W004::P-V04-W005,189.7672765,-0.02389474198,0.0007345368074,C/S
C012,2021-05-18,P-V04,P-V04-W004::P-V04-W005,P-V04-W005::P-V04-W006,236.8326857,-0.06206604535,0.001312835801,C/S
C012,2021-05-18,P-V04,P-V04-W005::P-V04-W006,P-V04-W006::P-V04-W007,284.4993046,0.053655049,0.0004310146833,C/S
C012,2021-05-18,P-V04,P-V04-W006::P-V04-W007,P-V04-W007::P-V04-REF-B,419.9686449,-0.009266768049,6.658594057e-05,C/S
C012,2021-05-18,P-V05,P-V05-REF-A::P-V05-W001,P-V05-W001::P-V05-W002,-63.31106616,-0.006139871508,4.767011124e-05,C/S
C012,2021-05-18,P-V05,P-V05-W001::P-V05-W002,P-V05-W002::P-V05-W003,77.03207556,-0.04590935065,0.00100668571,C/S
C012,2021-05-18,P-V05,P-V05-W002::P-V05-W003,P-V05-W003::P-V05-W004,126.3696314,-0.02682407604,0.00142352945,C/S
C012,2021-05-18,P-V05,P-V05-W003::P-V05-W004,P-V05-W004::P-V05-W005,181.3654206,0.03799858331,0.0003065940088,C/S
C012,2021-05-18,P-V05,P-V05-W004::P-V05-W005,P-V05-W005::P-V05-W006,241.6429335,-0.01193873011,0.0006737214091,C/S
C012,2021-05-18,P-V05,P-V05-W005::P-V05-W006,P-V05-W006::P-V05-W007,293.107769,0.06532819668,0.0006867778612,C/S
C012,2021-05-18,P-V05,P-V05-W006::P-V05-W007,P-V05-W007::P-V05-REF-B,423.7365926,-0.04125375533,6.834575515e-05,C/S
C012,2021-05-18,P-V06,P-V06-REF-A::P-V06-W001,P-V06-W001::P-V06-W002,-63.06161313,0.007762479786,4.900850244e-05,C/S
C012,2021-05-18,P-V06,P-V06-W001::P-V06-W002,P-V06-W002::P-V06-W003,83.91818023,-0.03407757302,0.0003879595754,C/S
C012,2021-05-18,P-V06,P-V06-W002::P-V06-W003,P-V06-W003::P-V06-W004,165.3144831,0.009112545181,0.0002816921995,C/S
C012,2021-05-18,P-V06,P-V06-W003::P-V06-W004,P-V06-W004::P-V06-W006,290.6148976,-0.002467972967,6.1229869e-05,C/S
C012,2021-05-18,P-V06,P-V06-W004::P-V06-W006,P-V06-W006::P-V06-W007,427.7806515,0.001721024409,0.0001566812483,C/S
C012,2021-05-18,P-V06,P-V06-W006::P-V06-W007,P-V06-W007::P-V06-REF-B,588.5274818,-0.001949219965,8.482312476e-05,C/S
C013,2021-07-13,P-H04,P-H04-REF-A::P-H04-W001,P-H04-W001::P-H04-W002,-67.76686288,0.01602107575,6.371641063e-05,C/S
C013,2021-07-13,P-H04,P-H04-W001::P-H04-W002,P-H04-W002::P-H04-W003,89.25294079,-0.01970890386,0.0001620022993,C/S
C013,2021-07-13,P-H04,P-H04-W002::P-H04-W003,P-H04-W003::P-H04-W004,199.3227356,-0.05462937066,0.0001058706362,C/S
C013,2021-07-13,P-H04,P-H04-W003::P-H04-W004,P-H04-W004::P-H04-W005,309.4947112,0.04658972858,0.0001664174326,C/S
C013,2021-07-13,P-H04,P-H04-W004::P-H04-W005,P-H04-W005::P-H04-W006,406.0910898,0.001913705025,0.0001832647723,C/S
C013,2021-07-13,P-H04,P-H04-W005::P-H04-W006,P-H04-W006::P-H04-W007,502.9906746,0.002319188354,0.0001501669614,C/S
C013,2021-07-13,P-H04,P-H04-W006::P-H04-W007,P-H04-W007::P-H04-REF-B,663.8264988,-0.004518507343,5.251689941e-05,C/S
C013,2021-07-13,P-V06,P-V06-REF-A::P-V06-W001,P-V06-W001::P-V06-W002,-63.06161313,0.007973654583,4.751197921e-05,C/S
C013,2021-07-13,P-V06,P-V06-W001::P-V06-W002,P-V06-W002::P-V06-W004,119.670057,-0.01258139365,8.299023001e-05,C/S
C013,2021-07-13,P-V06,P-V06-W002::P-V06-W004,P-V06-W004::P-V06-W005,254.6572036,0.009201752682,0.0001239714421,C/S
C013,2021-07-13,P-V06,P-V06-W004::P-V06-W005,P-V06-W005::P-V06-W006,362.0447084,-0.02721793657,0.0002101334606,C/S
C013,2021-07-13,P-V06,P-V06-W005::P-V06-W006,P-V06-W006::P-V06-W007,445.6196185,0.01457237699,0.0002496214666,C/S
C013,2021-07-13,P-V06,P-V06-W006::P-V06-W007,P-V06-W007::P-V06-REF-B,588.5274818,-0.001992751967,8.526387681e-05,C/S
C014,2021-11-02,P-D01,P-D01-REF-A::P-D01-W001,P-D01-W001::P-D01-W002,-68.31163748,0.006239311333,6.338916311e-05,C/S
C014,2021-11-02,P-D01,P-D01-W001::P-D01-W002,P-D01-W002::P-D01-W003,73.32489514,-0.02248520192,0.000301886881,C/S
C014,2021-11-02,P-D01,P-D01-W002::P-D01-W003,P-D01-W003::P-D01-W004,148.8423249,-0.005817254449,0.0002402899972,C/S
C014,2021-11-02,P-D01,P-D01-W003::P-D01-W004,P-D01-W004::P-D01-W005,232.1190028,-0.01990932587,0.0002107549838,C/S
C014,2021-11-02,P-D01,P-D01-W004::P-D01-W005,P-D01-W005::P-D01-W006,315.7022239,0.01963469455,0.0002253949918,C/S
C014,2021-11-02,P-D01,P-D01-W005::P-D01-W006,P-D01-W006::P-D01-W007,399.7461044,-0.01502588437,0.0001940185182,C/S
C014,2021-11-02,P-D01,P-D01-W006::P-D01-W007,P-D01-W007::P-D01-REF-B,550.6044237,0.004079838094,5.896040436e-05,C/S
C014,2021-11-02,P-H01,P-H01-REF-A::P-H01-W001,P-H01-W001::P-H01-W002,-50.53544239,-0.003087584761,3.115075563e-05,C/S
C014,2021-11-02,P-H01,P-H01-W001::P-H01-W002,P-H01-W002::P-H01-W003,157.1567997,0.01055540051,5.706657253e-05,C/S
C014,2021-11-02,P-H01,P-H01-W002::P-H01-W003,P-H01-W003::P-H01-W004,317.9069945,-0.01824884825,7.186800802e-05,C/S
C014,2021-11-02,P-H01,P-H01-W003::P-H01-W004,P-H01-W004::P-H01-W005,468.1479914,0.01805628778,8.021030597e-05,C/S
C014,2021-11-02,P-H01,P-H01-W004::P-H01-W005,P-H01-W005::P-H01-W006,622.2202456,-0.01094933706,6.167518704e-05,C/S
C014,2021-11-02,P-H01,P-H01-W005::P-H01-W006,P-H01-W006::P-H01-W007,786.2996526,0.0002501251132,5.786127735e-05,C/S
C014,2021-11-02,P-H01,P-H01-W006::P-H01-W007,P-H01-W007::P-H01-REF-B,999.3562664,-0.0005821036922,2.651150813e-05,C/S
C014,2021-11-02,P-H02,P-H02-REF-A::P-H02-W001,P-H02-W001::P-H02-W003,-43.41463128,-0.005541659038,2.461662105e-05,C/S
C014,2021-11-02,P-H02,P-H02-W001::P-H02-W003,P-H02-W003::P-H02-W004,150.876962,0.001817612704,0.0001226185803,C/S
C014,2021-11-02,P-H02,P-H02-W003::P-H02-W004,P-H02-W004::P-H02-W005,261.4655728,-0.009662088763,0.0001754488062,C/S
C014,2021-11-02,P-H02,P-H02-W004::P-H02-W005,P-H02-W005::P-H02-W006,354.0345716,0.06270350849,0.0002128901346,C/S
C014,2021-11-02,P-H02,P-H02-W005::P-H02-W006,P-H02-W006::P-H02-W007,440.3190577,-0.05336434319,0.0002322786592,C/S
C014,2021-11-02,P-H02,P-H02-W006::P-H02-W007,P-H02-W007::P-H02-REF-B,595.5897231,-0.003177330148,4.373945929e-05,C/S
C014,2021-11-02,P-H03,P-H03-REF-A::P-H03-W001,P-H03-W001::P-H03-W003,-56.41418294,-0.0009599616764,3.559217065e-05,C/S
C014,2021-11-02,P-H03,P-H03-W001::P-H03-W003,P-H03-W003::P-H03-W004,112.178528,0.02999794888,0.0001572927391,C/S
C014,2021-11-02,P-H03,P-H03-W003::P-H03-W004,P-H03-W004::P-H03-W005,208.2011524,-0.06335966641,0.0001797171856,C/S
C014,2021-11-02,P-H03,P-H03-W004::P-H03-W005,P-H03-W005::P-H03-W006,284.5306921,0.03671133466,0.001329173027,C/S
C014,2021-11-02,P-H03,P-H03-W005::P-H03-W006,P-H03-W006::P-H03-W007,345.980641,0.01702436951,0.00129329318,C/S
C014,2021-11-02,P-H03,P-H03-W006::P-H03-W007,P-H03-W007::P-H03-REF-B,492.5337655,-0.01147889278,4.104401061e-05,C/S
C014,2021-11-02,P-H04,P-H04-REF-A::P-H04-W001,P-H04-W001::P-H04-W002,-67.76686288,0.01596717298,6.061716347e-05,C/S
C014,2021-11-02,P-H04,P-H04-W001::P-H04-W002,P-H04-W002::P-H04-W003,89.25294079,-0.01974646459,0.00015458033,C/S
C014,2021-11-02,P-H04,P-H04-W002::P-H04-W003,P-H04-W003::P-H04-W004,199.3227356,-0.05493599446,0.0001024415312,C/S
C014,2021-11-02,P-H04,P-H04-W003::P-H04-W004,P-H04-W004::P-H04-W005,309.4947112,0.04726454773,0.0001628381393,C/S
C014,2021-11-02,P-H04,P-H04-W004::P-H04-W005,P-H04-W005::P-H04-W006,406.0910898,0.001359702455,0.0001801244012,C/S
