acquisition_id,reference_acquisition_id,date,insar_point_id,coherence,qc_status,raw_LOS_relative_mm,estimated_atmospheric_correction_relative_mm,estimated_orbit_correction_relative_mm,estimated_dem_correction_relative_mm,estimated_thermal_correction_relative_mm,corrected_LOS_relative_mm,subvertical_estimate_relative_mm,standard_uncertainty_mm,first_epoch_zero_datum,provenance
TSX-2020-07,TSX-2020-01,2020-07-03,PS-00494,0.7453370985,accepted,-3.73314186,2.45565257,2.064456201,-0.3662202867,0.3403207308,-8.227351075,10.1695652,6.037303212,False,C/S
TSX-2020-08,TSX-2020-01,2020-07-14,PS-00494,0.6157258556,accepted,-9.212143408,-5.954876906,0.4770376156,2.250074706,0.7900989165,-6.77447774,8.373714998,7.074193155,False,C/S
TSX-2020-09,TSX-2020-01,2020-07-25,PS-00494,0.711839828,accepted,-1.012856745,2.781304474,0.7664784414,0.02431259779,-1.327465086,-3.257487172,4.026475581,6.305281376,False,C/S
TSX-2020-10,TSX-2020-01,2020-08-05,PS-00494,0.6374083213,accepted,-3.774550868,-4.890674407,3.399241882,-0.1973225679,-2.867006914,0.781211139,-0.9656300726,6.90073343,False,C/S
TSX-2020-11,TSX-2020-01,2020-08-16,PS-00494,0.5738223871,accepted,4.292224699,10.47531115,-1.116865053,3.174747283,-4.172093355,-4.068875322,5.02940649,7.409420903,False,C/S
TSX-2020-12,TSX-2020-01,2020-08-27,PS-00494,0.620336953,accepted,-6.384836914,4.13629134,4.479157201,0.3843552333,-4.457380699,-10.92725999,13.50683615,7.037304376,False,C/S
TSX-2020-13,TSX-2020-01,2020-09-07,PS-00494,0.6574776501,accepted,-4.375760375,-1.605072352,4.757517995,0.01135416245,-4.587942339,-2.951617841,3.648400296,6.7401788,False,C/S
TSX-2020-14,TSX-2020-01,2020-09-18,PS-00494,0.6413579007,accepted,-8.193935963,1.267534241,0.4587807507,2.894737356,-2.502545508,-10.3124428,12.74688032,6.869136795,False,C/S
TSX-2020-15,TSX-2020-01,2020-09-29,PS-00494,0.6864118908,accepted,-6.890154164,6.159772338,0.0136062692,0.104928908,-5.613323119,-7.555138561,9.338664841,6.508704874,False,C/S
TSX-2020-16,TSX-2020-01,2020-10-10,PS-00494,0.6790091165,accepted,-16.21025203,-1.399748875,0.3691817215,0.6749025265,-1.710052254,-14.14453515,17.48360695,6.567927068,False,C/S
TSX-2020-17,TSX-2020-01,2020-10-21,PS-00494,0.6854733199,accepted,0.629121893,6.501755112,1.583500276,-0.04902158361,-3.979983527,-3.427128384,4.23616365,6.516213441,False,C/S
TSX-2020-18,TSX-2020-01,2020-11-01,PS-00494,0.5753481098,accepted,-13.3435977,-2.892056857,1.435579309,-0.3799440238,-1.673674646,-9.833501483,12.15487629,7.397215121,False,C/S
TSX-2021-01,TSX-2020-01,2021-04-26,PS-00494,0.5744616579,accepted,-12.94239209,0.7613236783,1.563967327,-1.346546027,4.912573584,-18.83371066,23.27974664,7.404306737,False,C/S
TSX-2021-02,TSX-2020-01,2021-05-07,PS-00494,0.6631684331,accepted,-25.25416438,-1.022336109,-0.2484352151,0.1996837413,1.598352806,-25.78142961,31.86759955,6.694652535,False,C/S
TSX-2021-03,TSX-2020-01,2021-05-18,PS-00494,0.6194824486,accepted,-14.23603879,3.584394554,1.532762736,1.844848047,2.557452171,-23.7554963,29.36340826,7.044140411,False,C/S
TSX-2021-04,TSX-2020-01,2021-05-29,PS-00494,0.5727644676,accepted,-15.07797633,8.538388306,-0.2971987101,1.304826517,2.178905251,-26.8028977,33.13020355,7.417884259,False,C/S
TSX-2021-05,TSX-2020-01,2021-06-09,PS-00494,0.5596603911,accepted,-27.23064636,1.606983521,0.4569188067,2.029012201,-0.9848585614,-30.33870233,37.50069842,7.522716871,False,C/S
TSX-2021-06,TSX-2020-01,2021-06-20,PS-00494,0.5881959101,accepted,-12.84486746,7.187426792,0.778853905,1.945444612,1.671816669,-24.42840944,30.19517465,7.294432719,False,C/S
TSX-2021-07,TSX-2020-01,2021-07-01,PS-00494,0.6192388654,accepted,-28.14849752,3.710818047,-2.647385718,-0.3114471005,-0.03417979027,-28.86630296,35.68071272,7.046089077,False,C/S
TSX-2021-08,TSX-2020-01,2021-07-12,PS-00494,0.620518539,accepted,-28.45981833,1.065802805,1.445972974,-0.2082819011,-1.442372932,-29.32093928,36.24267411,7.035851688,False,C/S
TSX-2021-09,TSX-2020-01,2021-07-23,PS-00494,0.5835531698,accepted,-28.69785624,3.021179346,0.5963272442,-1.426743581,-3.124116853,-27.7645024,34.31881232,7.331574642,False,C/S
TSX-2021-10,TSX-2020-01,2021-08-03,PS-00494,0.6794814089,accepted,-26.43229966,-0.8320063231,0.8709655898,-1.315333989,-2.910484307,-22.24544063,27.49687681,6.564148729,False,C/S
TSX-2021-11,TSX-2020-01,2021-08-14,PS-00494,0.727906714,accepted,-35.53467667,-3.971084903,-2.149498695,0.3217346833,-2.940585506,-26.79524225,33.1207409,6.176746288,False,C/S
TSX-2021-12,TSX-2020-01,2021-08-25,PS-00494,0.6063512407,accepted,-39.48267336,-0.8121048207,-0.9654185742,0.5623532549,-4.269397899,-33.99810533,42.02396929,7.149190075,False,C/S
TSX-2021-13,TSX-2020-01,2021-09-05,PS-00494,0.6133051227,accepted,-31.41685921,1.702485293,-1.559113112,-0.3515805434,-3.843218861,-27.36543199,33.82553417,7.093559018,False,C/S
TSX-2021-14,TSX-2020-01,2021-09-16,PS-00494,0.6662735116,accepted,-39.00585503,-1.140484662,0.3677457968,0.4511282358,-5.176840799,-33.5074036,41.4174286,6.669811907,False,C/S
TSX-2021-15,TSX-2020-01,2021-09-27,PS-00494,0.608688931,accepted,-28.76216244,7.256627691,0.6365884318,-0.1654952248,-2.944985371,-33.54489797,41.46377419,7.130488552,False,C/S
TSX-2021-16,TSX-2020-01,2021-10-08,PS-00494,0.7119641147,accepted,-40.10119152,7.378904579,-2.477883413,-0.7194436289,-4.128602911,-40.15416614,49.63327893,6.304287083,False,C/S
TSX-2020-01,TSX-2020-01,2020-04-28,PS-00495,0.5465854498,reference_epoch,0,0,0,0,0,0,-0,0,True,C/S
TSX-2020-02,TSX-2020-01,2020-05-09,PS-00495,0.3879270924,warning,-0.4426591483,-1.947094296,1.305423683,1.993476044,-0.2275277684,-1.56693681,1.936840414,8.896583261,False,C/S
TSX-2020-03,TSX-2020-01,2020-05-20,PS-00495,0.4461321517,warning,7.398953716,0.02442230429,-1.69929434,-4.075984112,-0.0670130584,13.21682292,-16.33689158,8.430942786,False,C/S
TSX-2020-04,TSX-2020-01,2020-05-31,PS-00495,0.4984554375,accepted,11.73829802,7.140384193,0.1196643223,0.3160673562,1.342695685,2.819486468,-3.485076936,8.0123565,False,C/S
TSX-2020-05,TSX-2020-01,2020-06-11,PS-00495,0.4556422714,accepted,-12.56994626,-7.103364929,-0.4321334429,0.1279592875,-0.726358577,-4.436048599,5.48325762,8.354861829,False,C/S
TSX-2020-06,TSX-2020-01,2020-06-22,PS-00495,0.4706422166,accepted,1.984601929,0.485204926,-2.522562752,-1.929948684,-0.2319222328,6.183830672,-7.643635072,8.234862267,False,C/S
TSX-2020-07,TSX-2020-01,2020-07-03,PS-00495,0.6336251019,accepted,2.394935677,1.406588076,0.1821134188,0.4998239632,-1.362134411,1.668544631,-2.062434587,6.930999185,False,C/S
TSX-2020-08,TSX-2020-01,2020-07-14,PS-00495,0.5262941477,accepted,-8.882041067,-3.66672545,-0.9628244956,-1.808760192,-3.060572068,0.6168411393,-0.7624575795,7.789646819,False,C/S
TSX-2020-09,TSX-2020-01,2020-07-25,PS-00495,0.5661790611,accepted,-2.623031028,-0.8249947736,4.729744544,0.3101393728,-1.461579085,-5.376341086,6.645523053,7.470567511,False,C/S
TSX-2020-10,TSX-2020-01,2020-08-05,PS-00495,0.5264919715,accepted,-11.59892448,-2.676785092,1.681169426,-0.3374682392,-0.3084530129,-9.957387562,12.30800791,7.788064228,False,C/S
TSX-2020-11,TSX-2020-01,2020-08-16,PS-00495,0.5316563786,accepted,5.780973444,10.51693102,-2.669703821,-3.165810792,-2.212892922,3.312449963,-4.094413327,7.746748971,False,C/S
TSX-2020-12,TSX-2020-01,2020-08-27,PS-00495,0.4959762377,accepted,2.984457767,6.223482673,1.337178753,-1.301452163,-1.392000609,-1.882750887,2.327208081,8.032190099,False,C/S
TSX-2020-13,TSX-2020-01,2020-09-07,PS-00495,0.6203828626,accepted,-10.42765997,-3.838069101,1.952401003,-0.05644052767,-2.262542781,-6.223008565,7.692061611,7.036937099,False,C/S
TSX-2020-14,TSX-2020-01,2020-09-18,PS-00495,0.4540871749,accepted,-12.29522864,-1.734873279,0.8438539015,0.1134555678,-2.560717153,-8.95694768,11.0713962,8.367302601,False,C/S
TSX-2020-15,TSX-2020-01,2020-09-29,PS-00495,0.5655849531,accepted,-7.604650878,6.890429199,-3.657692867,0.7447619924,-2.806346514,-8.775802688,10.84748868,7.475320375,False,C/S
TSX-2020-16,TSX-2020-01,2020-10-10,PS-00495,0.5345279328,accepted,-14.93585121,1.866122888,1.288524831,-1.683370489,-2.396340754,-14.01078769,17.318286,7.723776538,False,C/S
TSX-2020-17,TSX-2020-01,2020-10-21,PS-00495,0.4864006702,accepted,-1.050939422,8.362762199,-0.1261832571,0.6723497289,-2.567861474,-7.392006619,9.137022671,8.108794638,False,C/S
TSX-2020-18,TSX-2020-01,2020-11-01,PS-00495,0.5586035904,accepted,-15.27837207,-4.068888447,0.977979703,1.460675152,-0.4231703492,-13.22496813,16.34695961,7.531171277,False,C/S
TSX-2021-01,TSX-2020-01,2021-04-26,PS-00495,0.6954495479,accepted,-21.50978168,1.794762833,1.814922409,-1.27113514,-0.006721415551,-23.84161037,29.46985111,6.436403617,False,C/S
TSX-2021-02,TSX-2020-01,2021-05-07,PS-00495,0.4427191042,warning,-19.42460744,1.045126547,-2.943693662,-0.06520308528,0.169613972,-17.63045121,21.79243617,8.458247167,False,C/S
TSX-2021-03,TSX-2020-01,2021-05-18,PS-00495,0.4972234553,accepted,-18.28586477,0.08641266871,1.445733131,0.08963350249,2.095482925,-22.003127,27.19736068,8.022212357,False,C/S
TSX-2021-04,TSX-2020-01,2021-05-29,PS-00495,0.5288563521,accepted,-22.77429808,8.870914738,1.169222114,-0.3406689959,1.387813036,-33.86157897,41.85521344,7.769149183,False,C/S
TSX-2021-05,TSX-2020-01,2021-06-09,PS-00495,0.4584850605,accepted,-24.45775662,3.264642945,0.7547338509,-0.1797449727,1.138428059,-29.4358165,36.38467017,8.332119516,False,C/S
TSX-2021-06,TSX-2020-01,2021-06-20,PS-00495,0.5203829055,accepted,-24.32241465,5.211802081,-0.7391582812,0.9295060629,-0.8780945685,-28.84646994,35.65619776,7.836936756,False,C/S
TSX-2021-07,TSX-2020-01,2021-07-01,PS-00495,0.5219296086,accepted,-23.36570001,1.854072672,-2.803716209,0.4559555344,-0.6706649087,-22.2013471,27.44237421,7.824563131,False,C/S
TSX-2021-08,TSX-2020-01,2021-07-12,PS-00495,0.5921640418,accepted,-30.5470774,-1.255356702,-0.5341661021,-0.253961811,0.3845019199,-28.88809471,35.7076488,7.262687666,False,C/S
TSX-2021-09,TSX-2020-01,2021-07-23,PS-00495,0.5329111111,accepted,-24.86276634,1.168170703,1.297777194,-2.844014547,-1.673187026,-22.81151266,28.19658032,7.736711111,False,C/S
TSX-2021-10,TSX-2020-01,2021-08-03,PS-00495,0.5040833992,accepted,-23.27753695,5.990842706,0.6189178194,1.003122788,-1.17256319,-29.71785708,36.73329149,7.967332806,False,C/S
TSX-2021-11,TSX-2020-01,2021-08-14,PS-00495,0.5773262327,accepted,-44.15363539,-2.266841723,-1.617742615,1.01376211,-2.78354441,-38.49926875,47.58771326,7.381390139,False,C/S
TSX-2021-12,TSX-2020-01,2021-08-25,PS-00495,0.4524686962,accepted,-35.33739266,-2.775425261,0.6169440009,1.182039645,-2.067274675,-32.29367637,39.91717924,8.38025043,False,C/S
TSX-2021-13,TSX-2020-01,2021-09-05,PS-00495,0.5067113566,accepted,-36.56282332,2.816480588,-1.852369083,1.258972542,-2.318654274,-36.46725309,45.07600377,7.946309147,False,C/S
TSX-2021-14,TSX-2020-01,2021-09-16,PS-00495,0.5921616069,accepted,-35.66595756,3.986600022,1.926801345,2.67508763,-3.310381801,-40.94406476,50.60964732,7.262707145,False,C/S
TSX-2021-15,TSX-2020-01,2021-09-27,PS-00495,0.5768391139,accepted,-27.76056398,5.964305798,-1.01161871,1.337698341,-3.76005614,-30.29089327,37.44160318,7.385287088,False,C/S
TSX-2021-16,TSX-2020-01,2021-10-08,PS-00495,0.5058251408,accepted,-25.41773215,8.352662245,-2.070208985,3.193711122,-1.51209003,-33.3818065,41.26218205,7.953398873,False,C/S
TSX-2020-01,TSX-2020-01,2020-04-28,PS-00496,0.773438043,reference_epoch,0,0,0,0,0,0,-0,0,True,C/S
TSX-2020-02,TSX-2020-01,2020-05-09,PS-00496,0.7572587638,accepted,1.438017351,0.8277659876,-0.7442745489,-1.851882224,1.542782091,1.663626045,-2.056354881,5.94192989,False,C/S
TSX-2020-03,TSX-2020-01,2020-05-20,PS-00496,0.5715338919,accepted,-0.8656259896,-0.5058714355,-2.549738264,-0.8200117932,1.74198142,1.268014084,-1.567351604,7.427728865,False,C/S
TSX-2020-04,TSX-2020-01,2020-05-31,PS-00496,0.7732121348,accepted,-0.2061971442,7.239729245,1.766409743,0.6717107829,0.9324402436,-10.81648716,13.36991341,5.814302922,False,C/S
TSX-2020-05,TSX-2020-01,2020-06-11,PS-00496,0.6295206398,accepted,-9.883306721,-8.489002952,-2.159925652,1.166651174,0.2878167715,-0.6888460619,0.8514605586,6.963834882,False,C/S
TSX-2020-06,TSX-2020-01,2020-06-22,PS-00496,0.601635237,accepted,1.683843247,5.379602066,1.063473595,0.7127895766,0.6732403114,-6.145262302,7.595961945,7.186918104,False,C/S
TSX-2020-07,TSX-2020-01,2020-07-03,PS-00496,0.7427098916,accepted,-4.399880045,-0.8269605423,-2.186260778,1.552055589,-2.652381755,-0.2863325592,0.3539265073,6.058320867,False,C/S
TSX-2020-08,TSX-2020-01,2020-07-14,PS-00496,0.7548975835,accepted,-8.100706935,-1.656791723,0.921649274,2.016265415,-1.900116668,-7.481713233,9.247906144,5.960819332,False,C/S
TSX-2020-09,TSX-2020-01,2020-07-25,PS-00496,0.8431124269,accepted,-2.940858411,6.281058857,1.501416084,0.2654654031,-2.533686085,-8.45511267,10.45109402,5.255100585,False,C/S
TSX-2020-10,TSX-2020-01,2020-08-05,PS-00496,0.7777255072,accepted,-3.011695409,2.869691119,2.661665499,1.396710559,-1.572353126,-8.367409461,10.34268689,5.778195943,False,C/S
TSX-2020-11,TSX-2020-01,2020-08-16,PS-00496,0.7353015337,accepted,-3.704873748,11.06021681,-2.076870663,0.2016347416,-4.038821611,-8.851033029,10.9404785,6.11758773,False,C/S
TSX-2020-12,TSX-2020-01,2020-08-27,PS-00496,0.7667577366,accepted,3.496195019,4.973997715,4.224242573,0.6943640576,-3.887265276,-2.509144051,3.101472613,5.865938107,False,C/S
TSX-2020-13,TSX-2020-01,2020-09-07,PS-00496,0.7586216843,accepted,-7.491633114,-1.382124515,5.037123025,0.02602254142,-3.400947098,-7.771707069,9.606358238,5.931026526,False,C/S
TSX-2020-14,TSX-2020-01,2020-09-18,PS-00496,0.7601125216,accepted,-13.85974563,-1.144024564,-1.146836835,1.517004551,-2.683757879,-10.40213091,12.85774091,5.919099827,False,C/S
TSX-2020-15,TSX-2020-01,2020-09-29,PS-00496,0.7415324281,accepted,-0.9464730529,4.388538598,-0.202379505,0.09807651203,-3.411180933,-1.819527725,2.249059955,6.067740575,False,C/S
TSX-2020-16,TSX-2020-01,2020-10-10,PS-00496,0.7284567671,accepted,-14.47254747,1.957161987,-2.488452949,-1.818728148,-6.024300674,-6.098227683,7.537823958,6.172345863,False,C/S
TSX-2020-17,TSX-2020-01,2020-10-21,PS-00496,0.8003314154,accepted,-10.79182278,6.206890337,1.845644305,0.3028183541,-1.844350338,-17.30282544,21.38746845,5.597348677,False,C/S
TSX-2020-18,TSX-2020-01,2020-11-01,PS-00496,0.8466641177,accepted,-15.88094961,-0.1170613216,0.7535957479,0.08594743689,-2.00668296,-14.59674851,18.04257341,5.226687058,False,C/S
TSX-2021-01,TSX-2020-01,2021-04-26,PS-00496,0.8095859955,accepted,-16.82039615,1.844413743,-0.3273231553,0.04498200446,3.320511408,-21.70298015,26.82635878,5.523312036,False,C/S
TSX-2021-02,TSX-2020-01,2021-05-07,PS-00496,0.7094767962,accepted,-16.07817577,-1.181574331,-3.194828191,3.491427595,2.396188351,-17.58938919,21.74168073,6.324185631,False,C/S
TSX-2021-03,TSX-2020-01,2021-05-18,PS-00496,0.6735505798,accepted,-13.26400485,6.35891655,0.7590100343,2.198696378,2.018469003,-24.59909681,30.40615584,6.611595361,False,C/S
TSX-2021-04,TSX-2020-01,2021-05-29,PS-00496,0.6858070296,accepted,-12.16840518,10.88499828,0.8054371871,0.4622825246,1.061385659,-25.38250883,31.37450636,6.513543764,False,C/S
TSX-2021-05,TSX-2020-01,2021-06-09,PS-00496,0.6284742281,accepted,-21.76026809,7.644500069,2.161833199,-1.861997095,1.079004492,-30.78360875,38.05063301,6.972206175,False,C/S
TSX-2021-06,TSX-2020-01,2021-06-20,PS-00496,0.5880600552,accepted,-20.40026598,-0.2807251089,0.8869172729,0.2313770016,-1.049657576,-20.18817757,24.95395982,7.295519558,False,C/S
TSX-2021-07,TSX-2020-01,2021-07-01,PS-00496,0.8355162378,accepted,-21.2014618,5.416028664,-2.000376662,-0.6093737409,1.824789214,-25.83252927,31.93076221,5.315870098,False,C/S
TSX-2021-08,TSX-2020-01,2021-07-12,PS-00496,0.7699088346,accepted,-21.15913455,1.932708389,0.9078350721,3.020029341,-1.936551654,-25.0831557,31.00448553,5.840729323,False,C/S
TSX-2021-09,TSX-2020-01,2021-07-23,PS-00496,0.818093302,accepted,-22.57130227,2.040062424,-3.476423262,0.8076454031,-3.033024041,-18.90956279,23.37350504,5.455253584,False,C/S
TSX-2021-10,TSX-2020-01,2021-08-03,PS-00496,0.7503342879,accepted,-25.25798602,0.7415284841,3.614957065,-0.268398297,-2.371735055,-26.97433821,33.34211568,5.997325697,False,C/S
TSX-2021-11,TSX-2020-01,2021-08-14,PS-00496,0.7768064578,accepted,-26.83721776,-3.61156312,0.3405987522,-0.680356567,-2.300581873,-20.58531495,25.44484861,5.785548338,False,C/S
TSX-2021-12,TSX-2020-01,2021-08-25,PS-00496,0.8060310689,accepted,-24.06359752,-2.464034182,-3.699847228,0.5481634641,-3.04573603,-15.40214354,19.03809642,5.551751449,False,C/S
TSX-2021-13,TSX-2020-01,2021-09-05,PS-00496,0.7114645581,accepted,-29.07773359,2.16175224,-1.152177281,-0.3771333049,-4.471895373,-25.23827988,31.19622956,6.308283535,False,C/S
TSX-2021-14,TSX-2020-01,2021-09-16,PS-00496,0.7030881023,accepted,-25.02233782,-0.6027515512,-0.01499163925,-0.1752028688,-3.147916972,-21.08147479,26.0581359,6.375295181,False,C/S
TSX-2021-15,TSX-2020-01,2021-09-27,PS-00496,0.7645653396,accepted,-20.73148473,4.745485218,0.7023551006,0.09246709012,-3.524981814,-22.74681033,28.11660384,5.883477283,False,C/S
TSX-2021-16,TSX-2020-01,2021-10-08,PS-00496,0.7653702119,accepted,-18.76910725,8.507859391,-3.572207338,-1.286646204,-3.159312423,-19.25880067,23.8051868,5.877038305,False,C/S
TSX-2020-01,TSX-2020-01,2020-04-28,PS-00497,0.7717868608,reference_epoch,0,0,0,0,0,0,-0,0,True,C/S
TSX-2020-02,TSX-2020-01,2020-05-09,PS-00497,0.6853844907,accepted,1.595827384,-2.379902664,-0.06414970587,0.3064793485,-0.004169567971,3.737569973,-4.619890557,6.516924074,False,C/S
TSX-2020-03,TSX-2020-01,2020-05-20,PS-00497,0.5927746504,accepted,-4.130037234,2.727657385,0.4374190649,1.074476329,1.885866607,-10.25545662,12.67644152,7.257802797,False,C/S
TSX-2020-04,TSX-2020-01,2020-05-31,PS-00497,0.677583543,accepted,8.203216672,8.262236274,2.589497564,0.04382574177,1.796029691,-4.488372599,5.547933641,6.579331656,False,C/S
TSX-2020-05,TSX-2020-01,2020-06-11,PS-00497,0.7273239793,accepted,-13.04110596,-7.606482042,-0.82127056,0.8361613391,2.402057958,-7.851572651,9.705077527,6.181408166,False,C/S
TSX-2020-06,TSX-2020-01,2020-06-22,PS-00497,0.7168547916,accepted,-1.724713663,3.308263953,0.9033232105,-2.612470244,-1.583786027,-1.740044556,2.150813355,6.265161667,False,C/S
TSX-2020-07,TSX-2020-01,2020-07-03,PS-00497,0.761402721,accepted,-10.37617578,1.322258046,0.6107505009,-0.5555633916,-1.836830212,-9.916790721,12.25782745,5.908778232,False,C/S
TSX-2020-08,TSX-2020-01,2020-07-14,PS-00497,0.6752836301,accepted,-13.53761296,-2.839375934,2.122603422,1.378682566,-2.343400112,-11.8561229,14.65497385,6.597730959,False,C/S
TSX-2020-09,TSX-2020-01,2020-07-25,PS-00497,0.8492822722,accepted,-5.714705941,3.075969692,3.287328746,1.697430538,-1.583376171,-12.19205875,15.0702134,5.205741822,False,C/S
TSX-2020-10,TSX-2020-01,2020-08-05,PS-00497,0.7136828128,accepted,-8.92935148,4.079051555,3.744325927,-0.8198068204,-2.914686281,-13.01823586,16.09142447,6.290537497,False,C/S
TSX-2020-11,TSX-2020-01,2020-08-16,PS-00497,0.8129369208,accepted,-3.57451657,12.82821403,0.1495603283,-2.127947721,-4.254372848,-10.16997036,12.57077469,5.496504634,False,C/S
TSX-2020-12,TSX-2020-01,2020-08-27,PS-00497,0.871953297,accepted,-3.031807195,11.48113024,3.166316097,-0.2743710404,-4.007498537,-13.39738395,16.56007729,5.024373624,False,C/S
TSX-2020-13,TSX-2020-01,2020-09-07,PS-00497,0.7574009984,accepted,-13.00645668,-0.9959749199,2.721017722,1.269871821,-4.123426385,-11.87794492,14.68194736,5.940792013,False,C/S
TSX-2020-14,TSX-2020-01,2020-09-18,PS-00497,0.7302535357,accepted,-16.8432023,5.703580933,0.6061291077,0.3129049775,-4.062982338,-19.40283498,23.98322299,6.157971715,False,C/S
TSX-2020-15,TSX-2020-01,2020-09-29,PS-00497,0.8168576509,accepted,-11.87227373,5.020964724,0.8224355969,0.2331916984,-3.884575119,-14.06429063,17.38441928,5.465138793,False,C/S
TSX-2020-16,TSX-2020-01,2020-10-10,PS-00497,0.7572826488,accepted,-14.16272702,2.140621848,-0.689629908,1.99121184,-3.937641331,-13.66728947,16.89369886,5.94173881,False,C/S
TSX-2020-17,TSX-2020-01,2020-10-21,PS-00497,0.7245365336,accepted,-2.859139632,9.069901923,0.2233840895,1.609226549,-4.473409129,-9.288243064,11.48089982,6.203707731,False,C/S
TSX-2020-18,TSX-2020-01,2020-11-01,PS-00497,0.6272212773,accepted,-10.58816261,-3.030126466,2.403856069,-1.997707617,-2.647640091,-5.316544506,6.571610415,6.982229782,False,C/S
TSX-2021-01,TSX-2020-01,2021-04-26,PS-00497,0.7384519332,accepted,-24.86695168,-2.985653726,0.4812181676,-0.4937900662,3.579406148,-25.44813221,31.45562131,6.092384534,False,C/S
TSX-2021-02,TSX-2020-01,2021-05-07,PS-00497,0.7076128326,accepted,-20.1419064,3.858752877,0.6318855446,-3.418554062,1.896636226,-23.11062699,28.56630596,6.33909734,False,C/S
TSX-2021-03,TSX-2020-01,2021-05-18,PS-00497,0.6354700484,accepted,-19.16414297,3.096095798,1.514284017,-1.897692703,3.449083599,-25.32591368,31.3045509,6.916239613,False,C/S
TSX-2021-04,TSX-2020-01,2021-05-29,PS-00497,0.7216863238,accepted,-16.57936559,10.56474266,0.9732998288,0.5386438144,1.440349528,-30.09640143,37.20119804,6.226509409,False,C/S
TSX-2021-05,TSX-2020-01,2021-06-09,PS-00497,0.7400618486,accepted,-26.41688699,5.398365778,-0.3719176934,-1.708497731,1.212660778,-30.94749812,38.25321141,6.079505211,False,C/S
TSX-2021-06,TSX-2020-01,2021-06-20,PS-00497,0.77418047,accepted,-22.94207457,0.6889650922,1.251371494,0.9977185738,-2.453895757,-23.42623397,28.95641765,5.80655624,False,C/S
TSX-2021-07,TSX-2020-01,2021-07-01,PS-00497,0.7321592914,accepted,-24.64078813,6.137456977,-0.09823799889,-0.6588599697,-2.676324094,-27.34482304,33.80006011,6.142725669,False,C/S
TSX-2021-08,TSX-2020-01,2021-07-12,PS-00497,0.7404652893,accepted,-29.53439977,-0.6115567568,-1.789308279,0.6550616003,-0.206375618,-27.58222072,34.09349978,6.076277685,False,C/S
TSX-2021-09,TSX-2020-01,2021-07-23,PS-00497,0.8953178152,accepted,-26.93292678,3.697081392,-0.7197141521,-0.7161414944,-3.054956211,-26.13919632,32.30982352,4.837457478,False,C/S
TSX-2021-10,TSX-2020-01,2021-08-03,PS-00497,0.7047127181,accepted,-27.3917192,1.868641007,0.2146467276,-1.399069049,-4.400656018,-23.67528187,29.26425778,6.362298255,False,C/S
TSX-2021-11,TSX-2020-01,2021-08-14,PS-00497,0.854895136,accepted,-42.89711367,-2.572932673,0.667794302,-0.8570025298,-3.835851005,-36.29912176,44.86818202,5.160838912,False,C/S
TSX-2021-12,TSX-2020-01,2021-08-25,PS-00497,0.6938142865,accepted,-42.68042603,1.209644004,1.081127738,1.873826213,-1.936487613,-44.90853637,55.51000373,6.449485708,False,C/S
TSX-2021-13,TSX-2020-01,2021-09-05,PS-00497,0.7381099517,accepted,-35.7579569,2.81179684,-0.7742336002,0.04369882067,-6.317495537,-31.52172343,38.96299292,6.095120386,False,C/S
TSX-2021-14,TSX-2020-01,2021-09-16,PS-00497,0.6972844081,accepted,-46.42767867,0.06140941964,-0.9645584198,-1.752236905,-3.603326799,-40.16896597,49.65157253,6.421724735,False,C/S
TSX-2021-15,TSX-2020-01,2021-09-27,PS-00497,0.808976546,accepted,-32.40001109,5.225327997,-0.1170238509,-0.5390984485,-5.433192739,-31.53602405,38.98066946,5.528187632,False,C/S
TSX-2021-16,TSX-2020-01,2021-10-08,PS-00497,0.8167791815,accepted,-37.53701233,13.96954083,-2.588163016,-1.617192734,-3.806371121,-43.49482628,53.76256195,5.465766548,False,C/S
TSX-2020-01,TSX-2020-01,2020-04-28,PS-00498,0.5349378177,reference_epoch,0,0,0,0,0,0,-0,0,True,C/S
TSX-2020-02,TSX-2020-01,2020-05-09,PS-00498,0.4780898576,accepted,1.365828719,-1.90040396,-0.4147819724,-2.005506232,-1.483034567,7.169555451,-8.862057906,8.175281139,False,C/S
TSX-2020-03,TSX-2020-01,2020-05-20,PS-00498,0.5256879064,accepted,-3.792781742,2.308940098,0.3547574936,1.153135627,0.9252113716,-8.534826332,10.54962552,7.794496749,False,C/S
TSX-2020-04,TSX-2020-01,2020-05-31,PS-00498,0.5849665508,accepted,2.677537731,8.164551767,2.949248845,4.085488968,0.6154707661,-13.13722261,16.23850019,7.320267593,False,C/S
TSX-2020-05,TSX-2020-01,2020-06-11,PS-00498,0.3438248027,warning,-21.3701596,-2.365374108,-0.8493192586,-0.5442786692,0.2080335149,-17.81922108,22.02576856,9.249401578,False,C/S
TSX-2020-06,TSX-2020-01,2020-06-22,PS-00498,0.4908657786,accepted,5.167815683,7.063623442,0.8328899772,0.5154780883,-0.4462126435,-2.797963181,3.45847269,8.073073771,False,C/S
TSX-2020-07,TSX-2020-01,2020-07-03,PS-00498,0.5963963504,accepted,-4.63866983,1.866604154,-1.266595141,3.052428644,0.9042477669,-9.195355254,11.36608417,7.228829197,False,C/S
TSX-2020-08,TSX-2020-01,2020-07-14,PS-00498,0.4460650845,warning,-17.09335361,-4.761510621,1.736998929,-1.40010116,-0.8151625555,-11.85357821,14.65182844,8.431479324,False,C/S
