sample_id,point_id,profile_id,current_campaign_id,current_date,target_campaign_id,target_date,split,n_history,last_settlement_mm,last_rate_mm_y,mean_last_3_rates_mm_y,std_last_3_rates_mm_y,recent_acceleration_mm_y2,current_standard_uncertainty_mm,days_since_previous_observation,forecast_horizon_days,current_campaign_type,missing_campaigns_since_previous,profile_mean_settlement_mm,profile_mean_rate_mm_y,profile_rate_std_mm_y,profile_n_observed,chainage_m,chainage_normalized_profile,kzt,kzt__standard_uncertainty,kzt__donor_distance_m,kzt__provenance,ko,ko__standard_uncertainty,ko__donor_distance_m,ko__provenance,seismic_energy_J_m2,seismic_energy_J_m2__standard_uncertainty,seismic_energy_J_m2__donor_distance_m,seismic_energy_J_m2__provenance,fill_density,fill_density__standard_uncertainty,fill_density__donor_distance_m,fill_density__provenance,fault_distance_m,fault_distance_m__standard_uncertainty,fault_distance_m__donor_distance_m,fault_distance_m__provenance,lithology,lithology__standard_uncertainty,lithology__donor_distance_m,lithology__provenance,terrain_TRI_relative,terrain_TRI_relative__standard_uncertainty,terrain_TRI_relative__donor_distance_m,terrain_TRI_relative__provenance,terrain_roughness_relative,terrain_roughness_relative__standard_uncertainty,terrain_roughness_relative__donor_distance_m,terrain_roughness_relative__provenance
P-V03-W005::C018::C020,P-V03-W005,P-V03,C018,2022-10-18,C020,2023-05-16,train,10,482.3493955,38.44528655,35.24022186,2.288852305,12.33298838,1.145459232,154,210,full,1,580.6555762,24.41767446,17.51563408,9,249.1277021,0.5848704051,0.4107505345,0.072,50,R,0.6187150838,0.014,0,D,7.5,1.2,0,D,0.9090909362,0.08,26.17977193,C/R,354.8219357,25,26.17977193,C/R,mixed_salts,,0,D,0.3166666667,0.1,26.17977193,C/R,0.4718954248,0.1,26.17977193,C/R
P-V03-W005::C020::C022,P-V03-W005,P-V03,C020,2023-05-16,C022,2023-11-07,train,11,500.177906,31.00887357,34.23316695,3.115221766,-12.93404686,0.7258123795,210,175,full,1,592.9084276,21.31120937,16.41248818,9,249.1277021,0.5848704051,0.4107505345,0.072,50,R,0.6187150838,0.014,0,D,7.5,1.2,0,D,0.9090909362,0.08,26.17977193,C/R,354.8219357,25,26.17977193,C/R,mixed_salts,,0,D,0.3166666667,0.1,26.17977193,C/R,0.4718954248,0.1,26.17977193,C/R
P-V03-W005::C022::C024,P-V03-W005,P-V03,C022,2023-11-07,C024,2024-05-14,validation,12,514.5436103,29.98327716,33.14581243,3.770612814,-2.140566228,0.7073252993,175,189,full,1,603.7466011,22.6208165,16.534043,9,249.1277021,0.5848704051,0.4107505345,0.072,50,R,0.6187150838,0.014,0,D,7.5,1.2,0,D,0.9090909362,0.08,26.17977193,C/R,354.8219357,25,26.17977193,C/R,mixed_salts,,0,D,0.3166666667,0.1,26.17977193,C/R,0.4718954248,0.1,26.17977193,C/R
P-V03-W005::C024::C027,P-V03-W005,P-V03,C024,2024-05-14,C027,2025-07-22,test,13,533.1170924,35.89399111,32.29538061,2.578818871,11.42268928,0.7017777068,189,434,full,1,616.4026565,24.45832931,18.12482776,9,249.1277021,0.5848704051,0.4107505345,0.072,50,R,0.6187150838,0.014,0,D,7.5,1.2,0,D,0.9090909362,0.08,26.17977193,C/R,354.8219357,25,26.17977193,C/R,mixed_salts,,0,D,0.3166666667,0.1,26.17977193,C/R,0.4718954248,0.1,26.17977193,C/R
P-V03-W005::C027::C029,P-V03-W005,P-V03,C027,2025-07-22,C029,2025-11-04,test,14,580.7259437,40.06712661,35.3147983,4.137036235,3.512068528,0.6901478439,434,105,full,2,650.4030442,28.61438157,22.28657122,9,249.1277021,0.5848704051,0.4107505345,0.072,50,R,0.6187150838,0.014,0,D,7.5,1.2,0,D,0.9090909362,0.08,26.17977193,C/R,354.8219357,25,26.17977193,C/R,mixed_salts,,0,D,0.3166666667,0.1,26.17977193,C/R,0.4718954248,0.1,26.17977193,C/R
P-V03-W006::C005::C007,P-V03-W006,P-V03,C005,2019-05-14,C007,2019-11-05,train,3,324.9131028,31.87526255,31.34248619,0.5327763568,1.853300613,0.7118033898,210,175,full,1,505.6318679,22.28923249,17.15223534,9,288.5315887,0.623336607,0.4122339082,0.072,50,R,0.4955307263,0.014,0,D,7.5,1.2,0,D,0.8677685857,0.08,17.94016703,C/R,352.2459144,25,17.94016703,C/R,carnallite,,0,D,0.06666666667,0.1,17.94016703,C/R,0.1241830065,0.1,17.94016703,C/R
P-V03-W006::C007::C008,P-V03-W006,P-V03,C007,2019-11-05,C008,2020-04-21,train,4,339.8398278,31.15420753,31.27972664,0.4439721693,-1.504944822,0.6985905185,175,168,full,1,516.5030881,22.68978963,16.76962133,9,288.5315887,0.623336607,0.4122339082,0.072,50,R,0.4955307263,0.014,0,D,7.5,1.2,0,D,0.8677685857,0.08,17.94016703,C/R,352.2459144,25,17.94016703,C/R,carnallite,,0,D,0.06666666667,0.1,17.94016703,C/R,0.1241830065,0.1,17.94016703,C/R
P-V03-W006::C008::C010,P-V03-W006,P-V03,C008,2020-04-21,C010,2020-10-20,train,5,357.4443852,38.27419395,33.76788801,3.200007811,15.47961332,0.7171355273,168,182,full,0,527.2495894,23.36404519,18.29257167,9,288.5315887,0.623336607,0.4122339082,0.072,50,R,0.4955307263,0.014,0,D,7.5,1.2,0,D,0.8677685857,0.08,17.94016703,C/R,352.2459144,25,17.94016703,C/R,carnallite,,0,D,0.06666666667,0.1,17.94016703,C/R,0.1241830065,0.1,17.94016703,C/R
P-V03-W006::C010::C012,P-V03-W006,P-V03,C010,2020-10-20,C012,2021-05-18,train,6,372.5439889,30.30291351,33.24377166,3.57398346,-15.99730869,0.7223989052,182,210,full,1,536.7704593,19.10713037,15.00477057,9,288.5315887,0.623336607,0.4122339082,0.072,50,R,0.4955307263,0.014,0,D,7.5,1.2,0,D,0.8677685857,0.08,17.94016703,C/R,352.2459144,25,17.94016703,C/R,carnallite,,0,D,0.06666666667,0.1,17.94016703,C/R,0.1241830065,0.1,17.94016703,C/R
P-V03-W006::C012::C014,P-V03-W006,P-V03,C012,2021-05-18,C014,2021-11-02,train,7,393.5878257,36.60124481,35.05945076,3.43202318,10.95459767,1.049938678,210,168,full,1,549.2178672,21.64959877,16.57140643,9,288.5315887,0.623336607,0.4122339082,0.072,50,R,0.4955307263,0.014,0,D,7.5,1.2,0,D,0.8677685857,0.08,17.94016703,C/R,352.2459144,25,17.94016703,C/R,carnallite,,0,D,0.06666666667,0.1,17.94016703,C/R,0.1241830065,0.1,17.94016703,C/R
P-V03-W006::C014::C016,P-V03-W006,P-V03,C014,2021-11-02,C016,2022-05-17,train,8,410.2312637,36.18461744,34.36292526,2.875895934,-0.9057925444,0.6942377476,168,196,full,1,559.7195875,22.83186516,16.20625268,9,288.5315887,0.623336607,0.4122339082,0.072,50,R,0.4955307263,0.014,0,D,7.5,1.2,0,D,0.8677685857,0.08,17.94016703,C/R,352.2459144,25,17.94016703,C/R,carnallite,,0,D,0.06666666667,0.1,17.94016703,C/R,0.1241830065,0.1,17.94016703,C/R
P-V03-W006::C016::C018,P-V03-W006,P-V03,C016,2022-05-17,C018,2022-10-18,train,9,427.2956368,31.7998075,34.86188992,2.171889524,-8.171182819,0.6877883557,196,154,full,1,570.360376,19.82932644,15.74945758,9,288.5315887,0.623336607,0.4122339082,0.072,50,R,0.4955307263,0.014,0,D,7.5,1.2,0,D,0.8677685857,0.08,17.94016703,C/R,352.2459144,25,17.94016703,C/R,carnallite,,0,D,0.06666666667,0.1,17.94016703,C/R,0.1241830065,0.1,17.94016703,C/R
P-V03-W006::C018::C020,P-V03-W006,P-V03,C018,2022-10-18,C020,2023-05-16,train,10,442.274049,35.5250977,34.50317421,1.930437822,8.835469134,1.134402051,154,210,full,1,580.6555762,24.41767446,17.51563408,9,288.5315887,0.623336607,0.4122339082,0.072,50,R,0.4955307263,0.014,0,D,7.5,1.2,0,D,0.8677685857,0.08,17.94016703,C/R,352.2459144,25,17.94016703,C/R,carnallite,,0,D,0.06666666667,0.1,17.94016703,C/R,0.1241830065,0.1,17.94016703,C/R
P-V03-W006::C020::C022,P-V03-W006,P-V03,C020,2023-05-16,C022,2023-11-07,train,11,460.2559709,31.27569988,32.86686836,1.891790973,-7.390916931,0.7193979558,210,175,full,1,592.9084276,21.31120937,16.41248818,9,288.5315887,0.623336607,0.4122339082,0.072,50,R,0.4955307263,0.014,0,D,7.5,1.2,0,D,0.8677685857,0.08,17.94016703,C/R,352.2459144,25,17.94016703,C/R,carnallite,,0,D,0.06666666667,0.1,17.94016703,C/R,0.1241830065,0.1,17.94016703,C/R
P-V03-W006::C022::C024,P-V03-W006,P-V03,C022,2023-11-07,C024,2024-05-14,validation,12,475.4987468,31.81385085,32.87154948,1.889160353,1.123197958,0.7005193508,175,189,full,1,603.7466011,22.6208165,16.534043,9,288.5315887,0.623336607,0.4122339082,0.072,50,R,0.4955307263,0.014,0,D,7.5,1.2,0,D,0.8677685857,0.08,17.94016703,C/R,352.2459144,25,17.94016703,C/R,carnallite,,0,D,0.06666666667,0.1,17.94016703,C/R,0.1241830065,0.1,17.94016703,C/R
P-V03-W006::C024::C027,P-V03-W006,P-V03,C024,2024-05-14,C027,2025-07-22,test,13,495.056978,37.79705785,33.62886953,2.955531206,11.56278497,0.6912957397,189,434,full,1,616.4026565,24.45832931,18.12482776,9,288.5315887,0.623336607,0.4122339082,0.072,50,R,0.4955307263,0.014,0,D,7.5,1.2,0,D,0.8677685857,0.08,17.94016703,C/R,352.2459144,25,17.94016703,C/R,carnallite,,0,D,0.06666666667,0.1,17.94016703,C/R,0.1241830065,0.1,17.94016703,C/R
P-V03-W006::C027::C029,P-V03-W006,P-V03,C027,2025-07-22,C029,2025-11-04,test,14,538.4078718,36.48367276,35.36486049,2.567553595,-1.105331579,0.682676415,434,105,full,2,650.4030442,28.61438157,22.28657122,9,288.5315887,0.623336607,0.4122339082,0.072,50,R,0.4955307263,0.014,0,D,7.5,1.2,0,D,0.8677685857,0.08,17.94016703,C/R,352.2459144,25,17.94016703,C/R,carnallite,,0,D,0.06666666667,0.1,17.94016703,C/R,0.1241830065,0.1,17.94016703,C/R
P-V03-W007::C005::C007,P-V03-W007,P-V03,C005,2019-05-14,C007,2019-11-05,train,3,207.8104893,3.54630385,3.195391175,0.3509126749,1.220674805,0.7032933604,210,175,full,1,505.6318679,22.28923249,17.15223534,9,324.376848,0.6583288653,0.3996721609,0.072,50,R,0.4955307263,0.014,0,D,7.5,2.618103524,36.35058729,R,0.8677685857,0.08,17.6103009,C/R,350.3731166,25,17.6103009,C/R,replacement_rock_salt,,0,D,0.1611111111,0.1,17.6103009,C/R,0.2784313725,0.1,17.6103009,C/R
P-V03-W007::C007::C008,P-V03-W007,P-V03,C007,2019-11-05,C008,2020-04-21,train,4,209.5537021,3.638334115,3.343038822,0.3545317926,0.1920803094,0.6905284356,175,168,full,1,516.5030881,22.68978963,16.76962133,9,324.376848,0.6583288653,0.3996721609,0.072,50,R,0.4955307263,0.014,0,D,7.5,2.618103524,36.35058729,R,0.8677685857,0.08,17.6103009,C/R,350.3731166,25,17.6103009,C/R,replacement_rock_salt,,0,D,0.1611111111,0.1,17.6103009,C/R,0.2784313725,0.1,17.6103009,C/R
P-V03-W007::C008::C010,P-V03-W007,P-V03,C008,2020-04-21,C010,2020-10-20,train,5,210.2846065,1.589064608,2.924567524,0.9450902681,-4.455331473,0.7098646323,168,182,full,0,527.2495894,23.36404519,18.29257167,9,324.376848,0.6583288653,0.3996721609,0.072,50,R,0.4955307263,0.014,0,D,7.5,2.618103524,36.35058729,R,0.8677685857,0.08,17.6103009,C/R,350.3731166,25,17.6103009,C/R,replacement_rock_salt,,0,D,0.1611111111,0.1,17.6103009,C/R,0.2784313725,0.1,17.6103009,C/R
P-V03-W007::C010::C012,P-V03-W007,P-V03,C010,2020-10-20,C012,2021-05-18,train,6,210.0527255,-0.4653545922,1.587348044,1.675324339,-4.122948422,0.7137056179,182,210,full,1,536.7704593,19.10713037,15.00477057,9,324.376848,0.6583288653,0.3996721609,0.072,50,R,0.4955307263,0.014,0,D,7.5,2.618103524,36.35058729,R,0.8677685857,0.08,17.6103009,C/R,350.3731166,25,17.6103009,C/R,replacement_rock_salt,,0,D,0.1611111111,0.1,17.6103009,C/R,0.2784313725,0.1,17.6103009,C/R
P-V03-W007::C012::C014,P-V03-W007,P-V03,C012,2021-05-18,C014,2021-11-02,train,7,211.7722528,2.990749275,1.37148643,1.419311731,6.011152083,1.03676382,210,168,full,1,549.2178672,21.64959877,16.57140643,9,324.376848,0.6583288653,0.3996721609,0.072,50,R,0.4955307263,0.014,0,D,7.5,2.618103524,36.35058729,R,0.8677685857,0.08,17.6103009,C/R,350.3731166,25,17.6103009,C/R,replacement_rock_salt,,0,D,0.1611111111,0.1,17.6103009,C/R,0.2784313725,0.1,17.6103009,C/R
P-V03-W007::C014::C016,P-V03-W007,P-V03,C014,2021-11-02,C016,2022-05-17,train,8,214.9350247,6.876204918,3.133866534,2.998887119,8.447396868,0.6843368921,168,196,full,1,559.7195875,22.83186516,16.20625268,9,324.376848,0.6583288653,0.3996721609,0.072,50,R,0.4955307263,0.014,0,D,7.5,2.618103524,36.35058729,R,0.8677685857,0.08,17.6103009,C/R,350.3731166,25,17.6103009,C/R,replacement_rock_salt,,0,D,0.1611111111,0.1,17.6103009,C/R,0.2784313725,0.1,17.6103009,C/R
P-V03-W007::C016::C018,P-V03-W007,P-V03,C016,2022-05-17,C018,2022-10-18,train,9,215.0470018,0.2086715667,3.35854192,2.734404728,-12.42508447,0.6777912888,196,154,full,1,570.360376,19.82932644,15.74945758,9,324.376848,0.6583288653,0.3996721609,0.072,50,R,0.4955307263,0.014,0,D,7.5,2.618103524,36.35058729,R,0.8677685857,0.08,17.6103009,C/R,350.3731166,25,17.6103009,C/R,replacement_rock_salt,,0,D,0.1611111111,0.1,17.6103009,C/R,0.2784313725,0.1,17.6103009,C/R
P-V03-W007::C018::C020,P-V03-W007,P-V03,C018,2022-10-18,C020,2023-05-16,train,10,216.6443525,3.788521757,3.624466081,2.724479883,8.490521311,1.11906043,154,210,full,1,580.6555762,24.41767446,17.51563408,9,324.376848,0.6583288653,0.3996721609,0.072,50,R,0.4955307263,0.014,0,D,7.5,2.618103524,36.35058729,R,0.8677685857,0.08,17.6103009,C/R,350.3731166,25,17.6103009,C/R,replacement_rock_salt,,0,D,0.1611111111,0.1,17.6103009,C/R,0.2784313725,0.1,17.6103009,C/R
P-V03-W007::C020::C022,P-V03-W007,P-V03,C020,2023-05-16,C022,2023-11-07,train,11,217.7013449,1.838411757,1.945201694,1.463417214,-3.391798464,0.7104909993,210,175,full,1,592.9084276,21.31120937,16.41248818,9,324.376848,0.6583288653,0.3996721609,0.072,50,R,0.4955307263,0.014,0,D,7.5,2.618103524,36.35058729,R,0.8677685857,0.08,17.6103009,C/R,350.3731166,25,17.6103009,C/R,replacement_rock_salt,,0,D,0.1611111111,0.1,17.6103009,C/R,0.2784313725,0.1,17.6103009,C/R
P-V03-W007::C022::C024,P-V03-W007,P-V03,C022,2023-11-07,C024,2024-05-14,validation,12,218.9984594,2.707263205,2.778065573,0.7977016921,1.813417095,0.6910085295,175,189,full,1,603.7466011,22.6208165,16.534043,9,324.376848,0.6583288653,0.3996721609,0.072,50,R,0.4955307263,0.014,0,D,7.5,2.618103524,36.35058729,R,0.8677685857,0.08,17.6103009,C/R,350.3731166,25,17.6103009,C/R,replacement_rock_salt,,0,D,0.1611111111,0.1,17.6103009,C/R,0.2784313725,0.1,17.6103009,C/R
P-V03-W007::C024::C027,P-V03-W007,P-V03,C024,2024-05-14,C027,2025-07-22,test,13,221.0835682,4.029555506,2.858410156,0.9008928102,2.555382343,0.6781211319,189,434,full,1,616.4026565,24.45832931,18.12482776,9,324.376848,0.6583288653,0.3996721609,0.072,50,R,0.4955307263,0.014,0,D,7.5,2.618103524,36.35058729,R,0.8677685857,0.08,17.6103009,C/R,350.3731166,25,17.6103009,C/R,replacement_rock_salt,,0,D,0.1611111111,0.1,17.6103009,C/R,0.2784313725,0.1,17.6103009,C/R
P-V03-W007::C027::C029,P-V03-W007,P-V03,C027,2025-07-22,C029,2025-11-04,test,14,225.5338654,3.745325064,3.494047925,0.5683129318,-0.2392054586,0.6722863391,434,105,full,2,650.4030442,28.61438157,22.28657122,9,324.376848,0.6583288653,0.3996721609,0.072,50,R,0.4955307263,0.014,0,D,7.5,2.618103524,36.35058729,R,0.8677685857,0.08,17.6103009,C/R,350.3731166,25,17.6103009,C/R,replacement_rock_salt,,0,D,0.1611111111,0.1,17.6103009,C/R,0.2784313725,0.1,17.6103009,C/R
P-V04-W001::C005::C007,P-V04-W001,P-V04,C005,2019-05-14,C007,2019-11-05,train,3,187.5293979,2.887565559,3.371835747,0.4842701886,-1.684568442,0.711885321,210,175,full,1,187.835362,5.467173466,11.67703001,9,0,0.3331409481,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,22.9325544,C/R,460.5735572,25,22.9325544,C/R,carnallite,,0,D,0.01666666667,0.1,22.9325544,C/R,0.0522875817,0.1,22.9325544,C/R
P-V04-W001::C007::C008,P-V04-W001,P-V04,C007,2019-11-05,C008,2020-04-21,train,4,188.3623366,1.738462012,2.827377836,0.865571437,-2.39834326,0.9447090857,175,168,full,1,190.2726496,5.574084538,11.47803733,8,0,0.3331409481,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,22.9325544,C/R,460.5735572,25,22.9325544,C/R,carnallite,,0,D,0.01666666667,0.1,22.9325544,C/R,0.0522875817,0.1,22.9325544,C/R
P-V04-W001::C008::C010,P-V04-W001,P-V04,C008,2020-04-21,C010,2020-10-20,train,5,190.538521,4.73125807,3.119095213,1.232723691,6.506659286,1.076602129,168,182,full,0,193.0798703,5.922272607,11.08048103,9,0,0.3331409481,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,22.9325544,C/R,460.5735572,25,22.9325544,C/R,carnallite,,0,D,0.01666666667,0.1,22.9325544,C/R,0.0522875817,0.1,22.9325544,C/R
P-V04-W001::C010::C012,P-V04-W001,P-V04,C010,2020-10-20,C012,2021-05-18,train,6,191.4336432,1.796392185,2.755370755,1.397363466,-5.889888816,0.6725419618,182,210,full,1,178.0001802,4.312440118,11.41875421,8,0,0.3331409481,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,22.9325544,C/R,460.5735572,25,22.9325544,C/R,carnallite,,0,D,0.01666666667,0.1,22.9325544,C/R,0.0522875817,0.1,22.9325544,C/R
P-V04-W001::C012::C014,P-V04-W001,P-V04,C012,2021-05-18,C014,2021-11-02,train,7,194.4065515,5.170736901,3.899462385,1.497879303,5.868949559,0.6964639577,210,168,full,1,199.4261776,7.474311999,12.04755276,9,0,0.3331409481,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,22.9325544,C/R,460.5735572,25,22.9325544,C/R,carnallite,,0,D,0.01666666667,0.1,22.9325544,C/R,0.0522875817,0.1,22.9325544,C/R
P-V04-W001::C014::C016,P-V04-W001,P-V04,C014,2021-11-02,C016,2022-05-17,train,8,193.7316253,-1.467361778,1.833255769,2.710117797,-14.43193775,0.7408814776,168,196,full,1,183.2841512,5.276754125,13.88170482,7,0,0.3331409481,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,22.9325544,C/R,460.5735572,25,22.9325544,C/R,carnallite,,0,D,0.01666666667,0.1,22.9325544,C/R,0.0522875817,0.1,22.9325544,C/R
P-V04-W001::C016::C018,P-V04-W001,P-V04,C016,2022-05-17,C018,2022-10-18,train,9,195.7873402,3.830866685,2.511413936,2.866101322,9.873356868,0.6837223224,196,154,full,1,204.4184785,5.658015925,12.06874817,9,0,0.3331409481,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,22.9325544,C/R,460.5735572,25,22.9325544,C/R,carnallite,,0,D,0.01666666667,0.1,22.9325544,C/R,0.0522875817,0.1,22.9325544,C/R
P-V04-W001::C018::C020,P-V04-W001,P-V04,C018,2022-10-18,C020,2023-05-16,train,10,195.267574,-1.232757176,0.3769159101,2.444189272,-12.00966633,0.7060097599,154,210,full,1,205.4850524,2.529649897,12.8322852,9,0,0.3331409481,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,22.9325544,C/R,460.5735572,25,22.9325544,C/R,carnallite,,0,D,0.01666666667,0.1,22.9325544,C/R,0.0522875817,0.1,22.9325544,C/R
P-V04-W001::C020::C022,P-V04-W001,P-V04,C020,2023-05-16,C022,2023-11-07,train,11,197.6775177,4.191580609,2.263230039,2.476418596,9.43447322,1.225154663,210,175,full,1,209.9904524,7.836177929,12.99705724,9,0,0.3331409481,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,22.9325544,C/R,460.5735572,25,22.9325544,C/R,carnallite,,0,D,0.01666666667,0.1,22.9325544,C/R,0.0522875817,0.1,22.9325544,C/R
P-V04-W001::C022::C024,P-V04-W001,P-V04,C022,2023-11-07,C024,2024-05-14,validation,12,197.7639057,0.180304183,1.046375872,2.297595878,-8.372106941,1.070737219,175,189,full,1,211.9035709,3.992951667,11.14778799,9,0,0.3331409481,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,22.9325544,C/R,460.5735572,25,22.9325544,C/R,carnallite,,0,D,0.01666666667,0.1,22.9325544,C/R,0.0522875817,0.1,22.9325544,C/R
P-V04-W001::C024::C027,P-V04-W001,P-V04,C024,2024-05-14,C027,2025-07-22,test,13,201.4448461,7.113563379,3.828482724,2.842111988,13.39879853,1.453767068,189,434,full,1,215.6790427,7.29624909,9.311060581,9,0,0.3331409481,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,22.9325544,C/R,460.5735572,25,22.9325544,C/R,carnallite,,0,D,0.01666666667,0.1,22.9325544,C/R,0.0522875817,0.1,22.9325544,C/R
P-V04-W001::C027::C029,P-V04-W001,P-V04,C027,2025-07-22,C029,2025-11-04,test,14,203.9140013,2.078015918,3.12396116,2.925522387,-4.237865692,0.7065729083,434,105,full,2,192.2502835,1.805165021,1.536879166,8,0,0.3331409481,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,22.9325544,C/R,460.5735572,25,22.9325544,C/R,carnallite,,0,D,0.01666666667,0.1,22.9325544,C/R,0.0522875817,0.1,22.9325544,C/R
P-V04-W002::C005::C007,P-V04-W002,P-V04,C005,2019-05-14,C007,2019-11-05,train,3,189.3448754,0.7695097122,2.479671355,1.710161643,-5.948919428,0.7225508565,210,175,full,1,187.835362,5.467173466,11.67703001,9,41.59435355,0.3727317549,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,18.75403407,C/R,460.5735572,25,18.75403407,C/R,carnallite,,0,D,0.01666666667,0.1,18.75403407,C/R,0.0522875817,0.1,18.75403407,C/R
P-V04-W002::C007::C008,P-V04-W002,P-V04,C007,2019-11-05,C008,2020-04-21,train,4,190.5551425,2.526000324,2.495114344,1.396511917,3.666046833,0.9581077065,175,168,full,1,190.2726496,5.574084538,11.47803733,8,41.59435355,0.3727317549,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,18.75403407,C/R,460.5735572,25,18.75403407,C/R,carnallite,,0,D,0.01666666667,0.1,18.75403407,C/R,0.0522875817,0.1,18.75403407,C/R
P-V04-W002::C008::C010,P-V04-W002,P-V04,C008,2020-04-21,C010,2020-10-20,train,5,192.222091,3.624124697,2.306544911,1.17567773,2.387440044,1.09663387,168,182,full,0,193.0798703,5.922272607,11.08048103,9,41.59435355,0.3727317549,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,18.75403407,C/R,460.5735572,25,18.75403407,C/R,carnallite,,0,D,0.01666666667,0.1,18.75403407,C/R,0.0522875817,0.1,18.75403407,C/R
P-V04-W002::C010::C012,P-V04-W002,P-V04,C010,2020-10-20,C012,2021-05-18,train,6,192.2657084,0.08753442172,2.079219814,1.477966466,-7.097470319,0.685153664,182,210,full,1,178.0001802,4.312440118,11.41875421,8,41.59435355,0.3727317549,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,18.75403407,C/R,460.5735572,25,18.75403407,C/R,carnallite,,0,D,0.01666666667,0.1,18.75403407,C/R,0.0522875817,0.1,18.75403407,C/R
P-V04-W002::C012::C016,P-V04-W002,P-V04,C012,2021-05-18,C016,2022-05-17,train,7,195.2359017,5.16601466,2.959224593,2.125920898,8.832928128,0.7074906721,210,364,full,1,199.4261776,7.474311999,12.04755276,9,41.59435355,0.3727317549,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,18.75403407,C/R,460.5735572,25,18.75403407,C/R,carnallite,,0,D,0.01666666667,0.1,18.75403407,C/R,0.0522875817,0.1,18.75403407,C/R
P-V04-W002::C016::C018,P-V04-W002,P-V04,C016,2022-05-17,C018,2022-10-18,train,8,196.261609,1.029229676,2.094259586,2.205819109,-4.150990976,0.6958335627,364,154,full,3,204.4184785,5.658015925,12.06874817,9,41.59435355,0.3727317549,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,18.75403407,C/R,460.5735572,25,18.75403407,C/R,carnallite,,0,D,0.01666666667,0.1,18.75403407,C/R,0.0522875817,0.1,18.75403407,C/R
P-V04-W002::C018::C020,P-V04-W002,P-V04,C018,2022-10-18,C020,2023-05-16,train,9,195.7482033,-1.217671719,1.659190872,2.643924013,-5.329095678,0.7141492352,154,210,full,1,205.4850524,2.529649897,12.8322852,9,41.59435355,0.3727317549,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,18.75403407,C/R,460.5735572,25,18.75403407,C/R,carnallite,,0,D,0.01666666667,0.1,18.75403407,C/R,0.0522875817,0.1,18.75403407,C/R
P-V04-W002::C020::C022,P-V04-W002,P-V04,C020,2023-05-16,C022,2023-11-07,train,10,198.2184042,4.296385171,1.369314376,2.263912402,9.590520376,1.238370951,210,175,full,1,209.9904524,7.836177929,12.99705724,9,41.59435355,0.3727317549,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,18.75403407,C/R,460.5735572,25,18.75403407,C/R,carnallite,,0,D,0.01666666667,0.1,18.75403407,C/R,0.0522875817,0.1,18.75403407,C/R
P-V04-W002::C022::C024,P-V04-W002,P-V04,C022,2023-11-07,C024,2024-05-14,validation,11,198.6961192,0.997059548,1.358591,2.26557345,-6.886163907,1.083994103,175,189,full,1,211.9035709,3.992951667,11.14778799,9,41.59435355,0.3727317549,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,18.75403407,C/R,460.5735572,25,18.75403407,C/R,carnallite,,0,D,0.01666666667,0.1,18.75403407,C/R,0.0522875817,0.1,18.75403407,C/R
